cell_id,Perisoreus canadensis,Perisoreus canadensis [canadensis Group],Perisoreus canadensis capitalis/bicolor,Perisoreus canadensis obscurus/griseus
832b33fffffffff,95.0,0.0,0.0,0.0
832b34fffffffff,214.0,0.0,0.0,0.0
832b35fffffffff,38.0,0.0,0.0,0.0
832b36fffffffff,397.0,0.0,0.0,0.0
832b80fffffffff,95.0,0.0,0.0,0.0
832b82fffffffff,269.0,14.0,0.0,0.0
832b83fffffffff,13.0,0.0,0.0,0.0
832b84fffffffff,212.0,0.0,0.0,0.0
832b85fffffffff,390.0,0.0,0.0,0.0
832b86fffffffff,20.0,0.0,0.0,0.0
832b88fffffffff,930.0,109.0,0.0,0.0
832b8cfffffffff,1443.0,194.0,0.0,0.0
832b8efffffffff,51.0,12.0,0.0,0.0
832b90fffffffff,121.0,11.0,0.0,0.0
832b91fffffffff,88.0,11.0,0.0,0.0
832b92fffffffff,24.0,2.0,0.0,0.0
832b93fffffffff,16.0,0.0,0.0,0.0
832b94fffffffff,290.0,1.0,0.0,0.0
832b95fffffffff,18.0,0.0,0.0,0.0
832b96fffffffff,222.0,10.0,0.0,0.0
832b9cfffffffff,5176.0,676.0,0.0,0.0
832ba0fffffffff,321.0,0.0,0.0,0.0
832ba1fffffffff,998.0,0.0,0.0,0.0
832ba2fffffffff,2.0,0.0,0.0,0.0
832ba3fffffffff,19.0,0.0,0.0,0.0
832ba4fffffffff,60.0,0.0,0.0,0.0
832ba5fffffffff,367.0,0.0,0.0,0.0
832ba6fffffffff,63.0,0.0,0.0,0.0
832ba8fffffffff,846.0,0.0,0.0,0.0
832ba9fffffffff,902.0,0.0,0.0,0.0
832baafffffffff,2.0,0.0,0.0,0.0
832babfffffffff,1012.0,77.0,0.0,0.0
832bacfffffffff,427.0,0.0,0.0,0.0
832badfffffffff,406.0,0.0,0.0,0.0
832baefffffffff,40.0,0.0,0.0,0.0
832bb0fffffffff,29.0,0.0,0.0,0.0
832bb1fffffffff,1.0,0.0,0.0,0.0
832bb2fffffffff,259.0,0.0,0.0,0.0
832bb3fffffffff,721.0,0.0,0.0,0.0
832bb4fffffffff,4.0,0.0,0.0,0.0
832bb5fffffffff,38.0,0.0,0.0,0.0
832bb6fffffffff,36.0,0.0,0.0,0.0
8348ccfffffffff,212.0,0.0,44.0,0.0
8348d8fffffffff,167.0,0.0,20.0,0.0
8348d9fffffffff,5.0,0.0,0.0,0.0
8348dafffffffff,81.0,0.0,11.0,0.0
8348dbfffffffff,166.0,0.0,34.0,0.0
