cell_id,Thalasseus sandvicensis,Thalasseus sandvicensis sandvicensis,Thalasseus sandvicensis acuflavidus,Thalasseus sandvicensis eurygnathus,Thalasseus sandvicensis acuflavidus x eurygnathus
83458cfffffffff,42.0,0.0,0.0,0.0,0.0
83458efffffffff,26.0,0.0,4.0,0.0,0.0
834590fffffffff,16.0,0.0,0.0,0.0,0.0
834591fffffffff,1.0,0.0,0.0,0.0,0.0
834598fffffffff,182.0,0.0,59.0,0.0,0.0
83459cfffffffff,3.0,0.0,2.0,0.0,0.0
83459dfffffffff,28.0,0.0,4.0,0.0,0.0
83459efffffffff,1.0,0.0,1.0,0.0,0.0
8345b0fffffffff,12.0,0.0,0.0,0.0,0.0
8345b2fffffffff,126.0,0.0,1.0,0.0,0.0
834890fffffffff,2341.0,0.0,163.0,0.0,0.0
834892fffffffff,762.0,0.0,6.0,0.0,0.0
834893fffffffff,316.0,0.0,1.0,0.0,0.0
834894fffffffff,51.0,0.0,42.0,0.0,0.0
834895fffffffff,2084.0,0.0,40.0,0.0,0.0
8348b2fffffffff,5264.0,0.0,561.0,0.0,0.0
8348b3fffffffff,231.0,0.0,13.0,0.0,0.0
8348b4fffffffff,9.0,0.0,0.0,0.0,0.0
834992fffffffff,60.0,0.0,1.0,0.0,0.0
834993fffffffff,30.0,0.0,7.0,0.0,0.0
834996fffffffff,961.0,0.0,279.0,0.0,0.0
8349b4fffffffff,5.0,0.0,0.0,0.0,0.0
8349b5fffffffff,3.0,0.0,0.0,0.0,0.0
834c81fffffffff,8.0,0.0,0.0,0.0,0.0
834c82fffffffff,3.0,0.0,0.0,0.0,0.0
834c83fffffffff,10.0,0.0,0.0,0.0,0.0
834c88fffffffff,40.0,0.0,0.0,0.0,0.0
834c8cfffffffff,5.0,0.0,0.0,0.0,0.0
834c93fffffffff,5.0,0.0,0.0,0.0,0.0
834c98fffffffff,4.0,0.0,0.0,0.0,0.0
834c9afffffffff,9.0,0.0,0.0,0.0,0.0
834caafffffffff,31.0,0.0,0.0,0.0,0.0
834cabfffffffff,20.0,0.0,0.0,0.0,0.0
834cc0fffffffff,763.0,0.0,37.0,0.0,0.0
834cc2fffffffff,2.0,0.0,0.0,0.0,0.0
834cc4fffffffff,5.0,0.0,0.0,0.0,0.0
834cc5fffffffff,2004.0,0.0,23.0,0.0,0.0
834cc6fffffffff,7.0,0.0,0.0,0.0,0.0
834cd0fffffffff,137.0,0.0,15.0,0.0,0.0
834cd2fffffffff,39.0,0.0,1.0,0.0,0.0
834cd4fffffffff,6.0,0.0,0.0,0.0,0.0
834cd5fffffffff,8.0,0.0,2.0,0.0,0.0
834cd6fffffffff,19.0,0.0,1.0,0.0,0.0
834ce8fffffffff,63.0,0.0,0.0,0.0,0.0
834ceafffffffff,579.0,0.0,2.0,0.0,0.0
834cebfffffffff,25.0,0.0,0.0,0.0,0.0
834cedfffffffff,13.0,0.0,0.0,0.0,0.0
834ceefffffffff,1279.0,0.0,14.0,0.0,0.0
834cf3fffffffff,72.0,0.0,10.0,0.0,0.0
834d49fffffffff,63.0,0.0,6.0,0.0,0.0
834d4bfffffffff,97.0,0.0,8.0,0.0,0.0
83521efffffffff,1.0,0.0,0.0,0.0,0.0
83524dfffffffff,43.0,18.0,0.0,0.0,0.0
835364fffffffff,15.0,2.0,0.0,0.0,0.0
835368fffffffff,2.0,0.0,0.0,0.0,0.0
83536bfffffffff,3.0,0.0,0.0,0.0,0.0
83536efffffffff,1.0,0.0,0.0,0.0,0.0
8353a9fffffffff,2.0,0.0,0.0,0.0,0.0
835410fffffffff,59.0,29.0,0.0,0.0,0.0
835411fffffffff,4.0,2.0,0.0,0.0,0.0
835413fffffffff,114.0,28.0,0.0,0.0,0.0
83541afffffffff,116.0,57.0,0.0,0.0,0.0
835494fffffffff,6.0,0.0,0.0,0.0,0.0
8354a9fffffffff,301.0,81.0,0.0,0.0,0.0
8354acfffffffff,129.0,84.0,0.0,0.0,0.0
8354adfffffffff,84.0,22.0,0.0,0.0,0.0
8354b0fffffffff,2.0,0.0,0.0,0.0,0.0
8354c4fffffffff,4.0,0.0,0.0,0.0,0.0
8354c5fffffffff,11.0,0.0,0.0,0.0,0.0
8354ccfffffffff,1.0,0.0,0.0,0.0,0.0
8354eafffffffff,4.0,0.0,0.0,0.0,0.0
8354f1fffffffff,21.0,1.0,0.0,0.0,0.0
8354f3fffffffff,5.0,0.0,0.0,0.0,0.0
8354f4fffffffff,11.0,1.0,0.0,0.0,0.0
8354f5fffffffff,6.0,0.0,0.0,0.0,0.0
8354f6fffffffff,1.0,0.0,0.0,0.0,0.0
835512fffffffff,132.0,15.0,0.0,0.0,0.0
835530fffffffff,2.0,2.0,0.0,0.0,0.0
835534fffffffff,8.0,0.0,0.0,0.0,0.0
835536fffffffff,1.0,0.0,0.0,0.0,0.0
8355aafffffffff,2.0,0.0,0.0,0.0,0.0
8355abfffffffff,3.0,3.0,0.0,0.0,0.0
83574dfffffffff,3.0,0.0,0.0,0.0,0.0
835890fffffffff,6.0,0.0,0.0,0.0,0.0
835891fffffffff,4.0,0.0,0.0,0.0,0.0
835896fffffffff,6.0,0.0,0.0,0.0,0.0
835e42fffffffff,7.0,0.0,0.0,0.0,0.0
835e43fffffffff,53.0,0.0,0.0,0.0,0.0
835e46fffffffff,34.0,0.0,0.0,0.0,0.0
835e4afffffffff,5.0,0.0,0.0,0.0,0.0
835e4bfffffffff,10.0,0.0,1.0,0.0,0.0
835e59fffffffff,4.0,0.0,0.0,0.0,0.0
835e5cfffffffff,1.0,0.0,0.0,0.0,0.0
835e5dfffffffff,63.0,0.0,1.0,0.0,0.0
835e62fffffffff,7.0,0.0,0.0,0.0,0.0
835e71fffffffff,6.0,0.0,0.0,0.0,0.0
835e75fffffffff,3.0,0.0,0.0,0.0,0.0
835f09fffffffff,2.0,0.0,0.0,0.0,0.0
835f0bfffffffff,3.0,0.0,0.0,0.0,0.0
835f12fffffffff,14.0,0.0,0.0,9.0,0.0
835f13fffffffff,9.0,0.0,0.0,9.0,0.0
835f1cfffffffff,4.0,0.0,0.0,0.0,0.0
835f1dfffffffff,6.0,0.0,0.0,1.0,0.0
835f1efffffffff,14.0,0.0,0.0,9.0,0.0
835f49fffffffff,15.0,0.0,0.0,0.0,0.0
835f4bfffffffff,70.0,0.0,2.0,6.0,0.0
835f58fffffffff,8.0,0.0,0.0,1.0,0.0
835f5bfffffffff,59.0,0.0,0.0,13.0,0.0
836002fffffffff,47.0,0.0,0.0,0.0,0.0
836004fffffffff,14.0,0.0,0.0,0.0,0.0
836006fffffffff,44.0,0.0,0.0,0.0,0.0
836011fffffffff,61.0,0.0,0.0,0.0,0.0
83601cfffffffff,46.0,0.0,0.0,0.0,0.0
83601efffffffff,72.0,0.0,0.0,0.0,0.0
836022fffffffff,34.0,0.0,0.0,0.0,0.0
836089fffffffff,6.0,0.0,0.0,0.0,0.0
83608bfffffffff,82.0,0.0,0.0,0.0,0.0
83608dfffffffff,2.0,0.0,0.0,0.0,0.0
8360a9fffffffff,98.0,0.0,0.0,0.0,0.0
836100fffffffff,2.0,0.0,0.0,0.0,0.0
836106fffffffff,4.0,0.0,0.0,0.0,0.0
836113fffffffff,1.0,0.0,0.0,0.0,0.0
836118fffffffff,1.0,0.0,0.0,0.0,0.0
83611afffffffff,53.0,0.0,0.0,0.0,0.0
83611cfffffffff,24.0,0.0,0.0,0.0,0.0
83618cfffffffff,2.0,0.0,0.0,0.0,0.0
83618efffffffff,6.0,0.0,0.0,0.0,0.0
8361a9fffffffff,4.0,0.0,0.0,0.0,0.0
8361abfffffffff,2.0,0.0,0.0,0.0,0.0
836324fffffffff,1.0,1.0,0.0,0.0,0.0
836326fffffffff,16.0,0.0,0.0,0.0,0.0
836330fffffffff,8.0,4.0,0.0,0.0,0.0
836332fffffffff,55.0,18.0,0.0,0.0,0.0
8363a8fffffffff,1.0,0.0,0.0,0.0,0.0
8363aefffffffff,2.0,0.0,0.0,0.0,0.0
836600fffffffff,1.0,0.0,0.0,0.0,0.0
836604fffffffff,2.0,0.0,0.0,0.0,0.0
836606fffffffff,119.0,0.0,0.0,0.0,0.0
836610fffffffff,1.0,0.0,1.0,0.0,0.0
836611fffffffff,8.0,0.0,0.0,0.0,0.0
836612fffffffff,7.0,0.0,0.0,0.0,0.0
836613fffffffff,23.0,0.0,0.0,0.0,0.0
836616fffffffff,4.0,0.0,0.0,0.0,0.0
83661afffffffff,61.0,0.0,4.0,0.0,0.0
836620fffffffff,777.0,0.0,146.0,0.0,0.0
836622fffffffff,267.0,0.0,40.0,0.0,0.0
836625fffffffff,146.0,0.0,26.0,0.0,0.0
836628fffffffff,7.0,0.0,0.0,0.0,0.0
83662cfffffffff,2.0,0.0,0.0,0.0,0.0
836631fffffffff,212.0,0.0,31.0,0.0,0.0
836684fffffffff,11.0,0.0,0.0,0.0,0.0
8366a0fffffffff,10.0,0.0,0.0,0.0,0.0
8366a1fffffffff,268.0,0.0,6.0,0.0,0.0
8366a2fffffffff,34.0,0.0,0.0,0.0,0.0
8366a3fffffffff,68.0,0.0,0.0,0.0,0.0
8366a5fffffffff,799.0,0.0,50.0,0.0,0.0
8366a6fffffffff,67.0,0.0,4.0,0.0,0.0
8366aefffffffff,6.0,0.0,0.0,0.0,0.0
8366b0fffffffff,585.0,0.0,0.0,0.0,0.0
8366b1fffffffff,43.0,0.0,9.0,0.0,0.0
8366b4fffffffff,140.0,0.0,0.0,0.0,0.0
8366b5fffffffff,188.0,0.0,2.0,0.0,0.0
8366b6fffffffff,73.0,0.0,0.0,0.0,0.0
8366d0fffffffff,41.0,0.0,15.0,0.0,0.0
8366d2fffffffff,47.0,0.0,14.0,0.0,0.0
8366d4fffffffff,77.0,0.0,2.0,0.0,0.0
8366d6fffffffff,7.0,0.0,0.0,0.0,0.0
8366f0fffffffff,18.0,0.0,0.0,0.0,0.0
8366f3fffffffff,3.0,0.0,0.0,0.0,0.0
836724fffffffff,2.0,0.0,0.0,0.0,0.0
836725fffffffff,1.0,0.0,0.0,0.0,0.0
836726fffffffff,15.0,0.0,0.0,0.0,0.0
836730fffffffff,2.0,0.0,0.0,0.0,0.0
836732fffffffff,94.0,0.0,1.0,0.0,0.0
836736fffffffff,4.0,0.0,0.0,0.0,0.0
836740fffffffff,52.0,0.0,5.0,20.0,0.0
836743fffffffff,15.0,0.0,0.0,0.0,0.0
836744fffffffff,77.0,0.0,0.0,30.0,0.0
836745fffffffff,9.0,0.0,0.0,0.0,0.0
836746fffffffff,99.0,0.0,1.0,1.0,0.0
83674cfffffffff,11.0,0.0,0.0,0.0,0.0
83674dfffffffff,8.0,0.0,0.0,0.0,0.0
836752fffffffff,510.0,0.0,0.0,6.0,0.0
836755fffffffff,177.0,0.0,3.0,13.0,0.0
836756fffffffff,3.0,0.0,0.0,0.0,0.0
836769fffffffff,10.0,0.0,2.0,1.0,0.0
83676bfffffffff,16.0,0.0,0.0,1.0,0.0
836773fffffffff,958.0,0.0,121.0,596.0,144.0
836780fffffffff,2.0,0.0,0.0,0.0,0.0
836783fffffffff,8.0,0.0,0.0,0.0,0.0
836791fffffffff,7.0,0.0,0.0,0.0,0.0
836793fffffffff,6.0,0.0,0.0,0.0,0.0
836794fffffffff,2.0,0.0,0.0,0.0,0.0
836795fffffffff,6.0,0.0,0.0,0.0,0.0
83679afffffffff,97.0,0.0,0.0,0.0,0.0
83679bfffffffff,307.0,0.0,11.0,0.0,0.0
83679efffffffff,6.0,0.0,0.0,0.0,0.0
8367b2fffffffff,21.0,0.0,0.0,0.0,0.0
836d04fffffffff,185.0,0.0,0.0,0.0,0.0
836d05fffffffff,16.0,0.0,0.0,0.0,0.0
836d06fffffffff,39.0,0.0,0.0,0.0,0.0
836d14fffffffff,70.0,0.0,10.0,0.0,0.0
836d15fffffffff,16.0,0.0,1.0,0.0,0.0
836d22fffffffff,2.0,0.0,0.0,0.0,0.0
836d24fffffffff,47.0,0.0,0.0,0.0,0.0
836d25fffffffff,368.0,0.0,0.0,0.0,0.0
836d26fffffffff,4.0,0.0,0.0,0.0,0.0
836d2afffffffff,15.0,0.0,0.0,0.0,0.0
836d2bfffffffff,393.0,0.0,0.0,0.0,0.0
836d31fffffffff,186.0,0.0,26.0,0.0,0.0
836d34fffffffff,812.0,0.0,56.0,0.0,0.0
836d35fffffffff,131.0,0.0,2.0,0.0,0.0
836d49fffffffff,1.0,0.0,0.0,0.0,0.0
836d4cfffffffff,2.0,0.0,0.0,0.0,0.0
836d60fffffffff,425.0,0.0,0.0,0.0,0.0
836d61fffffffff,84.0,0.0,0.0,0.0,0.0
836d63fffffffff,70.0,0.0,0.0,0.0,0.0
836d66fffffffff,513.0,0.0,0.0,0.0,0.0
836d68fffffffff,112.0,0.0,0.0,0.0,0.0
836d69fffffffff,1868.0,0.0,0.0,0.0,0.0
836d6afffffffff,51.0,0.0,0.0,0.0,0.0
836d6bfffffffff,112.0,0.0,0.0,0.0,0.0
836d6cfffffffff,15.0,0.0,0.0,0.0,0.0
836d6dfffffffff,9.0,0.0,0.0,0.0,0.0
836d6efffffffff,15.0,0.0,0.0,0.0,0.0
836d74fffffffff,160.0,0.0,0.0,0.0,0.0
836d75fffffffff,356.0,0.0,0.0,0.0,0.0
836d76fffffffff,171.0,0.0,0.0,0.0,0.0
837508fffffffff,2.0,0.0,0.0,0.0,0.0
83750afffffffff,1.0,0.0,0.0,0.0,0.0
83750dfffffffff,21.0,8.0,0.0,0.0,0.0
837519fffffffff,1.0,0.0,0.0,0.0,0.0
83751bfffffffff,2.0,0.0,0.0,0.0,0.0
837529fffffffff,2.0,0.0,0.0,0.0,0.0
837574fffffffff,26.0,3.0,0.0,0.0,0.0
837576fffffffff,27.0,6.0,0.0,0.0,0.0
837580fffffffff,2.0,0.0,0.0,0.0,0.0
838008fffffffff,9.0,0.0,2.0,0.0,0.0
838009fffffffff,6.0,0.0,4.0,0.0,0.0
83800efffffffff,1.0,0.0,0.0,0.0,0.0
838010fffffffff,5.0,0.0,0.0,0.0,0.0
838013fffffffff,2.0,0.0,0.0,0.0,0.0
838016fffffffff,16.0,0.0,0.0,0.0,0.0
838046fffffffff,3.0,0.0,0.0,0.0,0.0
838054fffffffff,55.0,0.0,0.0,36.0,0.0
838055fffffffff,8.0,0.0,0.0,0.0,0.0
8380a4fffffffff,11.0,0.0,7.0,0.0,0.0
838116fffffffff,2.0,0.0,0.0,0.0,0.0
838180fffffffff,2.0,0.0,0.0,0.0,0.0
838183fffffffff,11.0,0.0,0.0,0.0,0.0
838185fffffffff,1.0,0.0,0.0,0.0,0.0
83818bfffffffff,7.0,0.0,7.0,0.0,0.0
83819dfffffffff,10.0,0.0,0.0,0.0,0.0
8381a1fffffffff,11.0,0.0,0.0,0.0,0.0
83821bfffffffff,1.0,0.0,0.0,0.0,0.0
8382d0fffffffff,4.0,0.0,0.0,0.0,0.0
8382d2fffffffff,1.0,0.0,0.0,0.0,0.0
8382d3fffffffff,1.0,0.0,0.0,0.0,0.0
8382f0fffffffff,5.0,0.0,0.0,0.0,0.0
8382f4fffffffff,6.0,0.0,0.0,0.0,0.0
838304fffffffff,8.0,0.0,0.0,0.0,0.0
83831efffffffff,10.0,3.0,0.0,0.0,0.0
838320fffffffff,1.0,0.0,0.0,0.0,0.0
838323fffffffff,1.0,1.0,0.0,0.0,0.0
838325fffffffff,1.0,1.0,0.0,0.0,0.0
838e44fffffffff,17.0,0.0,0.0,0.0,0.0
838e45fffffffff,155.0,0.0,0.0,0.0,0.0
838e4cfffffffff,2.0,0.0,0.0,0.0,0.0
838e62fffffffff,534.0,0.0,20.0,0.0,0.0
838e63fffffffff,5.0,0.0,0.0,0.0,0.0
838e75fffffffff,17.0,0.0,0.0,0.0,0.0
838f08fffffffff,4.0,0.0,0.0,0.0,0.0
838f0bfffffffff,68.0,0.0,0.0,0.0,0.0
838f0dfffffffff,16.0,0.0,8.0,0.0,0.0
838f2afffffffff,184.0,0.0,25.0,0.0,0.0
838f2bfffffffff,7.0,0.0,0.0,0.0,0.0
838f2efffffffff,38.0,0.0,4.0,0.0,0.0
838f50fffffffff,119.0,0.0,0.0,0.0,0.0
838f53fffffffff,3.0,0.0,0.0,0.0,0.0
838f56fffffffff,4.0,0.0,0.0,0.0,0.0
838f5bfffffffff,13.0,0.0,0.0,0.0,0.0
838f5efffffffff,2.0,0.0,0.0,0.0,0.0
839715fffffffff,6.0,2.0,0.0,0.0,0.0
839726fffffffff,2.0,0.0,0.0,0.0,0.0
83a596fffffffff,14.0,0.0,0.0,0.0,0.0
83a810fffffffff,152.0,0.0,0.0,21.0,0.0
83a812fffffffff,48.0,0.0,0.0,0.0,0.0
83a814fffffffff,152.0,0.0,0.0,10.0,0.0
83a815fffffffff,4.0,0.0,0.0,3.0,0.0
83a816fffffffff,18.0,0.0,0.0,0.0,0.0
83a831fffffffff,57.0,0.0,0.0,0.0,0.0
83a833fffffffff,80.0,0.0,0.0,14.0,0.0
83a835fffffffff,61.0,0.0,0.0,0.0,0.0
83a886fffffffff,3.0,0.0,0.0,0.0,0.0
83a891fffffffff,4.0,0.0,0.0,0.0,0.0
83a895fffffffff,52.0,0.0,0.0,0.0,0.0
83a89efffffffff,10.0,0.0,0.0,0.0,0.0
83a8a0fffffffff,211.0,0.0,0.0,0.0,0.0
83a8a1fffffffff,76.0,0.0,0.0,0.0,0.0
83a8a2fffffffff,69.0,0.0,0.0,0.0,0.0
83a8a5fffffffff,13.0,0.0,0.0,0.0,0.0
83a8b1fffffffff,7.0,0.0,0.0,0.0,0.0
83a900fffffffff,1.0,0.0,0.0,0.0,0.0
83a903fffffffff,39.0,0.0,0.0,0.0,0.0
83a905fffffffff,93.0,0.0,0.0,0.0,0.0
83a918fffffffff,70.0,0.0,0.0,0.0,0.0
83a91bfffffffff,113.0,0.0,0.0,0.0,0.0
83a91dfffffffff,1.0,0.0,0.0,0.0,0.0
83a921fffffffff,23.0,0.0,0.0,0.0,0.0
83a92cfffffffff,2.0,0.0,0.0,0.0,0.0
83a92efffffffff,47.0,0.0,0.0,0.0,0.0
83ac12fffffffff,488.0,136.0,0.0,0.0,0.0
83ac36fffffffff,7.0,4.0,0.0,0.0,0.0
83aca1fffffffff,1.0,0.0,0.0,0.0,0.0
83acacfffffffff,13.0,0.0,0.0,0.0,0.0
83ad32fffffffff,438.0,140.0,0.0,0.0,0.0
83ad34fffffffff,7.0,0.0,0.0,0.0,0.0
83ad36fffffffff,628.0,238.0,0.0,0.0,0.0
83ada8fffffffff,2.0,2.0,0.0,0.0,0.0
83adacfffffffff,5.0,2.0,0.0,0.0,0.0
83b330fffffffff,13.0,0.0,0.0,0.0,0.0
83b331fffffffff,4.0,0.0,0.0,0.0,0.0
83b336fffffffff,4.0,0.0,0.0,0.0,0.0
83bc09fffffffff,1.0,0.0,0.0,0.0,0.0
83bc0bfffffffff,1.0,0.0,0.0,0.0,0.0
83bc1bfffffffff,6.0,2.0,0.0,0.0,0.0
83bc44fffffffff,22.0,0.0,0.0,0.0,0.0
83bc45fffffffff,9.0,0.0,0.0,0.0,0.0
83bc49fffffffff,26.0,3.0,0.0,0.0,0.0
83bc68fffffffff,56.0,19.0,0.0,0.0,0.0
83bc69fffffffff,135.0,48.0,0.0,0.0,0.0
83bc6afffffffff,16.0,0.0,0.0,0.0,0.0
83bc71fffffffff,36.0,19.0,0.0,0.0,0.0
83bc73fffffffff,40.0,1.0,0.0,0.0,0.0
83bc89fffffffff,6.0,3.0,0.0,0.0,0.0
83bc8bfffffffff,14.0,0.0,0.0,0.0,0.0
83bc99fffffffff,2.0,2.0,0.0,0.0,0.0
83bc9bfffffffff,2.0,0.0,0.0,0.0,0.0
83bcd6fffffffff,2.0,0.0,0.0,0.0,0.0
83bcf2fffffffff,2.0,1.0,0.0,0.0,0.0
83bcf4fffffffff,4.0,0.0,0.0,0.0,0.0
83bcf5fffffffff,4.0,1.0,0.0,0.0,0.0
83bcf6fffffffff,69.0,14.0,0.0,0.0,0.0
83c203fffffffff,12.0,0.0,0.0,3.0,0.0
83c205fffffffff,14.0,0.0,0.0,0.0,0.0
83c218fffffffff,23.0,0.0,0.0,5.0,0.0
83c21bfffffffff,275.0,0.0,0.0,77.0,0.0
83c21cfffffffff,2.0,0.0,0.0,0.0,0.0
83c21dfffffffff,58.0,0.0,0.0,0.0,0.0
83c221fffffffff,9.0,0.0,0.0,1.0,0.0
83c22efffffffff,16.0,0.0,0.0,0.0,0.0
83c289fffffffff,1.0,0.0,0.0,1.0,0.0
83c2d2fffffffff,2.0,0.0,0.0,0.0,0.0
83c2d4fffffffff,52.0,0.0,0.0,7.0,0.0
83c2d6fffffffff,5.0,0.0,0.0,0.0,0.0
83c2f1fffffffff,232.0,0.0,0.0,17.0,0.0
83c2f2fffffffff,547.0,0.0,0.0,43.0,0.0
83c2f3fffffffff,227.0,0.0,0.0,10.0,0.0
83c2f4fffffffff,7.0,0.0,0.0,2.0,0.0
83c301fffffffff,6.0,0.0,0.0,0.0,0.0
83c305fffffffff,7.0,0.0,0.0,0.0,0.0
83c308fffffffff,2.0,0.0,0.0,0.0,0.0
83c30cfffffffff,4.0,0.0,0.0,0.0,0.0
83c320fffffffff,27.0,0.0,0.0,0.0,0.0
83c321fffffffff,1.0,0.0,0.0,0.0,0.0
83c323fffffffff,6.0,0.0,0.0,0.0,0.0
83c324fffffffff,83.0,0.0,0.0,0.0,0.0
83c328fffffffff,5.0,0.0,0.0,0.0,0.0
83c329fffffffff,36.0,0.0,0.0,0.0,0.0
83c32afffffffff,52.0,0.0,0.0,0.0,0.0
83c32bfffffffff,19.0,0.0,0.0,0.0,0.0
83c32efffffffff,41.0,0.0,0.0,0.0,0.0
83c356fffffffff,2.0,0.0,0.0,0.0,0.0
83c376fffffffff,3.0,0.0,0.0,0.0,0.0
83cf91fffffffff,6.0,0.0,0.0,0.0,0.0
83cf94fffffffff,60.0,0.0,0.0,0.0,0.0
83cf9efffffffff,26.0,0.0,0.0,0.0,0.0
