cell_id,Caracara plancus,Caracara plancus cheriway,Caracara plancus plancus
844982bffffffff,12.0,3.0,0.0
844982dffffffff,2.0,2.0,0.0
8449831ffffffff,130.0,98.0,0.0
8449833ffffffff,25.0,23.0,0.0
8449835ffffffff,4.0,0.0,0.0
8449837ffffffff,7.0,5.0,0.0
8449839ffffffff,2.0,2.0,0.0
844983bffffffff,8.0,7.0,0.0
844983dffffffff,58.0,37.0,0.0
8449843ffffffff,2.0,2.0,0.0
8449855ffffffff,14.0,8.0,0.0
8449857ffffffff,1.0,0.0,0.0
8449867ffffffff,3.0,3.0,0.0
844986dffffffff,18.0,10.0,0.0
8449881ffffffff,2.0,2.0,0.0
8449885ffffffff,50.0,22.0,0.0
8449887ffffffff,7.0,7.0,0.0
8449889ffffffff,14.0,10.0,0.0
844988bffffffff,2.0,2.0,0.0
844988dffffffff,160.0,112.0,0.0
8449899ffffffff,2.0,2.0,0.0
84498b9ffffffff,4.0,4.0,0.0
84498bbffffffff,3.0,3.0,0.0
84498bdffffffff,12.0,12.0,0.0
84498c3ffffffff,4.0,2.0,0.0
84498c5ffffffff,2.0,0.0,0.0
84498c7ffffffff,12.0,11.0,0.0
84498c9ffffffff,41.0,14.0,0.0
84498cdffffffff,5.0,0.0,0.0
84498d3ffffffff,1.0,1.0,0.0
84498e1ffffffff,10.0,3.0,0.0
84498e3ffffffff,111.0,68.0,0.0
84498e5ffffffff,2.0,2.0,0.0
84498e7ffffffff,2.0,0.0,0.0
84498e9ffffffff,11.0,11.0,0.0
84498ebffffffff,132.0,106.0,0.0
84498edffffffff,27.0,24.0,0.0
8449901ffffffff,19.0,9.0,0.0
8449903ffffffff,15.0,11.0,0.0
8449905ffffffff,5.0,5.0,0.0
8449907ffffffff,15.0,15.0,0.0
844990dffffffff,1.0,1.0,0.0
8449911ffffffff,20.0,20.0,0.0
8449917ffffffff,1.0,1.0,0.0
844991dffffffff,13.0,12.0,0.0
8449929ffffffff,73.0,48.0,0.0
844992bffffffff,69.0,57.0,0.0
8449931ffffffff,27.0,21.0,0.0
8449933ffffffff,2.0,2.0,0.0
8449937ffffffff,6.0,6.0,0.0
8449939ffffffff,1.0,0.0,0.0
844993bffffffff,6.0,5.0,0.0
844993dffffffff,21.0,17.0,0.0
8449941ffffffff,11.0,6.0,0.0
8449943ffffffff,2.0,0.0,0.0
8449949ffffffff,9.0,9.0,0.0
844994bffffffff,20.0,6.0,0.0
844994dffffffff,10.0,8.0,0.0
8449951ffffffff,30.0,14.0,0.0
8449953ffffffff,9.0,9.0,0.0
8449957ffffffff,2.0,2.0,0.0
8449959ffffffff,4.0,2.0,0.0
8449961ffffffff,130.0,95.0,0.0
8449963ffffffff,99.0,85.0,0.0
8449965ffffffff,731.0,465.0,0.0
8449967ffffffff,123.0,66.0,0.0
8449969ffffffff,49.0,19.0,0.0
844996bffffffff,57.0,35.0,0.0
844996dffffffff,58.0,27.0,0.0
8449981ffffffff,28.0,28.0,0.0
8449983ffffffff,3.0,3.0,0.0
8449985ffffffff,9.0,9.0,0.0
8449987ffffffff,142.0,120.0,0.0
844998bffffffff,6.0,6.0,0.0
844998dffffffff,5.0,4.0,0.0
8449993ffffffff,6.0,6.0,0.0
84499abffffffff,22.0,15.0,0.0
84499adffffffff,1.0,0.0,0.0
84499b1ffffffff,31.0,31.0,0.0
84499b3ffffffff,5.0,2.0,0.0
84499b5ffffffff,19.0,19.0,0.0
84499b7ffffffff,5.0,5.0,0.0
84499b9ffffffff,5.0,5.0,0.0
84499bbffffffff,2.0,2.0,0.0
84499bdffffffff,6.0,4.0,0.0
84499c3ffffffff,6.0,4.0,0.0
84499c5ffffffff,17.0,11.0,0.0
84499c7ffffffff,3.0,3.0,0.0
84499c9ffffffff,2.0,0.0,0.0
84499cbffffffff,2.0,2.0,0.0
84499cdffffffff,6.0,3.0,0.0
84499d1ffffffff,28.0,24.0,0.0
84499d5ffffffff,2.0,2.0,0.0
84499d7ffffffff,6.0,6.0,0.0
84499d9ffffffff,36.0,34.0,0.0
84499dbffffffff,9.0,9.0,0.0
84499ddffffffff,4.0,2.0,0.0
84499e1ffffffff,1.0,0.0,0.0
84499e3ffffffff,15.0,15.0,0.0
84499e7ffffffff,9.0,2.0,0.0
84499e9ffffffff,2.0,0.0,0.0
84499ebffffffff,34.0,32.0,0.0
84499edffffffff,1.0,0.0,0.0
8449a21ffffffff,13.0,7.0,0.0
8449a23ffffffff,10.0,10.0,0.0
8449a2bffffffff,8.0,7.0,0.0
8449a39ffffffff,4.0,4.0,0.0
8449a3dffffffff,18.0,13.0,0.0
8449a81ffffffff,18.0,10.0,0.0
8449a83ffffffff,27.0,26.0,0.0
8449a85ffffffff,93.0,88.0,0.0
8449a87ffffffff,23.0,18.0,0.0
8449a89ffffffff,84.0,70.0,0.0
8449a8bffffffff,24.0,22.0,0.0
8449a8dffffffff,181.0,148.0,0.0
8449a91ffffffff,94.0,76.0,0.0
8449a93ffffffff,52.0,31.0,0.0
8449a95ffffffff,2.0,2.0,0.0
8449a97ffffffff,108.0,39.0,0.0
8449a99ffffffff,8.0,2.0,0.0
8449a9bffffffff,105.0,77.0,0.0
8449a9dffffffff,1.0,1.0,0.0
8449aa1ffffffff,146.0,119.0,0.0
8449aa3ffffffff,253.0,185.0,0.0
8449aa5ffffffff,49.0,29.0,0.0
8449aa7ffffffff,30.0,14.0,0.0
8449aa9ffffffff,25.0,20.0,0.0
8449aabffffffff,91.0,77.0,0.0
8449ab1ffffffff,118.0,66.0,0.0
8449ab3ffffffff,7.0,7.0,0.0
8449ab5ffffffff,127.0,108.0,0.0
8449ab7ffffffff,10.0,4.0,0.0
8449ab9ffffffff,4.0,1.0,0.0
8449abbffffffff,6.0,2.0,0.0
8449abdffffffff,91.0,73.0,0.0
8449ac7ffffffff,67.0,64.0,0.0
8449ad5ffffffff,23.0,20.0,0.0
8449ad7ffffffff,27.0,21.0,0.0
8449ae3ffffffff,56.0,54.0,0.0
8449aebffffffff,6.0,5.0,0.0
8449b03ffffffff,1.0,0.0,0.0
8449b15ffffffff,4.0,2.0,0.0
8449b21ffffffff,2.0,2.0,0.0
8449b23ffffffff,6.0,6.0,0.0
8449b25ffffffff,12.0,12.0,0.0
8449b27ffffffff,4.0,4.0,0.0
8449b2bffffffff,3.0,0.0,0.0
8449b2dffffffff,4.0,2.0,0.0
8449b31ffffffff,116.0,46.0,0.0
8449b33ffffffff,281.0,236.0,0.0
8449b35ffffffff,32.0,24.0,0.0
8449b37ffffffff,45.0,38.0,0.0
8449b39ffffffff,16.0,8.0,0.0
8449b3bffffffff,27.0,25.0,0.0
8449b3dffffffff,2.0,2.0,0.0
8449b47ffffffff,14.0,14.0,0.0
8449b51ffffffff,4.0,2.0,0.0
8449b53ffffffff,9.0,2.0,0.0
8449b55ffffffff,7.0,3.0,0.0
8449b57ffffffff,2.0,2.0,0.0
8449b6bffffffff,2.0,0.0,0.0
8449b6dffffffff,6.0,6.0,0.0
844c933ffffffff,16.0,15.0,0.0
844c937ffffffff,6.0,4.0,0.0
844c985ffffffff,13.0,12.0,0.0
844c9a9ffffffff,3.0,3.0,0.0
844c9abffffffff,21.0,21.0,0.0
844c9adffffffff,2.0,0.0,0.0
844c9e5ffffffff,2.0,2.0,0.0
845e659ffffffff,6.0,4.0,0.0
845f083ffffffff,103.0,57.0,0.0
845f087ffffffff,2.0,2.0,0.0
845f095ffffffff,174.0,95.0,0.0
845f097ffffffff,5.0,3.0,0.0
845f09dffffffff,7.0,1.0,0.0
845f0e3ffffffff,1.0,0.0,0.0
845f12bffffffff,38.0,16.0,0.0
845f131ffffffff,2.0,2.0,0.0
845f13bffffffff,2.0,0.0,0.0
845f13dffffffff,24.0,14.0,0.0
845f161ffffffff,2.0,0.0,0.0
845f1c3ffffffff,8.0,4.0,0.0
845f1cbffffffff,12.0,7.0,0.0
845f1e9ffffffff,9.0,2.0,0.0
845f1edffffffff,2.0,1.0,0.0
845f223ffffffff,3.0,3.0,0.0
845f227ffffffff,14.0,14.0,0.0
845f283ffffffff,2.0,2.0,0.0
845f291ffffffff,242.0,144.0,0.0
845f295ffffffff,152.0,85.0,0.0
845f297ffffffff,4.0,3.0,0.0
845f299ffffffff,207.0,117.0,0.0
845f29bffffffff,1.0,0.0,0.0
845f29dffffffff,124.0,99.0,0.0
845f2b1ffffffff,5.0,4.0,0.0
845f2b3ffffffff,1.0,0.0,0.0
845f2b9ffffffff,1.0,1.0,0.0
845f2bbffffffff,150.0,98.0,0.0
845f2d1ffffffff,57.0,34.0,0.0
845f2d3ffffffff,46.0,25.0,0.0
845f2d5ffffffff,5.0,5.0,0.0
845f2d7ffffffff,35.0,17.0,0.0
845f2dbffffffff,8.0,8.0,0.0
845f403ffffffff,13.0,3.0,0.0
845f407ffffffff,42.0,37.0,0.0
845f40dffffffff,6.0,2.0,0.0
845f411ffffffff,3.0,1.0,0.0
845f413ffffffff,1.0,1.0,0.0
845f415ffffffff,44.0,7.0,0.0
845f417ffffffff,12.0,8.0,0.0
845f41bffffffff,3.0,2.0,0.0
845f42bffffffff,48.0,39.0,0.0
845f435ffffffff,1.0,0.0,0.0
845f437ffffffff,32.0,5.0,0.0
845f43bffffffff,3.0,1.0,0.0
845f445ffffffff,9.0,6.0,0.0
845f463ffffffff,1.0,1.0,0.0
845f46bffffffff,4.0,2.0,0.0
845f481ffffffff,3.0,2.0,0.0
845f483ffffffff,6.0,6.0,0.0
845f485ffffffff,3.0,2.0,0.0
845f487ffffffff,5.0,5.0,0.0
845f48bffffffff,4.0,0.0,0.0
845f491ffffffff,13.0,8.0,0.0
845f49bffffffff,14.0,10.0,0.0
845f4a3ffffffff,5.0,5.0,0.0
845f4a7ffffffff,4.0,4.0,0.0
845f4a9ffffffff,22.0,22.0,0.0
845f4abffffffff,4.0,4.0,0.0
845f4b3ffffffff,418.0,183.0,0.0
845f4b5ffffffff,1.0,1.0,0.0
845f4c5ffffffff,2.0,2.0,0.0
845f4cdffffffff,2.0,2.0,0.0
845f4d7ffffffff,3.0,3.0,0.0
845f4ddffffffff,4.0,4.0,0.0
845f4e1ffffffff,8.0,6.0,0.0
845f4e3ffffffff,2.0,1.0,0.0
845f4e5ffffffff,11.0,8.0,0.0
845f4e7ffffffff,13.0,13.0,0.0
845f4edffffffff,8.0,7.0,0.0
845f50bffffffff,2.0,0.0,0.0
845f569ffffffff,1.0,0.0,0.0
845f581ffffffff,14.0,1.0,0.0
845f583ffffffff,20.0,4.0,0.0
845f587ffffffff,5.0,1.0,0.0
845f5dbffffffff,4.0,1.0,0.0
845f681ffffffff,1.0,0.0,0.0
845f683ffffffff,16.0,16.0,0.0
845f689ffffffff,3.0,3.0,0.0
845f68bffffffff,7.0,7.0,0.0
845f691ffffffff,1.0,1.0,0.0
845f711ffffffff,19.0,18.0,0.0
845f713ffffffff,4.0,4.0,0.0
845f719ffffffff,3.0,0.0,0.0
845f71bffffffff,1.0,1.0,0.0
845f74bffffffff,4.0,4.0,0.0
845f755ffffffff,14.0,10.0,0.0
845f757ffffffff,6.0,4.0,0.0
845f759ffffffff,8.0,8.0,0.0
845f75dffffffff,23.0,21.0,0.0
8466005ffffffff,9.0,9.0,0.0
8466007ffffffff,9.0,2.0,0.0
8466009ffffffff,5.0,3.0,0.0
8466013ffffffff,4.0,0.0,0.0
846601bffffffff,4.0,0.0,0.0
8466021ffffffff,84.0,33.0,0.0
8466023ffffffff,26.0,7.0,0.0
8466025ffffffff,7.0,7.0,0.0
8466027ffffffff,18.0,14.0,0.0
8466029ffffffff,68.0,46.0,0.0
846602bffffffff,5.0,2.0,0.0
8466035ffffffff,12.0,9.0,0.0
8466037ffffffff,2.0,2.0,0.0
846603dffffffff,9.0,9.0,0.0
8466041ffffffff,3.0,0.0,0.0
8466043ffffffff,10.0,10.0,0.0
8466045ffffffff,34.0,15.0,0.0
8466047ffffffff,21.0,21.0,0.0
8466049ffffffff,2.0,2.0,0.0
846604dffffffff,12.0,8.0,0.0
8466053ffffffff,7.0,7.0,0.0
8466055ffffffff,17.0,6.0,0.0
8466057ffffffff,9.0,2.0,0.0
8466059ffffffff,11.0,7.0,0.0
846605bffffffff,6.0,1.0,0.0
8466061ffffffff,10.0,0.0,0.0
8466063ffffffff,10.0,6.0,0.0
8466067ffffffff,121.0,62.0,0.0
8466069ffffffff,5.0,0.0,0.0
846606bffffffff,3.0,0.0,0.0
8466081ffffffff,2.0,2.0,0.0
8466083ffffffff,2.0,2.0,0.0
8466085ffffffff,4.0,4.0,0.0
8466089ffffffff,12.0,8.0,0.0
846608dffffffff,137.0,99.0,0.0
8466091ffffffff,6.0,3.0,0.0
8466093ffffffff,6.0,5.0,0.0
8466097ffffffff,1.0,1.0,0.0
8466099ffffffff,2.0,0.0,0.0
846609bffffffff,13.0,9.0,0.0
84660a1ffffffff,13.0,8.0,0.0
84660a5ffffffff,69.0,34.0,0.0
84660a7ffffffff,255.0,170.0,0.0
84660a9ffffffff,4.0,0.0,0.0
84660abffffffff,3.0,3.0,0.0
84660adffffffff,51.0,20.0,0.0
84660b3ffffffff,5.0,0.0,0.0
84660b5ffffffff,2.0,2.0,0.0
84660bbffffffff,2.0,2.0,0.0
84660c1ffffffff,5.0,0.0,0.0
84660c3ffffffff,23.0,19.0,0.0
84660c5ffffffff,28.0,5.0,0.0
84660cbffffffff,20.0,12.0,0.0
84660d1ffffffff,9.0,9.0,0.0
84660d3ffffffff,7.0,5.0,0.0
84660d9ffffffff,8.0,8.0,0.0
84660ddffffffff,14.0,14.0,0.0
84660e1ffffffff,74.0,28.0,0.0
84660e3ffffffff,32.0,12.0,0.0
84660e5ffffffff,3.0,3.0,0.0
84660e7ffffffff,18.0,16.0,0.0
84660e9ffffffff,17.0,17.0,0.0
84660ebffffffff,74.0,52.0,0.0
8466103ffffffff,5.0,1.0,0.0
8466105ffffffff,28.0,12.0,0.0
8466107ffffffff,173.0,90.0,0.0
8466113ffffffff,60.0,50.0,0.0
8466117ffffffff,6.0,4.0,0.0
8466119ffffffff,69.0,53.0,0.0
846611bffffffff,3.0,0.0,0.0
8466129ffffffff,2.0,0.0,0.0
846612dffffffff,3.0,3.0,0.0
8466139ffffffff,157.0,71.0,0.0
846613dffffffff,2.0,1.0,0.0
8466153ffffffff,18.0,16.0,0.0
8466163ffffffff,79.0,41.0,0.0
8466165ffffffff,12.0,12.0,0.0
8466167ffffffff,103.0,63.0,0.0
8466181ffffffff,41.0,36.0,0.0
8466183ffffffff,112.0,57.0,0.0
8466185ffffffff,1.0,1.0,0.0
8466187ffffffff,13.0,8.0,0.0
8466189ffffffff,41.0,37.0,0.0
846618bffffffff,383.0,212.0,0.0
8466191ffffffff,27.0,20.0,0.0
8466193ffffffff,384.0,169.0,0.0
8466195ffffffff,78.0,44.0,0.0
8466197ffffffff,202.0,99.0,0.0
8466199ffffffff,46.0,16.0,0.0
846619bffffffff,397.0,277.0,0.0
846619dffffffff,235.0,98.0,0.0
84661a5ffffffff,6.0,5.0,0.0
84661b1ffffffff,26.0,19.0,0.0
84661b3ffffffff,196.0,108.0,0.0
84661b9ffffffff,227.0,159.0,0.0
84661bbffffffff,395.0,213.0,0.0
84661bdffffffff,5.0,4.0,0.0
84661c1ffffffff,2.0,0.0,0.0
84661c3ffffffff,3.0,3.0,0.0
84661c9ffffffff,17.0,6.0,0.0
84661cbffffffff,9.0,0.0,0.0
84661cdffffffff,7.0,5.0,0.0
84661d1ffffffff,34.0,24.0,0.0
84661d3ffffffff,11.0,10.0,0.0
84661d5ffffffff,178.0,83.0,0.0
84661d7ffffffff,88.0,36.0,0.0
84661ddffffffff,8.0,1.0,0.0
84661e9ffffffff,6.0,2.0,0.0
84661ebffffffff,57.0,26.0,0.0
8466201ffffffff,112.0,92.0,0.0
8466203ffffffff,81.0,61.0,0.0
8466205ffffffff,330.0,227.0,0.0
8466207ffffffff,11.0,7.0,0.0
846620bffffffff,2856.0,1737.0,0.0
8466211ffffffff,18.0,8.0,0.0
8466213ffffffff,11.0,11.0,0.0
8466215ffffffff,4.0,1.0,0.0
8466217ffffffff,35.0,17.0,0.0
8466219ffffffff,63.0,21.0,0.0
846621bffffffff,16.0,11.0,0.0
846621dffffffff,3.0,2.0,0.0
8466221ffffffff,734.0,521.0,0.0
8466223ffffffff,15.0,11.0,0.0
8466225ffffffff,107.0,74.0,0.0
8466227ffffffff,57.0,48.0,0.0
846622bffffffff,196.0,146.0,0.0
8466231ffffffff,2.0,0.0,0.0
8466233ffffffff,10.0,6.0,0.0
8466235ffffffff,6.0,1.0,0.0
8466237ffffffff,1.0,0.0,0.0
846623bffffffff,70.0,44.0,0.0
846623dffffffff,2.0,0.0,0.0
8466251ffffffff,21.0,15.0,0.0
8466253ffffffff,4.0,2.0,0.0
8466257ffffffff,185.0,81.0,0.0
846625bffffffff,13.0,10.0,0.0
8466281ffffffff,2.0,2.0,0.0
8466283ffffffff,2.0,2.0,0.0
8466285ffffffff,30.0,28.0,0.0
8466289ffffffff,3.0,3.0,0.0
846628bffffffff,8.0,8.0,0.0
8466291ffffffff,21.0,17.0,0.0
8466293ffffffff,10.0,4.0,0.0
8466295ffffffff,4.0,0.0,0.0
8466299ffffffff,21.0,21.0,0.0
846629bffffffff,14.0,7.0,0.0
846629dffffffff,12.0,11.0,0.0
84662b1ffffffff,1.0,0.0,0.0
84662b5ffffffff,54.0,20.0,0.0
84662b7ffffffff,12.0,4.0,0.0
84662b9ffffffff,2.0,2.0,0.0
84662bdffffffff,4.0,2.0,0.0
84662c1ffffffff,22.0,0.0,0.0
84662c5ffffffff,2.0,2.0,0.0
84662c9ffffffff,63.0,41.0,0.0
84662cdffffffff,44.0,44.0,0.0
84662d3ffffffff,2.0,0.0,0.0
84662d9ffffffff,1.0,1.0,0.0
84662e1ffffffff,12.0,12.0,0.0
84662e5ffffffff,8.0,5.0,0.0
84662e9ffffffff,33.0,23.0,0.0
84662ebffffffff,2.0,2.0,0.0
84662edffffffff,3.0,0.0,0.0
8466311ffffffff,31.0,26.0,0.0
8466313ffffffff,225.0,106.0,0.0
8466317ffffffff,5.0,4.0,0.0
846631bffffffff,116.0,82.0,0.0
846640dffffffff,1.0,0.0,0.0
8466411ffffffff,109.0,50.0,0.0
8466415ffffffff,260.0,133.0,0.0
8466417ffffffff,12.0,8.0,0.0
8466419ffffffff,1.0,1.0,0.0
846641dffffffff,212.0,142.0,0.0
8466429ffffffff,1.0,0.0,0.0
846642dffffffff,2.0,0.0,0.0
8466441ffffffff,23.0,20.0,0.0
8466449ffffffff,3.0,0.0,0.0
846644bffffffff,1.0,0.0,0.0
8466451ffffffff,2.0,2.0,0.0
8466455ffffffff,1.0,1.0,0.0
8466457ffffffff,3.0,1.0,0.0
846645dffffffff,12.0,8.0,0.0
8466463ffffffff,2.0,0.0,0.0
8466465ffffffff,1.0,0.0,0.0
8466501ffffffff,2.0,0.0,0.0
8466505ffffffff,19.0,9.0,0.0
8466507ffffffff,3.0,3.0,0.0
8466509ffffffff,22.0,16.0,0.0
846650dffffffff,10.0,3.0,0.0
8466525ffffffff,2.0,2.0,0.0
8466527ffffffff,4.0,4.0,0.0
8466529ffffffff,413.0,161.0,0.0
846652bffffffff,3.0,3.0,0.0
846652dffffffff,305.0,154.0,0.0
8466537ffffffff,3.0,3.0,0.0
8466541ffffffff,4.0,2.0,0.0
8466543ffffffff,9.0,3.0,0.0
8466545ffffffff,178.0,64.0,0.0
8466547ffffffff,13.0,11.0,0.0
8466549ffffffff,93.0,79.0,0.0
846654bffffffff,137.0,107.0,0.0
846654dffffffff,21.0,17.0,0.0
8466559ffffffff,1.0,0.0,0.0
8466561ffffffff,42.0,9.0,0.0
8466563ffffffff,20.0,8.0,0.0
8466565ffffffff,79.0,52.0,0.0
8466567ffffffff,24.0,21.0,0.0
8466569ffffffff,41.0,38.0,0.0
846656bffffffff,21.0,13.0,0.0
846656dffffffff,27.0,26.0,0.0
84665abffffffff,3.0,0.0,0.0
84665bdffffffff,4.0,0.0,0.0
84665e9ffffffff,1.0,0.0,0.0
8466601ffffffff,14.0,3.0,0.0
8466603ffffffff,18.0,5.0,0.0
8466607ffffffff,1.0,0.0,0.0
846660dffffffff,9.0,8.0,0.0
846661dffffffff,4.0,4.0,0.0
8466623ffffffff,15.0,9.0,0.0
8466627ffffffff,3.0,3.0,0.0
8466629ffffffff,5.0,4.0,0.0
8466631ffffffff,23.0,21.0,0.0
8466635ffffffff,2.0,2.0,0.0
8466637ffffffff,33.0,17.0,0.0
8466639ffffffff,72.0,58.0,0.0
846663dffffffff,40.0,35.0,0.0
8466641ffffffff,14.0,7.0,0.0
8466643ffffffff,2.0,0.0,0.0
8466645ffffffff,7.0,5.0,0.0
8466647ffffffff,39.0,19.0,0.0
846664dffffffff,45.0,31.0,0.0
84666b3ffffffff,2.0,0.0,0.0
84666c5ffffffff,12.0,12.0,0.0
84666ebffffffff,1.0,1.0,0.0
8466701ffffffff,1.0,0.0,0.0
8466705ffffffff,22.0,4.0,0.0
8466707ffffffff,3.0,2.0,0.0
8466709ffffffff,1.0,1.0,0.0
846670dffffffff,44.0,28.0,0.0
8466711ffffffff,3.0,0.0,0.0
8466715ffffffff,4.0,4.0,0.0
846671bffffffff,6.0,3.0,0.0
8466723ffffffff,48.0,42.0,0.0
8466725ffffffff,9.0,0.0,0.0
8466727ffffffff,408.0,273.0,0.0
8466729ffffffff,7.0,0.0,0.0
8466731ffffffff,5.0,5.0,0.0
8466733ffffffff,8.0,0.0,0.0
8466735ffffffff,57.0,39.0,0.0
8466737ffffffff,70.0,60.0,0.0
846673bffffffff,3.0,0.0,0.0
8466749ffffffff,2.0,2.0,0.0
846674bffffffff,6.0,6.0,0.0
8466759ffffffff,6.0,2.0,0.0
846675dffffffff,208.0,122.0,0.0
8466761ffffffff,4.0,0.0,0.0
8466763ffffffff,34.0,28.0,0.0
8466765ffffffff,5.0,0.0,0.0
8466769ffffffff,2.0,2.0,0.0
846676dffffffff,10.0,1.0,0.0
8466a03ffffffff,164.0,123.0,0.0
8466a05ffffffff,5.0,3.0,0.0
8466a07ffffffff,14.0,14.0,0.0
8466a0bffffffff,95.0,53.0,0.0
8466a15ffffffff,120.0,117.0,0.0
8466a17ffffffff,36.0,20.0,0.0
8466a1dffffffff,853.0,523.0,0.0
8466a21ffffffff,90.0,55.0,0.0
8466a23ffffffff,2.0,2.0,0.0
8466a25ffffffff,29.0,14.0,0.0
8466a27ffffffff,1.0,1.0,0.0
8466a2bffffffff,1.0,0.0,0.0
8466a31ffffffff,26.0,15.0,0.0
8466a33ffffffff,19.0,19.0,0.0
8466a35ffffffff,3.0,0.0,0.0
8466a37ffffffff,8.0,5.0,0.0
8466a39ffffffff,221.0,160.0,0.0
8466a3bffffffff,15.0,13.0,0.0
8466a3dffffffff,13.0,6.0,0.0
8466a51ffffffff,1186.0,697.0,0.0
8466a53ffffffff,1.0,0.0,0.0
8466a55ffffffff,47.0,38.0,0.0
8466a57ffffffff,327.0,237.0,0.0
8466a59ffffffff,11.0,11.0,0.0
8466a5bffffffff,733.0,552.0,0.0
8466a5dffffffff,42.0,30.0,0.0
8466a65ffffffff,5.0,1.0,0.0
8466aedffffffff,16.0,7.0,0.0
8466b01ffffffff,259.0,122.0,0.0
8466b05ffffffff,2.0,0.0,0.0
8466b09ffffffff,774.0,458.0,0.0
8466b0bffffffff,968.0,701.0,0.0
8466b19ffffffff,283.0,159.0,0.0
8466b1dffffffff,33.0,26.0,0.0
8466b41ffffffff,767.0,445.0,0.0
8466b43ffffffff,359.0,160.0,0.0
8466b45ffffffff,760.0,461.0,0.0
8466b47ffffffff,673.0,424.0,0.0
8466b49ffffffff,175.0,73.0,0.0
8466b4dffffffff,920.0,407.0,0.0
8466b51ffffffff,151.0,60.0,0.0
8466b53ffffffff,310.0,187.0,0.0
8466b55ffffffff,1425.0,790.0,0.0
8466b57ffffffff,1316.0,802.0,0.0
8466b59ffffffff,121.0,57.0,0.0
8466b5bffffffff,77.0,40.0,0.0
8466b5dffffffff,36.0,9.0,0.0
8466b69ffffffff,500.0,330.0,0.0
8466c01ffffffff,24.0,19.0,0.0
8466c09ffffffff,3.0,3.0,0.0
8466c21ffffffff,15.0,11.0,0.0
8466c23ffffffff,3.0,0.0,0.0
8466c41ffffffff,6.0,0.0,0.0
8466c45ffffffff,7.0,5.0,0.0
8466c47ffffffff,104.0,46.0,0.0
8466c49ffffffff,75.0,47.0,0.0
8466c4bffffffff,9.0,0.0,0.0
8466c4dffffffff,12.0,8.0,0.0
8466c53ffffffff,8.0,0.0,0.0
8466c57ffffffff,27.0,27.0,0.0
8466c59ffffffff,4.0,4.0,0.0
8466c5bffffffff,11.0,11.0,0.0
8466c5dffffffff,20.0,15.0,0.0
8466c61ffffffff,38.0,16.0,0.0
8466c63ffffffff,21.0,19.0,0.0
8466c65ffffffff,19.0,15.0,0.0
8466c69ffffffff,137.0,101.0,0.0
8466c6bffffffff,9.0,9.0,0.0
8466c6dffffffff,273.0,162.0,0.0
8466ce1ffffffff,5.0,5.0,0.0
8466ce9ffffffff,2.0,2.0,0.0
8466cedffffffff,3.0,3.0,0.0
8466d0bffffffff,3.0,0.0,0.0
8466d19ffffffff,3.0,3.0,0.0
8466d53ffffffff,76.0,48.0,0.0
8466d59ffffffff,1.0,0.0,0.0
8466d5bffffffff,3.0,3.0,0.0
8466dc9ffffffff,5.0,0.0,0.0
8466e01ffffffff,1.0,0.0,0.0
8466e03ffffffff,13.0,3.0,0.0
8466e05ffffffff,9.0,5.0,0.0
8466e07ffffffff,1.0,1.0,0.0
8466e09ffffffff,1.0,0.0,0.0
8466e0bffffffff,99.0,75.0,0.0
8466e0dffffffff,70.0,48.0,0.0
8466e11ffffffff,171.0,85.0,0.0
8466e13ffffffff,17.0,15.0,0.0
8466e15ffffffff,241.0,170.0,0.0
8466e17ffffffff,16.0,9.0,0.0
8466e19ffffffff,43.0,36.0,0.0
8466e1dffffffff,408.0,253.0,0.0
8466e21ffffffff,3.0,3.0,0.0
8466e23ffffffff,137.0,77.0,0.0
8466e25ffffffff,2.0,2.0,0.0
8466e27ffffffff,27.0,15.0,0.0
8466e29ffffffff,16.0,11.0,0.0
8466e2bffffffff,15.0,2.0,0.0
8466e2dffffffff,91.0,44.0,0.0
8466e35ffffffff,2.0,0.0,0.0
8466e39ffffffff,17.0,6.0,0.0
8466e3bffffffff,8.0,2.0,0.0
8466e41ffffffff,7.0,4.0,0.0
8466e43ffffffff,27.0,8.0,0.0
8466e45ffffffff,134.0,38.0,0.0
8466e47ffffffff,32.0,15.0,0.0
8466e4bffffffff,3.0,0.0,0.0
8466e4dffffffff,37.0,8.0,0.0
8466e51ffffffff,27.0,22.0,0.0
8466e53ffffffff,335.0,191.0,0.0
8466e55ffffffff,3.0,3.0,0.0
8466e57ffffffff,958.0,661.0,0.0
8466e59ffffffff,32.0,21.0,0.0
8466e5bffffffff,47.0,41.0,0.0
8466e5dffffffff,1.0,1.0,0.0
8466e61ffffffff,56.0,45.0,0.0
8466e63ffffffff,737.0,482.0,0.0
8466e65ffffffff,1180.0,828.0,0.0
8466e67ffffffff,317.0,196.0,0.0
8466e69ffffffff,197.0,136.0,0.0
8466e6bffffffff,268.0,20.0,0.0
8466e6dffffffff,1904.0,1072.0,0.0
8466e8dffffffff,4.0,4.0,0.0
8466eadffffffff,6.0,6.0,0.0
8466ec1ffffffff,3.0,0.0,0.0
8466ec5ffffffff,3.0,2.0,0.0
8466ec7ffffffff,69.0,39.0,0.0
8466ec9ffffffff,65.0,50.0,0.0
8466ecbffffffff,199.0,95.0,0.0
8466ee1ffffffff,1.0,1.0,0.0
8466ee5ffffffff,149.0,114.0,0.0
8466ee7ffffffff,5.0,5.0,0.0
8466ee9ffffffff,1.0,0.0,0.0
