cell_id,Larus fuscus,Larus fuscus fuscus,Larus fuscus intermedius,Larus fuscus graellsii,Larus fuscus heuglini,Larus fuscus barabensis,Larus fuscus taimyrensis,Larus fuscus intermedius/graellsii
824457fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82445ffffffffff,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824467fffffffff,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82446ffffffffff,1754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824477fffffffff,593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824487fffffffff,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244a7fffffffff,1969.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0
8244affffffffff,2719.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0
8244b7fffffffff,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244d7fffffffff,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244effffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244f7fffffffff,3082.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0
82450ffffffffff,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82451ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824557fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824577fffffffff,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82458ffffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82459ffffffffff,304.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
824897fffffffff,1862.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
8248b7fffffffff,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248c7fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824b17fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824b27fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824b37fffffffff,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
824b67fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0
824b77fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
824ba7fffffffff,193.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
824bb7fffffffff,461.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
824c87fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824c8ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824c9ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824caffffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824cc7fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824cd7fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824d4ffffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825217fffffffff,11.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
82521ffffffffff,51.0,7.0,0.0,0.0,22.0,5.0,0.0,0.0
825237fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82524ffffffffff,260.0,3.0,0.0,0.0,88.0,55.0,0.0,0.0
82528ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825297fffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8252d7fffffffff,49.0,5.0,0.0,0.0,27.0,0.0,0.0,0.0
825317fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825347fffffffff,37.0,2.0,0.0,0.0,12.0,19.0,0.0,0.0
82534ffffffffff,19.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0
825367fffffffff,46.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0
82536ffffffffff,48.0,1.0,0.0,0.0,12.0,10.0,0.0,0.0
8253a7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8253affffffffff,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8253b7fffffffff,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
825417fffffffff,149.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
82541ffffffffff,55.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
825437fffffffff,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
825497fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8254affffffffff,417.0,0.0,6.0,24.0,0.0,0.0,0.0,0.0
8254b7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8254f7fffffffff,61.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0
825517fffffffff,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825537fffffffff,34.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
8255a7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8255affffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82574ffffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82585ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825897fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82599ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825e4ffffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825e5ffffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825f0ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825f4ffffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825f5ffffffffff,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826007fffffffff,1326.0,0.0,0.0,0.0,292.0,109.0,0.0,0.0
826017fffffffff,45.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
82601ffffffffff,749.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0
826027fffffffff,438.0,0.0,0.0,0.0,130.0,60.0,0.0,0.0
82608ffffffffff,713.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0
8260affffffffff,185.0,0.0,0.0,0.0,62.0,4.0,0.0,0.0
8260f7fffffffff,17.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
82611ffffffffff,366.0,0.0,0.0,0.0,122.0,11.0,0.0,0.0
82615ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82618ffffffffff,235.0,0.0,0.0,0.0,70.0,17.0,0.0,0.0
82619ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8261affffffffff,262.0,0.0,0.0,0.0,104.0,12.0,0.0,0.0
826327fffffffff,63.0,0.0,0.0,0.0,25.0,13.0,0.0,0.0
826337fffffffff,410.0,6.0,0.0,0.0,137.0,85.0,0.0,0.0
8263affffffffff,24.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0
826497fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82649ffffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
82658ffffffffff,167.0,0.0,0.0,0.0,122.0,0.0,12.0,0.0
826627fffffffff,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8266a7fffffffff,126.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
826757fffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82676ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826ac7fffffffff,142.0,22.0,0.0,0.0,26.0,0.0,0.0,0.0
826acffffffffff,51.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0
826adffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826aeffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82750ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827a4ffffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827a5ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827a6ffffffffff,66.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
827acffffffffff,104.0,11.0,0.0,0.0,8.0,0.0,0.0,0.0
827b4ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827b5ffffffffff,108.0,11.0,0.0,0.0,25.0,0.0,0.0,0.0
827b6ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8282d7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829697fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82969ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
