cell_id,Megaceryle torquata,Megaceryle torquata torquata/stictipennis,Megaceryle torquata stellata
83a85dfffffffff,2257.0,87.0,0.0
83a860fffffffff,55.0,0.0,0.0
83a861fffffffff,5.0,0.0,0.0
83a862fffffffff,32.0,0.0,0.0
83a863fffffffff,17.0,0.0,0.0
83a864fffffffff,11.0,0.0,0.0
83a865fffffffff,13.0,0.0,0.0
83a866fffffffff,4.0,0.0,0.0
83a86afffffffff,4.0,0.0,0.0
83a86efffffffff,3.0,0.0,0.0
83a870fffffffff,14.0,0.0,0.0
83a871fffffffff,4.0,0.0,0.0
83a873fffffffff,19.0,0.0,0.0
83a874fffffffff,2.0,0.0,0.0
83a875fffffffff,11.0,0.0,0.0
83a876fffffffff,30.0,0.0,0.0
83a880fffffffff,42.0,0.0,0.0
83a881fffffffff,24.0,0.0,0.0
83a882fffffffff,39.0,5.0,0.0
83a883fffffffff,10.0,0.0,0.0
83a884fffffffff,42.0,0.0,0.0
83a885fffffffff,4.0,0.0,0.0
83a886fffffffff,25.0,0.0,0.0
83a889fffffffff,2.0,0.0,0.0
83a88afffffffff,2.0,0.0,0.0
83a88bfffffffff,4.0,0.0,0.0
83a88cfffffffff,23.0,0.0,0.0
83a88dfffffffff,80.0,2.0,0.0
83a88efffffffff,27.0,2.0,0.0
83a891fffffffff,45.0,4.0,0.0
83a893fffffffff,4.0,0.0,0.0
83a895fffffffff,59.0,6.0,0.0
83a89bfffffffff,4.0,0.0,0.0
83a89cfffffffff,1.0,0.0,0.0
83a89efffffffff,3.0,0.0,0.0
83a8a0fffffffff,467.0,0.0,0.0
83a8a1fffffffff,212.0,4.0,0.0
83a8a2fffffffff,491.0,9.0,0.0
83a8a3fffffffff,82.0,3.0,0.0
83a8a5fffffffff,43.0,0.0,0.0
83a8a8fffffffff,14.0,0.0,0.0
83a8a9fffffffff,69.0,0.0,0.0
83a8aafffffffff,31.0,0.0,0.0
83a8abfffffffff,20.0,0.0,0.0
83a8acfffffffff,86.0,0.0,0.0
83a8adfffffffff,10.0,0.0,0.0
83a8aefffffffff,15.0,0.0,0.0
83a8b1fffffffff,39.0,0.0,0.0
83a8c0fffffffff,72.0,0.0,0.0
83a8c2fffffffff,85.0,47.0,0.0
83a8c4fffffffff,3.0,0.0,0.0
83a8c6fffffffff,4.0,0.0,0.0
83a8c8fffffffff,3.0,0.0,0.0
83a8c9fffffffff,7.0,6.0,0.0
83a8cafffffffff,6.0,0.0,0.0
83a8ccfffffffff,5.0,0.0,0.0
83a8cefffffffff,6.0,0.0,0.0
83a8d0fffffffff,4.0,0.0,0.0
83a8d1fffffffff,85.0,0.0,0.0
83a8d2fffffffff,1.0,0.0,0.0
83a8d3fffffffff,38.0,0.0,0.0
83a8d4fffffffff,19.0,0.0,0.0
83a8d5fffffffff,2.0,0.0,0.0
83a8d6fffffffff,4.0,0.0,0.0
83a8d9fffffffff,4.0,0.0,0.0
83a8dafffffffff,3.0,0.0,0.0
83a8dcfffffffff,2.0,0.0,0.0
83a8ddfffffffff,4.0,0.0,0.0
83a8defffffffff,13.0,0.0,0.0
83a8e4fffffffff,3.0,0.0,0.0
83a8e6fffffffff,11.0,1.0,0.0
83a8ecfffffffff,8.0,0.0,0.0
83a8f0fffffffff,1.0,0.0,0.0
83a8f1fffffffff,2.0,0.0,0.0
83a8f4fffffffff,17.0,4.0,0.0
83a8f5fffffffff,8.0,0.0,0.0
83a901fffffffff,26.0,0.0,0.0
83a903fffffffff,18.0,1.0,0.0
83a905fffffffff,152.0,8.0,0.0
83a908fffffffff,4.0,0.0,0.0
83a909fffffffff,27.0,0.0,0.0
83a90afffffffff,5.0,0.0,0.0
83a90bfffffffff,3.0,0.0,0.0
83a90cfffffffff,25.0,0.0,0.0
83a90dfffffffff,12.0,0.0,0.0
83a90efffffffff,71.0,0.0,0.0
83a918fffffffff,64.0,0.0,0.0
83a919fffffffff,36.0,2.0,0.0
83a91bfffffffff,133.0,2.0,0.0
83a91dfffffffff,57.0,0.0,0.0
83a921fffffffff,31.0,0.0,0.0
83a92afffffffff,6.0,0.0,0.0
83a92bfffffffff,3.0,0.0,0.0
83a92cfffffffff,91.0,0.0,0.0
83a92dfffffffff,12.0,0.0,0.0
83a92efffffffff,93.0,1.0,0.0
83a940fffffffff,62.0,0.0,0.0
83a941fffffffff,418.0,0.0,0.0
83a942fffffffff,108.0,0.0,0.0
83a943fffffffff,77.0,0.0,0.0
83a944fffffffff,532.0,0.0,0.0
83a945fffffffff,247.0,0.0,0.0
83a946fffffffff,757.0,0.0,0.0
83a948fffffffff,4.0,0.0,0.0
83a949fffffffff,3.0,0.0,0.0
83a94afffffffff,24.0,0.0,0.0
83a94bfffffffff,23.0,0.0,0.0
83a94cfffffffff,105.0,0.0,0.0
83a94dfffffffff,18.0,0.0,0.0
83a94efffffffff,1446.0,0.0,0.0
83a950fffffffff,62.0,0.0,0.0
83a951fffffffff,22.0,0.0,0.0
83a952fffffffff,50.0,0.0,0.0
83a953fffffffff,717.0,0.0,0.0
83a954fffffffff,4.0,0.0,0.0
83a955fffffffff,47.0,0.0,0.0
83a959fffffffff,11.0,0.0,0.0
83a95afffffffff,44.0,0.0,0.0
83a95bfffffffff,14.0,0.0,0.0
83a95cfffffffff,28.0,0.0,0.0
83a95dfffffffff,284.0,0.0,0.0
83a95efffffffff,163.0,0.0,0.0
83a960fffffffff,25.0,0.0,0.0
83a961fffffffff,54.0,0.0,0.0
83a962fffffffff,451.0,0.0,0.0
83a963fffffffff,132.0,0.0,0.0
83a964fffffffff,27.0,0.0,0.0
83a965fffffffff,9.0,0.0,0.0
83a966fffffffff,14.0,0.0,0.0
83a968fffffffff,59.0,0.0,0.0
83a969fffffffff,3.0,0.0,0.0
83a96afffffffff,400.0,0.0,0.0
83a96bfffffffff,7.0,0.0,0.0
83a96efffffffff,194.0,0.0,0.0
83a971fffffffff,119.0,0.0,0.0
83a972fffffffff,2.0,0.0,0.0
83a973fffffffff,19.0,0.0,0.0
83a974fffffffff,22.0,0.0,0.0
83a975fffffffff,32.0,0.0,0.0
83a976fffffffff,15.0,0.0,0.0
83b240fffffffff,9.0,0.0,0.0
83b241fffffffff,5.0,0.0,0.0
83b242fffffffff,29.0,0.0,0.0
83b243fffffffff,101.0,0.0,0.0
83b245fffffffff,1.0,0.0,0.0
83b249fffffffff,1.0,0.0,0.0
83b24afffffffff,25.0,0.0,0.0
83b24bfffffffff,2.0,0.0,0.0
83b24dfffffffff,6.0,0.0,0.0
83b24efffffffff,2.0,0.0,0.0
83b258fffffffff,46.0,0.0,0.0
83b259fffffffff,19.0,0.0,0.0
83b25afffffffff,8.0,0.0,0.0
83b25bfffffffff,9.0,0.0,0.0
83b25cfffffffff,121.0,0.0,0.0
83b25dfffffffff,278.0,0.0,0.0
83b25efffffffff,36.0,0.0,0.0
83b262fffffffff,15.0,0.0,0.0
83b263fffffffff,2.0,0.0,0.0
83b268fffffffff,14.0,0.0,0.0
83b269fffffffff,13.0,0.0,0.0
83b26dfffffffff,28.0,0.0,0.0
83b270fffffffff,89.0,0.0,0.0
83b271fffffffff,3.0,0.0,0.0
83b274fffffffff,111.0,0.0,0.0
83b275fffffffff,43.0,0.0,0.0
83b2d9fffffffff,7.0,0.0,0.0
83b2dafffffffff,2.0,0.0,0.0
83b2dbfffffffff,1.0,0.0,0.0
83b2e8fffffffff,1.0,0.0,0.0
83b2eafffffffff,1.0,0.0,0.0
83b2ebfffffffff,7.0,0.0,0.0
83b340fffffffff,4.0,0.0,0.0
83b342fffffffff,105.0,0.0,0.0
83b343fffffffff,17.0,0.0,0.0
83b344fffffffff,31.0,0.0,0.0
83b346fffffffff,30.0,0.0,0.0
83b348fffffffff,2.0,0.0,0.0
83b349fffffffff,12.0,0.0,0.0
83b34cfffffffff,13.0,0.0,0.0
83b34dfffffffff,153.0,0.0,0.0
83b34efffffffff,2.0,0.0,0.0
83b351fffffffff,146.0,0.0,0.0
83b358fffffffff,58.0,0.0,0.0
83b35afffffffff,9.0,0.0,0.0
83b35bfffffffff,18.0,0.0,0.0
83b35cfffffffff,113.0,0.0,0.0
83b35efffffffff,169.0,0.0,0.0
83b366fffffffff,16.0,0.0,0.0
83b369fffffffff,12.0,0.0,0.0
83b36bfffffffff,4.0,0.0,0.0
83b36dfffffffff,101.0,0.0,0.0
83c203fffffffff,27.0,0.0,0.0
83c205fffffffff,47.0,0.0,0.0
83c218fffffffff,2.0,0.0,0.0
83c219fffffffff,4.0,0.0,0.0
83c21bfffffffff,26.0,0.0,0.0
83c21dfffffffff,89.0,0.0,0.0
83c228fffffffff,2.0,0.0,0.0
83c22afffffffff,30.0,0.0,0.0
83c22cfffffffff,22.0,0.0,0.0
83c22efffffffff,9.0,0.0,0.0
83c2c1fffffffff,109.0,0.0,0.0
83c2c2fffffffff,16.0,0.0,0.0
83c2c3fffffffff,6.0,0.0,0.0
83c2c4fffffffff,11.0,0.0,0.0
83c2c5fffffffff,199.0,0.0,0.0
83c2c6fffffffff,16.0,0.0,0.0
83c2c8fffffffff,4.0,0.0,0.0
83c2c9fffffffff,79.0,0.0,0.0
83c2cafffffffff,93.0,0.0,0.0
83c2cbfffffffff,107.0,0.0,0.0
83c2ccfffffffff,17.0,0.0,0.0
83c2cdfffffffff,214.0,0.0,0.0
83c2cefffffffff,71.0,0.0,0.0
83c2d0fffffffff,25.0,0.0,0.0
83c2d1fffffffff,5.0,0.0,0.0
83c2d3fffffffff,9.0,0.0,0.0
83c2d4fffffffff,28.0,0.0,0.0
83c2d5fffffffff,1.0,0.0,0.0
83c2d6fffffffff,7.0,0.0,0.0
83c2d8fffffffff,11.0,0.0,0.0
83c2d9fffffffff,44.0,2.0,0.0
83c2dbfffffffff,4.0,0.0,0.0
83c2defffffffff,1.0,0.0,0.0
83c2e0fffffffff,12.0,0.0,0.0
83c2e1fffffffff,16.0,0.0,0.0
83c2e2fffffffff,129.0,0.0,0.0
83c2e3fffffffff,870.0,0.0,0.0
83c2e5fffffffff,2.0,0.0,0.0
83c2e6fffffffff,12.0,0.0,0.0
83c2e8fffffffff,48.0,0.0,0.0
83c2e9fffffffff,2.0,0.0,0.0
83c2eafffffffff,20.0,0.0,0.0
83c2ebfffffffff,31.0,0.0,0.0
83c2eefffffffff,129.0,0.0,0.0
83c2f1fffffffff,233.0,0.0,0.0
83c2f2fffffffff,303.0,0.0,0.0
83c2f3fffffffff,193.0,0.0,0.0
83c349fffffffff,2.0,0.0,0.0
83c34efffffffff,1.0,0.0,0.0
83c350fffffffff,5.0,0.0,0.0
83c353fffffffff,12.0,0.0,0.0
83c354fffffffff,4.0,0.0,0.0
83c356fffffffff,2.0,0.0,0.0
83ce12fffffffff,4.0,0.0,0.0
83ce13fffffffff,2.0,0.0,0.0
83ce16fffffffff,2.0,0.0,0.0
83ce80fffffffff,269.0,0.0,0.0
83ce81fffffffff,74.0,0.0,0.0
83ce82fffffffff,2.0,0.0,0.0
83ce83fffffffff,204.0,0.0,0.0
83ce84fffffffff,2.0,0.0,0.0
83ce85fffffffff,186.0,0.0,0.0
83ce88fffffffff,97.0,0.0,3.0
83ce8afffffffff,21.0,0.0,0.0
83ce8cfffffffff,481.0,0.0,0.0
83ce8efffffffff,178.0,0.0,2.0
83ce99fffffffff,20.0,0.0,0.0
83ce9bfffffffff,3.0,0.0,0.0
83ce9cfffffffff,9.0,0.0,0.0
83ce9dfffffffff,112.0,0.0,1.0
83cea0fffffffff,26.0,0.0,0.0
83cea1fffffffff,162.0,0.0,3.0
83cea2fffffffff,11.0,0.0,0.0
83cea3fffffffff,53.0,0.0,0.0
83cea5fffffffff,29.0,0.0,5.0
83cea8fffffffff,422.0,0.0,29.0
83ceaafffffffff,424.0,0.0,4.0
83ceabfffffffff,17.0,0.0,0.0
83ceacfffffffff,219.0,0.0,2.0
83ceaefffffffff,332.0,0.0,4.0
83cf10fffffffff,2.0,0.0,2.0
83cf12fffffffff,19.0,0.0,2.0
83cf16fffffffff,40.0,0.0,19.0
83cf32fffffffff,2.0,0.0,2.0
83cf88fffffffff,14.0,0.0,0.0
83cf89fffffffff,12.0,0.0,0.0
83cf8afffffffff,8.0,0.0,0.0
83cf8bfffffffff,86.0,0.0,3.0
83cf8cfffffffff,2.0,0.0,0.0
83cf8dfffffffff,2.0,0.0,0.0
83cf9dfffffffff,2.0,0.0,0.0
83cfa9fffffffff,1.0,0.0,0.0
83cfabfffffffff,16.0,0.0,0.0
83df45fffffffff,120.0,0.0,0.0
83df68fffffffff,67.0,0.0,21.0
83df69fffffffff,4.0,0.0,1.0
83df6afffffffff,6.0,0.0,0.0
83df6cfffffffff,3.0,0.0,2.0
83df6dfffffffff,45.0,0.0,23.0
83df6efffffffff,10.0,0.0,5.0
