cell_id,Larus canus,Larus canus canus,Larus canus heinei,Larus canus kamtschatschensis
832152fffffffff,35.0,0.0,20.0,0.0
832153fffffffff,2.0,0.0,0.0,0.0
832156fffffffff,2.0,0.0,0.0,0.0
832171fffffffff,1.0,0.0,0.0,0.0
832405fffffffff,1.0,0.0,0.0,0.0
83242cfffffffff,8.0,0.0,0.0,0.0
832431fffffffff,5.0,0.0,0.0,0.0
832460fffffffff,3.0,0.0,0.0,0.0
832461fffffffff,2.0,0.0,0.0,0.0
832466fffffffff,6.0,0.0,0.0,0.0
83246cfffffffff,2.0,0.0,0.0,0.0
83246dfffffffff,3.0,0.0,0.0,0.0
832475fffffffff,31.0,0.0,0.0,0.0
832510fffffffff,2.0,0.0,0.0,0.0
832512fffffffff,2.0,0.0,0.0,0.0
832516fffffffff,1.0,0.0,0.0,0.0
832540fffffffff,86.0,0.0,69.0,0.0
832546fffffffff,3.0,0.0,0.0,0.0
83255afffffffff,12.0,0.0,0.0,0.0
83255bfffffffff,3.0,0.0,0.0,0.0
83256efffffffff,2.0,0.0,2.0,0.0
8325acfffffffff,1.0,0.0,0.0,0.0
832c05fffffffff,2.0,0.0,2.0,0.0
832c08fffffffff,3.0,0.0,0.0,0.0
832c0bfffffffff,251.0,0.0,0.0,0.0
832c0cfffffffff,2.0,0.0,0.0,0.0
832c19fffffffff,5.0,0.0,0.0,0.0
832c20fffffffff,31.0,0.0,3.0,0.0
832c21fffffffff,15.0,0.0,2.0,0.0
832c24fffffffff,2.0,0.0,0.0,0.0
832c26fffffffff,2.0,0.0,0.0,0.0
832c28fffffffff,1.0,0.0,1.0,0.0
832c2afffffffff,25.0,0.0,16.0,0.0
832c56fffffffff,2.0,0.0,0.0,0.0
832c66fffffffff,5.0,0.0,0.0,0.0
832c6afffffffff,2.0,0.0,0.0,0.0
832c72fffffffff,7.0,0.0,0.0,0.0
832c8dfffffffff,3.0,0.0,0.0,0.0
832c93fffffffff,31.0,0.0,0.0,0.0
832cc0fffffffff,43.0,0.0,0.0,0.0
832cc3fffffffff,4.0,0.0,0.0,0.0
832ce4fffffffff,17.0,0.0,6.0,0.0
832ce5fffffffff,9.0,0.0,0.0,0.0
832cf1fffffffff,2.0,0.0,0.0,0.0
832cf3fffffffff,19.0,0.0,0.0,0.0
832cf5fffffffff,26.0,0.0,3.0,0.0
832d01fffffffff,2.0,0.0,0.0,0.0
832d03fffffffff,28.0,0.0,0.0,0.0
832d04fffffffff,4.0,0.0,0.0,0.0
832d0efffffffff,1.0,0.0,0.0,0.0
832d12fffffffff,4.0,0.0,0.0,0.0
832d1dfffffffff,5.0,0.0,0.0,0.0
832d22fffffffff,39.0,0.0,0.0,0.0
832d28fffffffff,11.0,0.0,0.0,0.0
832d29fffffffff,5.0,0.0,0.0,0.0
832d34fffffffff,2.0,0.0,0.0,0.0
832d35fffffffff,7.0,0.0,0.0,0.0
832d44fffffffff,2.0,0.0,0.0,0.0
832d5cfffffffff,5.0,0.0,0.0,0.0
832d64fffffffff,42.0,0.0,0.0,0.0
832d70fffffffff,11.0,0.0,0.0,0.0
832d71fffffffff,2.0,0.0,0.0,0.0
832d72fffffffff,3.0,0.0,0.0,0.0
832d75fffffffff,2.0,0.0,0.0,0.0
832d76fffffffff,5.0,0.0,0.0,0.0
832da1fffffffff,27.0,0.0,0.0,0.0
832da2fffffffff,2.0,0.0,0.0,0.0
832da5fffffffff,12.0,0.0,0.0,0.0
832db0fffffffff,25.0,10.0,0.0,0.0
832db6fffffffff,1.0,0.0,0.0,0.0
832e0cfffffffff,3.0,0.0,0.0,0.0
832e12fffffffff,140.0,0.0,0.0,93.0
832e13fffffffff,73.0,0.0,0.0,56.0
832e19fffffffff,2.0,0.0,0.0,2.0
832e1efffffffff,3.0,0.0,0.0,0.0
832e29fffffffff,3.0,0.0,0.0,3.0
832e2dfffffffff,73.0,0.0,0.0,61.0
832e44fffffffff,28.0,0.0,0.0,16.0
832e60fffffffff,9.0,0.0,0.0,1.0
832e61fffffffff,6.0,0.0,0.0,0.0
832e63fffffffff,3.0,0.0,0.0,0.0
832e69fffffffff,2.0,0.0,0.0,0.0
832e6bfffffffff,7.0,0.0,0.0,0.0
832e6efffffffff,1.0,0.0,0.0,0.0
832e72fffffffff,5.0,0.0,0.0,0.0
832e76fffffffff,2.0,0.0,0.0,0.0
832e88fffffffff,2.0,0.0,0.0,0.0
832e8cfffffffff,1.0,0.0,0.0,1.0
832e99fffffffff,7.0,0.0,0.0,7.0
832eacfffffffff,249.0,0.0,0.0,167.0
832eadfffffffff,1.0,0.0,0.0,0.0
832ec1fffffffff,2.0,0.0,0.0,2.0
832ee6fffffffff,2.0,0.0,0.0,0.0
832ef6fffffffff,2.0,0.0,0.0,0.0
832f5afffffffff,94.0,0.0,0.0,59.0
832f5bfffffffff,2.0,0.0,0.0,0.0
832f5dfffffffff,8.0,0.0,0.0,5.0
833000fffffffff,8.0,0.0,0.0,0.0
833006fffffffff,7.0,0.0,0.0,0.0
833011fffffffff,8.0,0.0,0.0,0.0
833015fffffffff,2.0,0.0,0.0,0.0
83302efffffffff,2.0,0.0,0.0,0.0
833030fffffffff,30.0,0.0,0.0,25.0
833032fffffffff,6.0,0.0,0.0,2.0
833083fffffffff,2.0,0.0,0.0,0.0
833085fffffffff,2.0,0.0,0.0,0.0
833098fffffffff,4.0,0.0,0.0,0.0
833099fffffffff,5.0,0.0,0.0,0.0
83309bfffffffff,10.0,0.0,0.0,2.0
8330a1fffffffff,2.0,0.0,0.0,0.0
8330a3fffffffff,2.0,0.0,0.0,0.0
8330acfffffffff,5.0,0.0,0.0,0.0
8330c1fffffffff,13.0,0.0,0.0,2.0
8330c2fffffffff,7.0,0.0,0.0,0.0
8330c3fffffffff,1.0,0.0,0.0,0.0
8330c4fffffffff,18.0,0.0,0.0,12.0
8330ccfffffffff,5.0,0.0,0.0,0.0
8330cefffffffff,4.0,0.0,0.0,4.0
8330d1fffffffff,1.0,0.0,0.0,0.0
8330d5fffffffff,2.0,0.0,0.0,0.0
8330d9fffffffff,2.0,0.0,0.0,0.0
8330e0fffffffff,15.0,0.0,0.0,6.0
8330e1fffffffff,5.0,0.0,0.0,0.0
8330e2fffffffff,7.0,0.0,0.0,5.0
8330e3fffffffff,2.0,0.0,0.0,0.0
8330e5fffffffff,2.0,0.0,0.0,0.0
8330e8fffffffff,20.0,0.0,0.0,11.0
8330eafffffffff,28.0,0.0,0.0,13.0
8330ecfffffffff,47.0,0.0,0.0,7.0
833118fffffffff,4.0,0.0,0.0,0.0
833134fffffffff,2.0,0.0,0.0,0.0
833159fffffffff,24.0,0.0,0.0,0.0
83316cfffffffff,1.0,0.0,0.0,0.0
83316efffffffff,8.0,0.0,0.0,0.0
833185fffffffff,22.0,0.0,7.0,0.0
833188fffffffff,17.0,0.0,0.0,0.0
83318dfffffffff,151.0,0.0,0.0,5.0
8331a8fffffffff,4.0,0.0,0.0,0.0
8331aafffffffff,44.0,0.0,2.0,0.0
833825fffffffff,10.0,0.0,0.0,0.0
833906fffffffff,1.0,0.0,0.0,0.0
833910fffffffff,47.0,0.0,0.0,0.0
833911fffffffff,5.0,0.0,0.0,0.0
833915fffffffff,15.0,0.0,0.0,0.0
833918fffffffff,3.0,0.0,0.0,0.0
833919fffffffff,18.0,0.0,0.0,0.0
83391afffffffff,9.0,0.0,0.0,0.0
83391bfffffffff,6.0,0.0,0.0,0.0
83391efffffffff,72.0,0.0,0.0,0.0
833920fffffffff,123.0,0.0,0.0,0.0
833922fffffffff,272.0,0.0,0.0,0.0
833924fffffffff,88.0,0.0,0.0,0.0
833925fffffffff,219.0,0.0,0.0,0.0
833926fffffffff,9.0,0.0,0.0,0.0
83392dfffffffff,123.0,0.0,0.0,0.0
833931fffffffff,62.0,0.0,0.0,0.0
833933fffffffff,320.0,2.0,0.0,0.0
833945fffffffff,6.0,0.0,0.0,0.0
833946fffffffff,22.0,0.0,0.0,0.0
833968fffffffff,1.0,0.0,0.0,0.0
83396cfffffffff,13.0,1.0,0.0,0.0
833973fffffffff,14.0,0.0,0.0,0.0
833980fffffffff,1.0,0.0,0.0,0.0
833982fffffffff,10.0,2.0,0.0,0.0
833991fffffffff,8.0,0.0,0.0,0.0
8339a8fffffffff,2.0,0.0,0.0,0.0
833e68fffffffff,16.0,2.0,0.0,0.0
833f30fffffffff,2.0,0.0,0.0,0.0
833f60fffffffff,3.0,0.0,0.0,0.0
833f64fffffffff,4.0,0.0,0.0,0.0
833f66fffffffff,28.0,0.0,0.0,0.0
833f68fffffffff,4.0,0.0,0.0,0.0
833f6efffffffff,2.0,0.0,0.0,0.0
8340c4fffffffff,2.0,0.0,0.0,0.0
8340c6fffffffff,3.0,0.0,0.0,0.0
8340e2fffffffff,6.0,0.0,0.0,0.0
8340e3fffffffff,4.0,0.0,0.0,0.0
83411cfffffffff,16.0,0.0,0.0,10.0
834310fffffffff,3.0,0.0,0.0,0.0
834318fffffffff,3.0,0.0,0.0,0.0
83431efffffffff,17.0,0.0,0.0,0.0
83438cfffffffff,1.0,0.0,0.0,0.0
834398fffffffff,3.0,0.0,0.0,0.0
8343a9fffffffff,4.0,0.0,0.0,0.0
8343adfffffffff,1.0,0.0,0.0,0.0
834b62fffffffff,5.0,0.0,0.0,3.0
834b65fffffffff,1.0,0.0,0.0,0.0
834b66fffffffff,11.0,0.0,0.0,6.0
834b75fffffffff,7.0,0.0,0.0,6.0
834ba0fffffffff,1.0,0.0,0.0,0.0
834ba1fffffffff,27.0,0.0,0.0,0.0
834ba5fffffffff,1.0,0.0,0.0,0.0
834ba6fffffffff,1.0,0.0,0.0,0.0
834bb5fffffffff,6.0,0.0,0.0,1.0
835364fffffffff,1.0,0.0,0.0,0.0
