cell_id,Dryobates villosus,Dryobates villosus [villosus Group],Dryobates villosus [harrisi Group],Dryobates villosus orius/icastus,Dryobates villosus jardinii/sanctorum,Dryobates villosus extimus
8426645ffffffff,2434.0,121.0,0.0,0.0,0.0,0.0
8426647ffffffff,290.0,6.0,0.0,0.0,0.0,0.0
8426649ffffffff,1077.0,45.0,0.0,0.0,0.0,0.0
842664bffffffff,359.0,8.0,0.0,0.0,0.0,0.0
842664dffffffff,5195.0,575.0,0.0,0.0,0.0,0.0
8426651ffffffff,101.0,0.0,0.0,0.0,0.0,0.0
8426653ffffffff,26.0,2.0,0.0,0.0,0.0,0.0
8426655ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426657ffffffff,621.0,16.0,0.0,0.0,0.0,0.0
8426659ffffffff,53.0,2.0,0.0,0.0,0.0,0.0
842665bffffffff,150.0,3.0,0.0,0.0,0.0,0.0
842665dffffffff,24.0,2.0,0.0,0.0,0.0,0.0
8426661ffffffff,217.0,25.0,0.0,0.0,0.0,0.0
8426663ffffffff,28.0,3.0,0.0,0.0,0.0,0.0
8426665ffffffff,1098.0,672.0,0.0,0.0,0.0,0.0
8426667ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
8426669ffffffff,1280.0,67.0,0.0,0.0,0.0,0.0
842666bffffffff,303.0,17.0,0.0,0.0,0.0,0.0
842666dffffffff,97.0,14.0,0.0,0.0,0.0,0.0
8426681ffffffff,91.0,2.0,0.0,0.0,0.0,0.0
8426683ffffffff,38.0,0.0,0.0,0.0,0.0,0.0
8426685ffffffff,47.0,4.0,0.0,0.0,0.0,0.0
8426687ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426689ffffffff,563.0,150.0,0.0,0.0,0.0,0.0
842668bffffffff,538.0,114.0,0.0,0.0,0.0,0.0
842668dffffffff,86.0,15.0,0.0,0.0,0.0,0.0
8426691ffffffff,35.0,0.0,0.0,0.0,0.0,0.0
8426693ffffffff,37.0,15.0,0.0,0.0,0.0,0.0
8426695ffffffff,37.0,0.0,0.0,0.0,0.0,0.0
8426697ffffffff,6.0,2.0,0.0,0.0,0.0,0.0
8426699ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
842669bffffffff,100.0,47.0,0.0,0.0,0.0,0.0
842669dffffffff,42.0,4.0,0.0,0.0,0.0,0.0
84266a1ffffffff,311.0,37.0,0.0,0.0,0.0,0.0
84266a3ffffffff,20.0,3.0,0.0,0.0,0.0,0.0
84266a5ffffffff,101.0,21.0,0.0,0.0,0.0,0.0
84266a7ffffffff,23.0,2.0,0.0,0.0,0.0,0.0
84266a9ffffffff,51.0,2.0,0.0,0.0,0.0,0.0
84266abffffffff,8.0,2.0,0.0,0.0,0.0,0.0
84266adffffffff,146.0,2.0,0.0,0.0,0.0,0.0
84266b1ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84266b3ffffffff,52.0,0.0,0.0,0.0,0.0,0.0
84266b5ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
84266b7ffffffff,273.0,0.0,0.0,0.0,0.0,0.0
84266b9ffffffff,52.0,2.0,0.0,0.0,0.0,0.0
84266bbffffffff,230.0,51.0,0.0,0.0,0.0,0.0
84266bdffffffff,22.0,0.0,0.0,0.0,0.0,0.0
84266c1ffffffff,333.0,29.0,0.0,0.0,0.0,0.0
84266c3ffffffff,37.0,2.0,0.0,0.0,0.0,0.0
84266c5ffffffff,2147.0,319.0,0.0,0.0,0.0,0.0
84266c7ffffffff,47.0,0.0,0.0,0.0,0.0,0.0
84266c9ffffffff,11.0,5.0,0.0,0.0,0.0,0.0
84266cbffffffff,32.0,0.0,0.0,0.0,0.0,0.0
84266cdffffffff,76.0,4.0,0.0,0.0,0.0,0.0
84266d1ffffffff,105.0,11.0,0.0,0.0,0.0,0.0
84266d3ffffffff,135.0,9.0,0.0,0.0,0.0,0.0
84266d5ffffffff,937.0,197.0,0.0,0.0,0.0,0.0
84266d7ffffffff,165.0,51.0,0.0,0.0,0.0,0.0
84266d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84266dbffffffff,164.0,21.0,0.0,0.0,0.0,0.0
84266ddffffffff,15.0,3.0,0.0,0.0,0.0,0.0
84266e1ffffffff,244.0,0.0,0.0,0.0,0.0,0.0
84266e3ffffffff,133.0,23.0,0.0,0.0,0.0,0.0
84266e5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84266e7ffffffff,55.0,0.0,0.0,0.0,0.0,0.0
84266e9ffffffff,81.0,3.0,0.0,0.0,0.0,0.0
84266ebffffffff,581.0,12.0,0.0,0.0,0.0,0.0
84266edffffffff,52.0,3.0,0.0,0.0,0.0,0.0
8426701ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426703ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426705ffffffff,60.0,0.0,0.0,0.0,0.0,0.0
8426707ffffffff,55.0,0.0,0.0,0.0,0.0,0.0
8426709ffffffff,30.0,0.0,0.0,0.0,0.0,0.0
842670bffffffff,57.0,0.0,0.0,0.0,0.0,0.0
842670dffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8426711ffffffff,85.0,3.0,0.0,0.0,0.0,0.0
8426713ffffffff,44.0,2.0,0.0,0.0,0.0,0.0
8426717ffffffff,93.0,14.0,0.0,0.0,0.0,0.0
8426719ffffffff,204.0,10.0,0.0,0.0,0.0,0.0
842671bffffffff,24.0,3.0,0.0,0.0,0.0,0.0
842671dffffffff,22.0,8.0,0.0,0.0,0.0,0.0
8426721ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8426723ffffffff,143.0,0.0,0.0,0.0,0.0,0.0
8426727ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426729ffffffff,3.0,2.0,0.0,0.0,0.0,0.0
842672bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842672dffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426731ffffffff,16.0,3.0,0.0,0.0,0.0,0.0
8426733ffffffff,123.0,0.0,0.0,0.0,0.0,0.0
8426735ffffffff,85.0,0.0,0.0,0.0,0.0,0.0
8426737ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8426739ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
842673bffffffff,71.0,0.0,0.0,0.0,0.0,0.0
842673dffffffff,48.0,3.0,0.0,0.0,0.0,0.0
8426741ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8426743ffffffff,86.0,0.0,0.0,0.0,0.0,0.0
8426745ffffffff,508.0,37.0,0.0,0.0,0.0,0.0
8426747ffffffff,277.0,0.0,0.0,0.0,0.0,0.0
8426749ffffffff,40.0,0.0,0.0,0.0,0.0,0.0
842674bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842674dffffffff,6.0,1.0,0.0,0.0,0.0,0.0
8426751ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426753ffffffff,41.0,0.0,0.0,0.0,0.0,0.0
8426755ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8426757ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426759ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
842675bffffffff,101.0,8.0,0.0,0.0,0.0,0.0
842675dffffffff,193.0,3.0,0.0,0.0,0.0,0.0
8426761ffffffff,31.0,0.0,0.0,0.0,0.0,0.0
8426763ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426765ffffffff,33.0,0.0,0.0,0.0,0.0,0.0
8426767ffffffff,39.0,0.0,0.0,0.0,0.0,0.0
8426769ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842676bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842676dffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8426801ffffffff,237.0,0.0,0.0,125.0,0.0,0.0
8426803ffffffff,43.0,0.0,0.0,9.0,0.0,0.0
8426805ffffffff,18.0,0.0,0.0,2.0,0.0,0.0
8426807ffffffff,16.0,0.0,0.0,4.0,0.0,0.0
8426809ffffffff,28.0,0.0,0.0,12.0,0.0,0.0
842680bffffffff,23.0,0.0,0.0,9.0,0.0,0.0
842680dffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8426811ffffffff,455.0,0.0,0.0,55.0,0.0,0.0
8426813ffffffff,2796.0,0.0,0.0,685.0,0.0,0.0
8426815ffffffff,43.0,0.0,0.0,14.0,0.0,0.0
8426817ffffffff,993.0,0.0,0.0,405.0,0.0,0.0
8426819ffffffff,3898.0,0.0,0.0,886.0,0.0,0.0
842681bffffffff,1700.0,2.0,0.0,180.0,0.0,0.0
842681dffffffff,93.0,0.0,0.0,27.0,0.0,0.0
8426821ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8426823ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426825ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426827ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8426829ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842682bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842682dffffffff,4.0,0.0,0.0,2.0,0.0,0.0
8426831ffffffff,96.0,0.0,0.0,40.0,0.0,0.0
8426833ffffffff,131.0,0.0,0.0,56.0,0.0,0.0
8426835ffffffff,24.0,0.0,0.0,8.0,0.0,0.0
8426837ffffffff,18.0,0.0,0.0,3.0,0.0,0.0
8426839ffffffff,7.0,0.0,0.0,2.0,0.0,0.0
842683bffffffff,100.0,0.0,0.0,14.0,0.0,0.0
842683dffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8426843ffffffff,31.0,0.0,0.0,2.0,0.0,0.0
8426847ffffffff,37.0,0.0,0.0,3.0,0.0,0.0
842684bffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8426851ffffffff,17.0,0.0,0.0,2.0,0.0,0.0
8426853ffffffff,634.0,5.0,0.0,91.0,0.0,0.0
8426855ffffffff,30.0,0.0,0.0,8.0,0.0,0.0
8426857ffffffff,259.0,0.0,0.0,59.0,0.0,0.0
8426859ffffffff,115.0,0.0,0.0,12.0,0.0,0.0
842685bffffffff,157.0,0.0,0.0,7.0,0.0,0.0
842685dffffffff,73.0,0.0,0.0,5.0,0.0,0.0
8426867ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426881ffffffff,789.0,0.0,0.0,76.0,0.0,0.0
8426885ffffffff,441.0,0.0,0.0,101.0,0.0,0.0
8426887ffffffff,138.0,0.0,0.0,29.0,0.0,0.0
8426889ffffffff,570.0,4.0,0.0,70.0,0.0,0.0
842688bffffffff,13.0,0.0,0.0,0.0,0.0,0.0
842688dffffffff,491.0,0.0,0.0,103.0,0.0,0.0
8426891ffffffff,31.0,0.0,0.0,12.0,0.0,0.0
8426893ffffffff,102.0,8.0,0.0,2.0,0.0,0.0
8426897ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426899ffffffff,35.0,9.0,0.0,0.0,0.0,0.0
842689dffffffff,59.0,1.0,0.0,0.0,0.0,0.0
84268a1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84268a3ffffffff,14.0,0.0,0.0,4.0,0.0,0.0
84268a5ffffffff,35.0,0.0,0.0,4.0,0.0,0.0
84268a7ffffffff,14.0,0.0,0.0,2.0,0.0,0.0
84268a9ffffffff,57.0,0.0,0.0,10.0,0.0,0.0
84268abffffffff,73.0,0.0,0.0,7.0,0.0,0.0
84268adffffffff,23.0,0.0,0.0,4.0,0.0,0.0
84268b1ffffffff,22.0,0.0,0.0,4.0,0.0,0.0
84268b3ffffffff,26.0,0.0,0.0,6.0,0.0,0.0
84268b5ffffffff,40.0,0.0,0.0,2.0,0.0,0.0
84268b7ffffffff,30.0,0.0,0.0,10.0,0.0,0.0
84268b9ffffffff,54.0,0.0,0.0,25.0,0.0,0.0
84268bbffffffff,155.0,0.0,0.0,52.0,0.0,0.0
84268bdffffffff,68.0,0.0,0.0,13.0,0.0,0.0
84268c1ffffffff,289.0,0.0,0.0,28.0,0.0,0.0
84268c3ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84268c5ffffffff,858.0,0.0,0.0,255.0,0.0,0.0
84268c7ffffffff,3062.0,6.0,0.0,1713.0,0.0,0.0
84268c9ffffffff,32.0,0.0,0.0,0.0,0.0,0.0
84268cbffffffff,27.0,11.0,0.0,0.0,0.0,0.0
84268cdffffffff,1475.0,23.0,0.0,189.0,0.0,0.0
84268d3ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
84268d5ffffffff,69.0,17.0,0.0,0.0,0.0,0.0
84268d7ffffffff,29.0,1.0,0.0,0.0,0.0,0.0
84268d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84268ddffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84268e1ffffffff,81.0,0.0,0.0,24.0,0.0,0.0
84268e3ffffffff,21.0,0.0,0.0,7.0,0.0,0.0
84268e5ffffffff,86.0,0.0,0.0,40.0,0.0,0.0
84268e7ffffffff,204.0,0.0,0.0,57.0,0.0,0.0
84268e9ffffffff,69.0,0.0,0.0,12.0,0.0,0.0
84268ebffffffff,478.0,0.0,0.0,156.0,0.0,0.0
84268edffffffff,108.0,0.0,0.0,41.0,0.0,0.0
8426901ffffffff,15.0,0.0,0.0,2.0,0.0,0.0
8426903ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426905ffffffff,58.0,0.0,0.0,1.0,0.0,0.0
8426907ffffffff,18.0,0.0,0.0,1.0,0.0,0.0
8426909ffffffff,78.0,0.0,0.0,23.0,0.0,0.0
842690bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842690dffffffff,85.0,0.0,0.0,11.0,0.0,0.0
8426913ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426915ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426919ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842691bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842691dffffffff,6.0,0.0,0.0,4.0,0.0,0.0
8426927ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842692bffffffff,21.0,0.0,0.0,4.0,0.0,0.0
8426933ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426935ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426939ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842693dffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426941ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426943ffffffff,36.0,0.0,0.0,2.0,0.0,0.0
8426945ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
8426947ffffffff,148.0,0.0,0.0,29.0,0.0,0.0
842694bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842694dffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8426951ffffffff,20.0,0.0,0.0,4.0,0.0,0.0
8426953ffffffff,12.0,0.0,0.0,2.0,0.0,0.0
8426955ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8426957ffffffff,11.0,0.0,0.0,2.0,0.0,0.0
8426959ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
842695bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842695dffffffff,6.0,0.0,0.0,3.0,0.0,0.0
8426963ffffffff,128.0,0.0,0.0,19.0,0.0,0.0
8426965ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426967ffffffff,12.0,0.0,0.0,2.0,0.0,0.0
8426969ffffffff,64.0,0.0,0.0,0.0,0.0,0.0
842696bffffffff,1496.0,0.0,0.0,698.0,0.0,0.0
8426981ffffffff,29.0,0.0,0.0,6.0,0.0,0.0
8426983ffffffff,172.0,0.0,0.0,10.0,0.0,0.0
8426985ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8426987ffffffff,337.0,0.0,0.0,27.0,0.0,0.0
8426989ffffffff,252.0,0.0,0.0,10.0,0.0,0.0
842698bffffffff,71.0,0.0,0.0,27.0,0.0,0.0
842698dffffffff,38.0,0.0,0.0,2.0,0.0,0.0
8426991ffffffff,222.0,0.0,0.0,6.0,0.0,0.0
8426993ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426995ffffffff,235.0,0.0,0.0,13.0,0.0,0.0
8426997ffffffff,38.0,0.0,0.0,5.0,0.0,0.0
8426999ffffffff,22.0,0.0,0.0,4.0,0.0,0.0
842699bffffffff,220.0,0.0,0.0,11.0,0.0,0.0
842699dffffffff,170.0,0.0,0.0,64.0,0.0,0.0
84269a1ffffffff,27.0,0.0,0.0,5.0,0.0,0.0
84269a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84269a9ffffffff,78.0,0.0,0.0,5.0,0.0,0.0
84269abffffffff,28.0,0.0,0.0,2.0,0.0,0.0
84269adffffffff,12.0,0.0,0.0,3.0,0.0,0.0
84269b1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84269b5ffffffff,3.0,0.0,0.0,3.0,0.0,0.0
84269b7ffffffff,9.0,0.0,0.0,3.0,0.0,0.0
84269b9ffffffff,66.0,0.0,0.0,2.0,0.0,0.0
84269bbffffffff,33.0,0.0,0.0,8.0,0.0,0.0
84269bdffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84269c1ffffffff,156.0,0.0,0.0,31.0,0.0,0.0
84269c3ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84269c5ffffffff,184.0,0.0,0.0,50.0,0.0,0.0
84269c7ffffffff,132.0,0.0,0.0,60.0,0.0,0.0
84269c9ffffffff,28.0,0.0,0.0,8.0,0.0,0.0
84269cbffffffff,323.0,0.0,0.0,98.0,0.0,0.0
84269cdffffffff,112.0,0.0,0.0,21.0,0.0,0.0
84269d1ffffffff,52.0,0.0,0.0,7.0,0.0,0.0
84269d3ffffffff,4.0,0.0,0.0,2.0,0.0,0.0
84269d5ffffffff,183.0,0.0,0.0,32.0,0.0,0.0
84269d7ffffffff,45.0,0.0,0.0,13.0,0.0,0.0
84269d9ffffffff,97.0,0.0,0.0,35.0,0.0,0.0
84269dbffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84269ddffffffff,112.0,0.0,0.0,16.0,0.0,0.0
84269e1ffffffff,69.0,0.0,0.0,4.0,0.0,0.0
84269e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84269e7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84269e9ffffffff,30.0,0.0,0.0,8.0,0.0,0.0
84269ebffffffff,120.0,0.0,0.0,6.0,0.0,0.0
84269edffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426a07ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426a15ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8426a17ffffffff,37.0,0.0,0.0,0.0,0.0,0.0
8426a19ffffffff,70.0,4.0,0.0,0.0,0.0,0.0
8426a1bffffffff,53.0,0.0,0.0,0.0,0.0,0.0
8426a1dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426a2bffffffff,121.0,0.0,0.0,22.0,0.0,0.0
8426a31ffffffff,5.0,0.0,0.0,2.0,0.0,0.0
8426a33ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426a39ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426a3bffffffff,9.0,0.0,0.0,2.0,0.0,0.0
8426a3dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426a4bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426a51ffffffff,111.0,0.0,0.0,0.0,0.0,0.0
8426a53ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8426a59ffffffff,263.0,0.0,0.0,0.0,0.0,0.0
8426a5bffffffff,266.0,0.0,0.0,0.0,0.0,0.0
8426a5dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426a6dffffffff,14.0,0.0,0.0,5.0,0.0,0.0
8426a81ffffffff,31.0,11.0,0.0,0.0,0.0,0.0
8426a83ffffffff,7.0,2.0,0.0,0.0,0.0,0.0
8426a85ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426a87ffffffff,304.0,96.0,0.0,0.0,0.0,0.0
8426a89ffffffff,5.0,5.0,0.0,0.0,0.0,0.0
8426a8bffffffff,290.0,105.0,0.0,0.0,0.0,0.0
8426a8dffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426a91ffffffff,26.0,9.0,0.0,0.0,0.0,0.0
8426a93ffffffff,8.0,2.0,0.0,0.0,0.0,0.0
8426a95ffffffff,150.0,83.0,0.0,0.0,0.0,0.0
8426a97ffffffff,165.0,66.0,0.0,0.0,0.0,0.0
8426a99ffffffff,12.0,2.0,0.0,0.0,0.0,0.0
8426a9bffffffff,5.0,2.0,0.0,0.0,0.0,0.0
8426a9dffffffff,44.0,25.0,0.0,0.0,0.0,0.0
8426aa1ffffffff,34.0,2.0,0.0,0.0,0.0,0.0
8426aa5ffffffff,428.0,8.0,0.0,31.0,0.0,0.0
8426aa7ffffffff,243.0,12.0,0.0,0.0,0.0,0.0
8426aa9ffffffff,227.0,20.0,0.0,0.0,0.0,0.0
8426aabffffffff,199.0,51.0,0.0,0.0,0.0,0.0
8426aadffffffff,30.0,0.0,0.0,0.0,0.0,0.0
8426ab3ffffffff,158.0,59.0,0.0,0.0,0.0,0.0
8426ab7ffffffff,65.0,28.0,0.0,0.0,0.0,0.0
8426ab9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426abbffffffff,37.0,28.0,0.0,0.0,0.0,0.0
8426abdffffffff,26.0,4.0,0.0,0.0,0.0,0.0
8426ac3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426ac5ffffffff,109.0,5.0,0.0,0.0,0.0,0.0
8426ac7ffffffff,10.0,2.0,0.0,0.0,0.0,0.0
8426ad1ffffffff,64.0,29.0,0.0,0.0,0.0,0.0
8426ad5ffffffff,23.0,9.0,0.0,0.0,0.0,0.0
8426ad7ffffffff,32.0,11.0,0.0,0.0,0.0,0.0
8426adbffffffff,18.0,13.0,0.0,0.0,0.0,0.0
8426ae1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426ae3ffffffff,8.0,2.0,0.0,0.0,0.0,0.0
8426ae7ffffffff,45.0,1.0,0.0,0.0,0.0,0.0
8426ae9ffffffff,14.0,3.0,0.0,0.0,0.0,0.0
8426aebffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426aedffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426b01ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8426b03ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426b05ffffffff,14.0,0.0,0.0,4.0,0.0,0.0
8426b09ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426b0bffffffff,49.0,0.0,0.0,4.0,0.0,0.0
8426b0dffffffff,30.0,0.0,0.0,1.0,0.0,0.0
8426b1dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426b21ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426b23ffffffff,12.0,0.0,0.0,2.0,0.0,0.0
8426b25ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426b29ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426b2dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426b33ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426b3dffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426b41ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426b45ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8426b47ffffffff,31.0,0.0,0.0,0.0,0.0,0.0
8426b4dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426b51ffffffff,7.0,0.0,0.0,2.0,0.0,0.0
8426b57ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8426b61ffffffff,61.0,0.0,0.0,5.0,0.0,0.0
8426b63ffffffff,88.0,0.0,0.0,10.0,0.0,0.0
8426b65ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426b67ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426b69ffffffff,389.0,0.0,0.0,70.0,0.0,0.0
8426b6dffffffff,65.0,0.0,0.0,5.0,0.0,0.0
8426c03ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426c07ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426c09ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426c0bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426c11ffffffff,186.0,0.0,0.0,0.0,0.0,0.0
8426c13ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c15ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426c19ffffffff,183.0,0.0,0.0,0.0,0.0,0.0
8426c1bffffffff,88.0,0.0,0.0,0.0,0.0,0.0
8426c1dffffffff,39.0,0.0,0.0,0.0,0.0,0.0
8426c21ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426c27ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426c29ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426c2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c2dffffffff,27.0,0.0,0.0,0.0,0.0,0.0
8426c31ffffffff,36.0,0.0,0.0,0.0,0.0,0.0
8426c33ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426c35ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426c37ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426c39ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c3bffffffff,89.0,0.0,0.0,0.0,0.0,0.0
8426c41ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8426c43ffffffff,82.0,0.0,0.0,0.0,0.0,0.0
8426c45ffffffff,3.0,2.0,0.0,0.0,0.0,0.0
8426c49ffffffff,35.0,1.0,0.0,0.0,0.0,0.0
8426c4bffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8426c4dffffffff,91.0,4.0,0.0,0.0,0.0,0.0
8426c51ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426c53ffffffff,130.0,0.0,0.0,0.0,0.0,0.0
8426c55ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426c57ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426c59ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426c5bffffffff,78.0,0.0,0.0,0.0,0.0,0.0
8426c61ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c65ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c67ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c69ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426c6bffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8426c6dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426c81ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8426c83ffffffff,90.0,0.0,0.0,0.0,0.0,0.0
8426c85ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
8426c87ffffffff,34.0,0.0,0.0,0.0,0.0,0.0
8426c89ffffffff,472.0,0.0,0.0,0.0,0.0,0.0
8426c8bffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8426c8dffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426c91ffffffff,35.0,0.0,0.0,0.0,0.0,0.0
8426c93ffffffff,47.0,0.0,0.0,0.0,0.0,0.0
8426c95ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426c97ffffffff,45.0,0.0,0.0,0.0,0.0,0.0
8426c99ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c9bffffffff,54.0,0.0,0.0,0.0,0.0,0.0
8426c9dffffffff,59.0,0.0,0.0,0.0,0.0,0.0
8426cb1ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
