cell_id,Cistothorus palustris,Cistothorus palustris [paludicola Group],Cistothorus palustris [plesius Group],Cistothorus palustris [palustris Group],Cistothorus palustris griseus,Cistothorus palustris tolucensis
84262e9ffffffff,41.0,0.0,0.0,0.0,0.0,0.0
84262ebffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84262edffffffff,30.0,0.0,0.0,0.0,0.0,0.0
8426301ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426303ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426305ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426307ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426309ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842630bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842630dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426311ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426313ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426317ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426319ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842631dffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8426337ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8426339ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842633bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842633dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426341ffffffff,688.0,0.0,0.0,103.0,0.0,0.0
8426343ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426345ffffffff,170.0,0.0,0.0,33.0,0.0,0.0
8426347ffffffff,29.0,0.0,0.0,0.0,0.0,0.0
8426349ffffffff,80.0,0.0,0.0,0.0,0.0,0.0
842634bffffffff,29.0,0.0,0.0,9.0,0.0,0.0
842634dffffffff,487.0,0.0,0.0,80.0,0.0,0.0
8426351ffffffff,25.0,0.0,0.0,2.0,0.0,0.0
8426353ffffffff,41.0,0.0,0.0,0.0,0.0,0.0
8426355ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426357ffffffff,48.0,0.0,0.0,0.0,0.0,0.0
8426359ffffffff,15.0,0.0,0.0,4.0,0.0,0.0
842635bffffffff,37.0,0.0,0.0,6.0,0.0,0.0
8426361ffffffff,13.0,0.0,0.0,4.0,0.0,0.0
8426363ffffffff,10.0,0.0,0.0,6.0,0.0,0.0
8426365ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426369ffffffff,77.0,0.0,0.0,7.0,0.0,0.0
842636bffffffff,111.0,0.0,0.0,21.0,0.0,0.0
842636dffffffff,22.0,0.0,0.0,11.0,0.0,0.0
8426405ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8426409ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842640dffffffff,45.0,0.0,0.0,0.0,0.0,0.0
8426415ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8426417ffffffff,27.0,0.0,0.0,2.0,0.0,0.0
842641dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426421ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426423ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426427ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426429ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842642bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842642dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426431ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426437ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
8426439ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
842643bffffffff,22.0,0.0,0.0,6.0,0.0,0.0
8426445ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842644dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426455ffffffff,8.0,0.0,0.0,2.0,0.0,0.0
8426459ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842645bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426461ffffffff,145.0,0.0,0.0,7.0,0.0,0.0
8426463ffffffff,124.0,0.0,0.0,0.0,0.0,0.0
8426465ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426467ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842646bffffffff,185.0,0.0,0.0,3.0,0.0,0.0
842646dffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8426481ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8426483ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426487ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426489ffffffff,59.0,0.0,0.0,0.0,0.0,0.0
842648bffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426493ffffffff,35.0,0.0,0.0,0.0,0.0,0.0
8426497ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84264a1ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
84264a7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84264adffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84264c5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84264c7ffffffff,31.0,0.0,0.0,0.0,0.0,0.0
84264cbffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84264d1ffffffff,32.0,0.0,0.0,0.0,0.0,0.0
84264d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84264dbffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84264e5ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8426501ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426505ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842650dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842651bffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426521ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8426529ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842652bffffffff,71.0,0.0,0.0,0.0,0.0,0.0
842652dffffffff,3.0,0.0,0.0,1.0,0.0,0.0
8426531ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426533ffffffff,36.0,0.0,0.0,2.0,0.0,0.0
842653bffffffff,29.0,0.0,0.0,0.0,0.0,0.0
842653dffffffff,71.0,0.0,0.0,0.0,0.0,0.0
8426541ffffffff,52.0,0.0,0.0,0.0,0.0,0.0
8426543ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426547ffffffff,28.0,0.0,0.0,0.0,0.0,0.0
842654bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842654dffffffff,21.0,0.0,0.0,0.0,0.0,0.0
8426551ffffffff,91.0,0.0,0.0,0.0,0.0,0.0
8426555ffffffff,506.0,0.0,0.0,0.0,0.0,0.0
8426557ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8426559ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842655dffffffff,57.0,0.0,0.0,0.0,0.0,0.0
8426561ffffffff,80.0,0.0,0.0,0.0,0.0,0.0
8426563ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8426565ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8426567ffffffff,105.0,0.0,0.0,6.0,0.0,0.0
842656dffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8426585ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426593ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426595ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426599ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
842659bffffffff,112.0,0.0,0.0,0.0,0.0,0.0
842659dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84265a3ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84265a7ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84265b1ffffffff,33.0,0.0,0.0,2.0,0.0,0.0
84265b3ffffffff,5.0,0.0,0.0,1.0,0.0,0.0
84265b5ffffffff,72.0,0.0,0.0,0.0,0.0,0.0
84265b7ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
84265b9ffffffff,70.0,0.0,0.0,3.0,0.0,0.0
84265bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84265bdffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84265c9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84265cdffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84265d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84265d9ffffffff,60.0,0.0,0.0,0.0,0.0,0.0
84265dbffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84265e5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84265edffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426603ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8426605ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426607ffffffff,38.0,0.0,0.0,2.0,0.0,0.0
8426609ffffffff,121.0,0.0,0.0,0.0,0.0,0.0
842660bffffffff,20.0,0.0,0.0,2.0,0.0,0.0
8426611ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426613ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426617ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426619ffffffff,31.0,0.0,0.0,0.0,0.0,0.0
842661bffffffff,31.0,0.0,0.0,4.0,0.0,0.0
842661dffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426621ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426623ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426625ffffffff,35.0,0.0,0.0,0.0,0.0,0.0
8426629ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
842662bffffffff,17.0,0.0,0.0,0.0,0.0,0.0
842662dffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8426631ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426635ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426637ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842663bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842663dffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8426641ffffffff,1306.0,0.0,0.0,43.0,0.0,0.0
8426645ffffffff,550.0,0.0,0.0,12.0,0.0,0.0
8426647ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8426649ffffffff,377.0,0.0,0.0,16.0,0.0,0.0
842664bffffffff,112.0,0.0,0.0,0.0,0.0,0.0
842664dffffffff,907.0,0.0,0.0,52.0,0.0,0.0
8426651ffffffff,2.0,0.0,0.0,1.0,0.0,0.0
8426657ffffffff,38.0,0.0,0.0,0.0,0.0,0.0
8426659ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426661ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426665ffffffff,173.0,0.0,0.0,5.0,0.0,0.0
8426667ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426669ffffffff,423.0,0.0,0.0,5.0,0.0,0.0
842666bffffffff,58.0,0.0,0.0,0.0,0.0,0.0
842666dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426689ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842668bffffffff,11.0,0.0,0.0,0.0,0.0,0.0
842668dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426699ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842669bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84266a1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84266a5ffffffff,90.0,0.0,0.0,0.0,0.0,0.0
84266a9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84266adffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84266b1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84266b5ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84266b7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84266c1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84266c5ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
84266d5ffffffff,42.0,0.0,0.0,0.0,0.0,0.0
84266e1ffffffff,423.0,0.0,0.0,51.0,0.0,0.0
84266e7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84266ebffffffff,6.0,0.0,0.0,6.0,0.0,0.0
8426705ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426707ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426709ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426711ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
8426713ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426717ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426719ffffffff,118.0,0.0,0.0,10.0,0.0,0.0
842671bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426721ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426723ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842672bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842672dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426743ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426745ffffffff,46.0,0.0,0.0,0.0,0.0,0.0
8426747ffffffff,42.0,0.0,0.0,0.0,0.0,0.0
842674bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426753ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426759ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842675bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842675dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426761ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426765ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426769ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842676bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426801ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426803ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426805ffffffff,46.0,0.0,4.0,0.0,0.0,0.0
842680bffffffff,341.0,0.0,0.0,0.0,0.0,0.0
842680dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426813ffffffff,6.0,0.0,1.0,0.0,0.0,0.0
8426815ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426819ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
842681bffffffff,629.0,0.0,34.0,0.0,0.0,0.0
8426821ffffffff,18.0,0.0,2.0,0.0,0.0,0.0
8426823ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426825ffffffff,16.0,0.0,2.0,0.0,0.0,0.0
8426829ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
842682bffffffff,28.0,0.0,0.0,0.0,0.0,0.0
8426831ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8426833ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426835ffffffff,6.0,0.0,2.0,0.0,0.0,0.0
8426837ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426839ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
842683dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426841ffffffff,139.0,0.0,1.0,0.0,0.0,0.0
8426847ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426851ffffffff,289.0,0.0,5.0,0.0,0.0,0.0
8426853ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
8426855ffffffff,58.0,0.0,0.0,0.0,0.0,0.0
8426857ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426859ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842685bffffffff,36.0,0.0,0.0,0.0,0.0,0.0
842685dffffffff,118.0,0.0,0.0,0.0,0.0,0.0
8426867ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842686bffffffff,38.0,0.0,0.0,0.0,0.0,0.0
8426881ffffffff,149.0,0.0,3.0,0.0,0.0,0.0
8426887ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
8426889ffffffff,280.0,0.0,10.0,0.0,0.0,0.0
842688bffffffff,18.0,0.0,0.0,0.0,0.0,0.0
842688dffffffff,111.0,0.0,8.0,0.0,0.0,0.0
8426891ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426893ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426897ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426899ffffffff,103.0,0.0,6.0,0.0,0.0,0.0
842689dffffffff,22.0,0.0,2.0,0.0,0.0,0.0
84268a1ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84268a3ffffffff,255.0,0.0,17.0,0.0,0.0,0.0
84268a5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84268a7ffffffff,307.0,0.0,13.0,0.0,0.0,0.0
84268adffffffff,230.0,0.0,15.0,0.0,0.0,0.0
84268b3ffffffff,33.0,0.0,3.0,0.0,0.0,0.0
84268b9ffffffff,8.0,0.0,4.0,0.0,0.0,0.0
84268c1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84268c3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84268c5ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84268c7ffffffff,190.0,0.0,2.0,0.0,0.0,0.0
84268cdffffffff,817.0,0.0,22.0,0.0,0.0,0.0
84268d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84268d3ffffffff,56.0,0.0,0.0,0.0,0.0,0.0
84268d5ffffffff,77.0,0.0,7.0,0.0,0.0,0.0
84268d7ffffffff,16.0,0.0,2.0,0.0,0.0,0.0
84268dbffffffff,25.0,0.0,0.0,0.0,0.0,0.0
84268ddffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84268e1ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
84268e3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84268e7ffffffff,16.0,0.0,2.0,0.0,0.0,0.0
8426905ffffffff,195.0,0.0,19.0,0.0,0.0,0.0
8426907ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842690bffffffff,12.0,0.0,3.0,0.0,0.0,0.0
842690dffffffff,61.0,0.0,10.0,0.0,0.0,0.0
8426917ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426923ffffffff,5.0,0.0,2.0,0.0,0.0,0.0
8426927ffffffff,20.0,0.0,2.0,0.0,0.0,0.0
8426929ffffffff,133.0,0.0,8.0,0.0,0.0,0.0
842692bffffffff,22.0,0.0,3.0,0.0,0.0,0.0
8426931ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426939ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8426945ffffffff,5.0,0.0,1.0,0.0,0.0,0.0
842694bffffffff,8.0,0.0,1.0,0.0,0.0,0.0
842694dffffffff,127.0,0.0,31.0,0.0,0.0,0.0
8426953ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426957ffffffff,137.0,0.0,14.0,0.0,0.0,0.0
8426959ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842695bffffffff,21.0,0.0,4.0,0.0,0.0,0.0
8426961ffffffff,1089.0,0.0,700.0,0.0,0.0,0.0
8426963ffffffff,1029.0,0.0,379.0,0.0,0.0,0.0
8426965ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426967ffffffff,11.0,0.0,7.0,0.0,0.0,0.0
8426969ffffffff,2902.0,0.0,790.0,0.0,0.0,0.0
842696bffffffff,17.0,0.0,3.0,0.0,0.0,0.0
8426987ffffffff,306.0,0.0,2.0,0.0,0.0,0.0
8426989ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
842698dffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8426991ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426995ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8426997ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842699bffffffff,31.0,0.0,2.0,0.0,0.0,0.0
84269a3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84269a7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84269abffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84269b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84269bbffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84269bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84269c1ffffffff,258.0,0.0,2.0,0.0,0.0,0.0
84269c3ffffffff,200.0,0.0,20.0,0.0,0.0,0.0
84269c5ffffffff,70.0,0.0,7.0,0.0,0.0,0.0
84269c9ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84269cbffffffff,195.0,0.0,31.0,0.0,0.0,0.0
84269cdffffffff,488.0,0.0,9.0,0.0,0.0,0.0
84269d5ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84269ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84269e1ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
84269e9ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84269ebffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426a15ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426a17ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426a1bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426a2bffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426a3bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426a4bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426a5dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426a81ffffffff,53.0,0.0,0.0,0.0,0.0,0.0
8426a87ffffffff,60.0,0.0,4.0,0.0,0.0,0.0
8426a8bffffffff,64.0,0.0,0.0,0.0,0.0,0.0
8426a91ffffffff,10.0,0.0,3.0,0.0,0.0,0.0
8426a93ffffffff,6.0,0.0,2.0,0.0,0.0,0.0
8426a95ffffffff,59.0,0.0,4.0,0.0,0.0,0.0
8426a97ffffffff,45.0,0.0,2.0,0.0,0.0,0.0
8426a99ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426a9dffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426aa1ffffffff,819.0,0.0,98.0,0.0,0.0,0.0
8426aa5ffffffff,748.0,0.0,28.0,0.0,0.0,0.0
8426aa7ffffffff,165.0,0.0,5.0,0.0,0.0,0.0
8426aa9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426aabffffffff,123.0,0.0,3.0,0.0,0.0,0.0
8426aadffffffff,156.0,0.0,4.0,0.0,0.0,0.0
8426ab3ffffffff,100.0,0.0,8.0,0.0,0.0,0.0
8426ab5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426abbffffffff,29.0,0.0,4.0,0.0,0.0,0.0
8426abdffffffff,16.0,0.0,2.0,0.0,0.0,0.0
8426ac1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426ac3ffffffff,6.0,0.0,2.0,0.0,0.0,0.0
8426ac5ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8426ac7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426ac9ffffffff,6.0,0.0,2.0,0.0,0.0,0.0
8426acbffffffff,68.0,0.0,6.0,0.0,0.0,0.0
8426ad1ffffffff,39.0,0.0,0.0,0.0,0.0,0.0
8426ad5ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8426ad9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426adbffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426ae3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426ae7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426ae9ffffffff,50.0,0.0,0.0,0.0,0.0,0.0
8426b01ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426b05ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8426b07ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426b0bffffffff,127.0,0.0,2.0,0.0,0.0,0.0
8426b19ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426b1dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426b25ffffffff,107.0,0.0,10.0,0.0,0.0,0.0
8426b27ffffffff,6.0,0.0,1.0,0.0,0.0,0.0
8426b2bffffffff,5.0,0.0,2.0,0.0,0.0,0.0
8426b31ffffffff,23.0,0.0,3.0,0.0,0.0,0.0
8426b33ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426b3bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426b3dffffffff,40.0,0.0,4.0,0.0,0.0,0.0
8426b51ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426b55ffffffff,46.0,0.0,0.0,0.0,0.0,0.0
8426b57ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426b5dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426b61ffffffff,236.0,0.0,3.0,0.0,0.0,0.0
8426b67ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426b69ffffffff,51.0,0.0,0.0,0.0,0.0,0.0
8426b6dffffffff,41.0,0.0,0.0,0.0,0.0,0.0
8426c03ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426c0bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426c11ffffffff,46.0,0.0,0.0,0.0,0.0,0.0
8426c19ffffffff,67.0,0.0,0.0,0.0,0.0,0.0
8426c1bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426c1dffffffff,33.0,0.0,0.0,0.0,0.0,0.0
8426c21ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c25ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c27ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c29ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426c2dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426c31ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426c35ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426c37ffffffff,41.0,0.0,0.0,0.0,0.0,0.0
8426c3bffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8426c43ffffffff,58.0,0.0,0.0,0.0,0.0,0.0
8426c45ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c49ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8426c4dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426c53ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8426c55ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426c57ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426c5bffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8426c65ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426c69ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426c6bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c83ffffffff,30.0,0.0,0.0,0.0,0.0,0.0
8426c85ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8426c87ffffffff,81.0,0.0,0.0,0.0,0.0,0.0
8426c89ffffffff,199.0,0.0,0.0,0.0,0.0,0.0
8426c8dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c91ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8426c93ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
8426c95ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426c97ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8426c99ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426c9bffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8426c9dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
