cell_id,Piaya cayana,Piaya cayana mexicana,Piaya cayana thermophila,Piaya cayana nigricrissa,Piaya cayana [cayana Group]
84660d9ffffffff,12.0,0.0,0.0,0.0,0.0
84660dbffffffff,3.0,0.0,0.0,0.0,0.0
84660ddffffffff,86.0,0.0,0.0,0.0,0.0
84660e1ffffffff,14.0,0.0,0.0,0.0,0.0
84660e3ffffffff,2.0,0.0,0.0,0.0,0.0
84660e5ffffffff,1.0,0.0,0.0,0.0,0.0
84660ebffffffff,7.0,0.0,0.0,0.0,0.0
8466101ffffffff,1.0,0.0,0.0,0.0,0.0
8466103ffffffff,4.0,0.0,0.0,0.0,0.0
8466105ffffffff,29.0,0.0,0.0,0.0,0.0
8466107ffffffff,707.0,0.0,107.0,0.0,0.0
8466113ffffffff,17.0,0.0,0.0,2.0,0.0
8466117ffffffff,10.0,0.0,0.0,0.0,0.0
8466119ffffffff,2.0,0.0,0.0,0.0,0.0
846611bffffffff,2.0,0.0,0.0,0.0,0.0
8466129ffffffff,53.0,0.0,0.0,0.0,0.0
8466131ffffffff,128.0,0.0,24.0,0.0,0.0
8466135ffffffff,17.0,0.0,5.0,0.0,0.0
8466139ffffffff,808.0,0.0,91.0,0.0,0.0
846613bffffffff,3.0,0.0,0.0,0.0,0.0
846613dffffffff,44.0,0.0,1.0,0.0,0.0
8466153ffffffff,22.0,0.0,0.0,0.0,0.0
846615bffffffff,10.0,0.0,0.0,0.0,0.0
8466163ffffffff,513.0,0.0,57.0,0.0,0.0
8466165ffffffff,143.0,0.0,20.0,0.0,0.0
8466167ffffffff,35.0,0.0,3.0,0.0,0.0
8466181ffffffff,26.0,0.0,0.0,2.0,0.0
8466183ffffffff,595.0,0.0,0.0,14.0,4.0
8466185ffffffff,4.0,0.0,0.0,0.0,0.0
8466187ffffffff,4.0,0.0,0.0,0.0,0.0
8466189ffffffff,18.0,0.0,0.0,0.0,0.0
846618bffffffff,110.0,0.0,0.0,1.0,0.0
846618dffffffff,9.0,0.0,0.0,0.0,0.0
8466191ffffffff,238.0,0.0,0.0,4.0,0.0
8466193ffffffff,773.0,0.0,0.0,8.0,0.0
8466195ffffffff,163.0,0.0,0.0,0.0,0.0
8466197ffffffff,412.0,0.0,0.0,2.0,0.0
8466199ffffffff,156.0,0.0,0.0,0.0,0.0
846619bffffffff,366.0,0.0,0.0,21.0,0.0
846619dffffffff,245.0,0.0,0.0,2.0,2.0
84661a3ffffffff,1.0,0.0,0.0,0.0,0.0
84661a5ffffffff,9.0,0.0,0.0,0.0,0.0
84661a7ffffffff,2.0,0.0,0.0,0.0,0.0
84661adffffffff,1.0,0.0,0.0,0.0,0.0
84661b1ffffffff,722.0,0.0,0.0,69.0,0.0
84661b3ffffffff,465.0,0.0,0.0,14.0,0.0
84661b7ffffffff,23.0,0.0,0.0,0.0,0.0
84661b9ffffffff,1083.0,0.0,0.0,13.0,0.0
84661bbffffffff,793.0,0.0,0.0,8.0,0.0
84661bdffffffff,26.0,0.0,0.0,6.0,0.0
84661c3ffffffff,30.0,0.0,0.0,0.0,0.0
84661c5ffffffff,6.0,0.0,0.0,0.0,0.0
84661c9ffffffff,3.0,0.0,0.0,0.0,0.0
84661cbffffffff,4.0,0.0,0.0,0.0,0.0
84661cdffffffff,36.0,0.0,0.0,0.0,0.0
84661d1ffffffff,312.0,0.0,0.0,4.0,0.0
84661d3ffffffff,15.0,0.0,0.0,0.0,0.0
84661d5ffffffff,37.0,0.0,0.0,0.0,0.0
84661d7ffffffff,76.0,0.0,0.0,2.0,0.0
84661ddffffffff,45.0,0.0,0.0,0.0,0.0
84661ebffffffff,84.0,0.0,0.0,0.0,0.0
8466201ffffffff,107.0,0.0,0.0,0.0,3.0
8466203ffffffff,109.0,0.0,0.0,0.0,6.0
8466205ffffffff,335.0,0.0,0.0,0.0,6.0
8466207ffffffff,23.0,0.0,0.0,0.0,5.0
846620bffffffff,430.0,0.0,0.0,0.0,0.0
8466211ffffffff,15.0,0.0,0.0,0.0,0.0
8466213ffffffff,22.0,0.0,0.0,0.0,0.0
8466217ffffffff,230.0,0.0,0.0,0.0,0.0
8466219ffffffff,29.0,0.0,0.0,0.0,0.0
846621bffffffff,10.0,0.0,0.0,0.0,0.0
846621dffffffff,4.0,0.0,0.0,0.0,0.0
8466221ffffffff,210.0,0.0,0.0,0.0,6.0
8466225ffffffff,102.0,0.0,0.0,0.0,0.0
8466227ffffffff,107.0,0.0,0.0,0.0,0.0
846622bffffffff,1186.0,0.0,0.0,0.0,3.0
8466231ffffffff,3.0,0.0,0.0,0.0,0.0
846623bffffffff,60.0,0.0,0.0,0.0,0.0
846623dffffffff,15.0,0.0,0.0,0.0,0.0
8466257ffffffff,15.0,0.0,0.0,0.0,0.0
8466285ffffffff,2.0,0.0,0.0,0.0,0.0
846628bffffffff,4.0,0.0,0.0,0.0,0.0
8466291ffffffff,41.0,0.0,0.0,0.0,0.0
8466293ffffffff,10.0,0.0,0.0,0.0,0.0
8466295ffffffff,7.0,0.0,0.0,0.0,0.0
8466297ffffffff,3.0,0.0,0.0,0.0,0.0
8466299ffffffff,2.0,0.0,0.0,0.0,0.0
846629bffffffff,18.0,0.0,0.0,0.0,0.0
846629dffffffff,32.0,0.0,0.0,0.0,0.0
84662a7ffffffff,1.0,0.0,0.0,0.0,0.0
84662b1ffffffff,2.0,0.0,0.0,0.0,0.0
84662b5ffffffff,36.0,0.0,0.0,0.0,0.0
84662b7ffffffff,29.0,0.0,0.0,0.0,0.0
84662bbffffffff,2.0,0.0,0.0,0.0,0.0
84662c1ffffffff,2.0,0.0,0.0,0.0,0.0
84662c9ffffffff,3.0,0.0,0.0,0.0,0.0
84662cdffffffff,19.0,0.0,0.0,0.0,0.0
84662d3ffffffff,29.0,0.0,0.0,0.0,0.0
84662dbffffffff,4.0,0.0,0.0,0.0,0.0
84662e1ffffffff,16.0,0.0,0.0,0.0,0.0
84662e5ffffffff,33.0,0.0,0.0,0.0,0.0
84662e9ffffffff,35.0,0.0,0.0,0.0,0.0
84662edffffffff,8.0,0.0,0.0,0.0,0.0
8466311ffffffff,56.0,0.0,0.0,0.0,0.0
8466313ffffffff,373.0,0.0,0.0,0.0,1.0
8466317ffffffff,9.0,0.0,0.0,0.0,0.0
846631bffffffff,71.0,0.0,0.0,0.0,0.0
846640dffffffff,3.0,0.0,0.0,0.0,0.0
8466411ffffffff,80.0,0.0,0.0,0.0,15.0
8466415ffffffff,414.0,0.0,0.0,0.0,52.0
8466417ffffffff,63.0,0.0,0.0,0.0,2.0
846641dffffffff,87.0,0.0,0.0,0.0,8.0
846642dffffffff,1.0,0.0,0.0,0.0,0.0
8466441ffffffff,16.0,0.0,0.0,0.0,0.0
8466449ffffffff,2.0,0.0,0.0,0.0,0.0
8466455ffffffff,2.0,0.0,0.0,0.0,0.0
846645dffffffff,9.0,0.0,0.0,0.0,0.0
8466485ffffffff,2.0,0.0,0.0,0.0,0.0
84664e1ffffffff,2.0,0.0,0.0,0.0,0.0
84664e9ffffffff,4.0,0.0,0.0,0.0,0.0
8466505ffffffff,21.0,0.0,0.0,0.0,0.0
8466509ffffffff,11.0,0.0,0.0,0.0,0.0
8466513ffffffff,2.0,0.0,0.0,0.0,0.0
8466525ffffffff,3.0,0.0,0.0,0.0,0.0
8466527ffffffff,4.0,0.0,0.0,0.0,0.0
8466529ffffffff,197.0,0.0,0.0,0.0,0.0
846652bffffffff,5.0,0.0,0.0,0.0,0.0
846652dffffffff,258.0,0.0,0.0,0.0,0.0
8466543ffffffff,3.0,0.0,0.0,0.0,0.0
8466545ffffffff,56.0,0.0,0.0,0.0,0.0
8466547ffffffff,4.0,0.0,0.0,0.0,0.0
8466549ffffffff,24.0,0.0,0.0,0.0,0.0
846654bffffffff,48.0,0.0,0.0,0.0,0.0
8466561ffffffff,15.0,0.0,0.0,0.0,0.0
8466563ffffffff,3.0,0.0,0.0,0.0,0.0
8466565ffffffff,40.0,0.0,0.0,0.0,0.0
8466567ffffffff,2.0,0.0,0.0,0.0,0.0
8466569ffffffff,13.0,0.0,0.0,0.0,0.0
846656bffffffff,1.0,0.0,0.0,0.0,0.0
846656dffffffff,212.0,0.0,0.0,0.0,0.0
84665a3ffffffff,1.0,0.0,0.0,0.0,0.0
84665a7ffffffff,2.0,0.0,0.0,0.0,0.0
84665abffffffff,227.0,0.0,0.0,0.0,31.0
84665bdffffffff,261.0,0.0,0.0,0.0,32.0
84665e9ffffffff,85.0,0.0,0.0,0.0,2.0
8466603ffffffff,4.0,0.0,0.0,0.0,0.0
846660bffffffff,2.0,0.0,0.0,0.0,0.0
846660dffffffff,2.0,0.0,0.0,0.0,0.0
8466627ffffffff,2.0,0.0,0.0,0.0,0.0
8466631ffffffff,2.0,0.0,0.0,0.0,0.0
8466633ffffffff,3.0,0.0,0.0,0.0,0.0
8466637ffffffff,37.0,0.0,0.0,0.0,3.0
8466639ffffffff,12.0,0.0,0.0,0.0,0.0
846663dffffffff,11.0,0.0,0.0,0.0,0.0
8466641ffffffff,4.0,0.0,0.0,0.0,0.0
8466645ffffffff,2.0,0.0,0.0,0.0,0.0
8466647ffffffff,10.0,0.0,0.0,0.0,0.0
846664dffffffff,6.0,0.0,0.0,0.0,0.0
846666dffffffff,1.0,0.0,0.0,0.0,0.0
84666a1ffffffff,6.0,0.0,0.0,0.0,0.0
84666b9ffffffff,3.0,0.0,0.0,0.0,0.0
84666c5ffffffff,3.0,0.0,0.0,0.0,0.0
84666e3ffffffff,3.0,0.0,0.0,0.0,0.0
84666ebffffffff,11.0,0.0,0.0,0.0,0.0
8466701ffffffff,2.0,0.0,0.0,0.0,0.0
8466705ffffffff,2.0,0.0,0.0,0.0,0.0
8466707ffffffff,1.0,0.0,0.0,0.0,0.0
846670dffffffff,32.0,0.0,0.0,0.0,0.0
8466721ffffffff,1.0,0.0,0.0,0.0,0.0
8466723ffffffff,7.0,0.0,0.0,0.0,0.0
8466725ffffffff,32.0,0.0,0.0,0.0,0.0
8466727ffffffff,87.0,0.0,0.0,0.0,0.0
8466729ffffffff,11.0,0.0,0.0,0.0,0.0
8466733ffffffff,8.0,0.0,0.0,0.0,0.0
8466735ffffffff,28.0,0.0,0.0,0.0,0.0
8466737ffffffff,13.0,0.0,0.0,0.0,0.0
8466749ffffffff,2.0,0.0,0.0,0.0,0.0
846674bffffffff,6.0,0.0,0.0,0.0,0.0
846675dffffffff,59.0,0.0,0.0,0.0,0.0
8466763ffffffff,10.0,0.0,0.0,0.0,0.0
8466765ffffffff,1.0,0.0,0.0,0.0,0.0
846676dffffffff,5.0,0.0,0.0,0.0,0.0
8466849ffffffff,3.0,0.0,0.0,0.0,0.0
8466a01ffffffff,101.0,0.0,1.0,0.0,0.0
8466a03ffffffff,37.0,0.0,1.0,0.0,0.0
8466a05ffffffff,89.0,0.0,8.0,0.0,0.0
8466a07ffffffff,7.0,0.0,0.0,0.0,0.0
8466a09ffffffff,6.0,0.0,0.0,0.0,0.0
8466a0bffffffff,1196.0,0.0,102.0,0.0,0.0
8466a0dffffffff,1.0,0.0,0.0,0.0,0.0
8466a15ffffffff,98.0,0.0,8.0,0.0,0.0
8466a17ffffffff,12.0,0.0,1.0,0.0,0.0
8466a1dffffffff,366.0,0.0,24.0,0.0,0.0
8466a21ffffffff,4.0,0.0,0.0,0.0,0.0
8466a25ffffffff,8.0,0.0,0.0,0.0,0.0
8466a29ffffffff,9.0,0.0,0.0,0.0,0.0
8466a2bffffffff,3.0,0.0,0.0,0.0,0.0
8466a2dffffffff,101.0,0.0,1.0,0.0,0.0
8466a31ffffffff,9.0,0.0,0.0,0.0,0.0
8466a33ffffffff,100.0,0.0,3.0,0.0,0.0
8466a35ffffffff,1.0,0.0,0.0,0.0,0.0
8466a37ffffffff,9.0,0.0,0.0,0.0,0.0
8466a39ffffffff,67.0,0.0,6.0,0.0,0.0
8466a3bffffffff,26.0,0.0,4.0,0.0,0.0
8466a3dffffffff,19.0,0.0,2.0,0.0,0.0
8466a51ffffffff,7178.0,0.0,719.0,0.0,0.0
8466a53ffffffff,14.0,0.0,0.0,0.0,0.0
8466a55ffffffff,175.0,0.0,7.0,0.0,0.0
8466a57ffffffff,531.0,0.0,14.0,0.0,0.0
8466a59ffffffff,121.0,0.0,0.0,0.0,0.0
8466a5bffffffff,765.0,0.0,41.0,0.0,0.0
8466a5dffffffff,199.0,0.0,23.0,0.0,0.0
8466a65ffffffff,27.0,0.0,2.0,0.0,0.0
8466ad9ffffffff,1.0,0.0,0.0,0.0,0.0
8466aedffffffff,14.0,0.0,0.0,0.0,0.0
8466b01ffffffff,250.0,0.0,0.0,0.0,0.0
8466b09ffffffff,415.0,0.0,0.0,0.0,0.0
8466b0bffffffff,651.0,0.0,0.0,0.0,0.0
8466b19ffffffff,7.0,0.0,0.0,0.0,0.0
8466b1dffffffff,15.0,0.0,0.0,0.0,0.0
8466b41ffffffff,1111.0,0.0,0.0,0.0,0.0
8466b43ffffffff,383.0,0.0,0.0,0.0,0.0
8466b45ffffffff,304.0,0.0,0.0,0.0,0.0
8466b47ffffffff,206.0,0.0,0.0,0.0,0.0
8466b49ffffffff,1729.0,0.0,0.0,0.0,0.0
8466b4bffffffff,69.0,0.0,0.0,0.0,0.0
8466b4dffffffff,2558.0,0.0,0.0,0.0,0.0
8466b51ffffffff,582.0,0.0,17.0,0.0,0.0
8466b53ffffffff,548.0,0.0,21.0,0.0,0.0
8466b55ffffffff,2197.0,0.0,0.0,0.0,0.0
8466b57ffffffff,164.0,0.0,0.0,0.0,0.0
8466b59ffffffff,220.0,0.0,21.0,0.0,0.0
8466b5bffffffff,427.0,0.0,8.0,0.0,0.0
8466b5dffffffff,114.0,0.0,0.0,0.0,0.0
8466b69ffffffff,41.0,0.0,0.0,0.0,0.0
8466c01ffffffff,34.0,0.0,0.0,0.0,0.0
8466c03ffffffff,3.0,0.0,0.0,0.0,0.0
8466c05ffffffff,30.0,0.0,0.0,0.0,2.0
8466c07ffffffff,2.0,0.0,0.0,0.0,0.0
8466c09ffffffff,17.0,0.0,0.0,0.0,0.0
8466c0dffffffff,438.0,0.0,0.0,0.0,0.0
8466c19ffffffff,5.0,0.0,0.0,0.0,0.0
8466c1dffffffff,9.0,0.0,0.0,0.0,0.0
8466c21ffffffff,725.0,0.0,0.0,0.0,17.0
8466c23ffffffff,178.0,0.0,0.0,0.0,0.0
8466c25ffffffff,13.0,0.0,0.0,0.0,0.0
8466c27ffffffff,90.0,0.0,0.0,0.0,0.0
8466c29ffffffff,352.0,0.0,0.0,0.0,0.0
8466c2bffffffff,32.0,0.0,0.0,0.0,0.0
8466c2dffffffff,240.0,0.0,0.0,0.0,0.0
8466c35ffffffff,3.0,0.0,0.0,0.0,0.0
8466c37ffffffff,15.0,0.0,0.0,0.0,2.0
8466c41ffffffff,137.0,0.0,0.0,0.0,0.0
8466c45ffffffff,87.0,0.0,0.0,0.0,0.0
8466c47ffffffff,205.0,0.0,0.0,0.0,0.0
8466c49ffffffff,97.0,0.0,0.0,0.0,0.0
8466c4bffffffff,19.0,0.0,0.0,0.0,0.0
8466c4dffffffff,63.0,0.0,0.0,0.0,0.0
8466c53ffffffff,6.0,0.0,0.0,0.0,0.0
8466c57ffffffff,27.0,0.0,0.0,0.0,3.0
8466c5bffffffff,17.0,0.0,0.0,0.0,0.0
8466c5dffffffff,64.0,0.0,0.0,0.0,0.0
8466c61ffffffff,54.0,0.0,0.0,0.0,0.0
8466c63ffffffff,636.0,0.0,0.0,11.0,3.0
8466c65ffffffff,52.0,0.0,0.0,0.0,0.0
8466c67ffffffff,251.0,0.0,0.0,0.0,0.0
8466c69ffffffff,68.0,0.0,0.0,0.0,0.0
8466c6bffffffff,73.0,0.0,0.0,0.0,0.0
8466c6dffffffff,495.0,0.0,0.0,0.0,0.0
8466c95ffffffff,2.0,0.0,0.0,0.0,0.0
8466cc5ffffffff,7.0,0.0,0.0,0.0,0.0
8466ce1ffffffff,30.0,0.0,0.0,0.0,2.0
8466ce5ffffffff,2.0,0.0,0.0,0.0,2.0
8466ce9ffffffff,56.0,0.0,0.0,0.0,1.0
8466cedffffffff,12.0,0.0,0.0,0.0,3.0
8466d01ffffffff,23.0,0.0,0.0,0.0,0.0
8466d03ffffffff,121.0,0.0,0.0,4.0,0.0
8466d05ffffffff,36.0,0.0,0.0,0.0,0.0
8466d07ffffffff,122.0,0.0,0.0,11.0,0.0
8466d0bffffffff,379.0,0.0,0.0,24.0,0.0
8466d0dffffffff,142.0,0.0,0.0,11.0,0.0
8466d11ffffffff,5.0,0.0,0.0,0.0,5.0
8466d13ffffffff,29.0,0.0,0.0,0.0,2.0
8466d19ffffffff,32.0,0.0,0.0,0.0,0.0
8466d1bffffffff,322.0,0.0,0.0,0.0,0.0
8466d1dffffffff,8.0,0.0,0.0,0.0,0.0
8466d21ffffffff,2.0,0.0,0.0,0.0,0.0
8466d23ffffffff,103.0,0.0,0.0,13.0,0.0
8466d25ffffffff,4.0,0.0,0.0,0.0,0.0
8466d27ffffffff,34.0,0.0,0.0,2.0,0.0
8466d31ffffffff,3572.0,0.0,0.0,367.0,0.0
8466d35ffffffff,1468.0,0.0,0.0,149.0,0.0
8466d37ffffffff,199.0,0.0,0.0,17.0,0.0
8466d39ffffffff,44.0,0.0,0.0,0.0,0.0
8466d3dffffffff,53.0,0.0,0.0,3.0,0.0
8466d4bffffffff,3.0,0.0,0.0,0.0,0.0
8466d51ffffffff,8.0,0.0,0.0,0.0,0.0
8466d53ffffffff,137.0,0.0,0.0,3.0,0.0
8466d55ffffffff,35.0,0.0,0.0,0.0,0.0
8466d57ffffffff,11.0,0.0,0.0,0.0,0.0
8466d59ffffffff,4.0,0.0,0.0,0.0,0.0
8466d5bffffffff,19.0,0.0,0.0,0.0,0.0
8466d6bffffffff,2.0,0.0,0.0,0.0,0.0
8466d81ffffffff,80.0,0.0,0.0,0.0,11.0
8466d89ffffffff,25.0,0.0,0.0,0.0,3.0
8466d8bffffffff,3.0,0.0,0.0,0.0,0.0
8466d8dffffffff,40.0,0.0,0.0,0.0,11.0
8466da1ffffffff,18.0,0.0,0.0,0.0,0.0
8466da3ffffffff,3.0,0.0,0.0,0.0,0.0
8466da5ffffffff,1.0,0.0,0.0,0.0,1.0
8466da7ffffffff,46.0,0.0,0.0,0.0,7.0
8466da9ffffffff,27.0,0.0,0.0,0.0,2.0
8466dadffffffff,213.0,0.0,0.0,0.0,27.0
8466db1ffffffff,21.0,0.0,0.0,0.0,4.0
8466db5ffffffff,24.0,0.0,0.0,0.0,0.0
8466dc1ffffffff,4.0,0.0,0.0,0.0,2.0
8466dc3ffffffff,965.0,0.0,0.0,0.0,203.0
8466dc7ffffffff,164.0,0.0,0.0,0.0,21.0
8466dc9ffffffff,103.0,0.0,0.0,0.0,12.0
8466dcbffffffff,94.0,0.0,0.0,0.0,21.0
8466dcdffffffff,6.0,0.0,0.0,0.0,0.0
8466dd1ffffffff,6.0,0.0,0.0,0.0,0.0
8466dd3ffffffff,12.0,0.0,0.0,0.0,2.0
8466dd5ffffffff,76.0,0.0,0.0,0.0,10.0
8466dd7ffffffff,8.0,0.0,0.0,0.0,0.0
8466dd9ffffffff,1.0,0.0,0.0,0.0,0.0
8466ddbffffffff,24.0,0.0,0.0,0.0,2.0
8466dddffffffff,22.0,0.0,0.0,0.0,7.0
8466de1ffffffff,2084.0,0.0,0.0,0.0,371.0
8466de3ffffffff,187.0,0.0,0.0,0.0,26.0
8466de7ffffffff,65.0,0.0,0.0,0.0,2.0
8466de9ffffffff,23.0,0.0,0.0,0.0,0.0
8466debffffffff,136.0,0.0,0.0,0.0,68.0
8466dedffffffff,39.0,0.0,0.0,0.0,2.0
8466e01ffffffff,7.0,0.0,0.0,0.0,0.0
8466e03ffffffff,162.0,0.0,0.0,0.0,0.0
8466e05ffffffff,9.0,0.0,0.0,0.0,0.0
8466e07ffffffff,16.0,0.0,0.0,0.0,0.0
8466e09ffffffff,213.0,0.0,0.0,0.0,0.0
8466e0bffffffff,485.0,0.0,0.0,0.0,0.0
8466e0dffffffff,350.0,0.0,0.0,0.0,2.0
8466e11ffffffff,45.0,0.0,0.0,0.0,0.0
8466e13ffffffff,4.0,0.0,0.0,0.0,0.0
8466e15ffffffff,107.0,0.0,0.0,0.0,0.0
8466e17ffffffff,16.0,0.0,0.0,0.0,0.0
8466e19ffffffff,10.0,0.0,0.0,0.0,0.0
8466e1dffffffff,93.0,0.0,0.0,0.0,0.0
8466e23ffffffff,10.0,0.0,0.0,0.0,0.0
8466e27ffffffff,34.0,0.0,0.0,0.0,0.0
8466e29ffffffff,10.0,0.0,0.0,0.0,0.0
8466e2bffffffff,25.0,0.0,0.0,0.0,0.0
8466e2dffffffff,84.0,0.0,0.0,5.0,0.0
8466e31ffffffff,1.0,0.0,0.0,0.0,0.0
8466e35ffffffff,3.0,0.0,0.0,0.0,0.0
8466e37ffffffff,2.0,0.0,0.0,0.0,0.0
8466e39ffffffff,84.0,0.0,0.0,0.0,0.0
8466e3bffffffff,55.0,0.0,0.0,0.0,0.0
8466e3dffffffff,13.0,0.0,0.0,0.0,0.0
8466e41ffffffff,283.0,0.0,0.0,0.0,3.0
8466e43ffffffff,3.0,0.0,0.0,0.0,0.0
8466e45ffffffff,158.0,0.0,0.0,0.0,0.0
8466e47ffffffff,741.0,0.0,0.0,0.0,2.0
8466e49ffffffff,106.0,0.0,0.0,0.0,0.0
8466e4bffffffff,5.0,0.0,0.0,0.0,0.0
8466e4dffffffff,26.0,0.0,0.0,0.0,0.0
8466e51ffffffff,65.0,0.0,0.0,0.0,0.0
8466e53ffffffff,164.0,0.0,0.0,0.0,0.0
8466e55ffffffff,123.0,0.0,0.0,0.0,0.0
8466e57ffffffff,1682.0,0.0,0.0,0.0,0.0
8466e59ffffffff,588.0,0.0,0.0,0.0,0.0
8466e5bffffffff,15.0,0.0,0.0,0.0,0.0
8466e5dffffffff,46.0,0.0,0.0,0.0,0.0
8466e61ffffffff,46.0,0.0,0.0,3.0,0.0
8466e63ffffffff,133.0,0.0,0.0,0.0,0.0
8466e65ffffffff,2089.0,0.0,0.0,39.0,0.0
8466e67ffffffff,320.0,0.0,0.0,0.0,3.0
8466e69ffffffff,634.0,0.0,0.0,0.0,0.0
8466e6bffffffff,23.0,0.0,0.0,0.0,0.0
8466e6dffffffff,3834.0,0.0,0.0,50.0,0.0
8466e8dffffffff,9.0,0.0,0.0,0.0,0.0
8466e9bffffffff,1.0,0.0,0.0,0.0,0.0
8466e9dffffffff,12.0,0.0,0.0,0.0,0.0
8466eadffffffff,14.0,0.0,0.0,0.0,2.0
8466ec1ffffffff,22.0,0.0,0.0,0.0,0.0
8466ec5ffffffff,43.0,0.0,0.0,0.0,0.0
8466ec7ffffffff,167.0,0.0,0.0,0.0,8.0
8466ec9ffffffff,23.0,0.0,0.0,0.0,0.0
8466ecbffffffff,342.0,0.0,0.0,0.0,1.0
8466ecdffffffff,2.0,0.0,0.0,0.0,0.0
8466ee5ffffffff,225.0,0.0,0.0,0.0,3.0
8466ee7ffffffff,4.0,0.0,0.0,0.0,0.0
8466eebffffffff,2.0,0.0,0.0,0.0,0.0
8466eedffffffff,18.0,0.0,0.0,0.0,0.0
8466f03ffffffff,726.0,0.0,0.0,11.0,0.0
8466f0bffffffff,372.0,0.0,0.0,16.0,0.0
8466f11ffffffff,115.0,0.0,0.0,1.0,0.0
8466f13ffffffff,13.0,0.0,0.0,0.0,0.0
8466f15ffffffff,202.0,0.0,0.0,4.0,0.0
8466f17ffffffff,82.0,0.0,0.0,0.0,0.0
8466f19ffffffff,457.0,0.0,0.0,0.0,0.0
8466f1bffffffff,1.0,0.0,0.0,0.0,0.0
8466f1dffffffff,2380.0,0.0,0.0,18.0,0.0
8466f33ffffffff,5.0,0.0,0.0,0.0,0.0
8466f35ffffffff,30.0,0.0,0.0,0.0,0.0
8466f37ffffffff,1.0,0.0,0.0,0.0,0.0
8466f3bffffffff,1.0,0.0,0.0,0.0,0.0
8466f51ffffffff,47.0,0.0,0.0,0.0,0.0
8466f53ffffffff,227.0,0.0,0.0,0.0,0.0
8466f57ffffffff,882.0,0.0,0.0,13.0,0.0
8466f59ffffffff,211.0,0.0,0.0,1.0,0.0
8466f5bffffffff,694.0,0.0,0.0,8.0,0.0
8466f5dffffffff,6.0,0.0,0.0,0.0,0.0
8467413ffffffff,977.0,0.0,0.0,0.0,13.0
8467417ffffffff,37.0,0.0,0.0,0.0,1.0
8467423ffffffff,3.0,0.0,0.0,0.0,0.0
8467425ffffffff,94.0,0.0,0.0,0.0,1.0
8467427ffffffff,4.0,0.0,0.0,0.0,0.0
8467429ffffffff,3.0,0.0,0.0,0.0,0.0
846742bffffffff,2.0,0.0,0.0,0.0,0.0
846742dffffffff,16.0,0.0,0.0,0.0,3.0
8467431ffffffff,3.0,0.0,0.0,0.0,0.0
8467433ffffffff,133.0,0.0,0.0,0.0,0.0
8467435ffffffff,8.0,0.0,0.0,0.0,0.0
8467437ffffffff,49.0,0.0,0.0,0.0,0.0
846743bffffffff,100.0,0.0,0.0,0.0,0.0
846743dffffffff,67.0,0.0,0.0,0.0,1.0
8467481ffffffff,1.0,0.0,0.0,0.0,0.0
84674a1ffffffff,24.0,0.0,0.0,0.0,0.0
84674a5ffffffff,3.0,0.0,0.0,0.0,0.0
84674a7ffffffff,86.0,0.0,0.0,0.0,6.0
84674c1ffffffff,16.0,0.0,0.0,0.0,0.0
84674c5ffffffff,467.0,0.0,0.0,0.0,2.0
84674c7ffffffff,22.0,0.0,0.0,0.0,0.0
84674c9ffffffff,11.0,0.0,0.0,0.0,0.0
84674cbffffffff,4.0,0.0,0.0,0.0,0.0
84674cdffffffff,148.0,0.0,0.0,0.0,0.0
84674d9ffffffff,5.0,0.0,0.0,0.0,0.0
84674e1ffffffff,72.0,0.0,0.0,0.0,0.0
84674e5ffffffff,5.0,0.0,0.0,0.0,0.0
84674e7ffffffff,1.0,0.0,0.0,0.0,0.0
84674e9ffffffff,162.0,0.0,0.0,0.0,0.0
84674ebffffffff,17.0,0.0,0.0,0.0,0.0
84674edffffffff,153.0,0.0,0.0,0.0,0.0
8467519ffffffff,71.0,0.0,0.0,0.0,0.0
8467521ffffffff,9.0,0.0,0.0,0.0,4.0
8467523ffffffff,72.0,0.0,0.0,0.0,0.0
8467525ffffffff,3.0,0.0,0.0,0.0,0.0
8467531ffffffff,24.0,0.0,0.0,0.0,0.0
8467535ffffffff,125.0,0.0,0.0,0.0,0.0
8467537ffffffff,102.0,0.0,0.0,0.0,0.0
8467539ffffffff,40.0,0.0,0.0,0.0,0.0
846753dffffffff,4.0,0.0,0.0,0.0,0.0
8467553ffffffff,50.0,0.0,0.0,0.0,0.0
8467585ffffffff,7.0,0.0,0.0,0.0,0.0
8467589ffffffff,6.0,0.0,0.0,0.0,0.0
846758dffffffff,5.0,0.0,0.0,0.0,0.0
8467599ffffffff,73.0,0.0,0.0,0.0,0.0
846759bffffffff,1.0,0.0,0.0,0.0,0.0
84675a1ffffffff,2.0,0.0,0.0,0.0,0.0
84675a5ffffffff,43.0,0.0,0.0,0.0,0.0
84675a7ffffffff,2.0,0.0,0.0,0.0,0.0
84675a9ffffffff,47.0,0.0,0.0,0.0,0.0
84675abffffffff,65.0,0.0,0.0,0.0,0.0
84675adffffffff,5.0,0.0,0.0,0.0,0.0
84675b1ffffffff,1.0,0.0,0.0,0.0,0.0
84675b3ffffffff,11.0,0.0,0.0,0.0,0.0
84675b5ffffffff,1.0,0.0,0.0,0.0,0.0
84675c1ffffffff,17.0,0.0,0.0,0.0,0.0
84675c5ffffffff,73.0,0.0,0.0,0.0,0.0
84675c7ffffffff,53.0,0.0,0.0,0.0,0.0
84675c9ffffffff,2.0,0.0,0.0,0.0,0.0
