cell_id,Sturnella magna,Sturnella magna hippocrepis,Sturnella magna [magna Group]
8426db3ffffffff,18.0,0.0,0.0
8426db7ffffffff,12.0,0.0,0.0
8426db9ffffffff,19.0,0.0,0.0
8426dbbffffffff,79.0,0.0,0.0
8426dbdffffffff,29.0,0.0,0.0
8426dc1ffffffff,16.0,0.0,0.0
8426dc3ffffffff,62.0,0.0,0.0
8426dc5ffffffff,10.0,0.0,0.0
8426dc7ffffffff,2.0,0.0,0.0
8426dc9ffffffff,12.0,0.0,0.0
8426dcbffffffff,92.0,0.0,0.0
8426dcdffffffff,4.0,0.0,0.0
8426dd1ffffffff,21.0,0.0,0.0
8426dd3ffffffff,210.0,0.0,0.0
8426dd5ffffffff,22.0,0.0,0.0
8426dd7ffffffff,108.0,0.0,0.0
8426dd9ffffffff,90.0,0.0,0.0
8426ddbffffffff,105.0,0.0,0.0
8426dddffffffff,62.0,0.0,0.0
8426de1ffffffff,14.0,0.0,0.0
8426de3ffffffff,10.0,0.0,0.0
8426de5ffffffff,4.0,0.0,0.0
8426de7ffffffff,57.0,0.0,0.0
8426de9ffffffff,19.0,0.0,0.0
8426debffffffff,4.0,0.0,0.0
8426dedffffffff,4.0,0.0,0.0
8426e01ffffffff,131.0,0.0,1.0
8426e03ffffffff,89.0,0.0,5.0
8426e05ffffffff,62.0,0.0,3.0
8426e07ffffffff,427.0,0.0,7.0
8426e09ffffffff,166.0,0.0,0.0
8426e0bffffffff,351.0,0.0,11.0
8426e0dffffffff,36.0,0.0,0.0
8426e11ffffffff,142.0,0.0,0.0
8426e13ffffffff,65.0,0.0,0.0
8426e15ffffffff,57.0,0.0,0.0
8426e17ffffffff,114.0,0.0,4.0
8426e19ffffffff,174.0,0.0,2.0
8426e1bffffffff,66.0,0.0,0.0
8426e1dffffffff,72.0,0.0,20.0
8426e21ffffffff,2363.0,0.0,45.0
8426e23ffffffff,299.0,0.0,2.0
8426e25ffffffff,46.0,0.0,2.0
8426e27ffffffff,36.0,0.0,0.0
8426e29ffffffff,89.0,0.0,0.0
8426e2bffffffff,149.0,0.0,4.0
8426e2dffffffff,1009.0,0.0,9.0
8426e31ffffffff,64.0,0.0,8.0
8426e33ffffffff,132.0,0.0,2.0
8426e35ffffffff,26.0,0.0,2.0
8426e37ffffffff,23.0,0.0,0.0
8426e39ffffffff,127.0,0.0,0.0
8426e3bffffffff,45.0,0.0,0.0
8426e3dffffffff,359.0,0.0,11.0
8426e41ffffffff,42.0,0.0,3.0
8426e43ffffffff,1029.0,0.0,14.0
8426e45ffffffff,6.0,0.0,0.0
8426e47ffffffff,125.0,0.0,3.0
8426e49ffffffff,27.0,0.0,0.0
8426e4bffffffff,58.0,0.0,0.0
8426e4dffffffff,21.0,0.0,0.0
8426e51ffffffff,286.0,0.0,0.0
8426e53ffffffff,253.0,0.0,2.0
8426e55ffffffff,330.0,0.0,6.0
8426e57ffffffff,347.0,0.0,8.0
8426e59ffffffff,408.0,0.0,2.0
8426e5bffffffff,3127.0,0.0,59.0
8426e5dffffffff,686.0,0.0,7.0
8426e61ffffffff,20.0,0.0,0.0
8426e63ffffffff,105.0,0.0,3.0
8426e65ffffffff,5.0,0.0,0.0
8426e67ffffffff,196.0,0.0,3.0
8426e69ffffffff,49.0,0.0,5.0
8426e6bffffffff,33.0,0.0,0.0
8426e6dffffffff,23.0,0.0,4.0
8426e81ffffffff,11.0,0.0,0.0
8426e83ffffffff,39.0,0.0,0.0
8426e85ffffffff,197.0,0.0,0.0
8426e87ffffffff,10.0,0.0,0.0
8426e89ffffffff,42.0,0.0,1.0
8426e8bffffffff,68.0,0.0,0.0
8426e8dffffffff,34.0,0.0,0.0
8426e91ffffffff,88.0,0.0,0.0
8426e93ffffffff,6.0,0.0,0.0
8426e95ffffffff,59.0,0.0,0.0
8426e97ffffffff,97.0,0.0,4.0
8426e99ffffffff,64.0,0.0,4.0
8426e9bffffffff,56.0,0.0,5.0
8426e9dffffffff,581.0,0.0,2.0
8426ea1ffffffff,6.0,0.0,0.0
8426ea3ffffffff,11.0,0.0,0.0
8426ea5ffffffff,7.0,0.0,0.0
8426ea7ffffffff,6.0,0.0,0.0
8426ea9ffffffff,45.0,0.0,0.0
8426eabffffffff,11.0,0.0,0.0
8426eadffffffff,119.0,0.0,0.0
8426eb1ffffffff,5.0,0.0,0.0
8426eb5ffffffff,4.0,0.0,0.0
8426eb7ffffffff,2.0,0.0,0.0
8426eb9ffffffff,68.0,0.0,0.0
8426ebbffffffff,15.0,0.0,0.0
8426ebdffffffff,12.0,0.0,0.0
8426ec1ffffffff,196.0,0.0,0.0
8426ec3ffffffff,50.0,0.0,0.0
8426ec5ffffffff,30.0,0.0,0.0
8426ec7ffffffff,32.0,0.0,0.0
8426ec9ffffffff,650.0,0.0,2.0
8426ecbffffffff,303.0,0.0,0.0
8426ecdffffffff,269.0,0.0,10.0
8426ed1ffffffff,83.0,0.0,2.0
8426ed3ffffffff,31.0,0.0,0.0
8426ed5ffffffff,1155.0,0.0,12.0
8426ed7ffffffff,551.0,0.0,7.0
8426ed9ffffffff,126.0,0.0,0.0
8426edbffffffff,66.0,0.0,0.0
8426eddffffffff,474.0,0.0,1.0
8426ee1ffffffff,60.0,0.0,0.0
8426ee3ffffffff,79.0,0.0,0.0
8426ee5ffffffff,28.0,0.0,0.0
8426ee7ffffffff,13.0,0.0,0.0
8426ee9ffffffff,131.0,0.0,0.0
8426eebffffffff,28.0,0.0,0.0
8426eedffffffff,776.0,0.0,0.0
8426f01ffffffff,2.0,0.0,0.0
8426f03ffffffff,8.0,0.0,0.0
8426f07ffffffff,5.0,0.0,0.0
8426f09ffffffff,8.0,0.0,0.0
8426f0bffffffff,2.0,0.0,0.0
8426f11ffffffff,91.0,0.0,6.0
8426f13ffffffff,151.0,0.0,0.0
8426f15ffffffff,45.0,0.0,1.0
8426f17ffffffff,108.0,0.0,12.0
8426f19ffffffff,33.0,0.0,0.0
8426f1bffffffff,190.0,0.0,0.0
8426f1dffffffff,77.0,0.0,3.0
8426f33ffffffff,29.0,0.0,0.0
8426f3bffffffff,28.0,0.0,2.0
8426f43ffffffff,2.0,0.0,0.0
8426f4bffffffff,4.0,0.0,0.0
8426f51ffffffff,23.0,0.0,0.0
8426f53ffffffff,19.0,0.0,0.0
8426f55ffffffff,4.0,0.0,0.0
8426f57ffffffff,19.0,0.0,0.0
8426f59ffffffff,14.0,0.0,0.0
8426f5bffffffff,21.0,0.0,4.0
8426f5dffffffff,2.0,0.0,0.0
842708dffffffff,2.0,0.0,0.0
8427091ffffffff,2.0,0.0,0.0
8427093ffffffff,9.0,0.0,0.0
8427097ffffffff,150.0,0.0,8.0
84270a1ffffffff,1.0,0.0,0.0
84270a3ffffffff,3.0,0.0,0.0
84270a7ffffffff,6.0,0.0,0.0
84270abffffffff,3.0,0.0,0.0
84270b1ffffffff,2.0,0.0,0.0
84270b3ffffffff,6.0,0.0,0.0
84270b7ffffffff,4.0,0.0,0.0
84270bbffffffff,2.0,0.0,0.0
8427401ffffffff,310.0,0.0,0.0
8427403ffffffff,35.0,0.0,0.0
8427405ffffffff,11.0,0.0,0.0
8427407ffffffff,91.0,0.0,2.0
8427409ffffffff,111.0,0.0,0.0
842740dffffffff,10.0,0.0,0.0
8427411ffffffff,450.0,0.0,0.0
8427413ffffffff,15.0,0.0,0.0
8427417ffffffff,52.0,0.0,0.0
8427419ffffffff,290.0,0.0,0.0
842741bffffffff,123.0,0.0,0.0
842741dffffffff,381.0,0.0,0.0
8427421ffffffff,7.0,0.0,2.0
8427423ffffffff,30.0,0.0,2.0
8427425ffffffff,22.0,0.0,0.0
8427427ffffffff,14.0,0.0,0.0
8427429ffffffff,4.0,0.0,0.0
842742bffffffff,7.0,0.0,0.0
842742dffffffff,43.0,0.0,2.0
8427431ffffffff,54.0,0.0,2.0
8427435ffffffff,190.0,0.0,2.0
8427437ffffffff,244.0,0.0,4.0
8427439ffffffff,38.0,0.0,0.0
842743dffffffff,53.0,0.0,0.0
8427443ffffffff,3.0,0.0,0.0
8427445ffffffff,13.0,0.0,0.0
8427447ffffffff,28.0,0.0,0.0
8427449ffffffff,2.0,0.0,0.0
842744bffffffff,11.0,0.0,0.0
8427451ffffffff,30.0,0.0,0.0
8427453ffffffff,180.0,0.0,0.0
8427457ffffffff,14.0,0.0,0.0
8427459ffffffff,6.0,0.0,0.0
842745bffffffff,184.0,0.0,0.0
842745dffffffff,7.0,0.0,0.0
8427463ffffffff,146.0,0.0,16.0
8427467ffffffff,54.0,0.0,8.0
842746bffffffff,2.0,0.0,0.0
842746dffffffff,6.0,0.0,0.0
8427481ffffffff,707.0,0.0,0.0
8427483ffffffff,332.0,0.0,0.0
8427485ffffffff,295.0,0.0,0.0
8427487ffffffff,119.0,0.0,0.0
8427489ffffffff,31.0,0.0,0.0
842748bffffffff,79.0,0.0,0.0
842748dffffffff,75.0,0.0,0.0
8427491ffffffff,193.0,0.0,0.0
8427493ffffffff,40.0,0.0,0.0
8427495ffffffff,17.0,0.0,0.0
8427497ffffffff,253.0,0.0,0.0
8427499ffffffff,1793.0,0.0,0.0
842749bffffffff,136.0,0.0,0.0
842749dffffffff,120.0,0.0,0.0
84274a3ffffffff,75.0,0.0,0.0
84274abffffffff,459.0,0.0,0.0
84274b1ffffffff,245.0,0.0,0.0
84274b3ffffffff,72.0,0.0,2.0
84274b5ffffffff,493.0,0.0,0.0
84274b7ffffffff,167.0,0.0,2.0
84274b9ffffffff,235.0,0.0,0.0
84274bbffffffff,111.0,0.0,2.0
84274bdffffffff,29.0,0.0,0.0
84274c1ffffffff,254.0,0.0,0.0
84274c3ffffffff,83.0,0.0,0.0
84274c5ffffffff,41.0,0.0,0.0
84274c7ffffffff,28.0,0.0,0.0
84274c9ffffffff,36.0,0.0,0.0
84274cbffffffff,96.0,0.0,0.0
84274cdffffffff,54.0,0.0,0.0
84274d1ffffffff,117.0,0.0,0.0
84274d3ffffffff,178.0,0.0,0.0
84274d5ffffffff,163.0,0.0,0.0
84274d7ffffffff,167.0,0.0,0.0
84274d9ffffffff,73.0,0.0,0.0
84274dbffffffff,315.0,0.0,0.0
84274ddffffffff,42.0,0.0,0.0
84274e1ffffffff,50.0,0.0,0.0
84274e3ffffffff,1700.0,0.0,0.0
84274e9ffffffff,59.0,0.0,0.0
84274ebffffffff,24.0,0.0,0.0
84274edffffffff,8.0,0.0,0.0
8427501ffffffff,2.0,0.0,0.0
8427503ffffffff,11.0,0.0,0.0
8427505ffffffff,6.0,0.0,0.0
8427507ffffffff,2.0,0.0,0.0
8427509ffffffff,3.0,0.0,0.0
842750bffffffff,6.0,0.0,0.0
8427511ffffffff,64.0,0.0,14.0
8427513ffffffff,118.0,0.0,21.0
8427515ffffffff,13.0,0.0,11.0
8427517ffffffff,20.0,0.0,0.0
8427519ffffffff,25.0,0.0,3.0
842751bffffffff,27.0,0.0,0.0
842751dffffffff,12.0,0.0,2.0
8427521ffffffff,31.0,0.0,0.0
8427523ffffffff,186.0,0.0,4.0
8427525ffffffff,184.0,0.0,8.0
8427527ffffffff,282.0,0.0,2.0
8427529ffffffff,33.0,0.0,0.0
842752bffffffff,2.0,0.0,0.0
842752dffffffff,49.0,0.0,10.0
8427531ffffffff,86.0,0.0,0.0
8427533ffffffff,2.0,0.0,0.0
8427535ffffffff,140.0,0.0,0.0
8427537ffffffff,61.0,0.0,5.0
8427539ffffffff,29.0,0.0,3.0
842753bffffffff,8.0,0.0,0.0
842753dffffffff,12.0,0.0,0.0
8427541ffffffff,104.0,0.0,0.0
8427543ffffffff,56.0,0.0,0.0
8427545ffffffff,131.0,0.0,82.0
8427547ffffffff,63.0,0.0,3.0
842754bffffffff,2.0,0.0,0.0
842754dffffffff,4.0,0.0,0.0
8427551ffffffff,5.0,0.0,0.0
8427555ffffffff,2.0,0.0,0.0
8427557ffffffff,2.0,0.0,0.0
8427559ffffffff,9.0,0.0,0.0
842755bffffffff,4.0,0.0,0.0
842755dffffffff,3.0,0.0,0.0
8427561ffffffff,9.0,0.0,2.0
8427563ffffffff,2.0,0.0,0.0
8427565ffffffff,23.0,0.0,0.0
8427567ffffffff,30.0,0.0,2.0
8427569ffffffff,16.0,0.0,2.0
842756bffffffff,44.0,0.0,20.0
842756dffffffff,29.0,0.0,0.0
8427581ffffffff,1154.0,0.0,18.0
8427583ffffffff,118.0,0.0,2.0
8427585ffffffff,720.0,0.0,20.0
8427587ffffffff,1062.0,0.0,20.0
8427589ffffffff,230.0,0.0,3.0
842758bffffffff,167.0,0.0,0.0
842758dffffffff,299.0,0.0,13.0
8427591ffffffff,1550.0,0.0,13.0
8427593ffffffff,2645.0,0.0,38.0
8427595ffffffff,109.0,0.0,2.0
8427597ffffffff,395.0,0.0,7.0
8427599ffffffff,322.0,0.0,2.0
842759bffffffff,2867.0,0.0,66.0
842759dffffffff,167.0,0.0,1.0
84275a1ffffffff,239.0,0.0,24.0
84275a3ffffffff,118.0,0.0,1.0
84275a5ffffffff,12.0,0.0,0.0
84275a7ffffffff,4.0,0.0,0.0
84275a9ffffffff,60.0,0.0,2.0
84275abffffffff,354.0,0.0,13.0
84275adffffffff,45.0,0.0,0.0
84275b1ffffffff,32.0,0.0,0.0
84275b3ffffffff,109.0,0.0,17.0
84275b5ffffffff,843.0,0.0,2.0
84275b7ffffffff,161.0,0.0,0.0
84275b9ffffffff,247.0,0.0,0.0
84275bbffffffff,276.0,0.0,29.0
84275bdffffffff,155.0,0.0,4.0
84275c1ffffffff,119.0,0.0,0.0
84275c3ffffffff,354.0,0.0,17.0
84275c5ffffffff,863.0,0.0,34.0
84275c7ffffffff,86.0,0.0,0.0
84275c9ffffffff,65.0,0.0,5.0
84275cbffffffff,118.0,0.0,2.0
84275cdffffffff,42.0,0.0,0.0
84275d1ffffffff,1141.0,0.0,7.0
84275d3ffffffff,136.0,0.0,0.0
84275d5ffffffff,268.0,0.0,7.0
84275d7ffffffff,248.0,0.0,2.0
84275d9ffffffff,80.0,0.0,2.0
84275ddffffffff,159.0,0.0,1.0
84275e1ffffffff,98.0,0.0,0.0
84275e3ffffffff,32.0,0.0,0.0
84275e5ffffffff,37.0,0.0,5.0
84275e7ffffffff,54.0,0.0,0.0
84275e9ffffffff,26.0,0.0,2.0
84275ebffffffff,24.0,0.0,0.0
84275edffffffff,13.0,0.0,0.0
8427613ffffffff,2.0,0.0,0.0
8427617ffffffff,7.0,0.0,5.0
8427631ffffffff,43.0,0.0,0.0
8427633ffffffff,51.0,0.0,0.0
8427637ffffffff,14.0,0.0,0.0
842763bffffffff,33.0,0.0,0.0
8427685ffffffff,45.0,0.0,0.0
8427687ffffffff,150.0,0.0,0.0
8427691ffffffff,123.0,0.0,0.0
8427693ffffffff,65.0,0.0,0.0
8427699ffffffff,460.0,0.0,28.0
842769bffffffff,59.0,0.0,5.0
84276a1ffffffff,64.0,0.0,0.0
84276a3ffffffff,29.0,0.0,0.0
84276a5ffffffff,99.0,0.0,0.0
84276a7ffffffff,62.0,0.0,0.0
84276a9ffffffff,41.0,0.0,0.0
84276abffffffff,31.0,0.0,0.0
84276adffffffff,92.0,0.0,0.0
84276b1ffffffff,7.0,0.0,0.0
84276b3ffffffff,8.0,0.0,0.0
84276b5ffffffff,89.0,0.0,0.0
84276b7ffffffff,39.0,0.0,0.0
84276bbffffffff,86.0,0.0,0.0
84276bdffffffff,956.0,0.0,0.0
84276c1ffffffff,23.0,0.0,0.0
84276c3ffffffff,23.0,0.0,0.0
84276c5ffffffff,10.0,0.0,0.0
84276c7ffffffff,20.0,0.0,10.0
84276c9ffffffff,4.0,0.0,2.0
84276cbffffffff,24.0,0.0,17.0
84276cdffffffff,2.0,0.0,0.0
84276d1ffffffff,637.0,0.0,141.0
84276d3ffffffff,892.0,0.0,196.0
84276d5ffffffff,25.0,0.0,2.0
84276d7ffffffff,15.0,0.0,10.0
84276e3ffffffff,13.0,0.0,0.0
84276e5ffffffff,35.0,0.0,0.0
84276e7ffffffff,56.0,0.0,0.0
84276e9ffffffff,5.0,0.0,2.0
84276edffffffff,421.0,0.0,27.0
8427727ffffffff,3.0,0.0,0.0
8427733ffffffff,9.0,0.0,0.0
842773bffffffff,6.0,0.0,0.0
842a065ffffffff,5.0,0.0,0.0
842a069ffffffff,14.0,0.0,12.0
842a06dffffffff,20.0,0.0,2.0
842a101ffffffff,120.0,0.0,7.0
842a103ffffffff,209.0,0.0,11.0
842a105ffffffff,8.0,0.0,0.0
842a107ffffffff,209.0,0.0,5.0
842a109ffffffff,354.0,0.0,42.0
842a10bffffffff,169.0,0.0,3.0
842a10dffffffff,154.0,0.0,5.0
842a121ffffffff,99.0,0.0,0.0
842a123ffffffff,41.0,0.0,0.0
842a125ffffffff,15.0,0.0,0.0
842a127ffffffff,68.0,0.0,0.0
842a129ffffffff,91.0,0.0,0.0
842a12bffffffff,172.0,0.0,8.0
842a12dffffffff,20.0,0.0,0.0
842a131ffffffff,161.0,0.0,6.0
842a133ffffffff,604.0,0.0,53.0
842a135ffffffff,229.0,0.0,0.0
842a137ffffffff,4.0,0.0,0.0
842a139ffffffff,62.0,0.0,3.0
842a13bffffffff,31.0,0.0,1.0
842a13dffffffff,1176.0,0.0,142.0
842a141ffffffff,95.0,0.0,6.0
842a143ffffffff,155.0,0.0,8.0
842a145ffffffff,217.0,0.0,8.0
842a147ffffffff,69.0,0.0,8.0
842a149ffffffff,361.0,0.0,55.0
842a14bffffffff,101.0,0.0,0.0
842a14dffffffff,64.0,0.0,25.0
842a151ffffffff,52.0,0.0,0.0
842a155ffffffff,368.0,0.0,23.0
842a157ffffffff,16.0,0.0,0.0
842a159ffffffff,74.0,0.0,10.0
842a15dffffffff,91.0,0.0,8.0
842a161ffffffff,19.0,0.0,0.0
842a163ffffffff,105.0,0.0,2.0
842a165ffffffff,27.0,0.0,0.0
842a167ffffffff,30.0,0.0,0.0
842a169ffffffff,70.0,0.0,0.0
842a16bffffffff,937.0,0.0,48.0
842a16dffffffff,10.0,0.0,0.0
842a1a5ffffffff,689.0,0.0,115.0
842a301ffffffff,402.0,0.0,33.0
842a303ffffffff,14.0,0.0,5.0
842a305ffffffff,3.0,0.0,0.0
842a307ffffffff,284.0,0.0,20.0
842a309ffffffff,1.0,0.0,0.0
842a30dffffffff,78.0,0.0,0.0
842a311ffffffff,377.0,0.0,53.0
842a313ffffffff,74.0,0.0,19.0
842a315ffffffff,443.0,0.0,111.0
842a317ffffffff,634.0,0.0,89.0
842a31dffffffff,29.0,0.0,3.0
842a321ffffffff,13.0,0.0,0.0
842a323ffffffff,47.0,0.0,5.0
842a325ffffffff,2.0,0.0,0.0
842a327ffffffff,353.0,0.0,42.0
842a329ffffffff,4.0,0.0,0.0
842a32bffffffff,50.0,0.0,20.0
842a32dffffffff,50.0,0.0,0.0
842a331ffffffff,20.0,0.0,2.0
842a333ffffffff,178.0,0.0,2.0
842a335ffffffff,249.0,0.0,8.0
842a337ffffffff,27.0,0.0,0.0
842a339ffffffff,125.0,0.0,36.0
842a33bffffffff,180.0,0.0,32.0
842a33dffffffff,12.0,0.0,2.0
842a341ffffffff,30.0,0.0,3.0
842a345ffffffff,56.0,0.0,2.0
842a347ffffffff,917.0,0.0,46.0
842a349ffffffff,11.0,0.0,0.0
842a34dffffffff,218.0,0.0,23.0
842a361ffffffff,7.0,0.0,0.0
842a363ffffffff,19.0,0.0,0.0
842a365ffffffff,65.0,0.0,0.0
842a367ffffffff,2.0,0.0,0.0
842a369ffffffff,14.0,0.0,0.0
842a36bffffffff,1.0,0.0,0.0
842a36dffffffff,1.0,0.0,0.0
842a801ffffffff,85.0,0.0,6.0
842a803ffffffff,27.0,0.0,1.0
842a807ffffffff,2.0,0.0,0.0
842a809ffffffff,45.0,0.0,0.0
842a80bffffffff,323.0,0.0,19.0
842a80dffffffff,34.0,0.0,0.0
842a811ffffffff,93.0,0.0,2.0
842a813ffffffff,318.0,0.0,38.0
842a815ffffffff,18.0,0.0,0.0
842a817ffffffff,1131.0,0.0,93.0
842a819ffffffff,199.0,0.0,20.0
842a81bffffffff,228.0,0.0,24.0
842a81dffffffff,582.0,0.0,36.0
842a821ffffffff,41.0,0.0,0.0
842a823ffffffff,5.0,0.0,0.0
842a825ffffffff,169.0,0.0,0.0
842a827ffffffff,145.0,0.0,0.0
842a829ffffffff,73.0,0.0,0.0
842a82bffffffff,61.0,0.0,0.0
842a82dffffffff,456.0,0.0,0.0
842a831ffffffff,7.0,0.0,2.0
842a835ffffffff,2.0,0.0,0.0
842a839ffffffff,13.0,0.0,0.0
842a841ffffffff,279.0,0.0,0.0
842a843ffffffff,159.0,0.0,0.0
842a845ffffffff,50.0,0.0,0.0
842a847ffffffff,170.0,0.0,0.0
842a849ffffffff,187.0,0.0,2.0
842a84bffffffff,419.0,0.0,0.0
842a84dffffffff,108.0,0.0,0.0
842a851ffffffff,638.0,0.0,48.0
842a853ffffffff,43.0,0.0,5.0
842a855ffffffff,199.0,0.0,10.0
842a857ffffffff,674.0,0.0,93.0
842a859ffffffff,78.0,0.0,0.0
842a85bffffffff,136.0,0.0,13.0
842a85dffffffff,114.0,0.0,0.0
842a861ffffffff,189.0,0.0,2.0
842a863ffffffff,417.0,0.0,16.0
842a865ffffffff,324.0,0.0,0.0
842a867ffffffff,193.0,0.0,0.0
842a869ffffffff,40.0,0.0,0.0
842a86bffffffff,517.0,0.0,0.0
842a86dffffffff,291.0,0.0,0.0
842a881ffffffff,204.0,0.0,4.0
842a883ffffffff,109.0,0.0,19.0
842a885ffffffff,257.0,0.0,7.0
842a887ffffffff,87.0,0.0,0.0
842a889ffffffff,373.0,0.0,17.0
842a88bffffffff,202.0,0.0,10.0
842a88dffffffff,305.0,0.0,4.0
842a891ffffffff,22.0,0.0,0.0
842a893ffffffff,58.0,0.0,0.0
842a895ffffffff,151.0,0.0,0.0
842a897ffffffff,747.0,0.0,0.0
842a899ffffffff,104.0,0.0,2.0
842a89bffffffff,72.0,0.0,0.0
842a89dffffffff,385.0,0.0,12.0
842a8a1ffffffff,199.0,0.0,19.0
842a8a3ffffffff,24.0,0.0,1.0
842a8a5ffffffff,147.0,0.0,9.0
842a8a7ffffffff,33.0,0.0,14.0
842a8a9ffffffff,526.0,0.0,28.0
842a8abffffffff,53.0,0.0,0.0
842a8adffffffff,968.0,0.0,92.0
842a8b1ffffffff,1904.0,0.0,0.0
842a8b3ffffffff,316.0,0.0,0.0
842a8b5ffffffff,310.0,0.0,0.0
842a8b7ffffffff,13.0,0.0,0.0
842a8b9ffffffff,103.0,0.0,0.0
842a8bbffffffff,824.0,0.0,0.0
842a8bdffffffff,79.0,0.0,0.0
842a8c1ffffffff,1235.0,0.0,208.0
842a8c3ffffffff,176.0,0.0,0.0
842a8c5ffffffff,1658.0,0.0,152.0
842a8c7ffffffff,196.0,0.0,5.0
842a8c9ffffffff,270.0,0.0,18.0
842a8cbffffffff,566.0,0.0,43.0
842a8cdffffffff,457.0,0.0,39.0
842a8d1ffffffff,68.0,0.0,3.0
842a8d3ffffffff,54.0,0.0,6.0
842a8d5ffffffff,514.0,0.0,23.0
842a8d7ffffffff,62.0,0.0,0.0
842a8d9ffffffff,797.0,0.0,62.0
842a8dbffffffff,78.0,0.0,1.0
842a8ddffffffff,195.0,0.0,0.0
842a8e1ffffffff,49.0,0.0,0.0
842a8e3ffffffff,1062.0,0.0,45.0
842a8e5ffffffff,38.0,0.0,6.0
842a8e7ffffffff,183.0,0.0,16.0
842a8e9ffffffff,243.0,0.0,15.0
842a8ebffffffff,241.0,0.0,14.0
842a8edffffffff,111.0,0.0,12.0
842a901ffffffff,27.0,0.0,0.0
842a903ffffffff,1036.0,0.0,0.0
842a905ffffffff,28.0,0.0,0.0
842a907ffffffff,556.0,0.0,0.0
842a909ffffffff,99.0,0.0,0.0
842a90bffffffff,1117.0,0.0,0.0
842a90dffffffff,44.0,0.0,0.0
842a911ffffffff,279.0,0.0,0.0
842a913ffffffff,11.0,0.0,0.0
842a915ffffffff,117.0,0.0,0.0
842a917ffffffff,80.0,0.0,0.0
842a919ffffffff,156.0,0.0,0.0
842a91bffffffff,109.0,0.0,0.0
842a91dffffffff,1375.0,0.0,0.0
842a921ffffffff,65.0,0.0,0.0
842a923ffffffff,108.0,0.0,0.0
842a925ffffffff,199.0,0.0,2.0
842a927ffffffff,51.0,0.0,0.0
842a929ffffffff,3.0,0.0,0.0
842a92bffffffff,89.0,0.0,2.0
842a92dffffffff,50.0,0.0,0.0
842a931ffffffff,317.0,0.0,4.0
842a933ffffffff,96.0,0.0,2.0
842a935ffffffff,660.0,0.0,2.0
842a937ffffffff,217.0,0.0,8.0
842a939ffffffff,236.0,0.0,0.0
842a93bffffffff,223.0,0.0,0.0
842a93dffffffff,215.0,0.0,1.0
842a941ffffffff,368.0,0.0,0.0
842a943ffffffff,1001.0,0.0,0.0
842a945ffffffff,41.0,0.0,0.0
842a947ffffffff,127.0,0.0,0.0
842a949ffffffff,359.0,0.0,0.0
842a94bffffffff,30.0,0.0,0.0
842a94dffffffff,1101.0,0.0,0.0
842a951ffffffff,164.0,0.0,0.0
842a953ffffffff,277.0,0.0,0.0
842a955ffffffff,233.0,0.0,0.0
842a957ffffffff,664.0,0.0,0.0
842a959ffffffff,328.0,0.0,0.0
842a95bffffffff,118.0,0.0,0.0
842a95dffffffff,92.0,0.0,0.0
842a961ffffffff,4.0,0.0,0.0
842a963ffffffff,82.0,0.0,0.0
842a965ffffffff,19.0,0.0,0.0
842a967ffffffff,14.0,0.0,0.0
842a969ffffffff,42.0,0.0,0.0
842a96bffffffff,110.0,0.0,0.0
842a96dffffffff,49.0,0.0,0.0
842a981ffffffff,6.0,0.0,0.0
842a983ffffffff,5.0,0.0,0.0
842a985ffffffff,17.0,0.0,1.0
842a987ffffffff,2.0,0.0,0.0
842a991ffffffff,92.0,0.0,3.0
842a993ffffffff,40.0,0.0,1.0
842a995ffffffff,38.0,0.0,0.0
842a997ffffffff,696.0,0.0,1.0
842a999ffffffff,295.0,0.0,11.0
842a99bffffffff,115.0,0.0,10.0
842a99dffffffff,43.0,0.0,2.0
842a9a1ffffffff,63.0,0.0,0.0
842a9a3ffffffff,6.0,0.0,2.0
842a9a5ffffffff,80.0,0.0,6.0
842a9a7ffffffff,34.0,0.0,9.0
842a9a9ffffffff,22.0,0.0,7.0
842a9abffffffff,2.0,0.0,0.0
842a9adffffffff,395.0,0.0,13.0
842a9b1ffffffff,69.0,0.0,2.0
842a9b3ffffffff,239.0,0.0,0.0
842a9b5ffffffff,35.0,0.0,1.0
842a9b7ffffffff,483.0,0.0,0.0
842a9b9ffffffff,5.0,0.0,0.0
842a9bbffffffff,125.0,0.0,0.0
842a9c1ffffffff,188.0,0.0,2.0
842a9c5ffffffff,12.0,0.0,2.0
842a9c7ffffffff,3.0,0.0,0.0
842a9c9ffffffff,65.0,0.0,1.0
842a9cbffffffff,3.0,0.0,0.0
842a9cdffffffff,60.0,0.0,3.0
842a9d1ffffffff,7.0,0.0,0.0
842a9d3ffffffff,8.0,0.0,0.0
842a9d9ffffffff,104.0,0.0,12.0
842a9dbffffffff,15.0,0.0,1.0
842a9ddffffffff,2.0,0.0,0.0
842a9e1ffffffff,31.0,0.0,3.0
842a9e3ffffffff,51.0,0.0,1.0
842a9e5ffffffff,44.0,0.0,4.0
842a9e7ffffffff,47.0,0.0,4.0
842a9e9ffffffff,55.0,0.0,0.0
842a9ebffffffff,46.0,0.0,7.0
842a9edffffffff,133.0,0.0,0.0
842aa01ffffffff,28.0,0.0,0.0
842aa03ffffffff,102.0,0.0,2.0
842aa05ffffffff,50.0,0.0,0.0
842aa07ffffffff,4.0,0.0,0.0
842aa09ffffffff,167.0,0.0,1.0
842aa0bffffffff,101.0,0.0,0.0
