cell_id,Curruca curruca,Curruca curruca curruca/blythi,Curruca curruca halimodendri,Curruca curruca minula,Curruca curruca margelanica,Curruca curruca althaea,Curruca curruca curruca/blythi/halimodendri,Curruca curruca curruca/minula,Curruca curruca minula/margelanica,Curruca curruca curruca/althaea,Curruca curruca curruca/minula/althaea
836034fffffffff,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
836035fffffffff,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
836036fffffffff,78.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0
836080fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836081fffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
836084fffffffff,13.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,6.0,0.0
836085fffffffff,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
836088fffffffff,172.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,17.0,0.0
83608afffffffff,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
83608bfffffffff,218.0,0.0,0.0,0.0,0.0,2.0,209.0,0.0,0.0,5.0,0.0
83608cfffffffff,5.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
83608efffffffff,125.0,0.0,0.0,0.0,0.0,2.0,118.0,0.0,0.0,5.0,0.0
836090fffffffff,37.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0
836091fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
836093fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
836095fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
836096fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
836098fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
836099fffffffff,72.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0
83609afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
83609bfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
83609dfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
83609efffffffff,124.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0
8360a0fffffffff,22.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0
8360a1fffffffff,50.0,0.0,0.0,0.0,0.0,30.0,5.0,0.0,0.0,15.0,0.0
8360a2fffffffff,166.0,0.0,0.0,0.0,0.0,11.0,155.0,0.0,0.0,0.0,0.0
8360a3fffffffff,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
8360a4fffffffff,14.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,2.0,0.0
8360a5fffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8360a6fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
8360a8fffffffff,58.0,0.0,0.0,0.0,0.0,22.0,14.0,0.0,0.0,22.0,0.0
8360a9fffffffff,26.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0,0.0,0.0,0.0
8360aafffffffff,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8360abfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8360acfffffffff,11.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0
8360aefffffffff,7.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0
8360b0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8360b1fffffffff,247.0,0.0,0.0,0.0,0.0,22.0,225.0,0.0,0.0,0.0,0.0
8360b2fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8360b3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8360b4fffffffff,31.0,0.0,0.0,0.0,0.0,2.0,29.0,0.0,0.0,0.0,0.0
8360b5fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
836102fffffffff,10.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
836106fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
83611afffffffff,6.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
836188fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
836189fffffffff,39.0,0.0,0.0,0.0,0.0,18.0,16.0,0.0,0.0,3.0,0.0
83618afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
83618bfffffffff,131.0,0.0,0.0,0.0,0.0,119.0,10.0,0.0,0.0,0.0,0.0
83618cfffffffff,97.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,19.0,0.0
83618dfffffffff,27.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0
83618efffffffff,12.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,3.0,0.0
83619afffffffff,7.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0
8361a9fffffffff,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
8361abfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
8364b4fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
