cell_id,Thalassarche melanophris,Thalassarche melanophris melanophris,Thalassarche melanophris impavida
84dd447ffffffff,2.0,0.0,0.0
84dd463ffffffff,1.0,0.0,0.0
84dd5c7ffffffff,2.0,0.0,0.0
84dd5cdffffffff,2.0,0.0,0.0
84dd6cbffffffff,2.0,0.0,0.0
84de023ffffffff,4.0,0.0,0.0
84de027ffffffff,5.0,0.0,0.0
84de035ffffffff,3.0,0.0,0.0
84de081ffffffff,6.0,0.0,0.0
84de083ffffffff,1.0,0.0,0.0
84de085ffffffff,6.0,0.0,0.0
84de089ffffffff,7.0,0.0,0.0
84de08dffffffff,7.0,0.0,0.0
84de091ffffffff,3.0,0.0,0.0
84de095ffffffff,2.0,0.0,0.0
84de099ffffffff,1.0,1.0,0.0
84de09dffffffff,2.0,0.0,0.0
84de0a1ffffffff,3.0,0.0,0.0
84de0a3ffffffff,16.0,2.0,0.0
84de0a5ffffffff,18.0,14.0,0.0
84de0a7ffffffff,36.0,15.0,0.0
84de0a9ffffffff,7.0,0.0,0.0
84de0b1ffffffff,2.0,0.0,0.0
84de0b9ffffffff,3.0,0.0,0.0
84de0bdffffffff,11.0,2.0,0.0
84de0d1ffffffff,7.0,0.0,0.0
84de0d3ffffffff,5.0,2.0,0.0
84de0d5ffffffff,6.0,0.0,0.0
84de0d9ffffffff,2.0,0.0,0.0
84de0dbffffffff,2.0,0.0,0.0
84de0e3ffffffff,2.0,0.0,0.0
84de0e9ffffffff,3.0,0.0,0.0
84de0ebffffffff,1.0,1.0,0.0
84de0edffffffff,4.0,0.0,0.0
84de103ffffffff,1.0,0.0,0.0
84de105ffffffff,3.0,0.0,0.0
84de107ffffffff,1.0,0.0,0.0
84de113ffffffff,2.0,0.0,0.0
84de14dffffffff,2.0,0.0,0.0
84de183ffffffff,1.0,0.0,0.0
84de185ffffffff,2.0,2.0,0.0
84de187ffffffff,2.0,0.0,0.0
84de18dffffffff,1.0,0.0,0.0
84de191ffffffff,32.0,21.0,0.0
84de195ffffffff,31.0,23.0,0.0
84de197ffffffff,1.0,0.0,0.0
84de19bffffffff,22.0,16.0,0.0
84de19dffffffff,16.0,16.0,0.0
84de1a1ffffffff,1.0,0.0,0.0
84de1a3ffffffff,21.0,16.0,0.0
84de1a5ffffffff,31.0,31.0,0.0
84de1a7ffffffff,4.0,0.0,0.0
84de1abffffffff,22.0,16.0,0.0
84de1b3ffffffff,2.0,0.0,0.0
84de1b9ffffffff,25.0,4.0,0.0
84de1bbffffffff,2.0,0.0,0.0
84de1bdffffffff,22.0,6.0,0.0
84de1c5ffffffff,1.0,1.0,0.0
84de1c9ffffffff,2.0,0.0,0.0
84de1cbffffffff,2.0,0.0,0.0
84de1cdffffffff,2.0,0.0,0.0
84de1d5ffffffff,1.0,0.0,0.0
84de1dbffffffff,2.0,0.0,0.0
84de1e3ffffffff,1.0,0.0,0.0
84de1e9ffffffff,2.0,0.0,0.0
84de201ffffffff,2.0,0.0,0.0
84de205ffffffff,4.0,0.0,0.0
84de207ffffffff,1.0,0.0,0.0
84de20dffffffff,2.0,0.0,0.0
84de215ffffffff,3.0,0.0,0.0
84de233ffffffff,1.0,0.0,0.0
84de23bffffffff,3.0,0.0,0.0
84de245ffffffff,4.0,3.0,0.0
84de257ffffffff,2.0,0.0,0.0
84de263ffffffff,4.0,0.0,0.0
84de269ffffffff,1.0,0.0,0.0
84de26bffffffff,5.0,0.0,0.0
84de26dffffffff,4.0,0.0,0.0
84de281ffffffff,1.0,0.0,0.0
84de283ffffffff,1.0,0.0,0.0
84de285ffffffff,22.0,8.0,0.0
84de287ffffffff,3.0,0.0,0.0
84de289ffffffff,4.0,0.0,0.0
84de28dffffffff,8.0,2.0,0.0
84de299ffffffff,3.0,0.0,0.0
84de29bffffffff,3.0,0.0,0.0
84de29dffffffff,1.0,0.0,0.0
84de2b9ffffffff,12.0,9.0,0.0
84de2c3ffffffff,5.0,0.0,0.0
84de2c7ffffffff,5.0,0.0,0.0
84de2cbffffffff,2.0,0.0,0.0
84de2d3ffffffff,2.0,0.0,0.0
84de2d7ffffffff,1.0,0.0,0.0
84de2d9ffffffff,1.0,0.0,0.0
84de2ddffffffff,1.0,1.0,0.0
84de2e1ffffffff,10.0,8.0,0.0
84de2e3ffffffff,9.0,7.0,0.0
84de2e9ffffffff,1.0,0.0,0.0
84de2ebffffffff,8.0,0.0,0.0
84de2edffffffff,11.0,6.0,0.0
84de361ffffffff,2.0,0.0,0.0
84de365ffffffff,5.0,0.0,0.0
84de367ffffffff,1.0,1.0,0.0
84de369ffffffff,3.0,0.0,0.0
84de419ffffffff,9.0,0.0,0.0
84de41bffffffff,26.0,0.0,0.0
84de423ffffffff,1.0,0.0,0.0
84de437ffffffff,7.0,6.0,0.0
84de4b3ffffffff,1.0,0.0,0.0
84de4c5ffffffff,2.0,0.0,0.0
84de4c9ffffffff,6.0,0.0,0.0
84de4cbffffffff,25.0,0.0,0.0
84de4d9ffffffff,16.0,0.0,0.0
84de4dbffffffff,23.0,0.0,0.0
84de4ddffffffff,11.0,0.0,0.0
84de549ffffffff,2.0,2.0,0.0
84de565ffffffff,2.0,2.0,0.0
84de569ffffffff,1.0,1.0,0.0
84de599ffffffff,3.0,1.0,0.0
84de5d3ffffffff,2.0,0.0,0.0
84de5ddffffffff,2.0,0.0,0.0
84de601ffffffff,6.0,0.0,0.0
84de607ffffffff,5.0,2.0,0.0
84de60bffffffff,1.0,1.0,0.0
84de611ffffffff,1.0,1.0,0.0
84de623ffffffff,16.0,0.0,0.0
84de625ffffffff,15.0,4.0,0.0
84de629ffffffff,33.0,7.0,0.0
84de62dffffffff,201.0,36.0,0.0
84de631ffffffff,8.0,0.0,0.0
84de633ffffffff,8.0,0.0,0.0
84de635ffffffff,6.0,0.0,0.0
84de639ffffffff,9.0,3.0,0.0
84de63bffffffff,9.0,0.0,0.0
84de63dffffffff,4.0,0.0,0.0
84de641ffffffff,2.0,0.0,0.0
84de64bffffffff,2.0,0.0,0.0
84de64dffffffff,1.0,0.0,0.0
84de655ffffffff,1.0,0.0,0.0
84de661ffffffff,19.0,3.0,0.0
84de663ffffffff,2.0,0.0,0.0
84de665ffffffff,86.0,5.0,0.0
84de667ffffffff,7.0,1.0,0.0
84de66dffffffff,15.0,3.0,0.0
84de685ffffffff,6.0,0.0,0.0
84de699ffffffff,2.0,0.0,0.0
84de6a7ffffffff,14.0,0.0,0.0
84de6b5ffffffff,2.0,0.0,0.0
84de6b7ffffffff,2.0,0.0,0.0
84de6cbffffffff,2.0,1.0,0.0
84de6cdffffffff,1.0,1.0,0.0
84de6dbffffffff,1.0,0.0,0.0
84de6e3ffffffff,8.0,0.0,0.0
84de6e9ffffffff,3.0,3.0,0.0
84de6edffffffff,12.0,2.0,0.0
84de701ffffffff,6.0,0.0,0.0
84de703ffffffff,1.0,0.0,0.0
84de705ffffffff,16.0,13.0,0.0
84de707ffffffff,185.0,69.0,0.0
84de709ffffffff,23.0,0.0,0.0
84de70bffffffff,3.0,2.0,0.0
84de70dffffffff,16.0,4.0,0.0
84de715ffffffff,10.0,0.0,0.0
84de719ffffffff,40.0,23.0,0.0
84de71dffffffff,11.0,1.0,0.0
84de721ffffffff,46.0,32.0,0.0
84de723ffffffff,2.0,0.0,0.0
84de725ffffffff,7.0,0.0,0.0
84de727ffffffff,5.0,3.0,0.0
84de729ffffffff,3.0,0.0,0.0
84de72bffffffff,26.0,4.0,0.0
84de72dffffffff,6.0,0.0,0.0
84de739ffffffff,10.0,0.0,0.0
84de73dffffffff,2.0,0.0,0.0
84de743ffffffff,50.0,11.0,0.0
84de747ffffffff,1.0,0.0,0.0
84de74bffffffff,1.0,0.0,0.0
84de753ffffffff,148.0,33.0,0.0
84de755ffffffff,2.0,0.0,0.0
84de757ffffffff,2.0,1.0,0.0
84de761ffffffff,4.0,0.0,0.0
84de76bffffffff,10.0,0.0,0.0
84de76dffffffff,5.0,0.0,0.0
84de803ffffffff,21.0,2.0,0.0
84de805ffffffff,3.0,0.0,0.0
84de807ffffffff,12.0,0.0,0.0
84de80bffffffff,1.0,1.0,0.0
84de811ffffffff,3.0,0.0,0.0
84de815ffffffff,1.0,0.0,0.0
84de819ffffffff,22.0,6.0,0.0
84de81bffffffff,1.0,0.0,0.0
84de81dffffffff,11.0,2.0,0.0
84de821ffffffff,91.0,41.0,0.0
84de825ffffffff,40.0,9.0,0.0
84de829ffffffff,20.0,9.0,0.0
84de82bffffffff,12.0,0.0,0.0
84de82dffffffff,39.0,13.0,0.0
84de839ffffffff,3.0,0.0,0.0
84de845ffffffff,2.0,2.0,0.0
84de84dffffffff,1.0,1.0,0.0
84de857ffffffff,2.0,2.0,0.0
84de865ffffffff,1.0,0.0,0.0
84de881ffffffff,1.0,0.0,0.0
84de8cbffffffff,2.0,2.0,0.0
84de8e3ffffffff,3.0,1.0,0.0
84de909ffffffff,1.0,1.0,0.0
84de919ffffffff,10.0,0.0,0.0
84de943ffffffff,11.0,2.0,0.0
84de951ffffffff,36.0,17.0,0.0
84de953ffffffff,96.0,17.0,0.0
84de955ffffffff,112.0,45.0,0.0
84de957ffffffff,57.0,20.0,0.0
84de95dffffffff,114.0,29.0,0.0
84dea09ffffffff,3.0,0.0,0.0
84dea25ffffffff,2.0,2.0,0.0
84dea29ffffffff,3.0,0.0,0.0
84dea2dffffffff,1.0,1.0,0.0
84dea35ffffffff,2.0,0.0,0.0
84dea41ffffffff,3.0,0.0,0.0
84dea45ffffffff,2.0,2.0,0.0
84dea47ffffffff,3.0,3.0,0.0
84dea63ffffffff,15.0,15.0,0.0
84dea65ffffffff,2.0,0.0,0.0
84dea67ffffffff,8.0,0.0,0.0
84dea6bffffffff,4.0,0.0,0.0
84dea81ffffffff,2.0,0.0,0.0
84dea83ffffffff,2.0,0.0,0.0
84dea85ffffffff,4.0,0.0,0.0
84dea87ffffffff,7.0,2.0,0.0
84dea91ffffffff,2.0,0.0,0.0
84dea93ffffffff,1.0,0.0,0.0
84dea95ffffffff,9.0,0.0,0.0
84dea9bffffffff,4.0,0.0,0.0
84deaa1ffffffff,36.0,17.0,0.0
84deaa3ffffffff,15.0,2.0,0.0
84deaa5ffffffff,77.0,29.0,0.0
84deaa7ffffffff,25.0,4.0,0.0
84deaabffffffff,21.0,19.0,0.0
84deab1ffffffff,1.0,0.0,0.0
84deab9ffffffff,21.0,0.0,0.0
84deabdffffffff,20.0,5.0,0.0
84deb03ffffffff,1.0,0.0,0.0
84deb09ffffffff,10.0,6.0,0.0
84deb0bffffffff,9.0,0.0,0.0
84deb11ffffffff,1.0,1.0,0.0
84deb15ffffffff,3.0,3.0,0.0
84deb17ffffffff,1.0,0.0,0.0
84deb19ffffffff,21.0,15.0,0.0
84deb1bffffffff,1.0,0.0,0.0
84deb29ffffffff,2.0,0.0,0.0
84deb33ffffffff,3.0,3.0,0.0
84deb37ffffffff,5.0,1.0,0.0
84deb3bffffffff,5.0,5.0,0.0
84deb45ffffffff,2.0,0.0,0.0
84deb4bffffffff,6.0,0.0,0.0
84deb55ffffffff,7.0,0.0,0.0
84deb59ffffffff,2.0,0.0,0.0
84deb5dffffffff,3.0,0.0,0.0
84deb63ffffffff,3.0,0.0,0.0
84dee4dffffffff,1.0,0.0,0.0
84dee59ffffffff,1.0,1.0,0.0
84def43ffffffff,1.0,1.0,0.0
84def49ffffffff,3.0,0.0,0.0
84def69ffffffff,1.0,1.0,0.0
84df001ffffffff,2.0,0.0,0.0
84df003ffffffff,14.0,4.0,0.0
84df005ffffffff,16.0,4.0,0.0
84df007ffffffff,20.0,12.0,0.0
84df009ffffffff,11.0,4.0,0.0
84df00bffffffff,9.0,2.0,0.0
84df00dffffffff,5.0,0.0,0.0
84df013ffffffff,13.0,4.0,0.0
84df015ffffffff,22.0,4.0,0.0
84df017ffffffff,39.0,33.0,0.0
84df019ffffffff,4.0,2.0,0.0
84df01bffffffff,2.0,0.0,0.0
84df01dffffffff,3.0,0.0,0.0
84df025ffffffff,2.0,0.0,0.0
84df029ffffffff,12.0,2.0,0.0
84df02bffffffff,2.0,0.0,0.0
84df02dffffffff,19.0,13.0,0.0
84df033ffffffff,1.0,0.0,0.0
84df035ffffffff,2.0,0.0,0.0
84df03dffffffff,3.0,0.0,0.0
84df041ffffffff,8.0,7.0,0.0
84df043ffffffff,18.0,14.0,0.0
84df045ffffffff,10.0,4.0,0.0
84df047ffffffff,7.0,4.0,0.0
84df04dffffffff,7.0,0.0,0.0
84df053ffffffff,10.0,2.0,0.0
84df055ffffffff,11.0,4.0,0.0
84df057ffffffff,12.0,4.0,0.0
84df059ffffffff,7.0,1.0,0.0
84df05bffffffff,9.0,2.0,0.0
84df061ffffffff,11.0,3.0,0.0
84df067ffffffff,9.0,0.0,0.0
84df069ffffffff,22.0,7.0,0.0
84df06bffffffff,3.0,0.0,0.0
84df06dffffffff,3.0,3.0,0.0
84df083ffffffff,4.0,0.0,0.0
84df087ffffffff,6.0,0.0,0.0
84df08bffffffff,1.0,0.0,0.0
84df08dffffffff,4.0,0.0,0.0
84df093ffffffff,3.0,0.0,0.0
84df095ffffffff,4.0,0.0,0.0
84df097ffffffff,4.0,0.0,0.0
84df099ffffffff,2.0,0.0,0.0
84df09bffffffff,1.0,0.0,0.0
84df0a1ffffffff,4.0,3.0,0.0
84df0adffffffff,2.0,0.0,0.0
84df0b1ffffffff,3.0,0.0,0.0
84df0b3ffffffff,4.0,0.0,0.0
84df0b9ffffffff,4.0,0.0,0.0
84df0c1ffffffff,9.0,5.0,0.0
84df0c3ffffffff,26.0,16.0,0.0
84df0c5ffffffff,8.0,4.0,0.0
84df0c7ffffffff,33.0,16.0,0.0
84df0c9ffffffff,26.0,4.0,0.0
84df0cbffffffff,10.0,0.0,0.0
84df0cdffffffff,8.0,6.0,0.0
84df0d1ffffffff,18.0,2.0,0.0
84df0d3ffffffff,29.0,0.0,0.0
84df0d5ffffffff,10.0,2.0,0.0
84df0d7ffffffff,10.0,0.0,0.0
84df0d9ffffffff,17.0,3.0,0.0
84df0dbffffffff,4.0,2.0,0.0
84df0ddffffffff,10.0,2.0,0.0
84df0e1ffffffff,4.0,2.0,0.0
84df0e5ffffffff,6.0,0.0,0.0
84df0e9ffffffff,18.0,16.0,0.0
84df103ffffffff,2.0,0.0,0.0
84df10bffffffff,15.0,15.0,0.0
84df111ffffffff,3.0,0.0,0.0
84df117ffffffff,10.0,0.0,0.0
84df119ffffffff,3.0,0.0,0.0
84df11bffffffff,4.0,0.0,0.0
84df11dffffffff,15.0,15.0,0.0
84df129ffffffff,2.0,0.0,0.0
84df131ffffffff,3.0,2.0,0.0
84df133ffffffff,6.0,2.0,0.0
84df139ffffffff,8.0,0.0,0.0
84df13bffffffff,1.0,0.0,0.0
84df141ffffffff,1.0,0.0,0.0
84df143ffffffff,2.0,0.0,0.0
84df147ffffffff,4.0,0.0,0.0
84df149ffffffff,3.0,0.0,0.0
84df14bffffffff,2.0,0.0,0.0
84df151ffffffff,1.0,0.0,0.0
84df155ffffffff,5.0,0.0,0.0
84df157ffffffff,1.0,0.0,0.0
84df159ffffffff,6.0,0.0,0.0
84df15bffffffff,2.0,2.0,0.0
84df15dffffffff,23.0,20.0,0.0
84df16bffffffff,4.0,0.0,0.0
84df185ffffffff,9.0,7.0,0.0
84df189ffffffff,5.0,0.0,0.0
84df18bffffffff,4.0,0.0,0.0
84df1a9ffffffff,2.0,0.0,0.0
84df1bbffffffff,3.0,0.0,0.0
84df1c5ffffffff,4.0,0.0,0.0
84df1d7ffffffff,2.0,0.0,0.0
84df1e1ffffffff,27.0,10.0,0.0
84df1e3ffffffff,18.0,18.0,0.0
84df1e5ffffffff,15.0,2.0,0.0
84df1e7ffffffff,4.0,1.0,0.0
84df1e9ffffffff,5.0,2.0,0.0
84df1ebffffffff,11.0,6.0,0.0
84df1edffffffff,86.0,20.0,0.0
84df209ffffffff,1.0,0.0,0.0
84df211ffffffff,3.0,0.0,0.0
84df213ffffffff,2.0,0.0,0.0
84df219ffffffff,2.0,0.0,0.0
84df21dffffffff,1.0,0.0,0.0
84df229ffffffff,2.0,0.0,0.0
84df231ffffffff,3.0,3.0,0.0
84df233ffffffff,1.0,0.0,0.0
84df235ffffffff,2.0,0.0,0.0
84df237ffffffff,8.0,0.0,0.0
84df239ffffffff,2.0,0.0,0.0
84df23bffffffff,7.0,0.0,0.0
84df23dffffffff,4.0,3.0,0.0
84df245ffffffff,3.0,0.0,0.0
84df267ffffffff,2.0,2.0,0.0
84df285ffffffff,6.0,0.0,0.0
84df287ffffffff,52.0,2.0,0.0
84df28dffffffff,1.0,1.0,0.0
84df297ffffffff,2.0,2.0,0.0
84df29dffffffff,1.0,0.0,0.0
84df2a1ffffffff,2.0,0.0,0.0
84df2a5ffffffff,25.0,0.0,0.0
84df2a7ffffffff,22.0,5.0,0.0
84df2a9ffffffff,5.0,2.0,0.0
84df2abffffffff,3.0,0.0,0.0
84df2adffffffff,10.0,1.0,0.0
84df2b1ffffffff,5.0,0.0,0.0
84df2b3ffffffff,14.0,4.0,0.0
84df2b5ffffffff,7.0,0.0,0.0
84df2b7ffffffff,38.0,6.0,0.0
84df2b9ffffffff,11.0,6.0,0.0
84df2bbffffffff,7.0,3.0,0.0
84df2bdffffffff,10.0,1.0,0.0
84df2c5ffffffff,2.0,0.0,0.0
84df2e3ffffffff,1.0,0.0,0.0
84df2e5ffffffff,2.0,0.0,0.0
84df2e7ffffffff,1.0,0.0,0.0
84df2edffffffff,8.0,2.0,0.0
84df303ffffffff,1.0,0.0,0.0
84df30bffffffff,1.0,0.0,0.0
84df311ffffffff,7.0,2.0,0.0
84df313ffffffff,9.0,0.0,0.0
84df315ffffffff,2.0,0.0,0.0
84df317ffffffff,6.0,0.0,0.0
84df31dffffffff,11.0,3.0,0.0
84df333ffffffff,7.0,0.0,0.0
84df351ffffffff,2.0,0.0,0.0
84df353ffffffff,4.0,0.0,0.0
84df355ffffffff,2.0,0.0,0.0
84df357ffffffff,1.0,0.0,0.0
84df359ffffffff,2.0,0.0,0.0
84df401ffffffff,4.0,2.0,0.0
84df405ffffffff,16.0,2.0,0.0
84df409ffffffff,120.0,25.0,0.0
84df40dffffffff,74.0,14.0,0.0
84df417ffffffff,5.0,0.0,0.0
84df421ffffffff,13.0,0.0,0.0
84df423ffffffff,10.0,0.0,0.0
84df425ffffffff,13.0,0.0,0.0
84df427ffffffff,24.0,1.0,0.0
84df429ffffffff,12.0,0.0,0.0
84df42bffffffff,51.0,19.0,0.0
84df42dffffffff,6.0,0.0,0.0
84df435ffffffff,50.0,24.0,0.0
84df437ffffffff,19.0,15.0,0.0
84df439ffffffff,12.0,0.0,0.0
84df43bffffffff,4.0,0.0,0.0
84df43dffffffff,52.0,18.0,0.0
84df441ffffffff,2.0,0.0,0.0
84df445ffffffff,93.0,1.0,0.0
84df447ffffffff,18.0,8.0,0.0
84df44dffffffff,53.0,7.0,0.0
84df451ffffffff,557.0,74.0,0.0
84df455ffffffff,216.0,40.0,0.0
84df457ffffffff,17.0,5.0,0.0
84df459ffffffff,182.0,24.0,0.0
84df45dffffffff,5.0,0.0,0.0
84df461ffffffff,47.0,8.0,0.0
84df463ffffffff,31.0,0.0,0.0
84df465ffffffff,10.0,3.0,0.0
84df467ffffffff,1.0,0.0,0.0
84df469ffffffff,44.0,21.0,0.0
84df46bffffffff,71.0,17.0,0.0
84df46dffffffff,44.0,6.0,0.0
84df481ffffffff,12.0,0.0,0.0
84df487ffffffff,2.0,0.0,0.0
84df489ffffffff,2.0,0.0,0.0
84df4a3ffffffff,2.0,0.0,0.0
84df4a5ffffffff,1.0,0.0,0.0
84df4a9ffffffff,1.0,0.0,0.0
84df4b1ffffffff,2.0,0.0,0.0
84df4bdffffffff,2.0,0.0,0.0
84df4c9ffffffff,5.0,0.0,0.0
84df4cdffffffff,3.0,0.0,0.0
84df4d5ffffffff,4.0,0.0,0.0
84df4d9ffffffff,85.0,2.0,0.0
84df4e5ffffffff,2.0,0.0,0.0
84df511ffffffff,2.0,0.0,0.0
84df513ffffffff,7.0,0.0,0.0
84df515ffffffff,2.0,0.0,0.0
84df51bffffffff,6.0,0.0,0.0
84df531ffffffff,2.0,0.0,0.0
84df537ffffffff,1.0,0.0,0.0
84df53bffffffff,2.0,0.0,0.0
84df541ffffffff,12.0,0.0,0.0
84df543ffffffff,4.0,0.0,0.0
84df54bffffffff,6.0,0.0,0.0
84df54dffffffff,7.0,0.0,0.0
84df553ffffffff,1.0,0.0,0.0
84df555ffffffff,2.0,0.0,0.0
84df557ffffffff,2.0,0.0,0.0
84df559ffffffff,12.0,0.0,0.0
84df55bffffffff,4.0,1.0,0.0
84df55dffffffff,2.0,1.0,0.0
84df569ffffffff,2.0,0.0,0.0
84df583ffffffff,4.0,0.0,0.0
84df589ffffffff,2.0,0.0,0.0
84df58bffffffff,3.0,0.0,0.0
84df591ffffffff,5.0,1.0,0.0
84df593ffffffff,3.0,0.0,0.0
84df595ffffffff,1.0,0.0,0.0
84df597ffffffff,2.0,2.0,0.0
84df59bffffffff,1.0,0.0,0.0
84df59dffffffff,20.0,3.0,0.0
84df5a1ffffffff,2.0,0.0,0.0
84df5abffffffff,8.0,0.0,0.0
84df5adffffffff,2.0,0.0,0.0
84df5b3ffffffff,15.0,0.0,0.0
84df5b7ffffffff,8.0,0.0,0.0
84df5bdffffffff,2.0,0.0,0.0
84df5c5ffffffff,26.0,0.0,0.0
84df5c7ffffffff,2.0,0.0,0.0
84df5c9ffffffff,2.0,0.0,0.0
84df5cbffffffff,8.0,0.0,0.0
84df5cdffffffff,52.0,0.0,0.0
84df5d1ffffffff,5.0,0.0,0.0
84df5d5ffffffff,19.0,2.0,0.0
84df5d7ffffffff,22.0,1.0,0.0
84df5ddffffffff,65.0,3.0,0.0
84df5e1ffffffff,3.0,0.0,0.0
84df5e3ffffffff,6.0,0.0,0.0
84df5e5ffffffff,2.0,2.0,0.0
84df5e7ffffffff,6.0,2.0,0.0
84df5e9ffffffff,1.0,1.0,0.0
84df605ffffffff,1.0,1.0,0.0
84df60bffffffff,3.0,3.0,0.0
84df613ffffffff,9.0,0.0,0.0
84df615ffffffff,2.0,0.0,0.0
84df621ffffffff,2.0,0.0,0.0
84df623ffffffff,1.0,0.0,0.0
84df627ffffffff,2.0,0.0,0.0
84df633ffffffff,21.0,0.0,0.0
84df681ffffffff,18.0,8.0,0.0
84df683ffffffff,39.0,0.0,0.0
84df687ffffffff,127.0,16.0,0.0
84df689ffffffff,190.0,42.0,0.0
84df68bffffffff,401.0,71.0,0.0
84df68dffffffff,11.0,7.0,0.0
84df69dffffffff,123.0,35.0,0.0
84df6a7ffffffff,1.0,0.0,0.0
84df6b7ffffffff,2.0,0.0,0.0
84df6c1ffffffff,14.0,0.0,0.0
84df6c3ffffffff,34.0,24.0,0.0
84df6c5ffffffff,2.0,0.0,0.0
84df6c7ffffffff,21.0,4.0,0.0
84df6c9ffffffff,12.0,0.0,0.0
84df6cbffffffff,1.0,0.0,0.0
84df6cdffffffff,19.0,0.0,0.0
84df6d7ffffffff,72.0,12.0,0.0
84df6d9ffffffff,24.0,9.0,0.0
84df6ddffffffff,68.0,50.0,0.0
84df6e1ffffffff,1.0,0.0,0.0
84df6e3ffffffff,7.0,2.0,0.0
84df6e5ffffffff,15.0,6.0,0.0
84df6e7ffffffff,32.0,8.0,0.0
84df6e9ffffffff,16.0,0.0,0.0
84df6ebffffffff,7.0,4.0,0.0
84df6edffffffff,18.0,2.0,0.0
84df701ffffffff,8.0,0.0,0.0
84df703ffffffff,24.0,8.0,0.0
84df705ffffffff,29.0,4.0,0.0
84df707ffffffff,30.0,6.0,0.0
84df709ffffffff,3.0,0.0,0.0
84df70dffffffff,2.0,0.0,0.0
84df711ffffffff,27.0,1.0,0.0
84df713ffffffff,5.0,1.0,0.0
84df715ffffffff,27.0,4.0,0.0
84df717ffffffff,24.0,3.0,0.0
84df719ffffffff,2.0,0.0,0.0
84df71bffffffff,4.0,1.0,0.0
84df71dffffffff,1.0,0.0,0.0
84df721ffffffff,25.0,2.0,0.0
84df723ffffffff,37.0,19.0,0.0
84df725ffffffff,6.0,0.0,0.0
84df727ffffffff,4.0,0.0,0.0
84df729ffffffff,2.0,0.0,0.0
84df72bffffffff,8.0,7.0,0.0
84df72dffffffff,11.0,8.0,0.0
84df731ffffffff,49.0,27.0,0.0
84df733ffffffff,22.0,9.0,0.0
84df735ffffffff,11.0,2.0,0.0
84df737ffffffff,6.0,0.0,0.0
84df739ffffffff,25.0,0.0,0.0
84df73bffffffff,45.0,34.0,0.0
84df73dffffffff,19.0,3.0,0.0
84df745ffffffff,2.0,0.0,0.0
84df747ffffffff,2.0,0.0,0.0
84df755ffffffff,2.0,0.0,0.0
84df757ffffffff,2.0,0.0,0.0
84df761ffffffff,8.0,8.0,0.0
84df763ffffffff,21.0,8.0,0.0
84df765ffffffff,23.0,2.0,0.0
84df767ffffffff,9.0,4.0,0.0
84df769ffffffff,2.0,2.0,0.0
84df76bffffffff,2.0,0.0,0.0
84df76dffffffff,9.0,7.0,0.0
84df801ffffffff,1.0,0.0,0.0
84df803ffffffff,34.0,2.0,0.0
84df807ffffffff,5.0,0.0,0.0
84df811ffffffff,2.0,1.0,0.0
84df815ffffffff,5.0,0.0,0.0
84df819ffffffff,3.0,1.0,0.0
84df81bffffffff,3.0,0.0,0.0
84df831ffffffff,5.0,0.0,0.0
84df833ffffffff,5.0,0.0,0.0
84df837ffffffff,8.0,0.0,0.0
84df839ffffffff,18.0,0.0,0.0
84df83bffffffff,4.0,2.0,0.0
84df84bffffffff,2.0,2.0,0.0
84df855ffffffff,2.0,0.0,0.0
84df857ffffffff,2.0,0.0,0.0
84df881ffffffff,18.0,16.0,0.0
84df88dffffffff,2.0,0.0,0.0
84df895ffffffff,2.0,0.0,0.0
84df8a1ffffffff,5.0,0.0,0.0
84df8a7ffffffff,1.0,0.0,0.0
84df8adffffffff,3.0,0.0,0.0
84df8b1ffffffff,5.0,5.0,0.0
84df8cdffffffff,13.0,0.0,0.0
84df8d1ffffffff,6.0,4.0,0.0
84df8d7ffffffff,2.0,0.0,0.0
84df8dbffffffff,3.0,3.0,0.0
84df8ddffffffff,4.0,0.0,0.0
84df8e1ffffffff,8.0,0.0,0.0
84df8e5ffffffff,2.0,2.0,0.0
84df8e7ffffffff,7.0,0.0,0.0
84df997ffffffff,1.0,0.0,0.0
84df99bffffffff,1.0,0.0,0.0
84df9a9ffffffff,2.0,0.0,0.0
84df9b7ffffffff,9.0,0.0,0.0
84df9b9ffffffff,1.0,1.0,0.0
84df9bdffffffff,14.0,0.0,0.0
84df9d1ffffffff,6.0,1.0,0.0
84df9d3ffffffff,2.0,0.0,0.0
84df9d7ffffffff,4.0,0.0,0.0
84df9d9ffffffff,2.0,0.0,0.0
84df9dbffffffff,1.0,1.0,0.0
84df9ddffffffff,3.0,0.0,0.0
84dfa81ffffffff,1.0,0.0,0.0
84dfa85ffffffff,4.0,0.0,0.0
84dfa89ffffffff,9.0,0.0,0.0
84dfa97ffffffff,3.0,3.0,0.0
84dfaa1ffffffff,2.0,2.0,0.0
84dfaa5ffffffff,2.0,0.0,0.0
84dfaabffffffff,1.0,0.0,0.0
84dfab1ffffffff,16.0,16.0,0.0
84dfab7ffffffff,35.0,32.0,0.0
84dfab9ffffffff,3.0,0.0,0.0
84dfac3ffffffff,10.0,0.0,0.0
84dfacbffffffff,8.0,0.0,0.0
84dfad1ffffffff,5.0,0.0,0.0
84dfad3ffffffff,2.0,0.0,0.0
84dfadbffffffff,3.0,1.0,0.0
84dfaddffffffff,2.0,0.0,0.0
84e0903ffffffff,4.0,4.0,0.0
84e0907ffffffff,22.0,22.0,0.0
84e0911ffffffff,4.0,4.0,0.0
