cell_id,Stelgidopteryx serripennis,Stelgidopteryx serripennis [serripennis Group],Stelgidopteryx serripennis ridgwayi/stuarti
846783dffffffff,1.0,0.0,0.0
84679a1ffffffff,5.0,0.0,0.0
84679a5ffffffff,6.0,2.0,0.0
846d20bffffffff,2.0,0.0,2.0
846d231ffffffff,4.0,0.0,2.0
846d239ffffffff,3.0,0.0,3.0
846d23bffffffff,5.0,0.0,0.0
846d23dffffffff,1.0,0.0,0.0
846d247ffffffff,1.0,1.0,0.0
846d253ffffffff,8.0,6.0,2.0
846d257ffffffff,3.0,2.0,1.0
846d291ffffffff,7.0,0.0,0.0
846d295ffffffff,3.0,0.0,0.0
846d297ffffffff,5.0,0.0,0.0
846d2a3ffffffff,2.0,0.0,0.0
846d2b9ffffffff,5.0,2.0,0.0
846d2c9ffffffff,3.0,0.0,0.0
846d2d3ffffffff,3.0,3.0,0.0
846d2d7ffffffff,3.0,0.0,0.0
846d30dffffffff,10.0,0.0,6.0
846d319ffffffff,3.0,0.0,3.0
846d32bffffffff,3.0,1.0,0.0
846d341ffffffff,2.0,0.0,0.0
846d34dffffffff,12.0,0.0,0.0
846d35dffffffff,7.0,0.0,0.0
846d36bffffffff,1.0,0.0,1.0
846d36dffffffff,4.0,0.0,0.0
846d68dffffffff,2.0,0.0,0.0
846d691ffffffff,6.0,0.0,0.0
846d693ffffffff,2.0,0.0,0.0
846d695ffffffff,5.0,0.0,0.0
846d697ffffffff,2.0,0.0,0.0
846d69dffffffff,7.0,0.0,0.0
846d6abffffffff,1.0,0.0,0.0
846d6d5ffffffff,1.0,1.0,0.0
846d741ffffffff,3.0,0.0,0.0
846d74bffffffff,3.0,0.0,0.0
