cell_id,Pyrocephalus rubinus,Pyrocephalus rubinus [mexicanus Group],Pyrocephalus rubinus saturatus,Pyrocephalus rubinus [obscurus Group],Pyrocephalus rubinus rubinus
84488b1ffffffff,50.0,0.0,0.0,0.0,0.0
84488b3ffffffff,11.0,0.0,0.0,0.0,0.0
84488b9ffffffff,19.0,0.0,0.0,0.0,0.0
84488bdffffffff,40.0,0.0,0.0,0.0,0.0
84488c7ffffffff,4.0,0.0,0.0,0.0,0.0
84488d1ffffffff,1190.0,0.0,0.0,0.0,0.0
84488d3ffffffff,274.0,0.0,0.0,0.0,0.0
84488d5ffffffff,105.0,0.0,0.0,0.0,0.0
84488d7ffffffff,19.0,0.0,0.0,0.0,0.0
84488d9ffffffff,25.0,0.0,0.0,0.0,0.0
84488dbffffffff,101.0,0.0,0.0,0.0,0.0
84488ddffffffff,6.0,0.0,0.0,0.0,0.0
84488e1ffffffff,132.0,0.0,0.0,0.0,0.0
84488e3ffffffff,20.0,0.0,0.0,0.0,0.0
84488e5ffffffff,75.0,0.0,0.0,0.0,0.0
84488e7ffffffff,12.0,0.0,0.0,0.0,0.0
84488e9ffffffff,583.0,0.0,0.0,0.0,0.0
84488ebffffffff,82.0,0.0,0.0,0.0,0.0
84488edffffffff,1182.0,0.0,0.0,0.0,0.0
8448901ffffffff,2.0,0.0,0.0,0.0,0.0
8448903ffffffff,352.0,0.0,0.0,0.0,0.0
8448907ffffffff,68.0,0.0,0.0,0.0,0.0
844890bffffffff,467.0,0.0,0.0,0.0,0.0
8448911ffffffff,15.0,0.0,0.0,0.0,0.0
8448913ffffffff,16.0,0.0,0.0,0.0,0.0
8448915ffffffff,316.0,0.0,0.0,0.0,0.0
8448917ffffffff,1.0,0.0,0.0,0.0,0.0
8448919ffffffff,57.0,0.0,0.0,0.0,0.0
844891bffffffff,131.0,0.0,0.0,0.0,0.0
844891dffffffff,154.0,0.0,0.0,0.0,0.0
8448923ffffffff,196.0,0.0,0.0,0.0,0.0
8448927ffffffff,4.0,0.0,0.0,0.0,0.0
844892bffffffff,2.0,0.0,0.0,0.0,0.0
8448931ffffffff,16.0,0.0,0.0,0.0,0.0
8448933ffffffff,23.0,0.0,0.0,0.0,0.0
8448935ffffffff,438.0,0.0,0.0,0.0,0.0
8448937ffffffff,47.0,0.0,0.0,0.0,0.0
8448939ffffffff,59.0,0.0,0.0,0.0,0.0
844893bffffffff,3.0,0.0,0.0,0.0,0.0
844893dffffffff,166.0,0.0,0.0,0.0,0.0
8448951ffffffff,390.0,0.0,0.0,0.0,0.0
8448953ffffffff,155.0,0.0,0.0,0.0,0.0
8448955ffffffff,163.0,0.0,0.0,0.0,0.0
8448957ffffffff,49.0,0.0,0.0,0.0,0.0
8448959ffffffff,1016.0,0.0,0.0,0.0,0.0
844895bffffffff,152.0,0.0,0.0,0.0,0.0
8448981ffffffff,97.0,0.0,0.0,0.0,0.0
8448983ffffffff,21.0,0.0,0.0,0.0,0.0
8448985ffffffff,164.0,0.0,0.0,0.0,0.0
8448987ffffffff,11.0,0.0,0.0,0.0,0.0
8448989ffffffff,181.0,0.0,0.0,0.0,0.0
844898bffffffff,20.0,0.0,0.0,0.0,0.0
844898dffffffff,391.0,0.0,0.0,0.0,0.0
8448991ffffffff,5.0,0.0,0.0,0.0,0.0
8448993ffffffff,31.0,0.0,0.0,0.0,0.0
8448995ffffffff,14.0,0.0,0.0,0.0,0.0
8448997ffffffff,6.0,0.0,0.0,0.0,0.0
8448999ffffffff,60.0,0.0,0.0,0.0,0.0
844899bffffffff,31.0,0.0,0.0,0.0,0.0
844899dffffffff,38.0,0.0,0.0,0.0,0.0
84489a9ffffffff,5.0,0.0,0.0,0.0,0.0
84489abffffffff,5.0,0.0,0.0,0.0,0.0
84489adffffffff,2.0,0.0,0.0,0.0,0.0
84489b1ffffffff,6.0,0.0,0.0,0.0,0.0
84489b9ffffffff,12.0,0.0,0.0,0.0,0.0
84489bbffffffff,9.0,0.0,0.0,0.0,0.0
84489c1ffffffff,699.0,0.0,0.0,0.0,0.0
84489c3ffffffff,1526.0,0.0,0.0,0.0,0.0
84489c5ffffffff,40.0,0.0,0.0,0.0,0.0
84489c7ffffffff,420.0,0.0,0.0,0.0,0.0
84489c9ffffffff,200.0,0.0,0.0,0.0,0.0
84489cbffffffff,147.0,0.0,0.0,0.0,0.0
84489cdffffffff,121.0,0.0,0.0,0.0,0.0
84489d1ffffffff,408.0,0.0,0.0,0.0,0.0
84489d3ffffffff,1538.0,0.0,0.0,0.0,0.0
84489d5ffffffff,105.0,0.0,0.0,0.0,0.0
84489d7ffffffff,26.0,0.0,0.0,0.0,0.0
84489d9ffffffff,211.0,0.0,0.0,0.0,0.0
84489dbffffffff,15.0,0.0,0.0,0.0,0.0
84489ddffffffff,137.0,0.0,0.0,0.0,0.0
84489e1ffffffff,5.0,0.0,0.0,0.0,0.0
84489e3ffffffff,79.0,0.0,0.0,0.0,0.0
84489e9ffffffff,8.0,0.0,0.0,0.0,0.0
84489ebffffffff,61.0,0.0,0.0,0.0,0.0
8448a01ffffffff,10.0,0.0,0.0,0.0,0.0
8448a03ffffffff,4.0,0.0,0.0,0.0,0.0
8448a05ffffffff,305.0,0.0,0.0,0.0,0.0
8448a07ffffffff,297.0,0.0,0.0,0.0,0.0
8448a1dffffffff,9.0,0.0,0.0,0.0,0.0
8448a21ffffffff,367.0,0.0,0.0,0.0,0.0
8448a23ffffffff,3.0,0.0,0.0,0.0,0.0
8448a25ffffffff,4.0,0.0,0.0,0.0,0.0
8448a27ffffffff,290.0,0.0,0.0,0.0,0.0
8448a29ffffffff,33.0,0.0,0.0,0.0,0.0
8448a2bffffffff,75.0,0.0,0.0,0.0,0.0
8448a2dffffffff,19.0,0.0,0.0,0.0,0.0
8448a3dffffffff,5.0,0.0,0.0,0.0,0.0
8448a61ffffffff,4.0,0.0,0.0,0.0,0.0
8448a63ffffffff,124.0,0.0,0.0,0.0,0.0
8448a65ffffffff,2.0,0.0,0.0,0.0,0.0
8448a67ffffffff,22.0,0.0,0.0,0.0,0.0
8448a69ffffffff,3.0,0.0,0.0,0.0,0.0
8448a6bffffffff,7.0,0.0,0.0,0.0,0.0
8448a6dffffffff,6.0,0.0,0.0,0.0,0.0
8448ab1ffffffff,2.0,0.0,0.0,0.0,0.0
8448ab3ffffffff,1036.0,0.0,0.0,0.0,0.0
8448ab7ffffffff,1842.0,0.0,0.0,0.0,0.0
8448abbffffffff,5.0,0.0,0.0,0.0,0.0
8448ae1ffffffff,3.0,0.0,0.0,0.0,0.0
8448ae5ffffffff,2.0,0.0,0.0,0.0,0.0
8448b03ffffffff,2.0,0.0,0.0,0.0,0.0
8448b13ffffffff,2566.0,0.0,0.0,0.0,0.0
8448b15ffffffff,2699.0,0.0,0.0,0.0,0.0
8448b17ffffffff,117.0,0.0,0.0,0.0,0.0
8448b19ffffffff,11.0,0.0,0.0,0.0,0.0
8448b1bffffffff,50.0,0.0,0.0,0.0,0.0
8448b1dffffffff,11.0,0.0,0.0,0.0,0.0
8448b23ffffffff,249.0,0.0,0.0,0.0,0.0
8448b2bffffffff,447.0,0.0,0.0,0.0,0.0
8448b31ffffffff,575.0,0.0,0.0,0.0,0.0
8448b33ffffffff,31.0,0.0,0.0,0.0,0.0
8448b35ffffffff,61.0,0.0,0.0,0.0,0.0
8448b37ffffffff,1143.0,0.0,0.0,0.0,0.0
8448b39ffffffff,5790.0,8.0,0.0,0.0,0.0
8448b3bffffffff,46.0,0.0,0.0,0.0,0.0
8448b3dffffffff,1719.0,0.0,0.0,0.0,0.0
8448b4dffffffff,4.0,0.0,0.0,0.0,0.0
8448b51ffffffff,20.0,0.0,0.0,0.0,0.0
8448b53ffffffff,1.0,0.0,0.0,0.0,0.0
8448b57ffffffff,3.0,0.0,0.0,0.0,0.0
8448b59ffffffff,12.0,0.0,0.0,0.0,0.0
8448b5bffffffff,52.0,0.0,0.0,0.0,0.0
8448c01ffffffff,8.0,0.0,0.0,0.0,0.0
8448c03ffffffff,3.0,0.0,0.0,0.0,0.0
8448c05ffffffff,452.0,0.0,0.0,0.0,0.0
8448c07ffffffff,138.0,0.0,0.0,0.0,0.0
8448c09ffffffff,63.0,0.0,0.0,0.0,0.0
8448c0bffffffff,46.0,0.0,0.0,0.0,0.0
8448c0dffffffff,2.0,0.0,0.0,0.0,0.0
8448c11ffffffff,118.0,0.0,0.0,0.0,0.0
8448c15ffffffff,7.0,0.0,0.0,0.0,0.0
8448c19ffffffff,228.0,0.0,0.0,0.0,0.0
8448c1bffffffff,23.0,0.0,0.0,0.0,0.0
8448c1dffffffff,286.0,0.0,0.0,0.0,0.0
8448c25ffffffff,11.0,0.0,0.0,0.0,0.0
8448c2bffffffff,20.0,0.0,0.0,0.0,0.0
8448c2dffffffff,1.0,0.0,0.0,0.0,0.0
8448c31ffffffff,2.0,0.0,0.0,0.0,0.0
8448c35ffffffff,1288.0,0.0,0.0,0.0,0.0
8448c37ffffffff,4.0,0.0,0.0,0.0,0.0
8448c39ffffffff,2.0,0.0,0.0,0.0,0.0
8448c3dffffffff,1.0,0.0,0.0,0.0,0.0
8448c49ffffffff,1.0,0.0,0.0,0.0,0.0
8448c4dffffffff,1.0,0.0,0.0,0.0,0.0
8448c51ffffffff,103.0,0.0,0.0,0.0,0.0
8448c53ffffffff,94.0,12.0,0.0,0.0,0.0
8448c55ffffffff,4.0,0.0,0.0,0.0,0.0
8448c57ffffffff,188.0,0.0,0.0,0.0,0.0
8448c59ffffffff,984.0,34.0,0.0,0.0,0.0
8448c5bffffffff,57.0,4.0,0.0,0.0,0.0
8448c5dffffffff,72.0,0.0,0.0,0.0,0.0
8448c61ffffffff,32.0,0.0,0.0,0.0,0.0
8448c63ffffffff,30.0,0.0,0.0,0.0,0.0
8448c65ffffffff,2.0,0.0,0.0,0.0,0.0
8448c67ffffffff,20.0,0.0,0.0,0.0,0.0
8448c69ffffffff,6.0,0.0,0.0,0.0,0.0
8448c6dffffffff,33.0,0.0,0.0,0.0,0.0
8448c89ffffffff,4.0,2.0,0.0,0.0,0.0
8448cc7ffffffff,16.0,6.0,0.0,0.0,0.0
8448cc9ffffffff,8.0,0.0,0.0,0.0,0.0
8448ccbffffffff,9.0,0.0,0.0,0.0,0.0
8448cd3ffffffff,8.0,0.0,0.0,0.0,0.0
8448cd9ffffffff,41.0,0.0,0.0,0.0,0.0
8448cdbffffffff,252.0,0.0,0.0,0.0,0.0
8448d03ffffffff,30.0,0.0,0.0,0.0,0.0
8448d07ffffffff,3.0,0.0,0.0,0.0,0.0
8448d09ffffffff,4.0,0.0,0.0,0.0,0.0
8448d0bffffffff,2.0,0.0,0.0,0.0,0.0
8448d15ffffffff,2.0,0.0,0.0,0.0,0.0
8448d19ffffffff,11.0,0.0,0.0,0.0,0.0
8448d2bffffffff,5.0,0.0,0.0,0.0,0.0
8448d33ffffffff,3.0,0.0,0.0,0.0,0.0
8448d35ffffffff,6.0,0.0,0.0,0.0,0.0
8448d37ffffffff,5.0,0.0,0.0,0.0,0.0
8448d43ffffffff,883.0,0.0,0.0,0.0,0.0
8448d4bffffffff,1.0,0.0,0.0,0.0,0.0
8448d4dffffffff,1.0,0.0,0.0,0.0,0.0
8448d69ffffffff,2.0,0.0,0.0,0.0,0.0
8448dcbffffffff,18.0,0.0,0.0,0.0,0.0
8448e01ffffffff,4.0,0.0,0.0,0.0,0.0
8448e07ffffffff,10.0,0.0,0.0,0.0,0.0
8448e09ffffffff,4.0,0.0,0.0,0.0,0.0
8448e0bffffffff,4.0,0.0,0.0,0.0,0.0
8448e11ffffffff,9.0,5.0,0.0,0.0,0.0
8448e13ffffffff,100.0,7.0,0.0,0.0,0.0
8448e15ffffffff,1.0,0.0,0.0,0.0,0.0
8448e17ffffffff,3.0,0.0,0.0,0.0,0.0
8448e19ffffffff,12.0,5.0,0.0,0.0,0.0
8448e1bffffffff,6.0,2.0,0.0,0.0,0.0
8448e21ffffffff,11.0,0.0,0.0,0.0,0.0
8448e23ffffffff,1.0,0.0,0.0,0.0,0.0
8448e2bffffffff,4.0,0.0,0.0,0.0,0.0
8448e33ffffffff,333.0,20.0,0.0,0.0,0.0
8448e35ffffffff,1.0,0.0,0.0,0.0,0.0
8448e37ffffffff,271.0,0.0,0.0,0.0,0.0
8448e3bffffffff,2.0,0.0,0.0,0.0,0.0
8448e3dffffffff,4.0,0.0,0.0,0.0,0.0
8448e41ffffffff,1.0,0.0,0.0,0.0,0.0
8448e43ffffffff,11.0,0.0,0.0,0.0,0.0
8448e45ffffffff,2.0,0.0,0.0,0.0,0.0
8448e49ffffffff,29.0,4.0,0.0,0.0,0.0
8448e4bffffffff,24.0,5.0,0.0,0.0,0.0
8448e4dffffffff,39.0,6.0,0.0,0.0,0.0
8448e51ffffffff,19.0,14.0,0.0,0.0,0.0
8448e53ffffffff,45.0,11.0,0.0,0.0,0.0
8448e55ffffffff,21.0,0.0,0.0,0.0,0.0
8448e57ffffffff,9.0,2.0,0.0,0.0,0.0
8448e59ffffffff,16.0,2.0,0.0,0.0,0.0
8448e5bffffffff,436.0,0.0,0.0,0.0,0.0
8448e5dffffffff,2.0,2.0,0.0,0.0,0.0
8448e63ffffffff,2.0,0.0,0.0,0.0,0.0
8448e67ffffffff,3.0,0.0,0.0,0.0,0.0
8448e81ffffffff,2082.0,0.0,0.0,0.0,0.0
8448e83ffffffff,1451.0,0.0,0.0,0.0,0.0
8448e85ffffffff,25361.0,0.0,0.0,0.0,0.0
8448e87ffffffff,389.0,0.0,0.0,0.0,0.0
8448e89ffffffff,97.0,0.0,0.0,0.0,0.0
8448e8dffffffff,7499.0,0.0,0.0,0.0,0.0
8448e91ffffffff,7.0,0.0,0.0,0.0,0.0
8448e93ffffffff,559.0,0.0,0.0,0.0,0.0
8448e95ffffffff,91.0,0.0,0.0,0.0,0.0
8448e97ffffffff,510.0,0.0,0.0,0.0,0.0
8448e99ffffffff,203.0,0.0,0.0,0.0,0.0
8448e9bffffffff,55.0,0.0,0.0,0.0,0.0
8448e9dffffffff,44.0,0.0,0.0,0.0,0.0
8448ea1ffffffff,81.0,7.0,0.0,0.0,0.0
8448ea3ffffffff,44.0,4.0,0.0,0.0,0.0
8448ea5ffffffff,428.0,34.0,0.0,0.0,0.0
8448ea7ffffffff,31.0,6.0,0.0,0.0,0.0
8448ea9ffffffff,142.0,2.0,0.0,0.0,0.0
8448eabffffffff,383.0,4.0,0.0,0.0,0.0
8448eadffffffff,55.0,11.0,0.0,0.0,0.0
8448eb1ffffffff,301.0,0.0,0.0,0.0,0.0
8448eb3ffffffff,1212.0,0.0,0.0,0.0,0.0
8448eb5ffffffff,219.0,0.0,0.0,0.0,0.0
8448eb7ffffffff,95.0,0.0,0.0,0.0,0.0
8448eb9ffffffff,40.0,0.0,0.0,0.0,0.0
8448ebbffffffff,1805.0,0.0,0.0,0.0,0.0
8448ebdffffffff,296.0,0.0,0.0,0.0,0.0
8448ec3ffffffff,307.0,0.0,0.0,0.0,0.0
8448ec5ffffffff,653.0,2.0,0.0,0.0,0.0
8448ec7ffffffff,13966.0,0.0,0.0,0.0,0.0
8448ecdffffffff,57.0,0.0,0.0,0.0,0.0
8448ed1ffffffff,7.0,0.0,0.0,0.0,0.0
8448ed3ffffffff,28.0,0.0,0.0,0.0,0.0
8448ed5ffffffff,2.0,0.0,0.0,0.0,0.0
8448ee1ffffffff,6945.0,238.0,0.0,0.0,0.0
8448ee3ffffffff,2032.0,60.0,0.0,0.0,0.0
8448ee5ffffffff,1569.0,52.0,0.0,0.0,0.0
8448ee7ffffffff,1737.0,85.0,0.0,0.0,0.0
8448ee9ffffffff,271.0,9.0,0.0,0.0,0.0
8448eebffffffff,10769.0,6.0,0.0,0.0,0.0
8448eedffffffff,50.0,0.0,0.0,0.0,0.0
8448f21ffffffff,895.0,0.0,0.0,0.0,0.0
8448f23ffffffff,2.0,0.0,0.0,0.0,0.0
8448f25ffffffff,1016.0,0.0,0.0,0.0,0.0
8448f27ffffffff,1.0,0.0,0.0,0.0,0.0
8448f2bffffffff,34.0,0.0,0.0,0.0,0.0
8448f2dffffffff,476.0,0.0,0.0,0.0,0.0
8448f31ffffffff,4.0,0.0,0.0,0.0,0.0
8448f37ffffffff,39.0,0.0,0.0,0.0,0.0
8448f39ffffffff,39.0,0.0,0.0,0.0,0.0
8448f3bffffffff,5.0,0.0,0.0,0.0,0.0
8448f49ffffffff,14.0,0.0,0.0,0.0,0.0
8448f51ffffffff,8.0,0.0,0.0,0.0,0.0
8448f55ffffffff,8.0,0.0,0.0,0.0,0.0
8448f59ffffffff,2.0,0.0,0.0,0.0,0.0
8448f5dffffffff,7.0,0.0,0.0,0.0,0.0
8448f61ffffffff,75.0,0.0,0.0,0.0,0.0
8448f63ffffffff,97.0,0.0,0.0,0.0,0.0
8448f65ffffffff,15.0,0.0,0.0,0.0,0.0
8448f67ffffffff,173.0,0.0,0.0,0.0,0.0
8448f6dffffffff,15.0,0.0,0.0,0.0,0.0
8449801ffffffff,504.0,0.0,0.0,0.0,0.0
8449803ffffffff,114.0,0.0,0.0,0.0,0.0
8449805ffffffff,9.0,0.0,0.0,0.0,0.0
8449807ffffffff,31.0,0.0,0.0,0.0,0.0
8449809ffffffff,110.0,0.0,0.0,0.0,0.0
844980bffffffff,1012.0,1.0,0.0,0.0,0.0
844980dffffffff,32.0,0.0,0.0,0.0,0.0
8449811ffffffff,3.0,0.0,0.0,0.0,0.0
8449813ffffffff,2.0,0.0,0.0,0.0,0.0
8449815ffffffff,109.0,0.0,0.0,0.0,0.0
8449817ffffffff,1.0,0.0,0.0,0.0,0.0
8449819ffffffff,19.0,0.0,0.0,0.0,0.0
844981dffffffff,5.0,0.0,0.0,0.0,0.0
8449821ffffffff,54.0,4.0,0.0,0.0,0.0
8449823ffffffff,266.0,0.0,0.0,0.0,0.0
8449825ffffffff,68.0,2.0,0.0,0.0,0.0
8449827ffffffff,70.0,0.0,0.0,0.0,0.0
8449829ffffffff,67.0,3.0,0.0,0.0,0.0
844982bffffffff,112.0,0.0,0.0,0.0,0.0
844982dffffffff,205.0,24.0,0.0,0.0,0.0
8449831ffffffff,333.0,5.0,0.0,0.0,0.0
8449833ffffffff,57.0,0.0,0.0,0.0,0.0
8449835ffffffff,39.0,0.0,0.0,0.0,0.0
8449837ffffffff,20.0,3.0,0.0,0.0,0.0
8449839ffffffff,24.0,0.0,0.0,0.0,0.0
844983bffffffff,74.0,2.0,0.0,0.0,0.0
844983dffffffff,479.0,2.0,0.0,0.0,0.0
8449843ffffffff,4.0,0.0,0.0,0.0,0.0
8449851ffffffff,2.0,0.0,0.0,0.0,0.0
8449853ffffffff,1.0,0.0,0.0,0.0,0.0
8449855ffffffff,139.0,8.0,0.0,0.0,0.0
8449857ffffffff,36.0,0.0,0.0,0.0,0.0
8449861ffffffff,265.0,25.0,0.0,0.0,0.0
8449863ffffffff,140.0,2.0,0.0,0.0,0.0
8449865ffffffff,443.0,89.0,0.0,0.0,0.0
8449867ffffffff,80.0,20.0,0.0,0.0,0.0
8449869ffffffff,27.0,14.0,0.0,0.0,0.0
844986bffffffff,4.0,2.0,0.0,0.0,0.0
844986dffffffff,111.0,23.0,0.0,0.0,0.0
8449881ffffffff,8.0,0.0,0.0,0.0,0.0
8449885ffffffff,90.0,0.0,0.0,0.0,0.0
8449887ffffffff,11.0,4.0,0.0,0.0,0.0
8449889ffffffff,32.0,0.0,0.0,0.0,0.0
844988bffffffff,6.0,0.0,0.0,0.0,0.0
844988dffffffff,250.0,0.0,0.0,0.0,0.0
8449893ffffffff,2.0,0.0,0.0,0.0,0.0
8449899ffffffff,3.0,0.0,0.0,0.0,0.0
84498b9ffffffff,8.0,6.0,0.0,0.0,0.0
84498bdffffffff,11.0,0.0,0.0,0.0,0.0
84498c1ffffffff,4.0,0.0,0.0,0.0,0.0
84498c5ffffffff,6.0,0.0,0.0,0.0,0.0
84498c7ffffffff,17.0,0.0,0.0,0.0,0.0
84498c9ffffffff,238.0,5.0,0.0,0.0,0.0
84498cbffffffff,2.0,0.0,0.0,0.0,0.0
84498cdffffffff,7.0,0.0,0.0,0.0,0.0
84498d5ffffffff,2.0,0.0,0.0,0.0,0.0
84498d7ffffffff,4.0,0.0,0.0,0.0,0.0
84498d9ffffffff,2.0,0.0,0.0,0.0,0.0
84498dbffffffff,2.0,0.0,0.0,0.0,0.0
84498ddffffffff,2.0,0.0,0.0,0.0,0.0
84498e1ffffffff,21.0,0.0,0.0,0.0,0.0
84498e3ffffffff,177.0,0.0,0.0,0.0,0.0
84498e5ffffffff,2.0,0.0,0.0,0.0,0.0
84498e7ffffffff,4.0,0.0,0.0,0.0,0.0
84498e9ffffffff,8.0,0.0,0.0,0.0,0.0
84498ebffffffff,181.0,0.0,0.0,0.0,0.0
84498edffffffff,98.0,2.0,0.0,0.0,0.0
8449901ffffffff,12.0,0.0,0.0,0.0,0.0
8449907ffffffff,5.0,0.0,0.0,0.0,0.0
8449909ffffffff,8.0,0.0,0.0,0.0,0.0
844990bffffffff,47.0,5.0,0.0,0.0,0.0
844990dffffffff,97.0,18.0,0.0,0.0,0.0
8449911ffffffff,69.0,0.0,0.0,0.0,0.0
8449913ffffffff,5.0,0.0,0.0,0.0,0.0
8449919ffffffff,57.0,0.0,0.0,0.0,0.0
844991bffffffff,16.0,0.0,0.0,0.0,0.0
844991dffffffff,69.0,27.0,0.0,0.0,0.0
8449929ffffffff,18.0,0.0,0.0,0.0,0.0
844992bffffffff,46.0,10.0,0.0,0.0,0.0
8449933ffffffff,1.0,0.0,0.0,0.0,0.0
844993dffffffff,7.0,0.0,0.0,0.0,0.0
8449941ffffffff,129.0,0.0,0.0,0.0,0.0
8449943ffffffff,217.0,1.0,0.0,0.0,0.0
8449945ffffffff,9.0,5.0,0.0,0.0,0.0
8449947ffffffff,23.0,0.0,0.0,0.0,0.0
8449949ffffffff,10.0,0.0,0.0,0.0,0.0
844994bffffffff,1105.0,21.0,0.0,0.0,0.0
844994dffffffff,42.0,12.0,0.0,0.0,0.0
8449951ffffffff,775.0,119.0,0.0,0.0,0.0
8449953ffffffff,502.0,25.0,0.0,0.0,0.0
8449955ffffffff,40.0,3.0,0.0,0.0,0.0
8449957ffffffff,419.0,13.0,0.0,0.0,0.0
8449959ffffffff,4540.0,532.0,0.0,0.0,0.0
844995bffffffff,2397.0,230.0,0.0,0.0,0.0
844995dffffffff,133.0,18.0,0.0,0.0,0.0
8449961ffffffff,444.0,110.0,0.0,0.0,0.0
8449963ffffffff,281.0,34.0,0.0,0.0,0.0
8449965ffffffff,727.0,69.0,0.0,0.0,0.0
8449967ffffffff,243.0,9.0,0.0,0.0,0.0
8449969ffffffff,119.0,0.0,0.0,0.0,0.0
844996bffffffff,78.0,8.0,0.0,0.0,0.0
844996dffffffff,81.0,5.0,0.0,0.0,0.0
8449981ffffffff,31.0,4.0,0.0,0.0,0.0
8449983ffffffff,3.0,0.0,0.0,0.0,0.0
8449985ffffffff,3.0,0.0,0.0,0.0,0.0
8449987ffffffff,127.0,0.0,0.0,0.0,0.0
844998dffffffff,3.0,0.0,0.0,0.0,0.0
8449993ffffffff,2.0,0.0,0.0,0.0,0.0
844999dffffffff,2.0,0.0,0.0,0.0,0.0
84499abffffffff,10.0,0.0,0.0,0.0,0.0
84499b1ffffffff,24.0,0.0,0.0,0.0,0.0
84499b3ffffffff,2.0,0.0,0.0,0.0,0.0
84499b5ffffffff,6.0,0.0,0.0,0.0,0.0
84499b7ffffffff,4.0,0.0,0.0,0.0,0.0
84499bbffffffff,2.0,0.0,0.0,0.0,0.0
84499bdffffffff,3.0,0.0,0.0,0.0,0.0
84499c1ffffffff,22.0,0.0,0.0,0.0,0.0
84499c3ffffffff,2.0,0.0,0.0,0.0,0.0
84499c5ffffffff,28.0,0.0,0.0,0.0,0.0
84499c9ffffffff,18.0,0.0,0.0,0.0,0.0
84499cbffffffff,7.0,0.0,0.0,0.0,0.0
84499cdffffffff,48.0,0.0,0.0,0.0,0.0
84499d1ffffffff,26.0,0.0,0.0,0.0,0.0
84499d3ffffffff,2.0,0.0,0.0,0.0,0.0
84499d5ffffffff,5.0,0.0,0.0,0.0,0.0
84499d7ffffffff,4.0,2.0,0.0,0.0,0.0
84499d9ffffffff,38.0,0.0,0.0,0.0,0.0
84499dbffffffff,143.0,0.0,0.0,0.0,0.0
84499e3ffffffff,12.0,0.0,0.0,0.0,0.0
84499e5ffffffff,1.0,0.0,0.0,0.0,0.0
84499e9ffffffff,4.0,0.0,0.0,0.0,0.0
84499ebffffffff,23.0,0.0,0.0,0.0,0.0
8449a17ffffffff,1.0,0.0,0.0,0.0,0.0
8449a21ffffffff,16.0,0.0,0.0,0.0,0.0
8449a2bffffffff,12.0,0.0,0.0,0.0,0.0
8449a31ffffffff,4.0,0.0,0.0,0.0,0.0
8449a39ffffffff,2.0,0.0,0.0,0.0,0.0
8449a3dffffffff,4.0,0.0,0.0,0.0,0.0
8449a81ffffffff,42.0,1.0,0.0,0.0,0.0
8449a83ffffffff,58.0,0.0,0.0,0.0,0.0
8449a85ffffffff,566.0,1.0,0.0,0.0,0.0
8449a87ffffffff,17.0,2.0,0.0,0.0,0.0
8449a89ffffffff,47.0,0.0,0.0,0.0,0.0
8449a8bffffffff,22.0,2.0,0.0,0.0,0.0
8449a8dffffffff,121.0,0.0,0.0,0.0,0.0
8449a91ffffffff,457.0,18.0,0.0,0.0,0.0
8449a93ffffffff,64.0,0.0,0.0,0.0,0.0
8449a95ffffffff,3.0,0.0,0.0,0.0,0.0
8449a97ffffffff,268.0,4.0,0.0,0.0,0.0
8449a99ffffffff,5.0,2.0,0.0,0.0,0.0
8449a9bffffffff,38.0,1.0,0.0,0.0,0.0
8449aa1ffffffff,239.0,9.0,0.0,0.0,0.0
8449aa3ffffffff,1210.0,77.0,0.0,0.0,0.0
8449aa5ffffffff,53.0,14.0,0.0,0.0,0.0
8449aa7ffffffff,96.0,23.0,0.0,0.0,0.0
8449aa9ffffffff,60.0,2.0,0.0,0.0,0.0
8449aabffffffff,202.0,6.0,0.0,0.0,0.0
8449ab1ffffffff,191.0,21.0,0.0,0.0,0.0
8449ab3ffffffff,4.0,1.0,0.0,0.0,0.0
8449ab5ffffffff,495.0,12.0,0.0,0.0,0.0
8449ab7ffffffff,14.0,2.0,0.0,0.0,0.0
8449ab9ffffffff,7.0,0.0,0.0,0.0,0.0
8449abbffffffff,43.0,0.0,0.0,0.0,0.0
8449abdffffffff,199.0,28.0,0.0,0.0,0.0
8449ac7ffffffff,4.0,0.0,0.0,0.0,0.0
8449ad5ffffffff,24.0,4.0,0.0,0.0,0.0
8449ad7ffffffff,13.0,0.0,0.0,0.0,0.0
8449ae1ffffffff,1.0,0.0,0.0,0.0,0.0
8449ae3ffffffff,31.0,0.0,0.0,0.0,0.0
8449ae9ffffffff,1.0,0.0,0.0,0.0,0.0
8449aebffffffff,2.0,0.0,0.0,0.0,0.0
8449b03ffffffff,12.0,0.0,0.0,0.0,0.0
8449b15ffffffff,7.0,0.0,0.0,0.0,0.0
8449b17ffffffff,3.0,0.0,0.0,0.0,0.0
8449b19ffffffff,5.0,0.0,0.0,0.0,0.0
8449b1dffffffff,8.0,0.0,0.0,0.0,0.0
8449b21ffffffff,54.0,4.0,0.0,0.0,0.0
8449b23ffffffff,1.0,0.0,0.0,0.0,0.0
8449b25ffffffff,20.0,0.0,0.0,0.0,0.0
8449b29ffffffff,6.0,3.0,0.0,0.0,0.0
8449b2bffffffff,21.0,0.0,0.0,0.0,0.0
8449b2dffffffff,346.0,0.0,0.0,0.0,0.0
8449b31ffffffff,94.0,0.0,0.0,0.0,0.0
8449b33ffffffff,949.0,8.0,0.0,0.0,0.0
