cell_id,Agelaius phoeniceus,Agelaius phoeniceus [phoeniceus Group],Agelaius phoeniceus californicus/mailliardorum,Agelaius phoeniceus gubernator
834526fffffffff,2.0,0.0,0.0,0.0
83452afffffffff,41.0,0.0,0.0,0.0
83452cfffffffff,12.0,0.0,0.0,0.0
83452efffffffff,61.0,6.0,0.0,0.0
834572fffffffff,6.0,6.0,0.0,0.0
834805fffffffff,3.0,0.0,0.0,0.0
83480dfffffffff,24.0,0.0,0.0,0.0
834823fffffffff,10.0,0.0,0.0,0.0
83482afffffffff,280.0,0.0,0.0,0.0
83482bfffffffff,1.0,0.0,0.0,0.0
83482efffffffff,12.0,0.0,0.0,0.0
834836fffffffff,12.0,0.0,0.0,0.0
834842fffffffff,12.0,0.0,0.0,0.0
834843fffffffff,98.0,3.0,0.0,0.0
834846fffffffff,2.0,0.0,0.0,0.0
83484afffffffff,6.0,4.0,0.0,0.0
834855fffffffff,18.0,0.0,0.0,0.0
834859fffffffff,6.0,0.0,0.0,0.0
83485bfffffffff,22.0,4.0,0.0,0.0
83485cfffffffff,12.0,0.0,0.0,0.0
83485dfffffffff,16.0,0.0,0.0,0.0
834871fffffffff,1.0,0.0,0.0,0.0
834873fffffffff,2.0,0.0,0.0,0.0
834880fffffffff,1.0,0.0,0.0,0.0
834890fffffffff,5.0,0.0,0.0,0.0
834891fffffffff,2.0,0.0,0.0,0.0
834893fffffffff,16.0,0.0,0.0,0.0
834895fffffffff,38.0,0.0,0.0,0.0
83489afffffffff,8.0,0.0,0.0,0.0
83489dfffffffff,2.0,2.0,0.0,0.0
83489efffffffff,6.0,0.0,0.0,0.0
8348a2fffffffff,20.0,0.0,0.0,0.0
8348b1fffffffff,5.0,0.0,0.0,0.0
8348b2fffffffff,5.0,2.0,0.0,0.0
8348b3fffffffff,42.0,4.0,0.0,0.0
8348c2fffffffff,9.0,0.0,0.0,0.0
8348c3fffffffff,4.0,0.0,0.0,0.0
8348c5fffffffff,20.0,4.0,0.0,0.0
8348c6fffffffff,1.0,0.0,0.0,0.0
8348cdfffffffff,5.0,2.0,0.0,0.0
8348cefffffffff,4.0,0.0,0.0,0.0
8348d0fffffffff,4.0,0.0,0.0,0.0
8348d4fffffffff,2.0,0.0,0.0,0.0
8348d8fffffffff,17.0,2.0,0.0,0.0
8348dafffffffff,2.0,0.0,0.0,0.0
8348dbfffffffff,6.0,2.0,0.0,0.0
8348dcfffffffff,2.0,0.0,0.0,0.0
8348e8fffffffff,87.0,6.0,0.0,0.0
8348e9fffffffff,47.0,10.0,0.0,0.0
8348eafffffffff,12.0,0.0,0.0,0.0
8348ebfffffffff,112.0,0.0,0.0,0.0
8348ecfffffffff,19.0,0.0,0.0,0.0
8348eefffffffff,22.0,13.0,0.0,0.0
8348f2fffffffff,9.0,2.0,0.0,0.0
8348f6fffffffff,4.0,0.0,0.0,0.0
834982fffffffff,2.0,0.0,0.0,0.0
834986fffffffff,6.0,0.0,0.0,1.0
834990fffffffff,3.0,0.0,0.0,0.0
834992fffffffff,2.0,0.0,0.0,0.0
834994fffffffff,5.0,0.0,0.0,0.0
834995fffffffff,30.0,0.0,0.0,9.0
834996fffffffff,19.0,2.0,0.0,0.0
8366b0fffffffff,3.0,0.0,0.0,0.0
8366b4fffffffff,2.0,2.0,0.0,0.0
8366b5fffffffff,7.0,0.0,0.0,0.0
83679afffffffff,1.0,0.0,0.0,0.0
83679bfffffffff,102.0,0.0,0.0,0.0
836d21fffffffff,4.0,4.0,0.0,0.0
836d23fffffffff,4.0,0.0,0.0,0.0
836d25fffffffff,8.0,2.0,0.0,0.0
836d29fffffffff,3.0,0.0,0.0,0.0
836d2afffffffff,9.0,0.0,0.0,0.0
836d2bfffffffff,9.0,0.0,0.0,0.0
836d2cfffffffff,8.0,8.0,0.0,0.0
836d2dfffffffff,4.0,0.0,0.0,0.0
836d30fffffffff,1.0,0.0,0.0,0.0
836d34fffffffff,12.0,2.0,0.0,0.0
836d35fffffffff,7.0,0.0,0.0,0.0
836d60fffffffff,10.0,0.0,0.0,0.0
836d61fffffffff,89.0,0.0,0.0,0.0
836d65fffffffff,159.0,0.0,0.0,0.0
836d68fffffffff,6.0,0.0,0.0,0.0
836d69fffffffff,23.0,19.0,0.0,0.0
836d6cfffffffff,2.0,0.0,0.0,0.0
836d6dfffffffff,6.0,2.0,0.0,0.0
836d74fffffffff,6.0,0.0,0.0,0.0
836d75fffffffff,4.0,0.0,0.0,0.0
836d76fffffffff,4.0,0.0,0.0,0.0
