cell_id,Tyto alba,Tyto alba [alba Group],Tyto alba schmitzi,Tyto alba gracilirostris,Tyto alba poensis,Tyto alba detorta,Tyto alba thomensis
83752dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8375a6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
837a41fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
837a48fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
837a49fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
837a61fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
837a64fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
837a65fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
837a6afffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
837a6dfffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
837a6efffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
837ac8fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
837acafffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
837ad9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
837b4bfffffffff,3.0,0.0,0.0,0.0,3.0,0.0,0.0
837b59fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
83828bfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8382a8fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8382d0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8382d2fffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
8382d3fffffffff,5.0,0.0,0.0,0.0,5.0,0.0,0.0
8382e3fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,10.0
838311fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83831efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
838326fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
838330fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
838333fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8385a2fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
839600fffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0
839601fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
839605fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
839608fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
839615fffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
839620fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
839621fffffffff,3.0,0.0,0.0,0.0,1.0,0.0,0.0
839622fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
839623fffffffff,15.0,0.0,0.0,0.0,2.0,0.0,0.0
839628fffffffff,8.0,0.0,0.0,0.0,4.0,0.0,0.0
83962bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83962cfffffffff,11.0,0.0,0.0,0.0,7.0,0.0,0.0
83962efffffffff,26.0,0.0,0.0,0.0,10.0,0.0,0.0
839633fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
839644fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
839670fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
839674fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
839675fffffffff,9.0,0.0,0.0,0.0,5.0,0.0,0.0
839690fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
839692fffffffff,28.0,0.0,0.0,0.0,7.0,0.0,0.0
839693fffffffff,16.0,0.0,0.0,0.0,4.0,0.0,0.0
83969afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8396a1fffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
8396a8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8396adfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8396b1fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
8396b4fffffffff,3.0,0.0,0.0,0.0,2.0,0.0,0.0
8396b5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8396b6fffffffff,6.0,0.0,0.0,0.0,4.0,0.0,0.0
839701fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
839702fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
839705fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
839708fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83970afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
839710fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
839711fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
839713fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
839715fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
839719fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
83971cfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
839721fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
839724fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
839728fffffffff,4.0,0.0,0.0,0.0,4.0,0.0,0.0
839729fffffffff,8.0,0.0,0.0,0.0,5.0,0.0,0.0
83972cfffffffff,12.0,0.0,0.0,0.0,6.0,0.0,0.0
83972dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83972efffffffff,9.0,0.0,0.0,0.0,2.0,0.0,0.0
839740fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
839741fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
839743fffffffff,19.0,0.0,0.0,0.0,10.0,0.0,0.0
839745fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
839746fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83974afffffffff,25.0,0.0,0.0,0.0,10.0,0.0,0.0
83974bfffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
839751fffffffff,51.0,0.0,0.0,0.0,32.0,0.0,0.0
839752fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
839753fffffffff,8.0,0.0,0.0,0.0,8.0,0.0,0.0
839754fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
839758fffffffff,4.0,0.0,0.0,0.0,4.0,0.0,0.0
83975cfffffffff,7.0,0.0,0.0,0.0,1.0,0.0,0.0
839768fffffffff,4.0,0.0,0.0,0.0,4.0,0.0,0.0
839771fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
839772fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83978bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83979efffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83a214fffffffff,13.0,0.0,0.0,0.0,8.0,0.0,0.0
83a215fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83a222fffffffff,24.0,0.0,0.0,0.0,10.0,0.0,0.0
83a230fffffffff,6.0,0.0,0.0,0.0,3.0,0.0,0.0
83a231fffffffff,10.0,0.0,0.0,0.0,2.0,0.0,0.0
83a233fffffffff,12.0,0.0,0.0,0.0,2.0,0.0,0.0
83a235fffffffff,30.0,0.0,0.0,0.0,15.0,0.0,0.0
83a236fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83a2a3fffffffff,59.0,0.0,0.0,0.0,20.0,0.0,0.0
83a308fffffffff,2.0,0.0,0.0,0.0,1.0,0.0,0.0
83a319fffffffff,24.0,0.0,0.0,0.0,9.0,0.0,0.0
83a31dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83a38bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83a38dfffffffff,3.0,0.0,0.0,0.0,1.0,0.0,0.0
83a399fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83a3abfffffffff,6.0,0.0,0.0,0.0,4.0,0.0,0.0
83a3adfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83ac80fffffffff,64.0,0.0,0.0,0.0,24.0,0.0,0.0
83ac81fffffffff,6.0,0.0,0.0,0.0,1.0,0.0,0.0
83ac84fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83ac85fffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0
83ac86fffffffff,60.0,0.0,0.0,0.0,39.0,0.0,0.0
83ac8afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83ac96fffffffff,22.0,0.0,0.0,0.0,5.0,0.0,0.0
83aca1fffffffff,5.0,0.0,0.0,0.0,2.0,0.0,0.0
83aca2fffffffff,6.0,0.0,0.0,0.0,2.0,0.0,0.0
83aca3fffffffff,38.0,0.0,0.0,0.0,24.0,0.0,0.0
83aca5fffffffff,3.0,0.0,0.0,0.0,2.0,0.0,0.0
83aca6fffffffff,13.0,0.0,0.0,0.0,5.0,0.0,0.0
83acaafffffffff,3.0,0.0,0.0,0.0,3.0,0.0,0.0
83acb1fffffffff,17.0,0.0,0.0,0.0,9.0,0.0,0.0
83acb3fffffffff,6.0,0.0,0.0,0.0,2.0,0.0,0.0
83ad32fffffffff,24.0,0.0,0.0,0.0,10.0,0.0,0.0
83ad36fffffffff,21.0,0.0,0.0,0.0,14.0,0.0,0.0
83ad82fffffffff,25.0,0.0,0.0,0.0,11.0,0.0,0.0
83ad86fffffffff,9.0,0.0,0.0,0.0,1.0,0.0,0.0
83ad8bfffffffff,7.0,0.0,0.0,0.0,1.0,0.0,0.0
83ad94fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83ada2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83adb0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83adb2fffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
83bc09fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83bc19fffffffff,3.0,0.0,0.0,0.0,3.0,0.0,0.0
83bc43fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83bc44fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83bc48fffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
83bc4dfffffffff,10.0,0.0,0.0,0.0,7.0,0.0,0.0
83bc68fffffffff,3.0,0.0,0.0,0.0,1.0,0.0,0.0
83bc6afffffffff,12.0,0.0,0.0,0.0,8.0,0.0,0.0
83bc6bfffffffff,14.0,0.0,0.0,0.0,2.0,0.0,0.0
83bc73fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
83bc89fffffffff,3.0,0.0,0.0,0.0,3.0,0.0,0.0
83bcc0fffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0
83bcc1fffffffff,24.0,0.0,0.0,0.0,19.0,0.0,0.0
83bcc3fffffffff,8.0,0.0,0.0,0.0,4.0,0.0,0.0
83bcc4fffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
83bcc6fffffffff,18.0,0.0,0.0,0.0,6.0,0.0,0.0
83bccafffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83bcccfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83bccefffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
83bcd0fffffffff,32.0,0.0,0.0,0.0,22.0,0.0,0.0
83bcd1fffffffff,5.0,0.0,0.0,0.0,3.0,0.0,0.0
83bcd2fffffffff,98.0,0.0,0.0,0.0,31.0,0.0,0.0
83bcd3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83bcd4fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
83bcd6fffffffff,34.0,0.0,0.0,0.0,14.0,0.0,0.0
83bcd8fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83bcd9fffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0
83bcdcfffffffff,34.0,0.0,0.0,0.0,15.0,0.0,0.0
83bcddfffffffff,10.0,0.0,0.0,0.0,10.0,0.0,0.0
83bcdefffffffff,10.0,0.0,0.0,0.0,3.0,0.0,0.0
83bce1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83bce2fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
83bce6fffffffff,12.0,0.0,0.0,0.0,6.0,0.0,0.0
83bce9fffffffff,35.0,0.0,0.0,0.0,14.0,0.0,0.0
83bcf1fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83bcf2fffffffff,27.0,0.0,0.0,0.0,3.0,0.0,0.0
83bcf3fffffffff,5.0,0.0,0.0,0.0,3.0,0.0,0.0
83bcf5fffffffff,9.0,0.0,0.0,0.0,6.0,0.0,0.0
83bcf6fffffffff,17.0,0.0,0.0,0.0,4.0,0.0,0.0
