cell_id,Phylloscopus trochiloides,Phylloscopus trochiloides viridanus,Phylloscopus trochiloides trochiloides/ludlowi,Phylloscopus trochiloides obscuratus
843cf43ffffffff,27.0,0.0,0.0,0.0
843cf47ffffffff,20.0,0.0,0.0,0.0
843cf49ffffffff,6.0,0.0,0.0,0.0
843cf4bffffffff,3.0,0.0,0.0,0.0
843cf61ffffffff,15.0,0.0,3.0,0.0
843cf63ffffffff,2.0,0.0,0.0,0.0
843cf65ffffffff,7.0,0.0,0.0,0.0
843cf67ffffffff,19.0,0.0,0.0,0.0
843cf69ffffffff,29.0,0.0,0.0,0.0
843cf6dffffffff,9.0,0.0,0.0,0.0
843d005ffffffff,28.0,0.0,0.0,0.0
843d043ffffffff,3.0,0.0,0.0,0.0
843d045ffffffff,5.0,0.0,0.0,0.0
843d047ffffffff,2.0,0.0,0.0,0.0
843d049ffffffff,14.0,0.0,0.0,0.0
843d04dffffffff,2.0,0.0,0.0,0.0
843d06bffffffff,1.0,0.0,0.0,0.0
843d101ffffffff,9.0,0.0,0.0,0.0
843d103ffffffff,44.0,0.0,0.0,0.0
843d107ffffffff,702.0,0.0,0.0,0.0
843d109ffffffff,21.0,0.0,0.0,0.0
843d10dffffffff,14.0,0.0,0.0,0.0
843d111ffffffff,4.0,0.0,0.0,0.0
843d113ffffffff,2.0,0.0,0.0,0.0
843d115ffffffff,7.0,0.0,0.0,0.0
843d119ffffffff,4.0,0.0,0.0,0.0
843d11dffffffff,7.0,0.0,0.0,0.0
843d131ffffffff,11.0,0.0,0.0,0.0
843d135ffffffff,196.0,0.0,0.0,0.0
843d137ffffffff,98.0,0.0,0.0,0.0
843d139ffffffff,363.0,0.0,0.0,0.0
843d13dffffffff,209.0,0.0,0.0,0.0
843d141ffffffff,2.0,0.0,0.0,0.0
843d143ffffffff,2.0,0.0,0.0,0.0
843d145ffffffff,2.0,0.0,0.0,0.0
843d147ffffffff,32.0,0.0,0.0,0.0
843d149ffffffff,4.0,0.0,0.0,0.0
843d151ffffffff,18.0,0.0,0.0,0.0
843d155ffffffff,12.0,0.0,0.0,0.0
843d157ffffffff,5.0,0.0,0.0,0.0
843d159ffffffff,4.0,0.0,0.0,0.0
843d15dffffffff,4.0,0.0,0.0,0.0
843d16bffffffff,3.0,0.0,0.0,0.0
843d1a9ffffffff,17.0,0.0,0.0,0.0
843d1e5ffffffff,3.0,0.0,0.0,0.0
843d1e7ffffffff,31.0,0.0,0.0,0.0
843d1e9ffffffff,1.0,0.0,0.0,0.0
843d1edffffffff,88.0,0.0,0.0,0.0
843d221ffffffff,2.0,0.0,0.0,0.0
843d223ffffffff,6.0,0.0,0.0,0.0
843d22dffffffff,2.0,0.0,0.0,0.0
843d301ffffffff,2.0,0.0,0.0,0.0
843d305ffffffff,6.0,0.0,0.0,0.0
843d307ffffffff,2.0,0.0,0.0,0.0
843d31dffffffff,12.0,0.0,0.0,0.0
843d321ffffffff,8.0,0.0,0.0,0.0
843d323ffffffff,4.0,0.0,0.0,0.0
843d333ffffffff,5.0,0.0,0.0,0.0
843d335ffffffff,9.0,0.0,0.0,0.0
843d337ffffffff,4.0,0.0,0.0,0.0
843d33dffffffff,15.0,0.0,0.0,0.0
843d341ffffffff,3.0,0.0,0.0,0.0
843d343ffffffff,1.0,0.0,0.0,0.0
843d349ffffffff,1.0,0.0,0.0,0.0
843d34bffffffff,25.0,0.0,0.0,0.0
843d34dffffffff,1.0,0.0,0.0,0.0
843d353ffffffff,15.0,0.0,0.0,0.0
843d359ffffffff,12.0,0.0,0.0,0.0
843d35dffffffff,23.0,0.0,0.0,0.0
843d363ffffffff,7.0,0.0,0.0,0.0
843d36bffffffff,2.0,0.0,0.0,0.0
843d805ffffffff,2.0,0.0,0.0,0.0
843d80bffffffff,1.0,0.0,0.0,0.0
843d80dffffffff,8.0,0.0,0.0,0.0
843d827ffffffff,1.0,0.0,0.0,0.0
843d839ffffffff,2.0,2.0,0.0,0.0
843d845ffffffff,77.0,0.0,0.0,0.0
843d847ffffffff,3.0,0.0,0.0,0.0
843d851ffffffff,7.0,0.0,0.0,0.0
843d853ffffffff,70.0,0.0,0.0,0.0
843d855ffffffff,2.0,0.0,0.0,0.0
843d859ffffffff,122.0,0.0,0.0,0.0
843d85bffffffff,24.0,0.0,0.0,0.0
843d865ffffffff,2.0,0.0,0.0,0.0
843d86bffffffff,13.0,0.0,0.0,0.0
843d899ffffffff,6.0,0.0,0.0,0.0
843d8adffffffff,2.0,0.0,0.0,0.0
843d8b1ffffffff,26.0,0.0,0.0,0.0
843d8b5ffffffff,2.0,0.0,0.0,0.0
843d8b7ffffffff,1.0,0.0,0.0,0.0
843d8b9ffffffff,7.0,0.0,0.0,0.0
843d8bdffffffff,5.0,0.0,0.0,0.0
843d8c1ffffffff,14.0,0.0,0.0,0.0
843d8c3ffffffff,3.0,0.0,0.0,0.0
843d8d5ffffffff,39.0,0.0,0.0,0.0
843d8dbffffffff,1.0,0.0,0.0,0.0
843d8ddffffffff,30.0,0.0,0.0,0.0
843d907ffffffff,3.0,0.0,0.0,0.0
843d90dffffffff,8.0,0.0,0.0,0.0
843d911ffffffff,3.0,0.0,0.0,0.0
843d915ffffffff,65.0,0.0,0.0,0.0
843d917ffffffff,1.0,0.0,0.0,0.0
843d91dffffffff,2.0,0.0,0.0,0.0
843d921ffffffff,1.0,0.0,0.0,0.0
843d927ffffffff,2.0,0.0,0.0,0.0
843d929ffffffff,49.0,2.0,0.0,0.0
843d92bffffffff,2.0,0.0,0.0,0.0
843d92dffffffff,10.0,0.0,0.0,0.0
843d933ffffffff,14.0,0.0,0.0,0.0
843d939ffffffff,1.0,0.0,0.0,0.0
843d93bffffffff,12.0,0.0,0.0,0.0
843d93dffffffff,3.0,0.0,0.0,0.0
843d95bffffffff,1.0,0.0,0.0,0.0
843d963ffffffff,10.0,0.0,0.0,0.0
843d967ffffffff,85.0,0.0,0.0,0.0
843d96bffffffff,10.0,0.0,0.0,0.0
843d983ffffffff,21.0,0.0,0.0,0.0
843d985ffffffff,3.0,0.0,0.0,0.0
843d987ffffffff,98.0,14.0,0.0,0.0
843d98dffffffff,40.0,8.0,0.0,0.0
843d993ffffffff,84.0,4.0,0.0,0.0
843d997ffffffff,9.0,0.0,0.0,0.0
843d999ffffffff,2.0,0.0,0.0,0.0
843d9a3ffffffff,1.0,0.0,0.0,0.0
843d9a7ffffffff,30.0,0.0,0.0,0.0
843d9abffffffff,9.0,0.0,0.0,0.0
843d9adffffffff,13.0,0.0,0.0,0.0
843d9b1ffffffff,15.0,0.0,0.0,0.0
843d9b7ffffffff,1209.0,0.0,0.0,0.0
843d9b9ffffffff,142.0,7.0,0.0,0.0
843d9bbffffffff,4.0,0.0,0.0,0.0
843d9bdffffffff,2.0,0.0,0.0,0.0
843d9d1ffffffff,71.0,0.0,0.0,0.0
843d9d3ffffffff,53.0,0.0,0.0,0.0
843d9dbffffffff,158.0,0.0,0.0,0.0
843d9e5ffffffff,503.0,0.0,0.0,0.0
843d9e7ffffffff,115.0,0.0,0.0,0.0
843d9edffffffff,23.0,0.0,0.0,0.0
843da0bffffffff,7.0,0.0,0.0,0.0
843da0dffffffff,2.0,0.0,0.0,0.0
843da11ffffffff,1028.0,0.0,0.0,0.0
843da13ffffffff,49.0,0.0,0.0,0.0
843da15ffffffff,8.0,0.0,0.0,0.0
843da19ffffffff,15.0,0.0,0.0,0.0
843da1bffffffff,34.0,0.0,0.0,0.0
843da1dffffffff,310.0,0.0,0.0,0.0
843da21ffffffff,39.0,0.0,0.0,0.0
843da25ffffffff,5.0,0.0,0.0,0.0
843da33ffffffff,16.0,0.0,0.0,0.0
843da37ffffffff,632.0,0.0,0.0,0.0
843da39ffffffff,2.0,0.0,0.0,0.0
843da3bffffffff,2.0,0.0,0.0,0.0
843da3dffffffff,7.0,0.0,0.0,0.0
843da57ffffffff,22.0,0.0,0.0,0.0
843da69ffffffff,12.0,0.0,0.0,0.0
843da91ffffffff,5.0,0.0,0.0,0.0
843da93ffffffff,6.0,0.0,0.0,0.0
843da95ffffffff,3.0,0.0,0.0,0.0
843da97ffffffff,49.0,0.0,0.0,0.0
843da99ffffffff,9.0,0.0,0.0,0.0
843da9dffffffff,7.0,0.0,0.0,0.0
843daa5ffffffff,5.0,0.0,0.0,0.0
843dab5ffffffff,3.0,0.0,0.0,0.0
843dac9ffffffff,109.0,0.0,0.0,0.0
843dad1ffffffff,285.0,0.0,0.0,0.0
843dad3ffffffff,2.0,0.0,0.0,0.0
843dad5ffffffff,2.0,0.0,0.0,0.0
843dad7ffffffff,6.0,0.0,0.0,0.0
843dad9ffffffff,51.0,0.0,0.0,0.0
843dadbffffffff,16.0,0.0,0.0,0.0
843daddffffffff,266.0,0.0,0.0,0.0
843dae1ffffffff,10.0,0.0,0.0,0.0
843dae7ffffffff,6.0,0.0,0.0,0.0
843db01ffffffff,2.0,0.0,0.0,0.0
843db03ffffffff,1.0,0.0,0.0,0.0
843db07ffffffff,1.0,0.0,0.0,0.0
843db0bffffffff,1.0,0.0,0.0,0.0
843db13ffffffff,32.0,0.0,0.0,0.0
843db23ffffffff,2.0,0.0,0.0,0.0
843db25ffffffff,4.0,0.0,0.0,0.0
843db29ffffffff,3.0,0.0,0.0,0.0
843db2dffffffff,25.0,0.0,0.0,0.0
843db31ffffffff,12.0,0.0,0.0,0.0
843db33ffffffff,2.0,0.0,0.0,0.0
843db35ffffffff,43.0,0.0,0.0,0.0
843db37ffffffff,17.0,0.0,0.0,0.0
843db39ffffffff,6.0,0.0,0.0,0.0
843db3bffffffff,3.0,0.0,0.0,0.0
843db3dffffffff,2.0,0.0,0.0,0.0
843db51ffffffff,2.0,0.0,0.0,0.0
843db53ffffffff,2.0,0.0,0.0,0.0
843db61ffffffff,8.0,0.0,0.0,0.0
843db65ffffffff,2.0,0.0,0.0,0.0
843db67ffffffff,87.0,0.0,0.0,0.0
843db6dffffffff,4.0,0.0,0.0,0.0
84400a5ffffffff,2.0,0.0,0.0,0.0
8440431ffffffff,3.0,0.0,0.0,0.0
8440447ffffffff,1.0,0.0,0.0,0.0
8440457ffffffff,2.0,0.0,0.0,0.0
8440491ffffffff,1.0,0.0,0.0,0.0
8440499ffffffff,7.0,0.0,0.0,0.0
84404c1ffffffff,2.0,0.0,0.0,0.0
84404c3ffffffff,6.0,0.0,0.0,0.0
84404c5ffffffff,5.0,0.0,0.0,0.0
84404c7ffffffff,2.0,0.0,0.0,0.0
84404ddffffffff,34.0,0.0,0.0,0.0
8440587ffffffff,1.0,0.0,0.0,0.0
84405c1ffffffff,2.0,0.0,0.0,0.0
84405c9ffffffff,2.0,0.0,0.0,0.0
84405cbffffffff,1.0,0.0,0.0,0.0
8440619ffffffff,10.0,0.0,0.0,0.0
844061bffffffff,2.0,0.0,0.0,0.0
84406b7ffffffff,4.0,0.0,0.0,0.0
8440711ffffffff,1.0,0.0,0.0,0.0
8440717ffffffff,1.0,0.0,0.0,0.0
8440805ffffffff,1.0,0.0,0.0,0.0
8440899ffffffff,1.0,0.0,0.0,0.0
84408a9ffffffff,1.0,0.0,0.0,0.0
84409b1ffffffff,1.0,0.0,0.0,0.0
8440c05ffffffff,5.0,0.0,0.0,0.0
8440c19ffffffff,31.0,0.0,0.0,0.0
8440c1dffffffff,8.0,0.0,0.0,0.0
8440c21ffffffff,2.0,0.0,0.0,0.0
8440c25ffffffff,2.0,0.0,0.0,0.0
8440c27ffffffff,24.0,0.0,0.0,0.0
8440c29ffffffff,5.0,0.0,0.0,0.0
8440c2dffffffff,3.0,0.0,0.0,0.0
8440c35ffffffff,2.0,0.0,0.0,0.0
8440c39ffffffff,1.0,0.0,0.0,0.0
8440c43ffffffff,2.0,0.0,0.0,0.0
8440c59ffffffff,41.0,0.0,0.0,0.0
8440c5bffffffff,7.0,0.0,0.0,0.0
8440c63ffffffff,5.0,0.0,0.0,0.0
8440c6bffffffff,4.0,0.0,0.0,0.0
8440c6dffffffff,4.0,0.0,0.0,0.0
8440ce3ffffffff,3.0,0.0,0.0,0.0
8440cebffffffff,3.0,0.0,0.0,0.0
8440d33ffffffff,1.0,0.0,0.0,0.0
8440da9ffffffff,2.0,0.0,0.0,0.0
8440dc1ffffffff,5.0,0.0,0.0,0.0
8440dc9ffffffff,2.0,0.0,0.0,0.0
8440dcdffffffff,3.0,0.0,0.0,0.0
8440dedffffffff,19.0,0.0,0.0,0.0
8440e11ffffffff,2.0,0.0,0.0,0.0
8440e13ffffffff,33.0,0.0,0.0,0.0
8440e37ffffffff,2.0,0.0,0.0,0.0
8440e3dffffffff,2.0,0.0,0.0,0.0
8440ec1ffffffff,4.0,0.0,0.0,0.0
8440ec5ffffffff,18.0,0.0,0.0,0.0
8440ec7ffffffff,2.0,0.0,0.0,0.0
8440ee5ffffffff,74.0,0.0,0.0,0.0
8440ee9ffffffff,2.0,0.0,0.0,0.0
8440eebffffffff,11.0,0.0,0.0,0.0
8440eedffffffff,2.0,0.0,0.0,0.0
8440f13ffffffff,2.0,0.0,0.0,0.0
8441433ffffffff,1.0,0.0,0.0,0.0
8441439ffffffff,1.0,0.0,0.0,0.0
84414c3ffffffff,1.0,0.0,0.0,0.0
8441593ffffffff,2.0,0.0,0.0,0.0
84415c3ffffffff,2.0,0.0,0.0,0.0
84416e5ffffffff,1.0,0.0,0.0,0.0
8442493ffffffff,22.0,0.0,0.0,0.0
8442499ffffffff,34.0,0.0,0.0,0.0
84424b1ffffffff,1.0,0.0,0.0,0.0
84424d7ffffffff,2.0,0.0,0.0,0.0
8442545ffffffff,2.0,0.0,0.0,0.0
8442689ffffffff,4.0,0.0,0.0,0.0
8442695ffffffff,5.0,0.0,0.0,0.0
8442697ffffffff,20.0,0.0,0.0,0.0
844269bffffffff,16.0,0.0,0.0,0.0
8442c01ffffffff,12.0,0.0,0.0,0.0
8442c05ffffffff,13.0,0.0,0.0,0.0
8442c07ffffffff,20.0,0.0,0.0,0.0
8442c13ffffffff,10.0,0.0,0.0,0.0
8442c25ffffffff,2.0,0.0,0.0,0.0
8442c27ffffffff,132.0,0.0,0.0,0.0
8442c29ffffffff,9.0,0.0,0.0,0.0
8442c2dffffffff,1.0,0.0,0.0,0.0
8442c31ffffffff,7.0,0.0,0.0,0.0
8442c39ffffffff,6.0,0.0,0.0,0.0
8442c61ffffffff,1.0,0.0,0.0,0.0
8442c69ffffffff,47.0,0.0,0.0,0.0
8442c83ffffffff,11.0,0.0,0.0,0.0
8442c85ffffffff,2.0,0.0,0.0,0.0
8442c8dffffffff,2.0,0.0,0.0,0.0
8442c91ffffffff,6.0,0.0,0.0,0.0
8442c93ffffffff,2.0,0.0,0.0,0.0
8442c99ffffffff,2.0,0.0,0.0,0.0
8442c9bffffffff,3.0,0.0,0.0,0.0
8442ca3ffffffff,4.0,0.0,0.0,0.0
8442ca5ffffffff,6.0,0.0,0.0,0.0
8442ca7ffffffff,7.0,0.0,0.0,0.0
8442ca9ffffffff,8.0,0.0,0.0,0.0
8442cabffffffff,19.0,0.0,0.0,0.0
8442cb5ffffffff,3.0,0.0,0.0,0.0
8442cb9ffffffff,17.0,0.0,0.0,0.0
8442cbdffffffff,6.0,0.0,0.0,0.0
8442cc5ffffffff,89.0,0.0,0.0,0.0
8442cc7ffffffff,201.0,0.0,0.0,0.0
8442cc9ffffffff,3.0,0.0,0.0,0.0
8442ccbffffffff,8.0,0.0,0.0,0.0
8442cd1ffffffff,14.0,0.0,0.0,0.0
8442cd3ffffffff,6.0,0.0,0.0,0.0
8442cdbffffffff,32.0,0.0,0.0,0.0
8442cddffffffff,9.0,0.0,0.0,0.0
8442ce3ffffffff,52.0,0.0,0.0,0.0
8442ce7ffffffff,7.0,0.0,0.0,0.0
8442ce9ffffffff,24.0,0.0,0.0,0.0
8442cebffffffff,110.0,0.0,0.0,0.0
8442d13ffffffff,8.0,0.0,0.0,0.0
8442d1bffffffff,2.0,0.0,0.0,0.0
8442d91ffffffff,3.0,0.0,0.0,0.0
8442d93ffffffff,52.0,0.0,0.0,0.0
8442d95ffffffff,8.0,0.0,0.0,0.0
8442d97ffffffff,41.0,0.0,0.0,0.0
8442d9bffffffff,6.0,0.0,0.0,0.0
8442d9dffffffff,6.0,0.0,0.0,0.0
8442db1ffffffff,8.0,0.0,0.0,0.0
8442db3ffffffff,32.0,0.0,0.0,0.0
8442db5ffffffff,70.0,0.0,0.0,0.0
8442db7ffffffff,117.0,0.0,0.0,0.0
8442db9ffffffff,2.0,0.0,0.0,0.0
8442dbbffffffff,22.0,0.0,0.0,0.0
8442dbdffffffff,4.0,0.0,0.0,0.0
8442dcdffffffff,93.0,0.0,0.0,0.0
8442e41ffffffff,1.0,0.0,0.0,0.0
8442e45ffffffff,1.0,0.0,0.0,0.0
8442e47ffffffff,1.0,0.0,0.0,0.0
8442eb1ffffffff,4.0,0.0,0.0,0.0
8442eb3ffffffff,79.0,0.0,0.0,0.0
8442eb5ffffffff,6.0,0.0,0.0,0.0
8442eb7ffffffff,3.0,0.0,0.0,0.0
8442ebbffffffff,2.0,0.0,0.0,0.0
8460021ffffffff,6.0,0.0,0.0,0.0
8460025ffffffff,160.0,0.0,0.0,0.0
846002dffffffff,196.0,0.0,0.0,0.0
846004dffffffff,14.0,0.0,0.0,0.0
8460061ffffffff,31.0,0.0,0.0,0.0
8460065ffffffff,1061.0,0.0,0.0,0.0
8460067ffffffff,125.0,0.0,0.0,0.0
8460069ffffffff,74.0,0.0,0.0,0.0
846006bffffffff,3.0,0.0,0.0,0.0
846006dffffffff,217.0,0.0,0.0,0.0
8460101ffffffff,5.0,0.0,0.0,0.0
8460103ffffffff,33.0,0.0,0.0,0.0
8460105ffffffff,25.0,0.0,0.0,0.0
8460107ffffffff,6.0,0.0,0.0,0.0
846010bffffffff,8.0,0.0,0.0,0.0
846010dffffffff,2.0,0.0,0.0,0.0
8460111ffffffff,110.0,0.0,0.0,0.0
8460115ffffffff,116.0,0.0,0.0,0.0
8460117ffffffff,103.0,0.0,0.0,0.0
8460119ffffffff,75.0,0.0,0.0,0.0
846011bffffffff,47.0,0.0,0.0,0.0
846011dffffffff,284.0,0.0,0.0,0.0
8460125ffffffff,1.0,0.0,0.0,0.0
846012bffffffff,24.0,0.0,0.0,0.0
8460131ffffffff,14.0,0.0,0.0,0.0
8460133ffffffff,5.0,0.0,0.0,0.0
8460135ffffffff,6.0,0.0,0.0,0.0
8460139ffffffff,88.0,0.0,0.0,0.0
846013bffffffff,16.0,0.0,0.0,0.0
846013dffffffff,3.0,0.0,0.0,0.0
8460141ffffffff,20.0,0.0,0.0,0.0
8460143ffffffff,139.0,0.0,0.0,0.0
8460145ffffffff,1333.0,15.0,0.0,0.0
8460147ffffffff,31.0,0.0,0.0,0.0
8460149ffffffff,301.0,0.0,0.0,0.0
846014bffffffff,111.0,0.0,0.0,0.0
846014dffffffff,825.0,11.0,0.0,0.0
8460151ffffffff,134.0,0.0,0.0,0.0
8460153ffffffff,221.0,0.0,0.0,0.0
8460155ffffffff,23.0,0.0,0.0,0.0
8460157ffffffff,122.0,0.0,0.0,0.0
8460159ffffffff,271.0,0.0,0.0,0.0
846015bffffffff,584.0,0.0,0.0,0.0
846015dffffffff,487.0,0.0,0.0,0.0
8460161ffffffff,10.0,0.0,0.0,0.0
8460163ffffffff,9.0,0.0,0.0,0.0
8460165ffffffff,5.0,0.0,0.0,0.0
8460169ffffffff,3439.0,77.0,0.0,0.0
846016bffffffff,62.0,0.0,0.0,0.0
846016dffffffff,46.0,0.0,0.0,0.0
84601e5ffffffff,30.0,0.0,0.0,0.0
84601edffffffff,86.0,0.0,0.0,0.0
8460221ffffffff,60.0,0.0,0.0,0.0
8460225ffffffff,368.0,0.0,0.0,0.0
8460227ffffffff,55.0,0.0,0.0,0.0
8460229ffffffff,66.0,0.0,0.0,0.0
846022dffffffff,435.0,0.0,0.0,0.0
8460261ffffffff,438.0,0.0,0.0,0.0
8460263ffffffff,130.0,0.0,0.0,0.0
8460267ffffffff,497.0,0.0,0.0,0.0
8460269ffffffff,6.0,0.0,0.0,0.0
846026bffffffff,5.0,0.0,0.0,0.0
846026dffffffff,71.0,0.0,0.0,0.0
8460309ffffffff,6.0,0.0,0.0,0.0
846030bffffffff,251.0,0.0,0.0,0.0
8460311ffffffff,1220.0,0.0,0.0,0.0
8460313ffffffff,356.0,0.0,0.0,0.0
8460315ffffffff,150.0,0.0,0.0,0.0
8460317ffffffff,414.0,0.0,0.0,0.0
8460319ffffffff,2215.0,0.0,0.0,0.0
846031bffffffff,520.0,0.0,0.0,0.0
846031dffffffff,4044.0,0.0,0.0,0.0
8460321ffffffff,19.0,0.0,0.0,0.0
8460323ffffffff,103.0,0.0,0.0,0.0
8460325ffffffff,1.0,0.0,0.0,0.0
8460327ffffffff,112.0,0.0,0.0,0.0
8460329ffffffff,17.0,0.0,0.0,0.0
846032dffffffff,490.0,0.0,0.0,0.0
8460331ffffffff,950.0,0.0,0.0,0.0
8460333ffffffff,1064.0,0.0,0.0,0.0
8460335ffffffff,485.0,0.0,0.0,0.0
8460337ffffffff,59.0,0.0,0.0,0.0
8460339ffffffff,1.0,0.0,0.0,0.0
846033bffffffff,2119.0,0.0,0.0,0.0
8460343ffffffff,8.0,0.0,0.0,0.0
8460351ffffffff,243.0,0.0,0.0,0.0
8460353ffffffff,956.0,0.0,0.0,0.0
8460357ffffffff,419.0,0.0,0.0,0.0
846035bffffffff,681.0,0.0,0.0,0.0
8460361ffffffff,16.0,0.0,0.0,0.0
8460363ffffffff,16.0,0.0,0.0,0.0
8460367ffffffff,31.0,0.0,0.0,0.0
8460369ffffffff,2.0,0.0,0.0,0.0
846036bffffffff,7.0,0.0,0.0,0.0
846036dffffffff,10.0,0.0,0.0,0.0
8460803ffffffff,2.0,0.0,0.0,0.0
8460807ffffffff,8.0,0.0,0.0,0.0
846081dffffffff,3.0,0.0,0.0,0.0
8460841ffffffff,4.0,0.0,0.0,0.0
8460843ffffffff,1.0,0.0,0.0,0.0
8460845ffffffff,38.0,0.0,0.0,0.0
846084dffffffff,10.0,0.0,0.0,0.0
8460857ffffffff,3.0,0.0,0.0,0.0
846086dffffffff,3.0,0.0,0.0,0.0
8460881ffffffff,16.0,0.0,0.0,0.0
8460883ffffffff,5.0,0.0,0.0,0.0
8460885ffffffff,348.0,0.0,0.0,0.0
8460887ffffffff,115.0,0.0,0.0,0.0
8460889ffffffff,35.0,0.0,0.0,0.0
846088bffffffff,7.0,0.0,0.0,0.0
846088dffffffff,41.0,0.0,0.0,0.0
84608a1ffffffff,5.0,0.0,0.0,0.0
84608a3ffffffff,24.0,0.0,0.0,0.0
84608a5ffffffff,3.0,0.0,0.0,0.0
84608a7ffffffff,4.0,0.0,0.0,0.0
84608a9ffffffff,5.0,0.0,0.0,0.0
84608abffffffff,93.0,0.0,0.0,0.0
84608b1ffffffff,36.0,0.0,0.0,0.0
84608b5ffffffff,1578.0,0.0,0.0,0.0
84608b9ffffffff,73.0,0.0,0.0,0.0
84608bdffffffff,452.0,0.0,0.0,0.0
84608c3ffffffff,7.0,0.0,0.0,0.0
84608c9ffffffff,1.0,0.0,0.0,0.0
84608d1ffffffff,10.0,0.0,0.0,0.0
84608d5ffffffff,7.0,0.0,0.0,0.0
84608d7ffffffff,48.0,0.0,0.0,0.0
84608dbffffffff,3.0,0.0,0.0,0.0
84608ddffffffff,16.0,0.0,0.0,0.0
84608e1ffffffff,3.0,0.0,0.0,0.0
84608e3ffffffff,24.0,0.0,0.0,0.0
84608e5ffffffff,48.0,0.0,0.0,0.0
84608e9ffffffff,24.0,0.0,0.0,0.0
84608ebffffffff,1.0,0.0,0.0,0.0
8460901ffffffff,105.0,0.0,0.0,0.0
8460905ffffffff,3.0,0.0,0.0,0.0
846090dffffffff,6.0,0.0,0.0,0.0
8460911ffffffff,1.0,0.0,0.0,0.0
8460913ffffffff,2.0,0.0,0.0,0.0
8460915ffffffff,18.0,0.0,0.0,0.0
8460917ffffffff,5.0,0.0,0.0,0.0
8460919ffffffff,2.0,0.0,0.0,0.0
846091dffffffff,2.0,0.0,0.0,0.0
8460921ffffffff,7.0,0.0,0.0,0.0
8460923ffffffff,7.0,0.0,0.0,0.0
8460925ffffffff,676.0,3.0,0.0,0.0
8460927ffffffff,187.0,0.0,0.0,0.0
8460929ffffffff,2.0,0.0,0.0,0.0
8460931ffffffff,14.0,0.0,0.0,0.0
8460937ffffffff,8.0,0.0,0.0,0.0
8460939ffffffff,22.0,0.0,0.0,0.0
846093bffffffff,8.0,0.0,0.0,0.0
846093dffffffff,16.0,0.0,0.0,0.0
8460941ffffffff,2.0,0.0,0.0,0.0
8460947ffffffff,8.0,0.0,0.0,0.0
8460949ffffffff,5.0,0.0,0.0,0.0
846094bffffffff,12.0,0.0,0.0,0.0
846094dffffffff,44.0,0.0,0.0,0.0
8460955ffffffff,2.0,0.0,0.0,0.0
8460957ffffffff,2.0,0.0,0.0,0.0
8460961ffffffff,290.0,0.0,0.0,0.0
8460963ffffffff,2.0,0.0,0.0,0.0
8460965ffffffff,330.0,0.0,0.0,0.0
8460969ffffffff,28.0,0.0,0.0,0.0
846096bffffffff,15.0,0.0,0.0,0.0
846096dffffffff,2.0,0.0,0.0,0.0
8460985ffffffff,9.0,0.0,0.0,0.0
8460991ffffffff,4.0,0.0,0.0,0.0
8460997ffffffff,8.0,0.0,0.0,0.0
8460999ffffffff,4.0,0.0,0.0,0.0
846099bffffffff,47.0,0.0,0.0,0.0
84609a5ffffffff,8.0,0.0,0.0,0.0
84609a9ffffffff,2.0,0.0,0.0,0.0
84609b5ffffffff,6.0,0.0,0.0,0.0
84609b7ffffffff,5.0,0.0,0.0,0.0
84609c7ffffffff,33.0,0.0,0.0,0.0
84609d5ffffffff,1.0,0.0,0.0,0.0
84609dbffffffff,9.0,0.0,0.0,0.0
84609e1ffffffff,29.0,0.0,0.0,0.0
84609e3ffffffff,27.0,0.0,0.0,0.0
84609e5ffffffff,3.0,0.0,0.0,0.0
84609e9ffffffff,5.0,0.0,0.0,0.0
84609ebffffffff,31.0,0.0,0.0,0.0
84609edffffffff,5.0,0.0,0.0,0.0
8460a01ffffffff,4.0,0.0,0.0,0.0
8460a0dffffffff,24.0,0.0,0.0,0.0
8460a13ffffffff,21.0,0.0,0.0,0.0
8460a15ffffffff,1.0,0.0,0.0,0.0
8460a1bffffffff,38.0,0.0,0.0,0.0
8460a21ffffffff,1.0,0.0,0.0,0.0
8460a25ffffffff,385.0,0.0,0.0,0.0
8460a27ffffffff,333.0,0.0,0.0,0.0
8460a39ffffffff,23.0,0.0,0.0,0.0
8460a41ffffffff,4.0,0.0,0.0,0.0
8460a45ffffffff,20.0,0.0,0.0,0.0
8460a47ffffffff,2.0,0.0,0.0,0.0
8460a49ffffffff,6.0,0.0,0.0,0.0
8460a59ffffffff,2.0,0.0,0.0,0.0
8460a61ffffffff,348.0,0.0,0.0,0.0
8460a63ffffffff,39.0,0.0,0.0,0.0
8460a69ffffffff,7.0,0.0,0.0,0.0
8460a6bffffffff,9.0,0.0,0.0,0.0
8460a83ffffffff,35.0,0.0,0.0,0.0
8460a87ffffffff,2.0,0.0,0.0,0.0
8460a89ffffffff,53.0,0.0,0.0,0.0
8460a8bffffffff,7.0,0.0,0.0,0.0
8460a91ffffffff,599.0,0.0,0.0,0.0
8460a95ffffffff,144.0,0.0,0.0,0.0
8460a97ffffffff,74.0,0.0,0.0,0.0
8460a99ffffffff,165.0,0.0,0.0,0.0
8460a9dffffffff,219.0,0.0,0.0,0.0
8460aa3ffffffff,10.0,0.0,0.0,0.0
8460aadffffffff,2.0,0.0,0.0,0.0
8460ab1ffffffff,5.0,0.0,0.0,0.0
8460ab5ffffffff,1.0,0.0,0.0,0.0
