cell_id,Passerella iliaca,Passerella iliaca [unalaschcensis Group],Passerella iliaca [megarhyncha Group],Passerella iliaca [schistacea Group],Passerella iliaca iliaca/zaboria,Passerella iliaca [unalaschcensis Group] x zaboria
8412543ffffffff,12.0,0.0,0.0,0.0,10.0,0.0
8412549ffffffff,22.0,0.0,0.0,0.0,2.0,0.0
8412591ffffffff,57.0,0.0,0.0,0.0,26.0,0.0
84125d9ffffffff,9.0,0.0,0.0,0.0,2.0,0.0
8412603ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841260bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412633ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412639ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841263dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84126a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84126e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412721ffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8412723ffffffff,39.0,0.0,0.0,0.0,4.0,0.0
841272bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412753ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412759ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841275bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8412801ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412805ffffffff,38.0,2.0,0.0,0.0,0.0,0.0
841280dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8412821ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412829ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841282dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412847ffffffff,22.0,2.0,0.0,0.0,0.0,0.0
8412851ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412853ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841285dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412865ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841286dffffffff,19.0,7.0,0.0,0.0,0.0,0.0
841288dffffffff,21.0,0.0,0.0,0.0,0.0,0.0
84128b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84128bdffffffff,120.0,0.0,0.0,0.0,0.0,0.0
84128d3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84128e7ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8412901ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8412907ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412909ffffffff,56.0,29.0,0.0,0.0,0.0,0.0
8412939ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841293dffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8412941ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8412947ffffffff,32.0,9.0,0.0,0.0,0.0,0.0
8412949ffffffff,25.0,13.0,0.0,0.0,0.0,0.0
841294bffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841295bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412989ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841298dffffffff,37.0,0.0,0.0,0.0,0.0,0.0
8412991ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8412993ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8412997ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84129a1ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84129a3ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84129abffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84129adffffffff,22.0,1.0,0.0,0.0,0.0,0.0
84129b1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84129b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84129b5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84129b7ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
84129b9ffffffff,46.0,4.0,0.0,0.0,0.0,0.0
84129bbffffffff,78.0,11.0,0.0,0.0,0.0,0.0
84129bdffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84129c7ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
84129c9ffffffff,38.0,32.0,0.0,0.0,0.0,0.0
84129cbffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84129d9ffffffff,2.0,1.0,0.0,0.0,0.0,0.0
8412a25ffffffff,21.0,7.0,0.0,0.0,0.0,0.0
8412a33ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8412a37ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412a8bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412a95ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8412a97ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8412a99ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412aa3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8412ab5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412ad7ffffffff,61.0,0.0,0.0,15.0,7.0,0.0
8412aebffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412b01ffffffff,297.0,34.0,0.0,0.0,0.0,0.0
8412b03ffffffff,667.0,74.0,0.0,0.0,0.0,0.0
8412b05ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412b07ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412b09ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412b0bffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8412b0dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412b17ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8412b33ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412b35ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412b43ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412b49ffffffff,16.0,3.0,0.0,0.0,0.0,0.0
8412b4bffffffff,114.0,3.0,0.0,0.0,0.0,0.0
8412b51ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8412b53ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8412b55ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8412b57ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8412b63ffffffff,23.0,12.0,0.0,0.0,0.0,0.0
8412c01ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8412c03ffffffff,60.0,0.0,0.0,5.0,0.0,0.0
8412c05ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8412c07ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8412c09ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412c0bffffffff,58.0,0.0,0.0,16.0,0.0,0.0
8412c11ffffffff,51.0,0.0,0.0,0.0,0.0,0.0
8412c15ffffffff,26.0,0.0,0.0,4.0,0.0,0.0
8412c17ffffffff,9.0,0.0,0.0,2.0,0.0,0.0
8412c1dffffffff,77.0,0.0,0.0,13.0,0.0,0.0
8412c21ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8412c23ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8412c25ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412c27ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412c29ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412c2dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412c31ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412c35ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412c3bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412c3dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412c45ffffffff,4.0,0.0,0.0,4.0,0.0,0.0
8412c47ffffffff,37.0,0.0,0.0,18.0,0.0,0.0
8412c49ffffffff,36.0,0.0,0.0,6.0,0.0,0.0
8412c4dffffffff,12.0,0.0,0.0,4.0,0.0,0.0
8412c83ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412c85ffffffff,42.0,0.0,0.0,7.0,0.0,0.0
8412c87ffffffff,33.0,0.0,0.0,5.0,0.0,0.0
8412c8bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412c8dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412ca1ffffffff,16.0,0.0,0.0,1.0,0.0,0.0
8412ca3ffffffff,51.0,0.0,0.0,14.0,0.0,0.0
8412ca5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412ca7ffffffff,3.0,0.0,0.0,1.0,0.0,0.0
8412ca9ffffffff,51.0,0.0,0.0,0.0,0.0,0.0
8412cabffffffff,147.0,0.0,0.0,25.0,0.0,0.0
8412cadffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8412cb1ffffffff,127.0,0.0,0.0,44.0,0.0,0.0
8412cb5ffffffff,167.0,0.0,0.0,76.0,0.0,0.0
8412cb7ffffffff,22.0,0.0,0.0,5.0,0.0,0.0
8412cb9ffffffff,6.0,0.0,0.0,2.0,0.0,0.0
8412cbdffffffff,473.0,0.0,0.0,210.0,0.0,0.0
8412ccbffffffff,3.0,0.0,0.0,0.0,3.0,0.0
8412ccdffffffff,37.0,0.0,0.0,0.0,3.0,0.0
8412cd9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412ce1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412ce3ffffffff,9.0,0.0,0.0,2.0,0.0,0.0
8412ce5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412ce7ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
8412ce9ffffffff,42.0,0.0,0.0,11.0,0.0,0.0
8412cebffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8412d03ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412d11ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8412d17ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8412d19ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8412d29ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412d2dffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8412d33ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412d35ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412d3bffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8412d41ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412d61ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412d63ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8412d67ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412d6bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412d81ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412d83ffffffff,26.0,0.0,0.0,1.0,0.0,0.0
8412d87ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412d89ffffffff,47.0,0.0,0.0,2.0,0.0,0.0
8412d8bffffffff,131.0,0.0,0.0,35.0,0.0,0.0
8412d8dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8412d91ffffffff,10.0,0.0,0.0,2.0,0.0,0.0
8412d93ffffffff,9.0,0.0,0.0,5.0,0.0,0.0
8412d95ffffffff,5.0,0.0,0.0,4.0,0.0,0.0
8412d97ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412d99ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8412d9dffffffff,11.0,0.0,0.0,2.0,0.0,0.0
8412da9ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8412db1ffffffff,13.0,0.0,0.0,2.0,0.0,0.0
8412db3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412db5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412db7ffffffff,5.0,0.0,0.0,3.0,0.0,0.0
8412dbbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412dc1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412dc3ffffffff,33.0,0.0,0.0,5.0,0.0,0.0
8412dc5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412dc9ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8412dcbffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8412dcdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412dd1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412dd7ffffffff,22.0,0.0,0.0,8.0,0.0,0.0
8412ddbffffffff,27.0,0.0,0.0,0.0,0.0,0.0
8412de3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412de5ffffffff,30.0,0.0,0.0,0.0,0.0,0.0
8412de7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412de9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8412dedffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8412e25ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412e27ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412e53ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412ea7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412ebbffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8412ebdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412f05ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412f13ffffffff,32.0,0.0,0.0,7.0,0.0,0.0
8412f15ffffffff,7.0,0.0,0.0,2.0,0.0,0.0
8412f19ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8412f29ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8412f2dffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8412f37ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412f43ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
8412f49ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412f61ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412f63ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8412f65ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412f69ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8412f6bffffffff,22.0,0.0,0.0,0.0,0.0,0.0
8412f6dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8413061ffffffff,9.0,0.0,0.0,0.0,1.0,0.0
8413069ffffffff,18.0,0.0,0.0,0.0,1.0,0.0
8413119ffffffff,6.0,0.0,0.0,0.0,1.0,0.0
841311bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841333bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841336dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8413493ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8413529ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8413539ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8413807ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8413827ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8413829ffffffff,95.0,0.0,0.0,0.0,37.0,0.0
841382bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841382dffffffff,27.0,0.0,0.0,0.0,7.0,0.0
8413831ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8413839ffffffff,5.0,0.0,0.0,0.0,2.0,0.0
841383bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841383dffffffff,491.0,0.0,0.0,0.0,282.0,0.0
8413849ffffffff,5.0,0.0,0.0,0.0,5.0,0.0
8413861ffffffff,174.0,0.0,0.0,0.0,106.0,0.0
8413865ffffffff,29.0,0.0,0.0,0.0,7.0,0.0
8413867ffffffff,623.0,0.0,0.0,0.0,450.0,0.0
841388dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841389bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84138a7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84138c1ffffffff,1.0,0.0,0.0,0.0,1.0,0.0
84138c7ffffffff,320.0,0.0,0.0,0.0,62.0,0.0
84138c9ffffffff,5.0,0.0,0.0,0.0,1.0,0.0
84138d3ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
84138d5ffffffff,1.0,0.0,0.0,0.0,1.0,0.0
84138edffffffff,9.0,0.0,0.0,0.0,3.0,0.0
8413907ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841390bffffffff,97.0,3.0,0.0,0.0,0.0,0.0
841390dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8413911ffffffff,6.0,2.0,0.0,0.0,0.0,0.0
8413917ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8413919ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841391dffffffff,39.0,2.0,0.0,0.0,0.0,0.0
8413931ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8413933ffffffff,105.0,35.0,0.0,0.0,0.0,0.0
8413935ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8413937ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8413939ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841393bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8413943ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841394bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8413955ffffffff,56.0,0.0,0.0,0.0,0.0,0.0
841395dffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8413963ffffffff,18.0,2.0,0.0,0.0,0.0,0.0
8413967ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
841396dffffffff,20.0,12.0,0.0,0.0,0.0,0.0
8413985ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8413995ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841399bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84139c9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84139e1ffffffff,227.0,43.0,0.0,0.0,2.0,0.0
84139e5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84139edffffffff,366.0,57.0,0.0,0.0,2.0,0.0
8413a35ffffffff,38.0,0.0,0.0,0.0,34.0,0.0
8413a61ffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8413a65ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8413a6bffffffff,5.0,0.0,0.0,0.0,3.0,0.0
8413a95ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8413b1dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8413b23ffffffff,4.0,0.0,0.0,0.0,2.0,0.0
8413b29ffffffff,4.0,0.0,0.0,0.0,2.0,0.0
8413b33ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8413b35ffffffff,102.0,0.0,0.0,0.0,22.0,0.0
8413b53ffffffff,31.0,0.0,0.0,0.0,8.0,0.0
8413b57ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841a849ffffffff,6.0,0.0,0.0,0.0,2.0,0.0
841aa01ffffffff,44.0,0.0,0.0,0.0,4.0,0.0
841aa05ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
841aa07ffffffff,1142.0,0.0,0.0,0.0,296.0,0.0
841aa09ffffffff,7.0,0.0,0.0,0.0,2.0,0.0
841aa0dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841aa21ffffffff,82.0,0.0,0.0,0.0,12.0,0.0
841aa23ffffffff,331.0,0.0,0.0,0.0,96.0,0.0
841aa27ffffffff,27.0,0.0,0.0,0.0,7.0,0.0
841aa29ffffffff,32.0,0.0,0.0,0.0,13.0,0.0
841aa2bffffffff,203.0,0.0,0.0,0.0,43.0,0.0
841aa35ffffffff,252.0,0.0,0.0,0.0,57.0,0.0
841aa3dffffffff,982.0,0.0,0.0,0.0,317.0,0.0
841aa41ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841aa45ffffffff,66.0,0.0,0.0,0.0,20.0,0.0
841aa47ffffffff,65.0,0.0,0.0,0.0,27.0,0.0
841aa4dffffffff,51.0,0.0,0.0,0.0,6.0,0.0
841aa63ffffffff,25.0,0.0,0.0,0.0,6.0,0.0
841aa67ffffffff,10.0,0.0,0.0,0.0,5.0,0.0
841aa69ffffffff,33.0,0.0,0.0,0.0,7.0,0.0
841aa6bffffffff,53.0,0.0,0.0,0.0,20.0,0.0
841ab09ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ab0bffffffff,21.0,0.0,0.0,0.0,0.0,0.0
841ab4dffffffff,4.0,0.0,0.0,0.0,2.0,0.0
841ab51ffffffff,8.0,0.0,0.0,0.0,4.0,0.0
841ab53ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ab55ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
841ab57ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841ab59ffffffff,9.0,0.0,0.0,0.0,2.0,0.0
841ab5dffffffff,27.0,0.0,0.0,0.0,2.0,0.0
841b801ffffffff,5.0,0.0,0.0,0.0,3.0,0.0
841b803ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841b807ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
841b821ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841b823ffffffff,67.0,0.0,0.0,0.0,23.0,0.0
841b825ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841b82bffffffff,19.0,0.0,0.0,0.0,5.0,0.0
841b831ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
841b835ffffffff,12.0,0.0,0.0,0.0,6.0,0.0
841b839ffffffff,69.0,0.0,0.0,0.0,14.0,0.0
841b83dffffffff,16.0,0.0,0.0,0.0,0.0,0.0
841b84dffffffff,6.0,0.0,0.0,0.0,4.0,0.0
841b8a5ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
841b8a7ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
841b915ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841b919ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841b91dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841b921ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841b92bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841b92dffffffff,11.0,0.0,0.0,0.0,0.0,0.0
841b965ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841b967ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841b985ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
841b989ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
841b98bffffffff,7.0,0.0,0.0,0.0,0.0,0.0
841b98dffffffff,28.0,0.0,0.0,0.0,0.0,0.0
841b991ffffffff,9.0,0.0,0.0,0.0,3.0,0.0
841b993ffffffff,18.0,0.0,0.0,0.0,1.0,0.0
841b995ffffffff,36.0,0.0,0.0,0.0,11.0,0.0
841b997ffffffff,5.0,0.0,0.0,0.0,5.0,0.0
841b999ffffffff,41.0,0.0,0.0,0.0,5.0,0.0
841b99bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841b99dffffffff,2.0,0.0,0.0,0.0,2.0,0.0
841b9a5ffffffff,35.0,0.0,0.0,0.0,2.0,0.0
841b9a7ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
841b9a9ffffffff,32.0,0.0,0.0,0.0,5.0,0.0
841b9adffffffff,37.0,0.0,0.0,0.0,0.0,0.0
841b9b1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841b9b3ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
841b9b7ffffffff,20.0,0.0,0.0,0.0,2.0,0.0
841b9c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841b9c3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841b9c7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841b9c9ffffffff,32.0,0.0,0.0,0.0,9.0,0.0
841b9cdffffffff,18.0,0.0,0.0,0.0,2.0,0.0
841b9d5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841b9e1ffffffff,224.0,0.0,0.0,0.0,46.0,0.0
841b9e3ffffffff,66.0,0.0,0.0,0.0,4.0,0.0
841b9e7ffffffff,18.0,0.0,0.0,0.0,4.0,0.0
841b9ebffffffff,137.0,0.0,0.0,0.0,26.0,0.0
841bb03ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841bb07ffffffff,29.0,0.0,0.0,0.0,4.0,0.0
841d209ffffffff,5.0,4.0,0.0,0.0,0.0,0.0
841d243ffffffff,57.0,16.0,0.0,0.0,0.0,0.0
841d247ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841d24dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8422d09ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8422d0bffffffff,93.0,0.0,0.0,0.0,0.0,0.0
8422db7ffffffff,285.0,193.0,0.0,0.0,21.0,0.0
8422dbdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426009ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842600bffffffff,21.0,0.0,0.0,0.0,12.0,0.0
842600dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426013ffffffff,3.0,0.0,0.0,0.0,3.0,0.0
8426015ffffffff,12.0,0.0,0.0,0.0,8.0,0.0
8426017ffffffff,20.0,0.0,0.0,0.0,14.0,0.0
8426019ffffffff,9.0,0.0,0.0,0.0,5.0,0.0
842601dffffffff,5.0,0.0,0.0,0.0,2.0,0.0
8426031ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426033ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8426035ffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8426039ffffffff,12.0,0.0,0.0,0.0,3.0,0.0
842603bffffffff,9.0,0.0,0.0,0.0,1.0,0.0
842603dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426041ffffffff,6.0,0.0,0.0,0.0,4.0,0.0
8426043ffffffff,18.0,0.0,0.0,0.0,13.0,0.0
842604bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426051ffffffff,20.0,0.0,0.0,0.0,4.0,0.0
8426053ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426055ffffffff,9.0,0.0,0.0,0.0,3.0,0.0
8426057ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426059ffffffff,12.0,0.0,0.0,0.0,2.0,0.0
842605bffffffff,14.0,0.0,0.0,0.0,3.0,0.0
842605dffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8426067ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426081ffffffff,4.0,0.0,0.0,0.0,2.0,0.0
8426085ffffffff,43.0,0.0,0.0,0.0,1.0,0.0
8426087ffffffff,12.0,0.0,0.0,0.0,5.0,0.0
8426089ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842608bffffffff,7.0,0.0,0.0,0.0,3.0,0.0
842608dffffffff,19.0,0.0,0.0,0.0,13.0,0.0
8426091ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426093ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426097ffffffff,13.0,0.0,0.0,0.0,4.0,0.0
8426099ffffffff,6.0,0.0,0.0,0.0,3.0,0.0
842609dffffffff,6.0,0.0,0.0,0.0,1.0,0.0
84260a1ffffffff,120.0,0.0,0.0,0.0,10.0,0.0
84260a3ffffffff,4.0,0.0,0.0,0.0,4.0,0.0
84260a9ffffffff,35.0,0.0,0.0,0.0,5.0,0.0
84260adffffffff,57.0,0.0,0.0,0.0,8.0,0.0
84260b1ffffffff,8.0,0.0,0.0,0.0,7.0,0.0
84260b3ffffffff,38.0,0.0,0.0,0.0,0.0,0.0
84260b5ffffffff,5.0,0.0,0.0,0.0,3.0,0.0
