cell_id,Setophaga coronata,Setophaga coronata coronata,Setophaga coronata auduboni,Setophaga coronata nigrifrons,Setophaga coronata goldmani,Setophaga coronata coronata x auduboni
83288afffffffff,11.0,4.0,3.0,0.0,0.0,2.0
83288bfffffffff,3.0,1.0,2.0,0.0,0.0,0.0
83288cfffffffff,15.0,0.0,7.0,0.0,0.0,2.0
83288dfffffffff,38.0,5.0,27.0,0.0,0.0,0.0
83288efffffffff,5.0,0.0,3.0,0.0,0.0,0.0
832890fffffffff,33.0,0.0,11.0,0.0,0.0,0.0
832891fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832892fffffffff,38.0,7.0,14.0,0.0,0.0,0.0
832893fffffffff,12.0,0.0,3.0,0.0,0.0,2.0
832894fffffffff,48.0,23.0,17.0,0.0,0.0,0.0
832895fffffffff,5.0,5.0,0.0,0.0,0.0,0.0
832896fffffffff,18.0,0.0,11.0,0.0,0.0,0.0
832898fffffffff,30.0,8.0,8.0,0.0,0.0,0.0
832899fffffffff,2.0,0.0,2.0,0.0,0.0,0.0
83289afffffffff,8.0,1.0,5.0,0.0,0.0,0.0
83289bfffffffff,9.0,0.0,4.0,0.0,0.0,3.0
83289cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83289dfffffffff,1.0,1.0,0.0,0.0,0.0,0.0
83289efffffffff,17.0,1.0,2.0,0.0,0.0,2.0
8328a1fffffffff,5.0,3.0,2.0,0.0,0.0,0.0
8328a2fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8328a3fffffffff,6.0,2.0,2.0,0.0,0.0,0.0
8328a9fffffffff,74.0,4.0,12.0,0.0,0.0,0.0
8328abfffffffff,18.0,0.0,7.0,0.0,0.0,0.0
8328acfffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8328adfffffffff,10.0,9.0,0.0,0.0,0.0,0.0
8328aefffffffff,19.0,5.0,6.0,0.0,0.0,0.0
8328b0fffffffff,8.0,2.0,5.0,0.0,0.0,0.0
8328b1fffffffff,39.0,8.0,17.0,0.0,0.0,0.0
8328b2fffffffff,21.0,2.0,17.0,0.0,0.0,0.0
8328b3fffffffff,4.0,4.0,0.0,0.0,0.0,0.0
8328b5fffffffff,21.0,0.0,11.0,0.0,0.0,0.0
8328b6fffffffff,42.0,30.0,8.0,0.0,0.0,2.0
8328c0fffffffff,35.0,19.0,3.0,0.0,0.0,0.0
8328c3fffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8328c4fffffffff,20.0,0.0,9.0,0.0,0.0,1.0
8328c6fffffffff,56.0,13.0,16.0,0.0,0.0,0.0
8328d0fffffffff,4.0,0.0,0.0,0.0,0.0,4.0
8328d1fffffffff,53.0,2.0,0.0,0.0,0.0,51.0
8328d3fffffffff,53.0,10.0,13.0,0.0,0.0,7.0
8328d4fffffffff,8.0,6.0,0.0,0.0,0.0,0.0
8328d5fffffffff,41.0,0.0,0.0,0.0,0.0,34.0
8328d6fffffffff,51.0,3.0,19.0,0.0,0.0,0.0
8328d8fffffffff,8.0,0.0,2.0,0.0,0.0,2.0
8328dcfffffffff,10.0,2.0,0.0,0.0,0.0,8.0
8328ddfffffffff,2.0,0.0,0.0,0.0,0.0,2.0
8328defffffffff,26.0,3.0,5.0,0.0,0.0,18.0
8328e6fffffffff,1.0,0.0,0.0,0.0,0.0,1.0
8328f0fffffffff,94.0,33.0,11.0,0.0,0.0,19.0
8328f1fffffffff,4.0,0.0,2.0,0.0,0.0,2.0
8328f2fffffffff,11.0,11.0,0.0,0.0,0.0,0.0
8328f4fffffffff,14.0,5.0,1.0,0.0,0.0,4.0
8328f5fffffffff,12.0,3.0,4.0,0.0,0.0,1.0
8328f6fffffffff,49.0,14.0,8.0,0.0,0.0,3.0
832912fffffffff,14.0,2.0,7.0,0.0,0.0,0.0
832913fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
832916fffffffff,3.0,3.0,0.0,0.0,0.0,0.0
83291afffffffff,34.0,7.0,4.0,0.0,0.0,2.0
832981fffffffff,8.0,3.0,4.0,0.0,0.0,0.0
832984fffffffff,51.0,18.0,22.0,0.0,0.0,2.0
832985fffffffff,6.0,4.0,2.0,0.0,0.0,0.0
832986fffffffff,39.0,5.0,10.0,0.0,0.0,3.0
832989fffffffff,17.0,6.0,9.0,0.0,0.0,0.0
83298bfffffffff,2.0,2.0,0.0,0.0,0.0,0.0
83298cfffffffff,23.0,8.0,7.0,0.0,0.0,2.0
83298dfffffffff,1.0,0.0,1.0,0.0,0.0,0.0
832990fffffffff,15.0,5.0,10.0,0.0,0.0,0.0
832992fffffffff,3.0,2.0,1.0,0.0,0.0,0.0
832993fffffffff,7.0,7.0,0.0,0.0,0.0,0.0
832994fffffffff,11.0,0.0,10.0,0.0,0.0,0.0
832995fffffffff,38.0,36.0,0.0,0.0,0.0,2.0
832996fffffffff,11.0,7.0,2.0,0.0,0.0,2.0
83299afffffffff,9.0,9.0,0.0,0.0,0.0,0.0
8329a0fffffffff,105.0,19.0,58.0,0.0,0.0,5.0
8329a1fffffffff,159.0,45.0,40.0,0.0,0.0,43.0
8329a2fffffffff,31.0,3.0,20.0,0.0,0.0,0.0
8329a3fffffffff,25.0,9.0,13.0,0.0,0.0,0.0
8329a4fffffffff,111.0,32.0,31.0,0.0,0.0,1.0
8329a5fffffffff,97.0,8.0,57.0,0.0,0.0,7.0
8329a6fffffffff,180.0,39.0,90.0,0.0,0.0,2.0
8329a8fffffffff,4.0,0.0,1.0,0.0,0.0,0.0
8329a9fffffffff,19.0,3.0,6.0,0.0,0.0,0.0
8329aafffffffff,13.0,0.0,8.0,0.0,0.0,0.0
8329abfffffffff,3.0,0.0,1.0,0.0,0.0,2.0
8329acfffffffff,16.0,1.0,4.0,0.0,0.0,1.0
8329adfffffffff,73.0,17.0,33.0,0.0,0.0,5.0
8329aefffffffff,10.0,2.0,3.0,0.0,0.0,5.0
8329b0fffffffff,41.0,6.0,16.0,0.0,0.0,17.0
8329b1fffffffff,9.0,4.0,2.0,0.0,0.0,0.0
8329b2fffffffff,32.0,6.0,4.0,0.0,0.0,10.0
8329b3fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8329b5fffffffff,95.0,22.0,58.0,0.0,0.0,4.0
8329b6fffffffff,41.0,22.0,5.0,0.0,0.0,10.0
832a04fffffffff,4.0,4.0,0.0,0.0,0.0,0.0
832a06fffffffff,9.0,9.0,0.0,0.0,0.0,0.0
832a10fffffffff,508.0,232.0,21.0,0.0,0.0,0.0
832a12fffffffff,1734.0,379.0,4.0,0.0,0.0,0.0
832a13fffffffff,1516.0,137.0,11.0,0.0,0.0,0.0
832a14fffffffff,64.0,18.0,2.0,0.0,0.0,0.0
832a15fffffffff,120.0,42.0,2.0,0.0,0.0,0.0
832a16fffffffff,87.0,24.0,0.0,0.0,0.0,0.0
832a1afffffffff,4.0,3.0,0.0,0.0,0.0,0.0
832a22fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
832a30fffffffff,348.0,158.0,30.0,0.0,0.0,0.0
832a31fffffffff,347.0,265.0,12.0,0.0,0.0,0.0
832a32fffffffff,99.0,65.0,0.0,0.0,0.0,0.0
832a33fffffffff,129.0,84.0,1.0,0.0,0.0,0.0
832a34fffffffff,147.0,67.0,4.0,0.0,0.0,0.0
832a35fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
832a36fffffffff,50.0,12.0,0.0,0.0,0.0,0.0
832a4cfffffffff,13.0,6.0,0.0,0.0,0.0,0.0
832a80fffffffff,5.0,2.0,0.0,0.0,0.0,0.0
832a81fffffffff,18.0,11.0,0.0,0.0,0.0,0.0
832a82fffffffff,7.0,3.0,0.0,0.0,0.0,0.0
832a83fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832a84fffffffff,47.0,11.0,0.0,0.0,0.0,0.0
832a85fffffffff,34.0,20.0,0.0,0.0,0.0,0.0
832a86fffffffff,15.0,12.0,0.0,0.0,0.0,0.0
832a88fffffffff,16.0,6.0,0.0,0.0,0.0,0.0
832a89fffffffff,13.0,6.0,2.0,0.0,0.0,0.0
832a8afffffffff,65.0,30.0,0.0,0.0,0.0,0.0
832a8bfffffffff,19.0,15.0,0.0,0.0,0.0,0.0
832a8cfffffffff,26.0,12.0,0.0,0.0,0.0,0.0
832a8dfffffffff,3.0,2.0,0.0,0.0,0.0,0.0
832a8efffffffff,11.0,2.0,0.0,0.0,0.0,0.0
832a90fffffffff,5.0,1.0,0.0,0.0,0.0,0.0
832a91fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
832a93fffffffff,15.0,2.0,0.0,0.0,0.0,0.0
832a94fffffffff,14.0,6.0,6.0,0.0,0.0,0.0
832a95fffffffff,25.0,8.0,1.0,0.0,0.0,0.0
832a96fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832a99fffffffff,79.0,36.0,0.0,0.0,0.0,0.0
832a9afffffffff,25.0,12.0,0.0,0.0,0.0,0.0
832a9bfffffffff,4.0,2.0,0.0,0.0,0.0,0.0
832a9cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832a9dfffffffff,2.0,2.0,0.0,0.0,0.0,0.0
832a9efffffffff,5.0,1.0,0.0,0.0,0.0,0.0
832aa0fffffffff,4.0,4.0,0.0,0.0,0.0,0.0
832aa1fffffffff,56.0,19.0,0.0,0.0,0.0,0.0
832aa2fffffffff,13.0,4.0,0.0,0.0,0.0,0.0
832aa3fffffffff,16.0,9.0,0.0,0.0,0.0,0.0
832aa4fffffffff,216.0,131.0,16.0,0.0,0.0,0.0
832aa5fffffffff,16.0,4.0,0.0,0.0,0.0,0.0
832aa6fffffffff,7.0,4.0,0.0,0.0,0.0,0.0
832aa8fffffffff,297.0,172.0,0.0,0.0,0.0,0.0
832aa9fffffffff,270.0,220.0,15.0,0.0,0.0,0.0
832aaafffffffff,116.0,32.0,0.0,0.0,0.0,0.0
832aabfffffffff,20.0,9.0,0.0,0.0,0.0,0.0
832aacfffffffff,1925.0,466.0,10.0,0.0,0.0,0.0
832aadfffffffff,301.0,133.0,8.0,0.0,0.0,2.0
832aaefffffffff,97.0,40.0,0.0,0.0,0.0,0.0
832ab0fffffffff,76.0,9.0,3.0,0.0,0.0,0.0
832ab1fffffffff,13.0,5.0,0.0,0.0,0.0,0.0
832ab2fffffffff,496.0,278.0,21.0,0.0,0.0,1.0
832ab3fffffffff,36.0,4.0,3.0,0.0,0.0,0.0
832ab4fffffffff,108.0,43.0,0.0,0.0,0.0,0.0
832ab5fffffffff,202.0,94.0,3.0,0.0,0.0,0.0
832ab6fffffffff,99.0,9.0,4.0,0.0,0.0,0.0
832ac6fffffffff,48.0,48.0,0.0,0.0,0.0,0.0
832ad0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832ad2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832ad3fffffffff,57.0,6.0,0.0,0.0,0.0,0.0
832ad4fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832ad5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832ad6fffffffff,15.0,5.0,0.0,0.0,0.0,0.0
832af0fffffffff,33.0,7.0,0.0,0.0,0.0,0.0
832af1fffffffff,20.0,1.0,15.0,0.0,0.0,0.0
832af4fffffffff,9.0,4.0,0.0,0.0,0.0,0.0
832af5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832af6fffffffff,53.0,21.0,6.0,0.0,0.0,0.0
832b00fffffffff,17.0,12.0,2.0,0.0,0.0,0.0
832b01fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832b03fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832b0afffffffff,260.0,234.0,13.0,0.0,0.0,0.0
832b0cfffffffff,7.0,2.0,2.0,0.0,0.0,0.0
832b10fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b12fffffffff,22.0,0.0,0.0,0.0,0.0,0.0
832b14fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832b16fffffffff,111.0,18.0,0.0,0.0,0.0,0.0
832b18fffffffff,34.0,14.0,0.0,0.0,0.0,0.0
832b19fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b1afffffffff,21.0,10.0,0.0,0.0,0.0,0.0
832b1bfffffffff,14.0,0.0,0.0,0.0,0.0,0.0
832b1cfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832b1dfffffffff,11.0,7.0,0.0,0.0,0.0,0.0
832b21fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b23fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b24fffffffff,3.0,2.0,0.0,0.0,0.0,0.0
832b25fffffffff,11.0,8.0,0.0,0.0,0.0,0.0
832b2cfffffffff,1.0,1.0,0.0,0.0,0.0,0.0
832b2efffffffff,2.0,2.0,0.0,0.0,0.0,0.0
832b30fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832b31fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
832b32fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b33fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b34fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b80fffffffff,4.0,1.0,0.0,0.0,0.0,0.0
832b81fffffffff,100.0,34.0,0.0,0.0,0.0,0.0
832b82fffffffff,43.0,41.0,0.0,0.0,0.0,0.0
832b83fffffffff,329.0,249.0,2.0,0.0,0.0,3.0
832b85fffffffff,17.0,9.0,0.0,0.0,0.0,0.0
832b86fffffffff,4.0,4.0,0.0,0.0,0.0,0.0
832b88fffffffff,15.0,3.0,0.0,0.0,0.0,0.0
832b89fffffffff,117.0,5.0,0.0,0.0,0.0,0.0
832b8afffffffff,25.0,14.0,2.0,0.0,0.0,0.0
832b8bfffffffff,4.0,2.0,0.0,0.0,0.0,0.0
832b8cfffffffff,61.0,12.0,0.0,0.0,0.0,0.0
832b8dfffffffff,191.0,115.0,0.0,0.0,0.0,0.0
832b8efffffffff,16.0,3.0,0.0,0.0,0.0,0.0
832b90fffffffff,19.0,4.0,0.0,0.0,0.0,0.0
832b93fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832b94fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832b98fffffffff,88.0,24.0,0.0,0.0,0.0,0.0
832b99fffffffff,91.0,39.0,0.0,0.0,0.0,0.0
832b9afffffffff,24.0,4.0,0.0,0.0,0.0,0.0
832b9bfffffffff,572.0,190.0,19.0,0.0,0.0,2.0
832b9cfffffffff,43.0,21.0,0.0,0.0,0.0,0.0
832b9dfffffffff,193.0,30.0,0.0,0.0,0.0,0.0
832b9efffffffff,12.0,0.0,0.0,0.0,0.0,0.0
832ba0fffffffff,35.0,6.0,0.0,0.0,0.0,0.0
832ba1fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
832ba5fffffffff,35.0,0.0,0.0,0.0,0.0,0.0
832ba8fffffffff,419.0,292.0,0.0,0.0,0.0,0.0
832ba9fffffffff,13.0,12.0,0.0,0.0,0.0,0.0
832baafffffffff,226.0,16.0,0.0,0.0,0.0,0.0
832babfffffffff,64.0,33.0,6.0,0.0,0.0,0.0
832bacfffffffff,66.0,2.0,0.0,0.0,0.0,0.0
832badfffffffff,2.0,2.0,0.0,0.0,0.0,0.0
832baefffffffff,28.0,0.0,0.0,0.0,0.0,0.0
832bb2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832bb3fffffffff,26.0,3.0,0.0,0.0,0.0,0.0
83351bfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8335a8fffffffff,5.0,2.0,0.0,0.0,0.0,0.0
83391afffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834412fffffffff,34.0,30.0,0.0,0.0,0.0,0.0
834413fffffffff,133.0,116.0,13.0,0.0,0.0,0.0
834414fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834416fffffffff,9.0,3.0,1.0,0.0,0.0,0.0
83441afffffffff,125.0,24.0,0.0,0.0,0.0,0.0
83441bfffffffff,41.0,40.0,0.0,0.0,0.0,0.0
83441efffffffff,101.0,13.0,4.0,0.0,0.0,0.0
834424fffffffff,5.0,0.0,1.0,0.0,0.0,0.0
834434fffffffff,1.0,0.0,1.0,0.0,0.0,0.0
834440fffffffff,82.0,29.0,0.0,0.0,0.0,0.0
834441fffffffff,30.0,9.0,0.0,0.0,0.0,0.0
834442fffffffff,44.0,6.0,0.0,0.0,0.0,0.0
834443fffffffff,9.0,2.0,0.0,0.0,0.0,0.0
834444fffffffff,12.0,4.0,0.0,0.0,0.0,0.0
834445fffffffff,88.0,29.0,6.0,0.0,0.0,0.0
834446fffffffff,58.0,25.0,0.0,0.0,0.0,0.0
834448fffffffff,21.0,2.0,0.0,0.0,0.0,0.0
834449fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
83444afffffffff,1.0,1.0,0.0,0.0,0.0,0.0
83444cfffffffff,102.0,16.0,0.0,0.0,0.0,0.0
83444efffffffff,69.0,8.0,0.0,0.0,0.0,0.0
834450fffffffff,19.0,1.0,3.0,0.0,0.0,0.0
834451fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
834452fffffffff,27.0,20.0,0.0,0.0,0.0,0.0
834453fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834455fffffffff,163.0,83.0,1.0,0.0,0.0,0.0
834456fffffffff,56.0,45.0,0.0,0.0,0.0,0.0
834458fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
834459fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83445afffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83445bfffffffff,30.0,10.0,0.0,0.0,0.0,0.0
83445cfffffffff,2.0,2.0,0.0,0.0,0.0,0.0
83445dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834463fffffffff,18.0,9.0,2.0,0.0,0.0,0.0
834469fffffffff,7.0,4.0,0.0,0.0,0.0,0.0
83446afffffffff,2.0,2.0,0.0,0.0,0.0,0.0
83446cfffffffff,59.0,13.0,32.0,0.0,0.0,7.0
83446dfffffffff,65.0,35.0,17.0,0.0,0.0,8.0
83446efffffffff,150.0,26.0,43.0,0.0,0.0,0.0
834471fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
834473fffffffff,51.0,25.0,15.0,0.0,0.0,0.0
834484fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
834486fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8344a1fffffffff,9.0,2.0,0.0,0.0,0.0,0.0
8344a2fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8344a3fffffffff,9.0,0.0,2.0,0.0,0.0,0.0
8344a5fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8344a8fffffffff,7.0,2.0,1.0,0.0,0.0,0.0
8344a9fffffffff,29.0,20.0,0.0,0.0,0.0,0.0
8344abfffffffff,9.0,5.0,0.0,0.0,0.0,0.0
8344acfffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8344adfffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8344aefffffffff,9.0,3.0,0.0,0.0,0.0,0.0
8344b1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344b5fffffffff,12.0,0.0,6.0,0.0,0.0,0.0
8344b6fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8344c0fffffffff,5.0,2.0,0.0,0.0,0.0,0.0
8344c1fffffffff,34.0,22.0,2.0,0.0,0.0,0.0
8344c2fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8344c3fffffffff,9.0,3.0,0.0,0.0,0.0,0.0
8344c6fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8344c8fffffffff,15.0,12.0,0.0,0.0,0.0,0.0
8344c9fffffffff,40.0,0.0,0.0,0.0,0.0,0.0
8344cafffffffff,41.0,7.0,0.0,0.0,0.0,0.0
8344cbfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8344ccfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8344cdfffffffff,33.0,18.0,0.0,0.0,0.0,0.0
8344cefffffffff,7.0,5.0,0.0,0.0,0.0,0.0
8344d0fffffffff,211.0,74.0,0.0,0.0,0.0,0.0
8344d1fffffffff,11.0,3.0,0.0,0.0,0.0,0.0
8344d2fffffffff,28.0,6.0,1.0,0.0,0.0,0.0
8344d3fffffffff,25.0,9.0,0.0,0.0,0.0,0.0
8344d4fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8344d5fffffffff,62.0,20.0,0.0,0.0,0.0,0.0
8344d8fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8344d9fffffffff,107.0,43.0,1.0,0.0,0.0,0.0
8344dbfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8344dcfffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8344ddfffffffff,37.0,6.0,0.0,0.0,0.0,0.0
8344defffffffff,5.0,2.0,0.0,0.0,0.0,0.0
8344e0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8344e2fffffffff,14.0,12.0,0.0,0.0,0.0,0.0
8344e3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344e5fffffffff,21.0,19.0,0.0,0.0,0.0,0.0
8344e6fffffffff,9.0,6.0,0.0,0.0,0.0,0.0
8344e8fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8344eafffffffff,4.0,2.0,0.0,0.0,0.0,0.0
8344ebfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8344ecfffffffff,13.0,9.0,0.0,0.0,0.0,0.0
8344edfffffffff,2.0,1.0,0.0,0.0,0.0,0.0
8344eefffffffff,23.0,3.0,3.0,0.0,0.0,0.0
8344f0fffffffff,59.0,27.0,2.0,0.0,0.0,1.0
8344f3fffffffff,50.0,32.0,0.0,0.0,0.0,0.0
8344f4fffffffff,46.0,28.0,1.0,0.0,0.0,0.0
8344f5fffffffff,14.0,3.0,2.0,0.0,0.0,0.0
8344f6fffffffff,9.0,4.0,0.0,0.0,0.0,0.0
834501fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
834505fffffffff,21.0,15.0,0.0,0.0,0.0,0.0
834509fffffffff,30.0,0.0,20.0,0.0,0.0,0.0
83450afffffffff,2.0,2.0,0.0,0.0,0.0,0.0
83450bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834520fffffffff,4.0,2.0,0.0,0.0,0.0,0.0
834521fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834522fffffffff,12.0,1.0,0.0,0.0,0.0,0.0
834523fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834524fffffffff,21.0,5.0,4.0,0.0,0.0,0.0
834525fffffffff,5.0,0.0,3.0,0.0,0.0,0.0
834526fffffffff,9.0,2.0,3.0,0.0,0.0,0.0
83452afffffffff,27.0,17.0,0.0,0.0,0.0,0.0
83452efffffffff,50.0,14.0,2.0,0.0,0.0,0.0
834531fffffffff,13.0,3.0,0.0,0.0,0.0,0.0
834533fffffffff,5.0,0.0,0.0,0.0,0.0,2.0
834536fffffffff,6.0,6.0,0.0,0.0,0.0,0.0
834564fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
834572fffffffff,13.0,0.0,5.0,0.0,0.0,8.0
834583fffffffff,6.0,6.0,0.0,0.0,0.0,0.0
834584fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83458cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834598fffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8345a3fffffffff,50.0,0.0,0.0,0.0,0.0,0.0
8345aefffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8345b2fffffffff,17.0,15.0,0.0,0.0,0.0,0.0
834802fffffffff,2.0,0.0,2.0,0.0,0.0,0.0
834805fffffffff,3.0,0.0,0.0,0.0,0.0,3.0
834806fffffffff,5.0,0.0,5.0,0.0,0.0,0.0
83480afffffffff,2.0,0.0,2.0,0.0,0.0,0.0
83480bfffffffff,2.0,0.0,2.0,0.0,0.0,0.0
83480dfffffffff,2.0,0.0,2.0,0.0,0.0,0.0
83480efffffffff,2.0,2.0,0.0,0.0,0.0,0.0
834810fffffffff,2.0,0.0,2.0,0.0,0.0,0.0
834814fffffffff,6.0,0.0,2.0,4.0,0.0,0.0
83481afffffffff,2.0,0.0,2.0,0.0,0.0,0.0
834823fffffffff,9.0,0.0,2.0,0.0,0.0,7.0
83482afffffffff,16.0,3.0,0.0,0.0,0.0,9.0
83482bfffffffff,2.0,2.0,0.0,0.0,0.0,0.0
83482efffffffff,21.0,0.0,4.0,0.0,0.0,16.0
834830fffffffff,3.0,0.0,3.0,0.0,0.0,0.0
834832fffffffff,1.0,0.0,1.0,0.0,0.0,0.0
834833fffffffff,23.0,2.0,17.0,4.0,0.0,0.0
834836fffffffff,32.0,4.0,18.0,8.0,0.0,0.0
834842fffffffff,14.0,2.0,12.0,0.0,0.0,0.0
834843fffffffff,17.0,2.0,13.0,0.0,0.0,2.0
834846fffffffff,22.0,2.0,12.0,0.0,0.0,5.0
83484afffffffff,105.0,10.0,76.0,0.0,0.0,4.0
834855fffffffff,6.0,0.0,5.0,0.0,0.0,0.0
834858fffffffff,3.0,0.0,0.0,0.0,0.0,3.0
834859fffffffff,10.0,0.0,7.0,0.0,0.0,0.0
83485afffffffff,16.0,2.0,6.0,0.0,0.0,5.0
83485bfffffffff,59.0,4.0,32.0,0.0,0.0,10.0
83485cfffffffff,9.0,1.0,8.0,0.0,0.0,0.0
83485dfffffffff,5.0,1.0,4.0,0.0,0.0,0.0
83485efffffffff,6.0,0.0,5.0,0.0,0.0,1.0
834871fffffffff,25.0,4.0,21.0,0.0,0.0,0.0
834872fffffffff,6.0,0.0,3.0,0.0,0.0,3.0
834873fffffffff,29.0,1.0,23.0,0.0,0.0,2.0
834880fffffffff,12.0,3.0,1.0,0.0,0.0,0.0
834882fffffffff,8.0,3.0,3.0,0.0,0.0,2.0
834883fffffffff,14.0,4.0,7.0,0.0,0.0,0.0
834886fffffffff,23.0,2.0,8.0,0.0,0.0,0.0
834888fffffffff,4.0,0.0,2.0,0.0,0.0,2.0
83488afffffffff,11.0,2.0,4.0,0.0,0.0,2.0
83488bfffffffff,8.0,0.0,8.0,0.0,0.0,0.0
83488cfffffffff,2.0,0.0,2.0,0.0,0.0,0.0
83488dfffffffff,15.0,2.0,7.0,0.0,0.0,0.0
83488efffffffff,1.0,0.0,0.0,0.0,0.0,1.0
834890fffffffff,52.0,22.0,5.0,0.0,0.0,0.0
834892fffffffff,7.0,4.0,2.0,0.0,0.0,0.0
834893fffffffff,18.0,4.0,14.0,0.0,0.0,0.0
834895fffffffff,17.0,2.0,5.0,0.0,0.0,5.0
834898fffffffff,41.0,16.0,17.0,0.0,0.0,0.0
834899fffffffff,27.0,12.0,0.0,0.0,0.0,15.0
83489afffffffff,16.0,8.0,5.0,0.0,0.0,2.0
83489bfffffffff,7.0,7.0,0.0,0.0,0.0,0.0
83489cfffffffff,49.0,19.0,15.0,0.0,0.0,0.0
83489dfffffffff,25.0,8.0,7.0,0.0,0.0,0.0
83489efffffffff,25.0,9.0,4.0,0.0,0.0,0.0
8348a0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8348a2fffffffff,7.0,0.0,4.0,0.0,0.0,0.0
8348a6fffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8348abfffffffff,32.0,3.0,16.0,0.0,0.0,9.0
8348b1fffffffff,30.0,4.0,5.0,0.0,0.0,8.0
8348b2fffffffff,59.0,4.0,22.0,0.0,0.0,0.0
8348b3fffffffff,44.0,7.0,11.0,0.0,0.0,12.0
8348c0fffffffff,20.0,2.0,2.0,0.0,0.0,14.0
8348c1fffffffff,7.0,0.0,7.0,0.0,0.0,0.0
8348c2fffffffff,8.0,0.0,4.0,0.0,0.0,0.0
8348c3fffffffff,8.0,0.0,0.0,0.0,0.0,8.0
