cell_id,Colaptes campestris,Colaptes campestris campestris,Colaptes campestris campestroides,Colaptes campestris campestris x campestroides
84c2c35ffffffff,6.0,0.0,0.0,0.0
84c2c37ffffffff,6.0,0.0,0.0,0.0
84c2c3bffffffff,12.0,0.0,0.0,0.0
84c2c41ffffffff,16.0,0.0,0.0,0.0
84c2c45ffffffff,5.0,0.0,0.0,0.0
84c2c49ffffffff,46.0,0.0,0.0,0.0
84c2c4bffffffff,12.0,0.0,0.0,0.0
84c2c4dffffffff,19.0,0.0,0.0,0.0
84c2c53ffffffff,325.0,0.0,0.0,0.0
84c2c57ffffffff,20.0,0.0,0.0,0.0
84c2c5bffffffff,97.0,0.0,0.0,0.0
84c2c61ffffffff,5.0,0.0,0.0,0.0
84c2c63ffffffff,25.0,0.0,0.0,0.0
84c2c69ffffffff,44.0,0.0,0.0,0.0
84c2c6dffffffff,155.0,0.0,0.0,0.0
84c2c81ffffffff,2.0,0.0,0.0,0.0
84c2c87ffffffff,20.0,0.0,0.0,0.0
84c2c89ffffffff,21.0,0.0,0.0,0.0
84c2c8dffffffff,1.0,0.0,0.0,0.0
84c2c91ffffffff,21.0,0.0,0.0,0.0
84c2c95ffffffff,1.0,0.0,0.0,0.0
84c2c97ffffffff,39.0,0.0,0.0,0.0
84c2c99ffffffff,8.0,0.0,0.0,0.0
84c2ca1ffffffff,12.0,0.0,0.0,0.0
84c2ca3ffffffff,37.0,0.0,0.0,0.0
84c2ca5ffffffff,24.0,0.0,0.0,0.0
84c2ca7ffffffff,116.0,0.0,0.0,0.0
84c2ca9ffffffff,26.0,0.0,0.0,0.0
84c2cabffffffff,26.0,0.0,0.0,0.0
84c2cadffffffff,77.0,0.0,0.0,0.0
84c2cb1ffffffff,264.0,0.0,0.0,0.0
84c2cb3ffffffff,24.0,0.0,0.0,0.0
84c2cb5ffffffff,41.0,0.0,0.0,0.0
84c2cb9ffffffff,17.0,0.0,0.0,0.0
84c2cbdffffffff,59.0,0.0,0.0,0.0
84c2cc1ffffffff,20.0,0.0,0.0,0.0
84c2cc3ffffffff,14.0,0.0,0.0,0.0
84c2cc5ffffffff,7.0,0.0,0.0,0.0
84c2cc7ffffffff,10.0,0.0,0.0,0.0
84c2ccbffffffff,5.0,0.0,0.0,0.0
84c2ccdffffffff,1.0,0.0,0.0,0.0
84c2cd1ffffffff,6.0,0.0,0.0,0.0
84c2cd3ffffffff,75.0,0.0,0.0,0.0
84c2cd5ffffffff,2.0,0.0,0.0,0.0
84c2cd7ffffffff,5.0,0.0,0.0,0.0
84c2cd9ffffffff,15.0,0.0,0.0,0.0
84c2cdbffffffff,69.0,0.0,0.0,0.0
84c2cddffffffff,4.0,0.0,0.0,0.0
84c2ce1ffffffff,205.0,0.0,0.0,0.0
84c2ce3ffffffff,7.0,0.0,0.0,0.0
84c2ce5ffffffff,14.0,0.0,0.0,0.0
84c2ce7ffffffff,16.0,0.0,0.0,0.0
84c2ce9ffffffff,9.0,0.0,0.0,0.0
84c2cebffffffff,1.0,0.0,0.0,0.0
84c2cedffffffff,19.0,0.0,0.0,0.0
84c2d01ffffffff,1.0,0.0,0.0,0.0
84c2d03ffffffff,48.0,0.0,0.0,0.0
84c2d05ffffffff,47.0,0.0,0.0,0.0
84c2d07ffffffff,2.0,0.0,0.0,0.0
84c2d09ffffffff,42.0,0.0,0.0,0.0
84c2d0bffffffff,4.0,0.0,0.0,0.0
84c2d0dffffffff,45.0,0.0,0.0,0.0
84c2d11ffffffff,1.0,0.0,0.0,0.0
84c2d17ffffffff,31.0,0.0,0.0,0.0
84c2d1dffffffff,11.0,0.0,0.0,0.0
84c2d21ffffffff,4.0,0.0,0.0,0.0
84c2d23ffffffff,9.0,0.0,0.0,0.0
84c2d27ffffffff,30.0,0.0,0.0,0.0
84c2d2bffffffff,4.0,0.0,0.0,0.0
84c2d31ffffffff,16.0,0.0,0.0,0.0
84c2d33ffffffff,10.0,0.0,0.0,0.0
84c2d35ffffffff,7.0,0.0,0.0,0.0
84c2d37ffffffff,133.0,0.0,0.0,0.0
84c2d39ffffffff,13.0,0.0,0.0,0.0
84c2d3dffffffff,4.0,0.0,0.0,0.0
84c2d43ffffffff,95.0,0.0,0.0,0.0
84c2d45ffffffff,95.0,0.0,0.0,0.0
84c2d47ffffffff,12.0,0.0,0.0,0.0
84c2d49ffffffff,58.0,0.0,4.0,0.0
84c2d4bffffffff,91.0,0.0,0.0,0.0
84c2d4dffffffff,27.0,0.0,1.0,0.0
84c2d55ffffffff,24.0,0.0,0.0,0.0
84c2d5dffffffff,18.0,0.0,0.0,0.0
84c2d61ffffffff,2.0,0.0,0.0,0.0
84c2d63ffffffff,22.0,0.0,0.0,0.0
84c2d67ffffffff,1.0,0.0,0.0,0.0
84c2d69ffffffff,16.0,0.0,0.0,0.0
84c2d6bffffffff,108.0,0.0,0.0,0.0
84c2d85ffffffff,73.0,0.0,0.0,0.0
84c2d8dffffffff,37.0,0.0,0.0,0.0
84c2d93ffffffff,351.0,0.0,55.0,0.0
84c2d97ffffffff,6.0,0.0,0.0,0.0
84c2d99ffffffff,2.0,0.0,0.0,0.0
84c2d9bffffffff,44.0,0.0,0.0,0.0
84c2d9dffffffff,1.0,0.0,0.0,0.0
84c2da5ffffffff,2.0,0.0,2.0,0.0
84c2dabffffffff,6.0,0.0,0.0,0.0
84c2db1ffffffff,15.0,0.0,0.0,0.0
84c2db3ffffffff,5.0,0.0,0.0,0.0
84c2db9ffffffff,6.0,0.0,0.0,0.0
84c2dc3ffffffff,5.0,0.0,0.0,0.0
84c2dc7ffffffff,3.0,0.0,0.0,0.0
84c2dc9ffffffff,5.0,0.0,0.0,0.0
84c2dd1ffffffff,2.0,0.0,0.0,0.0
84c2dd5ffffffff,25.0,0.0,0.0,0.0
84c2dd7ffffffff,4.0,0.0,0.0,0.0
84c2dd9ffffffff,2.0,0.0,0.0,0.0
84c2ddbffffffff,4.0,0.0,0.0,0.0
84c2de1ffffffff,1.0,0.0,0.0,0.0
84c2de3ffffffff,2.0,0.0,0.0,0.0
84c2de9ffffffff,4.0,0.0,0.0,0.0
84c2debffffffff,8.0,0.0,0.0,0.0
84c2dedffffffff,7.0,0.0,0.0,0.0
84c2e01ffffffff,14.0,0.0,0.0,0.0
84c2e03ffffffff,32.0,0.0,0.0,0.0
84c2e05ffffffff,9.0,0.0,0.0,0.0
84c2e07ffffffff,78.0,0.0,0.0,0.0
84c2e09ffffffff,2.0,0.0,0.0,0.0
84c2e0bffffffff,66.0,0.0,0.0,0.0
84c2e0dffffffff,20.0,0.0,0.0,0.0
84c2e11ffffffff,3.0,0.0,0.0,0.0
84c2e13ffffffff,4.0,0.0,0.0,0.0
84c2e17ffffffff,55.0,0.0,0.0,0.0
84c2e19ffffffff,4.0,0.0,0.0,0.0
84c2e1bffffffff,16.0,0.0,0.0,0.0
84c2e1dffffffff,26.0,0.0,0.0,0.0
84c2e21ffffffff,73.0,0.0,0.0,0.0
84c2e23ffffffff,94.0,0.0,0.0,0.0
84c2e29ffffffff,116.0,0.0,0.0,0.0
84c2e2bffffffff,43.0,0.0,0.0,0.0
84c2e2dffffffff,97.0,0.0,0.0,0.0
84c2e31ffffffff,416.0,0.0,1.0,0.0
84c2e33ffffffff,150.0,0.0,8.0,0.0
84c2e35ffffffff,25.0,0.0,0.0,0.0
84c2e37ffffffff,7.0,0.0,0.0,0.0
84c2e39ffffffff,338.0,0.0,3.0,0.0
84c2e3bffffffff,126.0,0.0,0.0,0.0
84c2e3dffffffff,121.0,0.0,0.0,0.0
84c2e41ffffffff,4.0,0.0,0.0,0.0
84c2e43ffffffff,11.0,0.0,0.0,0.0
84c2e49ffffffff,8.0,0.0,0.0,0.0
84c2e53ffffffff,16.0,0.0,0.0,0.0
84c2e55ffffffff,5.0,0.0,0.0,0.0
84c2e57ffffffff,4.0,0.0,0.0,0.0
84c2e5bffffffff,1.0,0.0,0.0,0.0
84c2e5dffffffff,16.0,0.0,0.0,0.0
84c2e61ffffffff,14.0,0.0,0.0,0.0
84c2e63ffffffff,12.0,0.0,0.0,0.0
84c2e67ffffffff,19.0,0.0,0.0,0.0
84c2e69ffffffff,3.0,0.0,0.0,0.0
84c2e6bffffffff,6.0,0.0,0.0,0.0
84c2e6dffffffff,1.0,0.0,0.0,0.0
84c2e85ffffffff,12.0,0.0,0.0,0.0
84c2e87ffffffff,9.0,0.0,0.0,0.0
84c2e91ffffffff,6.0,0.0,0.0,0.0
84c2e93ffffffff,3.0,0.0,0.0,0.0
84c2e99ffffffff,46.0,0.0,0.0,0.0
84c2e9bffffffff,27.0,0.0,0.0,0.0
84c2ea1ffffffff,52.0,0.0,0.0,0.0
84c2ea3ffffffff,9.0,0.0,0.0,0.0
84c2ea7ffffffff,4.0,0.0,0.0,0.0
84c2eadffffffff,6.0,0.0,0.0,0.0
84c2eb5ffffffff,4.0,0.0,0.0,0.0
84c2eb7ffffffff,9.0,0.0,0.0,0.0
84c2ebbffffffff,10.0,0.0,0.0,0.0
84c2ec1ffffffff,3.0,0.0,0.0,0.0
84c2ec5ffffffff,8.0,0.0,0.0,0.0
84c2ecdffffffff,31.0,0.0,0.0,0.0
84c2eddffffffff,1.0,0.0,0.0,0.0
84c2ee1ffffffff,31.0,0.0,0.0,0.0
84c2ee3ffffffff,4.0,0.0,0.0,0.0
84c2ee5ffffffff,3.0,0.0,0.0,0.0
84c2ee7ffffffff,7.0,0.0,0.0,0.0
84c2ee9ffffffff,1.0,0.0,0.0,0.0
84c2eedffffffff,13.0,0.0,0.0,0.0
84c2f07ffffffff,4.0,0.0,0.0,0.0
84c2f11ffffffff,382.0,0.0,0.0,0.0
84c2f13ffffffff,14.0,0.0,0.0,0.0
84c2f15ffffffff,331.0,0.0,6.0,0.0
84c2f17ffffffff,32.0,0.0,0.0,0.0
84c2f1dffffffff,47.0,0.0,1.0,0.0
84c2f23ffffffff,156.0,0.0,0.0,0.0
84c2f27ffffffff,296.0,0.0,9.0,0.0
84c2f2bffffffff,100.0,0.0,0.0,0.0
84c2f31ffffffff,101.0,0.0,0.0,0.0
84c2f33ffffffff,43.0,0.0,0.0,0.0
84c2f35ffffffff,92.0,0.0,0.0,0.0
84c2f37ffffffff,277.0,0.0,0.0,0.0
84c2f39ffffffff,316.0,0.0,2.0,0.0
84c2f3bffffffff,43.0,0.0,0.0,0.0
84c2f3dffffffff,424.0,0.0,0.0,0.0
84c3083ffffffff,2.0,0.0,0.0,0.0
84c308bffffffff,1.0,0.0,0.0,0.0
84c3093ffffffff,10.0,0.0,0.0,0.0
84c3097ffffffff,4.0,0.0,0.0,0.0
84c30d1ffffffff,10.0,0.0,0.0,0.0
84c30d5ffffffff,4.0,0.0,0.0,0.0
84c30dbffffffff,5.0,0.0,0.0,0.0
84c3297ffffffff,65.0,0.0,4.0,0.0
84c329bffffffff,6.0,0.0,0.0,0.0
84c329dffffffff,1.0,0.0,0.0,0.0
84c32b3ffffffff,4.0,0.0,0.0,0.0
84c32b7ffffffff,3.0,0.0,0.0,0.0
84c3401ffffffff,73.0,0.0,0.0,0.0
84c3403ffffffff,40.0,0.0,0.0,0.0
84c3405ffffffff,8.0,0.0,0.0,0.0
84c3409ffffffff,36.0,0.0,0.0,0.0
84c340bffffffff,1.0,0.0,0.0,0.0
84c340dffffffff,23.0,0.0,0.0,0.0
84c3411ffffffff,2.0,0.0,0.0,0.0
84c3417ffffffff,6.0,0.0,0.0,0.0
84c3419ffffffff,6.0,0.0,0.0,0.0
84c341dffffffff,10.0,0.0,0.0,0.0
84c3427ffffffff,11.0,0.0,0.0,0.0
84c3431ffffffff,3.0,0.0,0.0,0.0
84c3437ffffffff,2.0,0.0,0.0,0.0
84c3439ffffffff,11.0,0.0,0.0,0.0
84c343bffffffff,7.0,0.0,0.0,0.0
84c343dffffffff,2.0,0.0,0.0,0.0
84c3443ffffffff,2.0,0.0,0.0,0.0
84c3451ffffffff,5.0,0.0,0.0,0.0
84c3455ffffffff,1.0,0.0,0.0,0.0
84c3459ffffffff,5.0,0.0,0.0,0.0
84c345dffffffff,7.0,0.0,0.0,0.0
84c3463ffffffff,2.0,0.0,0.0,0.0
84c3465ffffffff,4.0,0.0,0.0,0.0
84c3467ffffffff,2.0,0.0,0.0,0.0
84c346bffffffff,1.0,0.0,0.0,0.0
84c3481ffffffff,3.0,0.0,0.0,0.0
84c3487ffffffff,3.0,0.0,0.0,0.0
84c3489ffffffff,3.0,0.0,0.0,0.0
84c348bffffffff,4.0,0.0,0.0,0.0
84c3493ffffffff,17.0,0.0,0.0,0.0
84c3497ffffffff,11.0,0.0,0.0,0.0
84c349bffffffff,34.0,0.0,0.0,0.0
84c349dffffffff,3.0,0.0,0.0,0.0
84c34adffffffff,2.0,0.0,0.0,0.0
84c34b7ffffffff,1.0,0.0,0.0,0.0
84c34b9ffffffff,2.0,0.0,0.0,0.0
84c34bbffffffff,78.0,0.0,0.0,0.0
84c34bdffffffff,5.0,0.0,0.0,0.0
84c34c1ffffffff,1.0,0.0,0.0,0.0
84c34c3ffffffff,1.0,0.0,0.0,0.0
84c34c9ffffffff,2.0,0.0,0.0,0.0
84c34cbffffffff,2.0,0.0,0.0,0.0
84c34cdffffffff,1.0,0.0,0.0,0.0
84c34d1ffffffff,2.0,0.0,0.0,0.0
84c34d3ffffffff,2.0,0.0,0.0,0.0
84c34d5ffffffff,1.0,0.0,0.0,0.0
84c34e3ffffffff,7.0,0.0,0.0,0.0
84c34e7ffffffff,1.0,0.0,0.0,0.0
84c34e9ffffffff,17.0,0.0,0.0,0.0
84c34edffffffff,1.0,0.0,0.0,0.0
84c3501ffffffff,40.0,0.0,3.0,0.0
84c3503ffffffff,25.0,0.0,0.0,0.0
84c3505ffffffff,20.0,0.0,0.0,0.0
84c3509ffffffff,18.0,0.0,0.0,0.0
84c350bffffffff,12.0,0.0,0.0,0.0
84c350dffffffff,10.0,0.0,0.0,0.0
84c3511ffffffff,2.0,0.0,0.0,0.0
84c3515ffffffff,3.0,0.0,0.0,0.0
84c3519ffffffff,3.0,0.0,0.0,0.0
84c351dffffffff,15.0,0.0,0.0,0.0
84c3525ffffffff,2.0,0.0,0.0,0.0
84c3531ffffffff,2.0,0.0,0.0,0.0
84c3533ffffffff,9.0,0.0,0.0,0.0
84c3539ffffffff,53.0,0.0,0.0,0.0
84c353bffffffff,1.0,0.0,0.0,0.0
84c353dffffffff,14.0,0.0,0.0,0.0
84c3541ffffffff,10.0,0.0,0.0,0.0
84c3543ffffffff,7.0,0.0,0.0,0.0
84c3545ffffffff,7.0,0.0,0.0,0.0
84c3547ffffffff,14.0,0.0,0.0,0.0
84c3553ffffffff,4.0,0.0,0.0,0.0
84c3555ffffffff,5.0,0.0,0.0,0.0
84c3557ffffffff,4.0,0.0,0.0,0.0
84c355bffffffff,4.0,0.0,0.0,0.0
84c355dffffffff,2.0,0.0,0.0,0.0
84c3563ffffffff,4.0,0.0,0.0,0.0
84c3569ffffffff,22.0,0.0,0.0,0.0
84c356bffffffff,56.0,0.0,0.0,0.0
84c356dffffffff,21.0,0.0,0.0,0.0
84c3585ffffffff,2.0,0.0,0.0,0.0
84c3595ffffffff,2.0,0.0,0.0,0.0
84c35a5ffffffff,3.0,0.0,0.0,0.0
84c35adffffffff,8.0,0.0,0.0,0.0
84c35b1ffffffff,3.0,0.0,0.0,0.0
84c35b7ffffffff,2.0,0.0,0.0,0.0
84c35cdffffffff,4.0,0.0,0.0,0.0
84c35d1ffffffff,2.0,0.0,0.0,0.0
84c35d7ffffffff,5.0,0.0,0.0,0.0
84c35edffffffff,2.0,0.0,0.0,0.0
84c3609ffffffff,6.0,0.0,0.0,0.0
84c360dffffffff,2.0,0.0,0.0,0.0
84c3663ffffffff,1.0,0.0,0.0,0.0
84c3693ffffffff,1.0,0.0,0.0,0.0
84c36a3ffffffff,9.0,0.0,0.0,0.0
84c36a7ffffffff,4.0,0.0,0.0,0.0
84c36abffffffff,2.0,0.0,0.0,0.0
84c36b1ffffffff,3.0,0.0,0.0,0.0
84c36b5ffffffff,5.0,0.0,0.0,0.0
84c36bbffffffff,1.0,0.0,0.0,0.0
84c36bdffffffff,2.0,0.0,0.0,0.0
84c36ddffffffff,1.0,0.0,0.0,0.0
84c3709ffffffff,13.0,0.0,0.0,0.0
84c371bffffffff,1.0,0.0,0.0,0.0
84c371dffffffff,1.0,0.0,0.0,0.0
84c3733ffffffff,7.0,0.0,0.0,0.0
84c3735ffffffff,4.0,0.0,0.0,0.0
84c3739ffffffff,5.0,0.0,0.0,0.0
84c373bffffffff,2.0,0.0,0.0,0.0
84c3747ffffffff,2.0,0.0,0.0,0.0
84c3755ffffffff,3.0,0.0,0.0,0.0
84c375bffffffff,1.0,0.0,0.0,0.0
84c375dffffffff,6.0,0.0,0.0,0.0
84c3765ffffffff,2.0,0.0,0.0,0.0
84c3767ffffffff,11.0,0.0,0.0,0.0
84c376dffffffff,2.0,0.0,0.0,0.0
84ce927ffffffff,5.0,0.0,0.0,0.0
84ce931ffffffff,40.0,0.0,0.0,0.0
84ce933ffffffff,3.0,0.0,0.0,0.0
84ce935ffffffff,72.0,0.0,0.0,0.0
84ce937ffffffff,7.0,0.0,0.0,0.0
84ce969ffffffff,7.0,0.0,0.0,0.0
84ce9c7ffffffff,5.0,0.0,0.0,0.0
