cell_id,Sitta carolinensis,Sitta carolinensis carolinensis,Sitta carolinensis [lagunae Group],Sitta carolinensis aculeata/alexandrae
8429907ffffffff,8.0,0.0,4.0,0.0
842990bffffffff,5.0,0.0,2.0,0.0
8429955ffffffff,3.0,0.0,3.0,0.0
84299bdffffffff,8.0,0.0,8.0,0.0
8429a01ffffffff,1.0,0.0,0.0,1.0
8429a03ffffffff,2.0,0.0,0.0,2.0
8429a05ffffffff,11.0,0.0,0.0,4.0
8429a09ffffffff,4.0,0.0,0.0,1.0
8429a0bffffffff,3.0,0.0,0.0,1.0
8429a0dffffffff,9.0,0.0,0.0,2.0
8429a11ffffffff,3.0,0.0,0.0,0.0
8429a15ffffffff,2.0,0.0,0.0,2.0
8429a17ffffffff,2.0,0.0,0.0,0.0
8429a19ffffffff,100.0,0.0,0.0,22.0
8429a1bffffffff,2.0,0.0,0.0,2.0
8429a1dffffffff,6.0,0.0,0.0,4.0
8429a27ffffffff,2.0,0.0,0.0,0.0
8429a29ffffffff,7.0,0.0,0.0,2.0
8429a39ffffffff,7.0,0.0,0.0,0.0
8429a41ffffffff,183.0,0.0,0.0,2.0
8429a43ffffffff,49.0,0.0,0.0,0.0
8429a45ffffffff,7.0,0.0,0.0,7.0
8429a47ffffffff,30.0,0.0,0.0,19.0
8429a4dffffffff,40.0,0.0,0.0,0.0
8429a55ffffffff,2.0,0.0,0.0,0.0
8429a57ffffffff,217.0,0.0,0.0,1.0
8429a63ffffffff,12.0,0.0,0.0,0.0
8429a69ffffffff,7.0,0.0,0.0,5.0
8429a6bffffffff,29.0,0.0,0.0,2.0
8429a85ffffffff,3.0,0.0,0.0,2.0
8429a8bffffffff,4.0,0.0,0.0,0.0
8429a91ffffffff,2.0,0.0,0.0,0.0
8429a9bffffffff,1.0,0.0,0.0,0.0
8429a9dffffffff,4.0,0.0,0.0,0.0
8429aa3ffffffff,4.0,0.0,4.0,0.0
8429aa7ffffffff,6.0,0.0,6.0,0.0
8429aa9ffffffff,8.0,0.0,0.0,6.0
8429aabffffffff,8.0,0.0,0.0,8.0
8429aadffffffff,11.0,0.0,11.0,0.0
8429ab1ffffffff,2.0,0.0,0.0,2.0
8429abdffffffff,2.0,0.0,0.0,2.0
8429ac9ffffffff,2.0,0.0,0.0,2.0
8429acdffffffff,1.0,0.0,0.0,1.0
8429ad9ffffffff,2.0,0.0,0.0,2.0
8429ae1ffffffff,2.0,0.0,0.0,2.0
8429ae3ffffffff,4.0,0.0,0.0,2.0
8429ae5ffffffff,15.0,0.0,8.0,7.0
8429ae7ffffffff,35.0,0.0,17.0,18.0
8429b03ffffffff,2.0,0.0,0.0,0.0
8429b2dffffffff,1.0,0.0,1.0,0.0
8429b31ffffffff,1.0,0.0,0.0,0.0
8429b6bffffffff,4.0,0.0,4.0,0.0
842a101ffffffff,284.0,16.0,0.0,0.0
842a105ffffffff,24.0,0.0,0.0,0.0
842a107ffffffff,69.0,0.0,0.0,0.0
842a109ffffffff,24.0,23.0,0.0,0.0
842a10bffffffff,3.0,1.0,0.0,0.0
842a10dffffffff,49.0,0.0,0.0,0.0
842a121ffffffff,5.0,2.0,0.0,0.0
842a123ffffffff,3098.0,161.0,0.0,0.0
842a125ffffffff,2.0,0.0,0.0,0.0
842a127ffffffff,315.0,25.0,0.0,0.0
842a12bffffffff,2.0,0.0,0.0,0.0
842a131ffffffff,6.0,2.0,0.0,0.0
842a133ffffffff,3.0,0.0,0.0,0.0
842a135ffffffff,5016.0,651.0,0.0,0.0
842a139ffffffff,2.0,0.0,0.0,0.0
842a13dffffffff,216.0,26.0,0.0,0.0
842a141ffffffff,7.0,1.0,0.0,0.0
842a143ffffffff,2.0,2.0,0.0,0.0
842a145ffffffff,12.0,1.0,0.0,0.0
842a147ffffffff,3.0,1.0,0.0,0.0
842a149ffffffff,6.0,0.0,0.0,0.0
842a157ffffffff,1.0,0.0,0.0,0.0
842a159ffffffff,4.0,2.0,0.0,0.0
842a163ffffffff,18.0,1.0,0.0,0.0
842a169ffffffff,40.0,8.0,0.0,0.0
842a16bffffffff,22.0,2.0,0.0,0.0
842a303ffffffff,13.0,4.0,0.0,0.0
842a307ffffffff,97.0,28.0,0.0,0.0
842a30dffffffff,12.0,2.0,0.0,0.0
842a311ffffffff,27.0,13.0,0.0,0.0
842a313ffffffff,73.0,12.0,0.0,0.0
842a315ffffffff,3.0,0.0,0.0,0.0
842a317ffffffff,43.0,21.0,0.0,0.0
842a31dffffffff,4.0,0.0,0.0,0.0
842a321ffffffff,1.0,0.0,0.0,0.0
842a323ffffffff,1.0,0.0,0.0,0.0
842a327ffffffff,1.0,0.0,0.0,0.0
842a32bffffffff,6.0,4.0,0.0,0.0
842a32dffffffff,7.0,7.0,0.0,0.0
842a333ffffffff,11.0,6.0,0.0,0.0
842a335ffffffff,2.0,2.0,0.0,0.0
842a337ffffffff,2.0,2.0,0.0,0.0
842a339ffffffff,9.0,8.0,0.0,0.0
842a33bffffffff,8.0,3.0,0.0,0.0
842a33dffffffff,4.0,0.0,0.0,0.0
842a341ffffffff,3.0,0.0,0.0,0.0
842a347ffffffff,5.0,0.0,0.0,0.0
842a349ffffffff,24.0,8.0,0.0,0.0
842a361ffffffff,2.0,0.0,0.0,0.0
842a363ffffffff,4.0,4.0,0.0,0.0
842a365ffffffff,10.0,0.0,0.0,0.0
842a369ffffffff,1.0,1.0,0.0,0.0
842a81bffffffff,3.0,0.0,0.0,0.0
842a835ffffffff,2.0,0.0,0.0,0.0
842a845ffffffff,3.0,0.0,0.0,0.0
842a859ffffffff,1.0,0.0,0.0,0.0
842a85dffffffff,1.0,1.0,0.0,0.0
842a86dffffffff,3.0,0.0,0.0,0.0
842a88dffffffff,2.0,0.0,0.0,0.0
842a897ffffffff,1.0,0.0,0.0,0.0
842a8a3ffffffff,1.0,0.0,0.0,0.0
842a8adffffffff,1.0,1.0,0.0,0.0
842a8b1ffffffff,2.0,2.0,0.0,0.0
842a8b5ffffffff,1.0,0.0,0.0,0.0
842a8c9ffffffff,1.0,0.0,0.0,0.0
842a8dbffffffff,2.0,2.0,0.0,0.0
842a90bffffffff,1.0,0.0,0.0,0.0
842a91dffffffff,2.0,1.0,0.0,0.0
842a925ffffffff,1.0,0.0,0.0,0.0
842a941ffffffff,1.0,1.0,0.0,0.0
842a943ffffffff,2.0,2.0,0.0,0.0
842a947ffffffff,2.0,2.0,0.0,0.0
842a955ffffffff,2.0,0.0,0.0,0.0
842a957ffffffff,2.0,2.0,0.0,0.0
842a999ffffffff,1.0,0.0,0.0,0.0
842a9b1ffffffff,4.0,0.0,0.0,0.0
842a9b7ffffffff,2.0,2.0,0.0,0.0
842a9c7ffffffff,2.0,0.0,0.0,0.0
842aa11ffffffff,1.0,0.0,0.0,0.0
842aa13ffffffff,108.0,103.0,0.0,0.0
842aa17ffffffff,11.0,0.0,0.0,0.0
842aa1dffffffff,4.0,4.0,0.0,0.0
842aa25ffffffff,12.0,0.0,0.0,0.0
842aa27ffffffff,2.0,0.0,0.0,0.0
842aa2dffffffff,2.0,2.0,0.0,0.0
842aa31ffffffff,7.0,5.0,0.0,0.0
842aa41ffffffff,4.0,4.0,0.0,0.0
842aa45ffffffff,11.0,0.0,0.0,0.0
842aa47ffffffff,2.0,2.0,0.0,0.0
842aa4dffffffff,7.0,2.0,0.0,0.0
842aa51ffffffff,5.0,5.0,0.0,0.0
842aa57ffffffff,1.0,0.0,0.0,0.0
842aa59ffffffff,10.0,10.0,0.0,0.0
842aa5dffffffff,3.0,3.0,0.0,0.0
842aa61ffffffff,1.0,0.0,0.0,0.0
842aa69ffffffff,1.0,0.0,0.0,0.0
842aa6dffffffff,2.0,2.0,0.0,0.0
842aa81ffffffff,8.0,2.0,0.0,0.0
842aa83ffffffff,4.0,1.0,0.0,0.0
842aa85ffffffff,12.0,6.0,0.0,0.0
842aa87ffffffff,7.0,0.0,0.0,0.0
842aa89ffffffff,10.0,4.0,0.0,0.0
842aa8bffffffff,7.0,7.0,0.0,0.0
842aa8dffffffff,3.0,0.0,0.0,0.0
842aa99ffffffff,4.0,4.0,0.0,0.0
842aa9dffffffff,7.0,0.0,0.0,0.0
842aaa7ffffffff,3.0,3.0,0.0,0.0
842aaa9ffffffff,6.0,0.0,0.0,0.0
842aaabffffffff,8.0,4.0,0.0,0.0
842aaadffffffff,3.0,0.0,0.0,0.0
842aab9ffffffff,4.0,2.0,0.0,0.0
842aac1ffffffff,88.0,51.0,0.0,0.0
842aac3ffffffff,5.0,5.0,0.0,0.0
842aac5ffffffff,180.0,180.0,0.0,0.0
842aac7ffffffff,10.0,7.0,0.0,0.0
842aac9ffffffff,5255.0,632.0,0.0,0.0
842aacbffffffff,373.0,3.0,0.0,0.0
842aacdffffffff,148.0,148.0,0.0,0.0
842aad1ffffffff,82.0,15.0,0.0,0.0
842aad3ffffffff,2.0,0.0,0.0,0.0
842aad5ffffffff,5.0,2.0,0.0,0.0
842aad7ffffffff,2.0,0.0,0.0,0.0
842aad9ffffffff,10.0,0.0,0.0,0.0
842aaddffffffff,6.0,0.0,0.0,0.0
842aae1ffffffff,5.0,0.0,0.0,0.0
842aae3ffffffff,9.0,0.0,0.0,0.0
842aae5ffffffff,5.0,4.0,0.0,0.0
842aae7ffffffff,2.0,0.0,0.0,0.0
842aae9ffffffff,17.0,15.0,0.0,0.0
842aaedffffffff,52.0,6.0,0.0,0.0
842ab05ffffffff,2.0,0.0,0.0,0.0
842ab0dffffffff,1.0,0.0,0.0,0.0
842ab19ffffffff,5.0,4.0,0.0,0.0
842ab21ffffffff,14.0,0.0,0.0,0.0
842ab25ffffffff,248.0,49.0,0.0,0.0
842ab27ffffffff,5.0,2.0,0.0,0.0
842ab2bffffffff,1.0,0.0,0.0,0.0
842ab2dffffffff,383.0,0.0,0.0,0.0
842ab3bffffffff,2.0,0.0,0.0,0.0
842ab43ffffffff,11.0,11.0,0.0,0.0
842ab49ffffffff,28.0,0.0,0.0,0.0
842ab4bffffffff,21.0,19.0,0.0,0.0
842ab55ffffffff,163.0,158.0,0.0,0.0
842ab57ffffffff,6.0,4.0,0.0,0.0
842ab5dffffffff,6.0,6.0,0.0,0.0
842ab65ffffffff,5.0,0.0,0.0,0.0
842ab67ffffffff,18.0,0.0,0.0,0.0
842ab6dffffffff,2.0,0.0,0.0,0.0
842ad67ffffffff,2.0,0.0,0.0,0.0
842ad6dffffffff,2.0,2.0,0.0,0.0
842af01ffffffff,10.0,2.0,0.0,0.0
842af03ffffffff,8.0,2.0,0.0,0.0
842af05ffffffff,2.0,0.0,0.0,0.0
842af07ffffffff,8.0,0.0,0.0,0.0
842af15ffffffff,5.0,0.0,0.0,0.0
842af63ffffffff,1.0,0.0,0.0,0.0
842af69ffffffff,3.0,0.0,0.0,0.0
842af6bffffffff,14.0,2.0,0.0,0.0
842b013ffffffff,2.0,0.0,0.0,0.0
842b055ffffffff,2.0,0.0,0.0,0.0
842b0a7ffffffff,3.0,0.0,0.0,0.0
842b0e1ffffffff,2.0,0.0,0.0,0.0
842b125ffffffff,36.0,0.0,0.0,0.0
842b129ffffffff,2.0,0.0,0.0,0.0
842b12dffffffff,7.0,0.0,0.0,0.0
842b143ffffffff,7.0,0.0,0.0,0.0
842b163ffffffff,1.0,0.0,0.0,0.0
842b165ffffffff,3.0,0.0,0.0,0.0
842b167ffffffff,36.0,0.0,0.0,0.0
842b16bffffffff,5.0,0.0,0.0,0.0
842b1a5ffffffff,2.0,0.0,0.0,0.0
842b1a9ffffffff,8.0,0.0,0.0,0.0
842b235ffffffff,9.0,0.0,0.0,0.0
842b23dffffffff,5.0,0.0,0.0,0.0
842b24bffffffff,2.0,0.0,0.0,0.0
842b315ffffffff,1.0,0.0,0.0,0.0
842b327ffffffff,1.0,0.0,0.0,0.0
842b333ffffffff,2.0,0.0,0.0,0.0
842b337ffffffff,1.0,0.0,0.0,0.0
842b339ffffffff,4.0,0.0,0.0,0.0
842b815ffffffff,1.0,1.0,0.0,0.0
842b81bffffffff,42.0,0.0,0.0,0.0
842b831ffffffff,2.0,0.0,0.0,0.0
842b833ffffffff,1.0,0.0,0.0,0.0
842b83bffffffff,9.0,9.0,0.0,0.0
842b881ffffffff,5.0,5.0,0.0,0.0
842b883ffffffff,51.0,0.0,0.0,0.0
842b889ffffffff,1.0,1.0,0.0,0.0
842b88dffffffff,2.0,2.0,0.0,0.0
842b891ffffffff,142.0,13.0,0.0,0.0
842b893ffffffff,48.0,0.0,0.0,0.0
842b895ffffffff,6.0,2.0,0.0,0.0
842b897ffffffff,19.0,3.0,0.0,0.0
842b899ffffffff,32.0,0.0,0.0,0.0
842b89bffffffff,9.0,0.0,0.0,0.0
842b89dffffffff,27.0,2.0,0.0,0.0
842b8a7ffffffff,1.0,1.0,0.0,0.0
842b8b5ffffffff,2.0,2.0,0.0,0.0
842b8b9ffffffff,33.0,0.0,0.0,0.0
842b8c7ffffffff,9.0,9.0,0.0,0.0
842b8c9ffffffff,4.0,0.0,0.0,0.0
842b8cbffffffff,5.0,0.0,0.0,0.0
842b8d1ffffffff,21.0,0.0,0.0,0.0
842b8d5ffffffff,10.0,0.0,0.0,0.0
842b8d7ffffffff,22.0,0.0,0.0,0.0
842b8dbffffffff,8.0,0.0,0.0,0.0
842b8ddffffffff,24.0,0.0,0.0,0.0
842b8e7ffffffff,4.0,0.0,0.0,0.0
842b941ffffffff,8.0,0.0,0.0,0.0
842b949ffffffff,18.0,0.0,0.0,0.0
842b96dffffffff,28.0,0.0,0.0,0.0
842b98dffffffff,1.0,0.0,0.0,0.0
842b991ffffffff,1.0,1.0,0.0,0.0
842b993ffffffff,2.0,0.0,0.0,0.0
842b999ffffffff,4.0,0.0,0.0,0.0
842b9abffffffff,4.0,0.0,0.0,0.0
842b9b1ffffffff,1.0,0.0,0.0,0.0
842b9b3ffffffff,5.0,3.0,0.0,0.0
842b9b5ffffffff,5.0,3.0,0.0,0.0
842b9b7ffffffff,3.0,0.0,0.0,0.0
842b9bbffffffff,1.0,0.0,0.0,0.0
842b9bdffffffff,16.0,0.0,0.0,0.0
842b9c5ffffffff,2.0,0.0,0.0,0.0
842b9d3ffffffff,8.0,1.0,0.0,0.0
842b9d9ffffffff,1.0,0.0,0.0,0.0
842b9dbffffffff,5.0,0.0,0.0,0.0
842ba01ffffffff,17.0,0.0,0.0,0.0
842ba09ffffffff,4.0,0.0,0.0,0.0
842ba0bffffffff,27.0,0.0,0.0,0.0
842ba0dffffffff,6.0,0.0,0.0,0.0
842ba13ffffffff,2.0,2.0,0.0,0.0
842ba1bffffffff,1.0,0.0,0.0,0.0
842ba51ffffffff,105.0,0.0,0.0,0.0
842ba55ffffffff,59.0,0.0,0.0,0.0
842ba57ffffffff,34.0,1.0,0.0,0.0
842ba85ffffffff,244.0,244.0,0.0,0.0
842ba87ffffffff,46.0,30.0,0.0,0.0
842ba9bffffffff,3.0,0.0,0.0,0.0
842baa3ffffffff,13.0,5.0,0.0,0.0
842baa5ffffffff,42.0,8.0,0.0,0.0
842baa7ffffffff,42.0,6.0,0.0,0.0
842baabffffffff,2.0,2.0,0.0,0.0
842bab1ffffffff,3.0,2.0,0.0,0.0
842bab3ffffffff,13.0,13.0,0.0,0.0
842bab5ffffffff,6.0,0.0,0.0,0.0
842bab7ffffffff,58.0,52.0,0.0,0.0
842babdffffffff,5.0,2.0,0.0,0.0
842bac3ffffffff,6.0,0.0,0.0,0.0
842bac5ffffffff,3.0,0.0,0.0,0.0
842bb23ffffffff,2.0,0.0,0.0,0.0
842bb27ffffffff,12.0,0.0,0.0,0.0
842bb31ffffffff,2.0,0.0,0.0,0.0
842bb37ffffffff,108.0,0.0,0.0,0.0
842bb59ffffffff,20.0,0.0,0.0,0.0
84441a3ffffffff,2.0,2.0,0.0,0.0
8444401ffffffff,2.0,0.0,0.0,0.0
8444405ffffffff,4.0,0.0,0.0,0.0
844440dffffffff,7.0,4.0,0.0,0.0
8444411ffffffff,2.0,0.0,0.0,0.0
8444417ffffffff,3.0,0.0,0.0,0.0
844442dffffffff,4.0,0.0,0.0,0.0
8444465ffffffff,3.0,0.0,0.0,0.0
844448dffffffff,2.0,0.0,0.0,0.0
844449dffffffff,7.0,6.0,0.0,0.0
84444a9ffffffff,1.0,1.0,0.0,0.0
84444b1ffffffff,3.0,3.0,0.0,0.0
84444b7ffffffff,6.0,6.0,0.0,0.0
84444cbffffffff,2.0,0.0,0.0,0.0
84444e7ffffffff,1.0,1.0,0.0,0.0
844450dffffffff,2.0,0.0,0.0,0.0
8444551ffffffff,3.0,0.0,0.0,0.0
8444555ffffffff,2.0,0.0,0.0,0.0
844455bffffffff,3.0,0.0,0.0,0.0
844458bffffffff,3.0,0.0,0.0,0.0
84445a5ffffffff,3.0,0.0,0.0,0.0
84445adffffffff,2.0,0.0,0.0,0.0
84445b7ffffffff,1.0,1.0,0.0,0.0
844468bffffffff,2.0,0.0,0.0,0.0
844468dffffffff,3.0,0.0,0.0,0.0
8444699ffffffff,1.0,0.0,0.0,0.0
844469bffffffff,1.0,1.0,0.0,0.0
84446a5ffffffff,2.0,0.0,0.0,0.0
84446c3ffffffff,2.0,0.0,0.0,0.0
84446c7ffffffff,1.0,0.0,0.0,0.0
84446ddffffffff,15.0,0.0,0.0,0.0
8444c0bffffffff,5.0,4.0,0.0,0.0
8444c13ffffffff,8.0,0.0,0.0,0.0
8444c1dffffffff,2.0,0.0,0.0,0.0
8444c59ffffffff,2.0,0.0,0.0,0.0
8444c5bffffffff,1.0,0.0,0.0,0.0
8444c87ffffffff,3.0,2.0,0.0,0.0
8444c91ffffffff,2.0,0.0,0.0,0.0
8444c99ffffffff,14.0,0.0,0.0,0.0
8444ca1ffffffff,21.0,21.0,0.0,0.0
8444ca3ffffffff,2.0,2.0,0.0,0.0
8444ca5ffffffff,2.0,0.0,0.0,0.0
8444ca7ffffffff,1.0,1.0,0.0,0.0
8444cabffffffff,17.0,17.0,0.0,0.0
8444cb3ffffffff,1.0,0.0,0.0,0.0
8444cbbffffffff,4.0,4.0,0.0,0.0
8444cbdffffffff,4.0,4.0,0.0,0.0
8444ccbffffffff,2.0,2.0,0.0,0.0
8444ccdffffffff,1.0,1.0,0.0,0.0
8444cd1ffffffff,4.0,2.0,0.0,0.0
8444cd5ffffffff,1.0,1.0,0.0,0.0
8444cd9ffffffff,13.0,0.0,0.0,0.0
8444cdbffffffff,6.0,4.0,0.0,0.0
8444cddffffffff,2.0,2.0,0.0,0.0
8444d0bffffffff,1.0,0.0,0.0,0.0
8444d59ffffffff,10.0,0.0,0.0,0.0
8444d5dffffffff,5.0,0.0,0.0,0.0
8444d93ffffffff,27.0,27.0,0.0,0.0
8444d9dffffffff,2.0,0.0,0.0,0.0
8444db7ffffffff,4.0,0.0,0.0,0.0
8444dd1ffffffff,5.0,4.0,0.0,0.0
8444dd5ffffffff,2.0,2.0,0.0,0.0
8444dd7ffffffff,5.0,0.0,0.0,0.0
8444ddbffffffff,3.0,2.0,0.0,0.0
8444de7ffffffff,2.0,0.0,0.0,0.0
8444e01ffffffff,13.0,0.0,0.0,0.0
8444e03ffffffff,7.0,0.0,0.0,0.0
8444e05ffffffff,16.0,5.0,0.0,0.0
8444e21ffffffff,3.0,0.0,0.0,0.0
8444e29ffffffff,3.0,0.0,0.0,0.0
8444e2bffffffff,86.0,3.0,0.0,0.0
8444e33ffffffff,3.0,0.0,0.0,0.0
8444e35ffffffff,8.0,0.0,0.0,0.0
8444e47ffffffff,24.0,0.0,0.0,0.0
8444e63ffffffff,6.0,4.0,0.0,0.0
8444e8bffffffff,2.0,0.0,0.0,0.0
8444e93ffffffff,7.0,0.0,0.0,0.0
8444e97ffffffff,6.0,0.0,0.0,0.0
8444ed1ffffffff,15.0,0.0,0.0,0.0
8444ed3ffffffff,8.0,0.0,0.0,0.0
8444ed5ffffffff,2.0,0.0,0.0,0.0
8444ed7ffffffff,8.0,0.0,0.0,0.0
8444ed9ffffffff,1.0,0.0,0.0,0.0
8444ee5ffffffff,2.0,0.0,0.0,0.0
8444eedffffffff,16.0,0.0,0.0,0.0
844814bffffffff,1.0,0.0,1.0,0.0
8448593ffffffff,28.0,0.0,0.0,7.0
844859dffffffff,8.0,0.0,0.0,6.0
84485d5ffffffff,2.0,0.0,0.0,0.0
844889dffffffff,3.0,0.0,0.0,0.0
8448983ffffffff,1.0,0.0,0.0,0.0
8448995ffffffff,2.0,0.0,0.0,0.0
8448997ffffffff,2.0,0.0,0.0,0.0
844899dffffffff,4.0,0.0,0.0,0.0
84489a9ffffffff,2.0,0.0,0.0,0.0
84489c5ffffffff,21.0,3.0,0.0,0.0
8448a29ffffffff,1.0,0.0,1.0,0.0
8448c07ffffffff,4.0,0.0,4.0,0.0
8448c09ffffffff,3.0,0.0,3.0,0.0
8448c0bffffffff,8.0,0.0,6.0,0.0
8448c13ffffffff,3.0,0.0,0.0,0.0
8448c19ffffffff,11.0,0.0,2.0,0.0
8448c1dffffffff,5.0,0.0,5.0,0.0
8448c35ffffffff,9.0,0.0,9.0,0.0
8448c59ffffffff,3.0,0.0,2.0,0.0
8448c5bffffffff,4.0,0.0,0.0,0.0
8448c61ffffffff,2.0,0.0,0.0,0.0
8448c65ffffffff,1.0,0.0,0.0,0.0
8448c67ffffffff,6.0,0.0,3.0,0.0
8448cadffffffff,5.0,0.0,5.0,0.0
8448cd1ffffffff,2.0,0.0,0.0,0.0
8448cd9ffffffff,11.0,0.0,5.0,0.0
8448cdbffffffff,2.0,0.0,2.0,0.0
8448cddffffffff,3.0,0.0,0.0,0.0
8448d03ffffffff,8.0,3.0,0.0,0.0
8448d19ffffffff,3.0,0.0,0.0,0.0
8448d29ffffffff,5.0,0.0,0.0,0.0
8448d2dffffffff,2.0,0.0,0.0,0.0
8448d33ffffffff,2.0,0.0,2.0,0.0
8448d35ffffffff,7.0,7.0,0.0,0.0
8448d43ffffffff,5.0,4.0,1.0,0.0
8448d4bffffffff,2.0,0.0,2.0,0.0
8448d51ffffffff,2.0,0.0,2.0,0.0
8448d53ffffffff,4.0,0.0,1.0,0.0
8448d57ffffffff,3.0,0.0,0.0,0.0
8448d67ffffffff,1.0,0.0,0.0,0.0
8448d83ffffffff,3.0,0.0,3.0,0.0
8448d85ffffffff,3.0,0.0,0.0,0.0
8448d87ffffffff,5.0,0.0,2.0,0.0
8448d89ffffffff,32.0,0.0,32.0,0.0
8448da1ffffffff,3.0,0.0,3.0,0.0
8448da5ffffffff,2.0,0.0,2.0,0.0
8448da9ffffffff,2.0,0.0,2.0,0.0
8448db1ffffffff,2.0,0.0,2.0,0.0
8448db3ffffffff,2.0,0.0,2.0,0.0
8448dc3ffffffff,3.0,0.0,1.0,0.0
8448dc7ffffffff,2.0,0.0,2.0,0.0
8448dcbffffffff,4.0,0.0,4.0,0.0
8448de5ffffffff,2.0,2.0,0.0,0.0
8448e37ffffffff,5.0,0.0,5.0,0.0
8448e81ffffffff,7.0,0.0,0.0,0.0
8448e85ffffffff,130.0,0.0,27.0,0.0
8448e8dffffffff,12.0,0.0,1.0,0.0
8448ea1ffffffff,21.0,0.0,0.0,0.0
8448eadffffffff,14.0,0.0,0.0,0.0
8448eb3ffffffff,6.0,0.0,2.0,0.0
8448eb5ffffffff,4.0,0.0,1.0,0.0
8448eb7ffffffff,7.0,0.0,2.0,0.0
8448ebdffffffff,1.0,0.0,0.0,0.0
8448ec7ffffffff,6.0,0.0,2.0,0.0
8448ee3ffffffff,45.0,0.0,5.0,0.0
8448ee9ffffffff,10.0,0.0,3.0,0.0
8448eebffffffff,14.0,0.0,5.0,0.0
8448f21ffffffff,22.0,0.0,22.0,0.0
8448f25ffffffff,1.0,0.0,1.0,0.0
8448f37ffffffff,8.0,0.0,0.0,0.0
8449865ffffffff,2.0,0.0,2.0,0.0
84498d9ffffffff,1.0,0.0,0.0,0.0
84498dbffffffff,1.0,0.0,1.0,0.0
8449945ffffffff,2.0,0.0,0.0,0.0
8449959ffffffff,2.0,0.0,2.0,0.0
8449963ffffffff,5.0,0.0,0.0,0.0
8449a85ffffffff,2.0,0.0,2.0,0.0
8449b19ffffffff,2.0,0.0,2.0,0.0
8449b1dffffffff,1.0,0.0,1.0,0.0
846d36dffffffff,2.0,0.0,0.0,0.0
