cell_id,Acrocephalus scirpaceus,Acrocephalus scirpaceus scirpaceus,Acrocephalus scirpaceus fuscus,Acrocephalus scirpaceus avicenniae,Acrocephalus scirpaceus ammon,Acrocephalus scirpaceus [baeticatus Group]
832c4cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832c62fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832c6afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832c72fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
832c82fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832c83fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832c8dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832c90fffffffff,106.0,0.0,28.0,0.0,0.0,0.0
832c91fffffffff,13.0,0.0,1.0,0.0,0.0,0.0
832c93fffffffff,529.0,0.0,130.0,0.0,0.0,0.0
832c9cfffffffff,12.0,0.0,0.0,0.0,0.0,0.0
832c9dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832ca4fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832ca8fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832caafffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832cacfffffffff,41.0,0.0,0.0,0.0,0.0,0.0
832cc0fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
832cc1fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832cc3fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832cc6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832ccefffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832cd4fffffffff,25.0,0.0,0.0,0.0,0.0,0.0
832cd5fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
832ce4fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
832ce5fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832ce6fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832cf0fffffffff,37.0,0.0,0.0,0.0,0.0,0.0
832cf2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832cf3fffffffff,163.0,0.0,0.0,0.0,0.0,0.0
832d00fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832d01fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832d02fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832d03fffffffff,45.0,0.0,0.0,0.0,0.0,0.0
832d04fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832d06fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
832d10fffffffff,84.0,0.0,0.0,0.0,0.0,0.0
832d11fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832d12fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
832d14fffffffff,41.0,0.0,0.0,0.0,0.0,0.0
832d15fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832d16fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832d1afffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832d1bfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832d1cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832d1dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832d1efffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832d22fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
832d30fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
832d31fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
832d32fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
832d33fffffffff,384.0,0.0,0.0,0.0,0.0,0.0
832d34fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832d35fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
832d36fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832d5cfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832d64fffffffff,25.0,0.0,0.0,0.0,0.0,0.0
832d66fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832d70fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832d71fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832d75fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832d76fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832d82fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832d84fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832d95fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832da0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832da1fffffffff,286.0,0.0,2.0,0.0,0.0,0.0
832da2fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
832da3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832da4fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
832da5fffffffff,107.0,0.0,1.0,0.0,0.0,0.0
832da6fffffffff,37.0,0.0,4.0,0.0,0.0,0.0
832da8fffffffff,124.0,0.0,0.0,0.0,0.0,0.0
832dabfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832dacfffffffff,28.0,0.0,0.0,0.0,0.0,0.0
832dadfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832daefffffffff,32.0,0.0,0.0,0.0,0.0,0.0
832db0fffffffff,2857.0,123.0,0.0,0.0,0.0,0.0
832db1fffffffff,453.0,0.0,0.0,0.0,0.0,0.0
832db2fffffffff,1063.0,17.0,5.0,0.0,0.0,0.0
832db3fffffffff,33.0,0.0,0.0,0.0,0.0,0.0
832db6fffffffff,205.0,0.0,0.0,0.0,0.0,0.0
833469fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
833816fffffffff,57.0,2.0,0.0,0.0,0.0,0.0
833820fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
833824fffffffff,131.0,5.0,0.0,0.0,0.0,0.0
833825fffffffff,307.0,17.0,0.0,0.0,0.0,0.0
833826fffffffff,46.0,2.0,0.0,0.0,0.0,0.0
833832fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833835fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
833836fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
833843fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83384afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83384efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83385cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
833862fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
833863fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83386dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83386efffffffff,12.0,0.0,0.0,0.0,0.0,0.0
833875fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
833900fffffffff,262.0,0.0,0.0,0.0,0.0,0.0
833901fffffffff,492.0,0.0,0.0,0.0,0.0,0.0
833902fffffffff,184.0,0.0,0.0,0.0,0.0,3.0
833903fffffffff,247.0,0.0,0.0,0.0,0.0,0.0
833904fffffffff,67.0,0.0,0.0,0.0,0.0,0.0
833905fffffffff,129.0,0.0,0.0,0.0,0.0,0.0
833906fffffffff,177.0,0.0,0.0,0.0,0.0,15.0
833908fffffffff,841.0,0.0,0.0,0.0,0.0,0.0
833909fffffffff,49.0,0.0,0.0,0.0,0.0,0.0
83390afffffffff,35.0,0.0,0.0,0.0,0.0,0.0
83390bfffffffff,17.0,0.0,0.0,0.0,0.0,0.0
83390cfffffffff,1229.0,0.0,0.0,0.0,0.0,0.0
83390dfffffffff,29.0,0.0,0.0,0.0,0.0,0.0
83390efffffffff,203.0,0.0,0.0,0.0,0.0,0.0
833910fffffffff,562.0,1.0,0.0,0.0,0.0,2.0
833911fffffffff,399.0,5.0,0.0,0.0,0.0,4.0
833915fffffffff,315.0,0.0,0.0,0.0,0.0,24.0
833918fffffffff,626.0,5.0,0.0,0.0,0.0,0.0
833919fffffffff,647.0,0.0,0.0,0.0,0.0,0.0
83391afffffffff,341.0,10.0,0.0,0.0,0.0,0.0
83391cfffffffff,747.0,0.0,0.0,0.0,0.0,0.0
83391dfffffffff,38.0,0.0,0.0,0.0,0.0,0.0
83391efffffffff,944.0,44.0,0.0,0.0,0.0,0.0
833920fffffffff,60.0,0.0,0.0,0.0,0.0,0.0
833921fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
833922fffffffff,959.0,2.0,0.0,0.0,0.0,12.0
833923fffffffff,31.0,0.0,0.0,0.0,0.0,0.0
833924fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
833925fffffffff,96.0,0.0,0.0,0.0,0.0,0.0
833928fffffffff,266.0,0.0,0.0,0.0,0.0,0.0
833929fffffffff,845.0,0.0,0.0,0.0,0.0,0.0
83392afffffffff,516.0,0.0,0.0,0.0,0.0,0.0
83392bfffffffff,148.0,0.0,0.0,0.0,0.0,0.0
83392cfffffffff,70.0,0.0,0.0,0.0,0.0,0.0
83392dfffffffff,200.0,0.0,0.0,0.0,0.0,0.0
83392efffffffff,490.0,0.0,0.0,0.0,0.0,0.0
833931fffffffff,513.0,0.0,0.0,0.0,0.0,21.0
833933fffffffff,1692.0,8.0,0.0,0.0,0.0,59.0
833942fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
833943fffffffff,74.0,0.0,0.0,0.0,0.0,0.0
833944fffffffff,384.0,0.0,0.0,0.0,0.0,0.0
833945fffffffff,198.0,0.0,0.0,0.0,0.0,0.0
833946fffffffff,304.0,4.0,0.0,0.0,0.0,0.0
833949fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
833950fffffffff,46.0,0.0,0.0,0.0,0.0,0.0
833951fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
833954fffffffff,581.0,0.0,0.0,0.0,0.0,0.0
833956fffffffff,835.0,2.0,0.0,0.0,0.0,0.0
83395cfffffffff,42.0,0.0,0.0,0.0,0.0,0.0
833961fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
833962fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
833963fffffffff,20.0,4.0,0.0,0.0,0.0,0.0
833964fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
833966fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
833968fffffffff,33.0,8.0,0.0,0.0,0.0,0.0
833969fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83396cfffffffff,366.0,38.0,0.0,0.0,0.0,0.0
83396efffffffff,53.0,0.0,0.0,0.0,0.0,0.0
833970fffffffff,186.0,0.0,0.0,0.0,0.0,0.0
833971fffffffff,478.0,0.0,0.0,0.0,0.0,0.0
833972fffffffff,114.0,0.0,0.0,0.0,0.0,0.0
833973fffffffff,526.0,5.0,0.0,0.0,0.0,0.0
833974fffffffff,471.0,0.0,0.0,0.0,0.0,0.0
833975fffffffff,64.0,0.0,0.0,0.0,0.0,0.0
833976fffffffff,300.0,0.0,0.0,0.0,0.0,0.0
833980fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833981fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
833982fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
833983fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
833985fffffffff,9.0,0.0,0.0,0.0,0.0,2.0
833988fffffffff,13.0,2.0,0.0,0.0,0.0,6.0
833989fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
83398afffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83398dfffffffff,8.0,0.0,0.0,0.0,0.0,2.0
83398efffffffff,31.0,0.0,0.0,0.0,0.0,2.0
833991fffffffff,108.0,6.0,0.0,0.0,0.0,12.0
833992fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
833993fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
833998fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83399dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83399efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8339a8fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8339a9fffffffff,47.0,0.0,0.0,0.0,0.0,2.0
8339aafffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8339abfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
833e41fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
833e45fffffffff,766.0,0.0,0.0,0.0,0.0,0.0
833e58fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
833e5bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
833e5cfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
833e60fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
833e62fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
833e63fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833e65fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
833e66fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833e68fffffffff,1981.0,0.0,59.0,0.0,0.0,0.0
833e6afffffffff,9.0,0.0,0.0,0.0,0.0,0.0
833e6cfffffffff,383.0,11.0,2.0,0.0,0.0,0.0
833e6dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
833e70fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
833e71fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
833ee9fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
833f24fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833f28fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
833f29fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
833f2cfffffffff,9.0,0.0,0.0,0.0,0.0,0.0
833f2dfffffffff,26.0,0.0,0.0,0.0,0.0,0.0
833f30fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
833f34fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833f35fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833f44fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
833f45fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
833f4dfffffffff,109.0,0.0,15.0,0.0,0.0,0.0
833f60fffffffff,37.0,0.0,0.0,0.0,0.0,0.0
833f61fffffffff,121.0,0.0,0.0,0.0,0.0,0.0
833f62fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
833f63fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
833f64fffffffff,38.0,0.0,0.0,0.0,0.0,0.0
833f66fffffffff,45.0,0.0,0.0,0.0,0.0,0.0
833f68fffffffff,114.0,0.0,0.0,0.0,0.0,0.0
833f69fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
833f6cfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
833f6dfffffffff,15.0,0.0,0.0,0.0,0.0,0.0
833f6efffffffff,38.0,0.0,0.0,0.0,0.0,0.0
833f72fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
833f73fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833f74fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
833f75fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
833f76fffffffff,71.0,0.0,0.0,0.0,0.0,0.0
834225fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83431efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834324fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
834331fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
834334fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834360fffffffff,32.0,0.0,0.0,0.0,0.0,0.0
83438cfffffffff,3.0,0.0,3.0,0.0,0.0,0.0
834396fffffffff,2.0,0.0,2.0,0.0,0.0,0.0
834398fffffffff,5.0,0.0,5.0,0.0,0.0,0.0
8343a0fffffffff,31.0,0.0,0.0,0.0,0.0,0.0
8343a1fffffffff,61.0,0.0,11.0,0.0,0.0,0.0
8343a3fffffffff,51.0,0.0,2.0,0.0,0.0,0.0
8343acfffffffff,77.0,0.0,23.0,0.0,0.0,0.0
8343aefffffffff,477.0,0.0,461.0,0.0,0.0,0.0
835202fffffffff,3.0,0.0,0.0,1.0,0.0,0.0
835206fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
835211fffffffff,8.0,0.0,0.0,3.0,0.0,0.0
835215fffffffff,7.0,0.0,0.0,7.0,0.0,0.0
83521cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83521efffffffff,20.0,0.0,0.0,20.0,0.0,0.0
835230fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
835233fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83524dfffffffff,4.0,0.0,4.0,0.0,0.0,0.0
835291fffffffff,2.0,0.0,0.0,0.0,0.0,2.0
83529dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8352d4fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83530cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
835312fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
835316fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
835345fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
83534dfffffffff,14.0,0.0,0.0,0.0,0.0,0.0
835354fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
835355fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
835363fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
835364fffffffff,4.0,0.0,2.0,0.0,0.0,0.0
83536afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83536bfffffffff,1.0,0.0,1.0,0.0,0.0,0.0
83536efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8353a4fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8353a9fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8353adfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8353b4fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
835410fffffffff,103.0,18.0,0.0,0.0,0.0,25.0
835411fffffffff,10.0,4.0,0.0,0.0,0.0,1.0
835413fffffffff,36.0,15.0,0.0,0.0,0.0,6.0
835414fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
835418fffffffff,4.0,0.0,0.0,0.0,0.0,4.0
83541afffffffff,15.0,0.0,0.0,0.0,0.0,4.0
83541bfffffffff,26.0,6.0,0.0,0.0,0.0,12.0
8354a9fffffffff,60.0,4.0,0.0,0.0,0.0,12.0
8354acfffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8354adfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8354e4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8354e5fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8354e6fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8354e9fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8354f4fffffffff,9.0,0.0,0.0,0.0,0.0,6.0
8354f5fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8354f6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
835518fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83551efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
835530fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
835858fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83585afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
835888fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
835890fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8358c8fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83599afffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83599efffffffff,6.0,0.0,0.0,0.0,0.0,0.0
836332fffffffff,5.0,0.0,5.0,0.0,0.0,0.0
836a5afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
836ac0fffffffff,19.0,0.0,0.0,0.0,0.0,7.0
836ac3fffffffff,37.0,0.0,0.0,0.0,0.0,30.0
836ac8fffffffff,29.0,0.0,0.0,0.0,0.0,25.0
836acdfffffffff,2.0,0.0,0.0,0.0,0.0,2.0
836acefffffffff,10.0,0.0,0.0,0.0,0.0,8.0
836ad8fffffffff,18.0,0.0,0.0,0.0,0.0,11.0
836adcfffffffff,24.0,0.0,0.0,0.0,0.0,13.0
836addfffffffff,2.0,0.0,0.0,0.0,0.0,2.0
836adefffffffff,6.0,0.0,0.0,0.0,0.0,4.0
836ae0fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
836ae8fffffffff,3.0,0.0,0.0,0.0,0.0,1.0
836aeafffffffff,14.0,0.0,0.0,0.0,0.0,11.0
836aeefffffffff,10.0,0.0,0.0,0.0,0.0,0.0
837536fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8375a0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
837a45fffffffff,10.0,0.0,0.0,0.0,0.0,5.0
837a48fffffffff,7.0,0.0,0.0,0.0,0.0,7.0
837a4cfffffffff,3.0,0.0,0.0,0.0,0.0,1.0
837a4dfffffffff,16.0,0.0,0.0,0.0,0.0,4.0
837a53fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
837a5cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
837a60fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
837a65fffffffff,7.0,0.0,0.0,0.0,0.0,3.0
837a6afffffffff,23.0,0.0,0.0,0.0,0.0,17.0
837a6bfffffffff,14.0,0.0,0.0,0.0,0.0,9.0
837a6dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
837a6efffffffff,8.0,0.0,0.0,0.0,0.0,0.0
837ac1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
837ac8fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
837acafffffffff,10.0,0.0,0.0,0.0,0.0,6.0
837acbfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
837acdfffffffff,62.0,0.0,0.0,0.0,0.0,38.0
837ae8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
837ae9fffffffff,1.0,0.0,0.0,0.0,0.0,1.0
837b48fffffffff,3.0,0.0,0.0,0.0,0.0,3.0
837b4bfffffffff,2.0,0.0,0.0,0.0,0.0,2.0
837b59fffffffff,13.0,0.0,0.0,0.0,0.0,13.0
837b5bfffffffff,2.0,0.0,0.0,0.0,0.0,2.0
837b6bfffffffff,2.0,0.0,0.0,0.0,0.0,1.0
8382d2fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
838320fffffffff,1.0,0.0,0.0,0.0,0.0,1.0
838326fffffffff,1.0,0.0,0.0,0.0,0.0,1.0
838333fffffffff,1.0,0.0,0.0,0.0,0.0,1.0
839600fffffffff,2.0,0.0,0.0,0.0,0.0,2.0
839601fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
839620fffffffff,2.0,0.0,0.0,0.0,0.0,2.0
839621fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83962efffffffff,6.0,0.0,0.0,0.0,0.0,2.0
839633fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83968cfffffffff,2.0,0.0,0.0,0.0,0.0,2.0
839690fffffffff,20.0,0.0,0.0,0.0,0.0,17.0
839692fffffffff,11.0,0.0,0.0,0.0,0.0,2.0
839693fffffffff,41.0,0.0,0.0,0.0,0.0,24.0
83969afffffffff,24.0,1.0,0.0,0.0,0.0,17.0
8396a0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8396a1fffffffff,1.0,0.0,0.0,0.0,0.0,1.0
8396b1fffffffff,2.0,0.0,0.0,0.0,0.0,2.0
8396b4fffffffff,12.0,0.0,0.0,0.0,0.0,6.0
8396b6fffffffff,1.0,0.0,0.0,0.0,0.0,1.0
839710fffffffff,2.0,0.0,0.0,0.0,0.0,2.0
839711fffffffff,2.0,0.0,0.0,0.0,0.0,2.0
839713fffffffff,9.0,0.0,0.0,0.0,0.0,9.0
839719fffffffff,36.0,0.0,0.0,0.0,0.0,30.0
83971cfffffffff,7.0,0.0,0.0,0.0,0.0,7.0
839728fffffffff,2.0,0.0,0.0,0.0,0.0,2.0
839729fffffffff,3.0,0.0,0.0,0.0,0.0,2.0
83972dfffffffff,10.0,0.0,0.0,0.0,0.0,10.0
83972efffffffff,3.0,0.0,0.0,0.0,0.0,3.0
839735fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
839741fffffffff,1.0,0.0,0.0,0.0,0.0,1.0
839743fffffffff,1.0,0.0,0.0,0.0,0.0,1.0
83974afffffffff,24.0,0.0,0.0,0.0,0.0,24.0
83974bfffffffff,8.0,0.0,0.0,0.0,0.0,8.0
83974efffffffff,9.0,0.0,0.0,0.0,0.0,9.0
839750fffffffff,2.0,0.0,0.0,0.0,0.0,2.0
839751fffffffff,63.0,0.0,0.0,0.0,0.0,57.0
83975cfffffffff,15.0,0.0,0.0,0.0,0.0,15.0
83975dfffffffff,4.0,0.0,0.0,0.0,0.0,4.0
83975efffffffff,5.0,0.0,0.0,0.0,0.0,5.0
839772fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8397a8fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8397aafffffffff,6.0,0.0,0.0,0.0,0.0,4.0
83ac12fffffffff,135.0,0.0,0.0,0.0,0.0,115.0
83ac84fffffffff,6.0,0.0,0.0,0.0,0.0,2.0
83ac85fffffffff,2.0,0.0,0.0,0.0,0.0,2.0
83ac86fffffffff,17.0,0.0,0.0,0.0,0.0,17.0
83ac8afffffffff,8.0,0.0,0.0,0.0,0.0,8.0
83ac96fffffffff,8.0,0.0,0.0,0.0,0.0,8.0
83ac9dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83aca1fffffffff,8.0,0.0,0.0,0.0,0.0,8.0
83aca3fffffffff,7.0,0.0,0.0,0.0,0.0,5.0
83aca4fffffffff,4.0,0.0,0.0,0.0,0.0,4.0
83aca6fffffffff,112.0,0.0,0.0,0.0,0.0,91.0
83acaafffffffff,10.0,0.0,0.0,0.0,0.0,10.0
83ad12fffffffff,4.0,0.0,0.0,0.0,0.0,4.0
83ad32fffffffff,10.0,0.0,0.0,0.0,0.0,10.0
83ad36fffffffff,173.0,0.0,0.0,0.0,0.0,153.0
83ad89fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83ada2fffffffff,33.0,0.0,0.0,0.0,0.0,23.0
83ada3fffffffff,21.0,0.0,0.0,0.0,0.0,21.0
83ada4fffffffff,28.0,0.0,0.0,0.0,0.0,26.0
83adaefffffffff,5.0,0.0,0.0,0.0,0.0,4.0
83adb5fffffffff,1.0,0.0,0.0,0.0,0.0,1.0
83bc09fffffffff,4.0,0.0,0.0,0.0,0.0,4.0
83bc19fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83bc41fffffffff,6.0,0.0,0.0,0.0,0.0,4.0
83bc43fffffffff,12.0,0.0,0.0,0.0,0.0,12.0
83bc44fffffffff,2.0,0.0,0.0,0.0,0.0,2.0
83bc45fffffffff,30.0,0.0,0.0,0.0,0.0,29.0
83bc46fffffffff,10.0,0.0,0.0,0.0,0.0,10.0
83bc48fffffffff,3.0,0.0,0.0,0.0,0.0,2.0
83bc49fffffffff,16.0,0.0,0.0,0.0,0.0,14.0
83bc4afffffffff,4.0,0.0,0.0,0.0,0.0,4.0
83bc4bfffffffff,29.0,0.0,0.0,0.0,0.0,26.0
83bc4dfffffffff,83.0,0.0,0.0,0.0,0.0,73.0
83bc4efffffffff,3.0,0.0,0.0,0.0,0.0,3.0
83bc5efffffffff,5.0,0.0,0.0,0.0,0.0,4.0
83bc68fffffffff,2.0,0.0,0.0,0.0,0.0,1.0
83bc69fffffffff,5.0,0.0,0.0,0.0,0.0,4.0
83bc6afffffffff,34.0,0.0,0.0,0.0,0.0,29.0
83bc6bfffffffff,51.0,0.0,0.0,0.0,0.0,28.0
83bc71fffffffff,2.0,0.0,0.0,0.0,0.0,2.0
