cell_id,Butorides virescens,Butorides virescens virescens/bahamensis,Butorides virescens anthonyi,Butorides virescens frazari
842ab69ffffffff,10.0,6.0,0.0,0.0
842ab6bffffffff,6.0,0.0,0.0,0.0
842ab6dffffffff,1.0,0.0,0.0,0.0
842ac6dffffffff,4.0,0.0,0.0,0.0
842ad03ffffffff,4.0,0.0,0.0,0.0
842ad15ffffffff,17.0,0.0,0.0,0.0
842ad25ffffffff,1.0,0.0,0.0,0.0
842ad35ffffffff,4.0,4.0,0.0,0.0
842ad37ffffffff,6.0,2.0,0.0,0.0
842ad49ffffffff,1.0,0.0,0.0,0.0
842ad51ffffffff,5.0,0.0,0.0,0.0
842ad55ffffffff,2.0,0.0,0.0,0.0
842ad59ffffffff,5.0,0.0,0.0,0.0
842ad5dffffffff,2.0,0.0,0.0,0.0
842ad63ffffffff,1.0,0.0,0.0,0.0
842ad69ffffffff,3.0,0.0,0.0,0.0
842ad6dffffffff,21.0,0.0,0.0,0.0
842af03ffffffff,4.0,0.0,0.0,0.0
842af07ffffffff,1.0,0.0,0.0,0.0
842af0dffffffff,2.0,0.0,0.0,0.0
842af15ffffffff,8.0,0.0,0.0,0.0
842af17ffffffff,4.0,0.0,0.0,0.0
842af31ffffffff,2.0,0.0,0.0,0.0
842af39ffffffff,3.0,0.0,0.0,0.0
842af63ffffffff,17.0,0.0,0.0,0.0
842af65ffffffff,3.0,0.0,0.0,0.0
842af69ffffffff,4.0,0.0,0.0,0.0
842af6bffffffff,23.0,0.0,0.0,0.0
842b005ffffffff,12.0,0.0,0.0,0.0
842b007ffffffff,1.0,0.0,0.0,0.0
842b011ffffffff,2.0,0.0,0.0,0.0
842b013ffffffff,4.0,0.0,0.0,0.0
842b031ffffffff,4.0,0.0,0.0,0.0
842b035ffffffff,6.0,0.0,0.0,0.0
842b03bffffffff,14.0,0.0,0.0,0.0
842b067ffffffff,2.0,0.0,0.0,0.0
842b0a1ffffffff,11.0,0.0,0.0,0.0
842b0a5ffffffff,16.0,0.0,0.0,0.0
842b0a7ffffffff,38.0,0.0,0.0,0.0
842b0c5ffffffff,19.0,0.0,0.0,0.0
842b0cdffffffff,1.0,0.0,0.0,0.0
842b0e5ffffffff,3.0,0.0,0.0,0.0
842b0edffffffff,1.0,0.0,0.0,0.0
842b101ffffffff,7.0,0.0,0.0,0.0
842b105ffffffff,17.0,0.0,0.0,0.0
842b115ffffffff,5.0,0.0,0.0,0.0
842b121ffffffff,14.0,0.0,0.0,0.0
842b125ffffffff,2.0,0.0,0.0,0.0
842b129ffffffff,1.0,0.0,0.0,0.0
842b161ffffffff,50.0,0.0,0.0,0.0
842b167ffffffff,4.0,0.0,0.0,0.0
842b169ffffffff,2.0,0.0,0.0,0.0
842b16bffffffff,6.0,0.0,0.0,0.0
842b189ffffffff,11.0,0.0,0.0,0.0
842b199ffffffff,19.0,0.0,0.0,0.0
842b1a9ffffffff,20.0,0.0,0.0,0.0
842b1c7ffffffff,1.0,0.0,0.0,0.0
842b1d3ffffffff,2.0,0.0,0.0,0.0
842b1d5ffffffff,4.0,0.0,0.0,0.0
842b1d7ffffffff,3.0,0.0,0.0,0.0
842b235ffffffff,4.0,0.0,0.0,0.0
842b303ffffffff,13.0,0.0,0.0,0.0
842b315ffffffff,4.0,0.0,0.0,0.0
842b813ffffffff,42.0,4.0,0.0,0.0
842b815ffffffff,4.0,0.0,0.0,0.0
842b817ffffffff,4.0,4.0,0.0,0.0
842b81bffffffff,9.0,0.0,0.0,0.0
842b823ffffffff,1.0,0.0,0.0,0.0
842b831ffffffff,9.0,0.0,0.0,0.0
842b833ffffffff,9.0,0.0,0.0,0.0
842b835ffffffff,2.0,0.0,0.0,0.0
842b83bffffffff,49.0,2.0,0.0,0.0
842b883ffffffff,15.0,0.0,0.0,0.0
842b887ffffffff,5.0,0.0,0.0,0.0
842b891ffffffff,16.0,0.0,0.0,0.0
842b893ffffffff,19.0,0.0,0.0,0.0
842b895ffffffff,27.0,0.0,0.0,0.0
842b897ffffffff,2.0,0.0,0.0,0.0
842b89bffffffff,6.0,0.0,0.0,0.0
842b8a1ffffffff,22.0,0.0,0.0,0.0
842b8a3ffffffff,20.0,0.0,0.0,0.0
842b8a7ffffffff,2.0,0.0,0.0,0.0
842b8adffffffff,2.0,2.0,0.0,0.0
842b8b1ffffffff,4.0,0.0,0.0,0.0
842b8b9ffffffff,10.0,0.0,0.0,0.0
842b8bdffffffff,7.0,0.0,0.0,0.0
842b8c9ffffffff,5.0,0.0,0.0,0.0
842b8cbffffffff,15.0,0.0,0.0,0.0
842b8d1ffffffff,5.0,0.0,0.0,0.0
842b8d5ffffffff,10.0,0.0,0.0,0.0
842b8d7ffffffff,6.0,0.0,0.0,0.0
842b8dbffffffff,3.0,0.0,0.0,0.0
842b8ddffffffff,13.0,0.0,0.0,0.0
842b8e5ffffffff,18.0,11.0,0.0,0.0
842b8e7ffffffff,7.0,3.0,0.0,0.0
842b8e9ffffffff,6.0,4.0,0.0,0.0
842b8edffffffff,4.0,0.0,0.0,0.0
842b911ffffffff,2.0,0.0,0.0,0.0
842b913ffffffff,2.0,0.0,0.0,0.0
842b915ffffffff,28.0,0.0,0.0,0.0
842b935ffffffff,4.0,0.0,0.0,0.0
842b939ffffffff,17.0,0.0,0.0,0.0
842b941ffffffff,4.0,0.0,0.0,0.0
842b947ffffffff,3.0,0.0,0.0,0.0
842b981ffffffff,4.0,4.0,0.0,0.0
842b983ffffffff,6.0,2.0,0.0,0.0
842b985ffffffff,1.0,0.0,0.0,0.0
842b987ffffffff,4.0,0.0,0.0,0.0
842b989ffffffff,4.0,2.0,0.0,0.0
842b98bffffffff,67.0,45.0,0.0,0.0
842b98dffffffff,11.0,6.0,0.0,0.0
842b991ffffffff,6.0,0.0,0.0,0.0
842b993ffffffff,10.0,0.0,0.0,0.0
842b997ffffffff,12.0,0.0,0.0,0.0
842b999ffffffff,6.0,6.0,0.0,0.0
842b9a7ffffffff,12.0,1.0,0.0,0.0
842b9a9ffffffff,6.0,0.0,0.0,0.0
842b9abffffffff,2.0,0.0,0.0,0.0
842b9adffffffff,2.0,0.0,0.0,0.0
842b9b1ffffffff,4.0,1.0,0.0,0.0
842b9b3ffffffff,4.0,0.0,0.0,0.0
842b9b5ffffffff,26.0,0.0,0.0,0.0
842b9b7ffffffff,3.0,0.0,0.0,0.0
842b9bbffffffff,4.0,0.0,0.0,0.0
842b9bdffffffff,7.0,4.0,0.0,0.0
842b9c3ffffffff,2.0,0.0,0.0,0.0
842b9c7ffffffff,11.0,0.0,0.0,0.0
842b9d1ffffffff,19.0,1.0,0.0,0.0
842b9d3ffffffff,13.0,9.0,0.0,0.0
842b9d5ffffffff,5.0,5.0,0.0,0.0
842b9d7ffffffff,28.0,19.0,0.0,0.0
842b9d9ffffffff,8.0,3.0,0.0,0.0
842b9dbffffffff,92.0,39.0,0.0,0.0
842b9e1ffffffff,1.0,0.0,0.0,0.0
842b9e3ffffffff,119.0,14.0,0.0,0.0
842b9e5ffffffff,27.0,0.0,0.0,0.0
842b9e7ffffffff,10.0,0.0,0.0,0.0
842ba57ffffffff,1.0,0.0,0.0,0.0
842ba85ffffffff,2.0,0.0,0.0,0.0
842ba87ffffffff,13.0,0.0,0.0,0.0
842ba8dffffffff,3.0,0.0,0.0,0.0
842ba95ffffffff,5.0,0.0,0.0,0.0
842ba97ffffffff,4.0,0.0,0.0,0.0
842baa1ffffffff,2.0,0.0,0.0,0.0
842baa3ffffffff,14.0,0.0,0.0,0.0
842baa5ffffffff,102.0,0.0,0.0,0.0
842baa7ffffffff,6.0,0.0,0.0,0.0
842baa9ffffffff,2.0,0.0,0.0,0.0
842baabffffffff,3.0,0.0,0.0,0.0
842baadffffffff,1.0,0.0,0.0,0.0
842bab3ffffffff,2.0,0.0,0.0,0.0
842bab9ffffffff,2.0,0.0,0.0,0.0
842babbffffffff,11.0,0.0,0.0,0.0
842bac3ffffffff,2.0,0.0,0.0,0.0
842bac5ffffffff,13.0,0.0,0.0,0.0
842bac7ffffffff,4.0,0.0,0.0,0.0
842bae3ffffffff,2.0,0.0,0.0,0.0
842bae7ffffffff,3.0,0.0,0.0,0.0
842baebffffffff,5.0,0.0,0.0,0.0
8434349ffffffff,10.0,0.0,0.0,0.0
843434dffffffff,9.0,0.0,0.0,0.0
8435a85ffffffff,7.0,0.0,0.0,0.0
8435a93ffffffff,7.0,0.0,0.0,0.0
8439103ffffffff,2.0,0.0,0.0,0.0
8439115ffffffff,33.0,0.0,0.0,0.0
8439337ffffffff,14.0,0.0,0.0,0.0
8439689ffffffff,3.0,0.0,0.0,0.0
8444125ffffffff,18.0,3.0,0.0,0.0
844412dffffffff,2.0,0.0,0.0,0.0
844415dffffffff,5.0,5.0,0.0,0.0
84441a5ffffffff,1.0,0.0,0.0,0.0
84441a7ffffffff,2.0,0.0,0.0,0.0
84441a9ffffffff,5.0,0.0,0.0,0.0
84441adffffffff,4.0,0.0,0.0,0.0
84441e5ffffffff,14.0,0.0,0.0,0.0
84441e7ffffffff,7.0,0.0,0.0,0.0
844424dffffffff,8.0,8.0,0.0,0.0
8444401ffffffff,2.0,0.0,0.0,0.0
8444409ffffffff,9.0,0.0,0.0,0.0
844440bffffffff,8.0,0.0,0.0,0.0
844440dffffffff,17.0,0.0,0.0,0.0
844442dffffffff,1.0,0.0,0.0,0.0
8444439ffffffff,2.0,0.0,0.0,0.0
8444455ffffffff,2.0,0.0,0.0,0.0
8444459ffffffff,40.0,0.0,0.0,0.0
844445bffffffff,1.0,0.0,0.0,0.0
844445dffffffff,9.0,0.0,0.0,0.0
8444461ffffffff,7.0,0.0,0.0,0.0
844448bffffffff,27.0,0.0,0.0,0.0
844449dffffffff,5.0,0.0,0.0,0.0
84444b1ffffffff,5.0,0.0,0.0,0.0
84444c1ffffffff,3.0,0.0,0.0,0.0
84444c3ffffffff,24.0,0.0,0.0,0.0
84444e1ffffffff,2.0,0.0,0.0,0.0
8444509ffffffff,7.0,0.0,0.0,0.0
844450dffffffff,4.0,0.0,0.0,0.0
8444511ffffffff,4.0,0.0,0.0,0.0
8444529ffffffff,2.0,0.0,0.0,0.0
8444555ffffffff,23.0,0.0,0.0,0.0
844455bffffffff,5.0,0.0,0.0,0.0
8444563ffffffff,62.0,0.0,0.0,0.0
84445c1ffffffff,1.0,0.0,0.0,0.0
84445c3ffffffff,2.0,0.0,0.0,0.0
84445e1ffffffff,4.0,4.0,0.0,0.0
8444633ffffffff,19.0,0.0,0.0,0.0
8444693ffffffff,8.0,0.0,0.0,0.0
84446c5ffffffff,1.0,0.0,0.0,0.0
84446cbffffffff,1.0,1.0,0.0,0.0
84446d3ffffffff,2.0,0.0,0.0,0.0
84446ddffffffff,4.0,1.0,0.0,0.0
84446e5ffffffff,3.0,0.0,0.0,0.0
84446e9ffffffff,1.0,1.0,0.0,0.0
84446edffffffff,3.0,0.0,0.0,0.0
8444731ffffffff,5.0,0.0,0.0,0.0
844473bffffffff,6.0,0.0,0.0,0.0
844480dffffffff,1.0,0.0,0.0,0.0
8444859ffffffff,1.0,0.0,0.0,0.0
8444869ffffffff,1.0,0.0,0.0,0.0
844486bffffffff,2.0,0.0,0.0,0.0
8444a11ffffffff,1.0,1.0,0.0,0.0
8444a19ffffffff,2.0,2.0,0.0,0.0
8444a37ffffffff,7.0,0.0,0.0,0.0
8444a53ffffffff,10.0,0.0,0.0,0.0
8444a81ffffffff,2.0,0.0,0.0,0.0
8444a83ffffffff,6.0,5.0,0.0,0.0
8444a89ffffffff,2.0,0.0,0.0,0.0
8444a8bffffffff,2.0,2.0,0.0,0.0
8444a93ffffffff,18.0,0.0,0.0,0.0
8444a95ffffffff,1.0,0.0,0.0,0.0
8444a9bffffffff,2.0,0.0,0.0,0.0
8444ab9ffffffff,4.0,0.0,0.0,0.0
8444abbffffffff,7.0,2.0,0.0,0.0
8444ac1ffffffff,2.0,0.0,0.0,0.0
8444ac3ffffffff,2.0,0.0,0.0,0.0
8444ac9ffffffff,13.0,0.0,0.0,0.0
8444ad1ffffffff,2.0,2.0,0.0,0.0
8444ad3ffffffff,4.0,2.0,0.0,0.0
8444adbffffffff,1.0,0.0,0.0,0.0
8444ae9ffffffff,1.0,1.0,0.0,0.0
8444aebffffffff,1.0,1.0,0.0,0.0
8444c0bffffffff,13.0,0.0,0.0,0.0
8444c13ffffffff,3.0,0.0,0.0,0.0
8444c19ffffffff,4.0,0.0,0.0,0.0
8444c1bffffffff,5.0,0.0,0.0,0.0
8444c27ffffffff,25.0,0.0,0.0,0.0
8444c3bffffffff,15.0,0.0,0.0,0.0
8444c49ffffffff,3.0,0.0,0.0,0.0
8444c4bffffffff,3.0,0.0,0.0,0.0
8444c4dffffffff,3.0,0.0,0.0,0.0
8444c63ffffffff,1.0,0.0,0.0,0.0
8444c65ffffffff,2.0,0.0,0.0,0.0
8444c83ffffffff,2.0,0.0,0.0,0.0
8444c85ffffffff,1.0,0.0,0.0,0.0
8444c87ffffffff,4.0,0.0,0.0,0.0
8444c8bffffffff,1.0,0.0,0.0,0.0
8444c91ffffffff,6.0,0.0,0.0,0.0
8444c97ffffffff,2.0,0.0,0.0,0.0
8444c9bffffffff,2.0,0.0,0.0,0.0
8444ca7ffffffff,14.0,0.0,0.0,0.0
8444cb3ffffffff,2.0,0.0,0.0,0.0
8444cb9ffffffff,2.0,0.0,0.0,0.0
8444cbdffffffff,8.0,0.0,0.0,0.0
8444cc1ffffffff,7.0,0.0,0.0,0.0
8444cc3ffffffff,2.0,0.0,0.0,0.0
8444cc5ffffffff,1.0,0.0,0.0,0.0
8444ccdffffffff,12.0,0.0,0.0,0.0
8444cd5ffffffff,2.0,0.0,0.0,0.0
8444cd7ffffffff,14.0,0.0,0.0,0.0
8444cddffffffff,1.0,0.0,0.0,0.0
8444d01ffffffff,9.0,0.0,0.0,0.0
8444d0bffffffff,9.0,0.0,0.0,0.0
8444d23ffffffff,1.0,0.0,0.0,0.0
8444d2bffffffff,5.0,0.0,0.0,0.0
8444d51ffffffff,3.0,0.0,0.0,0.0
8444d55ffffffff,8.0,0.0,0.0,0.0
8444d5bffffffff,2.0,0.0,0.0,0.0
8444d5dffffffff,48.0,0.0,0.0,0.0
8444d85ffffffff,8.0,0.0,0.0,0.0
8444d89ffffffff,2.0,0.0,0.0,0.0
8444d93ffffffff,2.0,0.0,0.0,0.0
8444d99ffffffff,9.0,0.0,0.0,0.0
8444dabffffffff,1.0,0.0,0.0,0.0
8444dadffffffff,5.0,0.0,0.0,0.0
8444db5ffffffff,2.0,0.0,0.0,0.0
8444dd5ffffffff,7.0,0.0,0.0,0.0
8444dd9ffffffff,6.0,0.0,0.0,0.0
8444dedffffffff,4.0,0.0,0.0,0.0
8444e01ffffffff,16.0,0.0,0.0,0.0
8444e27ffffffff,2.0,0.0,0.0,0.0
8444e33ffffffff,4.0,0.0,0.0,0.0
8444e35ffffffff,9.0,0.0,0.0,0.0
8444e3bffffffff,2.0,0.0,0.0,0.0
8444e47ffffffff,2.0,0.0,0.0,0.0
8444e53ffffffff,1.0,0.0,0.0,0.0
8444e5bffffffff,7.0,0.0,0.0,0.0
8444e63ffffffff,27.0,0.0,0.0,0.0
8444e83ffffffff,5.0,0.0,0.0,0.0
8444e8bffffffff,2.0,0.0,0.0,0.0
8444eadffffffff,4.0,0.0,0.0,0.0
8444eb3ffffffff,3.0,0.0,0.0,0.0
8444ed1ffffffff,9.0,0.0,0.0,0.0
8444ee5ffffffff,1.0,0.0,0.0,0.0
8444eedffffffff,2.0,0.0,0.0,0.0
8444f03ffffffff,6.0,2.0,0.0,0.0
8444f05ffffffff,123.0,0.0,0.0,0.0
8444f19ffffffff,2.0,0.0,0.0,0.0
8444f1dffffffff,9.0,0.0,0.0,0.0
8444f31ffffffff,1.0,0.0,0.0,0.0
8444f37ffffffff,2.0,0.0,0.0,0.0
8444f43ffffffff,65.0,2.0,0.0,0.0
8444f45ffffffff,2.0,0.0,0.0,0.0
8444f57ffffffff,2.0,0.0,0.0,0.0
844501bffffffff,11.0,11.0,0.0,0.0
8445053ffffffff,19.0,0.0,0.0,0.0
844505bffffffff,2.0,0.0,0.0,0.0
8445085ffffffff,4.0,4.0,0.0,0.0
844508dffffffff,2.0,2.0,0.0,0.0
8445091ffffffff,19.0,19.0,0.0,0.0
8445093ffffffff,42.0,42.0,0.0,0.0
8445097ffffffff,23.0,23.0,0.0,0.0
844509bffffffff,380.0,380.0,0.0,0.0
84450a7ffffffff,2.0,2.0,0.0,0.0
84450a9ffffffff,2.0,2.0,0.0,0.0
84450abffffffff,2.0,2.0,0.0,0.0
84450adffffffff,15.0,15.0,0.0,0.0
84450b1ffffffff,42.0,42.0,0.0,0.0
84450b5ffffffff,34.0,34.0,0.0,0.0
84450c1ffffffff,1.0,1.0,0.0,0.0
84450c5ffffffff,5.0,5.0,0.0,0.0
84450d5ffffffff,22.0,22.0,0.0,0.0
844519bffffffff,10.0,10.0,0.0,0.0
8445203ffffffff,2.0,2.0,0.0,0.0
8445249ffffffff,4.0,0.0,0.0,0.0
8445253ffffffff,6.0,6.0,0.0,0.0
8445263ffffffff,5.0,0.0,0.0,0.0
8445281ffffffff,3.0,0.0,0.0,0.0
84452a3ffffffff,5.0,5.0,0.0,0.0
84452a7ffffffff,1.0,1.0,0.0,0.0
84452a9ffffffff,4.0,0.0,0.0,0.0
84452adffffffff,81.0,4.0,0.0,0.0
84452c3ffffffff,1.0,0.0,0.0,0.0
84452e3ffffffff,22.0,2.0,0.0,0.0
84452edffffffff,2.0,0.0,0.0,0.0
8445649ffffffff,1.0,1.0,0.0,0.0
8445721ffffffff,116.0,116.0,0.0,0.0
8445723ffffffff,1.0,1.0,0.0,0.0
8445725ffffffff,3.0,3.0,0.0,0.0
8445727ffffffff,201.0,201.0,0.0,0.0
8445749ffffffff,2.0,0.0,0.0,0.0
84458d5ffffffff,2.0,0.0,0.0,0.0
8445a33ffffffff,2.0,0.0,0.0,0.0
8445b21ffffffff,2.0,2.0,0.0,0.0
8445b2bffffffff,3.0,3.0,0.0,0.0
8448147ffffffff,3.0,0.0,0.0,0.0
84481a7ffffffff,2.0,0.0,0.0,0.0
84482e5ffffffff,2.0,0.0,0.0,0.0
8448333ffffffff,1.0,1.0,0.0,0.0
8448363ffffffff,1.0,0.0,0.0,0.0
84484a5ffffffff,1.0,0.0,0.0,0.0
8448597ffffffff,6.0,0.0,0.0,0.0
84485b7ffffffff,1.0,0.0,0.0,0.0
84485bbffffffff,11.0,0.0,0.0,0.0
844872bffffffff,2.0,0.0,0.0,2.0
844880dffffffff,1.0,0.0,0.0,0.0
8448827ffffffff,1.0,0.0,0.0,0.0
84488edffffffff,2.0,0.0,0.0,0.0
8448903ffffffff,3.0,0.0,0.0,0.0
8448917ffffffff,3.0,0.0,0.0,0.0
8448935ffffffff,19.0,0.0,0.0,0.0
8448951ffffffff,1.0,0.0,0.0,0.0
8448955ffffffff,1.0,0.0,0.0,0.0
8448959ffffffff,2.0,0.0,0.0,0.0
8448983ffffffff,4.0,2.0,0.0,0.0
8448985ffffffff,1.0,0.0,0.0,0.0
8448989ffffffff,2.0,0.0,0.0,0.0
84489a9ffffffff,8.0,0.0,0.0,0.0
84489c3ffffffff,6.0,0.0,0.0,0.0
84489c7ffffffff,2.0,0.0,0.0,0.0
84489e1ffffffff,2.0,0.0,0.0,0.0
84489e3ffffffff,14.0,0.0,0.0,0.0
84489ebffffffff,4.0,0.0,0.0,0.0
8448b15ffffffff,1.0,0.0,0.0,0.0
8448b23ffffffff,6.0,0.0,0.0,0.0
8448b39ffffffff,4.0,0.0,0.0,0.0
8448b3dffffffff,6.0,0.0,0.0,0.0
8448b4dffffffff,1.0,0.0,0.0,0.0
8448c05ffffffff,5.0,0.0,0.0,0.0
8448c07ffffffff,3.0,0.0,0.0,0.0
8448c2bffffffff,13.0,0.0,0.0,0.0
8448c35ffffffff,9.0,0.0,0.0,0.0
8448d1bffffffff,2.0,0.0,0.0,0.0
8448d35ffffffff,1.0,0.0,0.0,0.0
8448d37ffffffff,1.0,0.0,0.0,0.0
8448d89ffffffff,6.0,0.0,0.0,0.0
8448da5ffffffff,2.0,0.0,0.0,0.0
8448e37ffffffff,2.0,0.0,0.0,0.0
8448e81ffffffff,5.0,0.0,5.0,0.0
8448e85ffffffff,35.0,0.0,16.0,0.0
8448e97ffffffff,8.0,0.0,0.0,0.0
8448ea1ffffffff,2.0,0.0,0.0,0.0
8448ea5ffffffff,4.0,0.0,0.0,0.0
8448eb7ffffffff,2.0,0.0,0.0,0.0
8448eb9ffffffff,8.0,0.0,0.0,0.0
8448ebbffffffff,4.0,0.0,2.0,0.0
8448ebdffffffff,2.0,0.0,0.0,0.0
8448ed3ffffffff,5.0,0.0,0.0,0.0
8448ee1ffffffff,2.0,0.0,0.0,0.0
8448eebffffffff,3.0,0.0,0.0,0.0
8448f2dffffffff,1.0,0.0,0.0,0.0
8448f3dffffffff,2.0,0.0,0.0,0.0
844982dffffffff,10.0,10.0,0.0,0.0
844983dffffffff,1.0,0.0,0.0,0.0
8449865ffffffff,19.0,19.0,0.0,0.0
8449869ffffffff,13.0,13.0,0.0,0.0
844992bffffffff,1.0,1.0,0.0,0.0
8449951ffffffff,14.0,14.0,0.0,0.0
8449953ffffffff,4.0,4.0,0.0,0.0
8449959ffffffff,18.0,18.0,0.0,0.0
844995bffffffff,12.0,12.0,0.0,0.0
8449963ffffffff,6.0,0.0,0.0,0.0
8449965ffffffff,18.0,0.0,0.0,0.0
8449969ffffffff,3.0,0.0,0.0,0.0
8449a85ffffffff,1.0,1.0,0.0,0.0
8449a89ffffffff,1.0,1.0,0.0,0.0
8449a91ffffffff,26.0,26.0,0.0,0.0
8449aa3ffffffff,3.0,3.0,0.0,0.0
8449aa5ffffffff,2.0,2.0,0.0,0.0
8449aabffffffff,1.0,1.0,0.0,0.0
8449ab5ffffffff,2.0,2.0,0.0,0.0
8449ad5ffffffff,2.0,2.0,0.0,0.0
8449b33ffffffff,8.0,7.0,0.0,0.0
844c837ffffffff,10.0,0.0,0.0,0.0
844c883ffffffff,7.0,0.0,0.0,0.0
844cc5bffffffff,2.0,0.0,0.0,0.0
844cc6dffffffff,4.0,0.0,0.0,0.0
844ce81ffffffff,3.0,0.0,0.0,0.0
844ce85ffffffff,28.0,0.0,0.0,0.0
844ce8bffffffff,4.0,0.0,0.0,0.0
844ce95ffffffff,2.0,0.0,0.0,0.0
844cea9ffffffff,8.0,0.0,0.0,0.0
844cee7ffffffff,5.0,0.0,0.0,0.0
844d497ffffffff,1.0,0.0,0.0,0.0
845e5cbffffffff,1.0,0.0,0.0,0.0
845e705ffffffff,1.0,1.0,0.0,0.0
845e729ffffffff,2.0,0.0,0.0,0.0
845e72bffffffff,2.0,0.0,0.0,0.0
845f4b3ffffffff,6.0,0.0,0.0,0.0
845f581ffffffff,3.0,0.0,0.0,0.0
845f583ffffffff,1.0,0.0,0.0,0.0
845f5b5ffffffff,2.0,2.0,0.0,0.0
845f5bdffffffff,8.0,0.0,0.0,0.0
8466061ffffffff,1.0,0.0,0.0,0.0
8466067ffffffff,2.0,0.0,0.0,0.0
8466069ffffffff,2.0,0.0,0.0,0.0
84660bbffffffff,2.0,0.0,0.0,0.0
846610bffffffff,2.0,0.0,0.0,0.0
8466111ffffffff,2.0,0.0,0.0,0.0
8466119ffffffff,4.0,0.0,0.0,0.0
8466139ffffffff,6.0,0.0,0.0,0.0
8466167ffffffff,2.0,0.0,0.0,0.0
846619dffffffff,5.0,0.0,0.0,0.0
84661a5ffffffff,2.0,0.0,0.0,0.0
8466201ffffffff,1.0,0.0,0.0,0.0
846620bffffffff,2.0,0.0,0.0,0.0
8466221ffffffff,8.0,1.0,0.0,0.0
8466225ffffffff,3.0,0.0,0.0,0.0
8466227ffffffff,3.0,0.0,0.0,0.0
8466311ffffffff,1.0,0.0,0.0,0.0
8466313ffffffff,4.0,0.0,0.0,0.0
84665abffffffff,2.0,0.0,0.0,0.0
8466749ffffffff,1.0,0.0,0.0,0.0
8466a5bffffffff,19.0,0.0,0.0,0.0
8466a63ffffffff,2.0,0.0,0.0,0.0
8466b0bffffffff,2.0,0.0,0.0,0.0
8466b41ffffffff,2.0,0.0,0.0,0.0
8466b47ffffffff,2.0,0.0,0.0,0.0
8466b4dffffffff,5.0,0.0,0.0,0.0
8466b57ffffffff,2.0,0.0,0.0,0.0
8466b59ffffffff,4.0,0.0,0.0,0.0
8466b69ffffffff,1.0,0.0,0.0,0.0
8466c0dffffffff,3.0,0.0,0.0,0.0
8466c63ffffffff,2.0,0.0,0.0,0.0
8466dd5ffffffff,2.0,0.0,0.0,0.0
8466de1ffffffff,1.0,0.0,0.0,0.0
8466e09ffffffff,3.0,0.0,0.0,0.0
8466e43ffffffff,6.0,0.0,0.0,0.0
8466e49ffffffff,2.0,0.0,0.0,0.0
8466f19ffffffff,2.0,0.0,0.0,0.0
8466f57ffffffff,28.0,0.0,0.0,0.0
8466f59ffffffff,11.0,0.0,0.0,0.0
846725dffffffff,1.0,0.0,0.0,0.0
8467263ffffffff,2.0,0.0,0.0,0.0
8467413ffffffff,1.0,0.0,0.0,0.0
8467447ffffffff,16.0,0.0,0.0,0.0
846745bffffffff,2.0,0.0,0.0,0.0
8467461ffffffff,7.0,0.0,0.0,0.0
846746bffffffff,3.0,0.0,0.0,0.0
84674cbffffffff,8.0,0.0,0.0,0.0
8467523ffffffff,4.0,0.0,0.0,0.0
84675b1ffffffff,1.0,0.0,0.0,0.0
84675cbffffffff,4.0,0.0,0.0,0.0
8467835ffffffff,4.0,0.0,0.0,0.0
84678b3ffffffff,3.0,0.0,0.0,0.0
84679a1ffffffff,2.0,0.0,0.0,0.0
84679a5ffffffff,3.0,0.0,0.0,0.0
84679b7ffffffff,4.0,0.0,0.0,0.0
8467a01ffffffff,9.0,0.0,0.0,0.0
846d043ffffffff,1.0,1.0,0.0,0.0
846d053ffffffff,3.0,0.0,0.0,0.0
846d05bffffffff,1.0,1.0,0.0,0.0
846d069ffffffff,8.0,8.0,0.0,0.0
846d06dffffffff,4.0,4.0,0.0,0.0
846d143ffffffff,2.0,2.0,0.0,0.0
846d159ffffffff,13.0,13.0,0.0,0.0
846d15dffffffff,2.0,2.0,0.0,0.0
846d20dffffffff,3.0,1.0,0.0,0.0
846d231ffffffff,6.0,0.0,0.0,0.0
846d23bffffffff,2.0,0.0,0.0,0.0
846d243ffffffff,1.0,0.0,0.0,0.0
846d247ffffffff,4.0,4.0,0.0,0.0
846d251ffffffff,3.0,3.0,0.0,0.0
846d253ffffffff,6.0,6.0,0.0,0.0
846d255ffffffff,5.0,5.0,0.0,0.0
846d267ffffffff,2.0,2.0,0.0,0.0
846d29bffffffff,2.0,2.0,0.0,0.0
846d2a3ffffffff,22.0,4.0,0.0,0.0
846d2b9ffffffff,10.0,0.0,0.0,0.0
846d30dffffffff,4.0,4.0,0.0,0.0
846d313ffffffff,23.0,23.0,0.0,0.0
846d32bffffffff,13.0,11.0,0.0,0.0
846d34dffffffff,3.0,0.0,0.0,0.0
846d35dffffffff,6.0,1.0,0.0,0.0
846d617ffffffff,1.0,0.0,0.0,0.0
846d639ffffffff,7.0,0.0,0.0,0.0
846d651ffffffff,2.0,0.0,0.0,0.0
846d653ffffffff,3.0,0.0,0.0,0.0
846d683ffffffff,3.0,0.0,0.0,0.0
846d685ffffffff,2.0,0.0,0.0,0.0
846d689ffffffff,4.0,0.0,0.0,0.0
846d691ffffffff,4.0,0.0,0.0,0.0
846d695ffffffff,2.0,0.0,0.0,0.0
846d697ffffffff,9.0,0.0,0.0,0.0
846d69bffffffff,2.0,0.0,0.0,0.0
846d6d1ffffffff,1.0,0.0,0.0,0.0
846d6d3ffffffff,3.0,0.0,0.0,0.0
