cell_id,Limosa limosa,Limosa limosa islandica,Limosa limosa limosa,Limosa limosa melanuroides,Limosa limosa bohaii
832db1fffffffff,212.0,0.0,0.0,0.0,0.0
832db2fffffffff,82.0,0.0,0.0,0.0,0.0
832db3fffffffff,2.0,0.0,0.0,0.0,0.0
832db6fffffffff,37.0,0.0,0.0,0.0,0.0
832e1bfffffffff,3.0,0.0,0.0,0.0,0.0
832e60fffffffff,4.0,0.0,0.0,0.0,0.0
832e74fffffffff,6.0,0.0,0.0,2.0,0.0
832eadfffffffff,1.0,0.0,0.0,0.0,0.0
832edbfffffffff,2.0,0.0,0.0,0.0,0.0
832f5afffffffff,17.0,0.0,0.0,6.0,0.0
833012fffffffff,2.0,0.0,0.0,0.0,0.0
833019fffffffff,6.0,0.0,0.0,4.0,0.0
833030fffffffff,8.0,0.0,0.0,4.0,0.0
833032fffffffff,24.0,0.0,0.0,8.0,0.0
833035fffffffff,3.0,0.0,0.0,0.0,0.0
833081fffffffff,1.0,0.0,0.0,0.0,0.0
833083fffffffff,77.0,0.0,0.0,9.0,0.0
833084fffffffff,10.0,0.0,0.0,0.0,0.0
83308efffffffff,55.0,0.0,0.0,15.0,0.0
833098fffffffff,2.0,0.0,0.0,0.0,0.0
833099fffffffff,8.0,0.0,0.0,1.0,0.0
83309afffffffff,4.0,0.0,0.0,0.0,0.0
83309bfffffffff,162.0,0.0,0.0,18.0,0.0
83309dfffffffff,113.0,0.0,0.0,29.0,0.0
8330a1fffffffff,2.0,0.0,0.0,0.0,0.0
8330a3fffffffff,7.0,0.0,0.0,4.0,0.0
8330a5fffffffff,2.0,0.0,0.0,0.0,0.0
8330c4fffffffff,45.0,0.0,0.0,0.0,0.0
8330c6fffffffff,2.0,0.0,0.0,0.0,0.0
8330d9fffffffff,32.0,0.0,0.0,2.0,0.0
8330e0fffffffff,62.0,0.0,0.0,0.0,0.0
8330e2fffffffff,12.0,0.0,0.0,2.0,0.0
833105fffffffff,2.0,0.0,0.0,1.0,0.0
833110fffffffff,3.0,0.0,0.0,3.0,0.0
83312afffffffff,2.0,0.0,0.0,0.0,0.0
83312cfffffffff,1.0,0.0,0.0,0.0,0.0
83316cfffffffff,5.0,0.0,0.0,0.0,0.0
833185fffffffff,74.0,0.0,0.0,1.0,0.0
833188fffffffff,12.0,0.0,0.0,0.0,0.0
83318cfffffffff,1.0,0.0,0.0,0.0,0.0
83318dfffffffff,352.0,0.0,0.0,2.0,1.0
8331aafffffffff,37.0,0.0,0.0,11.0,0.0
833422fffffffff,2.0,0.0,0.0,0.0,0.0
833426fffffffff,55.0,0.0,0.0,0.0,0.0
83344cfffffffff,27.0,0.0,0.0,0.0,0.0
833469fffffffff,15.0,0.0,0.0,0.0,0.0
83346bfffffffff,4.0,0.0,2.0,0.0,0.0
83351bfffffffff,686.0,0.0,0.0,0.0,0.0
8335a8fffffffff,1.0,0.0,0.0,0.0,0.0
8335aefffffffff,9.0,0.0,0.0,0.0,0.0
833816fffffffff,5.0,0.0,2.0,0.0,0.0
833820fffffffff,169.0,0.0,2.0,0.0,0.0
833824fffffffff,96.0,0.0,0.0,0.0,0.0
833825fffffffff,106.0,0.0,0.0,0.0,0.0
833826fffffffff,70.0,0.0,0.0,0.0,0.0
83384afffffffff,4.0,0.0,0.0,0.0,0.0
83384cfffffffff,5.0,0.0,0.0,0.0,0.0
833868fffffffff,2.0,0.0,0.0,0.0,0.0
833869fffffffff,2.0,0.0,0.0,0.0,0.0
83386afffffffff,4.0,0.0,0.0,0.0,0.0
83386efffffffff,2.0,0.0,0.0,0.0,0.0
833900fffffffff,146.0,0.0,1.0,0.0,0.0
833901fffffffff,36.0,0.0,1.0,0.0,0.0
833902fffffffff,27.0,0.0,0.0,0.0,0.0
833903fffffffff,120.0,0.0,4.0,0.0,0.0
833905fffffffff,10.0,0.0,2.0,0.0,0.0
833906fffffffff,8.0,0.0,0.0,0.0,0.0
833908fffffffff,349.0,0.0,0.0,0.0,0.0
833909fffffffff,4.0,0.0,0.0,0.0,0.0
83390cfffffffff,48.0,0.0,0.0,0.0,0.0
83390dfffffffff,2.0,0.0,0.0,0.0,0.0
83390efffffffff,70.0,0.0,0.0,0.0,0.0
833910fffffffff,584.0,0.0,0.0,0.0,0.0
833911fffffffff,1949.0,0.0,4.0,0.0,0.0
833915fffffffff,699.0,0.0,0.0,0.0,0.0
833918fffffffff,133.0,0.0,0.0,0.0,0.0
833919fffffffff,118.0,0.0,0.0,0.0,0.0
83391afffffffff,308.0,0.0,14.0,0.0,0.0
83391cfffffffff,472.0,0.0,10.0,0.0,0.0
83391dfffffffff,19.0,0.0,0.0,0.0,0.0
83391efffffffff,1361.0,0.0,47.0,0.0,0.0
833920fffffffff,303.0,0.0,0.0,0.0,0.0
833922fffffffff,461.0,0.0,0.0,0.0,0.0
833924fffffffff,73.0,0.0,0.0,0.0,0.0
833925fffffffff,489.0,0.0,0.0,0.0,0.0
833928fffffffff,96.0,0.0,0.0,0.0,0.0
833929fffffffff,13.0,0.0,0.0,0.0,0.0
83392afffffffff,462.0,17.0,3.0,0.0,0.0
83392bfffffffff,23.0,0.0,0.0,0.0,0.0
83392cfffffffff,82.0,7.0,7.0,0.0,0.0
83392dfffffffff,1175.0,5.0,0.0,0.0,0.0
83392efffffffff,681.0,22.0,0.0,0.0,0.0
833931fffffffff,772.0,0.0,0.0,0.0,0.0
833933fffffffff,3222.0,2.0,2.0,0.0,0.0
833943fffffffff,21.0,0.0,0.0,0.0,0.0
833944fffffffff,89.0,0.0,0.0,0.0,0.0
833945fffffffff,77.0,0.0,0.0,0.0,0.0
833946fffffffff,366.0,0.0,0.0,0.0,0.0
833954fffffffff,929.0,0.0,0.0,0.0,0.0
833956fffffffff,439.0,0.0,0.0,0.0,0.0
83395cfffffffff,15.0,0.0,0.0,0.0,0.0
833964fffffffff,2.0,0.0,0.0,0.0,0.0
833968fffffffff,12.0,0.0,0.0,0.0,0.0
833969fffffffff,2.0,0.0,0.0,0.0,0.0
83396cfffffffff,115.0,0.0,4.0,0.0,0.0
83396efffffffff,11.0,0.0,0.0,0.0,0.0
833970fffffffff,25.0,0.0,0.0,0.0,0.0
833971fffffffff,127.0,0.0,0.0,0.0,0.0
833972fffffffff,3.0,0.0,0.0,0.0,0.0
833973fffffffff,196.0,0.0,0.0,0.0,0.0
833974fffffffff,217.0,0.0,0.0,0.0,0.0
833975fffffffff,55.0,0.0,0.0,0.0,0.0
833976fffffffff,118.0,0.0,0.0,0.0,0.0
833982fffffffff,103.0,0.0,13.0,0.0,0.0
833985fffffffff,35.0,0.0,2.0,0.0,0.0
83398dfffffffff,1.0,0.0,0.0,0.0,0.0
83398efffffffff,15.0,0.0,2.0,0.0,0.0
833991fffffffff,48.0,0.0,7.0,0.0,0.0
833992fffffffff,2.0,0.0,2.0,0.0,0.0
8339a8fffffffff,10.0,0.0,0.0,0.0,0.0
8339a9fffffffff,88.0,0.0,2.0,0.0,0.0
8339aafffffffff,2.0,0.0,0.0,0.0,0.0
8339abfffffffff,32.0,0.0,0.0,0.0,0.0
833c1afffffffff,1.0,0.0,0.0,0.0,0.0
833c1bfffffffff,13.0,0.0,0.0,0.0,0.0
833c68fffffffff,2.0,0.0,0.0,0.0,0.0
833c88fffffffff,24.0,0.0,0.0,0.0,0.0
833c8efffffffff,4.0,0.0,0.0,0.0,0.0
833c92fffffffff,70.0,0.0,0.0,0.0,0.0
833c93fffffffff,3.0,0.0,0.0,0.0,0.0
833c9cfffffffff,3.0,0.0,0.0,0.0,0.0
833c9dfffffffff,310.0,0.0,0.0,0.0,0.0
833c9efffffffff,9.0,0.0,0.0,0.0,0.0
833ca4fffffffff,5.0,0.0,0.0,0.0,0.0
833cb1fffffffff,1.0,0.0,0.0,0.0,0.0
833cb6fffffffff,5.0,0.0,0.0,0.0,0.0
833cc4fffffffff,4.0,0.0,0.0,0.0,0.0
833cd1fffffffff,5.0,0.0,0.0,0.0,0.0
833cd4fffffffff,6.0,0.0,0.0,0.0,0.0
833cd5fffffffff,12.0,0.0,0.0,0.0,0.0
833ce1fffffffff,18.0,0.0,0.0,0.0,0.0
833ce3fffffffff,8.0,0.0,0.0,0.0,0.0
833cecfffffffff,24.0,0.0,0.0,0.0,0.0
833cf3fffffffff,1.0,0.0,0.0,0.0,0.0
833cf6fffffffff,21.0,0.0,1.0,0.0,0.0
833d00fffffffff,3.0,0.0,0.0,0.0,0.0
833d04fffffffff,7.0,0.0,0.0,0.0,0.0
833d06fffffffff,19.0,0.0,0.0,0.0,0.0
833d16fffffffff,21.0,0.0,0.0,0.0,0.0
833d32fffffffff,11.0,0.0,0.0,0.0,0.0
833d33fffffffff,4.0,0.0,0.0,0.0,0.0
833d80fffffffff,2.0,0.0,0.0,0.0,0.0
833d81fffffffff,1.0,0.0,0.0,0.0,0.0
833d84fffffffff,166.0,0.0,0.0,0.0,0.0
833d85fffffffff,84.0,0.0,0.0,0.0,0.0
833d86fffffffff,1.0,0.0,0.0,0.0,0.0
833d89fffffffff,1.0,0.0,0.0,0.0,0.0
833d8bfffffffff,17.0,0.0,0.0,0.0,0.0
833d90fffffffff,3.0,0.0,0.0,0.0,0.0
833d91fffffffff,19.0,0.0,0.0,0.0,0.0
833d92fffffffff,7.0,0.0,0.0,0.0,0.0
833d93fffffffff,13.0,0.0,0.0,0.0,0.0
833d94fffffffff,2.0,0.0,0.0,0.0,0.0
833d96fffffffff,11.0,0.0,0.0,0.0,0.0
833d98fffffffff,25.0,0.0,0.0,0.0,0.0
833d9afffffffff,4.0,0.0,0.0,0.0,0.0
833d9bfffffffff,13.0,0.0,0.0,0.0,0.0
833d9cfffffffff,4.0,0.0,0.0,0.0,0.0
833d9dfffffffff,4.0,0.0,0.0,0.0,0.0
833d9efffffffff,12.0,0.0,0.0,0.0,0.0
833da0fffffffff,2.0,0.0,0.0,0.0,0.0
833da1fffffffff,1232.0,0.0,0.0,0.0,0.0
833da2fffffffff,105.0,0.0,0.0,0.0,0.0
833da3fffffffff,286.0,0.0,0.0,0.0,0.0
833da5fffffffff,66.0,0.0,0.0,0.0,0.0
833da6fffffffff,18.0,0.0,0.0,0.0,0.0
833da8fffffffff,5.0,0.0,0.0,0.0,0.0
833da9fffffffff,5.0,0.0,0.0,0.0,0.0
833daafffffffff,6.0,0.0,0.0,0.0,0.0
833dabfffffffff,3.0,0.0,0.0,0.0,0.0
833dacfffffffff,70.0,0.0,0.0,0.0,0.0
833dadfffffffff,7.0,0.0,0.0,0.0,0.0
833daefffffffff,39.0,0.0,0.0,0.0,0.0
833db0fffffffff,6.0,0.0,0.0,0.0,0.0
833db1fffffffff,58.0,0.0,0.0,0.0,0.0
833db2fffffffff,177.0,0.0,0.0,0.0,0.0
833db3fffffffff,134.0,0.0,0.0,0.0,0.0
833db4fffffffff,10.0,0.0,0.0,0.0,0.0
833db5fffffffff,34.0,0.0,0.0,0.0,0.0
833db6fffffffff,61.0,0.0,0.0,0.0,0.0
833e58fffffffff,79.0,0.0,4.0,0.0,0.0
833e5bfffffffff,3.0,0.0,0.0,0.0,0.0
833e5cfffffffff,1.0,0.0,0.0,0.0,0.0
833e5dfffffffff,1.0,0.0,0.0,0.0,0.0
833e62fffffffff,1.0,0.0,0.0,0.0,0.0
833e68fffffffff,547.0,0.0,30.0,0.0,0.0
833e6afffffffff,1.0,0.0,0.0,0.0,0.0
833e6cfffffffff,6.0,0.0,0.0,0.0,0.0
833e71fffffffff,6.0,0.0,0.0,0.0,0.0
833ee9fffffffff,3.0,0.0,2.0,0.0,0.0
833f28fffffffff,10.0,0.0,0.0,0.0,0.0
833f29fffffffff,4.0,0.0,0.0,0.0,0.0
833f2cfffffffff,9.0,0.0,0.0,0.0,0.0
833f2dfffffffff,14.0,0.0,0.0,0.0,0.0
833f30fffffffff,2.0,0.0,0.0,0.0,0.0
833f35fffffffff,2.0,0.0,0.0,0.0,0.0
833f45fffffffff,4.0,0.0,0.0,0.0,0.0
833f4dfffffffff,11.0,0.0,0.0,0.0,0.0
833f60fffffffff,5.0,0.0,0.0,0.0,0.0
833f61fffffffff,8.0,0.0,0.0,0.0,0.0
833f62fffffffff,3.0,0.0,0.0,0.0,0.0
833f63fffffffff,2.0,0.0,0.0,0.0,0.0
833f64fffffffff,9.0,0.0,0.0,0.0,0.0
833f66fffffffff,50.0,0.0,0.0,0.0,0.0
833f68fffffffff,65.0,0.0,0.0,0.0,0.0
833f6efffffffff,2.0,0.0,0.0,0.0,0.0
833f75fffffffff,36.0,0.0,0.0,0.0,0.0
834089fffffffff,2.0,0.0,0.0,0.0,0.0
8340dcfffffffff,2.0,0.0,0.0,0.0,0.0
8340e5fffffffff,4.0,0.0,0.0,0.0,0.0
834103fffffffff,2.0,0.0,0.0,0.0,0.0
834109fffffffff,10.0,0.0,0.0,0.0,0.0
83410efffffffff,1.0,0.0,0.0,0.0,0.0
83411cfffffffff,469.0,0.0,0.0,54.0,2.0
83411dfffffffff,9.0,0.0,0.0,0.0,0.0
834133fffffffff,5.0,0.0,0.0,0.0,0.0
834142fffffffff,18.0,0.0,0.0,2.0,0.0
834143fffffffff,1.0,0.0,0.0,1.0,0.0
834150fffffffff,6.0,0.0,0.0,0.0,0.0
834154fffffffff,2.0,0.0,0.0,0.0,0.0
834164fffffffff,2.0,0.0,0.0,0.0,0.0
834171fffffffff,11.0,0.0,0.0,2.0,0.0
834172fffffffff,6.0,0.0,0.0,2.0,0.0
834173fffffffff,1.0,0.0,0.0,0.0,0.0
834183fffffffff,12.0,0.0,0.0,7.0,0.0
83419dfffffffff,11.0,0.0,0.0,0.0,0.0
8341a0fffffffff,4.0,0.0,0.0,0.0,0.0
8341a5fffffffff,39.0,0.0,0.0,4.0,0.0
8341b2fffffffff,15.0,0.0,0.0,0.0,0.0
8341b4fffffffff,23.0,0.0,0.0,0.0,0.0
8341b5fffffffff,8.0,0.0,0.0,0.0,0.0
8341b6fffffffff,1.0,0.0,0.0,0.0,0.0
834206fffffffff,3.0,0.0,0.0,0.0,0.0
834233fffffffff,5.0,0.0,0.0,0.0,0.0
834236fffffffff,1.0,0.0,0.0,0.0,0.0
834248fffffffff,2.0,0.0,0.0,0.0,0.0
834249fffffffff,69.0,0.0,0.0,0.0,0.0
83424afffffffff,3.0,0.0,0.0,0.0,0.0
834253fffffffff,1.0,0.0,0.0,0.0,0.0
834254fffffffff,3.0,0.0,0.0,0.0,0.0
834258fffffffff,2.0,0.0,0.0,0.0,0.0
834259fffffffff,3.0,0.0,0.0,0.0,0.0
83425afffffffff,7.0,0.0,0.0,0.0,0.0
83425dfffffffff,6.0,0.0,0.0,0.0,0.0
8342c0fffffffff,871.0,0.0,0.0,0.0,0.0
8342c1fffffffff,496.0,0.0,0.0,0.0,0.0
8342c2fffffffff,245.0,0.0,0.0,0.0,0.0
8342c3fffffffff,101.0,0.0,0.0,0.0,0.0
8342c4fffffffff,298.0,0.0,0.0,0.0,0.0
8342c5fffffffff,135.0,0.0,0.0,0.0,0.0
8342c6fffffffff,309.0,0.0,0.0,0.0,0.0
8342c8fffffffff,28.0,0.0,0.0,0.0,0.0
8342c9fffffffff,14.0,0.0,0.0,0.0,0.0
8342cafffffffff,91.0,0.0,0.0,0.0,0.0
8342cbfffffffff,13.0,0.0,0.0,0.0,0.0
8342ccfffffffff,419.0,0.0,0.0,0.0,0.0
8342cdfffffffff,98.0,0.0,0.0,0.0,0.0
8342cefffffffff,1092.0,0.0,0.0,0.0,0.0
8342d1fffffffff,3.0,0.0,0.0,0.0,0.0
8342d5fffffffff,13.0,0.0,0.0,0.0,0.0
8342d9fffffffff,12.0,0.0,0.0,0.0,0.0
8342dbfffffffff,43.0,0.0,0.0,0.0,0.0
8342dcfffffffff,134.0,0.0,0.0,0.0,0.0
8342ddfffffffff,424.0,0.0,0.0,0.0,0.0
8342e0fffffffff,2.0,0.0,0.0,0.0,0.0
8342e2fffffffff,14.0,0.0,0.0,0.0,0.0
8342e3fffffffff,40.0,0.0,0.0,0.0,0.0
8342e4fffffffff,18.0,0.0,0.0,0.0,0.0
8342eafffffffff,57.0,0.0,0.0,0.0,0.0
8342ebfffffffff,22.0,0.0,0.0,0.0,0.0
8342eefffffffff,8.0,0.0,0.0,0.0,0.0
834313fffffffff,6.0,0.0,0.0,0.0,0.0
83431afffffffff,4.0,0.0,0.0,0.0,0.0
83431efffffffff,124.0,0.0,0.0,0.0,0.0
834332fffffffff,2.0,0.0,0.0,0.0,0.0
834334fffffffff,12.0,0.0,0.0,0.0,0.0
834360fffffffff,20.0,0.0,0.0,0.0,0.0
834388fffffffff,1.0,0.0,1.0,0.0,0.0
83438afffffffff,3.0,0.0,2.0,0.0,0.0
83438cfffffffff,50.0,0.0,16.0,0.0,0.0
834398fffffffff,26.0,0.0,11.0,0.0,0.0
8343a0fffffffff,61.0,0.0,1.0,0.0,0.0
8343a1fffffffff,116.0,0.0,10.0,0.0,0.0
8343a3fffffffff,59.0,0.0,2.0,0.0,0.0
8343a6fffffffff,1.0,0.0,0.0,0.0,0.0
8343a8fffffffff,10.0,0.0,0.0,0.0,0.0
8343a9fffffffff,6.0,0.0,0.0,0.0,0.0
8343acfffffffff,255.0,0.0,37.0,0.0,0.0
8343adfffffffff,13.0,0.0,0.0,0.0,0.0
8343aefffffffff,58.0,0.0,5.0,0.0,0.0
834a26fffffffff,5.0,0.0,0.0,0.0,0.0
834b32fffffffff,5.0,0.0,0.0,0.0,0.0
834b34fffffffff,10.0,0.0,0.0,0.0,0.0
834b66fffffffff,1.0,0.0,0.0,0.0,0.0
834b84fffffffff,36.0,0.0,0.0,5.0,0.0
834b86fffffffff,7.0,0.0,0.0,1.0,0.0
834ba0fffffffff,133.0,0.0,0.0,6.0,0.0
834ba1fffffffff,288.0,0.0,0.0,19.0,0.0
834ba2fffffffff,149.0,0.0,0.0,12.0,0.0
834ba3fffffffff,55.0,0.0,0.0,5.0,0.0
834ba5fffffffff,54.0,0.0,0.0,2.0,0.0
834ba6fffffffff,51.0,0.0,0.0,0.0,0.0
834bb1fffffffff,253.0,0.0,0.0,6.0,0.0
834bb5fffffffff,1652.0,0.0,0.0,159.0,0.0
835211fffffffff,8.0,0.0,0.0,0.0,0.0
835215fffffffff,2.0,0.0,0.0,0.0,0.0
83521cfffffffff,21.0,0.0,0.0,0.0,0.0
83521efffffffff,37.0,0.0,0.0,0.0,0.0
835233fffffffff,2.0,0.0,0.0,0.0,0.0
83524dfffffffff,56.0,0.0,23.0,0.0,0.0
835282fffffffff,2.0,0.0,0.0,0.0,0.0
835291fffffffff,2.0,0.0,0.0,0.0,0.0
835299fffffffff,2.0,0.0,0.0,0.0,0.0
83529bfffffffff,27.0,0.0,2.0,0.0,0.0
8352d4fffffffff,10.0,0.0,0.0,0.0,0.0
835312fffffffff,8.0,0.0,0.0,0.0,0.0
83534dfffffffff,1.0,0.0,0.0,0.0,0.0
835363fffffffff,4.0,0.0,0.0,0.0,0.0
835368fffffffff,3.0,0.0,0.0,0.0,0.0
83536afffffffff,13.0,0.0,0.0,0.0,0.0
83536bfffffffff,5.0,0.0,0.0,0.0,0.0
83536efffffffff,8.0,0.0,0.0,0.0,0.0
8353a9fffffffff,9.0,0.0,0.0,0.0,0.0
8353adfffffffff,10.0,0.0,0.0,0.0,0.0
835410fffffffff,173.0,0.0,0.0,0.0,0.0
835411fffffffff,2.0,0.0,0.0,0.0,0.0
835413fffffffff,31.0,0.0,0.0,0.0,0.0
835414fffffffff,1.0,0.0,0.0,0.0,0.0
83541afffffffff,25.0,0.0,0.0,0.0,0.0
83541bfffffffff,15.0,0.0,0.0,0.0,0.0
835494fffffffff,3.0,0.0,0.0,0.0,0.0
8354a9fffffffff,49.0,0.0,2.0,0.0,0.0
8354acfffffffff,41.0,0.0,0.0,0.0,0.0
8354adfffffffff,12.0,0.0,0.0,0.0,0.0
8354b0fffffffff,4.0,0.0,0.0,0.0,0.0
8354f3fffffffff,3.0,0.0,0.0,0.0,0.0
8354f4fffffffff,22.0,0.0,1.0,0.0,0.0
8354f6fffffffff,1.0,0.0,0.0,0.0,0.0
835530fffffffff,2.0,0.0,0.0,0.0,0.0
835534fffffffff,8.0,0.0,2.0,0.0,0.0
83574cfffffffff,3.0,0.0,0.0,0.0,0.0
83585dfffffffff,2.0,0.0,0.0,0.0,0.0
8359a6fffffffff,1.0,0.0,0.0,0.0,0.0
836002fffffffff,217.0,0.0,0.0,0.0,0.0
836004fffffffff,113.0,0.0,0.0,0.0,0.0
836006fffffffff,118.0,0.0,0.0,0.0,0.0
836010fffffffff,12.0,0.0,0.0,0.0,0.0
836013fffffffff,3.0,0.0,0.0,0.0,0.0
836014fffffffff,192.0,0.0,0.0,0.0,0.0
836015fffffffff,105.0,0.0,0.0,0.0,0.0
836016fffffffff,95.0,0.0,0.0,0.0,0.0
836022fffffffff,1021.0,0.0,0.0,0.0,0.0
836026fffffffff,55.0,0.0,0.0,0.0,0.0
836030fffffffff,52.0,0.0,0.0,0.0,0.0
836031fffffffff,176.0,0.0,0.0,0.0,0.0
836032fffffffff,21.0,0.0,0.0,0.0,0.0
836033fffffffff,273.0,0.0,0.0,0.0,0.0
836034fffffffff,16.0,0.0,0.0,0.0,0.0
836035fffffffff,2.0,0.0,0.0,0.0,0.0
836036fffffffff,47.0,0.0,0.0,0.0,0.0
836080fffffffff,14.0,0.0,0.0,0.0,0.0
836081fffffffff,5.0,0.0,0.0,0.0,0.0
836084fffffffff,25.0,0.0,0.0,0.0,0.0
836085fffffffff,7.0,0.0,0.0,0.0,0.0
836086fffffffff,10.0,0.0,0.0,0.0,0.0
836088fffffffff,26.0,0.0,0.0,0.0,0.0
83608bfffffffff,1224.0,0.0,0.0,0.0,0.0
83608cfffffffff,2.0,0.0,0.0,0.0,0.0
83608efffffffff,303.0,0.0,0.0,0.0,0.0
836090fffffffff,74.0,0.0,0.0,0.0,0.0
836091fffffffff,22.0,0.0,0.0,0.0,0.0
836094fffffffff,6.0,0.0,0.0,0.0,0.0
836096fffffffff,14.0,0.0,0.0,0.0,0.0
836098fffffffff,22.0,0.0,0.0,0.0,0.0
836099fffffffff,27.0,0.0,0.0,0.0,0.0
83609dfffffffff,3.0,0.0,0.0,0.0,0.0
83609efffffffff,56.0,0.0,0.0,0.0,0.0
8360a0fffffffff,6.0,0.0,0.0,0.0,0.0
8360a1fffffffff,8.0,0.0,0.0,0.0,0.0
8360a2fffffffff,194.0,0.0,0.0,0.0,0.0
8360a3fffffffff,35.0,0.0,0.0,0.0,0.0
8360a4fffffffff,1.0,0.0,0.0,0.0,0.0
8360a6fffffffff,17.0,0.0,0.0,0.0,0.0
8360a8fffffffff,9.0,0.0,0.0,0.0,0.0
8360a9fffffffff,239.0,0.0,0.0,0.0,0.0
8360aafffffffff,4.0,0.0,0.0,0.0,0.0
8360acfffffffff,36.0,0.0,0.0,0.0,0.0
8360aefffffffff,73.0,0.0,0.0,0.0,0.0
8360b0fffffffff,4.0,0.0,0.0,0.0,0.0
8360b1fffffffff,404.0,0.0,0.0,0.0,0.0
8360b3fffffffff,2.0,0.0,0.0,0.0,0.0
8360b4fffffffff,5.0,0.0,0.0,0.0,0.0
836100fffffffff,32.0,0.0,0.0,0.0,0.0
836102fffffffff,53.0,0.0,2.0,0.0,0.0
836106fffffffff,362.0,0.0,33.0,0.0,0.0
836113fffffffff,3.0,0.0,0.0,0.0,0.0
836115fffffffff,14.0,0.0,0.0,0.0,0.0
83611afffffffff,111.0,0.0,1.0,0.0,0.0
83611bfffffffff,27.0,0.0,0.0,0.0,0.0
83611cfffffffff,10.0,0.0,0.0,0.0,0.0
83611efffffffff,132.0,0.0,0.0,0.0,0.0
836188fffffffff,3.0,0.0,0.0,0.0,0.0
836189fffffffff,69.0,0.0,0.0,0.0,0.0
83618cfffffffff,855.0,0.0,0.0,0.0,0.0
83618efffffffff,374.0,0.0,0.0,0.0,0.0
836198fffffffff,2.0,0.0,0.0,0.0,0.0
836199fffffffff,1.0,0.0,0.0,0.0,0.0
83619afffffffff,10.0,0.0,0.0,0.0,0.0
83619efffffffff,15.0,0.0,0.0,0.0,0.0
8361a9fffffffff,131.0,0.0,0.0,0.0,0.0
8361abfffffffff,28.0,0.0,0.0,0.0,0.0
8361adfffffffff,34.0,0.0,4.0,0.0,0.0
836326fffffffff,21.0,0.0,7.0,0.0,0.0
836330fffffffff,3.0,0.0,0.0,0.0,0.0
836332fffffffff,181.0,0.0,52.0,0.0,0.0
836333fffffffff,1.0,0.0,0.0,0.0,0.0
836412fffffffff,4.0,0.0,0.0,0.0,0.0
836431fffffffff,3.0,0.0,0.0,3.0,0.0
836435fffffffff,5.0,0.0,0.0,0.0,0.0
836481fffffffff,11.0,0.0,0.0,0.0,0.0
836482fffffffff,3.0,0.0,0.0,0.0,0.0
836490fffffffff,2.0,0.0,0.0,0.0,0.0
83649bfffffffff,1.0,0.0,0.0,0.0,0.0
8364a2fffffffff,34.0,0.0,0.0,5.0,0.0
8364a4fffffffff,38.0,0.0,0.0,4.0,0.0
8364a6fffffffff,3.0,0.0,0.0,0.0,0.0
8364aafffffffff,2.0,0.0,0.0,0.0,0.0
8364b4fffffffff,36.0,0.0,0.0,0.0,0.0
8364e4fffffffff,64.0,0.0,0.0,0.0,0.0
8364e6fffffffff,24.0,0.0,0.0,0.0,0.0
836501fffffffff,3.0,0.0,0.0,3.0,0.0
836505fffffffff,28.0,0.0,0.0,0.0,0.0
836508fffffffff,2.0,0.0,0.0,0.0,0.0
836518fffffffff,12.0,0.0,0.0,0.0,0.0
83651dfffffffff,20.0,0.0,0.0,0.0,0.0
83651efffffffff,21.0,0.0,0.0,0.0,0.0
836522fffffffff,42.0,0.0,0.0,3.0,0.0
836523fffffffff,7.0,0.0,0.0,0.0,0.0
836526fffffffff,2.0,0.0,0.0,0.0,0.0
836531fffffffff,4.0,0.0,0.0,0.0,0.0
836581fffffffff,2.0,0.0,0.0,0.0,0.0
836582fffffffff,1.0,0.0,0.0,0.0,0.0
836583fffffffff,8.0,0.0,0.0,0.0,0.0
836584fffffffff,44.0,0.0,0.0,0.0,0.0
836586fffffffff,9.0,0.0,0.0,0.0,0.0
836589fffffffff,2.0,0.0,0.0,0.0,0.0
83658afffffffff,281.0,0.0,0.0,42.0,3.0
83658bfffffffff,2424.0,0.0,0.0,335.0,1.0
83658efffffffff,1.0,0.0,0.0,0.0,0.0
83659bfffffffff,8.0,0.0,0.0,0.0,0.0
83659cfffffffff,25.0,0.0,0.0,0.0,0.0
8365a3fffffffff,3.0,0.0,0.0,0.0,0.0
8365b5fffffffff,4.0,0.0,0.0,2.0,0.0
836802fffffffff,13.0,0.0,0.0,2.0,0.0
836811fffffffff,7.0,0.0,0.0,0.0,0.0
83681cfffffffff,1.0,0.0,0.0,0.0,0.0
836828fffffffff,4.0,0.0,0.0,0.0,0.0
836858fffffffff,12.0,0.0,0.0,0.0,0.0
83685dfffffffff,8.0,0.0,0.0,0.0,0.0
83685efffffffff,15.0,0.0,0.0,0.0,0.0
836871fffffffff,8.0,0.0,0.0,0.0,0.0
8368a5fffffffff,12.0,0.0,0.0,10.0,0.0
8368c3fffffffff,6.0,0.0,0.0,0.0,0.0
836941fffffffff,114.0,0.0,0.0,0.0,5.0
836943fffffffff,1.0,0.0,0.0,0.0,0.0
836945fffffffff,2.0,0.0,0.0,0.0,0.0
83694bfffffffff,4.0,0.0,0.0,0.0,0.0
83694efffffffff,43.0,0.0,0.0,0.0,0.0
83699afffffffff,10.0,0.0,0.0,0.0,0.0
836a49fffffffff,1.0,0.0,0.0,0.0,0.0
836ac3fffffffff,54.0,0.0,0.0,0.0,0.0
836ac8fffffffff,20.0,0.0,0.0,0.0,0.0
836acdfffffffff,2.0,0.0,0.0,0.0,0.0
