cell_id,Sitta carolinensis,Sitta carolinensis carolinensis,Sitta carolinensis [lagunae Group],Sitta carolinensis aculeata/alexandrae
832aa8fffffffff,54290.0,5618.0,0.0,0.0
832aa9fffffffff,2593.0,285.0,0.0,0.0
832aaafffffffff,29335.0,2455.0,0.0,0.0
832aabfffffffff,5403.0,438.0,0.0,0.0
832aacfffffffff,36957.0,2737.0,0.0,0.0
832aadfffffffff,8605.0,917.0,0.0,0.0
832aaefffffffff,16903.0,1106.0,0.0,0.0
832ab0fffffffff,7273.0,415.0,0.0,0.0
832ab1fffffffff,8641.0,1196.0,0.0,0.0
832ab2fffffffff,34076.0,897.0,0.0,0.0
832ab3fffffffff,23978.0,1058.0,0.0,0.0
832ab4fffffffff,12491.0,844.0,0.0,0.0
832ab5fffffffff,5910.0,260.0,0.0,0.0
832ab6fffffffff,4957.0,68.0,0.0,0.0
832ad0fffffffff,163.0,23.0,0.0,0.0
832ad1fffffffff,8.0,2.0,0.0,0.0
832ad2fffffffff,335.0,21.0,0.0,0.0
832ad3fffffffff,1266.0,50.0,0.0,0.0
832ad4fffffffff,448.0,24.0,0.0,0.0
832ad5fffffffff,555.0,54.0,0.0,0.0
832ad6fffffffff,9476.0,3069.0,0.0,0.0
832af0fffffffff,558.0,115.0,0.0,0.0
832af1fffffffff,42.0,4.0,0.0,0.0
832af2fffffffff,751.0,77.0,0.0,0.0
832af3fffffffff,214.0,23.0,0.0,0.0
832af6fffffffff,10436.0,430.0,0.0,0.0
832b00fffffffff,269.0,0.0,0.0,0.0
832b01fffffffff,5319.0,0.0,0.0,0.0
832b02fffffffff,114.0,0.0,0.0,0.0
832b03fffffffff,2068.0,0.0,0.0,0.0
832b05fffffffff,194.0,0.0,0.0,0.0
832b06fffffffff,60.0,0.0,0.0,0.0
832b0afffffffff,219.0,0.0,0.0,0.0
832b0cfffffffff,440.0,0.0,0.0,0.0
832b0efffffffff,676.0,0.0,0.0,0.0
832b10fffffffff,54.0,0.0,0.0,0.0
832b11fffffffff,76.0,0.0,0.0,0.0
832b12fffffffff,912.0,0.0,0.0,0.0
832b13fffffffff,40.0,2.0,0.0,0.0
832b14fffffffff,4.0,0.0,0.0,0.0
832b15fffffffff,2.0,0.0,0.0,0.0
832b16fffffffff,276.0,0.0,0.0,0.0
832b18fffffffff,1113.0,128.0,0.0,0.0
832b19fffffffff,68.0,0.0,0.0,0.0
832b1afffffffff,6937.0,319.0,0.0,0.0
832b1bfffffffff,82.0,39.0,0.0,0.0
832b1cfffffffff,312.0,2.0,0.0,0.0
832b1dfffffffff,187.0,0.0,0.0,0.0
832b1efffffffff,142.0,7.0,0.0,0.0
832b21fffffffff,4.0,0.0,0.0,0.0
832b23fffffffff,3.0,0.0,0.0,0.0
832b28fffffffff,28.0,0.0,0.0,0.0
832b2afffffffff,27.0,0.0,0.0,0.0
832b2cfffffffff,4.0,0.0,0.0,0.0
832b2efffffffff,32.0,0.0,0.0,0.0
832b80fffffffff,481.0,0.0,0.0,0.0
832b81fffffffff,16888.0,482.0,0.0,0.0
832b82fffffffff,316.0,34.0,0.0,0.0
832b83fffffffff,26901.0,2751.0,0.0,0.0
832b85fffffffff,2095.0,0.0,0.0,0.0
832b86fffffffff,4.0,0.0,0.0,0.0
832b88fffffffff,7181.0,135.0,0.0,0.0
832b89fffffffff,18013.0,1534.0,0.0,0.0
832b8afffffffff,5536.0,865.0,0.0,0.0
832b8bfffffffff,3148.0,617.0,0.0,0.0
832b8cfffffffff,7895.0,302.0,0.0,0.0
832b8dfffffffff,21000.0,362.0,0.0,0.0
832b8efffffffff,10454.0,2053.0,0.0,0.0
832b90fffffffff,240.0,0.0,0.0,0.0
832b91fffffffff,270.0,73.0,0.0,0.0
832b92fffffffff,76.0,0.0,0.0,0.0
832b93fffffffff,175.0,10.0,0.0,0.0
832b94fffffffff,95.0,1.0,0.0,0.0
832b95fffffffff,10.0,0.0,0.0,0.0
832b98fffffffff,18517.0,1562.0,0.0,0.0
832b99fffffffff,15686.0,2677.0,0.0,0.0
832b9afffffffff,5101.0,315.0,0.0,0.0
832b9bfffffffff,30518.0,2245.0,0.0,0.0
832b9cfffffffff,3645.0,367.0,0.0,0.0
832b9dfffffffff,37987.0,7121.0,0.0,0.0
832b9efffffffff,6154.0,351.0,0.0,0.0
832ba1fffffffff,441.0,0.0,0.0,0.0
832ba3fffffffff,3.0,0.0,0.0,0.0
832ba8fffffffff,6474.0,5.0,0.0,0.0
832ba9fffffffff,2222.0,87.0,0.0,0.0
832baafffffffff,71888.0,14.0,0.0,0.0
832babfffffffff,7152.0,120.0,0.0,0.0
832bacfffffffff,22624.0,191.0,0.0,0.0
832badfffffffff,333.0,8.0,0.0,0.0
832baefffffffff,7723.0,8.0,0.0,0.0
834441fffffffff,59.0,0.0,0.0,0.0
834442fffffffff,6.0,0.0,0.0,0.0
834443fffffffff,103.0,0.0,0.0,0.0
834448fffffffff,108.0,4.0,0.0,0.0
834449fffffffff,230.0,9.0,0.0,0.0
83444afffffffff,37.0,2.0,0.0,0.0
83444bfffffffff,776.0,11.0,0.0,0.0
83444cfffffffff,298.0,0.0,0.0,0.0
83444dfffffffff,724.0,8.0,0.0,0.0
83444efffffffff,205.0,0.0,0.0,0.0
834451fffffffff,2.0,0.0,0.0,0.0
834453fffffffff,5.0,0.0,0.0,0.0
834458fffffffff,87.0,9.0,0.0,0.0
834459fffffffff,99.0,2.0,0.0,0.0
83445afffffffff,374.0,1.0,0.0,0.0
83445bfffffffff,1082.0,77.0,0.0,0.0
83445cfffffffff,86.0,2.0,0.0,0.0
83445dfffffffff,49.0,3.0,0.0,0.0
83445efffffffff,21.0,0.0,0.0,0.0
834468fffffffff,47.0,2.0,0.0,0.0
834469fffffffff,269.0,11.0,0.0,0.0
83446afffffffff,42.0,0.0,0.0,0.0
83446bfffffffff,296.0,5.0,0.0,0.0
83446cfffffffff,18.0,2.0,0.0,0.0
83446dfffffffff,466.0,16.0,0.0,0.0
8344c0fffffffff,1595.0,352.0,0.0,0.0
8344c1fffffffff,16728.0,2306.0,0.0,0.0
8344c2fffffffff,495.0,12.0,0.0,0.0
8344c3fffffffff,2371.0,433.0,0.0,0.0
8344c4fffffffff,41.0,0.0,0.0,0.0
8344c5fffffffff,487.0,36.0,0.0,0.0
8344c6fffffffff,38.0,0.0,0.0,0.0
8344c8fffffffff,2280.0,27.0,0.0,0.0
8344c9fffffffff,950.0,9.0,0.0,0.0
8344cafffffffff,7091.0,335.0,0.0,0.0
8344cbfffffffff,1785.0,82.0,0.0,0.0
8344ccfffffffff,3640.0,142.0,0.0,0.0
8344cdfffffffff,2041.0,13.0,0.0,0.0
8344cefffffffff,3238.0,567.0,0.0,0.0
8344d0fffffffff,5730.0,173.0,0.0,0.0
8344d1fffffffff,1354.0,56.0,0.0,0.0
8344d2fffffffff,635.0,25.0,0.0,0.0
8344d3fffffffff,524.0,26.0,0.0,0.0
8344d5fffffffff,2144.0,264.0,0.0,0.0
8344d8fffffffff,3461.0,354.0,0.0,0.0
8344d9fffffffff,8994.0,1086.0,0.0,0.0
8344dafffffffff,2642.0,366.0,0.0,0.0
8344dbfffffffff,5128.0,926.0,0.0,0.0
8344dcfffffffff,246.0,31.0,0.0,0.0
8344ddfffffffff,6652.0,439.0,0.0,0.0
8344defffffffff,842.0,66.0,0.0,0.0
8344e0fffffffff,73.0,11.0,0.0,0.0
8344e1fffffffff,5.0,0.0,0.0,0.0
8344e2fffffffff,972.0,36.0,0.0,0.0
8344e3fffffffff,319.0,9.0,0.0,0.0
8344e4fffffffff,2.0,0.0,0.0,0.0
8344e6fffffffff,91.0,0.0,0.0,0.0
8344e8fffffffff,1114.0,9.0,0.0,0.0
8344e9fffffffff,341.0,4.0,0.0,0.0
8344eafffffffff,877.0,30.0,0.0,0.0
8344ebfffffffff,290.0,1.0,0.0,0.0
8344ecfffffffff,24.0,0.0,0.0,0.0
8344edfffffffff,450.0,20.0,0.0,0.0
8344eefffffffff,368.0,37.0,0.0,0.0
8344f0fffffffff,5.0,2.0,0.0,0.0
8344f1fffffffff,9.0,0.0,0.0,0.0
8344f3fffffffff,265.0,44.0,0.0,0.0
834802fffffffff,1.0,0.0,0.0,0.0
834805fffffffff,4.0,0.0,0.0,0.0
83480afffffffff,2.0,0.0,0.0,0.0
834810fffffffff,4.0,0.0,0.0,0.0
834811fffffffff,1.0,0.0,0.0,0.0
834814fffffffff,151.0,0.0,0.0,0.0
834815fffffffff,2.0,0.0,0.0,0.0
834818fffffffff,6.0,0.0,0.0,0.0
834819fffffffff,67.0,0.0,0.0,0.0
83481bfffffffff,9.0,0.0,0.0,0.0
83481cfffffffff,8.0,0.0,0.0,0.0
83481dfffffffff,38.0,0.0,0.0,0.0
83481efffffffff,1.0,0.0,0.0,0.0
83482efffffffff,81.0,0.0,47.0,0.0
834832fffffffff,24.0,0.0,0.0,0.0
834833fffffffff,82.0,0.0,0.0,0.0
834836fffffffff,60.0,0.0,5.0,0.0
83484afffffffff,8.0,0.0,0.0,0.0
834859fffffffff,360.0,0.0,0.0,0.0
83485cfffffffff,3.0,0.0,0.0,0.0
83485dfffffffff,220.0,0.0,0.0,1.0
83488dfffffffff,12.0,0.0,3.0,0.0
834898fffffffff,4.0,0.0,0.0,0.0
83489afffffffff,61.0,0.0,0.0,0.0
83489bfffffffff,8.0,0.0,0.0,0.0
8348a0fffffffff,33.0,0.0,0.0,0.0
8348a2fffffffff,379.0,0.0,0.0,0.0
8348a6fffffffff,44.0,0.0,0.0,0.0
8348abfffffffff,498.0,0.0,113.0,0.0
8348c0fffffffff,1281.0,0.0,250.0,0.0
8348c1fffffffff,869.0,0.0,194.0,0.0
8348c2fffffffff,168.0,0.0,7.0,0.0
8348c3fffffffff,1156.0,0.0,203.0,0.0
8348c5fffffffff,15404.0,0.0,4330.0,0.0
8348c6fffffffff,94.0,0.0,3.0,0.0
8348c8fffffffff,36.0,0.0,6.0,0.0
8348c9fffffffff,3004.0,0.0,1056.0,0.0
8348cafffffffff,214.0,0.0,75.0,0.0
8348cbfffffffff,40.0,0.0,17.0,0.0
8348ccfffffffff,1070.0,0.0,269.0,0.0
8348cdfffffffff,1820.0,0.0,426.0,0.0
8348cefffffffff,125.0,0.0,31.0,0.0
8348d1fffffffff,283.0,0.0,16.0,0.0
8348d3fffffffff,5.0,0.0,0.0,0.0
8348d4fffffffff,522.0,0.0,130.0,0.0
8348d5fffffffff,249.0,0.0,62.0,0.0
8348d8fffffffff,27759.0,0.0,4706.0,0.0
8348d9fffffffff,56.0,0.0,7.0,0.0
8348dafffffffff,612.0,0.0,43.0,0.0
8348dbfffffffff,733.0,0.0,125.0,0.0
8348dcfffffffff,652.0,0.0,170.0,0.0
8348ddfffffffff,316.0,0.0,49.0,0.0
8348defffffffff,26.0,0.0,3.0,0.0
8348e0fffffffff,22.0,0.0,0.0,0.0
8348e1fffffffff,46.0,0.0,0.0,0.0
8348e2fffffffff,24.0,0.0,0.0,0.0
8348e3fffffffff,150.0,0.0,35.0,0.0
8348e4fffffffff,185.0,0.0,0.0,0.0
8348e5fffffffff,1.0,0.0,0.0,0.0
8348e6fffffffff,195.0,0.0,2.0,0.0
8348e8fffffffff,26713.0,0.0,8105.0,0.0
8348e9fffffffff,4.0,0.0,0.0,0.0
8348eafffffffff,517.0,0.0,286.0,0.0
8348ebfffffffff,1432.0,0.0,449.0,0.0
8348ecfffffffff,10405.0,0.0,3351.0,0.0
8348eefffffffff,35567.0,0.0,9374.0,0.0
8348f2fffffffff,4013.0,0.0,919.0,0.0
8348f5fffffffff,8.0,0.0,0.0,0.0
834980fffffffff,105.0,0.0,0.0,0.0
834981fffffffff,2.0,0.0,0.0,0.0
834982fffffffff,127.0,0.0,2.0,0.0
834983fffffffff,34.0,0.0,0.0,0.0
834985fffffffff,27.0,0.0,0.0,0.0
834986fffffffff,180.0,0.0,22.0,0.0
834988fffffffff,117.0,0.0,0.0,0.0
834989fffffffff,17.0,0.0,0.0,0.0
83498cfffffffff,13.0,0.0,0.0,0.0
83498dfffffffff,4.0,0.0,0.0,0.0
83498efffffffff,1.0,0.0,0.0,0.0
834990fffffffff,42.0,0.0,11.0,0.0
834991fffffffff,17.0,0.0,0.0,0.0
834994fffffffff,41.0,0.0,5.0,0.0
834995fffffffff,2252.0,0.0,156.0,0.0
834996fffffffff,458.0,0.0,84.0,0.0
83499bfffffffff,15.0,0.0,0.0,0.0
83499cfffffffff,8.0,0.0,0.0,0.0
83499dfffffffff,8.0,0.0,0.0,0.0
8349a2fffffffff,1.0,0.0,1.0,0.0
8349a8fffffffff,102.0,0.0,10.0,0.0
8349a9fffffffff,7.0,0.0,1.0,0.0
8349aafffffffff,96.0,0.0,7.0,0.0
8349abfffffffff,94.0,0.0,3.0,0.0
8349b1fffffffff,7.0,0.0,2.0,0.0
8349b2fffffffff,143.0,0.0,0.0,0.0
8349b3fffffffff,440.0,0.0,2.0,0.0
8349b6fffffffff,2.0,0.0,0.0,0.0
836d30fffffffff,20.0,0.0,0.0,0.0
836d32fffffffff,284.0,0.0,81.0,0.0
836d33fffffffff,2.0,0.0,0.0,0.0
836d36fffffffff,4.0,0.0,0.0,0.0
