cell_id,Pygochelidon cyanoleuca,Pygochelidon cyanoleuca cyanoleuca,Pygochelidon cyanoleuca peruviana,Pygochelidon cyanoleuca patagonica
83b371fffffffff,9.0,2.0,0.0,0.0
83b372fffffffff,3.0,0.0,0.0,0.0
83b373fffffffff,204.0,0.0,0.0,0.0
83b376fffffffff,4.0,0.0,0.0,0.0
83c203fffffffff,16.0,0.0,0.0,0.0
83c205fffffffff,51.0,0.0,0.0,0.0
83c219fffffffff,2.0,0.0,0.0,0.0
83c21bfffffffff,66.0,0.0,0.0,0.0
83c21dfffffffff,70.0,0.0,0.0,0.0
83c221fffffffff,11.0,0.0,0.0,0.0
83c228fffffffff,3.0,0.0,0.0,0.0
83c22afffffffff,18.0,0.0,0.0,0.0
83c22cfffffffff,6.0,0.0,0.0,0.0
83c22efffffffff,12.0,0.0,0.0,0.0
83c289fffffffff,4.0,0.0,0.0,0.0
83c2c0fffffffff,31.0,0.0,0.0,0.0
83c2c1fffffffff,251.0,6.0,0.0,0.0
83c2c2fffffffff,67.0,2.0,0.0,0.0
83c2c3fffffffff,19.0,0.0,0.0,0.0
83c2c4fffffffff,111.0,1.0,0.0,0.0
83c2c5fffffffff,272.0,0.0,0.0,0.0
83c2c6fffffffff,133.0,3.0,0.0,0.0
83c2c9fffffffff,7.0,0.0,0.0,0.0
83c2cafffffffff,90.0,0.0,0.0,0.0
83c2ccfffffffff,18.0,0.0,0.0,0.0
83c2cdfffffffff,36.0,0.0,0.0,0.0
83c2cefffffffff,118.0,0.0,0.0,0.0
83c2d0fffffffff,248.0,18.0,0.0,0.0
83c2d1fffffffff,38.0,0.0,0.0,0.0
83c2d2fffffffff,44.0,0.0,0.0,0.0
83c2d3fffffffff,120.0,2.0,0.0,0.0
83c2d4fffffffff,438.0,9.0,0.0,0.0
83c2d5fffffffff,41.0,0.0,0.0,0.0
83c2d6fffffffff,212.0,8.0,0.0,0.0
83c2d8fffffffff,131.0,6.0,0.0,0.0
83c2d9fffffffff,59.0,1.0,0.0,0.0
83c2dafffffffff,6.0,0.0,0.0,0.0
83c2dbfffffffff,7.0,0.0,0.0,0.0
83c2dcfffffffff,4.0,0.0,0.0,0.0
83c2ddfffffffff,19.0,4.0,0.0,0.0
83c2defffffffff,18.0,0.0,0.0,0.0
83c2e0fffffffff,18.0,0.0,0.0,0.0
83c2e1fffffffff,13.0,0.0,0.0,0.0
83c2e2fffffffff,120.0,0.0,0.0,0.0
83c2e3fffffffff,3227.0,0.0,0.0,0.0
83c2e5fffffffff,7.0,0.0,0.0,0.0
83c2e6fffffffff,6.0,0.0,0.0,0.0
83c2e8fffffffff,17.0,0.0,0.0,0.0
83c2eafffffffff,24.0,0.0,0.0,0.0
83c2ebfffffffff,3.0,0.0,0.0,0.0
83c2edfffffffff,2.0,0.0,0.0,0.0
83c2eefffffffff,226.0,0.0,0.0,0.0
83c2f1fffffffff,1406.0,36.0,0.0,0.0
83c2f2fffffffff,1727.0,30.0,0.0,0.0
83c2f3fffffffff,1136.0,18.0,0.0,0.0
83c301fffffffff,26.0,0.0,0.0,0.0
83c305fffffffff,17.0,0.0,0.0,0.0
83c308fffffffff,21.0,0.0,0.0,0.0
83c309fffffffff,2.0,0.0,0.0,0.0
83c30cfffffffff,5.0,0.0,0.0,0.0
83c30dfffffffff,2.0,0.0,0.0,0.0
83c320fffffffff,62.0,0.0,0.0,0.0
83c321fffffffff,117.0,0.0,0.0,0.0
83c323fffffffff,2.0,0.0,0.0,0.0
83c324fffffffff,10.0,0.0,0.0,0.0
83c325fffffffff,12.0,0.0,0.0,0.0
83c329fffffffff,143.0,0.0,0.0,8.0
83c32afffffffff,125.0,0.0,0.0,0.0
83c32bfffffffff,14.0,0.0,0.0,0.0
83c32dfffffffff,18.0,0.0,0.0,0.0
83c32efffffffff,209.0,0.0,0.0,0.0
83c340fffffffff,7.0,0.0,0.0,0.0
83c342fffffffff,2.0,0.0,0.0,0.0
83c345fffffffff,2.0,0.0,0.0,0.0
83c346fffffffff,5.0,0.0,0.0,0.0
83c349fffffffff,9.0,0.0,0.0,0.0
83c34bfffffffff,1.0,0.0,0.0,0.0
83c34cfffffffff,3.0,0.0,0.0,0.0
83c34efffffffff,2.0,0.0,0.0,0.0
83c350fffffffff,25.0,0.0,0.0,0.0
83c351fffffffff,21.0,0.0,0.0,0.0
83c352fffffffff,6.0,0.0,0.0,0.0
83c353fffffffff,10.0,0.0,0.0,0.0
83c354fffffffff,9.0,0.0,0.0,0.0
83c356fffffffff,17.0,0.0,0.0,0.0
83c360fffffffff,47.0,0.0,0.0,0.0
83c364fffffffff,15.0,0.0,0.0,0.0
83c365fffffffff,22.0,0.0,0.0,0.0
83c366fffffffff,12.0,0.0,0.0,0.0
83c36afffffffff,1.0,0.0,0.0,0.0
83c36dfffffffff,3.0,0.0,0.0,0.0
83c36efffffffff,2.0,0.0,0.0,0.0
83c370fffffffff,29.0,0.0,0.0,0.0
83c371fffffffff,10.0,0.0,0.0,0.0
83c373fffffffff,3.0,0.0,0.0,0.0
83c375fffffffff,5.0,0.0,0.0,0.0
83c376fffffffff,16.0,0.0,0.0,0.0
83ce80fffffffff,230.0,0.0,0.0,0.0
83ce81fffffffff,143.0,0.0,0.0,3.0
83ce82fffffffff,15.0,0.0,0.0,0.0
83ce83fffffffff,290.0,0.0,0.0,0.0
83ce84fffffffff,42.0,0.0,0.0,0.0
83ce85fffffffff,112.0,0.0,0.0,2.0
83ce86fffffffff,9.0,0.0,0.0,0.0
83ce88fffffffff,160.0,0.0,0.0,1.0
83ce8afffffffff,77.0,0.0,0.0,0.0
83ce8bfffffffff,2.0,0.0,0.0,0.0
83ce8cfffffffff,200.0,0.0,0.0,2.0
83ce8efffffffff,347.0,0.0,0.0,0.0
83ce90fffffffff,2.0,0.0,0.0,0.0
83ce91fffffffff,16.0,0.0,0.0,0.0
83ce92fffffffff,11.0,0.0,0.0,0.0
83ce93fffffffff,274.0,0.0,0.0,0.0
83ce94fffffffff,2.0,0.0,0.0,0.0
83ce95fffffffff,21.0,0.0,0.0,0.0
83ce96fffffffff,23.0,0.0,0.0,0.0
83ce98fffffffff,135.0,0.0,0.0,0.0
83ce99fffffffff,91.0,0.0,0.0,0.0
83ce9afffffffff,9.0,0.0,0.0,0.0
83ce9bfffffffff,222.0,0.0,0.0,0.0
83ce9cfffffffff,105.0,0.0,0.0,0.0
83ce9dfffffffff,358.0,0.0,0.0,5.0
83ce9efffffffff,24.0,0.0,0.0,0.0
83cea0fffffffff,29.0,0.0,0.0,4.0
83cea1fffffffff,8.0,0.0,0.0,1.0
83cea2fffffffff,24.0,0.0,0.0,0.0
83cea3fffffffff,49.0,0.0,0.0,0.0
83cea5fffffffff,6.0,0.0,0.0,0.0
83cea8fffffffff,439.0,0.0,0.0,15.0
83ceaafffffffff,968.0,0.0,0.0,24.0
83ceabfffffffff,2.0,0.0,0.0,0.0
83ceacfffffffff,255.0,0.0,0.0,40.0
83ceaefffffffff,215.0,0.0,0.0,3.0
83ceb0fffffffff,1.0,0.0,0.0,0.0
83ceb3fffffffff,8.0,0.0,0.0,0.0
83cf12fffffffff,304.0,0.0,0.0,13.0
83cf13fffffffff,23.0,0.0,0.0,6.0
83cf16fffffffff,54.0,0.0,0.0,7.0
83cf81fffffffff,8.0,0.0,0.0,0.0
83cf83fffffffff,4.0,0.0,0.0,0.0
83cf85fffffffff,57.0,0.0,0.0,0.0
83cf88fffffffff,56.0,0.0,0.0,13.0
83cf89fffffffff,3.0,0.0,0.0,0.0
83cf8afffffffff,5.0,0.0,0.0,3.0
83cf8bfffffffff,30.0,0.0,0.0,6.0
83cf8cfffffffff,104.0,0.0,0.0,0.0
83cf8dfffffffff,14.0,0.0,0.0,0.0
83cf8efffffffff,240.0,0.0,0.0,0.0
83cf91fffffffff,21.0,0.0,0.0,0.0
83cf94fffffffff,49.0,0.0,0.0,0.0
83cf95fffffffff,2.0,0.0,0.0,0.0
83cf98fffffffff,11.0,0.0,0.0,0.0
83cf9cfffffffff,2.0,0.0,0.0,0.0
83cf9dfffffffff,2.0,0.0,0.0,0.0
83cf9efffffffff,35.0,0.0,0.0,0.0
83cfa0fffffffff,76.0,0.0,0.0,0.0
83cfa1fffffffff,4.0,0.0,0.0,0.0
83cfa2fffffffff,111.0,0.0,0.0,0.0
83cfa3fffffffff,9.0,0.0,0.0,0.0
83cfa4fffffffff,498.0,0.0,0.0,4.0
83cfa5fffffffff,10.0,0.0,0.0,0.0
83cfa8fffffffff,28.0,0.0,0.0,0.0
83cfa9fffffffff,1.0,0.0,0.0,0.0
83cfaafffffffff,6.0,0.0,0.0,0.0
83cfabfffffffff,5.0,0.0,0.0,0.0
83cfacfffffffff,291.0,0.0,0.0,0.0
83cfaefffffffff,8.0,0.0,0.0,0.0
83cfb1fffffffff,39.0,0.0,0.0,0.0
83df40fffffffff,1.0,0.0,0.0,0.0
83df41fffffffff,59.0,0.0,0.0,11.0
83df45fffffffff,66.0,0.0,0.0,0.0
83df4dfffffffff,10.0,0.0,0.0,0.0
83df68fffffffff,101.0,0.0,0.0,6.0
83df69fffffffff,167.0,0.0,0.0,32.0
83df6afffffffff,14.0,0.0,0.0,0.0
83df6bfffffffff,21.0,0.0,0.0,2.0
83df6dfffffffff,12.0,0.0,0.0,0.0
