cell_id,Catharus ustulatus,Catharus ustulatus [ustulatus Group],Catharus ustulatus [swainsoni Group]
834c83fffffffff,2.0,0.0,0.0
834cc0fffffffff,1.0,0.0,0.0
834cc5fffffffff,1.0,0.0,0.0
834cd4fffffffff,3.0,0.0,0.0
834ceefffffffff,18.0,0.0,0.0
836602fffffffff,2.0,0.0,0.0
83660afffffffff,2.0,0.0,0.0
83660bfffffffff,14.0,0.0,0.0
836610fffffffff,3.0,0.0,0.0
836611fffffffff,1.0,0.0,1.0
836612fffffffff,7.0,0.0,0.0
836613fffffffff,11.0,0.0,2.0
836616fffffffff,4.0,0.0,0.0
836618fffffffff,2.0,0.0,0.0
836619fffffffff,21.0,0.0,2.0
83661afffffffff,4.0,0.0,0.0
83661bfffffffff,8.0,0.0,2.0
836621fffffffff,4.0,0.0,0.0
83662efffffffff,2.0,0.0,0.0
836684fffffffff,1.0,0.0,0.0
8366a0fffffffff,45.0,0.0,2.0
8366a1fffffffff,4.0,0.0,0.0
8366a2fffffffff,9.0,0.0,0.0
8366a5fffffffff,159.0,0.0,4.0
8366a6fffffffff,11.0,0.0,0.0
8366b1fffffffff,2.0,0.0,0.0
8366b4fffffffff,7.0,0.0,1.0
8366b5fffffffff,117.0,1.0,3.0
8366c2fffffffff,2.0,0.0,0.0
8366d3fffffffff,13.0,0.0,0.0
8366d5fffffffff,12.0,0.0,3.0
8366dafffffffff,7.0,0.0,0.0
8366dcfffffffff,2.0,0.0,0.0
8366defffffffff,39.0,0.0,21.0
8366e0fffffffff,3.0,0.0,0.0
8366e3fffffffff,5.0,0.0,0.0
8366e4fffffffff,23.0,0.0,0.0
8366e5fffffffff,10.0,0.0,0.0
8366e6fffffffff,31.0,0.0,0.0
8366ecfffffffff,5.0,0.0,0.0
8366eefffffffff,13.0,0.0,0.0
8366f0fffffffff,13.0,0.0,0.0
836741fffffffff,2.0,0.0,0.0
836746fffffffff,4.0,0.0,0.0
83674cfffffffff,8.0,0.0,0.0
83675efffffffff,4.0,0.0,0.0
836783fffffffff,5.0,0.0,0.0
83679afffffffff,13.0,0.0,0.0
83679bfffffffff,5.0,0.0,0.0
836c61fffffffff,1.0,0.0,1.0
836d05fffffffff,23.0,2.0,0.0
836d15fffffffff,4.0,4.0,0.0
836d20fffffffff,3.0,0.0,0.0
836d22fffffffff,1.0,0.0,0.0
836d23fffffffff,5.0,0.0,0.0
836d28fffffffff,7.0,0.0,0.0
836d29fffffffff,17.0,0.0,0.0
836d2afffffffff,2.0,0.0,0.0
836d2bfffffffff,78.0,0.0,1.0
836d2dfffffffff,18.0,0.0,0.0
836d30fffffffff,6.0,2.0,2.0
836d31fffffffff,9.0,0.0,2.0
836d32fffffffff,10.0,3.0,0.0
836d33fffffffff,26.0,20.0,0.0
836d34fffffffff,4.0,0.0,0.0
836d35fffffffff,64.0,0.0,0.0
836d64fffffffff,4.0,4.0,0.0
836d68fffffffff,8.0,0.0,2.0
836d69fffffffff,34.0,0.0,19.0
836d74fffffffff,20.0,0.0,0.0
838b22fffffffff,2.0,0.0,0.0
838b2dfffffffff,1.0,0.0,0.0
838b61fffffffff,54.0,0.0,50.0
838b63fffffffff,2.0,0.0,0.0
838b6cfffffffff,4.0,0.0,4.0
838b71fffffffff,2.0,0.0,0.0
838b74fffffffff,2.0,0.0,0.0
838b75fffffffff,6.0,0.0,0.0
838bb5fffffffff,3.0,0.0,3.0
838e62fffffffff,11.0,0.0,0.0
838f0dfffffffff,4.0,0.0,2.0
838f2afffffffff,2.0,0.0,2.0
838f2efffffffff,2.0,0.0,2.0
838f50fffffffff,2.0,0.0,0.0
838f59fffffffff,2.0,0.0,0.0
83a835fffffffff,1.0,0.0,0.0
83b24afffffffff,1.0,0.0,0.0
83b26dfffffffff,4.0,0.0,0.0
83b274fffffffff,9.0,0.0,0.0
83b275fffffffff,3.0,0.0,0.0
83b2e9fffffffff,3.0,0.0,0.0
83b2eefffffffff,5.0,0.0,0.0
83b342fffffffff,4.0,0.0,0.0
83b35afffffffff,10.0,0.0,0.0
83b35bfffffffff,6.0,0.0,0.0
83b35efffffffff,4.0,0.0,0.0
83b366fffffffff,4.0,0.0,0.0
83b373fffffffff,4.0,0.0,0.0
83c2e3fffffffff,19.0,0.0,0.0
83c2e9fffffffff,6.0,0.0,0.0
83c2f1fffffffff,5.0,0.0,0.0
83c354fffffffff,1.0,0.0,0.0
