cell_id,Petrochelidon pyrrhonota,Petrochelidon pyrrhonota [pyrrhonota Group],Petrochelidon pyrrhonota melanogaster
834996fffffffff,168.0,4.0,2.0
83499cfffffffff,1.0,0.0,1.0
8349a8fffffffff,4.0,0.0,0.0
8349aafffffffff,1.0,0.0,0.0
8349abfffffffff,2.0,0.0,0.0
8349b3fffffffff,7.0,3.0,0.0
834c83fffffffff,10.0,0.0,0.0
834cc0fffffffff,18.0,1.0,0.0
834cc5fffffffff,24.0,0.0,0.0
834cd0fffffffff,2.0,0.0,0.0
834ceafffffffff,5.0,0.0,0.0
834cebfffffffff,2.0,0.0,0.0
834ceefffffffff,8.0,0.0,0.0
835e43fffffffff,1.0,0.0,0.0
835e5cfffffffff,8.0,0.0,0.0
835e62fffffffff,3.0,0.0,0.0
835e66fffffffff,22.0,0.0,0.0
835e71fffffffff,2.0,0.0,0.0
835e72fffffffff,20.0,0.0,0.0
835f58fffffffff,2.0,0.0,0.0
835f5bfffffffff,5.0,0.0,0.0
83660afffffffff,2.0,0.0,0.0
83660bfffffffff,11.0,0.0,0.0
836610fffffffff,7.0,0.0,0.0
836611fffffffff,5.0,0.0,0.0
836613fffffffff,8.0,0.0,0.0
83661bfffffffff,7.0,0.0,0.0
83661dfffffffff,2.0,0.0,0.0
83661efffffffff,4.0,0.0,0.0
836620fffffffff,4.0,0.0,0.0
836664fffffffff,3.0,0.0,0.0
836675fffffffff,2.0,0.0,0.0
8366a0fffffffff,2.0,0.0,0.0
8366a1fffffffff,5.0,0.0,0.0
8366a5fffffffff,64.0,0.0,0.0
8366aefffffffff,12.0,0.0,0.0
8366b4fffffffff,4.0,0.0,0.0
8366b5fffffffff,13.0,0.0,0.0
8366b6fffffffff,2.0,0.0,0.0
8366c6fffffffff,9.0,0.0,0.0
8366d0fffffffff,6.0,0.0,0.0
8366d3fffffffff,15.0,0.0,0.0
8366dcfffffffff,20.0,0.0,0.0
8366e0fffffffff,4.0,0.0,0.0
8366e4fffffffff,2.0,0.0,0.0
8366e5fffffffff,2.0,0.0,0.0
8366e6fffffffff,13.0,0.0,0.0
8366f5fffffffff,2.0,0.0,0.0
836741fffffffff,3.0,0.0,0.0
836743fffffffff,1.0,0.0,0.0
836744fffffffff,11.0,0.0,0.0
836746fffffffff,21.0,0.0,0.0
83674afffffffff,1.0,0.0,0.0
83674cfffffffff,9.0,0.0,0.0
83674efffffffff,1.0,0.0,0.0
836755fffffffff,5.0,0.0,0.0
83675bfffffffff,2.0,0.0,0.0
836773fffffffff,13.0,0.0,0.0
836780fffffffff,2.0,0.0,0.0
836783fffffffff,12.0,0.0,0.0
83679afffffffff,2.0,0.0,0.0
83679bfffffffff,6.0,0.0,0.0
8367a0fffffffff,2.0,0.0,0.0
836c59fffffffff,12.0,0.0,0.0
836c5bfffffffff,2.0,0.0,0.0
836c61fffffffff,4.0,0.0,0.0
836d04fffffffff,10.0,0.0,0.0
836d05fffffffff,2.0,0.0,0.0
836d15fffffffff,5.0,0.0,0.0
836d21fffffffff,2.0,0.0,0.0
836d23fffffffff,13.0,0.0,0.0
836d24fffffffff,2.0,0.0,0.0
836d25fffffffff,3.0,0.0,0.0
836d28fffffffff,8.0,0.0,0.0
836d2afffffffff,3.0,0.0,0.0
836d2cfffffffff,3.0,0.0,0.0
836d2dfffffffff,2.0,0.0,0.0
836d30fffffffff,2.0,0.0,0.0
836d31fffffffff,27.0,12.0,9.0
836d32fffffffff,34.0,4.0,26.0
836d33fffffffff,4.0,0.0,2.0
836d34fffffffff,19.0,0.0,0.0
836d35fffffffff,1.0,0.0,0.0
836d60fffffffff,10.0,0.0,0.0
836d61fffffffff,4.0,0.0,0.0
836d64fffffffff,19.0,0.0,0.0
836d66fffffffff,5.0,0.0,0.0
836d68fffffffff,7.0,0.0,0.0
836d69fffffffff,34.0,0.0,5.0
836d6dfffffffff,3.0,0.0,0.0
836d74fffffffff,11.0,0.0,0.0
836d75fffffffff,1.0,0.0,0.0
836d76fffffffff,2.0,0.0,0.0
838a6dfffffffff,2.0,0.0,0.0
838b61fffffffff,5.0,0.0,0.0
838b69fffffffff,4.0,0.0,0.0
838b6cfffffffff,3.0,0.0,0.0
838b71fffffffff,4.0,0.0,0.0
838e45fffffffff,4.0,0.0,0.0
838e62fffffffff,30.0,0.0,0.0
838e75fffffffff,13.0,0.0,0.0
838f2dfffffffff,1.0,0.0,0.0
838f40fffffffff,3.0,0.0,0.0
838f46fffffffff,2.0,0.0,0.0
838f4bfffffffff,1.0,0.0,0.0
838f50fffffffff,2.0,0.0,0.0
838f53fffffffff,5.0,0.0,0.0
838f5bfffffffff,2.0,0.0,0.0
838f76fffffffff,10.0,0.0,0.0
83a819fffffffff,2.0,0.0,0.0
83a81afffffffff,2.0,0.0,0.0
83a81bfffffffff,2.0,0.0,0.0
83a81efffffffff,2.0,0.0,0.0
83a826fffffffff,1.0,0.0,0.0
83a82cfffffffff,5.0,0.0,0.0
83a831fffffffff,1.0,0.0,0.0
83a8a9fffffffff,1.0,0.0,0.0
83a8d4fffffffff,3.0,0.0,0.0
83a8e6fffffffff,2.0,0.0,0.0
83a8ecfffffffff,9.0,0.0,0.0
83a941fffffffff,2.0,0.0,0.0
83a944fffffffff,5.0,0.0,0.0
83a945fffffffff,1.0,0.0,0.0
83a946fffffffff,1.0,0.0,0.0
83a951fffffffff,2.0,0.0,0.0
83a960fffffffff,1.0,0.0,0.0
83a961fffffffff,4.0,0.0,0.0
83a962fffffffff,3.0,0.0,0.0
83a96afffffffff,7.0,0.0,0.0
83a96cfffffffff,2.0,0.0,0.0
83a96efffffffff,2.0,0.0,0.0
83a971fffffffff,1.0,0.0,0.0
83b201fffffffff,9.0,0.0,0.0
83b226fffffffff,11.0,0.0,0.0
83b241fffffffff,4.0,0.0,0.0
83b245fffffffff,2.0,0.0,0.0
83b248fffffffff,19.0,0.0,0.0
83b249fffffffff,4.0,0.0,0.0
83b24bfffffffff,7.0,0.0,0.0
83b24dfffffffff,34.0,0.0,0.0
83b25dfffffffff,3.0,0.0,0.0
83b269fffffffff,2.0,0.0,0.0
83b26bfffffffff,3.0,0.0,0.0
83b2c4fffffffff,2.0,0.0,0.0
83b2c5fffffffff,93.0,0.0,0.0
83b2ecfffffffff,2.0,0.0,0.0
83b2eefffffffff,2.0,0.0,0.0
83b300fffffffff,20.0,0.0,0.0
83b304fffffffff,32.0,0.0,0.0
83b30afffffffff,2.0,0.0,0.0
83b30bfffffffff,17.0,0.0,0.0
83b319fffffffff,7.0,0.0,0.0
83b331fffffffff,4.0,0.0,0.0
83b334fffffffff,2.0,0.0,0.0
83b356fffffffff,1.0,0.0,0.0
83b358fffffffff,1.0,0.0,0.0
83b35cfffffffff,2.0,0.0,0.0
83b362fffffffff,6.0,0.0,0.0
83c22bfffffffff,2.0,0.0,0.0
83c2c4fffffffff,2.0,0.0,0.0
83c2c5fffffffff,6.0,0.0,0.0
83c2c9fffffffff,7.0,0.0,0.0
83c2cdfffffffff,2.0,0.0,0.0
83c2d4fffffffff,1.0,0.0,0.0
83c2e1fffffffff,5.0,0.0,0.0
83c2e2fffffffff,1.0,0.0,0.0
83c2e3fffffffff,2.0,0.0,0.0
83c2e9fffffffff,15.0,0.0,0.0
83c2ecfffffffff,2.0,0.0,0.0
83c2f1fffffffff,4.0,0.0,0.0
83c2f2fffffffff,4.0,0.0,0.0
83c2f3fffffffff,1.0,0.0,0.0
83c34bfffffffff,7.0,0.0,0.0
83c350fffffffff,4.0,0.0,0.0
83cf94fffffffff,1.0,0.0,0.0
83cfa4fffffffff,4.0,0.0,0.0
83deabfffffffff,1.0,0.0,0.0
83df69fffffffff,9.0,0.0,0.0
