cell_id,Anser anser,Anser anser anser,Anser anser rubrirostris
832dacfffffffff,2.0,0.0,0.0
832db0fffffffff,10.0,0.0,0.0
833016fffffffff,2.0,0.0,0.0
833081fffffffff,4.0,0.0,0.0
833092fffffffff,4.0,0.0,0.0
833098fffffffff,2.0,0.0,0.0
833099fffffffff,8.0,0.0,0.0
83309afffffffff,12.0,0.0,0.0
8330c6fffffffff,2.0,0.0,0.0
8330e1fffffffff,9.0,0.0,0.0
8330e2fffffffff,2.0,0.0,0.0
83310bfffffffff,1.0,0.0,0.0
833112fffffffff,5.0,0.0,5.0
833126fffffffff,7.0,0.0,0.0
83312afffffffff,1.0,0.0,0.0
83312cfffffffff,2.0,0.0,0.0
833185fffffffff,66.0,0.0,4.0
833188fffffffff,40.0,0.0,0.0
83318cfffffffff,1.0,0.0,0.0
83318dfffffffff,2.0,0.0,0.0
8331a5fffffffff,4.0,0.0,0.0
8331a8fffffffff,4.0,0.0,0.0
8331aafffffffff,45.0,0.0,0.0
833426fffffffff,128.0,0.0,0.0
833434fffffffff,17.0,0.0,0.0
833441fffffffff,5.0,0.0,0.0
83344cfffffffff,13.0,0.0,0.0
83346bfffffffff,14.0,0.0,0.0
83351bfffffffff,158.0,0.0,0.0
833824fffffffff,2.0,0.0,0.0
833825fffffffff,49.0,0.0,0.0
83386efffffffff,2.0,0.0,0.0
833900fffffffff,243.0,15.0,0.0
833901fffffffff,384.0,20.0,0.0
833902fffffffff,72.0,0.0,0.0
833903fffffffff,370.0,23.0,0.0
833904fffffffff,1.0,0.0,0.0
833905fffffffff,89.0,0.0,0.0
833906fffffffff,54.0,0.0,0.0
833908fffffffff,906.0,0.0,0.0
833909fffffffff,15.0,1.0,0.0
83390afffffffff,11.0,0.0,0.0
83390bfffffffff,2.0,0.0,0.0
83390cfffffffff,562.0,0.0,0.0
83390dfffffffff,2.0,0.0,0.0
83390efffffffff,196.0,0.0,0.0
833911fffffffff,58.0,3.0,0.0
833915fffffffff,94.0,0.0,0.0
833918fffffffff,29.0,0.0,0.0
833919fffffffff,46.0,0.0,0.0
83391afffffffff,75.0,0.0,0.0
83391cfffffffff,205.0,13.0,0.0
83391dfffffffff,8.0,0.0,0.0
83391efffffffff,1729.0,67.0,0.0
833920fffffffff,40.0,0.0,0.0
833921fffffffff,2.0,0.0,0.0
833922fffffffff,204.0,0.0,0.0
833923fffffffff,3.0,0.0,0.0
833924fffffffff,5.0,0.0,0.0
833925fffffffff,160.0,0.0,0.0
833928fffffffff,397.0,5.0,0.0
833929fffffffff,300.0,0.0,0.0
83392afffffffff,1243.0,3.0,0.0
83392bfffffffff,151.0,0.0,0.0
83392cfffffffff,6.0,0.0,0.0
83392dfffffffff,1126.0,4.0,0.0
83392efffffffff,1443.0,13.0,0.0
833933fffffffff,1027.0,4.0,0.0
833943fffffffff,17.0,0.0,0.0
833944fffffffff,600.0,0.0,0.0
833945fffffffff,271.0,0.0,0.0
833946fffffffff,107.0,0.0,0.0
833950fffffffff,6.0,0.0,0.0
833954fffffffff,44.0,0.0,0.0
833956fffffffff,19.0,0.0,0.0
83395cfffffffff,2.0,0.0,0.0
833960fffffffff,58.0,3.0,0.0
833962fffffffff,4.0,0.0,0.0
833963fffffffff,11.0,0.0,0.0
833964fffffffff,1.0,0.0,0.0
833966fffffffff,8.0,0.0,0.0
833968fffffffff,11.0,2.0,0.0
83396cfffffffff,113.0,8.0,0.0
83396efffffffff,1.0,0.0,0.0
833970fffffffff,104.0,0.0,0.0
833971fffffffff,105.0,0.0,0.0
833972fffffffff,8.0,0.0,0.0
833973fffffffff,26.0,0.0,0.0
833974fffffffff,419.0,0.0,0.0
833975fffffffff,5.0,0.0,0.0
833976fffffffff,30.0,0.0,0.0
833982fffffffff,2.0,0.0,0.0
83398cfffffffff,2.0,0.0,0.0
833991fffffffff,1.0,0.0,0.0
8339a8fffffffff,6.0,0.0,0.0
8339a9fffffffff,2.0,0.0,0.0
833c18fffffffff,4.0,0.0,0.0
833c19fffffffff,18.0,0.0,0.0
833c1afffffffff,10.0,0.0,0.0
833c1bfffffffff,2.0,0.0,0.0
833c1cfffffffff,2.0,0.0,0.0
833c33fffffffff,7.0,0.0,0.0
833c58fffffffff,2.0,0.0,0.0
833c5afffffffff,119.0,0.0,0.0
833c80fffffffff,2.0,0.0,0.0
833c9cfffffffff,2.0,0.0,0.0
833c9dfffffffff,68.0,0.0,0.0
833ca4fffffffff,3.0,0.0,0.0
833ca9fffffffff,9.0,0.0,0.0
833cb1fffffffff,8.0,0.0,0.0
833cb4fffffffff,32.0,0.0,0.0
833cb5fffffffff,16.0,0.0,0.0
833cb6fffffffff,14.0,0.0,0.0
833cc4fffffffff,3.0,0.0,0.0
833cc6fffffffff,4.0,0.0,0.0
833cc8fffffffff,2.0,0.0,0.0
833cd5fffffffff,12.0,0.0,0.0
833ce0fffffffff,12.0,0.0,0.0
833ce1fffffffff,203.0,0.0,0.0
833ce3fffffffff,3.0,0.0,0.0
833ce5fffffffff,1.0,0.0,0.0
833cecfffffffff,405.0,0.0,0.0
833cedfffffffff,65.0,0.0,0.0
833cf4fffffffff,3.0,0.0,0.0
833cf6fffffffff,42.0,0.0,0.0
833d04fffffffff,12.0,0.0,0.0
833d10fffffffff,141.0,0.0,0.0
833d12fffffffff,6.0,0.0,0.0
833d13fffffffff,10.0,0.0,8.0
833d14fffffffff,19.0,0.0,0.0
833d16fffffffff,34.0,0.0,0.0
833d30fffffffff,5.0,0.0,0.0
833d32fffffffff,56.0,0.0,0.0
833d33fffffffff,116.0,0.0,0.0
833d34fffffffff,29.0,0.0,0.0
833d36fffffffff,9.0,0.0,0.0
833d80fffffffff,2.0,0.0,0.0
833d81fffffffff,5.0,0.0,0.0
833d83fffffffff,1.0,0.0,0.0
833d84fffffffff,8.0,0.0,0.0
833d85fffffffff,86.0,0.0,0.0
833d86fffffffff,2.0,0.0,0.0
833d89fffffffff,4.0,0.0,0.0
833d8bfffffffff,1.0,0.0,0.0
833d8cfffffffff,12.0,0.0,0.0
833d92fffffffff,6.0,0.0,0.0
833d96fffffffff,8.0,0.0,0.0
833d98fffffffff,26.0,0.0,0.0
833d99fffffffff,3.0,0.0,0.0
833d9afffffffff,4.0,0.0,0.0
833d9bfffffffff,19.0,0.0,0.0
833d9efffffffff,22.0,0.0,0.0
833da0fffffffff,9.0,0.0,0.0
833da1fffffffff,1845.0,0.0,0.0
833da2fffffffff,48.0,0.0,0.0
833da3fffffffff,797.0,0.0,0.0
833da5fffffffff,90.0,0.0,0.0
833da6fffffffff,15.0,0.0,0.0
833da8fffffffff,4.0,0.0,0.0
833da9fffffffff,8.0,0.0,0.0
833daafffffffff,17.0,0.0,0.0
833dabfffffffff,12.0,0.0,0.0
833dacfffffffff,296.0,0.0,0.0
833dadfffffffff,24.0,0.0,6.0
833daefffffffff,12.0,0.0,0.0
833db0fffffffff,10.0,0.0,0.0
833db1fffffffff,6.0,0.0,0.0
833db2fffffffff,134.0,0.0,0.0
833db3fffffffff,25.0,0.0,0.0
833db5fffffffff,14.0,0.0,0.0
833db6fffffffff,11.0,0.0,0.0
833e41fffffffff,3.0,0.0,0.0
833e58fffffffff,5.0,0.0,0.0
833e5dfffffffff,1.0,0.0,0.0
833f60fffffffff,3.0,0.0,0.0
833f61fffffffff,6.0,0.0,0.0
833f63fffffffff,2.0,0.0,0.0
833f6cfffffffff,2.0,0.0,0.0
833f6efffffffff,9.0,0.0,0.0
834041fffffffff,2.0,0.0,0.0
834043fffffffff,14.0,0.0,0.0
834048fffffffff,2.0,0.0,0.0
834049fffffffff,19.0,0.0,0.0
834058fffffffff,13.0,0.0,1.0
83405cfffffffff,11.0,0.0,0.0
83408afffffffff,2.0,0.0,0.0
834091fffffffff,2.0,0.0,0.0
834096fffffffff,1.0,0.0,0.0
83409cfffffffff,2.0,0.0,2.0
8340a4fffffffff,17.0,0.0,0.0
8340a6fffffffff,8.0,0.0,0.0
8340c3fffffffff,4.0,0.0,4.0
8340dcfffffffff,34.0,0.0,18.0
8340e3fffffffff,2.0,0.0,0.0
834183fffffffff,61.0,0.0,11.0
83418bfffffffff,2.0,0.0,0.0
834190fffffffff,1.0,0.0,0.0
834192fffffffff,10.0,0.0,0.0
834198fffffffff,7.0,0.0,0.0
83419dfffffffff,64.0,0.0,13.0
83419efffffffff,4.0,0.0,0.0
8341b2fffffffff,6.0,0.0,0.0
834249fffffffff,140.0,0.0,0.0
834251fffffffff,2.0,0.0,0.0
834254fffffffff,3.0,0.0,0.0
834259fffffffff,5.0,0.0,0.0
834269fffffffff,3.0,0.0,0.0
8342c0fffffffff,141.0,0.0,0.0
8342c1fffffffff,594.0,0.0,0.0
8342c2fffffffff,25.0,0.0,0.0
8342c4fffffffff,7.0,0.0,0.0
8342c5fffffffff,11.0,0.0,0.0
8342c6fffffffff,21.0,0.0,0.0
8342c8fffffffff,10.0,0.0,0.0
8342c9fffffffff,4.0,0.0,0.0
8342cafffffffff,168.0,0.0,0.0
8342cbfffffffff,7.0,0.0,0.0
8342ccfffffffff,394.0,0.0,0.0
8342cdfffffffff,76.0,0.0,0.0
8342cefffffffff,1194.0,0.0,0.0
8342dcfffffffff,18.0,0.0,0.0
8342ddfffffffff,70.0,0.0,0.0
8342eafffffffff,18.0,0.0,0.0
8342ebfffffffff,12.0,0.0,0.0
834318fffffffff,5.0,0.0,0.0
834324fffffffff,2.0,0.0,0.0
834333fffffffff,3.0,0.0,0.0
834360fffffffff,18.0,0.0,0.0
834364fffffffff,4.0,0.0,0.0
834398fffffffff,3.0,0.0,3.0
8343a0fffffffff,7.0,0.0,0.0
8343a1fffffffff,34.0,0.0,0.0
8343a3fffffffff,2.0,0.0,0.0
8343a8fffffffff,4.0,0.0,1.0
8343acfffffffff,13.0,0.0,2.0
8343aefffffffff,5.0,0.0,3.0
834413fffffffff,21.0,0.0,0.0
83441afffffffff,460.0,0.0,0.0
83441efffffffff,27.0,0.0,0.0
834440fffffffff,219.0,0.0,0.0
834442fffffffff,1.0,0.0,0.0
834445fffffffff,11.0,0.0,0.0
834446fffffffff,63.0,0.0,0.0
834452fffffffff,17.0,0.0,0.0
834455fffffffff,2.0,0.0,0.0
834456fffffffff,2.0,0.0,0.0
834469fffffffff,8.0,0.0,0.0
83446cfffffffff,12.0,0.0,0.0
83446dfffffffff,111.0,0.0,0.0
8344a1fffffffff,63.0,0.0,0.0
8344a5fffffffff,1.0,0.0,0.0
8344a8fffffffff,65.0,0.0,0.0
8344a9fffffffff,169.0,0.0,0.0
8344abfffffffff,1.0,0.0,0.0
8344acfffffffff,2.0,0.0,0.0
8344adfffffffff,4.0,0.0,0.0
8344aefffffffff,4.0,0.0,0.0
8344cafffffffff,98.0,0.0,0.0
8344cefffffffff,4.0,0.0,0.0
8344d8fffffffff,113.0,0.0,0.0
8344d9fffffffff,282.0,0.0,0.0
8344dafffffffff,8.0,0.0,0.0
8344dbfffffffff,8.0,0.0,0.0
8344ddfffffffff,120.0,0.0,0.0
8344e0fffffffff,4.0,0.0,0.0
8344e2fffffffff,7.0,0.0,0.0
8344e5fffffffff,3.0,0.0,0.0
8344e8fffffffff,26.0,0.0,0.0
8344f0fffffffff,22.0,0.0,0.0
8344f4fffffffff,6.0,0.0,0.0
8344f5fffffffff,2.0,0.0,0.0
8344f6fffffffff,12.0,0.0,0.0
834509fffffffff,1.0,0.0,0.0
83480efffffffff,1.0,0.0,0.0
83481bfffffffff,1.0,0.0,0.0
834833fffffffff,7.0,0.0,0.0
83485bfffffffff,5.0,0.0,0.0
834881fffffffff,12.0,0.0,0.0
834883fffffffff,1.0,0.0,0.0
834891fffffffff,19.0,0.0,0.0
834895fffffffff,6.0,0.0,0.0
834898fffffffff,45.0,0.0,0.0
834899fffffffff,4.0,0.0,0.0
83489afffffffff,3.0,0.0,0.0
83489cfffffffff,92.0,0.0,0.0
83489dfffffffff,57.0,0.0,0.0
83489efffffffff,29.0,0.0,0.0
8348b3fffffffff,45.0,0.0,0.0
8348c6fffffffff,54.0,0.0,0.0
8348cdfffffffff,16.0,0.0,0.0
8348d2fffffffff,12.0,0.0,0.0
8348d6fffffffff,3.0,0.0,0.0
8348d8fffffffff,56.0,0.0,0.0
8348e8fffffffff,1.0,0.0,0.0
8348e9fffffffff,2.0,0.0,0.0
8348ebfffffffff,7.0,0.0,0.0
834980fffffffff,1.0,0.0,0.0
834982fffffffff,1.0,0.0,0.0
834983fffffffff,2.0,0.0,0.0
834986fffffffff,5.0,0.0,0.0
834988fffffffff,2.0,0.0,0.0
83498efffffffff,23.0,0.0,0.0
834994fffffffff,9.0,0.0,0.0
834995fffffffff,762.0,0.0,0.0
834996fffffffff,24.0,0.0,0.0
834b34fffffffff,6.0,0.0,0.0
834ba0fffffffff,5.0,0.0,0.0
834ba2fffffffff,10.0,0.0,0.0
834bb1fffffffff,9.0,0.0,0.0
834c89fffffffff,2.0,0.0,0.0
834cc6fffffffff,3.0,0.0,0.0
834cf3fffffffff,4.0,0.0,0.0
835202fffffffff,11.0,0.0,0.0
83534dfffffffff,3.0,0.0,2.0
835355fffffffff,2.0,0.0,0.0
83536afffffffff,1.0,0.0,1.0
835d11fffffffff,1.0,0.0,0.0
836090fffffffff,15.0,0.0,0.0
836094fffffffff,4.0,0.0,0.0
836096fffffffff,6.0,0.0,0.0
836098fffffffff,5.0,0.0,0.0
83609efffffffff,3.0,0.0,0.0
8360b2fffffffff,2.0,0.0,0.0
836326fffffffff,6.0,0.0,6.0
836332fffffffff,8.0,0.0,4.0
836336fffffffff,1.0,0.0,1.0
83649bfffffffff,10.0,0.0,0.0
836608fffffffff,1.0,0.0,0.0
8366e4fffffffff,65.0,0.0,0.0
836d34fffffffff,2.0,0.0,0.0
836d36fffffffff,3.0,0.0,0.0
838185fffffffff,1.0,0.0,0.0
838f4cfffffffff,4.0,0.0,0.0
83a80bfffffffff,2.0,0.0,0.0
83a810fffffffff,10.0,0.0,0.0
83a811fffffffff,10.0,0.0,0.0
83a812fffffffff,1.0,0.0,0.0
83a813fffffffff,6.0,0.0,0.0
83a819fffffffff,1.0,0.0,0.0
83a81efffffffff,2.0,0.0,0.0
83a831fffffffff,1.0,0.0,0.0
83a8c0fffffffff,1.0,0.0,0.0
83a8c2fffffffff,1.0,0.0,0.0
83a90efffffffff,1.0,0.0,0.0
83a92cfffffffff,3.0,0.0,0.0
83a94efffffffff,5.0,0.0,0.0
83a95dfffffffff,2.0,0.0,0.0
83b243fffffffff,1.0,0.0,0.0
83b258fffffffff,4.0,0.0,0.0
83b259fffffffff,5.0,0.0,0.0
83b25cfffffffff,1.0,0.0,0.0
83b25dfffffffff,11.0,0.0,0.0
83b25efffffffff,2.0,0.0,0.0
83b2e8fffffffff,1.0,0.0,0.0
83b2ecfffffffff,2.0,0.0,0.0
83b343fffffffff,2.0,0.0,0.0
83b351fffffffff,8.0,0.0,0.0
83b35dfffffffff,5.0,0.0,0.0
83b35efffffffff,32.0,0.0,0.0
83ba24fffffffff,3.0,0.0,0.0
83ba69fffffffff,24.0,0.0,0.0
83bb08fffffffff,128.0,0.0,0.0
83bb09fffffffff,114.0,0.0,0.0
83bb0afffffffff,2.0,0.0,0.0
83bb0cfffffffff,18.0,0.0,0.0
83bb0dfffffffff,70.0,0.0,0.0
83bb0efffffffff,2.0,0.0,0.0
83bb28fffffffff,1.0,0.0,0.0
83bb29fffffffff,35.0,0.0,0.0
83bb2bfffffffff,289.0,0.0,0.0
83bb2dfffffffff,8.0,0.0,0.0
83bb36fffffffff,8.0,0.0,0.0
83bb50fffffffff,185.0,0.0,0.0
83bb51fffffffff,2.0,0.0,0.0
83bb52fffffffff,4.0,0.0,0.0
83bb53fffffffff,4.0,0.0,0.0
83bb54fffffffff,75.0,0.0,0.0
83bb56fffffffff,15.0,0.0,0.0
83bb5efffffffff,7.0,0.0,0.0
83bb72fffffffff,30.0,0.0,0.0
83bb74fffffffff,36.0,0.0,0.0
83bb76fffffffff,46.0,0.0,0.0
83be0efffffffff,1.0,0.0,0.0
83c203fffffffff,30.0,0.0,0.0
83c205fffffffff,6.0,0.0,0.0
83c21dfffffffff,32.0,0.0,0.0
83c289fffffffff,1.0,0.0,0.0
83c2c0fffffffff,4.0,0.0,0.0
83c2c1fffffffff,5.0,0.0,0.0
83c2c2fffffffff,3.0,0.0,0.0
83c2c4fffffffff,13.0,0.0,0.0
83c2c5fffffffff,39.0,0.0,0.0
83c2c6fffffffff,3.0,0.0,0.0
83c2d0fffffffff,10.0,0.0,0.0
83c2d4fffffffff,4.0,0.0,0.0
83c2d5fffffffff,2.0,0.0,0.0
83c2d6fffffffff,2.0,0.0,0.0
83c2e3fffffffff,169.0,0.0,0.0
83c2f1fffffffff,134.0,0.0,0.0
83c2f2fffffffff,75.0,0.0,0.0
83c2f3fffffffff,25.0,0.0,0.0
83c350fffffffff,1.0,0.0,0.0
83ce93fffffffff,1.0,0.0,0.0
83cf85fffffffff,9.0,0.0,0.0
83cf88fffffffff,3.0,0.0,0.0
83cf8cfffffffff,2.0,0.0,0.0
83cf94fffffffff,13.0,0.0,0.0
83cfa4fffffffff,60.0,0.0,0.0
83da80fffffffff,21.0,0.0,0.0
83da81fffffffff,7.0,0.0,0.0
83da82fffffffff,1.0,0.0,0.0
83da83fffffffff,35.0,0.0,0.0
83da84fffffffff,200.0,0.0,0.0
83da85fffffffff,49.0,0.0,0.0
83da86fffffffff,157.0,0.0,0.0
83da8cfffffffff,4.0,0.0,0.0
83da91fffffffff,3.0,0.0,0.0
83da94fffffffff,119.0,0.0,0.0
83da95fffffffff,3.0,0.0,0.0
83da96fffffffff,6.0,0.0,0.0
83da9cfffffffff,1.0,0.0,0.0
83daaafffffffff,22.0,0.0,0.0
83dab3fffffffff,119.0,0.0,0.0
83de62fffffffff,6.0,0.0,0.0
83de70fffffffff,14.0,0.0,0.0
83de71fffffffff,3.0,0.0,0.0
83de74fffffffff,1.0,0.0,0.0
