cell_id,Branta canadensis,Branta canadensis moffitti/maxima,Branta canadensis occidentalis/fulva,Branta canadensis [canadensis Group]
832ab2fffffffff,1248.0,2.0,0.0,1.0
832ab3fffffffff,10.0,0.0,0.0,0.0
832ab4fffffffff,572.0,511.0,0.0,10.0
832ab5fffffffff,70.0,2.0,0.0,0.0
832ab6fffffffff,88.0,0.0,0.0,0.0
832ad1fffffffff,5.0,0.0,0.0,0.0
832ad2fffffffff,4.0,0.0,0.0,0.0
832ad3fffffffff,12.0,0.0,0.0,0.0
832ad4fffffffff,18.0,0.0,0.0,0.0
832ad6fffffffff,7.0,0.0,0.0,0.0
832af1fffffffff,4.0,0.0,0.0,4.0
832af3fffffffff,8.0,0.0,0.0,0.0
832af4fffffffff,1.0,0.0,0.0,0.0
832af6fffffffff,8.0,0.0,0.0,2.0
832b00fffffffff,8.0,0.0,0.0,0.0
832b01fffffffff,70.0,0.0,0.0,1.0
832b03fffffffff,15.0,0.0,0.0,0.0
832b05fffffffff,17.0,0.0,0.0,0.0
832b0cfffffffff,12.0,0.0,0.0,0.0
832b10fffffffff,40.0,5.0,0.0,0.0
832b11fffffffff,41.0,2.0,0.0,0.0
832b12fffffffff,19.0,0.0,0.0,0.0
832b14fffffffff,4.0,0.0,0.0,0.0
832b16fffffffff,99.0,0.0,0.0,0.0
832b18fffffffff,207.0,0.0,0.0,0.0
832b19fffffffff,19.0,0.0,0.0,0.0
832b1afffffffff,34.0,1.0,0.0,2.0
832b1cfffffffff,18.0,0.0,0.0,0.0
832b1dfffffffff,7.0,0.0,0.0,0.0
832b23fffffffff,6.0,0.0,0.0,0.0
832b24fffffffff,7.0,0.0,0.0,0.0
832b25fffffffff,65.0,0.0,0.0,0.0
832b2efffffffff,1.0,0.0,0.0,0.0
832b30fffffffff,55.0,0.0,0.0,0.0
832b31fffffffff,53.0,0.0,0.0,0.0
832b33fffffffff,10.0,0.0,0.0,0.0
832b80fffffffff,25.0,0.0,0.0,0.0
832b81fffffffff,264.0,9.0,0.0,6.0
832b82fffffffff,24.0,0.0,0.0,0.0
832b83fffffffff,116.0,0.0,0.0,4.0
832b85fffffffff,18.0,0.0,0.0,0.0
832b88fffffffff,269.0,0.0,0.0,0.0
832b89fffffffff,482.0,4.0,0.0,0.0
832b8afffffffff,37.0,0.0,0.0,1.0
832b8bfffffffff,80.0,0.0,0.0,0.0
832b8cfffffffff,200.0,0.0,0.0,0.0
832b8dfffffffff,204.0,0.0,0.0,0.0
832b8efffffffff,44.0,9.0,0.0,9.0
832b90fffffffff,13.0,0.0,0.0,0.0
832b91fffffffff,9.0,0.0,0.0,0.0
832b93fffffffff,25.0,0.0,0.0,0.0
832b94fffffffff,50.0,0.0,0.0,0.0
832b98fffffffff,310.0,6.0,0.0,2.0
832b99fffffffff,30.0,1.0,0.0,1.0
832b9afffffffff,38.0,18.0,0.0,2.0
832b9bfffffffff,384.0,18.0,0.0,24.0
832b9cfffffffff,200.0,0.0,0.0,0.0
832b9dfffffffff,543.0,22.0,0.0,3.0
832b9efffffffff,9.0,0.0,0.0,0.0
832ba0fffffffff,26.0,0.0,0.0,0.0
832ba5fffffffff,357.0,0.0,0.0,0.0
832ba8fffffffff,142.0,0.0,0.0,7.0
832baafffffffff,842.0,0.0,0.0,0.0
832babfffffffff,5.0,0.0,0.0,0.0
832bacfffffffff,49.0,0.0,0.0,2.0
832badfffffffff,4.0,4.0,0.0,0.0
832baefffffffff,46.0,0.0,0.0,0.0
832bb0fffffffff,3.0,0.0,0.0,0.0
832bb2fffffffff,20.0,0.0,0.0,0.0
832bb3fffffffff,76.0,0.0,0.0,0.0
833426fffffffff,4.0,0.0,0.0,0.0
833434fffffffff,2.0,0.0,0.0,0.0
83351bfffffffff,1.0,0.0,0.0,0.0
8335a9fffffffff,25.0,0.0,0.0,0.0
833900fffffffff,9.0,0.0,0.0,0.0
833901fffffffff,7.0,0.0,0.0,0.0
833903fffffffff,24.0,0.0,0.0,0.0
833910fffffffff,2.0,0.0,0.0,0.0
833918fffffffff,4.0,0.0,0.0,0.0
83391efffffffff,6.0,0.0,0.0,0.0
833922fffffffff,2.0,0.0,0.0,0.0
833925fffffffff,42.0,0.0,0.0,2.0
833928fffffffff,21.0,0.0,0.0,0.0
83392cfffffffff,1.0,0.0,0.0,0.0
83392dfffffffff,2.0,0.0,0.0,0.0
83392efffffffff,4.0,0.0,0.0,0.0
833933fffffffff,42.0,0.0,0.0,0.0
833945fffffffff,2.0,0.0,0.0,0.0
833946fffffffff,1.0,0.0,0.0,0.0
833963fffffffff,2.0,0.0,0.0,0.0
83396cfffffffff,2.0,0.0,0.0,0.0
833974fffffffff,14.0,0.0,0.0,0.0
833f62fffffffff,1.0,0.0,0.0,0.0
833f72fffffffff,2.0,0.0,0.0,0.0
8343a0fffffffff,16.0,0.0,0.0,0.0
8343a1fffffffff,24.0,0.0,0.0,0.0
834412fffffffff,4.0,0.0,0.0,0.0
834413fffffffff,2.0,0.0,0.0,0.0
834416fffffffff,1.0,0.0,0.0,0.0
83441afffffffff,71.0,52.0,0.0,4.0
83441efffffffff,76.0,2.0,0.0,0.0
834440fffffffff,47.0,2.0,0.0,0.0
834441fffffffff,1.0,0.0,0.0,0.0
834442fffffffff,10.0,0.0,0.0,0.0
834443fffffffff,8.0,0.0,0.0,0.0
834445fffffffff,46.0,0.0,0.0,0.0
834446fffffffff,7.0,0.0,0.0,0.0
834448fffffffff,6.0,0.0,0.0,0.0
83444afffffffff,3.0,0.0,0.0,0.0
83444bfffffffff,5.0,0.0,0.0,2.0
83444cfffffffff,27.0,0.0,0.0,0.0
83444dfffffffff,27.0,0.0,0.0,0.0
83444efffffffff,8.0,0.0,0.0,0.0
834455fffffffff,3.0,0.0,0.0,0.0
83445dfffffffff,2.0,0.0,0.0,0.0
834463fffffffff,118.0,0.0,0.0,0.0
834468fffffffff,3.0,0.0,0.0,0.0
834469fffffffff,11.0,0.0,0.0,0.0
83446afffffffff,6.0,0.0,0.0,0.0
83446bfffffffff,17.0,0.0,0.0,0.0
83446cfffffffff,22.0,0.0,0.0,0.0
83446dfffffffff,72.0,0.0,0.0,2.0
83446efffffffff,87.0,0.0,0.0,0.0
834486fffffffff,23.0,0.0,0.0,0.0
8344a1fffffffff,15.0,0.0,0.0,0.0
8344a3fffffffff,24.0,0.0,0.0,0.0
8344a5fffffffff,1.0,0.0,0.0,0.0
8344a8fffffffff,4.0,0.0,0.0,0.0
8344a9fffffffff,27.0,0.0,0.0,0.0
8344acfffffffff,10.0,0.0,0.0,0.0
8344aefffffffff,13.0,0.0,0.0,0.0
8344c1fffffffff,6.0,0.0,0.0,0.0
8344c2fffffffff,10.0,0.0,0.0,0.0
8344c3fffffffff,2.0,0.0,0.0,0.0
8344c5fffffffff,2.0,0.0,0.0,0.0
8344c8fffffffff,2.0,0.0,0.0,0.0
8344c9fffffffff,6.0,0.0,0.0,0.0
8344cafffffffff,7.0,0.0,0.0,0.0
8344ccfffffffff,1.0,0.0,0.0,0.0
8344cdfffffffff,43.0,15.0,0.0,0.0
8344d0fffffffff,30.0,0.0,0.0,0.0
8344d1fffffffff,56.0,0.0,0.0,0.0
8344d3fffffffff,18.0,0.0,0.0,0.0
8344d5fffffffff,22.0,0.0,0.0,0.0
8344d8fffffffff,6.0,0.0,0.0,0.0
8344d9fffffffff,8.0,0.0,0.0,2.0
8344dcfffffffff,14.0,0.0,0.0,0.0
8344ddfffffffff,23.0,0.0,0.0,0.0
8344defffffffff,31.0,0.0,0.0,3.0
8344e0fffffffff,1.0,0.0,0.0,1.0
8344e2fffffffff,11.0,3.0,0.0,2.0
8344eefffffffff,14.0,0.0,0.0,0.0
8344f0fffffffff,102.0,0.0,0.0,0.0
8344f4fffffffff,177.0,4.0,0.0,3.0
8344f5fffffffff,8.0,0.0,0.0,0.0
8344f6fffffffff,12.0,0.0,0.0,2.0
83452afffffffff,1.0,0.0,0.0,0.0
8345a3fffffffff,4.0,0.0,0.0,0.0
834648fffffffff,1.0,0.0,0.0,0.0
83464efffffffff,2.0,0.0,0.0,0.0
83482efffffffff,7.0,0.0,0.0,0.0
834843fffffffff,3.0,0.0,0.0,0.0
83484afffffffff,48.0,5.0,0.0,0.0
834856fffffffff,1.0,0.0,0.0,0.0
834858fffffffff,1.0,1.0,0.0,0.0
834859fffffffff,6.0,2.0,0.0,0.0
83485afffffffff,11.0,0.0,0.0,0.0
83485bfffffffff,122.0,9.0,0.0,5.0
83485dfffffffff,2.0,0.0,0.0,0.0
834883fffffffff,8.0,0.0,0.0,0.0
834889fffffffff,9.0,0.0,0.0,0.0
83488bfffffffff,2.0,0.0,0.0,0.0
83488dfffffffff,4.0,0.0,0.0,0.0
83488efffffffff,2.0,0.0,0.0,0.0
834890fffffffff,16.0,0.0,0.0,0.0
834892fffffffff,8.0,0.0,0.0,0.0
834893fffffffff,9.0,0.0,0.0,0.0
834895fffffffff,22.0,0.0,0.0,0.0
834898fffffffff,78.0,0.0,0.0,0.0
83489afffffffff,22.0,0.0,0.0,0.0
83489bfffffffff,2.0,0.0,0.0,0.0
83489cfffffffff,45.0,0.0,0.0,0.0
83489dfffffffff,6.0,0.0,0.0,0.0
83489efffffffff,4.0,0.0,0.0,0.0
8348a2fffffffff,2.0,0.0,0.0,0.0
8348abfffffffff,12.0,0.0,0.0,0.0
8348b1fffffffff,2.0,0.0,0.0,0.0
8348b2fffffffff,2.0,0.0,0.0,0.0
8348b3fffffffff,18.0,0.0,0.0,0.0
8348c0fffffffff,2.0,0.0,0.0,0.0
8348c1fffffffff,10.0,0.0,0.0,0.0
8348c2fffffffff,1.0,0.0,0.0,0.0
8348c3fffffffff,7.0,0.0,0.0,2.0
8348c4fffffffff,2.0,0.0,0.0,0.0
8348c5fffffffff,5.0,0.0,0.0,0.0
8348c6fffffffff,33.0,0.0,0.0,0.0
8348c8fffffffff,19.0,0.0,0.0,0.0
8348c9fffffffff,25.0,4.0,0.0,1.0
8348cafffffffff,10.0,0.0,0.0,0.0
8348cbfffffffff,4.0,0.0,0.0,0.0
8348ccfffffffff,9.0,0.0,0.0,0.0
8348cdfffffffff,10.0,0.0,0.0,0.0
8348cefffffffff,3.0,0.0,0.0,0.0
8348d1fffffffff,12.0,0.0,0.0,0.0
8348d2fffffffff,8.0,0.0,0.0,2.0
8348d3fffffffff,11.0,0.0,0.0,0.0
8348d6fffffffff,2.0,0.0,0.0,0.0
8348d8fffffffff,70.0,0.0,0.0,0.0
8348dafffffffff,15.0,0.0,0.0,0.0
8348dbfffffffff,5.0,0.0,0.0,0.0
8348dcfffffffff,3.0,0.0,0.0,0.0
8348ddfffffffff,5.0,0.0,0.0,0.0
8348defffffffff,20.0,0.0,0.0,0.0
8348e8fffffffff,311.0,0.0,0.0,55.0
8348e9fffffffff,35.0,21.0,0.0,2.0
8348eafffffffff,140.0,4.0,0.0,0.0
8348ebfffffffff,147.0,71.0,0.0,3.0
8348ecfffffffff,26.0,0.0,0.0,0.0
8348eefffffffff,22.0,0.0,0.0,0.0
8348f2fffffffff,34.0,1.0,0.0,0.0
834995fffffffff,16.0,0.0,0.0,0.0
835d11fffffffff,206.0,0.0,0.0,0.0
835f58fffffffff,2.0,0.0,0.0,0.0
83ba69fffffffff,4.0,0.0,0.0,0.0
83bb08fffffffff,4.0,0.0,0.0,0.0
83bb09fffffffff,5.0,0.0,0.0,0.0
83bb0afffffffff,4.0,0.0,0.0,0.0
83bb0bfffffffff,2.0,0.0,0.0,0.0
83bb29fffffffff,13.0,0.0,0.0,0.0
83bb2bfffffffff,32.0,0.0,0.0,0.0
83bb2dfffffffff,2.0,0.0,0.0,0.0
83bb50fffffffff,5.0,0.0,0.0,0.0
83bb56fffffffff,4.0,0.0,0.0,0.0
83bb70fffffffff,2.0,0.0,0.0,0.0
83bb72fffffffff,4.0,0.0,0.0,0.0
83be0cfffffffff,2.0,0.0,0.0,0.0
83c2e3fffffffff,1.0,0.0,0.0,0.0
83da18fffffffff,4.0,0.0,0.0,0.0
83da80fffffffff,3.0,0.0,0.0,0.0
83da82fffffffff,11.0,0.0,0.0,0.0
83da83fffffffff,3.0,0.0,0.0,0.0
83da84fffffffff,13.0,0.0,0.0,0.0
83da85fffffffff,4.0,0.0,0.0,0.0
83da86fffffffff,8.0,0.0,0.0,0.0
83da90fffffffff,2.0,0.0,0.0,0.0
83da92fffffffff,8.0,0.0,0.0,0.0
83da94fffffffff,2.0,0.0,0.0,0.0
83da95fffffffff,5.0,0.0,0.0,0.0
83daaafffffffff,1.0,0.0,0.0,0.0
83dab3fffffffff,3.0,0.0,0.0,0.0
