cell_id,Passer domesticus,Passer domesticus [domesticus Group],Passer domesticus [indicus Group]
842c2a1ffffffff,3.0,3.0,0.0
842c2a3ffffffff,1.0,1.0,0.0
842c2abffffffff,4.0,4.0,0.0
842c2c5ffffffff,2.0,2.0,0.0
842c2e3ffffffff,2.0,2.0,0.0
842c2e5ffffffff,1.0,1.0,0.0
842c2e9ffffffff,1.0,1.0,0.0
842c365ffffffff,1.0,0.0,0.0
842c4cdffffffff,8.0,0.0,0.0
842c513ffffffff,42.0,0.0,0.0
842c93bffffffff,2.0,0.0,0.0
842ce59ffffffff,4.0,0.0,0.0
842d00dffffffff,1.0,1.0,0.0
842d03bffffffff,5.0,5.0,0.0
842d0e5ffffffff,1.0,0.0,0.0
842d107ffffffff,1.0,1.0,0.0
842d14bffffffff,1.0,0.0,0.0
842d181ffffffff,2.0,2.0,0.0
842d183ffffffff,1.0,0.0,0.0
842d18dffffffff,1.0,1.0,0.0
842d303ffffffff,1.0,0.0,0.0
842d32bffffffff,1.0,1.0,0.0
842d32dffffffff,3.0,3.0,0.0
842d331ffffffff,1.0,0.0,0.0
842d333ffffffff,1.0,0.0,0.0
842d641ffffffff,4.0,0.0,0.0
842da17ffffffff,1.0,0.0,0.0
842da45ffffffff,1.0,1.0,0.0
842da69ffffffff,2.0,2.0,0.0
842da6bffffffff,1.0,1.0,0.0
842da81ffffffff,6.0,6.0,0.0
842db05ffffffff,2.0,0.0,0.0
843422bffffffff,2.0,0.0,0.0
8434261ffffffff,12.0,0.0,0.0
8434265ffffffff,9.0,0.0,0.0
843434dffffffff,4.0,0.0,0.0
84344cbffffffff,6.0,0.0,0.0
84351a1ffffffff,2.0,0.0,0.0
84351a3ffffffff,4.0,0.0,0.0
84351b5ffffffff,58.0,0.0,0.0
84351bdffffffff,2.0,0.0,0.0
8435a93ffffffff,2.0,0.0,0.0
8435ae3ffffffff,4.0,0.0,0.0
84380d5ffffffff,2.0,0.0,0.0
8438105ffffffff,2.0,0.0,0.0
8438197ffffffff,1.0,0.0,0.0
843829bffffffff,2.0,0.0,0.0
8438625ffffffff,40.0,0.0,0.0
8438707ffffffff,3.0,0.0,0.0
8438711ffffffff,3.0,0.0,0.0
8438719ffffffff,1.0,0.0,0.0
8438751ffffffff,2.0,0.0,0.0
8438753ffffffff,6.0,0.0,0.0
8438755ffffffff,1.0,0.0,0.0
843875bffffffff,5.0,0.0,0.0
8438a57ffffffff,1.0,0.0,0.0
8438ab3ffffffff,2.0,0.0,0.0
8438e49ffffffff,2.0,0.0,0.0
8439001ffffffff,3.0,0.0,0.0
8439003ffffffff,35.0,0.0,0.0
8439005ffffffff,1.0,0.0,0.0
8439007ffffffff,5.0,0.0,0.0
843900bffffffff,1.0,1.0,0.0
843900dffffffff,2.0,0.0,0.0
8439015ffffffff,13.0,0.0,0.0
843901dffffffff,28.0,1.0,0.0
843902bffffffff,3.0,0.0,0.0
8439031ffffffff,3.0,0.0,0.0
8439033ffffffff,4.0,0.0,0.0
8439035ffffffff,3.0,0.0,0.0
8439039ffffffff,12.0,0.0,0.0
843903bffffffff,3.0,0.0,0.0
843903dffffffff,17.0,1.0,0.0
8439047ffffffff,7.0,0.0,0.0
843904dffffffff,2.0,0.0,0.0
8439057ffffffff,1.0,0.0,0.0
843905dffffffff,2.0,0.0,0.0
843906bffffffff,1.0,0.0,0.0
843906dffffffff,5.0,0.0,0.0
84390cbffffffff,2.0,0.0,0.0
8439101ffffffff,13.0,0.0,0.0
8439111ffffffff,2.0,0.0,0.0
8439115ffffffff,4.0,0.0,0.0
8439119ffffffff,2.0,0.0,0.0
8439153ffffffff,1.0,0.0,0.0
8439155ffffffff,6.0,0.0,0.0
8439157ffffffff,3.0,0.0,0.0
8439159ffffffff,4.0,0.0,0.0
843915bffffffff,2.0,0.0,0.0
8439181ffffffff,3.0,3.0,0.0
84391a9ffffffff,6.0,4.0,0.0
84391abffffffff,2.0,2.0,0.0
84391c5ffffffff,2.0,0.0,0.0
84391c7ffffffff,2.0,1.0,0.0
84391d1ffffffff,10.0,0.0,0.0
84391dbffffffff,1.0,0.0,0.0
84391ddffffffff,2.0,0.0,0.0
84391e1ffffffff,1.0,1.0,0.0
84391e3ffffffff,10.0,10.0,0.0
84391e7ffffffff,5.0,5.0,0.0
84391ebffffffff,3.0,3.0,0.0
8439207ffffffff,5.0,0.0,0.0
843920dffffffff,9.0,0.0,0.0
8439213ffffffff,2.0,0.0,0.0
843921dffffffff,2.0,0.0,0.0
8439221ffffffff,3.0,0.0,0.0
8439223ffffffff,4.0,0.0,0.0
8439227ffffffff,4.0,0.0,0.0
8439229ffffffff,4.0,0.0,0.0
8439239ffffffff,6.0,0.0,0.0
8439253ffffffff,1.0,0.0,0.0
8439257ffffffff,6.0,0.0,0.0
8439285ffffffff,4.0,0.0,0.0
8439287ffffffff,2.0,0.0,0.0
843928dffffffff,1.0,0.0,0.0
84392a1ffffffff,1.0,0.0,0.0
84392a7ffffffff,4.0,0.0,0.0
84392a9ffffffff,5.0,0.0,0.0
84392abffffffff,3.0,0.0,0.0
84392adffffffff,2.0,0.0,0.0
84392b7ffffffff,2.0,0.0,0.0
84392cdffffffff,2.0,0.0,0.0
84392e1ffffffff,2.0,1.0,0.0
84392e3ffffffff,1.0,0.0,0.0
84392e7ffffffff,1.0,0.0,0.0
84392ebffffffff,5.0,0.0,0.0
8439311ffffffff,3.0,0.0,0.0
8439313ffffffff,5.0,0.0,0.0
8439317ffffffff,4.0,0.0,0.0
843931bffffffff,4.0,0.0,0.0
8439333ffffffff,2.0,0.0,0.0
8439337ffffffff,9.0,1.0,0.0
8439423ffffffff,5.0,0.0,0.0
8439435ffffffff,10.0,0.0,0.0
8439447ffffffff,2.0,2.0,0.0
843946dffffffff,2.0,0.0,0.0
843950dffffffff,1.0,0.0,0.0
843951dffffffff,2.0,0.0,0.0
8439547ffffffff,1.0,0.0,0.0
8439549ffffffff,2.0,0.0,0.0
84395a5ffffffff,3.0,0.0,0.0
84395c1ffffffff,12.0,0.0,0.0
84395c9ffffffff,2.0,0.0,0.0
8439705ffffffff,2.0,0.0,0.0
8439707ffffffff,1.0,0.0,0.0
8439711ffffffff,1.0,1.0,0.0
8439721ffffffff,47.0,0.0,0.0
8439723ffffffff,9.0,0.0,0.0
8439727ffffffff,6.0,0.0,0.0
8439729ffffffff,52.0,0.0,0.0
843972bffffffff,2.0,0.0,0.0
843972dffffffff,11.0,0.0,0.0
8439731ffffffff,2.0,0.0,0.0
8439739ffffffff,74.0,0.0,0.0
843973dffffffff,12.0,0.0,0.0
8439741ffffffff,7.0,0.0,0.0
8439743ffffffff,2.0,0.0,0.0
843974bffffffff,1.0,0.0,0.0
843975dffffffff,3.0,3.0,0.0
8439763ffffffff,4.0,0.0,0.0
84399a7ffffffff,4.0,0.0,0.0
843c029ffffffff,1.0,0.0,0.0
843c0a5ffffffff,6.0,0.0,0.0
843c0adffffffff,2.0,0.0,0.0
843c199ffffffff,8.0,0.0,0.0
843c19bffffffff,1.0,0.0,0.0
843c1b5ffffffff,2.0,0.0,0.0
843c1b9ffffffff,2.0,0.0,0.0
843c1d3ffffffff,2.0,0.0,0.0
843c1d5ffffffff,1.0,0.0,0.0
843c1e9ffffffff,3.0,0.0,0.0
843c525ffffffff,4.0,0.0,0.0
843c527ffffffff,5.0,0.0,0.0
843c8d9ffffffff,2.0,0.0,0.0
843c8edffffffff,3.0,0.0,0.0
843ca87ffffffff,3.0,0.0,0.0
843ca93ffffffff,2.0,0.0,0.0
843ca97ffffffff,1.0,0.0,0.0
843cb6bffffffff,2.0,0.0,0.0
843ce01ffffffff,1.0,0.0,0.0
843cf05ffffffff,7.0,0.0,0.0
843cf0dffffffff,2.0,0.0,0.0
843cf11ffffffff,98.0,0.0,0.0
843cf17ffffffff,6.0,0.0,0.0
843cf25ffffffff,1.0,0.0,0.0
843cf29ffffffff,5.0,0.0,0.0
843cf2dffffffff,9.0,0.0,0.0
843cf49ffffffff,3.0,0.0,0.0
843cf61ffffffff,1.0,0.0,0.0
843cf69ffffffff,7.0,0.0,0.0
843d143ffffffff,4.0,0.0,0.0
843d323ffffffff,2.0,0.0,0.0
843d359ffffffff,2.0,0.0,0.0
843d35dffffffff,7.0,0.0,0.0
843d845ffffffff,7.0,0.0,0.0
843d851ffffffff,4.0,0.0,0.0
843d85dffffffff,1.0,0.0,0.0
843d983ffffffff,1.0,0.0,0.0
843d987ffffffff,1.0,0.0,0.0
843d99dffffffff,2.0,0.0,0.0
843d9b5ffffffff,2.0,0.0,0.0
843d9e5ffffffff,2.0,0.0,0.0
843da11ffffffff,6.0,0.0,0.0
843da19ffffffff,2.0,0.0,0.0
843da1bffffffff,3.0,0.0,0.0
843da1dffffffff,7.0,0.0,1.0
843da21ffffffff,5.0,0.0,0.0
843da25ffffffff,4.0,0.0,0.0
843da37ffffffff,37.0,0.0,0.0
843da61ffffffff,2.0,0.0,2.0
843da69ffffffff,7.0,0.0,0.0
843da81ffffffff,2.0,0.0,0.0
843db13ffffffff,10.0,0.0,0.0
843db1bffffffff,2.0,0.0,0.0
843e5cbffffffff,1.0,0.0,0.0
843e689ffffffff,2.0,0.0,0.0
843e68dffffffff,4.0,0.0,0.0
843f4d1ffffffff,5.0,5.0,0.0
843f4d3ffffffff,6.0,6.0,0.0
843f4d9ffffffff,2.0,2.0,0.0
843f4dbffffffff,10.0,10.0,0.0
8441093ffffffff,1.0,0.0,0.0
84411c3ffffffff,1.0,0.0,0.0
84411cbffffffff,12.0,0.0,0.0
84419ddffffffff,2.0,0.0,0.0
8441b29ffffffff,2.0,0.0,0.0
8441b43ffffffff,3.0,0.0,0.0
8442531ffffffff,25.0,0.0,0.0
8442533ffffffff,14.0,0.0,0.0
8442581ffffffff,2.0,0.0,0.0
844258bffffffff,12.0,0.0,0.0
8442597ffffffff,2.0,0.0,0.0
844259dffffffff,13.0,0.0,0.0
84425a5ffffffff,2.0,0.0,0.0
84425a7ffffffff,6.0,0.0,0.0
84425a9ffffffff,3.0,0.0,0.0
84425e7ffffffff,7.0,0.0,0.0
8442c07ffffffff,3.0,0.0,0.0
8442c13ffffffff,2.0,0.0,2.0
8442c41ffffffff,3.0,0.0,3.0
8442c47ffffffff,1.0,0.0,1.0
8442c4bffffffff,3.0,0.0,3.0
8442c53ffffffff,2.0,0.0,0.0
8442ce3ffffffff,1.0,0.0,0.0
8442ce7ffffffff,2.0,0.0,0.0
8442ce9ffffffff,12.0,0.0,0.0
8442cebffffffff,2.0,0.0,0.0
8442db7ffffffff,1.0,0.0,1.0
8442e45ffffffff,5.0,0.0,5.0
8442ea9ffffffff,4.0,0.0,0.0
8442eb3ffffffff,1.0,0.0,1.0
8443603ffffffff,1.0,0.0,0.0
844360bffffffff,1.0,0.0,0.0
8443813ffffffff,2.0,0.0,2.0
84438c3ffffffff,2.0,0.0,2.0
844396dffffffff,4.0,0.0,4.0
8443983ffffffff,1.0,0.0,1.0
8443aa9ffffffff,1.0,0.0,1.0
8444125ffffffff,1.0,0.0,0.0
84441abffffffff,6.0,0.0,0.0
84441b7ffffffff,6.0,0.0,0.0
84441e3ffffffff,1.0,0.0,0.0
8444409ffffffff,3.0,0.0,0.0
844440dffffffff,1.0,0.0,0.0
8444439ffffffff,2.0,0.0,0.0
8444459ffffffff,8.0,0.0,0.0
844445dffffffff,15.0,0.0,0.0
8444461ffffffff,2.0,0.0,0.0
8444469ffffffff,2.0,0.0,0.0
844446bffffffff,1.0,0.0,0.0
84444cdffffffff,1.0,0.0,0.0
844450dffffffff,3.0,0.0,0.0
84446c3ffffffff,9.0,2.0,0.0
84446c5ffffffff,3.0,0.0,0.0
84446cbffffffff,1.0,0.0,0.0
84446d3ffffffff,1.0,0.0,0.0
8444859ffffffff,2.0,0.0,0.0
8444861ffffffff,3.0,0.0,0.0
8444869ffffffff,2.0,0.0,0.0
8444a11ffffffff,1.0,0.0,0.0
8444a19ffffffff,7.0,0.0,0.0
8444a1bffffffff,2.0,0.0,0.0
8444a53ffffffff,1.0,0.0,0.0
8444a89ffffffff,4.0,0.0,0.0
8444a8dffffffff,2.0,0.0,0.0
8444a91ffffffff,4.0,0.0,0.0
8444a9bffffffff,2.0,0.0,0.0
8444a9dffffffff,1.0,0.0,0.0
8444ad3ffffffff,3.0,0.0,0.0
8444ad9ffffffff,1.0,0.0,0.0
8444b13ffffffff,1.0,0.0,0.0
8444c0bffffffff,2.0,0.0,0.0
8444c91ffffffff,2.0,0.0,0.0
8444d07ffffffff,11.0,0.0,0.0
8444dabffffffff,2.0,0.0,0.0
8444e07ffffffff,1.0,0.0,0.0
8444e47ffffffff,1.0,0.0,0.0
8444f05ffffffff,1.0,0.0,0.0
8444f43ffffffff,26.0,0.0,0.0
8444f55ffffffff,2.0,0.0,0.0
8444f5dffffffff,2.0,0.0,0.0
8445059ffffffff,5.0,0.0,0.0
8445205ffffffff,1.0,0.0,0.0
8445213ffffffff,3.0,0.0,0.0
8445233ffffffff,18.0,0.0,0.0
8445255ffffffff,4.0,0.0,0.0
84452cbffffffff,1.0,0.0,0.0
84452e1ffffffff,13.0,0.0,0.0
8445749ffffffff,2.0,0.0,0.0
8445a33ffffffff,35.0,0.0,0.0
8445b23ffffffff,12.0,0.0,0.0
8448029ffffffff,2.0,0.0,0.0
844802bffffffff,1.0,0.0,0.0
8448031ffffffff,1.0,0.0,0.0
84480bbffffffff,1.0,0.0,0.0
84480edffffffff,2.0,0.0,0.0
844810dffffffff,3.0,0.0,0.0
8448147ffffffff,2.0,0.0,0.0
844814bffffffff,3.0,0.0,0.0
844832bffffffff,1.0,0.0,0.0
8448331ffffffff,2.0,0.0,0.0
844833bffffffff,1.0,0.0,0.0
844833dffffffff,2.0,0.0,0.0
8448363ffffffff,2.0,0.0,0.0
8448367ffffffff,1.0,0.0,0.0
8448437ffffffff,1.0,0.0,0.0
8448469ffffffff,4.0,0.0,0.0
84484a5ffffffff,2.0,0.0,0.0
84484a7ffffffff,1.0,0.0,0.0
8448557ffffffff,1.0,0.0,0.0
8448597ffffffff,5.0,0.0,0.0
8448599ffffffff,4.0,0.0,0.0
844859dffffffff,4.0,0.0,0.0
84485b1ffffffff,3.0,0.0,0.0
84485bbffffffff,3.0,0.0,0.0
84485bdffffffff,2.0,0.0,0.0
8448715ffffffff,1.0,0.0,0.0
8448733ffffffff,3.0,0.0,0.0
844873bffffffff,1.0,0.0,0.0
844889dffffffff,1.0,0.0,0.0
8448923ffffffff,2.0,2.0,0.0
8448939ffffffff,3.0,0.0,0.0
8448951ffffffff,2.0,0.0,0.0
8448999ffffffff,2.0,0.0,0.0
844899dffffffff,2.0,0.0,0.0
8448b05ffffffff,1.0,0.0,0.0
8448b13ffffffff,1.0,0.0,0.0
8448b2bffffffff,1.0,0.0,0.0
8448b39ffffffff,6.0,0.0,0.0
8448c19ffffffff,6.0,0.0,0.0
8448c35ffffffff,1.0,1.0,0.0
8448c4dffffffff,3.0,0.0,0.0
8448c59ffffffff,1.0,0.0,0.0
8448c5bffffffff,1.0,0.0,0.0
8448c61ffffffff,2.0,0.0,0.0
8448cd9ffffffff,1.0,0.0,0.0
8448d87ffffffff,1.0,0.0,0.0
8448e83ffffffff,1.0,0.0,0.0
8448e85ffffffff,33.0,0.0,0.0
8448e8dffffffff,6.0,0.0,0.0
8448e93ffffffff,7.0,0.0,0.0
8448e97ffffffff,14.0,0.0,0.0
8448e9bffffffff,3.0,0.0,0.0
8448ea1ffffffff,2.0,0.0,0.0
8448ea5ffffffff,6.0,0.0,0.0
8448ea7ffffffff,2.0,0.0,0.0
8448eb5ffffffff,1.0,0.0,0.0
8448eb7ffffffff,2.0,0.0,0.0
8448ebbffffffff,13.0,2.0,0.0
8448ebdffffffff,4.0,0.0,0.0
8448ec7ffffffff,2.0,0.0,0.0
8448ee1ffffffff,21.0,0.0,0.0
8448ee7ffffffff,4.0,1.0,0.0
8448ee9ffffffff,6.0,0.0,0.0
8448eebffffffff,79.0,0.0,0.0
8448f25ffffffff,2.0,0.0,0.0
8448f3dffffffff,2.0,0.0,0.0
8449865ffffffff,1.0,0.0,0.0
84498b3ffffffff,3.0,0.0,0.0
84498e3ffffffff,3.0,0.0,0.0
844990dffffffff,4.0,0.0,0.0
8449919ffffffff,1.0,0.0,0.0
8449951ffffffff,2.0,0.0,0.0
844995dffffffff,2.0,0.0,0.0
8449961ffffffff,5.0,0.0,0.0
8449963ffffffff,2.0,0.0,0.0
8449987ffffffff,2.0,0.0,0.0
8449a89ffffffff,3.0,0.0,0.0
8449ae3ffffffff,2.0,0.0,0.0
8449b23ffffffff,1.0,0.0,0.0
8449b33ffffffff,2.0,0.0,0.0
844b863ffffffff,17.0,0.0,0.0
844b86dffffffff,1.0,0.0,0.0
844b9cdffffffff,1.0,0.0,0.0
844ba0bffffffff,7.0,0.0,0.0
844bb59ffffffff,15.0,0.0,0.0
844cabdffffffff,2.0,0.0,0.0
844cc09ffffffff,4.0,0.0,0.0
844cc0bffffffff,15.0,0.0,0.0
844cc43ffffffff,2.0,0.0,0.0
844cc53ffffffff,6.0,0.0,0.0
844cc55ffffffff,2.0,0.0,0.0
844cc57ffffffff,2.0,0.0,0.0
844cc59ffffffff,7.0,0.0,0.0
844cc5bffffffff,4.0,0.0,0.0
844cc5dffffffff,11.0,0.0,0.0
844cd09ffffffff,3.0,0.0,0.0
844cd0dffffffff,2.0,0.0,0.0
844cd29ffffffff,5.0,0.0,0.0
844cd43ffffffff,5.0,0.0,0.0
844ce81ffffffff,4.0,0.0,0.0
844ce85ffffffff,65.0,0.0,0.0
844ce8bffffffff,12.0,0.0,0.0
844cea9ffffffff,3.0,0.0,0.0
844ceadffffffff,15.0,0.0,0.0
844ced5ffffffff,3.0,0.0,0.0
844cee3ffffffff,4.0,0.0,0.0
844cee5ffffffff,27.0,0.0,0.0
844cee7ffffffff,18.0,0.0,0.0
844d4bbffffffff,7.0,0.0,0.0
845269bffffffff,3.0,0.0,3.0
8452aa3ffffffff,2.0,0.0,0.0
8452b1dffffffff,2.0,0.0,0.0
8452d41ffffffff,2.0,0.0,0.0
84534d5ffffffff,2.0,0.0,0.0
8453553ffffffff,2.0,0.0,0.0
845355dffffffff,2.0,0.0,0.0
84536bdffffffff,2.0,0.0,2.0
8454f57ffffffff,7.0,0.0,0.0
84574ddffffffff,8.0,0.0,0.0
8458407ffffffff,1.0,0.0,0.0
8459097ffffffff,2.0,0.0,0.0
845d101ffffffff,2.0,0.0,0.0
845d103ffffffff,3.0,0.0,0.0
845d115ffffffff,2.0,0.0,0.0
845e469ffffffff,2.0,0.0,0.0
845e4b1ffffffff,4.0,0.0,0.0
845e4b5ffffffff,4.0,0.0,0.0
845e5d3ffffffff,4.0,0.0,0.0
845e5ddffffffff,1.0,0.0,0.0
845e62dffffffff,2.0,0.0,0.0
845e667ffffffff,9.0,0.0,0.0
845e705ffffffff,1.0,0.0,0.0
845e719ffffffff,16.0,0.0,0.0
845e71bffffffff,6.0,0.0,0.0
845e729ffffffff,10.0,0.0,0.0
845f2b3ffffffff,2.0,0.0,0.0
8460025ffffffff,3.0,0.0,0.0
8460027ffffffff,6.0,0.0,0.0
846002dffffffff,7.0,0.0,0.0
846004dffffffff,9.0,0.0,0.0
8460067ffffffff,2.0,0.0,0.0
8460069ffffffff,2.0,0.0,0.0
8460107ffffffff,1.0,0.0,0.0
846010bffffffff,2.0,0.0,0.0
846011bffffffff,9.0,0.0,0.0
846012bffffffff,3.0,0.0,0.0
8460147ffffffff,1.0,0.0,0.0
8460151ffffffff,2.0,0.0,0.0
8460169ffffffff,5.0,0.0,0.0
8460221ffffffff,2.0,0.0,0.0
8460225ffffffff,3.0,0.0,0.0
846022dffffffff,2.0,0.0,0.0
8460263ffffffff,9.0,0.0,0.0
846026bffffffff,1.0,0.0,0.0
8460313ffffffff,14.0,0.0,0.0
8460319ffffffff,11.0,0.0,0.0
846031bffffffff,6.0,0.0,0.0
846031dffffffff,12.0,0.0,0.0
8460333ffffffff,5.0,0.0,0.0
8460337ffffffff,3.0,0.0,0.0
846033bffffffff,28.0,0.0,0.0
8460353ffffffff,10.0,0.0,0.0
8460849ffffffff,2.0,0.0,0.0
84608ebffffffff,2.0,0.0,0.0
8460985ffffffff,2.0,0.0,0.0
84609e3ffffffff,2.0,0.0,0.0
8460a1bffffffff,3.0,0.0,0.0
8460a25ffffffff,5.0,0.0,0.0
8460a89ffffffff,5.0,0.0,0.0
8460a91ffffffff,4.0,0.0,0.0
8460a97ffffffff,5.0,0.0,0.0
8460a9bffffffff,2.0,0.0,0.0
8460aa9ffffffff,1.0,0.0,0.0
8460acdffffffff,3.0,0.0,0.0
8460ad3ffffffff,1.0,0.0,0.0
8460ae5ffffffff,2.0,0.0,0.0
8460aedffffffff,2.0,0.0,0.0
8460b1bffffffff,1.0,0.0,0.0
8460b53ffffffff,5.0,0.0,0.0
8461893ffffffff,3.0,0.0,0.0
84618b9ffffffff,4.0,0.0,0.0
84619abffffffff,1.0,0.0,0.0
8463323ffffffff,2.0,0.0,2.0
846336dffffffff,2.0,0.0,2.0
846432bffffffff,2.0,0.0,0.0
846433dffffffff,8.0,0.0,0.0
846434bffffffff,2.0,0.0,0.0
8464829ffffffff,3.0,0.0,3.0
84648c9ffffffff,1.0,0.0,0.0
84648ddffffffff,2.0,0.0,0.0
846491dffffffff,5.0,0.0,0.0
8464b5bffffffff,2.0,0.0,0.0
8464b67ffffffff,3.0,0.0,0.0
8464e49ffffffff,1.0,0.0,0.0
846518dffffffff,2.0,0.0,0.0
846519dffffffff,7.0,0.0,0.0
846520dffffffff,4.0,0.0,0.0
846526bffffffff,3.0,0.0,0.0
84658b3ffffffff,2.0,0.0,0.0
8465993ffffffff,5.0,0.0,0.0
8465b57ffffffff,3.0,0.0,0.0
8465b5bffffffff,1.0,0.0,0.0
8465b6bffffffff,5.0,0.0,0.0
8466107ffffffff,6.0,0.0,0.0
8466119ffffffff,4.0,0.0,0.0
8466139ffffffff,30.0,0.0,0.0
8466163ffffffff,8.0,0.0,0.0
8466165ffffffff,1.0,0.0,0.0
8466167ffffffff,2.0,0.0,0.0
846620bffffffff,10.0,0.0,0.0
846622bffffffff,1.0,0.0,0.0
84662c9ffffffff,2.0,0.0,0.0
8466311ffffffff,2.0,0.0,0.0
8466313ffffffff,2.0,0.0,0.0
84665abffffffff,2.0,0.0,0.0
8466a01ffffffff,2.0,0.0,0.0
8466a05ffffffff,7.0,0.0,0.0
8466a59ffffffff,13.0,0.0,0.0
8466a5bffffffff,8.0,0.0,0.0
8466b0bffffffff,1.0,0.0,0.0
8466b1dffffffff,1.0,0.0,0.0
8466b4dffffffff,2.0,0.0,0.0
8466b51ffffffff,6.0,0.0,0.0
8466b53ffffffff,6.0,0.0,0.0
8466b57ffffffff,2.0,0.0,0.0
8466b5bffffffff,7.0,0.0,0.0
8466d33ffffffff,4.0,0.0,0.0
8466d35ffffffff,4.0,0.0,0.0
8467329ffffffff,25.0,0.0,0.0
8467365ffffffff,7.0,0.0,0.0
8467413ffffffff,1.0,0.0,0.0
8467431ffffffff,1.0,0.0,0.0
846743bffffffff,2.0,0.0,0.0
846743dffffffff,2.0,0.0,0.0
8467447ffffffff,32.0,0.0,0.0
846746bffffffff,2.0,0.0,0.0
84674c9ffffffff,7.0,0.0,0.0
8467513ffffffff,2.0,0.0,0.0
8467523ffffffff,9.0,0.0,0.0
8467535ffffffff,5.0,0.0,0.0
8467551ffffffff,2.0,0.0,0.0
8467553ffffffff,3.0,0.0,0.0
846769bffffffff,2.0,0.0,0.0
8467737ffffffff,5.0,0.0,0.0
84679a1ffffffff,1.0,0.0,0.0
846a5a9ffffffff,6.0,0.0,0.0
846ac93ffffffff,3.0,0.0,0.0
846aee3ffffffff,1.0,0.0,0.0
846d049ffffffff,2.0,0.0,0.0
846d23bffffffff,2.0,0.0,0.0
846d287ffffffff,2.0,0.0,0.0
846d291ffffffff,2.0,0.0,0.0
846d295ffffffff,1.0,0.0,0.0
846d2b9ffffffff,2.0,0.0,0.0
846d32bffffffff,1.0,0.0,0.0
846d69dffffffff,3.0,0.0,0.0
8472da3ffffffff,2.0,0.0,0.0
847509dffffffff,1.0,0.0,0.0
84750d7ffffffff,3.0,0.0,0.0
847a407ffffffff,1.0,0.0,0.0
847a413ffffffff,3.0,0.0,0.0
847a4c1ffffffff,2.0,0.0,0.0
847a59bffffffff,5.0,0.0,0.0
847a6a1ffffffff,5.0,0.0,0.0
847a6bdffffffff,2.0,0.0,0.0
847b48dffffffff,29.0,0.0,0.0
847b4adffffffff,8.0,0.0,0.0
847b4c1ffffffff,45.0,0.0,0.0
847b4c5ffffffff,20.0,0.0,0.0
847b4c7ffffffff,138.0,0.0,0.0
847b4c9ffffffff,36.0,0.0,0.0
847b4cbffffffff,4.0,0.0,0.0
847b4e7ffffffff,21.0,0.0,0.0
847b4ebffffffff,9.0,0.0,0.0
8480237ffffffff,2.0,0.0,0.0
848142bffffffff,1.0,0.0,0.0
8482e37ffffffff,3.0,0.0,0.0
8482f23ffffffff,3.0,0.0,0.0
848b429ffffffff,1.0,0.0,0.0
848b61bffffffff,1.0,0.0,0.0
848f0d3ffffffff,1.0,0.0,0.0
849451dffffffff,1.0,0.0,0.0
849c8a7ffffffff,2.0,0.0,0.0
849caadffffffff,3.0,0.0,0.0
849cae7ffffffff,2.0,0.0,0.0
849e025ffffffff,1.0,0.0,0.0
849e225ffffffff,1.0,0.0,0.0
84a2049ffffffff,2.0,0.0,0.0
84a231bffffffff,2.0,0.0,0.0
84a3189ffffffff,1.0,0.0,0.0
84a31d5ffffffff,16.0,0.0,0.0
84a3761ffffffff,4.0,0.0,0.0
84a8353ffffffff,2.0,0.0,0.0
84a92c5ffffffff,1.0,0.0,0.0
84a94e5ffffffff,3.0,0.0,0.0
84a9611ffffffff,7.0,0.0,0.0
84a9613ffffffff,6.0,0.0,0.0
84a9617ffffffff,2.0,0.0,0.0
84a9619ffffffff,3.0,0.0,0.0
84a9653ffffffff,10.0,0.0,0.0
84a96c1ffffffff,2.0,0.0,0.0
84ada03ffffffff,1.0,0.0,0.0
84b248bffffffff,24.0,0.0,0.0
84b2491ffffffff,1.0,0.0,0.0
84b2493ffffffff,2.0,0.0,0.0
84b2497ffffffff,2.0,0.0,0.0
84b2499ffffffff,24.0,0.0,0.0
84b249bffffffff,6.0,0.0,0.0
84b249dffffffff,15.0,0.0,0.0
84b24b9ffffffff,6.0,0.0,0.0
84b24bbffffffff,8.0,0.0,0.0
84b24c3ffffffff,2.0,0.0,0.0
84b24d1ffffffff,202.0,0.0,0.0
84b24d3ffffffff,408.0,0.0,0.0
84b24d5ffffffff,7.0,0.0,0.0
84b24d7ffffffff,10.0,0.0,0.0
84b24d9ffffffff,14.0,0.0,0.0
84b24dbffffffff,562.0,0.0,0.0
84b24ddffffffff,5.0,0.0,0.0
84b2613ffffffff,1.0,0.0,0.0
84b262dffffffff,1.0,0.0,0.0
84b2687ffffffff,5.0,0.0,0.0
84b268bffffffff,4.0,0.0,0.0
84b2691ffffffff,8.0,0.0,0.0
84b269bffffffff,2.0,0.0,0.0
84b269dffffffff,1.0,0.0,0.0
84b26a1ffffffff,2.0,0.0,0.0
84b26b3ffffffff,4.0,0.0,0.0
84b26b9ffffffff,2.0,0.0,0.0
84b26bbffffffff,2.0,0.0,0.0
84b26bdffffffff,9.0,0.0,0.0
84b26d7ffffffff,12.0,0.0,0.0
84b26d9ffffffff,2.0,0.0,0.0
84b270dffffffff,2.0,0.0,0.0
84b2993ffffffff,2.0,0.0,0.0
84b2c0dffffffff,2.0,0.0,0.0
84b2c41ffffffff,2.0,0.0,0.0
84b2c45ffffffff,1.0,0.0,0.0
84b2c47ffffffff,1.0,0.0,0.0
