cell_id,Polioptila caerulea,Polioptila caerulea [obscura Group],Polioptila caerulea caerulea,Polioptila caerulea cozumelae
83452cfffffffff,1677.0,0.0,0.0,0.0
83452dfffffffff,189.0,0.0,0.0,0.0
83452efffffffff,4045.0,0.0,0.0,0.0
834535fffffffff,16.0,0.0,0.0,0.0
834564fffffffff,24.0,0.0,0.0,0.0
834569fffffffff,1.0,0.0,0.0,0.0
83456dfffffffff,20.0,0.0,0.0,0.0
834572fffffffff,489.0,0.0,0.0,0.0
834574fffffffff,30.0,0.0,0.0,0.0
834576fffffffff,218.0,8.0,0.0,0.0
834582fffffffff,4.0,0.0,0.0,0.0
834583fffffffff,45.0,0.0,0.0,0.0
834588fffffffff,680.0,0.0,0.0,0.0
834589fffffffff,7.0,0.0,0.0,0.0
83458afffffffff,10.0,0.0,0.0,0.0
83458cfffffffff,727.0,0.0,0.0,0.0
83458dfffffffff,152.0,0.0,0.0,0.0
83458efffffffff,221.0,0.0,0.0,0.0
834590fffffffff,3.0,0.0,0.0,0.0
834591fffffffff,68.0,0.0,0.0,0.0
834592fffffffff,13.0,0.0,0.0,0.0
834598fffffffff,44.0,0.0,0.0,0.0
83459cfffffffff,33.0,0.0,0.0,0.0
83459dfffffffff,88.0,0.0,0.0,0.0
83459efffffffff,3.0,0.0,0.0,0.0
834801fffffffff,17.0,0.0,0.0,0.0
834802fffffffff,222.0,0.0,0.0,0.0
834803fffffffff,16.0,0.0,0.0,0.0
834805fffffffff,523.0,1.0,0.0,0.0
834806fffffffff,181.0,0.0,0.0,0.0
834808fffffffff,8.0,0.0,0.0,0.0
834809fffffffff,426.0,17.0,0.0,0.0
83480afffffffff,1158.0,26.0,4.0,0.0
83480bfffffffff,60.0,0.0,0.0,0.0
83480cfffffffff,3.0,0.0,0.0,0.0
83480dfffffffff,254.0,0.0,0.0,0.0
83480efffffffff,163.0,0.0,0.0,0.0
834810fffffffff,21.0,0.0,0.0,0.0
834812fffffffff,29.0,0.0,0.0,0.0
834814fffffffff,353.0,0.0,0.0,0.0
834815fffffffff,113.0,0.0,0.0,0.0
834816fffffffff,33.0,0.0,0.0,0.0
834818fffffffff,2.0,0.0,0.0,0.0
834819fffffffff,7.0,0.0,0.0,0.0
83481afffffffff,38.0,0.0,0.0,0.0
83481bfffffffff,44.0,0.0,0.0,0.0
83481dfffffffff,58.0,3.0,0.0,0.0
834823fffffffff,475.0,1.0,0.0,0.0
834828fffffffff,21.0,0.0,0.0,0.0
834829fffffffff,5.0,0.0,0.0,0.0
83482afffffffff,716.0,1.0,0.0,0.0
83482bfffffffff,103.0,0.0,0.0,0.0
83482efffffffff,649.0,15.0,0.0,0.0
834830fffffffff,31.0,0.0,0.0,0.0
834832fffffffff,141.0,0.0,0.0,0.0
834833fffffffff,1298.0,0.0,0.0,0.0
834836fffffffff,7933.0,27.0,0.0,0.0
834842fffffffff,100.0,0.0,0.0,0.0
834843fffffffff,109.0,0.0,0.0,0.0
834846fffffffff,70.0,0.0,0.0,0.0
83484afffffffff,623.0,0.0,0.0,0.0
834851fffffffff,2.0,0.0,0.0,0.0
834852fffffffff,5.0,0.0,0.0,0.0
834853fffffffff,5.0,0.0,0.0,0.0
834854fffffffff,2.0,0.0,0.0,0.0
834855fffffffff,88.0,0.0,0.0,0.0
834856fffffffff,216.0,1.0,0.0,0.0
834858fffffffff,72.0,12.0,0.0,0.0
834859fffffffff,444.0,0.0,0.0,0.0
83485afffffffff,65.0,18.0,0.0,0.0
83485bfffffffff,1033.0,59.0,0.0,0.0
83485cfffffffff,26.0,0.0,0.0,0.0
83485dfffffffff,278.0,0.0,0.0,0.0
834871fffffffff,58.0,0.0,0.0,0.0
834872fffffffff,301.0,2.0,0.0,0.0
834873fffffffff,342.0,0.0,0.0,0.0
834876fffffffff,2.0,0.0,0.0,0.0
834880fffffffff,1713.0,0.0,0.0,0.0
834881fffffffff,50.0,0.0,0.0,0.0
834882fffffffff,1389.0,0.0,0.0,0.0
834883fffffffff,1583.0,25.0,25.0,0.0
834884fffffffff,152.0,0.0,0.0,0.0
834885fffffffff,27.0,0.0,0.0,0.0
834886fffffffff,1160.0,0.0,0.0,0.0
834888fffffffff,216.0,0.0,0.0,0.0
834889fffffffff,21.0,0.0,0.0,0.0
83488afffffffff,294.0,0.0,0.0,0.0
83488bfffffffff,86.0,0.0,0.0,0.0
83488cfffffffff,38.0,0.0,0.0,0.0
83488dfffffffff,174.0,0.0,0.0,0.0
83488efffffffff,1009.0,0.0,0.0,0.0
834890fffffffff,1891.0,0.0,17.0,0.0
834891fffffffff,1822.0,0.0,0.0,0.0
834892fffffffff,1273.0,0.0,0.0,0.0
834893fffffffff,2206.0,0.0,0.0,0.0
834895fffffffff,4419.0,0.0,84.0,0.0
834898fffffffff,7330.0,0.0,0.0,0.0
834899fffffffff,338.0,0.0,0.0,0.0
83489afffffffff,1673.0,0.0,0.0,0.0
83489bfffffffff,368.0,0.0,0.0,0.0
83489cfffffffff,8242.0,0.0,0.0,0.0
83489dfffffffff,4265.0,0.0,0.0,0.0
83489efffffffff,5887.0,0.0,0.0,0.0
8348a0fffffffff,330.0,0.0,0.0,0.0
8348a1fffffffff,2.0,0.0,0.0,0.0
8348a2fffffffff,2805.0,0.0,0.0,0.0
8348a3fffffffff,13.0,0.0,0.0,0.0
8348a6fffffffff,97.0,0.0,0.0,0.0
8348aafffffffff,2.0,0.0,0.0,0.0
8348abfffffffff,3411.0,18.0,0.0,0.0
8348acfffffffff,3.0,0.0,0.0,0.0
8348aefffffffff,1.0,0.0,0.0,0.0
8348b0fffffffff,1.0,0.0,0.0,0.0
8348b1fffffffff,5888.0,0.0,10.0,0.0
8348b2fffffffff,2748.0,0.0,0.0,0.0
8348b3fffffffff,30524.0,0.0,474.0,0.0
8348b4fffffffff,9.0,0.0,0.0,0.0
8348b5fffffffff,223.0,0.0,0.0,0.0
8348c0fffffffff,225.0,45.0,0.0,0.0
8348c1fffffffff,134.0,18.0,0.0,0.0
8348c2fffffffff,18.0,0.0,0.0,0.0
8348c3fffffffff,569.0,13.0,0.0,0.0
8348c4fffffffff,2.0,0.0,0.0,0.0
8348c5fffffffff,3461.0,405.0,0.0,0.0
8348c6fffffffff,119.0,3.0,0.0,0.0
8348c8fffffffff,102.0,13.0,0.0,0.0
8348c9fffffffff,360.0,1.0,0.0,0.0
8348cafffffffff,54.0,0.0,0.0,0.0
8348cbfffffffff,61.0,1.0,0.0,0.0
8348ccfffffffff,94.0,16.0,0.0,0.0
8348cdfffffffff,405.0,107.0,0.0,0.0
8348cefffffffff,43.0,3.0,0.0,0.0
8348d0fffffffff,38.0,5.0,0.0,0.0
8348d1fffffffff,30.0,4.0,0.0,0.0
8348d2fffffffff,38.0,0.0,0.0,0.0
8348d3fffffffff,351.0,7.0,0.0,0.0
8348d4fffffffff,308.0,2.0,0.0,0.0
8348d5fffffffff,85.0,23.0,0.0,0.0
8348d6fffffffff,5.0,0.0,0.0,0.0
8348d8fffffffff,4601.0,57.0,0.0,0.0
8348d9fffffffff,31.0,0.0,0.0,0.0
8348dafffffffff,85.0,0.0,0.0,0.0
8348dbfffffffff,207.0,11.0,0.0,0.0
8348dcfffffffff,164.0,3.0,0.0,0.0
8348ddfffffffff,127.0,6.0,0.0,0.0
8348defffffffff,67.0,5.0,0.0,0.0
8348e0fffffffff,7.0,0.0,0.0,0.0
8348e1fffffffff,35.0,8.0,1.0,0.0
8348e2fffffffff,12.0,0.0,0.0,0.0
8348e3fffffffff,162.0,7.0,0.0,0.0
8348e4fffffffff,34.0,0.0,0.0,0.0
8348e5fffffffff,127.0,12.0,0.0,0.0
8348e6fffffffff,5.0,0.0,0.0,0.0
8348e8fffffffff,7552.0,942.0,0.0,0.0
8348e9fffffffff,766.0,193.0,0.0,0.0
8348eafffffffff,368.0,73.0,0.0,0.0
8348ebfffffffff,4145.0,501.0,0.0,0.0
8348ecfffffffff,2215.0,122.0,0.0,0.0
8348edfffffffff,66.0,7.0,0.0,0.0
8348eefffffffff,3681.0,330.0,0.0,0.0
8348f0fffffffff,13.0,0.0,0.0,0.0
8348f2fffffffff,414.0,0.0,0.0,0.0
8348f3fffffffff,37.0,0.0,0.0,0.0
8348f4fffffffff,6.0,0.0,0.0,0.0
8348f5fffffffff,6.0,0.0,0.0,0.0
8348f6fffffffff,209.0,0.0,0.0,0.0
834980fffffffff,1228.0,1.0,0.0,0.0
834981fffffffff,103.0,0.0,0.0,0.0
834982fffffffff,412.0,4.0,0.0,0.0
834983fffffffff,533.0,1.0,0.0,0.0
834984fffffffff,2.0,0.0,0.0,0.0
834985fffffffff,93.0,0.0,0.0,0.0
834986fffffffff,459.0,16.0,0.0,0.0
834988fffffffff,191.0,0.0,0.0,0.0
834989fffffffff,4.0,0.0,0.0,0.0
83498afffffffff,2.0,0.0,0.0,0.0
83498bfffffffff,6.0,0.0,0.0,0.0
83498cfffffffff,235.0,3.0,0.0,0.0
83498efffffffff,260.0,0.0,0.0,0.0
834990fffffffff,131.0,0.0,0.0,0.0
834991fffffffff,120.0,0.0,0.0,0.0
834992fffffffff,90.0,0.0,0.0,0.0
834993fffffffff,49.0,0.0,0.0,0.0
834994fffffffff,1000.0,9.0,0.0,0.0
834995fffffffff,6765.0,218.0,0.0,0.0
834996fffffffff,8480.0,3.0,0.0,0.0
834998fffffffff,459.0,0.0,0.0,0.0
834999fffffffff,5.0,0.0,0.0,0.0
83499afffffffff,6.0,0.0,0.0,0.0
83499bfffffffff,153.0,0.0,0.0,0.0
83499cfffffffff,227.0,0.0,0.0,0.0
83499dfffffffff,82.0,0.0,0.0,0.0
83499efffffffff,385.0,0.0,0.0,0.0
8349a1fffffffff,1.0,0.0,0.0,0.0
8349a2fffffffff,156.0,0.0,0.0,0.0
8349a3fffffffff,45.0,0.0,0.0,0.0
8349a8fffffffff,1495.0,32.0,0.0,0.0
8349a9fffffffff,3015.0,63.0,0.0,0.0
8349aafffffffff,1169.0,97.0,0.0,0.0
8349abfffffffff,678.0,45.0,0.0,0.0
8349adfffffffff,71.0,0.0,0.0,0.0
8349aefffffffff,16.0,0.0,0.0,0.0
8349b0fffffffff,48.0,0.0,0.0,0.0
8349b1fffffffff,41.0,0.0,0.0,0.0
8349b2fffffffff,109.0,0.0,0.0,0.0
8349b3fffffffff,1892.0,0.0,0.0,0.0
8349b5fffffffff,89.0,0.0,0.0,0.0
8349b6fffffffff,30.0,0.0,0.0,0.0
834c80fffffffff,1.0,0.0,0.0,0.0
834c81fffffffff,26.0,0.0,0.0,0.0
834c83fffffffff,347.0,0.0,0.0,0.0
834c9afffffffff,4.0,0.0,0.0,0.0
834caafffffffff,14.0,0.0,0.0,0.0
834cabfffffffff,11.0,0.0,0.0,0.0
836d04fffffffff,250.0,0.0,0.0,0.0
836d05fffffffff,164.0,0.0,0.0,0.0
836d06fffffffff,47.0,0.0,0.0,0.0
836d14fffffffff,42.0,0.0,0.0,0.0
836d15fffffffff,443.0,0.0,0.0,0.0
836d20fffffffff,105.0,0.0,0.0,0.0
836d21fffffffff,228.0,1.0,0.0,0.0
836d22fffffffff,36.0,0.0,0.0,0.0
836d23fffffffff,899.0,0.0,0.0,0.0
836d24fffffffff,128.0,3.0,0.0,0.0
836d25fffffffff,809.0,6.0,0.0,0.0
836d26fffffffff,17.0,0.0,0.0,0.0
836d28fffffffff,46.0,0.0,0.0,0.0
836d29fffffffff,56.0,0.0,0.0,0.0
836d2afffffffff,37.0,0.0,0.0,0.0
836d2bfffffffff,863.0,0.0,0.0,0.0
836d2cfffffffff,243.0,0.0,0.0,0.0
836d2dfffffffff,642.0,0.0,0.0,0.0
836d2efffffffff,144.0,0.0,0.0,0.0
836d30fffffffff,746.0,0.0,0.0,0.0
836d31fffffffff,648.0,0.0,0.0,0.0
836d32fffffffff,3279.0,0.0,0.0,0.0
836d33fffffffff,789.0,0.0,0.0,0.0
836d34fffffffff,1005.0,0.0,0.0,0.0
836d35fffffffff,321.0,0.0,0.0,0.0
836d36fffffffff,229.0,19.0,0.0,0.0
836d66fffffffff,21.0,0.0,2.0,0.0
836d74fffffffff,37.0,0.0,0.0,0.0
836d75fffffffff,5.0,0.0,0.0,0.0
836d76fffffffff,9.0,0.0,0.0,0.0
