cell_id,Tyrannus savana,Tyrannus savana savana,Tyrannus savana monachus,Tyrannus savana sanctaemartae,Tyrannus savana circumdatus
8466b53ffffffff,424.0,0.0,0.0,0.0,0.0
8466b55ffffffff,387.0,0.0,0.0,0.0,0.0
8466b57ffffffff,843.0,0.0,0.0,0.0,0.0
8466b5bffffffff,21.0,0.0,0.0,0.0,0.0
8466b5dffffffff,2.0,0.0,0.0,0.0,0.0
8466c01ffffffff,39.0,0.0,0.0,0.0,0.0
8466c05ffffffff,4.0,0.0,0.0,0.0,0.0
8466c09ffffffff,4.0,0.0,0.0,0.0,0.0
8466c0dffffffff,20.0,0.0,0.0,0.0,0.0
8466c1dffffffff,5.0,0.0,0.0,0.0,0.0
8466c21ffffffff,13.0,0.0,0.0,0.0,0.0
8466c23ffffffff,39.0,0.0,0.0,0.0,0.0
8466c27ffffffff,9.0,0.0,0.0,0.0,0.0
8466c2bffffffff,9.0,0.0,0.0,0.0,0.0
8466c37ffffffff,5.0,1.0,0.0,0.0,0.0
8466c41ffffffff,15.0,0.0,0.0,0.0,0.0
8466c45ffffffff,18.0,0.0,0.0,0.0,0.0
8466c47ffffffff,73.0,0.0,0.0,0.0,0.0
8466c49ffffffff,93.0,7.0,0.0,0.0,0.0
8466c4dffffffff,21.0,0.0,0.0,0.0,0.0
8466c53ffffffff,10.0,0.0,0.0,0.0,0.0
8466c57ffffffff,17.0,0.0,0.0,0.0,0.0
8466c59ffffffff,2.0,0.0,0.0,0.0,0.0
8466c5bffffffff,4.0,0.0,0.0,0.0,0.0
8466c5dffffffff,8.0,0.0,0.0,0.0,0.0
8466c63ffffffff,44.0,0.0,0.0,0.0,0.0
8466c65ffffffff,20.0,0.0,0.0,0.0,0.0
8466c6bffffffff,17.0,0.0,0.0,0.0,0.0
8466c6dffffffff,82.0,0.0,0.0,0.0,0.0
8466c95ffffffff,3.0,0.0,0.0,0.0,0.0
8466cc5ffffffff,8.0,0.0,0.0,0.0,0.0
8466ce1ffffffff,21.0,0.0,0.0,0.0,0.0
8466ce9ffffffff,27.0,0.0,0.0,0.0,0.0
8466cedffffffff,4.0,0.0,0.0,0.0,0.0
8466d0bffffffff,2.0,0.0,0.0,0.0,0.0
8466d0dffffffff,6.0,0.0,0.0,0.0,0.0
8466d19ffffffff,2.0,0.0,0.0,0.0,0.0
8466d33ffffffff,6.0,0.0,0.0,0.0,0.0
8466d55ffffffff,5.0,0.0,0.0,0.0,0.0
8466d8dffffffff,1.0,1.0,0.0,0.0,0.0
8466db1ffffffff,5.0,0.0,0.0,0.0,0.0
8466db5ffffffff,4.0,0.0,0.0,0.0,0.0
8466dc3ffffffff,181.0,30.0,0.0,0.0,0.0
8466dc7ffffffff,13.0,4.0,0.0,0.0,0.0
8466dc9ffffffff,59.0,0.0,0.0,0.0,0.0
8466dcbffffffff,6.0,0.0,0.0,0.0,0.0
8466dcdffffffff,1.0,0.0,0.0,0.0,0.0
8466dd1ffffffff,3.0,0.0,0.0,0.0,0.0
8466dd3ffffffff,2.0,0.0,0.0,0.0,0.0
8466dd5ffffffff,1.0,0.0,0.0,0.0,0.0
8466ddbffffffff,3.0,0.0,0.0,0.0,0.0
8466dddffffffff,9.0,2.0,0.0,0.0,0.0
8466de3ffffffff,3.0,0.0,0.0,0.0,0.0
8466e01ffffffff,5.0,2.0,0.0,0.0,0.0
8466e03ffffffff,14.0,0.0,0.0,0.0,0.0
8466e05ffffffff,36.0,2.0,0.0,0.0,0.0
8466e07ffffffff,4.0,0.0,0.0,0.0,0.0
8466e09ffffffff,114.0,0.0,0.0,0.0,0.0
8466e0bffffffff,50.0,0.0,0.0,0.0,0.0
8466e0dffffffff,10.0,0.0,0.0,0.0,0.0
8466e11ffffffff,170.0,0.0,0.0,0.0,0.0
8466e13ffffffff,13.0,0.0,0.0,0.0,0.0
8466e15ffffffff,320.0,0.0,0.0,0.0,0.0
8466e17ffffffff,14.0,0.0,0.0,0.0,0.0
8466e19ffffffff,32.0,0.0,0.0,0.0,0.0
8466e1dffffffff,481.0,0.0,0.0,0.0,0.0
8466e21ffffffff,5.0,0.0,0.0,0.0,0.0
8466e23ffffffff,57.0,0.0,0.0,0.0,0.0
8466e25ffffffff,2.0,0.0,0.0,0.0,0.0
8466e27ffffffff,5.0,0.0,0.0,0.0,0.0
8466e29ffffffff,16.0,0.0,0.0,0.0,0.0
8466e2bffffffff,8.0,0.0,0.0,0.0,0.0
8466e2dffffffff,10.0,0.0,0.0,0.0,0.0
8466e39ffffffff,17.0,0.0,0.0,0.0,0.0
8466e3bffffffff,15.0,0.0,0.0,0.0,0.0
8466e41ffffffff,30.0,0.0,0.0,0.0,0.0
8466e43ffffffff,315.0,7.0,0.0,0.0,0.0
8466e45ffffffff,80.0,0.0,0.0,0.0,0.0
8466e47ffffffff,54.0,0.0,0.0,0.0,0.0
8466e49ffffffff,55.0,0.0,0.0,0.0,0.0
8466e4bffffffff,1.0,1.0,0.0,0.0,0.0
8466e4dffffffff,17.0,0.0,0.0,0.0,0.0
8466e51ffffffff,25.0,0.0,0.0,0.0,0.0
8466e53ffffffff,299.0,0.0,0.0,0.0,0.0
8466e55ffffffff,3.0,0.0,0.0,0.0,0.0
8466e57ffffffff,947.0,0.0,0.0,0.0,0.0
8466e59ffffffff,40.0,0.0,0.0,0.0,0.0
8466e5bffffffff,69.0,0.0,0.0,0.0,0.0
8466e61ffffffff,11.0,0.0,0.0,0.0,0.0
8466e63ffffffff,698.0,14.0,0.0,0.0,0.0
8466e65ffffffff,525.0,0.0,12.0,0.0,0.0
8466e67ffffffff,33.0,0.0,0.0,0.0,0.0
8466e69ffffffff,227.0,9.0,0.0,0.0,0.0
8466e6bffffffff,158.0,0.0,0.0,0.0,0.0
8466e6dffffffff,329.0,0.0,0.0,0.0,0.0
8466e8dffffffff,9.0,0.0,0.0,0.0,0.0
8466e9dffffffff,11.0,0.0,0.0,0.0,0.0
8466eadffffffff,6.0,0.0,0.0,0.0,0.0
8466ec1ffffffff,9.0,0.0,0.0,0.0,0.0
8466ec5ffffffff,7.0,0.0,0.0,0.0,0.0
8466ec7ffffffff,58.0,0.0,0.0,0.0,0.0
8466ec9ffffffff,26.0,0.0,0.0,0.0,0.0
8466ecbffffffff,225.0,0.0,0.0,0.0,0.0
8466ee5ffffffff,300.0,0.0,0.0,0.0,0.0
8466ee7ffffffff,21.0,0.0,0.0,0.0,0.0
8466eebffffffff,4.0,0.0,0.0,0.0,0.0
8466eedffffffff,8.0,0.0,0.0,0.0,0.0
8466f01ffffffff,3.0,0.0,0.0,0.0,0.0
8466f03ffffffff,8.0,0.0,0.0,0.0,0.0
8466f0bffffffff,14.0,0.0,0.0,0.0,0.0
8466f11ffffffff,295.0,0.0,0.0,0.0,0.0
8466f15ffffffff,131.0,0.0,0.0,0.0,0.0
8466f17ffffffff,72.0,0.0,0.0,0.0,0.0
8466f19ffffffff,169.0,0.0,6.0,0.0,0.0
8466f1dffffffff,159.0,0.0,0.0,0.0,0.0
8466f51ffffffff,31.0,0.0,1.0,0.0,0.0
8466f53ffffffff,12.0,0.0,0.0,0.0,0.0
8466f57ffffffff,506.0,0.0,5.0,0.0,0.0
8466f59ffffffff,156.0,0.0,0.0,0.0,0.0
8466f5bffffffff,254.0,0.0,0.0,0.0,0.0
8467413ffffffff,85.0,0.0,0.0,0.0,0.0
8467417ffffffff,3.0,0.0,0.0,0.0,0.0
8467425ffffffff,1.0,0.0,0.0,0.0,0.0
8467427ffffffff,12.0,0.0,0.0,0.0,0.0
846742bffffffff,5.0,0.0,0.0,0.0,0.0
846742dffffffff,15.0,0.0,0.0,0.0,0.0
8467431ffffffff,2.0,0.0,0.0,0.0,0.0
8467433ffffffff,36.0,0.0,0.0,0.0,0.0
8467435ffffffff,3.0,0.0,0.0,0.0,0.0
8467437ffffffff,1.0,0.0,0.0,0.0,0.0
846743bffffffff,14.0,0.0,0.0,0.0,0.0
846743dffffffff,95.0,0.0,0.0,0.0,0.0
8467447ffffffff,16.0,0.0,0.0,0.0,0.0
846745bffffffff,2.0,0.0,0.0,0.0,0.0
8467481ffffffff,1.0,0.0,0.0,0.0,0.0
846748dffffffff,2.0,0.0,0.0,0.0,0.0
84674a1ffffffff,7.0,0.0,0.0,0.0,0.0
84674a7ffffffff,32.0,0.0,1.0,0.0,0.0
84674a9ffffffff,1.0,0.0,0.0,0.0,0.0
84674adffffffff,4.0,0.0,0.0,0.0,0.0
84674c5ffffffff,6.0,0.0,0.0,0.0,0.0
84674c7ffffffff,2.0,0.0,0.0,0.0,0.0
84674c9ffffffff,27.0,0.0,0.0,0.0,0.0
84674cbffffffff,13.0,0.0,0.0,0.0,0.0
84674cdffffffff,10.0,0.0,0.0,0.0,0.0
84674d9ffffffff,47.0,0.0,0.0,0.0,0.0
84674e1ffffffff,32.0,0.0,0.0,0.0,0.0
84674e5ffffffff,6.0,0.0,0.0,0.0,0.0
84674e7ffffffff,1.0,0.0,0.0,0.0,0.0
84674e9ffffffff,16.0,0.0,0.0,0.0,0.0
84674ebffffffff,1.0,0.0,0.0,0.0,0.0
84674edffffffff,87.0,0.0,0.0,0.0,0.0
8467519ffffffff,4.0,0.0,0.0,0.0,0.0
846751dffffffff,1.0,0.0,0.0,0.0,0.0
8467523ffffffff,224.0,0.0,0.0,0.0,0.0
8467527ffffffff,4.0,0.0,0.0,0.0,0.0
8467531ffffffff,16.0,0.0,0.0,0.0,0.0
8467535ffffffff,52.0,0.0,0.0,0.0,0.0
8467537ffffffff,20.0,0.0,0.0,0.0,0.0
8467539ffffffff,6.0,0.0,0.0,0.0,0.0
846753dffffffff,13.0,0.0,0.0,0.0,0.0
8467551ffffffff,6.0,0.0,0.0,0.0,0.0
8467553ffffffff,1085.0,0.0,0.0,0.0,0.0
8467557ffffffff,1.0,0.0,0.0,0.0,0.0
846756bffffffff,2.0,0.0,0.0,0.0,0.0
8467581ffffffff,19.0,0.0,0.0,0.0,0.0
8467585ffffffff,2.0,0.0,0.0,0.0,0.0
8467595ffffffff,2.0,0.0,0.0,0.0,0.0
8467599ffffffff,67.0,0.0,0.0,0.0,0.0
846759bffffffff,2.0,0.0,0.0,0.0,0.0
84675a3ffffffff,3.0,0.0,0.0,0.0,0.0
84675a5ffffffff,1.0,0.0,0.0,0.0,0.0
84675a9ffffffff,5.0,0.0,0.0,0.0,0.0
84675abffffffff,11.0,0.0,0.0,0.0,0.0
84675b1ffffffff,3.0,0.0,0.0,0.0,0.0
84675b3ffffffff,20.0,0.0,0.0,0.0,0.0
84675b7ffffffff,2.0,0.0,0.0,0.0,0.0
84675c1ffffffff,2.0,0.0,0.0,0.0,0.0
84675c3ffffffff,4.0,0.0,0.0,0.0,0.0
84675c5ffffffff,120.0,0.0,0.0,0.0,0.0
84675c7ffffffff,46.0,0.0,0.0,0.0,0.0
84675c9ffffffff,2.0,0.0,0.0,0.0,0.0
84675cbffffffff,12.0,0.0,0.0,0.0,0.0
84675d3ffffffff,3.0,0.0,0.0,0.0,0.0
84675d5ffffffff,4.0,0.0,0.0,0.0,0.0
84675d9ffffffff,9.0,0.0,0.0,0.0,0.0
84675ddffffffff,2.0,0.0,0.0,0.0,0.0
84675e3ffffffff,2.0,0.0,0.0,0.0,0.0
8467693ffffffff,15.0,0.0,0.0,0.0,0.0
846769bffffffff,9.0,0.0,0.0,0.0,0.0
84676b3ffffffff,5.0,0.0,0.0,0.0,0.0
84676b7ffffffff,2.0,0.0,0.0,0.0,0.0
8467737ffffffff,47.0,0.0,0.0,0.0,0.0
8467903ffffffff,2.0,0.0,0.0,0.0,0.0
8467909ffffffff,14.0,0.0,0.0,0.0,0.0
846790dffffffff,51.0,0.0,0.0,0.0,0.0
8467913ffffffff,2.0,0.0,0.0,0.0,0.0
846791dffffffff,1.0,0.0,0.0,0.0,0.0
8467921ffffffff,8.0,0.0,0.0,0.0,0.0
8467923ffffffff,2.0,0.0,0.0,0.0,0.0
8467929ffffffff,2.0,0.0,0.0,0.0,0.0
8467931ffffffff,3.0,0.0,0.0,0.0,0.0
8467933ffffffff,14.0,0.0,0.0,0.0,0.0
8467937ffffffff,4.0,0.0,0.0,0.0,0.0
846793bffffffff,1.0,0.0,0.0,0.0,0.0
8467941ffffffff,1.0,0.0,0.0,0.0,0.0
8467943ffffffff,1.0,0.0,0.0,0.0,0.0
8467945ffffffff,4.0,0.0,0.0,0.0,0.0
8467947ffffffff,1.0,0.0,0.0,0.0,0.0
8467949ffffffff,4.0,0.0,0.0,0.0,0.0
846794bffffffff,24.0,0.0,0.0,0.0,0.0
846795dffffffff,2.0,0.0,0.0,0.0,0.0
8467961ffffffff,11.0,0.0,0.0,0.0,0.0
8467963ffffffff,9.0,0.0,0.0,0.0,0.0
846796bffffffff,16.0,0.0,0.0,0.0,0.0
84679a5ffffffff,3.0,0.0,0.0,0.0,0.0
8467b21ffffffff,3.0,0.0,0.0,0.0,0.0
8467b27ffffffff,2.0,0.0,0.0,0.0,0.0
8467b2bffffffff,1.0,0.0,0.0,0.0,0.0
8467b37ffffffff,2.0,0.0,0.0,0.0,0.0
846d059ffffffff,3.0,0.0,0.0,0.0,0.0
846d20bffffffff,4.0,0.0,0.0,0.0,0.0
846d20dffffffff,4.0,0.0,0.0,0.0,0.0
846d219ffffffff,1.0,0.0,0.0,0.0,0.0
846d21bffffffff,18.0,0.0,0.0,0.0,0.0
846d21dffffffff,9.0,0.0,0.0,0.0,0.0
846d22bffffffff,2.0,0.0,0.0,0.0,0.0
846d231ffffffff,3.0,0.0,0.0,0.0,0.0
846d233ffffffff,1.0,0.0,0.0,0.0,0.0
846d237ffffffff,2.0,0.0,0.0,0.0,0.0
846d23bffffffff,4.0,0.0,0.0,0.0,0.0
846d23dffffffff,4.0,0.0,0.0,0.0,0.0
846d243ffffffff,11.0,0.0,0.0,0.0,0.0
846d247ffffffff,2.0,0.0,0.0,0.0,0.0
846d251ffffffff,242.0,0.0,31.0,0.0,0.0
846d253ffffffff,75.0,0.0,4.0,0.0,0.0
846d255ffffffff,36.0,0.0,2.0,0.0,0.0
846d257ffffffff,94.0,0.0,5.0,0.0,0.0
846d267ffffffff,3.0,0.0,0.0,0.0,0.0
846d2c1ffffffff,7.0,0.0,0.0,0.0,0.0
846d2c3ffffffff,29.0,0.0,0.0,0.0,0.0
846d2c5ffffffff,4.0,0.0,0.0,0.0,0.0
846d2c7ffffffff,2.0,0.0,0.0,0.0,0.0
846d2c9ffffffff,57.0,0.0,0.0,0.0,0.0
846d2cbffffffff,20.0,0.0,0.0,0.0,0.0
846d2cdffffffff,2.0,0.0,0.0,0.0,0.0
846d2d1ffffffff,18.0,0.0,0.0,0.0,0.0
846d2d3ffffffff,2.0,0.0,0.0,0.0,0.0
846d2d7ffffffff,144.0,0.0,0.0,0.0,0.0
846d2d9ffffffff,12.0,0.0,0.0,0.0,0.0
846d2dbffffffff,3.0,0.0,0.0,0.0,0.0
846d2ddffffffff,5.0,0.0,0.0,0.0,0.0
846d2e5ffffffff,68.0,0.0,6.0,0.0,0.0
846d2edffffffff,1.0,0.0,0.0,0.0,0.0
846d309ffffffff,1.0,0.0,0.0,0.0,0.0
846d30dffffffff,8.0,0.0,0.0,0.0,0.0
846d319ffffffff,2.0,0.0,0.0,0.0,0.0
846d341ffffffff,59.0,0.0,0.0,0.0,0.0
846d343ffffffff,38.0,0.0,0.0,0.0,0.0
846d345ffffffff,6.0,0.0,0.0,0.0,0.0
846d347ffffffff,23.0,0.0,0.0,0.0,0.0
846d34bffffffff,32.0,0.0,0.0,0.0,0.0
846d34dffffffff,735.0,0.0,11.0,0.0,0.0
846d351ffffffff,4.0,0.0,0.0,0.0,0.0
846d355ffffffff,4.0,0.0,0.0,0.0,0.0
846d35bffffffff,301.0,0.0,3.0,0.0,0.0
846d35dffffffff,78.0,0.0,5.0,0.0,0.0
846d36bffffffff,2.0,0.0,0.0,0.0,0.0
846d609ffffffff,3.0,0.0,0.0,0.0,0.0
846d61bffffffff,4.0,0.0,0.0,0.0,0.0
846d641ffffffff,149.0,0.0,0.0,0.0,0.0
846d649ffffffff,2.0,0.0,0.0,0.0,0.0
846d64bffffffff,5.0,0.0,0.0,0.0,0.0
846d651ffffffff,16.0,0.0,0.0,0.0,0.0
846d653ffffffff,5.0,0.0,0.0,0.0,0.0
846d657ffffffff,116.0,0.0,0.0,0.0,0.0
846d689ffffffff,1.0,0.0,0.0,0.0,0.0
846d68bffffffff,27.0,0.0,0.0,0.0,0.0
846d699ffffffff,19.0,0.0,0.0,0.0,0.0
846d6c3ffffffff,12.0,0.0,0.0,0.0,0.0
846d6c9ffffffff,7.0,0.0,0.0,0.0,0.0
846d6d1ffffffff,2.0,0.0,0.0,0.0,0.0
846d6d3ffffffff,3.0,0.0,0.0,0.0,0.0
846d6d5ffffffff,590.0,0.0,0.0,0.0,0.0
846d6d7ffffffff,7.0,0.0,0.0,0.0,0.0
8480089ffffffff,3.0,0.0,0.0,0.0,0.0
84800c7ffffffff,2.0,0.0,0.0,0.0,0.0
84800e1ffffffff,2.0,0.0,0.0,0.0,0.0
8480101ffffffff,1.0,0.0,0.0,0.0,0.0
8480105ffffffff,6.0,0.0,0.0,0.0,0.0
848011bffffffff,2.0,0.0,0.0,0.0,0.0
8480161ffffffff,4.0,0.0,0.0,0.0,0.0
8480165ffffffff,1.0,0.0,0.0,0.0,0.0
84802b7ffffffff,2.0,0.0,0.0,0.0,0.0
8480301ffffffff,2.0,0.0,0.0,0.0,0.0
8480363ffffffff,2.0,0.0,0.0,0.0,0.0
848040bffffffff,3.0,0.0,0.0,0.0,0.0
848041dffffffff,2.0,0.0,0.0,0.0,0.0
8480445ffffffff,21.0,0.0,0.0,0.0,0.0
8480469ffffffff,6.0,0.0,0.0,0.0,0.0
848046bffffffff,3.0,0.0,0.0,0.0,0.0
84804c1ffffffff,6.0,0.0,0.0,0.0,0.0
84804c5ffffffff,2.0,0.0,0.0,0.0,0.0
84804c9ffffffff,5.0,0.0,0.0,0.0,0.0
84804cdffffffff,2.0,0.0,0.0,0.0,0.0
84804e9ffffffff,2.0,0.0,0.0,0.0,0.0
8480623ffffffff,2.0,0.0,0.0,0.0,0.0
84806a1ffffffff,2.0,0.0,0.0,0.0,0.0
84806a3ffffffff,7.0,0.0,0.0,0.0,0.0
84806a7ffffffff,18.0,0.0,0.0,0.0,0.0
84806abffffffff,2.0,0.0,0.0,0.0,0.0
84806c3ffffffff,2.0,0.0,0.0,0.0,0.0
84806ddffffffff,3.0,0.0,0.0,0.0,0.0
84806e7ffffffff,2.0,0.0,0.0,0.0,0.0
8480737ffffffff,1.0,0.0,0.0,0.0,0.0
8480747ffffffff,2.0,0.0,0.0,0.0,0.0
8481005ffffffff,10.0,0.0,0.0,0.0,0.0
8481027ffffffff,3.0,0.0,0.0,0.0,0.0
8481029ffffffff,5.0,0.0,0.0,0.0,0.0
8481063ffffffff,58.0,0.0,0.0,0.0,0.0
848106bffffffff,1.0,0.0,0.0,0.0,0.0
848110dffffffff,1.0,0.0,0.0,0.0,0.0
8481161ffffffff,2.0,0.0,0.0,0.0,0.0
8481167ffffffff,1.0,0.0,0.0,0.0,0.0
8481219ffffffff,3.0,0.0,0.0,0.0,0.0
848121dffffffff,2.0,0.0,0.0,0.0,0.0
8481241ffffffff,9.0,1.0,0.0,0.0,0.0
8481245ffffffff,5.0,0.0,0.0,0.0,0.0
848124bffffffff,8.0,3.0,0.0,0.0,0.0
848124dffffffff,5.0,3.0,0.0,0.0,0.0
8481251ffffffff,2.0,0.0,0.0,0.0,0.0
8481291ffffffff,2.0,0.0,0.0,0.0,0.0
8481293ffffffff,2.0,0.0,0.0,0.0,0.0
8481295ffffffff,1.0,0.0,0.0,0.0,0.0
84812bbffffffff,1.0,0.0,0.0,0.0,0.0
84812cbffffffff,1.0,0.0,0.0,0.0,0.0
84812d7ffffffff,21.0,6.0,0.0,0.0,0.0
8481301ffffffff,2.0,0.0,0.0,0.0,0.0
8481303ffffffff,3.0,0.0,0.0,0.0,0.0
848130dffffffff,1.0,0.0,0.0,0.0,0.0
8481317ffffffff,2.0,0.0,0.0,0.0,0.0
8481339ffffffff,5.0,0.0,0.0,0.0,0.0
8481345ffffffff,2.0,0.0,0.0,0.0,0.0
8481401ffffffff,4.0,0.0,0.0,0.0,0.0
8481403ffffffff,7.0,0.0,0.0,0.0,0.0
8481429ffffffff,1.0,0.0,0.0,0.0,0.0
8481431ffffffff,2.0,0.0,0.0,0.0,0.0
8481439ffffffff,2.0,0.0,0.0,0.0,0.0
848144bffffffff,3.0,0.0,0.0,0.0,0.0
848145dffffffff,6.0,0.0,0.0,0.0,0.0
8481469ffffffff,1.0,0.0,0.0,0.0,0.0
848146bffffffff,7.0,0.0,0.0,0.0,0.0
84814d5ffffffff,8.0,0.0,0.0,0.0,0.0
84814e3ffffffff,1.0,0.0,0.0,0.0,0.0
84814e5ffffffff,2.0,0.0,0.0,0.0,0.0
84814e7ffffffff,6.0,0.0,0.0,0.0,0.0
848151bffffffff,1.0,0.0,0.0,0.0,0.0
8481523ffffffff,1.0,0.0,0.0,0.0,0.0
8481527ffffffff,1.0,0.0,0.0,0.0,0.0
84815d9ffffffff,4.0,0.0,0.0,0.0,0.0
8481621ffffffff,3.0,0.0,0.0,0.0,0.0
848162bffffffff,36.0,2.0,0.0,0.0,0.0
8481635ffffffff,10.0,0.0,0.0,0.0,0.0
8481637ffffffff,4.0,0.0,0.0,0.0,0.0
8481663ffffffff,1.0,0.0,0.0,0.0,0.0
8481705ffffffff,2.0,0.0,0.0,0.0,0.0
8481711ffffffff,97.0,10.0,0.0,0.0,0.0
8481713ffffffff,21.0,2.0,0.0,0.0,0.0
8481729ffffffff,2.0,0.0,0.0,0.0,0.0
848172bffffffff,2.0,0.0,0.0,0.0,0.0
848173dffffffff,4.0,0.0,0.0,0.0,0.0
8481757ffffffff,2.0,0.0,0.0,0.0,0.0
848180bffffffff,1.0,0.0,0.0,0.0,0.0
8481857ffffffff,1.0,0.0,0.0,0.0,0.0
8481859ffffffff,2.0,0.0,0.0,0.0,0.0
848185dffffffff,5.0,0.0,0.0,0.0,0.0
84818b3ffffffff,2.0,0.0,0.0,0.0,0.0
848199bffffffff,4.0,0.0,0.0,0.0,0.0
8481ad1ffffffff,3.0,0.0,0.0,0.0,0.0
848a001ffffffff,2.0,0.0,0.0,0.0,0.0
848a003ffffffff,1.0,0.0,0.0,0.0,0.0
848a00bffffffff,7.0,0.0,0.0,0.0,0.0
848a051ffffffff,13.0,0.0,0.0,0.0,0.0
848a053ffffffff,1.0,0.0,0.0,0.0,0.0
848a059ffffffff,4.0,0.0,0.0,0.0,0.0
848a05bffffffff,6.0,0.0,0.0,0.0,0.0
848a069ffffffff,9.0,0.0,0.0,0.0,0.0
848a155ffffffff,8.0,0.0,0.0,0.0,0.0
848a1a7ffffffff,5.0,0.0,0.0,0.0,0.0
848a1b1ffffffff,8.0,0.0,0.0,0.0,0.0
848a1b7ffffffff,2.0,0.0,0.0,0.0,0.0
848a217ffffffff,4.0,0.0,0.0,0.0,0.0
848a2edffffffff,4.0,0.0,0.0,0.0,0.0
848a313ffffffff,6.0,0.0,0.0,0.0,0.0
848a317ffffffff,1.0,0.0,0.0,0.0,0.0
848a337ffffffff,3.0,0.0,0.0,0.0,0.0
848a35bffffffff,1.0,0.0,0.0,0.0,0.0
848a35dffffffff,1.0,0.0,0.0,0.0,0.0
848a451ffffffff,33.0,0.0,0.0,0.0,0.0
848a459ffffffff,33.0,0.0,0.0,0.0,0.0
848a45bffffffff,37.0,0.0,0.0,0.0,0.0
848a45dffffffff,76.0,0.0,0.0,0.0,0.0
848a525ffffffff,1.0,0.0,0.0,0.0,0.0
848a565ffffffff,2.0,0.0,0.0,0.0,0.0
848a5a1ffffffff,3.0,0.0,0.0,0.0,0.0
848a68bffffffff,6.0,0.0,0.0,0.0,0.0
848a699ffffffff,61.0,0.0,0.0,0.0,0.0
848a69dffffffff,6.0,0.0,0.0,0.0,0.0
848a6d1ffffffff,11.0,0.0,0.0,0.0,0.0
848a6d3ffffffff,109.0,0.0,0.0,0.0,0.0
848a6d7ffffffff,55.0,0.0,0.0,0.0,0.0
848a6d9ffffffff,28.0,0.0,0.0,0.0,0.0
848a6dbffffffff,17.0,0.0,0.0,0.0,0.0
848a707ffffffff,14.0,0.0,0.0,0.0,0.0
848a73dffffffff,2.0,0.0,0.0,0.0,0.0
848a755ffffffff,4.0,0.0,0.0,0.0,0.0
848a809ffffffff,2.0,0.0,0.0,0.0,0.0
848a8c1ffffffff,11.0,0.0,0.0,0.0,0.0
848a8c9ffffffff,2.0,0.0,0.0,0.0,0.0
848a8cbffffffff,20.0,0.0,0.0,0.0,0.0
848a8cdffffffff,28.0,0.0,0.0,0.0,0.0
848a8ebffffffff,1.0,0.0,0.0,0.0,0.0
848a8edffffffff,2.0,0.0,0.0,0.0,0.0
848a9c1ffffffff,21.0,0.0,0.0,0.0,0.0
848a9c5ffffffff,16.0,0.0,0.0,0.0,0.0
848a9d1ffffffff,5.0,0.0,0.0,0.0,0.0
848a9d7ffffffff,4.0,0.0,0.0,0.0,0.0
848a9d9ffffffff,11.0,0.0,0.0,0.0,0.0
848a9e1ffffffff,2.0,0.0,0.0,0.0,0.0
848aa87ffffffff,5.0,0.0,0.0,0.0,0.0
848aa93ffffffff,23.0,0.0,0.0,0.0,0.0
848aa97ffffffff,8.0,0.0,0.0,0.0,0.0
848aa9dffffffff,35.0,0.0,0.0,0.0,0.0
848aaa3ffffffff,8.0,0.0,0.0,0.0,0.0
848aaa5ffffffff,7.0,0.0,0.0,0.0,0.0
848aaadffffffff,13.0,0.0,0.0,0.0,0.0
848aab1ffffffff,19.0,0.0,0.0,0.0,0.0
848aab3ffffffff,7.0,0.0,0.0,0.0,0.0
848aab5ffffffff,20.0,0.0,0.0,0.0,0.0
848aab9ffffffff,11.0,0.0,0.0,0.0,0.0
848aabdffffffff,15.0,0.0,0.0,0.0,0.0
848aaddffffffff,2.0,0.0,0.0,0.0,0.0
848ad13ffffffff,15.0,0.0,0.0,0.0,0.0
848ad85ffffffff,2.0,0.0,0.0,0.0,0.0
848ad8dffffffff,2.0,0.0,0.0,0.0,0.0
848ada3ffffffff,11.0,0.0,0.0,0.0,0.0
848ada5ffffffff,4.0,0.0,0.0,0.0,0.0
848ada9ffffffff,40.0,0.0,0.0,0.0,0.0
848adabffffffff,12.0,0.0,0.0,0.0,0.0
848adb1ffffffff,9.0,0.0,0.0,0.0,0.0
848adb5ffffffff,7.0,0.0,0.0,0.0,0.0
848adb9ffffffff,5.0,0.0,0.0,0.0,0.0
848adbbffffffff,2.0,0.0,0.0,0.0,0.0
848adbdffffffff,11.0,0.0,0.0,0.0,0.0
848adc5ffffffff,10.0,0.0,0.0,0.0,0.0
848ade3ffffffff,11.0,0.0,0.0,0.0,0.0
848ae53ffffffff,2.0,0.0,0.0,0.0,0.0
848ae5bffffffff,7.0,0.0,0.0,0.0,0.0
848ae81ffffffff,3.0,0.0,0.0,0.0,0.0
848ae85ffffffff,4.0,0.0,0.0,0.0,0.0
848af03ffffffff,3.0,0.0,0.0,0.0,0.0
848af09ffffffff,35.0,0.0,0.0,0.0,0.0
848af0bffffffff,3.0,0.0,0.0,0.0,0.0
848af0dffffffff,3.0,0.0,0.0,0.0,0.0
848af11ffffffff,4.0,0.0,0.0,0.0,0.0
848af17ffffffff,2.0,0.0,0.0,0.0,0.0
848af1dffffffff,20.0,0.0,0.0,0.0,0.0
848af29ffffffff,42.0,0.0,0.0,0.0,0.0
848af2bffffffff,7.0,0.0,0.0,0.0,0.0
848af2dffffffff,7.0,0.0,0.0,0.0,0.0
848af41ffffffff,15.0,0.0,0.0,0.0,0.0
848af45ffffffff,62.0,0.0,0.0,0.0,0.0
