cell_id,Leiothlypis celata,Leiothlypis celata celata,Leiothlypis celata orestera,Leiothlypis celata lutescens,Leiothlypis celata sordida,Leiothlypis celata celata/orestera
832692fffffffff,172.0,0.0,0.0,0.0,0.0,0.0
832693fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832694fffffffff,155.0,0.0,0.0,0.0,0.0,0.0
832695fffffffff,40.0,0.0,0.0,0.0,0.0,0.0
832696fffffffff,3214.0,0.0,0.0,0.0,0.0,0.0
832698fffffffff,834.0,0.0,0.0,0.0,0.0,4.0
832699fffffffff,528.0,0.0,0.0,0.0,0.0,0.0
83269afffffffff,58.0,0.0,0.0,0.0,0.0,0.0
83269bfffffffff,51.0,0.0,0.0,0.0,0.0,0.0
83269cfffffffff,1092.0,0.0,0.0,0.0,0.0,0.0
83269dfffffffff,452.0,0.0,0.0,0.0,0.0,0.0
83269efffffffff,336.0,0.0,17.0,0.0,0.0,0.0
8326a0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8326a1fffffffff,76.0,0.0,0.0,0.0,0.0,0.0
8326a2fffffffff,88.0,0.0,0.0,0.0,0.0,0.0
8326a3fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8326a4fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8326a5fffffffff,73.0,7.0,0.0,0.0,0.0,0.0
8326a6fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8326a8fffffffff,436.0,2.0,0.0,0.0,0.0,0.0
8326a9fffffffff,353.0,0.0,0.0,0.0,0.0,4.0
8326aafffffffff,1832.0,0.0,0.0,0.0,0.0,1.0
8326abfffffffff,681.0,0.0,0.0,0.0,0.0,1.0
8326acfffffffff,97.0,1.0,0.0,0.0,0.0,0.0
8326adfffffffff,52.0,0.0,0.0,0.0,0.0,0.0
8326aefffffffff,383.0,0.0,0.0,0.0,0.0,1.0
8326b0fffffffff,75.0,0.0,0.0,0.0,0.0,0.0
8326b1fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8326b2fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8326b3fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
8326b4fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8326b5fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8326b6fffffffff,290.0,0.0,0.0,0.0,0.0,0.0
8326c0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8326c1fffffffff,453.0,0.0,0.0,0.0,0.0,0.0
8326c2fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8326c3fffffffff,246.0,0.0,0.0,0.0,0.0,0.0
8326c4fffffffff,81.0,0.0,0.0,0.0,0.0,0.0
8326c5fffffffff,162.0,0.0,0.0,0.0,0.0,0.0
8326c6fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
8326c8fffffffff,1633.0,0.0,0.0,0.0,0.0,0.0
8326c9fffffffff,313.0,0.0,0.0,0.0,0.0,0.0
8326cafffffffff,628.0,0.0,0.0,0.0,0.0,0.0
8326cbfffffffff,1601.0,0.0,0.0,0.0,0.0,0.0
8326ccfffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8326cdfffffffff,131.0,0.0,0.0,0.0,0.0,0.0
8326cefffffffff,75.0,0.0,0.0,0.0,0.0,0.0
8326d0fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8326d1fffffffff,95.0,0.0,0.0,0.0,0.0,0.0
8326d2fffffffff,46.0,0.0,0.0,0.0,0.0,0.0
8326d3fffffffff,55.0,0.0,0.0,0.0,0.0,0.0
8326d4fffffffff,372.0,0.0,0.0,0.0,0.0,0.0
8326d5fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
8326d6fffffffff,44.0,0.0,0.0,0.0,0.0,0.0
8326d8fffffffff,40.0,0.0,0.0,0.0,0.0,0.0
8326d9fffffffff,388.0,0.0,0.0,0.0,0.0,0.0
8326dafffffffff,45.0,0.0,0.0,0.0,0.0,0.0
8326dbfffffffff,220.0,0.0,0.0,0.0,0.0,0.0
8326dcfffffffff,50.0,0.0,0.0,0.0,0.0,0.0
8326ddfffffffff,95.0,0.0,0.0,0.0,0.0,0.0
8326defffffffff,446.0,0.0,0.0,0.0,0.0,0.0
8326e0fffffffff,175.0,0.0,0.0,0.0,0.0,0.0
8326e1fffffffff,74.0,0.0,0.0,0.0,0.0,0.0
8326e2fffffffff,330.0,0.0,0.0,0.0,0.0,0.0
8326e3fffffffff,236.0,0.0,0.0,0.0,0.0,0.0
8326e4fffffffff,350.0,0.0,0.0,0.0,0.0,0.0
8326e5fffffffff,826.0,0.0,0.0,0.0,0.0,0.0
8326e6fffffffff,138.0,0.0,0.0,0.0,0.0,0.0
8326e8fffffffff,44.0,0.0,0.0,0.0,0.0,0.0
8326e9fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
8326eafffffffff,37.0,0.0,0.0,0.0,0.0,0.0
8326ebfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326ecfffffffff,157.0,0.0,0.0,0.0,0.0,0.0
8326edfffffffff,255.0,0.0,0.0,0.0,0.0,0.0
8326eefffffffff,141.0,0.0,0.0,0.0,0.0,0.0
8326f0fffffffff,128.0,0.0,0.0,0.0,0.0,0.0
8326f1fffffffff,134.0,0.0,0.0,0.0,0.0,0.0
8326f2fffffffff,1882.0,0.0,1.0,0.0,0.0,37.0
8326f3fffffffff,47.0,0.0,0.0,0.0,0.0,0.0
8326f4fffffffff,38.0,0.0,0.0,0.0,0.0,0.0
8326f5fffffffff,78.0,0.0,0.0,0.0,0.0,0.0
8326f6fffffffff,102.0,0.0,0.0,0.0,0.0,0.0
832700fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
832702fffffffff,396.0,0.0,0.0,0.0,0.0,0.0
832703fffffffff,52.0,0.0,0.0,0.0,0.0,0.0
832706fffffffff,30.0,0.0,0.0,0.0,0.0,0.0
832708fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832709fffffffff,36.0,0.0,0.0,0.0,0.0,0.0
83270afffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83270bfffffffff,33.0,0.0,0.0,0.0,0.0,0.0
83270dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83270efffffffff,11.0,0.0,0.0,0.0,0.0,0.0
832710fffffffff,87.0,0.0,0.0,0.0,0.0,0.0
832711fffffffff,115.0,0.0,0.0,0.0,0.0,0.0
832712fffffffff,32.0,0.0,0.0,0.0,0.0,0.0
832713fffffffff,108.0,0.0,0.0,0.0,0.0,0.0
832716fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832718fffffffff,77.0,0.0,0.0,0.0,0.0,0.0
832719fffffffff,265.0,0.0,0.0,0.0,0.0,0.0
83271afffffffff,140.0,0.0,0.0,0.0,0.0,0.0
83271bfffffffff,179.0,0.0,0.0,0.0,0.0,0.0
83271cfffffffff,702.0,0.0,0.0,0.0,0.0,0.0
83271dfffffffff,24.0,0.0,0.0,0.0,0.0,0.0
83271efffffffff,32.0,0.0,0.0,0.0,0.0,0.0
83272bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832735fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832740fffffffff,138.0,0.0,0.0,0.0,0.0,0.0
832741fffffffff,60.0,0.0,0.0,0.0,0.0,0.0
832742fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
832743fffffffff,185.0,0.0,0.0,0.0,0.0,1.0
832744fffffffff,50.0,0.0,0.0,0.0,0.0,0.0
832745fffffffff,33.0,0.0,0.0,0.0,0.0,0.0
832746fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
832748fffffffff,393.0,0.0,0.0,0.0,0.0,0.0
832749fffffffff,220.0,0.0,0.0,0.0,0.0,0.0
83274afffffffff,30.0,0.0,0.0,0.0,0.0,0.0
83274bfffffffff,141.0,1.0,0.0,0.0,0.0,0.0
83274cfffffffff,26.0,0.0,0.0,0.0,0.0,0.0
83274dfffffffff,202.0,0.0,0.0,0.0,0.0,0.0
83274efffffffff,118.0,0.0,0.0,0.0,0.0,0.0
832750fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832751fffffffff,33.0,0.0,0.0,0.0,0.0,0.0
832752fffffffff,713.0,0.0,0.0,0.0,0.0,0.0
832753fffffffff,124.0,0.0,0.0,0.0,0.0,0.0
832754fffffffff,156.0,0.0,0.0,0.0,0.0,0.0
832755fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
832756fffffffff,480.0,0.0,0.0,0.0,0.0,0.0
832758fffffffff,749.0,0.0,0.0,0.0,0.0,0.0
832759fffffffff,1405.0,13.0,0.0,0.0,0.0,0.0
83275afffffffff,49.0,0.0,0.0,0.0,0.0,0.0
83275bfffffffff,120.0,0.0,0.0,0.0,0.0,0.0
83275cfffffffff,165.0,0.0,0.0,0.0,0.0,0.0
83275dfffffffff,870.0,0.0,0.0,0.0,0.0,0.0
83275efffffffff,33.0,0.0,0.0,0.0,0.0,0.0
832760fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832761fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832763fffffffff,176.0,0.0,0.0,0.0,0.0,0.0
832766fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832768fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832769fffffffff,61.0,0.0,0.0,0.0,0.0,9.0
83276afffffffff,15.0,0.0,0.0,0.0,0.0,0.0
83276bfffffffff,926.0,0.0,0.0,0.0,0.0,0.0
83276cfffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83276dfffffffff,37.0,0.0,0.0,0.0,0.0,7.0
83276efffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832770fffffffff,63.0,0.0,0.0,0.0,0.0,2.0
832771fffffffff,41.0,0.0,0.0,0.0,0.0,0.0
832772fffffffff,31.0,0.0,0.0,0.0,0.0,0.0
832773fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832775fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832776fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832780fffffffff,45.0,0.0,0.0,0.0,0.0,0.0
832781fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832782fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
832783fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832784fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832785fffffffff,99.0,0.0,0.0,0.0,0.0,0.0
832786fffffffff,163.0,0.0,0.0,0.0,0.0,0.0
832788fffffffff,39.0,0.0,0.0,0.0,0.0,0.0
83278bfffffffff,39.0,2.0,0.0,0.0,0.0,0.0
83278cfffffffff,136.0,0.0,0.0,0.0,0.0,0.0
83278dfffffffff,60.0,0.0,0.0,0.0,0.0,0.0
83278efffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832790fffffffff,72.0,0.0,0.0,0.0,0.0,0.0
832791fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832792fffffffff,388.0,0.0,0.0,0.0,0.0,0.0
832793fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
832794fffffffff,24.0,0.0,0.0,0.0,0.0,2.0
832795fffffffff,47.0,0.0,0.0,0.0,0.0,0.0
832796fffffffff,67.0,0.0,0.0,0.0,0.0,2.0
832798fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832799fffffffff,56.0,0.0,0.0,0.0,0.0,0.0
83279afffffffff,19.0,0.0,0.0,0.0,0.0,0.0
83279bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83279cfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83279dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83279efffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8327a0fffffffff,492.0,0.0,0.0,0.0,0.0,0.0
8327a1fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
8327a2fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8327a3fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8327a4fffffffff,118.0,0.0,0.0,0.0,0.0,0.0
8327a5fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8327a6fffffffff,56.0,0.0,0.0,0.0,0.0,0.0
8327a8fffffffff,108.0,0.0,0.0,0.0,0.0,0.0
8327a9fffffffff,105.0,0.0,0.0,0.0,0.0,0.0
8327aafffffffff,76.0,0.0,0.0,0.0,0.0,0.0
8327abfffffffff,142.0,0.0,0.0,0.0,0.0,0.0
8327acfffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8327adfffffffff,178.0,0.0,0.0,0.0,0.0,0.0
8327aefffffffff,138.0,0.0,0.0,0.0,0.0,0.0
8327b0fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8327b1fffffffff,38.0,0.0,0.0,0.0,0.0,0.0
8327b2fffffffff,142.0,0.0,0.0,0.0,0.0,0.0
8327b3fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8327b4fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8327b5fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8327b6fffffffff,47.0,0.0,0.0,0.0,0.0,0.0
832800fffffffff,126.0,0.0,0.0,48.0,0.0,1.0
832802fffffffff,6071.0,0.0,0.0,1606.0,0.0,110.0
832803fffffffff,267.0,0.0,0.0,40.0,0.0,3.0
832804fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832806fffffffff,1343.0,2.0,4.0,214.0,0.0,9.0
832810fffffffff,292.0,2.0,0.0,21.0,0.0,0.0
832811fffffffff,612.0,0.0,19.0,192.0,0.0,0.0
832812fffffffff,240.0,0.0,9.0,11.0,0.0,0.0
832813fffffffff,241.0,0.0,2.0,11.0,0.0,0.0
832814fffffffff,2207.0,0.0,31.0,461.0,0.0,0.0
832815fffffffff,461.0,0.0,0.0,22.0,0.0,0.0
832816fffffffff,94.0,1.0,1.0,17.0,0.0,0.0
832818fffffffff,689.0,0.0,0.0,208.0,0.0,0.0
832819fffffffff,431.0,0.0,0.0,118.0,0.0,0.0
83281afffffffff,358.0,0.0,0.0,0.0,0.0,0.0
83281bfffffffff,2545.0,0.0,0.0,14.0,0.0,0.0
83281cfffffffff,1152.0,0.0,5.0,278.0,0.0,0.0
83281dfffffffff,341.0,0.0,0.0,42.0,0.0,1.0
83281efffffffff,1655.0,0.0,0.0,85.0,0.0,2.0
832830fffffffff,20055.0,0.0,20.0,2156.0,0.0,232.0
832831fffffffff,2320.0,0.0,8.0,324.0,0.0,26.0
832832fffffffff,9247.0,0.0,43.0,2444.0,0.0,4.0
832833fffffffff,1607.0,0.0,2.0,178.0,0.0,0.0
832834fffffffff,19335.0,0.0,49.0,3534.0,0.0,172.0
832835fffffffff,1477.0,0.0,0.0,478.0,0.0,84.0
832836fffffffff,1508.0,0.0,0.0,162.0,0.0,0.0
832880fffffffff,92.0,0.0,0.0,0.0,0.0,0.0
832881fffffffff,283.0,0.0,0.0,0.0,0.0,0.0
832882fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832883fffffffff,66.0,0.0,0.0,0.0,0.0,0.0
832884fffffffff,2256.0,0.0,0.0,0.0,0.0,0.0
832885fffffffff,228.0,0.0,0.0,0.0,0.0,0.0
832886fffffffff,85.0,0.0,0.0,0.0,0.0,0.0
832888fffffffff,928.0,0.0,10.0,28.0,0.0,9.0
832889fffffffff,717.0,0.0,2.0,9.0,0.0,0.0
83288afffffffff,479.0,0.0,0.0,1.0,0.0,0.0
83288bfffffffff,218.0,0.0,5.0,7.0,0.0,0.0
83288cfffffffff,535.0,0.0,0.0,0.0,0.0,0.0
83288dfffffffff,204.0,0.0,0.0,2.0,0.0,0.0
83288efffffffff,715.0,0.0,0.0,19.0,0.0,0.0
832890fffffffff,40.0,0.0,0.0,0.0,0.0,0.0
832891fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
832892fffffffff,344.0,0.0,0.0,0.0,0.0,0.0
832893fffffffff,102.0,0.0,0.0,0.0,0.0,0.0
832894fffffffff,305.0,0.0,0.0,0.0,0.0,0.0
832895fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
832896fffffffff,54.0,0.0,0.0,0.0,0.0,0.0
832898fffffffff,573.0,0.0,0.0,0.0,0.0,0.0
832899fffffffff,102.0,0.0,0.0,0.0,0.0,0.0
83289afffffffff,243.0,0.0,0.0,0.0,0.0,0.0
83289bfffffffff,287.0,0.0,0.0,0.0,0.0,0.0
83289cfffffffff,29.0,0.0,0.0,0.0,0.0,0.0
83289dfffffffff,145.0,0.0,0.0,0.0,0.0,0.0
83289efffffffff,248.0,0.0,0.0,0.0,0.0,0.0
8328a0fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8328a1fffffffff,243.0,0.0,0.0,0.0,0.0,0.0
8328a2fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8328a3fffffffff,51.0,0.0,0.0,0.0,0.0,0.0
8328a4fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8328a5fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8328a6fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8328a8fffffffff,32.0,0.0,0.0,0.0,0.0,0.0
8328a9fffffffff,1306.0,0.0,0.0,0.0,0.0,0.0
8328aafffffffff,164.0,0.0,0.0,0.0,0.0,2.0
8328abfffffffff,128.0,0.0,0.0,0.0,0.0,0.0
8328acfffffffff,69.0,0.0,0.0,0.0,0.0,0.0
8328adfffffffff,286.0,0.0,0.0,0.0,0.0,0.0
8328aefffffffff,1226.0,0.0,0.0,0.0,0.0,8.0
8328b0fffffffff,208.0,0.0,0.0,0.0,0.0,0.0
8328b1fffffffff,113.0,0.0,0.0,0.0,0.0,0.0
8328b2fffffffff,171.0,0.0,0.0,0.0,0.0,0.0
8328b3fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8328b4fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8328b5fffffffff,342.0,0.0,1.0,0.0,0.0,0.0
8328b6fffffffff,473.0,0.0,0.0,0.0,0.0,0.0
8328c2fffffffff,1082.0,0.0,0.0,136.0,0.0,10.0
8328c6fffffffff,1755.0,0.0,0.0,232.0,0.0,3.0
8328cafffffffff,20.0,0.0,0.0,7.0,0.0,0.0
8328d0fffffffff,672.0,0.0,0.0,50.0,0.0,14.0
8328d1fffffffff,15648.0,0.0,0.0,2374.0,0.0,225.0
8328d2fffffffff,265.0,0.0,0.0,0.0,0.0,5.0
8328d3fffffffff,785.0,0.0,0.0,14.0,0.0,2.0
8328d4fffffffff,1400.0,0.0,0.0,228.0,0.0,7.0
8328d5fffffffff,11848.0,0.0,0.0,1449.0,0.0,140.0
8328d6fffffffff,445.0,0.0,0.0,3.0,0.0,16.0
8328d8fffffffff,1880.0,0.0,0.0,55.0,0.0,2.0
8328d9fffffffff,390.0,0.0,0.0,4.0,0.0,2.0
8328dafffffffff,318.0,0.0,0.0,0.0,0.0,0.0
8328dbfffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8328dcfffffffff,4610.0,0.0,0.0,268.0,0.0,62.0
8328ddfffffffff,1265.0,0.0,0.0,89.0,0.0,3.0
8328defffffffff,7052.0,0.0,0.0,345.0,0.0,74.0
8328e2fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8328e4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8328e6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8328f0fffffffff,7462.0,0.0,2.0,310.0,0.0,5.0
8328f1fffffffff,1899.0,0.0,0.0,37.0,0.0,0.0
8328f2fffffffff,641.0,0.0,2.0,16.0,0.0,0.0
8328f3fffffffff,1500.0,0.0,0.0,194.0,0.0,15.0
8328f4fffffffff,4791.0,0.0,0.0,133.0,0.0,0.0
8328f5fffffffff,3889.0,0.0,0.0,112.0,0.0,0.0
8328f6fffffffff,305.0,0.0,0.0,0.0,0.0,0.0
832910fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832912fffffffff,10154.0,0.0,7.0,438.0,333.0,30.0
832913fffffffff,737.0,0.0,2.0,32.0,11.0,3.0
832916fffffffff,157.0,0.0,0.0,3.0,21.0,2.0
83291afffffffff,2959.0,0.0,9.0,960.0,0.0,52.0
83291bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832980fffffffff,258.0,0.0,10.0,0.0,0.0,0.0
832981fffffffff,344.0,0.0,0.0,25.0,0.0,3.0
832982fffffffff,97.0,0.0,0.0,0.0,0.0,0.0
832984fffffffff,1025.0,0.0,8.0,60.0,0.0,18.0
832985fffffffff,531.0,0.0,0.0,46.0,0.0,4.0
832986fffffffff,3066.0,0.0,103.0,0.0,0.0,0.0
832988fffffffff,26.0,0.0,0.0,1.0,0.0,0.0
832989fffffffff,1894.0,0.0,11.0,526.0,0.0,0.0
83298afffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83298bfffffffff,111.0,0.0,0.0,0.0,0.0,0.0
83298cfffffffff,3678.0,0.0,34.0,817.0,0.0,2.0
83298dfffffffff,1604.0,0.0,20.0,130.0,0.0,1.0
83298efffffffff,170.0,0.0,0.0,0.0,0.0,0.0
832990fffffffff,178.0,0.0,1.0,0.0,0.0,0.0
832991fffffffff,33.0,0.0,0.0,0.0,0.0,0.0
832992fffffffff,76.0,0.0,0.0,0.0,0.0,0.0
832993fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
832994fffffffff,126.0,0.0,8.0,0.0,0.0,0.0
832995fffffffff,998.0,0.0,0.0,0.0,0.0,0.0
832996fffffffff,32.0,0.0,0.0,0.0,0.0,0.0
832998fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832999fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
83299afffffffff,20.0,0.0,0.0,0.0,0.0,0.0
83299bfffffffff,177.0,0.0,0.0,0.0,0.0,0.0
83299cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83299dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83299efffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8329a0fffffffff,16742.0,0.0,31.0,799.0,0.0,44.0
8329a1fffffffff,18290.0,0.0,0.0,57.0,2.0,5.0
8329a2fffffffff,470.0,0.0,0.0,5.0,0.0,6.0
8329a3fffffffff,1064.0,0.0,0.0,90.0,0.0,7.0
8329a4fffffffff,27271.0,0.0,8.0,15.0,0.0,0.0
8329a5fffffffff,23838.0,0.0,2.0,486.0,163.0,72.0
8329a6fffffffff,4242.0,0.0,44.0,186.0,0.0,21.0
8329a8fffffffff,520.0,0.0,0.0,5.0,0.0,0.0
8329a9fffffffff,1471.0,0.0,0.0,210.0,0.0,1.0
8329aafffffffff,1113.0,0.0,0.0,67.0,0.0,1.0
8329abfffffffff,1440.0,0.0,9.0,176.0,0.0,0.0
8329acfffffffff,2637.0,0.0,8.0,94.0,6.0,0.0
8329adfffffffff,5515.0,0.0,0.0,685.0,0.0,90.0
8329aefffffffff,1687.0,0.0,0.0,60.0,0.0,0.0
8329b0fffffffff,1478.0,0.0,0.0,0.0,0.0,0.0
8329b1fffffffff,498.0,0.0,0.0,4.0,0.0,2.0
8329b2fffffffff,1329.0,0.0,7.0,18.0,0.0,8.0
8329b3fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8329b4fffffffff,41.0,0.0,0.0,0.0,0.0,0.0
8329b5fffffffff,870.0,0.0,13.0,38.0,0.0,4.0
8329b6fffffffff,2258.0,0.0,1.0,90.0,0.0,51.0
832a06fffffffff,52.0,0.0,0.0,0.0,0.0,12.0
832a10fffffffff,400.0,0.0,0.0,0.0,0.0,26.0
832a12fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832a13fffffffff,124.0,0.0,0.0,0.0,0.0,6.0
832a14fffffffff,78.0,0.0,0.0,0.0,0.0,9.0
832a15fffffffff,90.0,0.0,0.0,0.0,0.0,14.0
832a1afffffffff,82.0,2.0,0.0,0.0,0.0,0.0
832a30fffffffff,397.0,0.0,0.0,0.0,0.0,78.0
832a31fffffffff,748.0,0.0,0.0,0.0,0.0,228.0
832a32fffffffff,28.0,0.0,0.0,0.0,0.0,4.0
832a33fffffffff,268.0,0.0,0.0,0.0,0.0,93.0
832a34fffffffff,228.0,0.0,0.0,0.0,0.0,0.0
832a36fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
832a4cfffffffff,56.0,0.0,0.0,0.0,0.0,0.0
832a80fffffffff,12.0,2.0,0.0,0.0,0.0,0.0
832a82fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
832a83fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832a84fffffffff,26.0,0.0,0.0,0.0,0.0,0.0
832a85fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832a86fffffffff,25.0,0.0,0.0,0.0,0.0,0.0
832a89fffffffff,43.0,0.0,0.0,0.0,0.0,0.0
832a8bfffffffff,92.0,0.0,0.0,0.0,0.0,0.0
832a8dfffffffff,171.0,0.0,0.0,0.0,0.0,0.0
832a90fffffffff,77.0,0.0,0.0,0.0,0.0,0.0
832a91fffffffff,49.0,0.0,0.0,0.0,0.0,0.0
832a92fffffffff,44.0,4.0,0.0,0.0,0.0,0.0
832a93fffffffff,112.0,0.0,0.0,0.0,0.0,0.0
832a94fffffffff,255.0,0.0,0.0,0.0,0.0,0.0
832a95fffffffff,164.0,0.0,0.0,0.0,0.0,0.0
832a96fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
832a98fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832a99fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
832a9afffffffff,18.0,0.0,0.0,0.0,0.0,0.0
832a9bfffffffff,28.0,0.0,0.0,0.0,0.0,0.0
832a9cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832a9efffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832aa4fffffffff,158.0,0.0,0.0,0.0,0.0,57.0
832aa6fffffffff,25.0,0.0,0.0,0.0,0.0,0.0
832aa8fffffffff,385.0,0.0,0.0,0.0,0.0,0.0
832aa9fffffffff,358.0,9.0,0.0,0.0,0.0,0.0
832aaafffffffff,32.0,0.0,0.0,0.0,0.0,0.0
832aabfffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832aacfffffffff,21.0,0.0,0.0,0.0,0.0,0.0
832aadfffffffff,812.0,0.0,0.0,0.0,0.0,67.0
832ab0fffffffff,429.0,0.0,0.0,0.0,0.0,11.0
832ab1fffffffff,37.0,0.0,0.0,0.0,0.0,0.0
832ab2fffffffff,3208.0,3.0,0.0,0.0,0.0,64.0
832ab3fffffffff,419.0,0.0,0.0,0.0,0.0,0.0
832ab4fffffffff,109.0,0.0,0.0,0.0,0.0,3.0
832ab5fffffffff,178.0,0.0,0.0,0.0,0.0,0.0
832ab6fffffffff,128.0,0.0,0.0,0.0,0.0,1.0
832ac6fffffffff,50.0,2.0,0.0,0.0,0.0,0.0
832ad0fffffffff,106.0,0.0,0.0,0.0,0.0,0.0
832ad1fffffffff,113.0,0.0,0.0,0.0,0.0,0.0
832ad2fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
832ad3fffffffff,475.0,0.0,0.0,0.0,0.0,0.0
832ad4fffffffff,65.0,2.0,0.0,0.0,0.0,0.0
832ad5fffffffff,296.0,0.0,0.0,0.0,0.0,0.0
832ad6fffffffff,132.0,0.0,0.0,0.0,0.0,0.0
832af0fffffffff,930.0,45.0,0.0,0.0,0.0,0.0
832af1fffffffff,316.0,23.0,0.0,0.0,0.0,0.0
832af2fffffffff,24.0,2.0,0.0,0.0,0.0,0.0
832af3fffffffff,808.0,4.0,0.0,0.0,0.0,0.0
832af6fffffffff,595.0,0.0,0.0,0.0,0.0,0.0
832b00fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
