cell_id,Chlidonias niger,Chlidonias niger niger,Chlidonias niger surinamensis
841ef27ffffffff,5.0,3.0,0.0
841ef3bffffffff,4.0,0.0,0.0
841ef5dffffffff,4.0,0.0,0.0
841f001ffffffff,24.0,21.0,0.0
841f009ffffffff,1.0,1.0,0.0
841f00dffffffff,2.0,0.0,0.0
841f017ffffffff,2.0,0.0,0.0
841f031ffffffff,1.0,0.0,0.0
841f03bffffffff,6.0,0.0,0.0
841f051ffffffff,12.0,0.0,0.0
841f059ffffffff,4.0,2.0,0.0
841f05bffffffff,55.0,6.0,0.0
841f05dffffffff,4.0,2.0,0.0
841f061ffffffff,3.0,0.0,0.0
841f093ffffffff,1.0,0.0,0.0
841f09bffffffff,109.0,4.0,0.0
841f0b1ffffffff,2.0,0.0,0.0
841f0c7ffffffff,3.0,0.0,0.0
841f0d1ffffffff,2.0,0.0,0.0
841f0e1ffffffff,18.0,0.0,0.0
841f0e7ffffffff,1.0,0.0,0.0
841f0e9ffffffff,1.0,0.0,0.0
841f0ebffffffff,3.0,0.0,0.0
841f0edffffffff,8.0,0.0,0.0
841f107ffffffff,1.0,0.0,0.0
841f10dffffffff,4.0,0.0,0.0
841f117ffffffff,2.0,0.0,0.0
841f131ffffffff,4.0,0.0,0.0
841f133ffffffff,10.0,0.0,0.0
841f149ffffffff,10.0,2.0,0.0
841f14bffffffff,3.0,0.0,0.0
841f14dffffffff,2.0,0.0,0.0
841f183ffffffff,1.0,0.0,0.0
841f18bffffffff,5.0,0.0,0.0
841f199ffffffff,10.0,0.0,0.0
841f1a1ffffffff,2.0,0.0,0.0
841f1a9ffffffff,3.0,0.0,0.0
841f1abffffffff,2.0,0.0,0.0
841f1b3ffffffff,4.0,2.0,0.0
841f1c1ffffffff,23.0,0.0,0.0
841f1c3ffffffff,2.0,0.0,0.0
841f1d1ffffffff,18.0,0.0,0.0
841f1dbffffffff,34.0,0.0,0.0
841f217ffffffff,3.0,0.0,0.0
841f245ffffffff,6.0,2.0,0.0
841f25dffffffff,1.0,1.0,0.0
841f283ffffffff,16.0,12.0,0.0
841f29dffffffff,4.0,2.0,0.0
841f2a1ffffffff,4.0,0.0,0.0
841f2a9ffffffff,4.0,0.0,0.0
841f2adffffffff,1.0,0.0,0.0
841f2d3ffffffff,2.0,2.0,0.0
841f2e3ffffffff,9.0,0.0,0.0
841f2e7ffffffff,2.0,2.0,0.0
841f315ffffffff,40.0,9.0,0.0
841f325ffffffff,2.0,0.0,0.0
841f327ffffffff,8.0,0.0,0.0
841f333ffffffff,6.0,0.0,0.0
841f335ffffffff,2.0,0.0,0.0
841f33bffffffff,9.0,0.0,0.0
841f33dffffffff,2.0,0.0,0.0
841f355ffffffff,6.0,0.0,0.0
841f357ffffffff,4.0,0.0,0.0
841f359ffffffff,6.0,0.0,0.0
841f403ffffffff,6.0,0.0,0.0
841f413ffffffff,9.0,0.0,0.0
841f41bffffffff,2.0,0.0,0.0
841f425ffffffff,9.0,0.0,0.0
841f427ffffffff,2.0,0.0,0.0
841f429ffffffff,4.0,0.0,0.0
841f42bffffffff,1.0,0.0,0.0
841f43bffffffff,2.0,0.0,0.0
841f45bffffffff,2.0,0.0,0.0
841f463ffffffff,1.0,0.0,0.0
841f467ffffffff,1.0,0.0,0.0
841f487ffffffff,2.0,0.0,0.0
841f4a5ffffffff,3.0,0.0,0.0
841f4c7ffffffff,2.0,0.0,0.0
841f4c9ffffffff,1.0,0.0,0.0
841f4e3ffffffff,11.0,0.0,0.0
841f4ebffffffff,3.0,0.0,0.0
841f511ffffffff,24.0,4.0,0.0
841f513ffffffff,7.0,0.0,0.0
841f519ffffffff,95.0,22.0,0.0
841f51bffffffff,5.0,0.0,0.0
841f51dffffffff,52.0,15.0,0.0
841f523ffffffff,2.0,0.0,0.0
841f52bffffffff,2.0,0.0,0.0
841f535ffffffff,28.0,0.0,0.0
841f53dffffffff,29.0,0.0,0.0
841f541ffffffff,1.0,0.0,0.0
841f543ffffffff,1.0,0.0,0.0
841f547ffffffff,2.0,0.0,0.0
841f551ffffffff,4.0,0.0,0.0
841f555ffffffff,3.0,0.0,0.0
841f55bffffffff,2.0,0.0,0.0
841f561ffffffff,2.0,0.0,0.0
841f567ffffffff,2.0,0.0,0.0
841f56bffffffff,1.0,0.0,0.0
841f56dffffffff,2.0,0.0,0.0
841f585ffffffff,7.0,0.0,0.0
841f593ffffffff,9.0,2.0,0.0
841f595ffffffff,4.0,0.0,0.0
841f5a9ffffffff,3.0,0.0,0.0
841f5abffffffff,2.0,0.0,0.0
841f5b1ffffffff,4.0,0.0,0.0
841f5b3ffffffff,2.0,0.0,0.0
841f5b5ffffffff,4.0,0.0,0.0
841f5bbffffffff,20.0,0.0,0.0
841f5c5ffffffff,68.0,15.0,0.0
841f5e1ffffffff,1.0,0.0,0.0
841f5ebffffffff,2.0,0.0,0.0
841f605ffffffff,5.0,0.0,0.0
841f60dffffffff,2.0,0.0,0.0
841f631ffffffff,2.0,0.0,0.0
841f6a5ffffffff,4.0,0.0,0.0
841f6adffffffff,6.0,0.0,0.0
841f6c5ffffffff,9.0,0.0,0.0
841f6e5ffffffff,2.0,0.0,0.0
841f703ffffffff,4.0,0.0,0.0
841f715ffffffff,122.0,2.0,0.0
841f717ffffffff,2.0,0.0,0.0
841f725ffffffff,10.0,0.0,0.0
841f727ffffffff,22.0,0.0,0.0
841f72dffffffff,5.0,0.0,0.0
841f751ffffffff,6.0,2.0,0.0
841f807ffffffff,6.0,0.0,0.0
841f81bffffffff,1.0,0.0,0.0
841f823ffffffff,32.0,2.0,0.0
841f827ffffffff,15.0,2.0,0.0
841f839ffffffff,7.0,2.0,0.0
841f83bffffffff,34.0,0.0,0.0
841f83dffffffff,5.0,0.0,0.0
841f853ffffffff,2.0,0.0,0.0
841f857ffffffff,21.0,0.0,0.0
841f889ffffffff,13.0,0.0,0.0
841f899ffffffff,18.0,0.0,0.0
841f8c1ffffffff,2.0,0.0,0.0
841f8cbffffffff,11.0,0.0,0.0
841f8d1ffffffff,10.0,8.0,0.0
841f8d3ffffffff,18.0,2.0,0.0
841f8d7ffffffff,28.0,14.0,0.0
841f8e5ffffffff,10.0,0.0,0.0
841f8e9ffffffff,8.0,0.0,0.0
841f8ebffffffff,12.0,0.0,0.0
841f8edffffffff,5.0,0.0,0.0
841f913ffffffff,1.0,1.0,0.0
841f91dffffffff,1.0,0.0,0.0
841f981ffffffff,11.0,0.0,0.0
841f983ffffffff,3.0,0.0,0.0
841f98bffffffff,2.0,0.0,0.0
841f9b1ffffffff,2.0,0.0,0.0
841f9c9ffffffff,4.0,0.0,0.0
841f9cdffffffff,1.0,1.0,0.0
841f9d3ffffffff,2.0,0.0,0.0
841f9d7ffffffff,4.0,0.0,0.0
841fa0dffffffff,1.0,0.0,0.0
841fa11ffffffff,1.0,0.0,0.0
841fa17ffffffff,1.0,0.0,0.0
841fa45ffffffff,1.0,0.0,0.0
841fa47ffffffff,3.0,3.0,0.0
841fa4dffffffff,1.0,0.0,0.0
841fa55ffffffff,2.0,0.0,0.0
841fa59ffffffff,29.0,0.0,0.0
841fa5dffffffff,2.0,0.0,0.0
841fa67ffffffff,2.0,0.0,0.0
841fa6dffffffff,1.0,0.0,0.0
841fa83ffffffff,5.0,0.0,0.0
841fa95ffffffff,9.0,0.0,0.0
841faa5ffffffff,2.0,0.0,0.0
841faadffffffff,4.0,0.0,0.0
841fab1ffffffff,4.0,0.0,0.0
841fab7ffffffff,2.0,0.0,0.0
841fac7ffffffff,24.0,0.0,0.0
841fadbffffffff,7.0,0.0,0.0
841faddffffffff,14.0,0.0,0.0
841fae3ffffffff,2.0,0.0,0.0
841fae7ffffffff,2.0,0.0,0.0
841fb01ffffffff,2.0,0.0,0.0
841fb0bffffffff,2.0,0.0,0.0
841fb11ffffffff,2.0,0.0,0.0
841fb2dffffffff,12.0,0.0,0.0
841fb43ffffffff,2.0,0.0,0.0
841fb45ffffffff,2.0,0.0,0.0
841fb47ffffffff,2.0,0.0,0.0
841fb55ffffffff,2.0,0.0,0.0
841fb6bffffffff,1.0,0.0,0.0
84200adffffffff,3.0,0.0,0.0
84200e3ffffffff,7.0,7.0,0.0
8420161ffffffff,2.0,2.0,0.0
842016bffffffff,4.0,0.0,0.0
8420185ffffffff,2.0,0.0,0.0
8420187ffffffff,11.0,0.0,0.0
84201abffffffff,2.0,0.0,0.0
84201d3ffffffff,5.0,4.0,0.0
84202ddffffffff,1.0,0.0,0.0
84204adffffffff,1.0,1.0,0.0
8420593ffffffff,9.0,2.0,0.0
8420e11ffffffff,6.0,0.0,0.0
8420e31ffffffff,2.0,2.0,0.0
8420e61ffffffff,3.0,0.0,0.0
8420e69ffffffff,19.0,1.0,0.0
8420e6bffffffff,2.0,0.0,0.0
8420e85ffffffff,2.0,0.0,0.0
8420e9bffffffff,6.0,0.0,0.0
842123dffffffff,8.0,1.0,0.0
8421483ffffffff,1.0,0.0,0.0
84214abffffffff,1.0,0.0,0.0
8421505ffffffff,3.0,3.0,0.0
8421507ffffffff,4.0,1.0,0.0
842151dffffffff,2.0,0.0,0.0
8421521ffffffff,4.0,0.0,0.0
8421529ffffffff,26.0,8.0,0.0
842152bffffffff,3.0,0.0,0.0
8421539ffffffff,3.0,0.0,0.0
842153dffffffff,14.0,7.0,0.0
8421567ffffffff,3.0,3.0,0.0
8424047ffffffff,2.0,0.0,0.0
8424051ffffffff,2.0,0.0,0.0
8424213ffffffff,40.0,0.0,0.0
842428dffffffff,2.0,0.0,0.0
8424299ffffffff,1.0,0.0,0.0
84242c3ffffffff,6.0,0.0,0.0
8424311ffffffff,13.0,0.0,0.0
842460dffffffff,3.0,0.0,0.0
8424759ffffffff,5.0,0.0,0.0
8425115ffffffff,4.0,0.0,0.0
8425131ffffffff,1.0,0.0,0.0
8425135ffffffff,5.0,0.0,0.0
8425137ffffffff,5.0,0.0,0.0
8425409ffffffff,2.0,0.0,0.0
84255a3ffffffff,2.0,0.0,0.0
84255a7ffffffff,3.0,0.0,0.0
84255b7ffffffff,15.0,0.0,0.0
8425a4dffffffff,7.0,0.0,0.0
8425acbffffffff,4.0,0.0,0.0
8425b03ffffffff,2.0,0.0,0.0
8425b0bffffffff,2.0,0.0,0.0
8425b41ffffffff,5.0,3.0,0.0
8425b47ffffffff,7.0,0.0,0.0
8426001ffffffff,5.0,0.0,0.0
8426003ffffffff,5.0,0.0,0.0
8426005ffffffff,2.0,0.0,0.0
8426007ffffffff,11.0,0.0,0.0
8426009ffffffff,32.0,0.0,0.0
842600bffffffff,32.0,0.0,0.0
842600dffffffff,12.0,0.0,0.0
8426013ffffffff,6.0,0.0,0.0
8426015ffffffff,24.0,0.0,0.0
8426017ffffffff,36.0,0.0,0.0
842601dffffffff,9.0,0.0,0.0
8426021ffffffff,6.0,0.0,0.0
8426025ffffffff,8.0,0.0,0.0
8426027ffffffff,3.0,0.0,0.0
8426029ffffffff,9.0,0.0,0.0
842602bffffffff,18.0,0.0,0.0
842602dffffffff,2.0,0.0,0.0
8426031ffffffff,14.0,0.0,0.0
8426033ffffffff,11.0,0.0,0.0
8426035ffffffff,4.0,0.0,0.0
8426039ffffffff,17.0,0.0,0.0
842603bffffffff,1.0,0.0,0.0
842603dffffffff,10.0,0.0,0.0
8426041ffffffff,21.0,0.0,0.0
8426043ffffffff,11.0,0.0,0.0
8426045ffffffff,6.0,0.0,0.0
8426047ffffffff,11.0,0.0,0.0
8426049ffffffff,12.0,0.0,0.0
842604bffffffff,7.0,0.0,0.0
842604dffffffff,15.0,0.0,0.0
8426051ffffffff,39.0,0.0,0.0
8426053ffffffff,2.0,0.0,0.0
8426055ffffffff,2.0,0.0,0.0
8426057ffffffff,11.0,0.0,0.0
8426059ffffffff,10.0,0.0,0.0
842605bffffffff,23.0,0.0,0.0
842605dffffffff,16.0,0.0,0.0
8426061ffffffff,1.0,0.0,0.0
8426063ffffffff,11.0,0.0,0.0
8426065ffffffff,6.0,0.0,0.0
8426067ffffffff,33.0,0.0,0.0
8426069ffffffff,10.0,0.0,0.0
842606bffffffff,2.0,0.0,0.0
842606dffffffff,4.0,0.0,0.0
8426085ffffffff,10.0,0.0,0.0
842608dffffffff,8.0,0.0,0.0
84260a1ffffffff,85.0,0.0,0.0
84260a3ffffffff,9.0,0.0,0.0
84260a5ffffffff,7.0,0.0,0.0
84260a9ffffffff,31.0,0.0,0.0
84260abffffffff,1.0,0.0,0.0
84260adffffffff,75.0,0.0,0.0
84260b3ffffffff,13.0,0.0,0.0
84260b5ffffffff,2.0,0.0,0.0
84260b7ffffffff,4.0,0.0,0.0
84260b9ffffffff,115.0,0.0,0.0
84260bbffffffff,24.0,0.0,0.0
84260c1ffffffff,1.0,0.0,0.0
84260c9ffffffff,6.0,0.0,0.0
84260cbffffffff,2.0,0.0,0.0
84260d5ffffffff,2.0,0.0,0.0
84260d7ffffffff,2.0,0.0,0.0
84260d9ffffffff,40.0,0.0,0.0
84260ddffffffff,2.0,0.0,0.0
84260e1ffffffff,11.0,0.0,0.0
84260e3ffffffff,18.0,0.0,1.0
84260e5ffffffff,3.0,0.0,0.0
84260e7ffffffff,4.0,0.0,0.0
84260e9ffffffff,4.0,0.0,0.0
84260ebffffffff,10.0,0.0,0.0
84260edffffffff,1.0,0.0,0.0
8426101ffffffff,2.0,0.0,0.0
8426107ffffffff,40.0,0.0,0.0
842610dffffffff,4.0,0.0,0.0
8426111ffffffff,1.0,0.0,0.0
8426113ffffffff,4.0,0.0,0.0
8426115ffffffff,50.0,0.0,1.0
8426117ffffffff,46.0,0.0,0.0
842611bffffffff,3.0,0.0,0.0
842611dffffffff,2.0,0.0,0.0
8426123ffffffff,7.0,0.0,0.0
842612bffffffff,2.0,0.0,0.0
842612dffffffff,3.0,0.0,0.0
8426131ffffffff,5.0,0.0,0.0
8426135ffffffff,5.0,0.0,0.0
8426137ffffffff,21.0,0.0,0.0
842613bffffffff,2.0,0.0,0.0
842613dffffffff,2.0,0.0,0.0
8426141ffffffff,2.0,0.0,0.0
8426149ffffffff,2.0,0.0,0.0
842614bffffffff,13.0,0.0,0.0
8426151ffffffff,2.0,0.0,0.0
8426153ffffffff,2.0,0.0,0.0
8426159ffffffff,16.0,0.0,0.0
842615bffffffff,22.0,0.0,0.0
842615dffffffff,9.0,0.0,0.0
842616bffffffff,6.0,0.0,0.0
842616dffffffff,2.0,0.0,0.0
8426181ffffffff,3.0,0.0,0.0
8426183ffffffff,9.0,0.0,0.0
8426185ffffffff,2.0,0.0,0.0
8426187ffffffff,9.0,0.0,1.0
8426189ffffffff,2.0,0.0,0.0
842618bffffffff,7.0,0.0,0.0
842618dffffffff,10.0,0.0,0.0
8426191ffffffff,18.0,0.0,0.0
8426197ffffffff,7.0,0.0,0.0
8426199ffffffff,12.0,0.0,0.0
842619bffffffff,3.0,0.0,0.0
842619dffffffff,17.0,0.0,1.0
84261a7ffffffff,1.0,0.0,0.0
84261abffffffff,1.0,0.0,0.0
84261adffffffff,2.0,0.0,0.0
84261b1ffffffff,5.0,0.0,0.0
84261b3ffffffff,16.0,0.0,0.0
84261b5ffffffff,8.0,0.0,0.0
84261b7ffffffff,15.0,0.0,0.0
84261b9ffffffff,1.0,0.0,0.0
84261c1ffffffff,2.0,0.0,0.0
84261c7ffffffff,2.0,0.0,0.0
84261cbffffffff,1.0,0.0,0.0
84261cdffffffff,10.0,0.0,0.0
84261d3ffffffff,37.0,0.0,4.0
84261d7ffffffff,3.0,0.0,0.0
84261d9ffffffff,4.0,0.0,0.0
84261dbffffffff,56.0,0.0,0.0
84261ddffffffff,2.0,0.0,0.0
84261e1ffffffff,1.0,0.0,0.0
84261e3ffffffff,1.0,0.0,0.0
84261e7ffffffff,27.0,0.0,0.0
8426201ffffffff,11.0,0.0,0.0
8426203ffffffff,39.0,0.0,0.0
8426205ffffffff,261.0,0.0,0.0
8426207ffffffff,53.0,0.0,0.0
8426209ffffffff,7.0,0.0,0.0
842620bffffffff,64.0,0.0,0.0
842620dffffffff,12.0,0.0,0.0
8426211ffffffff,15.0,0.0,0.0
8426213ffffffff,41.0,0.0,0.0
8426215ffffffff,18.0,0.0,0.0
8426217ffffffff,9.0,0.0,0.0
8426219ffffffff,414.0,0.0,0.0
842621bffffffff,31.0,0.0,0.0
842621dffffffff,94.0,0.0,0.0
8426221ffffffff,36.0,0.0,0.0
8426223ffffffff,53.0,0.0,0.0
8426225ffffffff,12.0,0.0,0.0
8426227ffffffff,20.0,0.0,0.0
8426229ffffffff,31.0,0.0,0.0
842622bffffffff,81.0,0.0,0.0
842622dffffffff,35.0,0.0,0.0
8426231ffffffff,41.0,0.0,0.0
8426233ffffffff,18.0,0.0,0.0
8426235ffffffff,103.0,0.0,0.0
8426237ffffffff,46.0,0.0,0.0
8426239ffffffff,6.0,0.0,0.0
842623bffffffff,9.0,0.0,0.0
842623dffffffff,63.0,0.0,0.0
8426241ffffffff,2.0,0.0,0.0
8426243ffffffff,13.0,0.0,0.0
8426245ffffffff,110.0,0.0,0.0
8426247ffffffff,5.0,0.0,0.0
8426249ffffffff,153.0,0.0,0.0
842624bffffffff,12.0,0.0,0.0
842624dffffffff,19.0,0.0,0.0
8426251ffffffff,4.0,0.0,0.0
8426253ffffffff,17.0,0.0,0.0
8426255ffffffff,35.0,0.0,0.0
8426257ffffffff,2.0,0.0,0.0
8426259ffffffff,9.0,0.0,0.0
842625bffffffff,2.0,0.0,0.0
842625dffffffff,9.0,0.0,0.0
8426261ffffffff,15.0,0.0,0.0
8426263ffffffff,17.0,0.0,0.0
8426265ffffffff,47.0,0.0,0.0
8426267ffffffff,8.0,0.0,0.0
8426269ffffffff,71.0,0.0,0.0
842626bffffffff,22.0,0.0,0.0
842626dffffffff,73.0,0.0,0.0
8426281ffffffff,12.0,0.0,0.0
8426283ffffffff,6.0,0.0,0.0
8426285ffffffff,3.0,0.0,0.0
8426287ffffffff,8.0,0.0,0.0
8426289ffffffff,15.0,0.0,0.0
842628dffffffff,56.0,0.0,0.0
8426291ffffffff,7.0,0.0,0.0
8426293ffffffff,2.0,0.0,0.0
8426297ffffffff,2.0,0.0,0.0
8426299ffffffff,17.0,0.0,0.0
84262a1ffffffff,26.0,0.0,0.0
84262a7ffffffff,2.0,0.0,0.0
84262a9ffffffff,8.0,0.0,0.0
84262adffffffff,29.0,0.0,0.0
84262b1ffffffff,2.0,0.0,0.0
84262b3ffffffff,18.0,0.0,0.0
84262b7ffffffff,4.0,0.0,0.0
84262bbffffffff,5.0,0.0,0.0
84262c1ffffffff,18.0,0.0,0.0
84262c3ffffffff,41.0,0.0,0.0
84262c5ffffffff,6.0,0.0,0.0
84262c7ffffffff,13.0,0.0,0.0
84262c9ffffffff,53.0,0.0,0.0
84262cbffffffff,1.0,0.0,0.0
84262cdffffffff,33.0,0.0,0.0
84262d5ffffffff,2.0,0.0,0.0
84262d9ffffffff,74.0,0.0,0.0
84262dbffffffff,6.0,0.0,0.0
84262ddffffffff,8.0,0.0,0.0
84262e1ffffffff,79.0,0.0,0.0
84262e3ffffffff,7.0,0.0,0.0
84262e5ffffffff,9.0,0.0,0.0
84262e7ffffffff,23.0,0.0,0.0
84262e9ffffffff,54.0,0.0,0.0
84262ebffffffff,8.0,0.0,0.0
84262edffffffff,20.0,0.0,0.0
8426301ffffffff,22.0,0.0,0.0
8426303ffffffff,29.0,0.0,0.0
8426305ffffffff,12.0,0.0,0.0
8426307ffffffff,23.0,0.0,0.0
8426309ffffffff,11.0,0.0,0.0
842630bffffffff,29.0,0.0,0.0
842630dffffffff,35.0,0.0,0.0
8426311ffffffff,7.0,0.0,0.0
8426313ffffffff,4.0,0.0,0.0
8426315ffffffff,3.0,0.0,0.0
8426317ffffffff,11.0,0.0,0.0
8426319ffffffff,23.0,0.0,0.0
842631dffffffff,13.0,0.0,0.0
8426327ffffffff,2.0,0.0,0.0
842632bffffffff,4.0,0.0,0.0
8426331ffffffff,24.0,0.0,0.0
8426333ffffffff,2.0,0.0,0.0
8426335ffffffff,4.0,0.0,0.0
8426337ffffffff,8.0,0.0,0.0
8426339ffffffff,8.0,0.0,0.0
842633bffffffff,8.0,0.0,0.0
842633dffffffff,13.0,0.0,0.0
8426341ffffffff,716.0,0.0,0.0
8426343ffffffff,11.0,0.0,0.0
8426345ffffffff,191.0,0.0,0.0
8426347ffffffff,29.0,0.0,0.0
8426349ffffffff,99.0,0.0,0.0
842634bffffffff,110.0,0.0,0.0
842634dffffffff,653.0,0.0,0.0
8426351ffffffff,34.0,0.0,0.0
8426353ffffffff,41.0,0.0,0.0
8426355ffffffff,21.0,0.0,0.0
8426357ffffffff,68.0,0.0,0.0
8426359ffffffff,40.0,0.0,0.0
842635bffffffff,33.0,0.0,0.0
842635dffffffff,14.0,0.0,0.0
8426361ffffffff,14.0,0.0,0.0
8426363ffffffff,7.0,0.0,0.0
8426365ffffffff,3.0,0.0,0.0
8426367ffffffff,8.0,0.0,0.0
8426369ffffffff,85.0,0.0,0.0
842636bffffffff,131.0,0.0,0.0
842636dffffffff,4.0,0.0,0.0
8426403ffffffff,2.0,0.0,0.0
8426405ffffffff,5.0,0.0,0.0
8426409ffffffff,182.0,0.0,13.0
842640bffffffff,3.0,0.0,0.0
842640dffffffff,42.0,0.0,0.0
8426413ffffffff,2.0,0.0,0.0
8426415ffffffff,23.0,0.0,10.0
8426417ffffffff,15.0,0.0,0.0
842641dffffffff,19.0,0.0,0.0
8426425ffffffff,10.0,0.0,0.0
8426429ffffffff,2.0,0.0,0.0
8426437ffffffff,7.0,0.0,0.0
8426439ffffffff,2.0,0.0,2.0
842643bffffffff,19.0,0.0,0.0
8426443ffffffff,9.0,0.0,0.0
842644dffffffff,4.0,0.0,0.0
8426455ffffffff,5.0,0.0,0.0
8426457ffffffff,3.0,0.0,0.0
8426461ffffffff,82.0,0.0,0.0
8426463ffffffff,14.0,0.0,0.0
842646bffffffff,153.0,0.0,0.0
842646dffffffff,2.0,0.0,0.0
8426481ffffffff,4.0,0.0,0.0
8426489ffffffff,111.0,0.0,0.0
8426493ffffffff,1.0,0.0,0.0
8426497ffffffff,29.0,0.0,0.0
84264a7ffffffff,4.0,0.0,0.0
84264adffffffff,6.0,0.0,0.0
84264b7ffffffff,3.0,0.0,0.0
84264b9ffffffff,7.0,0.0,0.0
84264bbffffffff,7.0,0.0,0.0
84264c5ffffffff,20.0,0.0,0.0
84264c7ffffffff,32.0,0.0,0.0
84264cbffffffff,18.0,0.0,0.0
84264d1ffffffff,4.0,0.0,0.0
84264d9ffffffff,26.0,0.0,0.0
84264e1ffffffff,3.0,0.0,0.0
84264e3ffffffff,4.0,0.0,0.0
84264e5ffffffff,122.0,0.0,0.0
84264edffffffff,10.0,0.0,2.0
8426501ffffffff,12.0,0.0,0.0
8426505ffffffff,14.0,0.0,0.0
842650bffffffff,3.0,0.0,0.0
842650dffffffff,23.0,0.0,0.0
842651dffffffff,4.0,0.0,0.0
8426521ffffffff,67.0,0.0,0.0
8426525ffffffff,1.0,0.0,0.0
8426527ffffffff,10.0,0.0,0.0
8426529ffffffff,7.0,0.0,0.0
842652bffffffff,83.0,0.0,0.0
842652dffffffff,28.0,0.0,0.0
8426531ffffffff,51.0,0.0,0.0
8426533ffffffff,37.0,0.0,0.0
8426535ffffffff,9.0,0.0,0.0
842653bffffffff,22.0,0.0,0.0
842653dffffffff,12.0,0.0,0.0
8426541ffffffff,16.0,0.0,0.0
8426547ffffffff,4.0,0.0,0.0
842654bffffffff,8.0,0.0,0.0
842654dffffffff,12.0,0.0,0.0
8426551ffffffff,27.0,0.0,0.0
8426555ffffffff,241.0,0.0,0.0
8426557ffffffff,7.0,0.0,0.0
842655dffffffff,1.0,0.0,0.0
8426561ffffffff,14.0,0.0,0.0
8426563ffffffff,39.0,0.0,0.0
8426565ffffffff,4.0,0.0,0.0
8426567ffffffff,31.0,0.0,0.0
842656bffffffff,2.0,0.0,0.0
842656dffffffff,39.0,0.0,0.0
8426593ffffffff,13.0,0.0,0.0
8426597ffffffff,2.0,0.0,0.0
8426599ffffffff,11.0,0.0,0.0
842659bffffffff,52.0,0.0,0.0
842659dffffffff,2.0,0.0,0.0
84265a3ffffffff,6.0,0.0,0.0
84265a7ffffffff,7.0,0.0,0.0
84265b1ffffffff,49.0,0.0,0.0
84265b5ffffffff,11.0,0.0,0.0
84265b7ffffffff,20.0,0.0,0.0
84265b9ffffffff,147.0,0.0,0.0
84265d3ffffffff,5.0,0.0,0.0
84265d7ffffffff,4.0,0.0,0.0
84265d9ffffffff,60.0,0.0,0.0
84265dbffffffff,61.0,0.0,0.0
84265edffffffff,8.0,0.0,0.0
8426605ffffffff,4.0,0.0,0.0
8426607ffffffff,3.0,0.0,0.0
8426609ffffffff,13.0,0.0,0.0
842660bffffffff,3.0,0.0,0.0
8426613ffffffff,2.0,0.0,0.0
8426619ffffffff,2.0,0.0,0.0
842661bffffffff,37.0,0.0,0.0
8426621ffffffff,4.0,0.0,0.0
8426623ffffffff,13.0,0.0,4.0
8426625ffffffff,24.0,0.0,8.0
8426629ffffffff,52.0,0.0,1.0
842662bffffffff,1.0,0.0,1.0
842662dffffffff,1.0,0.0,0.0
8426631ffffffff,4.0,0.0,0.0
8426635ffffffff,2.0,0.0,0.0
842663bffffffff,1.0,0.0,0.0
842663dffffffff,2.0,0.0,0.0
8426641ffffffff,157.0,0.0,0.0
8426645ffffffff,4.0,0.0,0.0
8426647ffffffff,4.0,0.0,0.0
8426649ffffffff,18.0,0.0,0.0
842664bffffffff,24.0,0.0,0.0
842664dffffffff,1.0,0.0,0.0
8426657ffffffff,5.0,0.0,0.0
842665dffffffff,3.0,0.0,0.0
8426661ffffffff,3.0,0.0,0.0
8426665ffffffff,41.0,0.0,0.0
8426667ffffffff,1.0,0.0,0.0
8426669ffffffff,38.0,0.0,0.0
842666bffffffff,4.0,0.0,0.0
842666dffffffff,3.0,0.0,0.0
8426689ffffffff,23.0,0.0,0.0
842668bffffffff,7.0,0.0,0.0
8426693ffffffff,4.0,0.0,0.0
842669bffffffff,9.0,0.0,0.0
84266a3ffffffff,1.0,0.0,0.0
84266a5ffffffff,25.0,0.0,0.0
84266a7ffffffff,26.0,0.0,0.0
84266abffffffff,2.0,0.0,0.0
84266adffffffff,69.0,0.0,0.0
84266b1ffffffff,27.0,0.0,0.0
84266b5ffffffff,1.0,0.0,0.0
84266bbffffffff,5.0,0.0,0.0
84266c1ffffffff,1.0,0.0,0.0
84266c5ffffffff,46.0,0.0,0.0
84266d1ffffffff,3.0,0.0,0.0
84266d7ffffffff,4.0,0.0,0.0
84266dbffffffff,12.0,0.0,0.0
84266e1ffffffff,125.0,0.0,0.0
84266e3ffffffff,4.0,0.0,0.0
84266e7ffffffff,10.0,0.0,0.0
84266edffffffff,4.0,0.0,0.0
842670bffffffff,5.0,0.0,0.0
842670dffffffff,2.0,0.0,0.0
8426711ffffffff,7.0,0.0,0.0
8426713ffffffff,10.0,0.0,4.0
8426717ffffffff,10.0,0.0,0.0
8426719ffffffff,375.0,0.0,45.0
842671bffffffff,2.0,0.0,0.0
8426721ffffffff,1.0,0.0,0.0
8426723ffffffff,2.0,0.0,0.0
8426733ffffffff,6.0,0.0,0.0
8426735ffffffff,5.0,0.0,0.0
8426737ffffffff,4.0,0.0,0.0
8426739ffffffff,2.0,0.0,0.0
8426741ffffffff,4.0,0.0,0.0
8426745ffffffff,40.0,0.0,0.0
8426747ffffffff,26.0,0.0,0.0
8426749ffffffff,3.0,0.0,0.0
8426751ffffffff,1.0,0.0,0.0
8426759ffffffff,4.0,0.0,0.0
842675bffffffff,15.0,0.0,0.0
842675dffffffff,2.0,0.0,0.0
8426765ffffffff,2.0,0.0,0.0
8426805ffffffff,2.0,0.0,0.0
842680bffffffff,43.0,0.0,0.0
