cell_id,Haemorhous mexicanus,Haemorhous mexicanus [mexicanus Group],Haemorhous mexicanus mcgregori
8426e21ffffffff,130.0,0.0,0.0
8426e23ffffffff,285.0,0.0,0.0
8426e25ffffffff,41.0,0.0,0.0
8426e27ffffffff,68.0,0.0,0.0
8426e29ffffffff,38.0,0.0,0.0
8426e2bffffffff,94.0,0.0,0.0
8426e2dffffffff,184.0,0.0,0.0
8426e31ffffffff,118.0,0.0,0.0
8426e33ffffffff,42.0,0.0,0.0
8426e35ffffffff,10.0,0.0,0.0
8426e37ffffffff,4.0,0.0,0.0
8426e39ffffffff,264.0,0.0,0.0
8426e3bffffffff,2.0,0.0,0.0
8426e3dffffffff,406.0,0.0,0.0
8426e41ffffffff,8.0,0.0,0.0
8426e43ffffffff,982.0,0.0,0.0
8426e45ffffffff,8.0,0.0,0.0
8426e47ffffffff,67.0,0.0,0.0
8426e49ffffffff,3.0,0.0,0.0
8426e4bffffffff,14.0,0.0,0.0
8426e4dffffffff,7.0,0.0,0.0
8426e51ffffffff,586.0,0.0,0.0
8426e53ffffffff,133.0,0.0,0.0
8426e55ffffffff,60.0,0.0,0.0
8426e57ffffffff,83.0,0.0,0.0
8426e59ffffffff,887.0,0.0,0.0
8426e5bffffffff,2212.0,0.0,0.0
8426e5dffffffff,146.0,0.0,0.0
8426e61ffffffff,4.0,0.0,0.0
8426e63ffffffff,66.0,0.0,0.0
8426e65ffffffff,3.0,0.0,0.0
8426e67ffffffff,422.0,0.0,0.0
8426e69ffffffff,41.0,0.0,0.0
8426e6bffffffff,39.0,0.0,0.0
8426e6dffffffff,22.0,0.0,0.0
8426e81ffffffff,19.0,0.0,0.0
8426e83ffffffff,77.0,0.0,0.0
8426e85ffffffff,46.0,0.0,0.0
8426e89ffffffff,17.0,0.0,0.0
8426e8bffffffff,18.0,0.0,0.0
8426e8dffffffff,13.0,0.0,0.0
8426e91ffffffff,4.0,0.0,0.0
8426e95ffffffff,46.0,0.0,0.0
8426e97ffffffff,10.0,0.0,0.0
8426e99ffffffff,15.0,0.0,0.0
8426e9bffffffff,25.0,0.0,0.0
8426e9dffffffff,129.0,0.0,0.0
8426ea1ffffffff,2.0,0.0,0.0
8426ea3ffffffff,5.0,0.0,0.0
8426ea5ffffffff,4.0,0.0,0.0
8426ea7ffffffff,1.0,0.0,0.0
8426ea9ffffffff,243.0,0.0,0.0
8426eabffffffff,2.0,0.0,0.0
8426eadffffffff,12.0,0.0,0.0
8426eb5ffffffff,6.0,0.0,0.0
8426eb7ffffffff,1.0,0.0,0.0
8426eb9ffffffff,7.0,0.0,0.0
8426ebbffffffff,6.0,0.0,0.0
8426ebdffffffff,13.0,0.0,0.0
8426ec1ffffffff,114.0,0.0,0.0
8426ec3ffffffff,51.0,0.0,0.0
8426ec5ffffffff,6.0,0.0,0.0
8426ec7ffffffff,5.0,0.0,0.0
8426ec9ffffffff,46.0,0.0,0.0
8426ecbffffffff,629.0,0.0,0.0
8426ecdffffffff,40.0,0.0,0.0
8426ed1ffffffff,179.0,0.0,0.0
8426ed3ffffffff,6.0,0.0,0.0
8426ed5ffffffff,487.0,0.0,0.0
8426ed7ffffffff,1310.0,0.0,0.0
8426ed9ffffffff,198.0,0.0,0.0
8426edbffffffff,39.0,0.0,0.0
8426eddffffffff,120.0,0.0,0.0
8426ee1ffffffff,28.0,0.0,0.0
8426ee3ffffffff,129.0,0.0,0.0
8426ee5ffffffff,8.0,0.0,0.0
8426ee7ffffffff,19.0,0.0,0.0
8426ee9ffffffff,30.0,0.0,0.0
8426eebffffffff,4.0,0.0,0.0
8426eedffffffff,64.0,0.0,0.0
8426f01ffffffff,19.0,0.0,0.0
8426f03ffffffff,19.0,0.0,0.0
8426f05ffffffff,42.0,0.0,0.0
8426f07ffffffff,191.0,0.0,0.0
8426f09ffffffff,19.0,0.0,0.0
8426f0bffffffff,28.0,0.0,0.0
8426f0dffffffff,321.0,0.0,0.0
8426f11ffffffff,44.0,0.0,0.0
8426f13ffffffff,57.0,0.0,0.0
8426f15ffffffff,189.0,0.0,0.0
8426f17ffffffff,49.0,0.0,0.0
8426f19ffffffff,69.0,0.0,0.0
8426f1bffffffff,58.0,0.0,0.0
8426f1dffffffff,20.0,0.0,0.0
8426f21ffffffff,50.0,0.0,0.0
8426f23ffffffff,30.0,0.0,0.0
8426f25ffffffff,1580.0,0.0,0.0
8426f27ffffffff,84.0,0.0,0.0
8426f29ffffffff,57.0,0.0,0.0
8426f2bffffffff,36.0,0.0,0.0
8426f2dffffffff,415.0,0.0,0.0
8426f31ffffffff,16.0,0.0,0.0
8426f33ffffffff,74.0,0.0,0.0
8426f35ffffffff,54.0,0.0,0.0
8426f37ffffffff,4.0,0.0,0.0
8426f39ffffffff,23.0,0.0,0.0
8426f3bffffffff,43.0,0.0,0.0
8426f3dffffffff,26.0,0.0,0.0
8426f41ffffffff,9.0,0.0,0.0
8426f43ffffffff,54.0,0.0,0.0
8426f45ffffffff,62.0,0.0,0.0
8426f47ffffffff,52.0,0.0,0.0
8426f49ffffffff,4.0,0.0,0.0
8426f4bffffffff,13.0,0.0,0.0
8426f4dffffffff,21.0,0.0,0.0
8426f51ffffffff,129.0,0.0,0.0
8426f53ffffffff,20.0,0.0,0.0
8426f55ffffffff,8.0,0.0,0.0
8426f57ffffffff,45.0,0.0,0.0
8426f59ffffffff,23.0,0.0,0.0
8426f5bffffffff,13.0,0.0,0.0
8426f5dffffffff,13.0,0.0,0.0
8426f61ffffffff,14.0,0.0,0.0
8426f63ffffffff,21.0,0.0,0.0
8426f65ffffffff,11.0,0.0,0.0
8426f67ffffffff,40.0,0.0,0.0
8426f69ffffffff,60.0,0.0,0.0
8426f6bffffffff,1.0,0.0,0.0
8426f6dffffffff,118.0,0.0,0.0
8427007ffffffff,2.0,0.0,0.0
8427021ffffffff,2.0,0.0,0.0
8427023ffffffff,15.0,0.0,0.0
8427027ffffffff,7.0,0.0,0.0
842702bffffffff,16.0,0.0,0.0
8427031ffffffff,2.0,0.0,0.0
8427035ffffffff,4.0,0.0,0.0
842703dffffffff,2.0,0.0,0.0
8427087ffffffff,6.0,0.0,0.0
8427089ffffffff,2.0,0.0,0.0
8427093ffffffff,79.0,0.0,0.0
8427095ffffffff,3.0,0.0,0.0
8427097ffffffff,49.0,0.0,0.0
8427099ffffffff,2.0,0.0,0.0
842709bffffffff,1.0,0.0,0.0
84270a3ffffffff,23.0,0.0,0.0
84270a5ffffffff,2.0,0.0,0.0
84270a7ffffffff,48.0,0.0,0.0
84270a9ffffffff,2.0,0.0,0.0
84270b1ffffffff,16.0,0.0,0.0
84270b3ffffffff,4.0,0.0,0.0
84270b7ffffffff,6.0,0.0,0.0
84270b9ffffffff,1.0,0.0,0.0
84270bbffffffff,8.0,0.0,0.0
84270e1ffffffff,4.0,0.0,0.0
84270e3ffffffff,3.0,0.0,0.0
84270e5ffffffff,7.0,0.0,0.0
84270e7ffffffff,4.0,0.0,0.0
8427103ffffffff,4.0,0.0,0.0
842710bffffffff,6.0,0.0,0.0
8427113ffffffff,4.0,0.0,0.0
8427115ffffffff,2.0,0.0,0.0
842711bffffffff,17.0,0.0,0.0
8427121ffffffff,1.0,0.0,0.0
8427125ffffffff,2.0,0.0,0.0
842712bffffffff,3.0,0.0,0.0
8427131ffffffff,9.0,0.0,0.0
8427133ffffffff,13.0,0.0,0.0
8427137ffffffff,23.0,0.0,0.0
842713bffffffff,61.0,0.0,0.0
842713dffffffff,5.0,0.0,0.0
8427155ffffffff,2.0,0.0,0.0
8427167ffffffff,1.0,0.0,0.0
8427181ffffffff,12.0,0.0,0.0
8427183ffffffff,29.0,0.0,0.0
8427187ffffffff,1.0,0.0,0.0
842718bffffffff,9.0,0.0,0.0
842718dffffffff,2.0,0.0,0.0
8427191ffffffff,30.0,0.0,0.0
8427193ffffffff,60.0,0.0,0.0
8427195ffffffff,5.0,0.0,0.0
8427197ffffffff,17.0,0.0,0.0
8427199ffffffff,63.0,0.0,0.0
842719bffffffff,20.0,0.0,0.0
842719dffffffff,415.0,0.0,0.0
84271a1ffffffff,10.0,0.0,0.0
84271a3ffffffff,15.0,0.0,0.0
84271a5ffffffff,5.0,0.0,0.0
84271a7ffffffff,16.0,0.0,0.0
84271a9ffffffff,10.0,0.0,0.0
84271abffffffff,25.0,0.0,0.0
84271adffffffff,23.0,0.0,0.0
84271b1ffffffff,27.0,0.0,0.0
84271b3ffffffff,201.0,0.0,0.0
84271b5ffffffff,11.0,0.0,0.0
84271b7ffffffff,27.0,0.0,0.0
84271b9ffffffff,5.0,0.0,0.0
84271bbffffffff,11.0,0.0,0.0
84271bdffffffff,9.0,0.0,0.0
84271c1ffffffff,3.0,0.0,0.0
84271c5ffffffff,33.0,0.0,0.0
84271c7ffffffff,80.0,0.0,0.0
84271c9ffffffff,1169.0,0.0,0.0
84271cbffffffff,9.0,0.0,0.0
84271d1ffffffff,5.0,0.0,0.0
84271d5ffffffff,19.0,0.0,0.0
84271d7ffffffff,8.0,0.0,0.0
84271d9ffffffff,1.0,0.0,0.0
84271dbffffffff,4.0,0.0,0.0
84271e5ffffffff,6.0,0.0,0.0
84271e9ffffffff,2.0,0.0,0.0
84271ebffffffff,8.0,0.0,0.0
8427401ffffffff,83.0,0.0,0.0
8427403ffffffff,15.0,0.0,0.0
8427405ffffffff,3.0,0.0,0.0
8427407ffffffff,113.0,0.0,0.0
8427409ffffffff,11.0,0.0,0.0
842740dffffffff,106.0,0.0,0.0
8427411ffffffff,178.0,0.0,0.0
8427413ffffffff,7.0,0.0,0.0
8427415ffffffff,1.0,0.0,0.0
8427417ffffffff,101.0,0.0,0.0
8427419ffffffff,264.0,0.0,0.0
842741bffffffff,37.0,0.0,0.0
842741dffffffff,195.0,0.0,0.0
8427421ffffffff,36.0,0.0,0.0
8427423ffffffff,48.0,0.0,0.0
8427425ffffffff,7.0,0.0,0.0
8427427ffffffff,10.0,0.0,0.0
8427429ffffffff,2.0,0.0,0.0
842742bffffffff,9.0,0.0,0.0
842742dffffffff,2.0,0.0,0.0
8427431ffffffff,315.0,0.0,0.0
8427435ffffffff,966.0,0.0,0.0
8427437ffffffff,1009.0,0.0,0.0
8427439ffffffff,76.0,0.0,0.0
842743dffffffff,124.0,0.0,0.0
8427441ffffffff,3.0,0.0,0.0
8427445ffffffff,105.0,0.0,0.0
8427447ffffffff,5.0,0.0,0.0
8427449ffffffff,5.0,0.0,0.0
842744bffffffff,8.0,0.0,0.0
8427451ffffffff,8.0,0.0,0.0
8427453ffffffff,71.0,0.0,0.0
8427457ffffffff,6.0,0.0,0.0
842745bffffffff,41.0,0.0,0.0
8427461ffffffff,2.0,0.0,0.0
8427463ffffffff,6.0,0.0,0.0
8427465ffffffff,6.0,0.0,0.0
8427469ffffffff,5.0,0.0,0.0
842746dffffffff,2.0,0.0,0.0
8427481ffffffff,2117.0,0.0,0.0
8427483ffffffff,1028.0,0.0,0.0
8427485ffffffff,2757.0,0.0,0.0
8427487ffffffff,1224.0,0.0,0.0
8427489ffffffff,69.0,0.0,0.0
842748bffffffff,700.0,0.0,0.0
842748dffffffff,3251.0,0.0,0.0
8427491ffffffff,294.0,0.0,0.0
8427493ffffffff,64.0,0.0,0.0
8427495ffffffff,77.0,0.0,0.0
8427497ffffffff,376.0,0.0,0.0
8427499ffffffff,7287.0,0.0,0.0
842749bffffffff,675.0,0.0,0.0
842749dffffffff,994.0,0.0,0.0
84274a3ffffffff,304.0,0.0,0.0
84274abffffffff,538.0,0.0,0.0
84274b1ffffffff,2179.0,0.0,0.0
84274b3ffffffff,901.0,0.0,0.0
84274b5ffffffff,1852.0,0.0,0.0
84274b7ffffffff,358.0,0.0,0.0
84274b9ffffffff,1998.0,0.0,0.0
84274bbffffffff,223.0,0.0,0.0
84274bdffffffff,230.0,0.0,0.0
84274c1ffffffff,758.0,0.0,0.0
84274c3ffffffff,138.0,0.0,0.0
84274c5ffffffff,28.0,0.0,0.0
84274c7ffffffff,92.0,0.0,0.0
84274c9ffffffff,14.0,0.0,0.0
84274cbffffffff,520.0,0.0,0.0
84274cdffffffff,21.0,0.0,0.0
84274d1ffffffff,400.0,0.0,0.0
84274d3ffffffff,2322.0,0.0,0.0
84274d5ffffffff,689.0,0.0,0.0
84274d7ffffffff,1394.0,0.0,0.0
84274d9ffffffff,250.0,0.0,0.0
84274dbffffffff,1280.0,0.0,0.0
84274ddffffffff,370.0,0.0,0.0
84274e1ffffffff,250.0,0.0,0.0
84274e3ffffffff,1412.0,0.0,0.0
84274e9ffffffff,72.0,0.0,0.0
84274ebffffffff,123.0,0.0,0.0
84274edffffffff,67.0,0.0,0.0
8427501ffffffff,7.0,0.0,0.0
8427503ffffffff,15.0,0.0,0.0
8427505ffffffff,2.0,0.0,0.0
8427507ffffffff,12.0,0.0,0.0
842750bffffffff,1.0,0.0,0.0
842750dffffffff,4.0,0.0,0.0
8427511ffffffff,79.0,0.0,0.0
8427513ffffffff,155.0,0.0,0.0
8427515ffffffff,3.0,0.0,0.0
8427517ffffffff,95.0,0.0,0.0
8427519ffffffff,23.0,0.0,0.0
842751bffffffff,123.0,0.0,0.0
842751dffffffff,2.0,0.0,0.0
8427521ffffffff,255.0,0.0,0.0
8427523ffffffff,203.0,0.0,0.0
8427525ffffffff,116.0,0.0,0.0
8427527ffffffff,6264.0,0.0,0.0
8427529ffffffff,49.0,0.0,0.0
842752bffffffff,16.0,0.0,0.0
842752dffffffff,25.0,0.0,0.0
8427531ffffffff,79.0,0.0,0.0
8427533ffffffff,43.0,0.0,0.0
8427535ffffffff,213.0,0.0,0.0
8427537ffffffff,191.0,0.0,0.0
8427539ffffffff,25.0,0.0,0.0
842753bffffffff,6.0,0.0,0.0
842753dffffffff,18.0,0.0,0.0
8427545ffffffff,19.0,0.0,0.0
842754bffffffff,1.0,0.0,0.0
842754dffffffff,4.0,0.0,0.0
842755dffffffff,2.0,0.0,0.0
8427561ffffffff,10.0,0.0,0.0
8427563ffffffff,5.0,0.0,0.0
8427565ffffffff,5.0,0.0,0.0
8427567ffffffff,22.0,0.0,0.0
8427569ffffffff,920.0,0.0,0.0
842756dffffffff,2.0,0.0,0.0
8427581ffffffff,12414.0,0.0,0.0
8427583ffffffff,596.0,0.0,0.0
8427585ffffffff,473.0,0.0,0.0
8427587ffffffff,474.0,0.0,0.0
8427589ffffffff,390.0,0.0,0.0
842758bffffffff,733.0,0.0,0.0
842758dffffffff,524.0,0.0,0.0
8427591ffffffff,1834.0,0.0,0.0
8427593ffffffff,7467.0,0.0,0.0
8427595ffffffff,312.0,0.0,0.0
8427597ffffffff,414.0,0.0,0.0
8427599ffffffff,1538.0,0.0,0.0
842759bffffffff,3520.0,0.0,0.0
842759dffffffff,616.0,0.0,0.0
84275a1ffffffff,101.0,0.0,0.0
84275a3ffffffff,194.0,0.0,0.0
84275a5ffffffff,16.0,0.0,0.0
84275a7ffffffff,13.0,0.0,0.0
84275a9ffffffff,59.0,0.0,0.0
84275abffffffff,214.0,0.0,0.0
84275adffffffff,88.0,0.0,0.0
84275b1ffffffff,26.0,0.0,0.0
84275b3ffffffff,246.0,0.0,0.0
84275b5ffffffff,792.0,0.0,0.0
84275b7ffffffff,102.0,0.0,0.0
84275b9ffffffff,141.0,0.0,0.0
84275bbffffffff,112.0,0.0,0.0
84275bdffffffff,49.0,0.0,0.0
84275c1ffffffff,139.0,0.0,0.0
84275c3ffffffff,613.0,0.0,0.0
84275c5ffffffff,139.0,0.0,0.0
84275c7ffffffff,178.0,0.0,0.0
84275c9ffffffff,147.0,0.0,0.0
84275cbffffffff,1210.0,0.0,0.0
84275cdffffffff,912.0,0.0,0.0
84275d1ffffffff,2221.0,0.0,0.0
84275d3ffffffff,4073.0,0.0,0.0
84275d5ffffffff,572.0,0.0,0.0
84275d7ffffffff,2867.0,0.0,0.0
84275d9ffffffff,1144.0,0.0,0.0
84275ddffffffff,696.0,0.0,0.0
84275e1ffffffff,23.0,0.0,0.0
84275e3ffffffff,21.0,0.0,0.0
84275e5ffffffff,327.0,0.0,0.0
84275e7ffffffff,75.0,0.0,0.0
84275e9ffffffff,62.0,0.0,0.0
84275ebffffffff,83.0,0.0,0.0
84275edffffffff,22.0,0.0,0.0
8427631ffffffff,39.0,0.0,0.0
8427633ffffffff,1.0,0.0,0.0
8427637ffffffff,6.0,0.0,0.0
842763bffffffff,4.0,0.0,0.0
8427685ffffffff,39.0,0.0,0.0
8427687ffffffff,115.0,0.0,0.0
8427691ffffffff,308.0,0.0,0.0
8427693ffffffff,173.0,0.0,0.0
8427699ffffffff,71.0,0.0,0.0
842769bffffffff,16.0,0.0,0.0
84276a1ffffffff,30.0,0.0,0.0
84276a3ffffffff,29.0,0.0,0.0
84276a5ffffffff,36.0,0.0,0.0
84276a7ffffffff,39.0,0.0,0.0
84276a9ffffffff,22.0,0.0,0.0
84276abffffffff,14.0,0.0,0.0
84276adffffffff,12.0,0.0,0.0
84276b1ffffffff,28.0,0.0,0.0
84276b3ffffffff,12.0,0.0,0.0
84276b5ffffffff,131.0,0.0,0.0
84276b7ffffffff,604.0,0.0,0.0
84276b9ffffffff,54.0,0.0,0.0
84276bbffffffff,108.0,0.0,0.0
84276bdffffffff,749.0,0.0,0.0
84276c3ffffffff,2.0,0.0,0.0
84276c7ffffffff,1.0,0.0,0.0
84276d1ffffffff,19.0,0.0,0.0
84276d3ffffffff,62.0,0.0,0.0
84276d5ffffffff,4.0,0.0,0.0
84276e3ffffffff,21.0,0.0,0.0
84276e5ffffffff,42.0,0.0,0.0
84276e7ffffffff,25.0,0.0,0.0
84276e9ffffffff,4.0,0.0,0.0
84276edffffffff,6.0,0.0,0.0
8427715ffffffff,2.0,0.0,0.0
8427721ffffffff,1.0,0.0,0.0
8427731ffffffff,2.0,0.0,0.0
8427733ffffffff,3.0,0.0,0.0
842773bffffffff,3.0,0.0,0.0
8427801ffffffff,43.0,0.0,0.0
8427803ffffffff,2.0,0.0,0.0
8427809ffffffff,6.0,0.0,0.0
842780bffffffff,2.0,0.0,0.0
842780dffffffff,10.0,0.0,0.0
8427813ffffffff,25.0,0.0,0.0
8427815ffffffff,4.0,0.0,0.0
8427817ffffffff,8.0,0.0,0.0
8427819ffffffff,4.0,0.0,0.0
842781dffffffff,2.0,0.0,0.0
8427833ffffffff,23.0,0.0,0.0
842783dffffffff,18.0,0.0,0.0
842784bffffffff,3.0,0.0,0.0
842784dffffffff,2.0,0.0,0.0
8427853ffffffff,11.0,0.0,0.0
8427859ffffffff,104.0,0.0,0.0
842785bffffffff,17.0,0.0,0.0
842785dffffffff,23.0,0.0,0.0
8427861ffffffff,96.0,0.0,0.0
8427867ffffffff,5.0,0.0,0.0
842786bffffffff,38.0,0.0,0.0
8427881ffffffff,6.0,0.0,0.0
8427889ffffffff,54.0,0.0,0.0
8427893ffffffff,3.0,0.0,0.0
842789bffffffff,2.0,0.0,0.0
84278adffffffff,2.0,0.0,0.0
84278b1ffffffff,78.0,0.0,0.0
84278b3ffffffff,36.0,0.0,0.0
84278b5ffffffff,8.0,0.0,0.0
84278b7ffffffff,14.0,0.0,0.0
84278bbffffffff,3.0,0.0,0.0
84278c1ffffffff,4.0,0.0,0.0
84278c3ffffffff,18.0,0.0,0.0
84278c7ffffffff,68.0,0.0,0.0
84278c9ffffffff,69.0,0.0,0.0
84278cbffffffff,40.0,0.0,0.0
84278cdffffffff,55.0,0.0,0.0
84278d1ffffffff,44.0,0.0,0.0
84278d3ffffffff,17.0,0.0,0.0
84278d5ffffffff,10.0,0.0,0.0
84278d7ffffffff,2.0,0.0,0.0
84278d9ffffffff,22.0,0.0,0.0
84278ddffffffff,16.0,0.0,0.0
84278e3ffffffff,6.0,0.0,0.0
84278e5ffffffff,4.0,0.0,0.0
8427901ffffffff,1.0,0.0,0.0
8427905ffffffff,309.0,0.0,0.0
8427907ffffffff,4.0,0.0,0.0
8427909ffffffff,3.0,0.0,0.0
842790dffffffff,12.0,0.0,0.0
8427911ffffffff,27.0,0.0,0.0
8427915ffffffff,9.0,0.0,0.0
842791bffffffff,7.0,0.0,0.0
842791dffffffff,10.0,0.0,0.0
8427921ffffffff,109.0,0.0,0.0
8427923ffffffff,114.0,0.0,0.0
8427925ffffffff,2.0,0.0,0.0
8427927ffffffff,2653.0,0.0,0.0
8427929ffffffff,47.0,0.0,0.0
842792bffffffff,3.0,0.0,0.0
842792dffffffff,3.0,0.0,0.0
8427935ffffffff,12.0,0.0,0.0
8427937ffffffff,24.0,0.0,0.0
842793bffffffff,26.0,0.0,0.0
8427941ffffffff,4.0,0.0,0.0
8427943ffffffff,3.0,0.0,0.0
8427945ffffffff,8.0,0.0,0.0
842794bffffffff,9.0,0.0,0.0
8427953ffffffff,5.0,0.0,0.0
8427957ffffffff,2.0,0.0,0.0
8427961ffffffff,10.0,0.0,0.0
8427963ffffffff,3.0,0.0,0.0
8427965ffffffff,2.0,0.0,0.0
8427967ffffffff,55.0,0.0,0.0
8427969ffffffff,160.0,0.0,0.0
842796bffffffff,3.0,0.0,0.0
842796dffffffff,11.0,0.0,0.0
8427981ffffffff,10.0,0.0,0.0
8427989ffffffff,26.0,0.0,0.0
842798bffffffff,8.0,0.0,0.0
842798dffffffff,427.0,0.0,0.0
8427993ffffffff,10.0,0.0,0.0
8427995ffffffff,416.0,0.0,0.0
8427997ffffffff,69.0,0.0,0.0
84279a3ffffffff,144.0,0.0,0.0
84279a5ffffffff,6.0,0.0,0.0
84279a9ffffffff,106.0,0.0,0.0
84279abffffffff,13.0,0.0,0.0
84279b1ffffffff,7.0,0.0,0.0
84279b3ffffffff,14.0,0.0,0.0
84279b9ffffffff,7.0,0.0,0.0
84279bbffffffff,5.0,0.0,0.0
84279bdffffffff,4.0,0.0,0.0
84279c5ffffffff,78.0,0.0,0.0
84279c7ffffffff,27.0,0.0,0.0
84279cbffffffff,6.0,0.0,0.0
84279d3ffffffff,3.0,0.0,0.0
84279d7ffffffff,2.0,0.0,0.0
84279d9ffffffff,2.0,0.0,0.0
84279ddffffffff,7.0,0.0,0.0
84279e1ffffffff,4.0,0.0,0.0
84279e3ffffffff,192.0,0.0,0.0
84279e5ffffffff,22.0,0.0,0.0
84279e7ffffffff,55.0,0.0,0.0
84279e9ffffffff,3.0,0.0,0.0
84279ebffffffff,121.0,0.0,0.0
84279edffffffff,10.0,0.0,0.0
8427a01ffffffff,132.0,0.0,0.0
8427a03ffffffff,776.0,0.0,0.0
8427a05ffffffff,68.0,0.0,0.0
8427a07ffffffff,6.0,0.0,0.0
8427a09ffffffff,1.0,0.0,0.0
8427a0bffffffff,16.0,0.0,0.0
8427a11ffffffff,1.0,0.0,0.0
8427a15ffffffff,2.0,0.0,0.0
8427a19ffffffff,2.0,0.0,0.0
8427a27ffffffff,4.0,0.0,0.0
8427a29ffffffff,3.0,0.0,0.0
8427a2dffffffff,14.0,0.0,0.0
8427a41ffffffff,2.0,0.0,0.0
8427a45ffffffff,9.0,0.0,0.0
8427a47ffffffff,2.0,0.0,0.0
8427a57ffffffff,20.0,0.0,0.0
8427a5bffffffff,2.0,0.0,0.0
8427a5dffffffff,6.0,0.0,0.0
8427a61ffffffff,24.0,0.0,0.0
8427a6dffffffff,6.0,0.0,0.0
8427a81ffffffff,229.0,0.0,0.0
8427a83ffffffff,6.0,0.0,0.0
8427a85ffffffff,6.0,0.0,0.0
8427a87ffffffff,125.0,0.0,0.0
8427a89ffffffff,28.0,0.0,0.0
8427a8bffffffff,163.0,0.0,0.0
8427a8dffffffff,16.0,0.0,0.0
8427a93ffffffff,41.0,0.0,0.0
8427a95ffffffff,85.0,0.0,0.0
8427a97ffffffff,22.0,0.0,0.0
8427a9bffffffff,4.0,0.0,0.0
8427aa1ffffffff,2.0,0.0,0.0
8427aa3ffffffff,2.0,0.0,0.0
8427aa5ffffffff,8.0,0.0,0.0
8427aa9ffffffff,63.0,0.0,0.0
8427aabffffffff,6.0,0.0,0.0
8427ab1ffffffff,13.0,0.0,0.0
8427ab3ffffffff,20.0,0.0,0.0
8427ab7ffffffff,104.0,0.0,0.0
8427ab9ffffffff,10.0,0.0,0.0
8427abbffffffff,19.0,0.0,0.0
8427abdffffffff,17.0,0.0,0.0
8427ac3ffffffff,6.0,0.0,0.0
8427ac5ffffffff,29.0,0.0,0.0
8427ac7ffffffff,20.0,0.0,0.0
8427ac9ffffffff,2.0,0.0,0.0
8427acbffffffff,3.0,0.0,0.0
8427acdffffffff,2.0,0.0,0.0
8427ad1ffffffff,3.0,0.0,0.0
8427ad3ffffffff,20.0,0.0,0.0
8427ad7ffffffff,16.0,0.0,0.0
8427ad9ffffffff,21.0,0.0,0.0
8427addffffffff,9.0,0.0,0.0
8427ae1ffffffff,18.0,0.0,0.0
8427ae3ffffffff,11.0,0.0,0.0
8427ae5ffffffff,142.0,0.0,0.0
8427ae7ffffffff,2.0,0.0,0.0
8427aebffffffff,14.0,0.0,0.0
8427b07ffffffff,2.0,0.0,0.0
8427b0bffffffff,4.0,0.0,0.0
8427b11ffffffff,3.0,0.0,0.0
8427b13ffffffff,20.0,0.0,0.0
8427b15ffffffff,10.0,0.0,0.0
8427b25ffffffff,4.0,0.0,0.0
8427b27ffffffff,1.0,0.0,0.0
8427b29ffffffff,148.0,0.0,0.0
8427b2bffffffff,4.0,0.0,0.0
8427b2dffffffff,1.0,0.0,0.0
8427b35ffffffff,2.0,0.0,0.0
8427b39ffffffff,6.0,0.0,0.0
8427b4bffffffff,1.0,0.0,0.0
8427b53ffffffff,15.0,0.0,0.0
8427b57ffffffff,1.0,0.0,0.0
8427b65ffffffff,2.0,0.0,0.0
8427b67ffffffff,5.0,0.0,0.0
8428005ffffffff,61.0,0.0,0.0
8428007ffffffff,51.0,0.0,0.0
8428021ffffffff,27.0,0.0,0.0
8428023ffffffff,3875.0,0.0,0.0
8428025ffffffff,56.0,0.0,0.0
8428027ffffffff,12.0,0.0,0.0
8428029ffffffff,2.0,0.0,0.0
842802bffffffff,6244.0,0.0,0.0
842802dffffffff,43.0,0.0,0.0
8428035ffffffff,61.0,0.0,0.0
8428061ffffffff,5.0,0.0,0.0
8428063ffffffff,131.0,0.0,0.0
8428065ffffffff,27.0,0.0,0.0
8428067ffffffff,6.0,0.0,0.0
8428069ffffffff,743.0,0.0,0.0
842806bffffffff,156.0,0.0,0.0
842806dffffffff,341.0,0.0,0.0
8428101ffffffff,17.0,0.0,0.0
8428103ffffffff,72.0,0.0,0.0
8428105ffffffff,7.0,0.0,0.0
8428107ffffffff,27.0,0.0,0.0
8428109ffffffff,5.0,0.0,0.0
842810bffffffff,71.0,0.0,0.0
842810dffffffff,63.0,0.0,0.0
8428111ffffffff,387.0,0.0,0.0
8428113ffffffff,361.0,0.0,0.0
8428115ffffffff,4.0,0.0,0.0
8428117ffffffff,219.0,0.0,0.0
8428119ffffffff,6.0,0.0,0.0
842811bffffffff,25.0,0.0,0.0
8428121ffffffff,14.0,0.0,0.0
8428123ffffffff,179.0,0.0,0.0
8428125ffffffff,6.0,0.0,0.0
8428127ffffffff,2.0,0.0,0.0
8428129ffffffff,36.0,0.0,0.0
842812bffffffff,103.0,0.0,0.0
8428131ffffffff,42.0,0.0,0.0
8428133ffffffff,453.0,0.0,0.0
8428135ffffffff,9.0,0.0,0.0
8428137ffffffff,6.0,0.0,0.0
8428139ffffffff,142.0,0.0,0.0
842813bffffffff,1249.0,0.0,0.0
8428141ffffffff,493.0,0.0,0.0
8428143ffffffff,121.0,0.0,0.0
8428145ffffffff,27.0,0.0,0.0
8428147ffffffff,101.0,0.0,0.0
8428149ffffffff,588.0,0.0,0.0
842814bffffffff,861.0,4.0,0.0
842814dffffffff,35.0,0.0,0.0
8428151ffffffff,591.0,0.0,0.0
8428153ffffffff,87.0,0.0,0.0
