cell_id,Lanius borealis,Lanius borealis [mollis Group],Lanius borealis borealis
842ab41ffffffff,3.0,0.0,0.0
842ab45ffffffff,3.0,0.0,1.0
842ab47ffffffff,2.0,0.0,0.0
842ab49ffffffff,28.0,0.0,22.0
842ab51ffffffff,3.0,0.0,0.0
842ab57ffffffff,29.0,0.0,0.0
842ab5dffffffff,1.0,0.0,1.0
842ab61ffffffff,4.0,0.0,4.0
842ab67ffffffff,2.0,0.0,0.0
842ab69ffffffff,2.0,0.0,0.0
842ab6bffffffff,11.0,0.0,6.0
842ab6dffffffff,2.0,0.0,0.0
842b019ffffffff,4.0,0.0,0.0
842b02bffffffff,1.0,0.0,0.0
842b03bffffffff,2.0,0.0,0.0
842b051ffffffff,2.0,0.0,0.0
842b053ffffffff,3.0,0.0,0.0
842b059ffffffff,2.0,0.0,0.0
842b0a1ffffffff,1.0,0.0,1.0
842b0a7ffffffff,6.0,0.0,0.0
842b0c5ffffffff,2.0,0.0,0.0
842b115ffffffff,1.0,0.0,0.0
842b121ffffffff,8.0,0.0,0.0
842b127ffffffff,2.0,0.0,0.0
842b145ffffffff,2.0,0.0,0.0
842b161ffffffff,1.0,0.0,0.0
842b167ffffffff,7.0,0.0,0.0
842b189ffffffff,4.0,0.0,0.0
842b1a5ffffffff,2.0,0.0,0.0
842b1a7ffffffff,3.0,0.0,0.0
842b1abffffffff,2.0,0.0,0.0
842b217ffffffff,2.0,0.0,0.0
842b303ffffffff,10.0,0.0,0.0
842b315ffffffff,1.0,0.0,0.0
842b317ffffffff,1.0,0.0,1.0
842b339ffffffff,1.0,0.0,0.0
842b345ffffffff,4.0,0.0,0.0
842b369ffffffff,2.0,0.0,0.0
842b801ffffffff,1.0,0.0,0.0
842b811ffffffff,2.0,0.0,2.0
842b813ffffffff,4.0,0.0,0.0
842b815ffffffff,4.0,0.0,0.0
842b817ffffffff,4.0,0.0,4.0
842b81bffffffff,4.0,0.0,0.0
842b823ffffffff,1.0,0.0,0.0
842b827ffffffff,2.0,0.0,0.0
842b831ffffffff,4.0,0.0,3.0
842b833ffffffff,2.0,0.0,0.0
842b835ffffffff,2.0,0.0,0.0
842b839ffffffff,2.0,0.0,0.0
842b83bffffffff,4.0,0.0,0.0
842b83dffffffff,3.0,0.0,0.0
842b851ffffffff,10.0,0.0,0.0
842b853ffffffff,22.0,0.0,0.0
842b855ffffffff,1.0,0.0,0.0
842b857ffffffff,2.0,0.0,0.0
842b883ffffffff,2.0,0.0,0.0
842b891ffffffff,3.0,0.0,0.0
842b89bffffffff,2.0,0.0,0.0
842b8a1ffffffff,17.0,0.0,0.0
842b8a3ffffffff,2.0,0.0,0.0
842b8a7ffffffff,87.0,0.0,0.0
842b8adffffffff,13.0,0.0,9.0
842b8b5ffffffff,1.0,0.0,0.0
842b8b7ffffffff,20.0,0.0,0.0
842b8b9ffffffff,5.0,0.0,0.0
842b8cbffffffff,4.0,0.0,0.0
842b8d7ffffffff,3.0,0.0,0.0
842b8ddffffffff,2.0,0.0,0.0
842b8e1ffffffff,4.0,0.0,4.0
842b8e5ffffffff,21.0,0.0,7.0
842b8e7ffffffff,1.0,0.0,0.0
842b8edffffffff,2.0,0.0,0.0
842b909ffffffff,4.0,0.0,2.0
842b923ffffffff,2.0,0.0,0.0
842b93dffffffff,5.0,0.0,3.0
842b947ffffffff,1.0,0.0,1.0
842b94dffffffff,1.0,0.0,0.0
842b981ffffffff,6.0,0.0,4.0
842b983ffffffff,10.0,0.0,7.0
842b985ffffffff,3.0,0.0,0.0
842b987ffffffff,2.0,0.0,0.0
842b98bffffffff,35.0,0.0,30.0
842b98dffffffff,2.0,0.0,0.0
842b997ffffffff,3.0,0.0,0.0
842b999ffffffff,2.0,0.0,0.0
842b99bffffffff,6.0,0.0,0.0
842b99dffffffff,2.0,0.0,2.0
842b9a3ffffffff,1.0,0.0,0.0
842b9a7ffffffff,5.0,0.0,2.0
842b9a9ffffffff,9.0,0.0,0.0
842b9adffffffff,1.0,0.0,1.0
842b9b3ffffffff,7.0,0.0,5.0
842b9b5ffffffff,25.0,0.0,11.0
842b9b7ffffffff,41.0,0.0,26.0
842b9b9ffffffff,2.0,0.0,2.0
842b9bdffffffff,8.0,0.0,5.0
842b9c5ffffffff,49.0,0.0,4.0
842b9c7ffffffff,5.0,0.0,2.0
842b9cdffffffff,64.0,0.0,15.0
842b9d1ffffffff,4.0,0.0,2.0
842b9d3ffffffff,158.0,0.0,36.0
842b9d7ffffffff,8.0,0.0,5.0
842b9d9ffffffff,17.0,0.0,13.0
842b9dbffffffff,175.0,0.0,132.0
842b9e1ffffffff,3.0,0.0,0.0
842b9e3ffffffff,2.0,0.0,0.0
842b9e7ffffffff,4.0,0.0,0.0
842ba01ffffffff,4.0,0.0,0.0
842ba0bffffffff,8.0,0.0,0.0
842ba0dffffffff,2.0,0.0,0.0
842ba13ffffffff,4.0,0.0,0.0
842ba37ffffffff,2.0,0.0,0.0
842ba51ffffffff,13.0,0.0,0.0
842ba55ffffffff,7.0,0.0,0.0
842ba85ffffffff,2.0,0.0,0.0
842ba87ffffffff,1.0,0.0,0.0
842baa5ffffffff,75.0,0.0,0.0
842baa9ffffffff,2.0,0.0,0.0
842baadffffffff,48.0,0.0,0.0
842bab1ffffffff,1.0,0.0,1.0
842bab5ffffffff,5.0,0.0,0.0
842bab7ffffffff,2.0,0.0,0.0
842babdffffffff,2.0,0.0,0.0
842bac3ffffffff,1.0,0.0,0.0
842bac5ffffffff,8.0,0.0,0.0
842bacdffffffff,9.0,0.0,0.0
842bad5ffffffff,2.0,0.0,0.0
842bae7ffffffff,32.0,0.0,0.0
842bb27ffffffff,2.0,0.0,0.0
842bb37ffffffff,3.0,0.0,0.0
842bb59ffffffff,1.0,0.0,0.0
842e749ffffffff,2.0,0.0,0.0
842ead9ffffffff,6.0,6.0,0.0
8430e17ffffffff,3.0,0.0,0.0
84316e5ffffffff,6.0,2.0,0.0
8431851ffffffff,7.0,0.0,0.0
8431853ffffffff,19.0,0.0,0.0
84489a9ffffffff,115.0,0.0,0.0
8448c35ffffffff,76.0,0.0,0.0
8448c89ffffffff,1.0,0.0,0.0
8448cabffffffff,3.0,0.0,0.0
8448cb5ffffffff,2.0,0.0,0.0
8448cbbffffffff,3.0,0.0,0.0
8448cbdffffffff,1.0,0.0,0.0
8448cd3ffffffff,12.0,0.0,0.0
8448d03ffffffff,2.0,0.0,0.0
8448d33ffffffff,2.0,0.0,0.0
8448d41ffffffff,3.0,0.0,0.0
8448d81ffffffff,2.0,0.0,0.0
8448d87ffffffff,17.0,0.0,0.0
8448d89ffffffff,12.0,0.0,0.0
8448da7ffffffff,1.0,0.0,0.0
8448da9ffffffff,3.0,0.0,0.0
8448dc9ffffffff,2.0,0.0,0.0
8448dcbffffffff,3.0,0.0,0.0
