cell_id,Vireo bellii,Vireo bellii bellii/medius,Vireo bellii arizonae,Vireo bellii pusillus
84275b3ffffffff,27.0,0.0,0.0,0.0
84275b5ffffffff,42.0,0.0,0.0,0.0
84275b7ffffffff,37.0,0.0,0.0,0.0
84275b9ffffffff,3.0,0.0,0.0,0.0
84275bbffffffff,37.0,2.0,0.0,0.0
84275e5ffffffff,8.0,0.0,0.0,0.0
8427893ffffffff,5.0,0.0,0.0,0.0
8429125ffffffff,135.0,0.0,0.0,66.0
8429127ffffffff,87.0,0.0,0.0,51.0
8429809ffffffff,31.0,0.0,0.0,0.0
842981dffffffff,5.0,0.0,0.0,0.0
8429821ffffffff,2.0,0.0,0.0,0.0
8429823ffffffff,5.0,0.0,0.0,0.0
842982bffffffff,24.0,0.0,0.0,0.0
8429845ffffffff,1.0,0.0,0.0,0.0
8429847ffffffff,2.0,0.0,0.0,0.0
8429861ffffffff,7.0,0.0,0.0,0.0
8429863ffffffff,61.0,0.0,0.0,0.0
8429865ffffffff,23.0,0.0,0.0,0.0
8429867ffffffff,37.0,0.0,0.0,0.0
8429869ffffffff,17.0,0.0,0.0,0.0
842986bffffffff,42.0,0.0,0.0,0.0
842990bffffffff,46.0,0.0,0.0,0.0
8429951ffffffff,20.0,0.0,0.0,0.0
8429953ffffffff,389.0,0.0,0.0,0.0
8429957ffffffff,31.0,0.0,0.0,0.0
842995bffffffff,22.0,0.0,0.0,0.0
8429a01ffffffff,393.0,0.0,0.0,139.0
8429a03ffffffff,12.0,0.0,0.0,8.0
8429a05ffffffff,921.0,0.0,0.0,350.0
8429a07ffffffff,10.0,0.0,0.0,4.0
8429a09ffffffff,272.0,0.0,0.0,124.0
8429a0bffffffff,1169.0,0.0,0.0,401.0
8429a0dffffffff,17.0,0.0,0.0,12.0
8429a11ffffffff,461.0,0.0,0.0,83.0
8429a15ffffffff,2.0,0.0,0.0,0.0
8429a19ffffffff,425.0,0.0,0.0,156.0
8429a1bffffffff,284.0,0.0,0.0,211.0
8429a1dffffffff,554.0,0.0,0.0,131.0
8429a29ffffffff,1.0,0.0,0.0,0.0
8429a41ffffffff,829.0,0.0,0.0,323.0
8429a43ffffffff,298.0,0.0,0.0,181.0
8429a45ffffffff,16.0,0.0,0.0,3.0
8429a47ffffffff,571.0,0.0,0.0,282.0
8429a4dffffffff,1533.0,0.0,0.0,527.0
8429a55ffffffff,2648.0,0.0,0.0,1012.0
8429a57ffffffff,282.0,0.0,0.0,104.0
8429a63ffffffff,8.0,0.0,0.0,7.0
8429a69ffffffff,308.0,0.0,0.0,0.0
8429a6bffffffff,58.0,0.0,0.0,0.0
8429acdffffffff,42.0,0.0,0.0,18.0
8429b01ffffffff,49.0,0.0,21.0,0.0
8429b05ffffffff,15.0,0.0,12.0,0.0
8429b07ffffffff,2.0,0.0,0.0,0.0
8429b09ffffffff,572.0,0.0,172.0,0.0
8429b0bffffffff,244.0,0.0,16.0,0.0
8429b0dffffffff,69.0,0.0,23.0,0.0
8429b15ffffffff,18.0,0.0,0.0,0.0
8429b17ffffffff,1.0,0.0,0.0,0.0
8429b1dffffffff,170.0,0.0,2.0,0.0
8429b25ffffffff,3.0,0.0,0.0,0.0
8429b29ffffffff,156.0,0.0,6.0,0.0
8429b2dffffffff,676.0,0.0,47.0,0.0
8429b31ffffffff,2.0,0.0,0.0,0.0
8429b37ffffffff,2.0,0.0,0.0,0.0
8429b49ffffffff,2.0,0.0,0.0,0.0
8429b55ffffffff,22.0,0.0,7.0,0.0
8429b57ffffffff,4.0,0.0,0.0,0.0
8429b5dffffffff,26.0,0.0,9.0,0.0
8429b61ffffffff,157.0,0.0,46.0,0.0
8429b63ffffffff,46.0,0.0,11.0,0.0
8429b65ffffffff,220.0,0.0,61.0,0.0
8429b67ffffffff,170.0,0.0,32.0,0.0
8429b69ffffffff,17.0,0.0,8.0,0.0
8429b6bffffffff,728.0,0.0,193.0,0.0
8429b6dffffffff,36.0,0.0,2.0,0.0
842a903ffffffff,12.0,0.0,0.0,0.0
842a907ffffffff,16.0,0.0,0.0,0.0
842a90bffffffff,2.0,1.0,0.0,0.0
842a921ffffffff,2.0,0.0,0.0,0.0
842a925ffffffff,18.0,0.0,0.0,0.0
842a943ffffffff,1.0,0.0,0.0,0.0
842a957ffffffff,1.0,0.0,0.0,0.0
842a965ffffffff,9.0,0.0,0.0,0.0
8444499ffffffff,81.0,4.0,0.0,0.0
844449bffffffff,2.0,0.0,0.0,0.0
84444b1ffffffff,2.0,2.0,0.0,0.0
84444b5ffffffff,2.0,0.0,0.0,0.0
84444c1ffffffff,79.0,0.0,0.0,0.0
84444c3ffffffff,3.0,0.0,0.0,0.0
84444cdffffffff,2.0,0.0,0.0,0.0
84444d9ffffffff,3.0,0.0,0.0,0.0
8444599ffffffff,3.0,0.0,0.0,0.0
84446b7ffffffff,4.0,0.0,0.0,0.0
84446c5ffffffff,20.0,0.0,0.0,0.0
84446cdffffffff,9.0,0.0,0.0,0.0
84446dbffffffff,2.0,0.0,0.0,0.0
8448007ffffffff,4.0,0.0,0.0,0.0
8448017ffffffff,51.0,0.0,0.0,0.0
8448021ffffffff,5.0,0.0,0.0,0.0
8448029ffffffff,3.0,0.0,0.0,0.0
844802bffffffff,9.0,0.0,0.0,0.0
8448059ffffffff,20.0,0.0,0.0,5.0
844805bffffffff,46.0,0.0,0.0,15.0
8448061ffffffff,6.0,0.0,0.0,0.0
8448065ffffffff,18.0,0.0,0.0,0.0
8448067ffffffff,6.0,0.0,0.0,0.0
844806dffffffff,15.0,0.0,0.0,0.0
8448085ffffffff,3.0,0.0,0.0,0.0
8448087ffffffff,4.0,0.0,0.0,0.0
8448097ffffffff,166.0,0.0,4.0,0.0
84480a1ffffffff,3.0,0.0,0.0,0.0
84480a5ffffffff,1.0,0.0,0.0,0.0
84480a9ffffffff,35.0,0.0,13.0,0.0
84480adffffffff,389.0,0.0,39.0,0.0
84480b7ffffffff,2.0,0.0,0.0,0.0
84480bbffffffff,43.0,0.0,2.0,0.0
84480bdffffffff,25.0,0.0,6.0,0.0
84480d9ffffffff,1.0,0.0,0.0,0.0
84480dbffffffff,2.0,0.0,0.0,0.0
84480ddffffffff,5.0,0.0,0.0,0.0
84480e1ffffffff,25.0,0.0,0.0,0.0
84480e3ffffffff,4.0,0.0,0.0,0.0
84480e5ffffffff,31.0,0.0,0.0,0.0
84480e7ffffffff,4.0,0.0,4.0,0.0
84480edffffffff,27.0,0.0,0.0,0.0
8448107ffffffff,1.0,0.0,0.0,0.0
8448121ffffffff,4.0,0.0,0.0,0.0
8448125ffffffff,4.0,0.0,0.0,0.0
8448129ffffffff,3.0,0.0,0.0,0.0
8448147ffffffff,12.0,0.0,0.0,0.0
844814dffffffff,14.0,0.0,0.0,0.0
844815bffffffff,5.0,0.0,0.0,0.0
8448165ffffffff,3.0,0.0,0.0,0.0
84481a7ffffffff,21.0,0.0,0.0,0.0
84481b5ffffffff,1.0,0.0,0.0,0.0
84481bdffffffff,1.0,0.0,0.0,0.0
84481c1ffffffff,2.0,0.0,0.0,0.0
8448233ffffffff,89.0,0.0,0.0,11.0
844823bffffffff,5.0,0.0,0.0,0.0
84482a3ffffffff,1.0,0.0,0.0,1.0
84482a9ffffffff,2.0,0.0,0.0,0.0
84482adffffffff,17.0,0.0,0.0,2.0
84482b5ffffffff,2.0,0.0,0.0,0.0
84482b9ffffffff,1.0,0.0,0.0,0.0
84482e5ffffffff,67.0,0.0,0.0,17.0
84482e7ffffffff,14.0,0.0,0.0,0.0
8448305ffffffff,3.0,0.0,0.0,0.0
8448329ffffffff,33.0,0.0,0.0,0.0
844832bffffffff,17.0,0.0,0.0,0.0
844832dffffffff,2.0,0.0,0.0,0.0
8448331ffffffff,34.0,0.0,0.0,0.0
8448333ffffffff,63.0,0.0,0.0,0.0
8448337ffffffff,41.0,0.0,0.0,0.0
844833bffffffff,139.0,0.0,0.0,0.0
844833dffffffff,9.0,0.0,0.0,0.0
8448361ffffffff,343.0,0.0,0.0,0.0
8448363ffffffff,827.0,0.0,0.0,0.0
8448365ffffffff,80.0,0.0,0.0,0.0
8448367ffffffff,26.0,0.0,0.0,0.0
8448369ffffffff,535.0,0.0,0.0,0.0
844836dffffffff,16.0,0.0,0.0,0.0
8448427ffffffff,33.0,0.0,0.0,17.0
8448435ffffffff,19.0,0.0,0.0,12.0
8448469ffffffff,2.0,0.0,0.0,0.0
84484a5ffffffff,77.0,0.0,0.0,2.0
84484a7ffffffff,8.0,0.0,0.0,0.0
8448527ffffffff,7.0,0.0,7.0,0.0
844852dffffffff,10.0,0.0,0.0,0.0
8448553ffffffff,2.0,0.0,0.0,0.0
844855bffffffff,2.0,0.0,0.0,0.0
8448565ffffffff,23.0,0.0,0.0,0.0
8448567ffffffff,183.0,0.0,3.0,0.0
8448569ffffffff,4.0,0.0,0.0,0.0
844856bffffffff,20.0,0.0,0.0,0.0
844856dffffffff,4.0,0.0,0.0,0.0
8448585ffffffff,2.0,0.0,0.0,0.0
8448587ffffffff,1.0,0.0,0.0,0.0
8448593ffffffff,11.0,0.0,0.0,5.0
8448599ffffffff,6.0,0.0,0.0,3.0
844859bffffffff,2.0,0.0,0.0,0.0
84485a1ffffffff,1.0,0.0,0.0,0.0
84485a5ffffffff,2.0,0.0,0.0,0.0
84485a7ffffffff,43.0,0.0,15.0,0.0
84485adffffffff,1.0,0.0,0.0,0.0
84485b5ffffffff,12.0,0.0,2.0,0.0
84485b7ffffffff,22.0,0.0,8.0,0.0
84485b9ffffffff,2.0,0.0,0.0,0.0
84485bdffffffff,15.0,0.0,4.0,0.0
84485c9ffffffff,16.0,0.0,0.0,3.0
84485d1ffffffff,6.0,0.0,0.0,3.0
84485d3ffffffff,11.0,0.0,0.0,1.0
84485ddffffffff,60.0,0.0,0.0,7.0
8448717ffffffff,1.0,0.0,0.0,0.0
8448723ffffffff,16.0,0.0,0.0,0.0
844873bffffffff,1.0,0.0,0.0,0.0
8448803ffffffff,33.0,0.0,0.0,0.0
8448807ffffffff,5.0,0.0,0.0,0.0
844880dffffffff,28.0,0.0,0.0,0.0
8448815ffffffff,49.0,3.0,0.0,0.0
8448817ffffffff,24.0,0.0,0.0,0.0
8448823ffffffff,1.0,0.0,0.0,0.0
8448825ffffffff,30.0,0.0,0.0,0.0
844882bffffffff,31.0,0.0,0.0,0.0
844882dffffffff,2.0,0.0,0.0,0.0
8448831ffffffff,407.0,2.0,0.0,0.0
8448833ffffffff,537.0,1.0,0.0,0.0
8448835ffffffff,4.0,0.0,0.0,0.0
8448837ffffffff,422.0,3.0,0.0,0.0
8448839ffffffff,27.0,0.0,0.0,0.0
844883bffffffff,21.0,0.0,0.0,0.0
844883dffffffff,7.0,0.0,0.0,0.0
8448843ffffffff,2.0,0.0,0.0,0.0
844884bffffffff,1.0,0.0,0.0,0.0
8448859ffffffff,1.0,0.0,0.0,0.0
8448861ffffffff,7.0,0.0,0.0,0.0
8448863ffffffff,4.0,0.0,0.0,0.0
8448867ffffffff,7.0,0.0,0.0,0.0
844886dffffffff,5.0,0.0,0.0,0.0
8448881ffffffff,266.0,0.0,0.0,0.0
8448883ffffffff,22.0,0.0,0.0,0.0
8448885ffffffff,49.0,0.0,0.0,0.0
8448887ffffffff,52.0,0.0,0.0,0.0
8448889ffffffff,26.0,0.0,0.0,0.0
844888bffffffff,7.0,0.0,0.0,0.0
844888dffffffff,10.0,0.0,0.0,0.0
8448891ffffffff,5.0,0.0,0.0,0.0
8448895ffffffff,24.0,0.0,0.0,0.0
8448897ffffffff,2.0,0.0,0.0,0.0
8448899ffffffff,9.0,0.0,0.0,0.0
844889bffffffff,5.0,0.0,0.0,0.0
844889dffffffff,9.0,0.0,0.0,0.0
84488a1ffffffff,52.0,0.0,0.0,0.0
84488a3ffffffff,92.0,0.0,0.0,0.0
84488a5ffffffff,15.0,0.0,0.0,0.0
84488a7ffffffff,144.0,0.0,0.0,0.0
84488a9ffffffff,126.0,0.0,0.0,0.0
84488abffffffff,19.0,0.0,0.0,0.0
84488adffffffff,34.0,0.0,0.0,0.0
84488b1ffffffff,9.0,0.0,0.0,0.0
84488b3ffffffff,240.0,0.0,0.0,0.0
84488b5ffffffff,4.0,0.0,0.0,0.0
84488b7ffffffff,8.0,0.0,0.0,0.0
84488b9ffffffff,19.0,0.0,0.0,0.0
84488bbffffffff,2.0,0.0,0.0,0.0
84488bdffffffff,19.0,0.0,0.0,0.0
84488c7ffffffff,3.0,0.0,0.0,0.0
84488d1ffffffff,559.0,31.0,0.0,0.0
84488d3ffffffff,20.0,0.0,0.0,0.0
84488d5ffffffff,60.0,0.0,0.0,0.0
84488d7ffffffff,26.0,0.0,0.0,0.0
84488d9ffffffff,578.0,16.0,0.0,0.0
84488dbffffffff,77.0,3.0,0.0,0.0
84488ddffffffff,56.0,0.0,0.0,0.0
84488e1ffffffff,263.0,0.0,0.0,0.0
84488e3ffffffff,48.0,0.0,0.0,0.0
84488e5ffffffff,83.0,0.0,0.0,0.0
84488e7ffffffff,7.0,0.0,0.0,0.0
84488e9ffffffff,288.0,0.0,0.0,0.0
84488ebffffffff,269.0,0.0,0.0,0.0
84488edffffffff,655.0,11.0,0.0,0.0
8448911ffffffff,1.0,0.0,0.0,0.0
8448913ffffffff,2.0,0.0,0.0,0.0
8448919ffffffff,2.0,0.0,0.0,0.0
844891bffffffff,5.0,0.0,0.0,0.0
844891dffffffff,2.0,0.0,0.0,0.0
8448953ffffffff,2.0,0.0,0.0,0.0
8448959ffffffff,2.0,0.0,0.0,0.0
8448981ffffffff,1065.0,0.0,0.0,0.0
8448983ffffffff,95.0,0.0,0.0,0.0
8448985ffffffff,212.0,6.0,0.0,0.0
8448987ffffffff,114.0,0.0,0.0,0.0
8448989ffffffff,120.0,0.0,0.0,0.0
844898bffffffff,198.0,3.0,0.0,0.0
844898dffffffff,536.0,11.0,0.0,0.0
8448991ffffffff,59.0,0.0,0.0,0.0
8448993ffffffff,23.0,0.0,0.0,0.0
8448995ffffffff,20.0,0.0,0.0,0.0
8448997ffffffff,98.0,0.0,0.0,0.0
8448999ffffffff,75.0,0.0,0.0,0.0
844899bffffffff,26.0,0.0,0.0,0.0
844899dffffffff,87.0,0.0,0.0,0.0
84489a3ffffffff,8.0,0.0,0.0,0.0
84489a9ffffffff,3.0,0.0,0.0,0.0
84489abffffffff,89.0,0.0,0.0,0.0
84489b1ffffffff,8.0,0.0,0.0,0.0
84489b3ffffffff,1.0,0.0,0.0,0.0
84489b5ffffffff,4.0,0.0,0.0,0.0
84489b7ffffffff,12.0,0.0,0.0,0.0
84489b9ffffffff,24.0,0.0,0.0,0.0
84489bbffffffff,4.0,0.0,0.0,0.0
84489bdffffffff,37.0,0.0,0.0,0.0
84489c1ffffffff,539.0,0.0,0.0,0.0
84489c3ffffffff,301.0,87.0,0.0,0.0
84489c5ffffffff,48.0,0.0,0.0,0.0
84489c7ffffffff,45.0,0.0,0.0,0.0
84489c9ffffffff,12.0,0.0,0.0,0.0
84489cbffffffff,2.0,0.0,0.0,0.0
84489cdffffffff,10.0,0.0,0.0,0.0
84489d1ffffffff,171.0,15.0,0.0,0.0
84489d3ffffffff,1896.0,214.0,0.0,0.0
84489d5ffffffff,44.0,0.0,0.0,0.0
84489d7ffffffff,80.0,2.0,0.0,0.0
84489d9ffffffff,102.0,11.0,0.0,0.0
84489dbffffffff,15.0,0.0,0.0,0.0
84489ddffffffff,48.0,2.0,0.0,0.0
84489e3ffffffff,115.0,0.0,0.0,0.0
84489ebffffffff,21.0,0.0,0.0,0.0
8448a05ffffffff,1.0,0.0,0.0,0.0
8448a07ffffffff,17.0,0.0,0.0,0.0
8448a1bffffffff,1.0,0.0,0.0,0.0
8448a21ffffffff,70.0,0.0,0.0,0.0
8448a25ffffffff,2.0,0.0,0.0,0.0
8448a27ffffffff,31.0,0.0,0.0,0.0
8448a29ffffffff,1.0,0.0,0.0,0.0
8448a2bffffffff,1.0,0.0,0.0,0.0
8448a35ffffffff,7.0,0.0,0.0,0.0
8448a3dffffffff,1.0,0.0,0.0,0.0
8448a63ffffffff,2.0,0.0,0.0,0.0
8448ab1ffffffff,4.0,0.0,0.0,0.0
8448ab3ffffffff,1670.0,31.0,0.0,0.0
8448ab7ffffffff,2451.0,52.0,0.0,0.0
8448abbffffffff,2.0,0.0,0.0,0.0
8448acbffffffff,2.0,0.0,0.0,0.0
8448ae5ffffffff,2.0,0.0,0.0,0.0
8448aedffffffff,1.0,0.0,0.0,0.0
8448b37ffffffff,5.0,0.0,0.0,0.0
8448b51ffffffff,1.0,0.0,0.0,0.0
8448b5bffffffff,19.0,0.0,0.0,0.0
8448c01ffffffff,1.0,0.0,0.0,0.0
8448c03ffffffff,2.0,0.0,0.0,0.0
8448c05ffffffff,40.0,0.0,0.0,0.0
8448c07ffffffff,27.0,0.0,0.0,0.0
8448c0bffffffff,1.0,0.0,0.0,0.0
8448c19ffffffff,99.0,0.0,0.0,0.0
8448c1bffffffff,25.0,0.0,0.0,0.0
8448c1dffffffff,147.0,0.0,5.0,0.0
8448c2bffffffff,28.0,0.0,0.0,0.0
8448c35ffffffff,389.0,0.0,0.0,0.0
8448c3dffffffff,4.0,0.0,0.0,0.0
8448c51ffffffff,9.0,0.0,0.0,0.0
8448c53ffffffff,35.0,0.0,1.0,0.0
8448c55ffffffff,4.0,0.0,0.0,0.0
8448c57ffffffff,107.0,0.0,1.0,0.0
8448c59ffffffff,2352.0,0.0,566.0,0.0
8448c5bffffffff,32.0,0.0,10.0,0.0
8448c5dffffffff,47.0,0.0,6.0,0.0
8448c61ffffffff,4.0,0.0,0.0,0.0
8448c63ffffffff,97.0,0.0,0.0,0.0
8448c65ffffffff,41.0,0.0,0.0,0.0
8448c69ffffffff,4.0,0.0,0.0,0.0
8448c6dffffffff,31.0,0.0,0.0,0.0
8448cc9ffffffff,13.0,0.0,8.0,0.0
8448ccbffffffff,8.0,0.0,3.0,0.0
8448cd3ffffffff,17.0,0.0,0.0,0.0
8448cd9ffffffff,42.0,0.0,10.0,0.0
8448cdbffffffff,302.0,0.0,21.0,0.0
8448d09ffffffff,2.0,0.0,0.0,0.0
8448d33ffffffff,23.0,0.0,0.0,0.0
8448d35ffffffff,4.0,0.0,0.0,0.0
8448d37ffffffff,15.0,0.0,0.0,0.0
8448d41ffffffff,2.0,0.0,0.0,0.0
8448d43ffffffff,489.0,14.0,0.0,0.0
8448d4bffffffff,11.0,0.0,0.0,0.0
8448dcbffffffff,71.0,0.0,0.0,0.0
8448e01ffffffff,5.0,0.0,0.0,0.0
8448e07ffffffff,3.0,0.0,0.0,0.0
8448e09ffffffff,4.0,0.0,0.0,0.0
8448e0bffffffff,5.0,0.0,2.0,0.0
8448e11ffffffff,9.0,0.0,2.0,0.0
8448e13ffffffff,87.0,0.0,24.0,0.0
8448e15ffffffff,2.0,0.0,0.0,0.0
8448e19ffffffff,8.0,0.0,1.0,0.0
8448e1bffffffff,18.0,0.0,7.0,0.0
8448e21ffffffff,10.0,0.0,0.0,0.0
8448e2dffffffff,3.0,0.0,0.0,0.0
8448e33ffffffff,291.0,0.0,36.0,0.0
8448e37ffffffff,141.0,0.0,19.0,0.0
8448e3bffffffff,2.0,0.0,0.0,0.0
8448e43ffffffff,1.0,0.0,0.0,0.0
8448e49ffffffff,6.0,0.0,0.0,0.0
8448e4bffffffff,10.0,0.0,2.0,0.0
8448e4dffffffff,2.0,0.0,0.0,0.0
8448e51ffffffff,8.0,0.0,8.0,0.0
8448e53ffffffff,58.0,0.0,14.0,0.0
8448e55ffffffff,19.0,0.0,3.0,0.0
8448e57ffffffff,9.0,0.0,3.0,0.0
8448e59ffffffff,26.0,0.0,2.0,0.0
8448e5bffffffff,160.0,0.0,6.0,0.0
8448e5dffffffff,2.0,0.0,1.0,0.0
8448e81ffffffff,647.0,0.0,104.0,0.0
8448e83ffffffff,107.0,0.0,22.0,0.0
8448e85ffffffff,11495.0,0.0,2036.0,0.0
8448e87ffffffff,161.0,0.0,13.0,0.0
8448e89ffffffff,221.0,0.0,71.0,0.0
8448e8dffffffff,9967.0,0.0,2826.0,0.0
8448e91ffffffff,53.0,0.0,18.0,0.0
8448e93ffffffff,44.0,0.0,9.0,0.0
8448e95ffffffff,8.0,0.0,7.0,0.0
8448e97ffffffff,182.0,0.0,52.0,0.0
8448e99ffffffff,7.0,0.0,0.0,0.0
8448e9dffffffff,21.0,0.0,2.0,0.0
8448ea1ffffffff,130.0,0.0,17.0,0.0
8448ea3ffffffff,189.0,0.0,75.0,0.0
8448ea5ffffffff,214.0,0.0,41.0,0.0
8448ea7ffffffff,16.0,0.0,4.0,0.0
8448ea9ffffffff,207.0,0.0,57.0,0.0
8448eabffffffff,621.0,0.0,108.0,0.0
8448eadffffffff,49.0,0.0,28.0,0.0
8448eb1ffffffff,502.0,0.0,42.0,0.0
8448eb3ffffffff,831.0,0.0,140.0,0.0
8448eb5ffffffff,256.0,0.0,33.0,0.0
8448eb7ffffffff,199.0,0.0,39.0,0.0
8448eb9ffffffff,10.0,0.0,0.0,0.0
8448ebbffffffff,171.0,0.0,22.0,0.0
8448ebdffffffff,266.0,0.0,47.0,0.0
8448ec1ffffffff,3.0,0.0,0.0,0.0
8448ec3ffffffff,153.0,0.0,41.0,0.0
8448ec5ffffffff,231.0,0.0,55.0,0.0
8448ec7ffffffff,8925.0,0.0,2650.0,0.0
8448ecdffffffff,21.0,0.0,3.0,0.0
8448ed1ffffffff,5.0,0.0,2.0,0.0
8448ed3ffffffff,28.0,0.0,6.0,0.0
8448ee1ffffffff,2671.0,0.0,397.0,0.0
8448ee3ffffffff,1448.0,0.0,292.0,0.0
8448ee5ffffffff,102.0,0.0,17.0,0.0
8448ee7ffffffff,32.0,0.0,8.0,0.0
8448ee9ffffffff,96.0,0.0,22.0,0.0
8448eebffffffff,7451.0,0.0,1907.0,0.0
8448eedffffffff,19.0,0.0,8.0,0.0
8448f0bffffffff,2.0,0.0,0.0,0.0
8448f21ffffffff,73.0,0.0,0.0,0.0
8448f23ffffffff,12.0,0.0,0.0,0.0
8448f25ffffffff,478.0,0.0,0.0,0.0
8448f27ffffffff,6.0,0.0,0.0,0.0
8448f29ffffffff,6.0,0.0,0.0,0.0
8448f2bffffffff,72.0,0.0,0.0,0.0
8448f2dffffffff,242.0,0.0,0.0,0.0
8448f31ffffffff,3.0,0.0,0.0,0.0
8448f39ffffffff,9.0,0.0,0.0,0.0
8448f3bffffffff,22.0,0.0,0.0,0.0
8448f3dffffffff,12.0,0.0,0.0,0.0
8448f49ffffffff,7.0,0.0,0.0,0.0
8448f55ffffffff,6.0,0.0,0.0,0.0
8448f61ffffffff,147.0,0.0,0.0,0.0
8448f63ffffffff,87.0,0.0,0.0,0.0
8448f65ffffffff,116.0,0.0,0.0,0.0
8448f67ffffffff,257.0,0.0,0.0,0.0
8448f6dffffffff,47.0,0.0,0.0,0.0
8449803ffffffff,2.0,0.0,0.0,0.0
8449809ffffffff,3.0,0.0,0.0,0.0
844980bffffffff,9.0,0.0,0.0,0.0
844980dffffffff,5.0,0.0,0.0,0.0
8449831ffffffff,1.0,0.0,0.0,0.0
844983dffffffff,8.0,0.0,0.0,0.0
844986dffffffff,3.0,0.0,0.0,0.0
844988dffffffff,2.0,0.0,0.0,0.0
84498c7ffffffff,1.0,0.0,0.0,0.0
84498c9ffffffff,9.0,0.0,0.0,0.0
84498d9ffffffff,1.0,0.0,0.0,0.0
844990bffffffff,2.0,0.0,0.0,0.0
844992bffffffff,7.0,7.0,0.0,0.0
8449941ffffffff,2.0,0.0,0.0,0.0
844994bffffffff,4.0,0.0,0.0,0.0
8449959ffffffff,36.0,0.0,0.0,0.0
844995bffffffff,4.0,0.0,0.0,0.0
8449961ffffffff,11.0,3.0,0.0,0.0
8449963ffffffff,9.0,0.0,0.0,0.0
8449965ffffffff,13.0,2.0,0.0,0.0
8449967ffffffff,2.0,0.0,0.0,0.0
8449969ffffffff,1.0,0.0,0.0,0.0
8449993ffffffff,2.0,0.0,0.0,0.0
84499dbffffffff,2.0,0.0,0.0,0.0
84499e3ffffffff,3.0,0.0,0.0,0.0
8449a17ffffffff,1.0,0.0,0.0,0.0
8449a21ffffffff,13.0,0.0,0.0,0.0
8449a23ffffffff,6.0,0.0,0.0,0.0
8449a27ffffffff,2.0,0.0,0.0,0.0
8449a2bffffffff,49.0,0.0,0.0,0.0
8449a3dffffffff,27.0,0.0,0.0,0.0
8449a81ffffffff,2.0,0.0,0.0,0.0
8449a83ffffffff,29.0,0.0,0.0,0.0
8449a85ffffffff,22.0,0.0,0.0,0.0
8449a87ffffffff,5.0,0.0,0.0,0.0
8449a89ffffffff,54.0,0.0,0.0,0.0
8449a8bffffffff,1.0,0.0,0.0,0.0
8449a8dffffffff,94.0,0.0,0.0,0.0
8449a91ffffffff,55.0,0.0,0.0,0.0
8449a93ffffffff,41.0,0.0,0.0,0.0
8449a95ffffffff,1.0,0.0,0.0,0.0
8449a97ffffffff,116.0,0.0,0.0,0.0
8449a99ffffffff,4.0,0.0,0.0,0.0
8449a9bffffffff,45.0,0.0,0.0,0.0
8449aa1ffffffff,2.0,0.0,0.0,0.0
8449aa3ffffffff,19.0,0.0,0.0,0.0
8449aa7ffffffff,4.0,0.0,0.0,0.0
8449aa9ffffffff,3.0,0.0,0.0,0.0
8449aabffffffff,4.0,0.0,0.0,0.0
8449ab1ffffffff,20.0,0.0,0.0,0.0
8449ab3ffffffff,2.0,0.0,0.0,0.0
8449ab5ffffffff,28.0,0.0,0.0,0.0
8449ab7ffffffff,3.0,0.0,0.0,0.0
8449abdffffffff,20.0,0.0,0.0,0.0
8449ac7ffffffff,2.0,0.0,0.0,0.0
8449ad5ffffffff,12.0,0.0,0.0,0.0
8449ad7ffffffff,17.0,0.0,0.0,0.0
8449ae1ffffffff,1.0,0.0,0.0,0.0
8449ae3ffffffff,19.0,0.0,0.0,0.0
8449ae9ffffffff,1.0,0.0,0.0,0.0
8449b0bffffffff,6.0,0.0,0.0,0.0
8449b2bffffffff,6.0,0.0,0.0,0.0
8449b31ffffffff,31.0,0.0,0.0,0.0
8449b33ffffffff,16.0,0.0,0.0,0.0
8449b35ffffffff,2.0,0.0,0.0,0.0
8449b37ffffffff,5.0,0.0,0.0,0.0
8449b39ffffffff,4.0,0.0,0.0,0.0
8449b3bffffffff,6.0,0.0,0.0,0.0
8449b53ffffffff,4.0,0.0,0.0,0.0
8449b55ffffffff,19.0,0.0,0.0,0.0
8449b6bffffffff,4.0,0.0,0.0,0.0
846d041ffffffff,2.0,0.0,0.0,0.0
846d043ffffffff,18.0,2.0,0.0,0.0
846d049ffffffff,9.0,0.0,0.0,0.0
846d04bffffffff,29.0,8.0,0.0,0.0
846d04dffffffff,15.0,0.0,0.0,0.0
846d053ffffffff,4.0,0.0,0.0,0.0
846d059ffffffff,2.0,0.0,0.0,0.0
846d05bffffffff,4.0,0.0,0.0,0.0
846d05dffffffff,31.0,10.0,0.0,0.0
846d069ffffffff,49.0,12.0,0.0,0.0
846d06dffffffff,50.0,3.0,0.0,0.0
846d141ffffffff,17.0,4.0,0.0,0.0
846d143ffffffff,27.0,15.0,0.0,0.0
846d159ffffffff,398.0,30.0,0.0,0.0
846d15dffffffff,45.0,3.0,0.0,0.0
846d233ffffffff,4.0,0.0,0.0,0.0
846d237ffffffff,2.0,0.0,0.0,0.0
846d2a1ffffffff,1.0,0.0,0.0,0.0
846d2e5ffffffff,1.0,0.0,0.0,0.0
846d2e9ffffffff,1.0,0.0,0.0,0.0
846d305ffffffff,2.0,2.0,0.0,0.0
846d311ffffffff,7.0,0.0,0.0,0.0
846d313ffffffff,219.0,17.0,0.0,0.0
846d317ffffffff,45.0,0.0,0.0,0.0
846d32bffffffff,5.0,0.0,0.0,0.0
