cell_id,Pica pica,Pica pica melanotos,Pica pica [pica Group],Pica pica camtschatica
841e057ffffffff,3.0,0.0,0.0,0.0
841e059ffffffff,90.0,0.0,0.0,0.0
841e05bffffffff,156.0,0.0,0.0,0.0
841e05dffffffff,50.0,0.0,0.0,0.0
841e061ffffffff,152.0,0.0,14.0,0.0
841e063ffffffff,29.0,0.0,0.0,0.0
841e065ffffffff,5.0,0.0,4.0,0.0
841e067ffffffff,87.0,0.0,2.0,0.0
841e069ffffffff,93.0,0.0,2.0,0.0
841e06bffffffff,113.0,0.0,0.0,0.0
841e06dffffffff,8.0,0.0,0.0,0.0
841e085ffffffff,223.0,0.0,0.0,0.0
841e089ffffffff,2.0,0.0,0.0,0.0
841e08dffffffff,61.0,0.0,0.0,0.0
841e091ffffffff,2.0,0.0,0.0,0.0
841e099ffffffff,2.0,0.0,0.0,0.0
841e0a1ffffffff,17.0,0.0,2.0,0.0
841e0a5ffffffff,7.0,0.0,0.0,0.0
841e0a9ffffffff,927.0,0.0,9.0,0.0
841e0abffffffff,2.0,0.0,0.0,0.0
841e0adffffffff,15.0,0.0,0.0,0.0
841e0b1ffffffff,1.0,0.0,0.0,0.0
841e0b3ffffffff,28.0,0.0,0.0,0.0
841e0b7ffffffff,16.0,0.0,0.0,0.0
841e0bdffffffff,5.0,0.0,0.0,0.0
841e0c3ffffffff,170.0,0.0,0.0,0.0
841e0c5ffffffff,38.0,0.0,0.0,0.0
841e0c7ffffffff,33.0,0.0,0.0,0.0
841e0c9ffffffff,2.0,0.0,0.0,0.0
841e0cdffffffff,2.0,0.0,0.0,0.0
841e0d9ffffffff,2.0,0.0,0.0,0.0
841e0e1ffffffff,29.0,0.0,6.0,0.0
841e0e3ffffffff,77.0,0.0,3.0,0.0
841e0e5ffffffff,3.0,0.0,0.0,0.0
841e0e7ffffffff,364.0,0.0,15.0,0.0
841e0e9ffffffff,25.0,0.0,0.0,0.0
841e0ebffffffff,57.0,0.0,2.0,0.0
841e0edffffffff,18.0,0.0,0.0,0.0
841e103ffffffff,15.0,0.0,0.0,0.0
841e105ffffffff,3.0,0.0,0.0,0.0
841e107ffffffff,3.0,0.0,0.0,0.0
841e109ffffffff,2.0,0.0,0.0,0.0
841e10bffffffff,76.0,0.0,0.0,0.0
841e111ffffffff,2.0,0.0,0.0,0.0
841e113ffffffff,19.0,0.0,1.0,0.0
841e115ffffffff,12.0,0.0,0.0,0.0
841e117ffffffff,15.0,0.0,0.0,0.0
841e119ffffffff,1.0,0.0,0.0,0.0
841e11bffffffff,1.0,0.0,0.0,0.0
841e11dffffffff,9.0,0.0,0.0,0.0
841e121ffffffff,253.0,0.0,0.0,0.0
841e123ffffffff,181.0,0.0,0.0,0.0
841e125ffffffff,271.0,0.0,0.0,0.0
841e129ffffffff,194.0,0.0,0.0,0.0
841e12bffffffff,32.0,0.0,0.0,0.0
841e12dffffffff,24.0,0.0,2.0,0.0
841e131ffffffff,131.0,0.0,8.0,0.0
841e133ffffffff,12.0,0.0,2.0,0.0
841e135ffffffff,86.0,0.0,0.0,0.0
841e137ffffffff,95.0,0.0,11.0,0.0
841e139ffffffff,97.0,0.0,1.0,0.0
841e13bffffffff,41.0,0.0,0.0,0.0
841e13dffffffff,75.0,0.0,0.0,0.0
841e143ffffffff,4.0,0.0,0.0,0.0
841e145ffffffff,4.0,0.0,0.0,0.0
841e149ffffffff,10.0,0.0,0.0,0.0
841e14bffffffff,1.0,0.0,0.0,0.0
841e14dffffffff,12.0,0.0,0.0,0.0
841e153ffffffff,19.0,0.0,5.0,0.0
841e155ffffffff,7.0,0.0,0.0,0.0
841e157ffffffff,13.0,0.0,0.0,0.0
841e159ffffffff,1.0,0.0,0.0,0.0
841e15bffffffff,29.0,0.0,4.0,0.0
841e15dffffffff,1.0,0.0,0.0,0.0
841e163ffffffff,29.0,0.0,1.0,0.0
841e16dffffffff,8.0,0.0,2.0,0.0
841e181ffffffff,4.0,0.0,0.0,0.0
841e183ffffffff,5.0,0.0,0.0,0.0
841e185ffffffff,17.0,0.0,0.0,0.0
841e187ffffffff,12.0,0.0,0.0,0.0
841e189ffffffff,3.0,0.0,0.0,0.0
841e193ffffffff,3.0,0.0,0.0,0.0
841e195ffffffff,89.0,0.0,0.0,0.0
841e19dffffffff,121.0,0.0,8.0,0.0
841e1abffffffff,8.0,0.0,0.0,0.0
841e1b1ffffffff,117.0,0.0,0.0,0.0
841e1b3ffffffff,1278.0,0.0,0.0,0.0
841e1b5ffffffff,29.0,0.0,0.0,0.0
841e1b7ffffffff,127.0,0.0,0.0,0.0
841e1b9ffffffff,124.0,0.0,0.0,0.0
841e1bbffffffff,249.0,0.0,0.0,0.0
841e1bdffffffff,6.0,0.0,0.0,0.0
841e1c1ffffffff,9.0,0.0,2.0,0.0
841e1c3ffffffff,17.0,0.0,3.0,0.0
841e1c5ffffffff,5.0,0.0,3.0,0.0
841e1c7ffffffff,4.0,0.0,0.0,0.0
841e1c9ffffffff,6.0,0.0,2.0,0.0
841e1cbffffffff,122.0,0.0,5.0,0.0
841e1cdffffffff,14.0,0.0,0.0,0.0
841e1d1ffffffff,14.0,0.0,0.0,0.0
841e1d5ffffffff,13.0,0.0,0.0,0.0
841e1d7ffffffff,47.0,0.0,2.0,0.0
841e1d9ffffffff,4.0,0.0,0.0,0.0
841e1dbffffffff,3.0,0.0,0.0,0.0
841e1ddffffffff,272.0,0.0,36.0,0.0
841e1e5ffffffff,10.0,0.0,0.0,0.0
841e1e7ffffffff,5.0,0.0,0.0,0.0
841e1e9ffffffff,1.0,0.0,0.0,0.0
841e1edffffffff,4.0,0.0,0.0,0.0
841e201ffffffff,20.0,0.0,0.0,0.0
841e205ffffffff,22.0,0.0,0.0,0.0
841e20bffffffff,3.0,0.0,0.0,0.0
841e20dffffffff,20.0,0.0,0.0,0.0
841e211ffffffff,2.0,0.0,0.0,0.0
841e213ffffffff,3.0,0.0,0.0,0.0
841e219ffffffff,9.0,0.0,0.0,0.0
841e21bffffffff,18.0,0.0,0.0,0.0
841e21dffffffff,9.0,0.0,0.0,0.0
841e221ffffffff,15.0,0.0,0.0,0.0
841e223ffffffff,39.0,0.0,0.0,0.0
841e225ffffffff,338.0,0.0,5.0,0.0
841e227ffffffff,2.0,0.0,0.0,0.0
841e229ffffffff,18.0,0.0,0.0,0.0
841e22dffffffff,41.0,0.0,0.0,0.0
841e231ffffffff,7.0,0.0,0.0,0.0
841e233ffffffff,146.0,0.0,0.0,0.0
841e235ffffffff,5.0,0.0,0.0,0.0
841e237ffffffff,16.0,0.0,0.0,0.0
841e239ffffffff,7.0,0.0,0.0,0.0
841e23bffffffff,1.0,0.0,0.0,0.0
841e23dffffffff,111.0,0.0,0.0,0.0
841e241ffffffff,4.0,0.0,0.0,0.0
841e243ffffffff,27.0,0.0,0.0,0.0
841e247ffffffff,2.0,0.0,0.0,0.0
841e249ffffffff,15.0,0.0,0.0,0.0
841e24bffffffff,101.0,0.0,0.0,0.0
841e251ffffffff,2.0,0.0,0.0,0.0
841e253ffffffff,11.0,0.0,0.0,0.0
841e257ffffffff,40.0,0.0,0.0,0.0
841e259ffffffff,2.0,0.0,0.0,0.0
841e25bffffffff,1.0,0.0,0.0,0.0
841e25dffffffff,9.0,0.0,0.0,0.0
841e261ffffffff,2.0,0.0,0.0,0.0
841e263ffffffff,3.0,0.0,0.0,0.0
841e265ffffffff,40.0,0.0,0.0,0.0
841e267ffffffff,41.0,0.0,0.0,0.0
841e269ffffffff,1.0,0.0,0.0,0.0
841e26dffffffff,1.0,0.0,0.0,0.0
841e281ffffffff,17.0,0.0,0.0,0.0
841e285ffffffff,13.0,0.0,0.0,0.0
841e287ffffffff,12.0,0.0,0.0,0.0
841e28dffffffff,2.0,0.0,0.0,0.0
841e291ffffffff,5.0,0.0,0.0,0.0
841e293ffffffff,12.0,0.0,0.0,0.0
841e295ffffffff,2.0,0.0,0.0,0.0
841e297ffffffff,11.0,0.0,0.0,0.0
841e299ffffffff,3.0,0.0,0.0,0.0
841e29dffffffff,2.0,0.0,0.0,0.0
841e2a1ffffffff,7.0,0.0,0.0,0.0
841e2a3ffffffff,18.0,0.0,0.0,0.0
841e2a5ffffffff,16.0,0.0,0.0,0.0
841e2a7ffffffff,9.0,0.0,0.0,0.0
841e2a9ffffffff,43.0,0.0,0.0,0.0
841e2abffffffff,3.0,0.0,0.0,0.0
841e2adffffffff,29.0,0.0,0.0,0.0
841e2b1ffffffff,4.0,0.0,0.0,0.0
841e2b5ffffffff,5.0,0.0,0.0,0.0
841e2b7ffffffff,6.0,0.0,0.0,0.0
841e2bbffffffff,10.0,0.0,0.0,0.0
841e2bdffffffff,37.0,0.0,0.0,0.0
841e2c1ffffffff,8.0,0.0,0.0,0.0
841e2c7ffffffff,8.0,0.0,0.0,0.0
841e2d1ffffffff,16.0,0.0,0.0,0.0
841e2d3ffffffff,26.0,0.0,0.0,0.0
841e2d5ffffffff,1.0,0.0,0.0,0.0
841e2d7ffffffff,13.0,0.0,0.0,0.0
841e2d9ffffffff,1.0,0.0,0.0,0.0
841e2dbffffffff,3.0,0.0,0.0,0.0
841e2ddffffffff,1.0,0.0,0.0,0.0
841e2e1ffffffff,22.0,0.0,0.0,0.0
841e2e3ffffffff,51.0,0.0,0.0,0.0
841e2e5ffffffff,480.0,0.0,0.0,0.0
841e2e7ffffffff,212.0,0.0,0.0,0.0
841e2ebffffffff,1.0,0.0,0.0,0.0
841e2edffffffff,6.0,0.0,0.0,0.0
841e301ffffffff,107.0,0.0,0.0,0.0
841e303ffffffff,8.0,0.0,0.0,0.0
841e305ffffffff,28.0,0.0,0.0,0.0
841e307ffffffff,1275.0,0.0,9.0,0.0
841e309ffffffff,52.0,0.0,3.0,0.0
841e30bffffffff,212.0,0.0,0.0,0.0
841e30dffffffff,295.0,0.0,4.0,0.0
841e311ffffffff,4.0,0.0,0.0,0.0
841e313ffffffff,3.0,0.0,0.0,0.0
841e315ffffffff,2.0,0.0,0.0,0.0
841e317ffffffff,16.0,0.0,0.0,0.0
841e319ffffffff,56.0,0.0,0.0,0.0
841e31bffffffff,15.0,0.0,0.0,0.0
841e31dffffffff,3.0,0.0,0.0,0.0
841e321ffffffff,11.0,0.0,0.0,0.0
841e323ffffffff,8.0,0.0,0.0,0.0
841e325ffffffff,26.0,0.0,2.0,0.0
841e327ffffffff,16.0,0.0,0.0,0.0
841e329ffffffff,11.0,0.0,0.0,0.0
841e32bffffffff,92.0,0.0,13.0,0.0
841e32dffffffff,12.0,0.0,0.0,0.0
841e331ffffffff,2.0,0.0,0.0,0.0
841e333ffffffff,4.0,0.0,2.0,0.0
841e335ffffffff,5.0,0.0,0.0,0.0
841e337ffffffff,2.0,0.0,0.0,0.0
841e339ffffffff,67.0,0.0,0.0,0.0
841e33bffffffff,6.0,0.0,0.0,0.0
841e33dffffffff,15.0,0.0,2.0,0.0
841e341ffffffff,125.0,0.0,2.0,0.0
841e343ffffffff,52.0,0.0,0.0,0.0
841e345ffffffff,81.0,0.0,0.0,0.0
841e347ffffffff,51.0,0.0,0.0,0.0
841e349ffffffff,104.0,0.0,0.0,0.0
841e34bffffffff,233.0,0.0,9.0,0.0
841e34dffffffff,13.0,0.0,0.0,0.0
841e351ffffffff,253.0,0.0,0.0,0.0
841e353ffffffff,53.0,0.0,0.0,0.0
841e355ffffffff,3185.0,0.0,37.0,0.0
841e357ffffffff,135.0,0.0,0.0,0.0
841e359ffffffff,104.0,0.0,0.0,0.0
841e35bffffffff,56.0,0.0,0.0,0.0
841e35dffffffff,69.0,0.0,6.0,0.0
841e361ffffffff,6.0,0.0,0.0,0.0
841e363ffffffff,27.0,0.0,0.0,0.0
841e365ffffffff,82.0,0.0,9.0,0.0
841e367ffffffff,42.0,0.0,4.0,0.0
841e369ffffffff,2.0,0.0,0.0,0.0
841e36bffffffff,179.0,0.0,7.0,0.0
841e36dffffffff,7.0,0.0,0.0,0.0
841e41bffffffff,3.0,0.0,0.0,0.0
841e421ffffffff,10.0,0.0,0.0,0.0
841e425ffffffff,28.0,0.0,0.0,0.0
841e427ffffffff,38.0,0.0,0.0,0.0
841e429ffffffff,1.0,0.0,0.0,0.0
841e42dffffffff,3.0,0.0,0.0,0.0
841e465ffffffff,6.0,0.0,0.0,0.0
841e467ffffffff,4.0,0.0,0.0,0.0
841e495ffffffff,3.0,0.0,0.0,0.0
841e497ffffffff,17.0,0.0,0.0,0.0
841e4a9ffffffff,3.0,0.0,0.0,0.0
841e4b1ffffffff,2.0,0.0,0.0,0.0
841e4b3ffffffff,2.0,0.0,0.0,0.0
841e4bbffffffff,10.0,0.0,0.0,0.0
841e4c1ffffffff,2.0,0.0,0.0,0.0
841e4d3ffffffff,5.0,0.0,0.0,0.0
841e4d9ffffffff,17.0,0.0,0.0,0.0
841e4dbffffffff,1.0,0.0,0.0,0.0
841e505ffffffff,5.0,0.0,0.0,0.0
841e511ffffffff,2.0,0.0,0.0,0.0
841e513ffffffff,74.0,0.0,0.0,0.0
841e517ffffffff,18.0,0.0,0.0,0.0
841e519ffffffff,6.0,0.0,0.0,0.0
841e51bffffffff,143.0,0.0,0.0,0.0
841e521ffffffff,9.0,0.0,0.0,0.0
841e523ffffffff,1.0,0.0,0.0,0.0
841e525ffffffff,21.0,0.0,0.0,0.0
841e527ffffffff,15.0,0.0,0.0,0.0
841e529ffffffff,12.0,0.0,0.0,0.0
841e52bffffffff,2.0,0.0,0.0,0.0
841e52dffffffff,4.0,0.0,0.0,0.0
841e537ffffffff,6.0,0.0,0.0,0.0
841e539ffffffff,1.0,0.0,0.0,0.0
841e543ffffffff,3.0,0.0,0.0,0.0
841e553ffffffff,8.0,0.0,0.0,0.0
841e565ffffffff,8.0,0.0,0.0,0.0
841e589ffffffff,2.0,0.0,0.0,0.0
841e58dffffffff,8.0,0.0,0.0,0.0
841e593ffffffff,4.0,0.0,4.0,0.0
841e5a5ffffffff,53.0,0.0,0.0,0.0
841e5a9ffffffff,91.0,0.0,0.0,0.0
841e5adffffffff,42.0,0.0,0.0,0.0
841e5c3ffffffff,13.0,0.0,0.0,0.0
841e5c5ffffffff,5.0,0.0,0.0,0.0
841e5c7ffffffff,1.0,0.0,0.0,0.0
841e5c9ffffffff,53.0,0.0,0.0,0.0
841e5cdffffffff,72.0,0.0,0.0,0.0
841e5d3ffffffff,2.0,0.0,0.0,0.0
841e5d5ffffffff,7.0,0.0,0.0,0.0
841e5d9ffffffff,25.0,0.0,0.0,0.0
841e5dbffffffff,6.0,0.0,0.0,0.0
841e5ddffffffff,17.0,0.0,0.0,0.0
841e5e1ffffffff,7.0,0.0,0.0,0.0
841e5e3ffffffff,29.0,0.0,0.0,0.0
841e5e5ffffffff,62.0,0.0,0.0,0.0
841e5e7ffffffff,42.0,0.0,0.0,0.0
841e5e9ffffffff,208.0,0.0,0.0,0.0
841e5edffffffff,61.0,0.0,0.0,0.0
841e607ffffffff,7.0,0.0,0.0,0.0
841e609ffffffff,5.0,0.0,0.0,0.0
841e615ffffffff,7.0,0.0,0.0,0.0
841e619ffffffff,2.0,0.0,0.0,0.0
841e621ffffffff,4.0,0.0,0.0,0.0
841e631ffffffff,16.0,0.0,0.0,0.0
841e635ffffffff,2.0,0.0,0.0,0.0
841e639ffffffff,116.0,0.0,0.0,0.0
841e63bffffffff,200.0,0.0,0.0,0.0
841e649ffffffff,6.0,0.0,0.0,0.0
841e64dffffffff,6.0,0.0,0.0,0.0
841e653ffffffff,2.0,0.0,0.0,0.0
841e65bffffffff,4.0,0.0,0.0,0.0
841e693ffffffff,2.0,0.0,0.0,0.0
841e697ffffffff,25.0,0.0,0.0,0.0
841e6a9ffffffff,8.0,0.0,0.0,0.0
841e6adffffffff,6.0,0.0,0.0,0.0
841e6b3ffffffff,95.0,0.0,0.0,0.0
841e6b7ffffffff,3.0,0.0,0.0,0.0
841e6bbffffffff,25.0,0.0,0.0,0.0
841e6d9ffffffff,186.0,0.0,0.0,0.0
841e6e1ffffffff,2.0,0.0,0.0,0.0
841e6e7ffffffff,10.0,0.0,0.0,0.0
841e6e9ffffffff,1.0,0.0,0.0,0.0
841e70dffffffff,3.0,0.0,0.0,0.0
841e725ffffffff,1.0,0.0,0.0,0.0
841e727ffffffff,2.0,0.0,0.0,0.0
841e729ffffffff,6.0,0.0,0.0,0.0
841e733ffffffff,2.0,0.0,0.0,0.0
841e741ffffffff,3.0,0.0,0.0,0.0
841e745ffffffff,17.0,0.0,0.0,0.0
841e749ffffffff,3.0,0.0,0.0,0.0
841e755ffffffff,4.0,0.0,0.0,0.0
841e75dffffffff,20.0,0.0,0.0,0.0
841e761ffffffff,4.0,0.0,0.0,0.0
841e763ffffffff,2.0,0.0,0.0,0.0
841e765ffffffff,7.0,0.0,0.0,0.0
841e767ffffffff,4.0,0.0,0.0,0.0
841e769ffffffff,48.0,0.0,0.0,0.0
841e76bffffffff,4.0,0.0,0.0,0.0
841e76dffffffff,16.0,0.0,0.0,0.0
841e801ffffffff,2.0,0.0,0.0,0.0
841e803ffffffff,8.0,0.0,4.0,0.0
841e805ffffffff,77.0,0.0,0.0,0.0
841e807ffffffff,2.0,0.0,0.0,0.0
841e809ffffffff,6.0,0.0,0.0,0.0
841e80bffffffff,3.0,0.0,0.0,0.0
841e80dffffffff,13.0,0.0,0.0,0.0
841e811ffffffff,4.0,0.0,0.0,0.0
841e813ffffffff,2.0,0.0,0.0,0.0
841e815ffffffff,4.0,0.0,2.0,0.0
841e817ffffffff,12.0,0.0,0.0,0.0
841e819ffffffff,2.0,0.0,0.0,0.0
841e81dffffffff,1.0,0.0,0.0,0.0
841e82bffffffff,66.0,0.0,0.0,0.0
841e831ffffffff,37.0,0.0,0.0,0.0
841e833ffffffff,76.0,0.0,0.0,0.0
841e837ffffffff,16.0,0.0,0.0,0.0
841e839ffffffff,6.0,0.0,0.0,0.0
841e83bffffffff,13.0,0.0,0.0,0.0
841e83dffffffff,30.0,0.0,0.0,0.0
841e841ffffffff,49.0,0.0,0.0,0.0
841e843ffffffff,8.0,0.0,0.0,0.0
841e845ffffffff,17.0,0.0,0.0,0.0
841e847ffffffff,34.0,0.0,2.0,0.0
841e849ffffffff,39.0,0.0,2.0,0.0
841e84bffffffff,18.0,0.0,0.0,0.0
841e84dffffffff,29.0,0.0,7.0,0.0
841e855ffffffff,2.0,0.0,0.0,0.0
841e857ffffffff,2.0,0.0,0.0,0.0
841e859ffffffff,16.0,0.0,0.0,0.0
841e85dffffffff,5.0,0.0,0.0,0.0
841e863ffffffff,131.0,0.0,3.0,0.0
841e869ffffffff,68.0,0.0,0.0,0.0
841e86bffffffff,52.0,0.0,4.0,0.0
841e881ffffffff,4.0,0.0,0.0,0.0
841e885ffffffff,2.0,0.0,0.0,0.0
841e887ffffffff,1.0,0.0,0.0,0.0
841e88dffffffff,7.0,0.0,0.0,0.0
841e8a1ffffffff,2.0,0.0,0.0,0.0
841e8a7ffffffff,1.0,0.0,0.0,0.0
841e8abffffffff,7.0,0.0,0.0,0.0
841e8b1ffffffff,4.0,0.0,0.0,0.0
841e8b3ffffffff,2.0,0.0,0.0,0.0
841e8b9ffffffff,4.0,0.0,0.0,0.0
841e8bbffffffff,4.0,0.0,0.0,0.0
841e8bdffffffff,4.0,0.0,0.0,0.0
841e8c5ffffffff,3.0,0.0,0.0,0.0
841e8c7ffffffff,2.0,0.0,0.0,0.0
841e8dbffffffff,2.0,0.0,0.0,0.0
841e8e5ffffffff,2.0,0.0,0.0,0.0
841e8e7ffffffff,2.0,0.0,0.0,0.0
841e8ebffffffff,6.0,0.0,0.0,0.0
841e8edffffffff,2.0,0.0,0.0,0.0
841e90dffffffff,2.0,0.0,0.0,0.0
841e947ffffffff,3.0,0.0,0.0,0.0
841e94dffffffff,2.0,0.0,0.0,0.0
841e9a1ffffffff,20.0,0.0,0.0,0.0
841e9a3ffffffff,7.0,0.0,0.0,0.0
841e9a5ffffffff,20.0,0.0,0.0,0.0
841e9a7ffffffff,2.0,0.0,0.0,0.0
841e9adffffffff,3.0,0.0,0.0,0.0
841e9b1ffffffff,10.0,0.0,0.0,0.0
841e9b3ffffffff,7.0,0.0,1.0,0.0
841e9b5ffffffff,20.0,0.0,0.0,0.0
841e9b7ffffffff,15.0,0.0,0.0,0.0
841e9d3ffffffff,2.0,0.0,0.0,0.0
841e9d9ffffffff,46.0,0.0,0.0,0.0
841e9dbffffffff,2.0,0.0,0.0,0.0
841ea01ffffffff,90.0,0.0,0.0,0.0
841ea03ffffffff,32.0,0.0,2.0,0.0
841ea05ffffffff,25.0,0.0,4.0,0.0
841ea07ffffffff,54.0,0.0,3.0,0.0
841ea09ffffffff,29.0,0.0,0.0,0.0
841ea0bffffffff,76.0,0.0,0.0,0.0
841ea0dffffffff,19.0,0.0,0.0,0.0
841ea11ffffffff,26.0,0.0,2.0,0.0
841ea13ffffffff,42.0,0.0,2.0,0.0
841ea19ffffffff,95.0,0.0,0.0,0.0
841ea1bffffffff,5.0,0.0,1.0,0.0
841ea21ffffffff,51.0,0.0,4.0,0.0
841ea23ffffffff,3.0,0.0,0.0,0.0
841ea25ffffffff,36.0,0.0,0.0,0.0
841ea27ffffffff,49.0,0.0,2.0,0.0
841ea29ffffffff,3.0,0.0,0.0,0.0
841ea2bffffffff,6.0,0.0,0.0,0.0
841ea2dffffffff,21.0,0.0,1.0,0.0
841ea35ffffffff,1.0,0.0,0.0,0.0
841ea37ffffffff,4.0,0.0,0.0,0.0
841ea3dffffffff,13.0,0.0,0.0,0.0
841ea41ffffffff,4.0,0.0,0.0,0.0
841ea43ffffffff,10.0,0.0,0.0,0.0
841ea45ffffffff,25.0,0.0,1.0,0.0
841ea51ffffffff,12.0,0.0,0.0,0.0
841ea53ffffffff,114.0,0.0,0.0,0.0
841ea55ffffffff,117.0,0.0,0.0,0.0
841ea57ffffffff,17.0,0.0,0.0,0.0
841ea59ffffffff,1.0,0.0,0.0,0.0
841ea5bffffffff,12.0,0.0,0.0,0.0
841ea5dffffffff,2.0,0.0,0.0,0.0
841ea61ffffffff,8.0,0.0,0.0,0.0
841ea63ffffffff,15.0,0.0,0.0,0.0
841ea6bffffffff,3.0,0.0,0.0,0.0
841ea81ffffffff,2.0,0.0,0.0,0.0
841ea85ffffffff,8.0,0.0,0.0,0.0
841ea87ffffffff,3.0,0.0,0.0,0.0
841ea89ffffffff,3.0,0.0,0.0,0.0
841ea8dffffffff,12.0,0.0,0.0,0.0
841ea91ffffffff,2.0,0.0,0.0,0.0
841ea93ffffffff,17.0,0.0,7.0,0.0
841ea95ffffffff,13.0,0.0,0.0,0.0
841ea97ffffffff,3.0,0.0,0.0,0.0
841eab1ffffffff,1.0,0.0,0.0,0.0
841eab3ffffffff,17.0,0.0,0.0,0.0
841eab9ffffffff,9.0,0.0,2.0,0.0
841eac1ffffffff,10.0,0.0,3.0,0.0
841eac3ffffffff,10.0,0.0,0.0,0.0
841eac5ffffffff,3.0,0.0,0.0,0.0
841eac7ffffffff,2.0,0.0,1.0,0.0
841eac9ffffffff,2.0,0.0,0.0,0.0
841eacdffffffff,6.0,0.0,0.0,0.0
841ead9ffffffff,24.0,0.0,4.0,0.0
841eaebffffffff,2.0,0.0,0.0,0.0
841eb11ffffffff,12.0,0.0,0.0,0.0
841eb13ffffffff,51.0,0.0,0.0,0.0
841eb15ffffffff,2.0,0.0,0.0,0.0
841eb19ffffffff,2.0,0.0,0.0,0.0
841eb1bffffffff,7.0,0.0,0.0,0.0
841eb1dffffffff,2.0,0.0,0.0,0.0
841eb49ffffffff,65.0,0.0,0.0,0.0
841eb4dffffffff,299.0,0.0,0.0,0.0
841eb53ffffffff,35.0,0.0,4.0,0.0
841eb59ffffffff,10.0,0.0,0.0,0.0
841eb5bffffffff,24.0,0.0,0.0,0.0
841ec01ffffffff,54.0,0.0,0.0,0.0
841ec03ffffffff,121.0,0.0,31.0,0.0
841ec05ffffffff,21.0,0.0,0.0,0.0
841ec09ffffffff,530.0,0.0,27.0,0.0
841ec0dffffffff,16.0,0.0,0.0,0.0
841ec11ffffffff,18.0,0.0,0.0,0.0
841ec13ffffffff,4.0,0.0,0.0,0.0
841ec15ffffffff,15.0,0.0,0.0,0.0
841ec17ffffffff,9.0,0.0,1.0,0.0
841ec19ffffffff,11.0,0.0,0.0,0.0
841ec1bffffffff,25.0,0.0,0.0,0.0
841ec1dffffffff,400.0,0.0,28.0,0.0
841ec21ffffffff,416.0,0.0,22.0,0.0
841ec23ffffffff,172.0,0.0,16.0,0.0
841ec25ffffffff,17.0,0.0,2.0,0.0
841ec27ffffffff,296.0,0.0,8.0,0.0
841ec29ffffffff,4.0,0.0,0.0,0.0
841ec2bffffffff,28.0,0.0,0.0,0.0
841ec2dffffffff,3.0,0.0,0.0,0.0
841ec31ffffffff,28.0,0.0,1.0,0.0
841ec33ffffffff,198.0,0.0,28.0,0.0
841ec35ffffffff,21.0,0.0,0.0,0.0
841ec37ffffffff,28.0,0.0,3.0,0.0
841ec39ffffffff,22.0,0.0,6.0,0.0
841ec3bffffffff,6.0,0.0,2.0,0.0
841ec3dffffffff,53.0,0.0,0.0,0.0
841ec41ffffffff,2.0,0.0,0.0,0.0
841ec43ffffffff,29.0,0.0,0.0,0.0
841ec45ffffffff,4.0,0.0,0.0,0.0
841ec47ffffffff,979.0,0.0,39.0,0.0
841ec4bffffffff,10.0,0.0,0.0,0.0
841ec4dffffffff,14.0,0.0,0.0,0.0
841ec51ffffffff,5.0,0.0,0.0,0.0
841ec55ffffffff,1.0,0.0,0.0,0.0
841ec59ffffffff,13.0,0.0,0.0,0.0
841ec5bffffffff,9.0,0.0,0.0,0.0
841ec5dffffffff,4.0,0.0,0.0,0.0
841ec61ffffffff,2.0,0.0,0.0,0.0
841ec63ffffffff,7.0,0.0,0.0,0.0
841ec65ffffffff,25.0,0.0,0.0,0.0
841ec67ffffffff,9.0,0.0,0.0,0.0
841ec69ffffffff,2.0,0.0,0.0,0.0
841ec6bffffffff,46.0,0.0,0.0,0.0
841ec6dffffffff,11.0,0.0,0.0,0.0
841ec81ffffffff,16.0,0.0,0.0,0.0
841ec85ffffffff,20.0,0.0,0.0,0.0
841ec89ffffffff,17.0,0.0,0.0,0.0
841ec8bffffffff,48.0,0.0,3.0,0.0
841ec8dffffffff,7.0,0.0,0.0,0.0
841ec91ffffffff,1124.0,0.0,0.0,0.0
841ec93ffffffff,324.0,0.0,2.0,0.0
841ec97ffffffff,65.0,0.0,0.0,0.0
841ec99ffffffff,444.0,0.0,0.0,0.0
841ec9bffffffff,510.0,0.0,0.0,0.0
841ec9dffffffff,697.0,0.0,0.0,0.0
841eca1ffffffff,79.0,0.0,0.0,0.0
841eca5ffffffff,74.0,0.0,0.0,0.0
841eca7ffffffff,2.0,0.0,0.0,0.0
841eca9ffffffff,218.0,0.0,0.0,0.0
841ecabffffffff,3.0,0.0,0.0,0.0
841ecadffffffff,55.0,0.0,0.0,0.0
841ecb1ffffffff,43.0,0.0,3.0,0.0
841ecb5ffffffff,6.0,0.0,0.0,0.0
841ecb9ffffffff,67.0,0.0,1.0,0.0
841ecbbffffffff,106.0,0.0,2.0,0.0
841ecbdffffffff,8.0,0.0,0.0,0.0
841ecc3ffffffff,7.0,0.0,0.0,0.0
841ecc5ffffffff,25.0,0.0,10.0,0.0
841ecc7ffffffff,1.0,0.0,0.0,0.0
841ecc9ffffffff,13.0,0.0,0.0,0.0
841eccbffffffff,258.0,0.0,23.0,0.0
841eccdffffffff,15.0,0.0,2.0,0.0
841ecd5ffffffff,181.0,0.0,4.0,0.0
841ecd7ffffffff,139.0,0.0,0.0,0.0
841ecddffffffff,34.0,0.0,0.0,0.0
841ece1ffffffff,14.0,0.0,0.0,0.0
841ece3ffffffff,2.0,0.0,0.0,0.0
