cell_id,Lanius excubitor,Lanius excubitor [excubitor Group],Lanius excubitor [elegans Group],Lanius excubitor aucheri/buryi,Lanius excubitor uncinatus,Lanius excubitor pallidirostris,Lanius excubitor lahtora
8325b4fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832c00fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832c04fffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0
832c0afffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
832c0bfffffffff,63.0,0.0,0.0,0.0,0.0,0.0,0.0
832c0cfffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
832c13fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832c18fffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
832c19fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
832c1dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832c20fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832c28fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
832c2afffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
832c2bfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
832c2efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832c62fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832c76fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832c83fffffffff,35.0,0.0,0.0,0.0,0.0,13.0,0.0
832c8dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832c90fffffffff,152.0,0.0,0.0,0.0,0.0,92.0,0.0
832c91fffffffff,149.0,0.0,0.0,0.0,0.0,122.0,0.0
832c93fffffffff,992.0,0.0,0.0,0.0,0.0,832.0,0.0
832c98fffffffff,3.0,0.0,0.0,0.0,0.0,3.0,0.0
832c9cfffffffff,13.0,0.0,0.0,0.0,0.0,1.0,0.0
832c9dfffffffff,6.0,0.0,0.0,0.0,0.0,4.0,0.0
832c9efffffffff,5.0,0.0,0.0,0.0,0.0,5.0,0.0
832ca4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832cacfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832cc0fffffffff,18.0,0.0,0.0,0.0,0.0,8.0,0.0
832cc2fffffffff,5.0,0.0,0.0,0.0,0.0,4.0,0.0
832cc3fffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
832ccefffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832cd3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832cd4fffffffff,55.0,0.0,0.0,0.0,0.0,35.0,0.0
832cd5fffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
832cd6fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832cd8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832cdcfffffffff,4.0,0.0,0.0,0.0,0.0,4.0,0.0
832cddfffffffff,43.0,0.0,0.0,0.0,0.0,29.0,0.0
832ce4fffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0
832ce5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832ce6fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832cf0fffffffff,15.0,0.0,0.0,0.0,0.0,6.0,0.0
832cf1fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832cf2fffffffff,11.0,0.0,0.0,0.0,0.0,10.0,0.0
832cf3fffffffff,45.0,0.0,0.0,0.0,0.0,28.0,0.0
832cf6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832d00fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832d02fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832d03fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832d12fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832d2dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832d31fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832d33fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832d64fffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
832d75fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832d94fffffffff,5.0,0.0,0.0,5.0,0.0,0.0,0.0
832da5fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
832db0fffffffff,1163.0,0.0,0.0,333.0,0.0,0.0,0.0
832db1fffffffff,384.0,0.0,0.0,119.0,0.0,0.0,0.0
832db2fffffffff,629.0,0.0,0.0,111.0,0.0,0.0,0.0
832db3fffffffff,111.0,0.0,0.0,15.0,0.0,0.0,0.0
832db6fffffffff,553.0,0.0,6.0,77.0,0.0,0.0,0.0
8331a5fffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
833441fffffffff,15.0,0.0,8.0,0.0,0.0,0.0,0.0
83344cfffffffff,228.0,0.0,83.0,0.0,0.0,0.0,0.0
833469fffffffff,1199.0,0.0,487.0,0.0,0.0,0.0,0.0
83346bfffffffff,219.0,0.0,55.0,0.0,0.0,0.0,0.0
83346dfffffffff,20.0,0.0,8.0,0.0,0.0,0.0,0.0
833816fffffffff,284.0,0.0,193.0,0.0,0.0,0.0,0.0
833832fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
833834fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
833836fffffffff,31.0,0.0,6.0,0.0,0.0,0.0,0.0
833840fffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
833841fffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
833842fffffffff,8.0,0.0,3.0,0.0,0.0,0.0,0.0
833843fffffffff,21.0,0.0,8.0,0.0,0.0,0.0,0.0
833845fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
83384afffffffff,48.0,0.0,26.0,0.0,0.0,0.0,0.0
83384cfffffffff,12.0,0.0,6.0,0.0,0.0,0.0,0.0
83384efffffffff,37.0,0.0,30.0,0.0,0.0,0.0,0.0
833855fffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
83385cfffffffff,6.0,0.0,2.0,0.0,0.0,0.0,0.0
83385dfffffffff,11.0,0.0,8.0,0.0,0.0,0.0,0.0
833862fffffffff,25.0,0.0,24.0,0.0,0.0,0.0,0.0
833863fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
833868fffffffff,57.0,3.0,43.0,0.0,0.0,0.0,0.0
83386afffffffff,75.0,0.0,62.0,0.0,0.0,0.0,0.0
83386efffffffff,51.0,4.0,10.0,0.0,0.0,0.0,0.0
833870fffffffff,3.0,0.0,1.0,0.0,0.0,0.0,0.0
833871fffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
833873fffffffff,3.0,0.0,2.0,0.0,0.0,0.0,0.0
833875fffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8338a4fffffffff,18.0,0.0,18.0,0.0,0.0,0.0,0.0
8338dbfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83391afffffffff,62.0,0.0,28.0,0.0,0.0,0.0,0.0
833961fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83396efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
833980fffffffff,41.0,0.0,14.0,0.0,0.0,0.0,0.0
833981fffffffff,31.0,0.0,14.0,0.0,0.0,0.0,0.0
833982fffffffff,89.0,0.0,50.0,0.0,0.0,0.0,0.0
833983fffffffff,145.0,0.0,83.0,0.0,0.0,0.0,0.0
833985fffffffff,52.0,0.0,22.0,0.0,0.0,0.0,0.0
833988fffffffff,119.0,0.0,65.0,0.0,0.0,0.0,0.0
833989fffffffff,78.0,0.0,43.0,0.0,0.0,0.0,0.0
83398afffffffff,26.0,0.0,14.0,0.0,0.0,0.0,0.0
83398bfffffffff,41.0,0.0,23.0,0.0,0.0,0.0,0.0
83398cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83398dfffffffff,5.0,0.0,1.0,0.0,0.0,0.0,0.0
83398efffffffff,107.0,0.0,46.0,0.0,0.0,0.0,0.0
833991fffffffff,225.0,0.0,102.0,0.0,0.0,0.0,0.0
833992fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
833993fffffffff,83.0,0.0,50.0,0.0,0.0,0.0,0.0
833998fffffffff,6.0,0.0,6.0,0.0,0.0,0.0,0.0
833999fffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
83399afffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83399cfffffffff,35.0,0.0,22.0,0.0,0.0,0.0,0.0
83399dfffffffff,13.0,0.0,13.0,0.0,0.0,0.0,0.0
83399efffffffff,18.0,0.0,16.0,0.0,0.0,0.0,0.0
8339a8fffffffff,20.0,0.0,5.0,0.0,0.0,0.0,0.0
8339a9fffffffff,70.0,0.0,13.0,0.0,0.0,0.0,0.0
8339aafffffffff,8.0,0.0,7.0,0.0,0.0,0.0,0.0
8339abfffffffff,124.0,0.0,100.0,0.0,0.0,0.0,0.0
833ca2fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
833ca8fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
833cabfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
833cb0fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
833cb1fffffffff,64.0,0.0,0.0,0.0,0.0,0.0,0.0
833cb4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
833cb6fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
833d80fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
833d84fffffffff,45.0,0.0,0.0,0.0,0.0,0.0,7.0
833d85fffffffff,65.0,0.0,0.0,0.0,0.0,0.0,11.0
833d86fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
833d91fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
833d92fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,7.0
833d93fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
833d94fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0
833d96fffffffff,68.0,0.0,0.0,0.0,0.0,0.0,18.0
833d98fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
833d9cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
833d9dfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,3.0
833da0fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,5.0
833da1fffffffff,221.0,0.0,0.0,0.0,0.0,0.0,138.0
833da2fffffffff,92.0,0.0,0.0,0.0,0.0,0.0,41.0
833da3fffffffff,106.0,0.0,0.0,0.0,0.0,0.0,25.0
833da4fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
833da5fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,4.0
833da6fffffffff,674.0,0.0,0.0,0.0,0.0,0.0,134.0
833daafffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
833daefffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
833db0fffffffff,73.0,0.0,0.0,0.0,0.0,0.0,2.0
833db1fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,5.0
833db2fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,12.0
833db3fffffffff,59.0,0.0,0.0,0.0,0.0,0.0,4.0
833db4fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,5.0
833db5fffffffff,270.0,0.0,0.0,0.0,0.0,0.0,72.0
833db6fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,3.0
833e45fffffffff,22.0,0.0,6.0,0.0,0.0,14.0,0.0
833e46fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
833e4afffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
833e58fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
833e5bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
833e5cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
833e60fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
833e62fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
833e63fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
833e66fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
833e68fffffffff,636.0,0.0,0.0,69.0,0.0,0.0,0.0
833e6afffffffff,6.0,0.0,0.0,2.0,0.0,0.0,0.0
833e6bfffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0
833e6cfffffffff,1718.0,0.0,31.0,242.0,0.0,0.0,0.0
833e6dfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
833e71fffffffff,14.0,0.0,7.0,0.0,0.0,0.0,0.0
833e75fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
833f5bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
833f68fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
83420afffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
834230fffffffff,14.0,0.0,0.0,0.0,0.0,2.0,0.0
834234fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
834251fffffffff,68.0,0.0,0.0,0.0,0.0,0.0,6.0
834253fffffffff,838.0,0.0,0.0,0.0,0.0,0.0,200.0
834258fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,13.0
834259fffffffff,204.0,0.0,0.0,0.0,0.0,0.0,69.0
83425afffffffff,34.0,0.0,0.0,0.0,0.0,0.0,10.0
83425bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83425cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83425dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0
83425efffffffff,22.0,0.0,0.0,0.0,0.0,0.0,3.0
834269fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8342c0fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8342c1fffffffff,169.0,0.0,0.0,0.0,0.0,0.0,34.0
8342c2fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,2.0
8342c3fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,4.0
8342c4fffffffff,272.0,0.0,0.0,0.0,0.0,0.0,41.0
8342c5fffffffff,242.0,0.0,0.0,0.0,0.0,0.0,34.0
8342c6fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8342c9fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8342cbfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8342ccfffffffff,29.0,0.0,0.0,0.0,0.0,0.0,4.0
8342cefffffffff,55.0,0.0,0.0,0.0,0.0,0.0,2.0
8342dcfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8342ddfffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8342e0fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8342e2fffffffff,60.0,0.0,0.0,0.0,0.0,0.0,16.0
8342e3fffffffff,64.0,0.0,0.0,0.0,0.0,0.0,4.0
8342e4fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8342e5fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8342e8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8342e9fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,11.0
8342eafffffffff,19.0,0.0,0.0,0.0,0.0,0.0,11.0
8342ebfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8342edfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834300fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
834302fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834306fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
834310fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
834313fffffffff,26.0,0.0,0.0,0.0,0.0,14.0,0.0
834315fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
834316fffffffff,26.0,0.0,0.0,0.0,0.0,3.0,0.0
83431afffffffff,16.0,0.0,0.0,0.0,0.0,3.0,0.0
83431efffffffff,27.0,0.0,0.0,0.0,0.0,7.0,0.0
83432efffffffff,6.0,0.0,0.0,0.0,0.0,3.0,0.0
834331fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
834332fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834333fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
834334fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
834336fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
834360fffffffff,45.0,0.0,0.0,0.0,0.0,2.0,0.0
834361fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
834363fffffffff,7.0,0.0,0.0,0.0,0.0,1.0,0.0
834364fffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
834365fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
834366fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834371fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834373fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
834375fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834381fffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0
834385fffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
834388fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
83438afffffffff,3.0,0.0,0.0,2.0,0.0,1.0,0.0
83438bfffffffff,3.0,0.0,0.0,2.0,0.0,0.0,0.0
83438cfffffffff,29.0,0.0,0.0,21.0,0.0,3.0,0.0
83438efffffffff,10.0,0.0,0.0,7.0,0.0,0.0,0.0
834392fffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
834393fffffffff,6.0,0.0,0.0,6.0,0.0,0.0,0.0
834396fffffffff,49.0,0.0,0.0,33.0,0.0,12.0,0.0
834398fffffffff,23.0,0.0,0.0,11.0,0.0,8.0,0.0
834399fffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
83439afffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
83439dfffffffff,4.0,0.0,0.0,0.0,0.0,2.0,0.0
83439efffffffff,8.0,0.0,0.0,8.0,0.0,0.0,0.0
8343a0fffffffff,115.0,0.0,0.0,63.0,0.0,33.0,0.0
8343a1fffffffff,817.0,0.0,0.0,569.0,0.0,88.0,0.0
8343a2fffffffff,9.0,0.0,0.0,4.0,0.0,1.0,0.0
8343a3fffffffff,77.0,0.0,0.0,55.0,0.0,15.0,0.0
8343a6fffffffff,23.0,0.0,0.0,16.0,0.0,6.0,0.0
8343a8fffffffff,48.0,0.0,0.0,26.0,0.0,10.0,0.0
8343a9fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8343aafffffffff,27.0,0.0,0.0,12.0,0.0,2.0,0.0
8343acfffffffff,708.0,0.0,0.0,501.0,0.0,112.0,0.0
8343adfffffffff,6.0,0.0,0.0,2.0,0.0,0.0,0.0
8343aefffffffff,1308.0,0.0,0.0,1249.0,0.0,15.0,0.0
8343b5fffffffff,3.0,0.0,0.0,2.0,0.0,1.0,0.0
835202fffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
835211fffffffff,13.0,0.0,0.0,8.0,0.0,0.0,0.0
835215fffffffff,4.0,0.0,0.0,4.0,0.0,0.0,0.0
83521bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83521cfffffffff,18.0,0.0,0.0,8.0,0.0,7.0,0.0
83522afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
835230fffffffff,5.0,0.0,0.0,3.0,0.0,0.0,0.0
835233fffffffff,4.0,0.0,0.0,2.0,0.0,2.0,0.0
835234fffffffff,8.0,0.0,0.0,6.0,0.0,0.0,0.0
83524dfffffffff,42.0,0.0,0.0,27.0,0.0,8.0,0.0
835269fffffffff,16.0,0.0,0.0,7.0,0.0,6.0,0.0
83526bfffffffff,24.0,0.0,0.0,18.0,0.0,3.0,0.0
835280fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
835284fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
835289fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
8352b1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8352d4fffffffff,71.0,0.0,0.0,0.0,0.0,0.0,0.0
8352d6fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
835305fffffffff,3.0,0.0,0.0,1.0,0.0,1.0,0.0
83530dfffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
835310fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
835312fffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0
835313fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
835316fffffffff,3.0,0.0,0.0,2.0,0.0,0.0,0.0
83531afffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
835332fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
835333fffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
835343fffffffff,8.0,0.0,0.0,2.0,0.0,4.0,0.0
835344fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
835345fffffffff,30.0,0.0,0.0,11.0,0.0,8.0,0.0
83534cfffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
83534dfffffffff,140.0,0.0,0.0,46.0,0.0,78.0,0.0
835350fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
835354fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
835355fffffffff,24.0,0.0,0.0,16.0,0.0,0.0,0.0
835362fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
835363fffffffff,31.0,0.0,0.0,9.0,0.0,4.0,0.0
835364fffffffff,83.0,0.0,0.0,0.0,0.0,58.0,0.0
835368fffffffff,23.0,0.0,0.0,6.0,0.0,8.0,0.0
83536afffffffff,154.0,0.0,0.0,86.0,0.0,6.0,0.0
83536bfffffffff,16.0,0.0,0.0,4.0,0.0,2.0,0.0
83536efffffffff,58.0,0.0,0.0,1.0,0.0,2.0,0.0
835372fffffffff,11.0,0.0,0.0,8.0,0.0,1.0,0.0
835373fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
835376fffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
8353a0fffffffff,3.0,0.0,2.0,0.0,0.0,0.0,0.0
8353a4fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8353a9fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
835402fffffffff,42.0,0.0,21.0,0.0,0.0,0.0,0.0
835410fffffffff,66.0,0.0,46.0,0.0,0.0,0.0,0.0
835411fffffffff,57.0,0.0,18.0,0.0,0.0,0.0,0.0
835413fffffffff,22.0,0.0,15.0,0.0,0.0,0.0,0.0
835414fffffffff,10.0,0.0,9.0,0.0,0.0,0.0,0.0
835415fffffffff,11.0,0.0,4.0,0.0,0.0,0.0,0.0
83541afffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83541efffffffff,38.0,0.0,13.0,0.0,0.0,0.0,0.0
835432fffffffff,4.0,0.0,3.0,0.0,0.0,0.0,0.0
83550afffffffff,24.0,0.0,21.0,0.0,0.0,0.0,0.0
835510fffffffff,21.0,0.0,19.0,0.0,0.0,0.0,0.0
835512fffffffff,35.0,0.0,34.0,0.0,0.0,0.0,0.0
835513fffffffff,55.0,0.0,48.0,0.0,0.0,0.0,0.0
835518fffffffff,8.0,0.0,6.0,0.0,0.0,0.0,0.0
835519fffffffff,5.0,0.0,4.0,0.0,0.0,0.0,0.0
83551efffffffff,87.0,0.0,79.0,0.0,0.0,0.0,0.0
835535fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8355abfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83585efffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
835901fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83590efffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
835929fffffffff,4.0,0.0,1.0,0.0,0.0,0.0,0.0
835965fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
835974fffffffff,9.0,0.0,2.0,0.0,0.0,0.0,0.0
836012fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
836016fffffffff,239.0,0.0,0.0,0.0,0.0,0.0,0.0
836030fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
836033fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
836080fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
836081fffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
836082fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
836083fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
836085fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
836088fffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0
83608afffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83608cfffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
83608efffffffff,371.0,0.0,0.0,0.0,0.0,0.0,0.0
836090fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
836091fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
836093fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
836096fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
836099fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
83609afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83609cfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
83609dfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
83609efffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a1fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a3fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a5fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8360aafffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8360acfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8360aefffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
836324fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
836326fffffffff,20.0,0.0,0.0,4.0,0.0,2.0,0.0
836330fffffffff,10.0,0.0,0.0,5.0,0.0,3.0,0.0
836332fffffffff,65.0,0.0,0.0,30.0,0.0,31.0,0.0
836333fffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
836335fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
836336fffffffff,59.0,0.0,0.0,43.0,0.0,12.0,0.0
8363aefffffffff,10.0,0.0,0.0,0.0,5.0,0.0,0.0
836b20fffffffff,6.0,0.0,2.0,0.0,0.0,0.0,0.0
836b30fffffffff,4.0,0.0,1.0,0.0,0.0,0.0,0.0
837ac8fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
837acafffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
837acbfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
