cell_id,Ardea herodias,Ardea herodias [herodias Group],Ardea herodias occidentalis,Ardea herodias wardi x occidentalis
8328c2fffffffff,1217.0,67.0,0.0,0.0
8328c3fffffffff,4.0,0.0,0.0,0.0
8328c6fffffffff,8191.0,424.0,0.0,0.0
8328cafffffffff,42.0,0.0,0.0,0.0
8328cefffffffff,4.0,0.0,0.0,0.0
8328d0fffffffff,3309.0,396.0,0.0,0.0
8328d1fffffffff,38478.0,2516.0,0.0,0.0
8328d2fffffffff,316.0,6.0,0.0,0.0
8328d3fffffffff,2424.0,122.0,0.0,0.0
8328d4fffffffff,1138.0,102.0,0.0,0.0
8328d5fffffffff,40062.0,2243.0,0.0,0.0
8328d6fffffffff,2420.0,44.0,0.0,0.0
8328d8fffffffff,4838.0,80.0,0.0,0.0
8328d9fffffffff,637.0,12.0,0.0,0.0
8328dafffffffff,156.0,2.0,0.0,0.0
8328dbfffffffff,15.0,0.0,0.0,0.0
8328dcfffffffff,8358.0,202.0,0.0,0.0
8328ddfffffffff,1223.0,18.0,0.0,0.0
8328defffffffff,31760.0,2503.0,0.0,0.0
8328e6fffffffff,8.0,0.0,0.0,0.0
8328f0fffffffff,29419.0,1967.0,0.0,0.0
8328f1fffffffff,8771.0,577.0,0.0,0.0
8328f2fffffffff,1449.0,126.0,0.0,0.0
8328f3fffffffff,1502.0,51.0,0.0,0.0
8328f4fffffffff,10493.0,806.0,0.0,0.0
8328f5fffffffff,12345.0,992.0,0.0,0.0
8328f6fffffffff,1461.0,229.0,0.0,0.0
832910fffffffff,3.0,0.0,0.0,0.0
832912fffffffff,10659.0,1015.0,0.0,0.0
832913fffffffff,620.0,34.0,0.0,0.0
832916fffffffff,27.0,0.0,0.0,0.0
83291afffffffff,1428.0,487.0,0.0,0.0
832980fffffffff,120.0,3.0,0.0,0.0
832981fffffffff,48.0,0.0,0.0,0.0
832982fffffffff,258.0,17.0,0.0,0.0
832983fffffffff,5.0,0.0,0.0,0.0
832984fffffffff,228.0,6.0,0.0,0.0
832985fffffffff,190.0,0.0,0.0,0.0
832986fffffffff,2904.0,175.0,0.0,0.0
832988fffffffff,427.0,47.0,0.0,0.0
832989fffffffff,2594.0,98.0,0.0,0.0
83298afffffffff,4.0,0.0,0.0,0.0
83298bfffffffff,775.0,25.0,0.0,0.0
83298cfffffffff,3586.0,17.0,0.0,0.0
83298dfffffffff,699.0,18.0,0.0,0.0
83298efffffffff,8.0,0.0,0.0,0.0
832990fffffffff,483.0,49.0,0.0,0.0
832991fffffffff,47.0,3.0,0.0,0.0
832992fffffffff,163.0,6.0,0.0,0.0
832993fffffffff,126.0,11.0,0.0,0.0
832994fffffffff,78.0,2.0,0.0,0.0
832995fffffffff,1962.0,218.0,0.0,0.0
832996fffffffff,318.0,34.0,0.0,0.0
832998fffffffff,37.0,7.0,0.0,0.0
832999fffffffff,343.0,69.0,0.0,0.0
83299afffffffff,124.0,39.0,0.0,0.0
83299bfffffffff,99.0,18.0,0.0,0.0
83299cfffffffff,4.0,0.0,0.0,0.0
83299efffffffff,38.0,4.0,0.0,0.0
8329a0fffffffff,9322.0,287.0,0.0,0.0
8329a1fffffffff,17183.0,717.0,0.0,0.0
8329a2fffffffff,36.0,3.0,0.0,0.0
8329a3fffffffff,1015.0,8.0,0.0,0.0
8329a4fffffffff,20399.0,802.0,0.0,0.0
8329a5fffffffff,25611.0,1383.0,0.0,0.0
8329a6fffffffff,8975.0,408.0,0.0,0.0
8329a8fffffffff,1436.0,12.0,0.0,0.0
8329a9fffffffff,2524.0,221.0,0.0,0.0
8329aafffffffff,1415.0,20.0,0.0,0.0
8329abfffffffff,2196.0,75.0,0.0,0.0
8329acfffffffff,1699.0,77.0,0.0,0.0
8329adfffffffff,8586.0,29.0,0.0,0.0
8329aefffffffff,1805.0,19.0,0.0,0.0
8329b0fffffffff,1931.0,131.0,0.0,0.0
8329b1fffffffff,911.0,28.0,0.0,0.0
8329b2fffffffff,6908.0,295.0,0.0,0.0
8329b3fffffffff,26.0,0.0,0.0,0.0
8329b4fffffffff,17.0,8.0,0.0,0.0
8329b5fffffffff,1086.0,42.0,0.0,0.0
8329b6fffffffff,3178.0,697.0,0.0,0.0
832a02fffffffff,3.0,0.0,0.0,0.0
832a06fffffffff,467.0,124.0,0.0,0.0
832a10fffffffff,39261.0,3735.0,0.0,0.0
832a11fffffffff,46.0,0.0,0.0,0.0
832a12fffffffff,6233.0,553.0,0.0,0.0
832a13fffffffff,27770.0,2382.0,0.0,0.0
832a14fffffffff,27076.0,1289.0,0.0,0.0
832a15fffffffff,11655.0,630.0,0.0,0.0
832a16fffffffff,7162.0,301.0,0.0,0.0
832a1afffffffff,702.0,135.0,0.0,0.0
832a1cfffffffff,26.0,26.0,0.0,0.0
832a1efffffffff,7.0,0.0,0.0,0.0
832a30fffffffff,33988.0,3835.0,0.0,0.0
832a31fffffffff,19981.0,3543.0,0.0,0.0
832a32fffffffff,8345.0,1288.0,0.0,0.0
832a33fffffffff,17915.0,2613.0,0.0,0.0
832a34fffffffff,13277.0,1028.0,0.0,0.0
832a36fffffffff,4947.0,269.0,0.0,0.0
832a4cfffffffff,774.0,0.0,0.0,0.0
832a80fffffffff,681.0,42.0,0.0,0.0
832a81fffffffff,847.0,118.0,0.0,0.0
832a82fffffffff,1768.0,117.0,0.0,0.0
832a83fffffffff,73.0,6.0,0.0,0.0
832a84fffffffff,8379.0,351.0,0.0,0.0
832a85fffffffff,1913.0,215.0,0.0,0.0
832a86fffffffff,2753.0,42.0,0.0,0.0
832a88fffffffff,1781.0,336.0,0.0,0.0
832a89fffffffff,8001.0,734.0,0.0,0.0
832a8afffffffff,2905.0,349.0,0.0,0.0
832a8bfffffffff,11295.0,941.0,0.0,0.0
832a8cfffffffff,4750.0,1082.0,0.0,0.0
832a8dfffffffff,5085.0,607.0,0.0,0.0
832a8efffffffff,1921.0,123.0,0.0,0.0
832a90fffffffff,7119.0,1138.0,0.0,0.0
832a91fffffffff,2220.0,299.0,0.0,0.0
832a92fffffffff,3043.0,357.0,0.0,0.0
832a93fffffffff,8059.0,707.0,0.0,0.0
832a94fffffffff,15774.0,987.0,0.0,0.0
832a95fffffffff,16033.0,1186.0,0.0,0.0
832a96fffffffff,1676.0,73.0,0.0,0.0
832a98fffffffff,80.0,2.0,0.0,0.0
832a99fffffffff,2585.0,66.0,0.0,0.0
832a9afffffffff,693.0,101.0,0.0,0.0
832a9bfffffffff,2425.0,6.0,0.0,0.0
832a9cfffffffff,720.0,20.0,0.0,0.0
832a9dfffffffff,204.0,20.0,0.0,0.0
832a9efffffffff,854.0,105.0,0.0,0.0
832aa0fffffffff,1700.0,425.0,0.0,0.0
832aa1fffffffff,6717.0,906.0,0.0,0.0
832aa2fffffffff,711.0,31.0,0.0,0.0
832aa3fffffffff,4121.0,65.0,0.0,0.0
832aa4fffffffff,30394.0,8594.0,0.0,0.0
832aa5fffffffff,2029.0,134.0,0.0,0.0
832aa6fffffffff,3802.0,502.0,0.0,0.0
832aa8fffffffff,56358.0,6306.0,0.0,0.0
832aa9fffffffff,27175.0,3753.0,0.0,0.0
832aaafffffffff,21172.0,1827.0,0.0,0.0
832aabfffffffff,5923.0,784.0,0.0,0.0
832aacfffffffff,33291.0,2884.0,0.0,0.0
832aadfffffffff,53847.0,6481.0,0.0,0.0
832aaefffffffff,8094.0,511.0,0.0,0.0
832ab0fffffffff,6632.0,457.0,0.0,0.0
832ab1fffffffff,8111.0,716.0,0.0,0.0
832ab2fffffffff,61057.0,4149.0,0.0,0.0
832ab3fffffffff,24004.0,971.0,0.0,0.0
832ab4fffffffff,8817.0,543.0,0.0,0.0
832ab5fffffffff,9692.0,253.0,0.0,0.0
832ab6fffffffff,3623.0,98.0,0.0,0.0
832ac6fffffffff,815.0,137.0,0.0,0.0
832ad0fffffffff,1485.0,125.0,0.0,0.0
832ad1fffffffff,869.0,115.0,0.0,0.0
832ad2fffffffff,371.0,34.0,0.0,0.0
832ad3fffffffff,6691.0,322.0,0.0,0.0
832ad4fffffffff,1202.0,105.0,0.0,0.0
832ad5fffffffff,2886.0,110.0,0.0,0.0
832ad6fffffffff,9885.0,908.0,0.0,0.0
832af0fffffffff,5404.0,851.0,0.0,0.0
832af1fffffffff,5152.0,921.0,0.0,0.0
832af2fffffffff,1091.0,114.0,0.0,0.0
832af3fffffffff,5705.0,770.0,0.0,0.0
832af4fffffffff,8.0,2.0,0.0,0.0
832af6fffffffff,24102.0,2179.0,0.0,0.0
832b00fffffffff,1834.0,93.0,0.0,0.0
832b01fffffffff,450.0,39.0,0.0,0.0
832b02fffffffff,116.0,0.0,0.0,0.0
832b03fffffffff,1089.0,145.0,0.0,0.0
832b05fffffffff,1366.0,66.0,0.0,0.0
832b06fffffffff,735.0,1.0,0.0,0.0
832b0afffffffff,3533.0,67.0,0.0,0.0
832b0cfffffffff,2746.0,383.0,0.0,0.0
832b0efffffffff,917.0,25.0,0.0,0.0
832b10fffffffff,101.0,0.0,0.0,0.0
832b11fffffffff,169.0,12.0,0.0,0.0
832b12fffffffff,7340.0,28.0,0.0,0.0
832b13fffffffff,47.0,8.0,0.0,0.0
832b14fffffffff,231.0,0.0,0.0,0.0
832b15fffffffff,14.0,0.0,0.0,0.0
832b16fffffffff,12012.0,219.0,0.0,0.0
832b18fffffffff,3785.0,271.0,0.0,0.0
832b19fffffffff,1152.0,22.0,0.0,0.0
832b1afffffffff,4157.0,381.0,0.0,0.0
832b1bfffffffff,535.0,97.0,0.0,0.0
832b1cfffffffff,935.0,13.0,0.0,0.0
832b1dfffffffff,1254.0,61.0,0.0,0.0
832b1efffffffff,86.0,7.0,0.0,0.0
832b21fffffffff,90.0,4.0,0.0,0.0
832b22fffffffff,146.0,0.0,0.0,0.0
832b23fffffffff,1762.0,4.0,0.0,0.0
832b24fffffffff,40.0,0.0,0.0,0.0
832b25fffffffff,237.0,0.0,0.0,0.0
832b28fffffffff,53.0,5.0,0.0,0.0
832b29fffffffff,10.0,0.0,0.0,0.0
832b2afffffffff,302.0,13.0,0.0,0.0
832b2cfffffffff,239.0,38.0,0.0,0.0
832b2efffffffff,574.0,72.0,0.0,0.0
832b30fffffffff,615.0,3.0,0.0,0.0
832b31fffffffff,862.0,3.0,0.0,0.0
832b32fffffffff,183.0,0.0,0.0,0.0
832b33fffffffff,1277.0,0.0,0.0,0.0
832b34fffffffff,360.0,2.0,0.0,0.0
832b35fffffffff,15.0,0.0,0.0,0.0
832b36fffffffff,73.0,0.0,0.0,0.0
832b80fffffffff,549.0,0.0,0.0,0.0
832b81fffffffff,13092.0,485.0,0.0,0.0
832b82fffffffff,372.0,31.0,0.0,0.0
832b83fffffffff,11436.0,1037.0,0.0,0.0
832b84fffffffff,5.0,0.0,0.0,0.0
832b85fffffffff,1501.0,3.0,0.0,0.0
832b86fffffffff,10.0,0.0,0.0,0.0
832b88fffffffff,1252.0,45.0,0.0,0.0
832b89fffffffff,7218.0,814.0,0.0,0.0
832b8afffffffff,4444.0,677.0,0.0,0.0
832b8bfffffffff,1688.0,246.0,0.0,0.0
832b8cfffffffff,5967.0,288.0,0.0,0.0
832b8dfffffffff,7965.0,154.0,0.0,0.0
832b8efffffffff,5953.0,1053.0,0.0,0.0
832b90fffffffff,431.0,13.0,0.0,0.0
832b91fffffffff,344.0,32.0,0.0,0.0
832b92fffffffff,31.0,0.0,0.0,0.0
832b93fffffffff,483.0,29.0,0.0,0.0
832b94fffffffff,1043.0,8.0,0.0,0.0
832b95fffffffff,98.0,0.0,0.0,0.0
832b96fffffffff,111.0,3.0,0.0,0.0
832b98fffffffff,10053.0,650.0,0.0,0.0
832b99fffffffff,10966.0,2262.0,0.0,0.0
832b9afffffffff,3644.0,346.0,0.0,0.0
832b9bfffffffff,15575.0,1187.0,0.0,0.0
832b9cfffffffff,2507.0,253.0,0.0,0.0
832b9dfffffffff,14818.0,2854.0,0.0,0.0
832b9efffffffff,2221.0,32.0,0.0,0.0
832ba0fffffffff,1419.0,0.0,0.0,0.0
832ba1fffffffff,408.0,4.0,0.0,0.0
832ba3fffffffff,29.0,0.0,0.0,0.0
832ba4fffffffff,8.0,0.0,0.0,0.0
832ba5fffffffff,2632.0,0.0,0.0,0.0
832ba6fffffffff,4.0,0.0,0.0,0.0
832ba8fffffffff,3379.0,193.0,0.0,0.0
832ba9fffffffff,1165.0,54.0,0.0,0.0
832baafffffffff,39363.0,95.0,0.0,0.0
832babfffffffff,2180.0,91.0,0.0,0.0
832bacfffffffff,9319.0,46.0,0.0,0.0
832badfffffffff,378.0,21.0,0.0,0.0
832baefffffffff,10655.0,24.0,0.0,0.0
832bb0fffffffff,13.0,0.0,0.0,0.0
832bb2fffffffff,110.0,0.0,0.0,0.0
832bb3fffffffff,716.0,2.0,0.0,0.0
832bb5fffffffff,22.0,0.0,0.0,0.0
832bb6fffffffff,6.0,0.0,0.0,0.0
834406fffffffff,2.0,0.0,0.0,0.0
834411fffffffff,2.0,0.0,0.0,0.0
834412fffffffff,7982.0,1320.0,843.0,66.0
834413fffffffff,23677.0,1291.0,0.0,0.0
834414fffffffff,401.0,94.0,86.0,4.0
834415fffffffff,10.0,5.0,2.0,0.0
834416fffffffff,3516.0,732.0,1529.0,156.0
83441afffffffff,17564.0,1606.0,0.0,0.0
83441bfffffffff,1440.0,160.0,0.0,0.0
83441efffffffff,25254.0,1656.0,0.0,0.0
834424fffffffff,596.0,103.0,290.0,0.0
834430fffffffff,110.0,44.0,1.0,0.0
834432fffffffff,490.0,132.0,2.0,0.0
834434fffffffff,103.0,37.0,0.0,0.0
834436fffffffff,230.0,24.0,6.0,0.0
834440fffffffff,4402.0,0.0,0.0,0.0
834441fffffffff,471.0,0.0,0.0,0.0
834442fffffffff,416.0,2.0,0.0,0.0
834443fffffffff,525.0,2.0,0.0,0.0
834444fffffffff,1547.0,2.0,0.0,0.0
834445fffffffff,7413.0,1.0,0.0,0.0
834446fffffffff,7139.0,6.0,0.0,0.0
834448fffffffff,502.0,15.0,0.0,0.0
834449fffffffff,929.0,32.0,0.0,0.0
83444afffffffff,575.0,37.0,0.0,0.0
83444bfffffffff,893.0,16.0,0.0,0.0
83444cfffffffff,2402.0,2.0,0.0,0.0
83444dfffffffff,2572.0,49.0,0.0,0.0
83444efffffffff,1705.0,2.0,0.0,0.0
834450fffffffff,13712.0,1575.0,0.0,0.0
834451fffffffff,402.0,10.0,0.0,0.0
834452fffffffff,1126.0,4.0,0.0,0.0
834453fffffffff,57.0,0.0,0.0,0.0
834454fffffffff,44.0,0.0,0.0,0.0
834455fffffffff,12683.0,162.0,0.0,0.0
834456fffffffff,3207.0,205.0,0.0,0.0
834458fffffffff,251.0,20.0,0.0,0.0
834459fffffffff,864.0,60.0,0.0,0.0
83445afffffffff,1288.0,97.0,0.0,0.0
83445bfffffffff,1407.0,164.0,0.0,0.0
83445cfffffffff,665.0,17.0,0.0,0.0
83445dfffffffff,585.0,25.0,0.0,0.0
83445efffffffff,115.0,1.0,0.0,0.0
834460fffffffff,3.0,3.0,0.0,0.0
834461fffffffff,3.0,0.0,0.0,0.0
834463fffffffff,1486.0,0.0,0.0,0.0
834468fffffffff,794.0,42.0,0.0,0.0
834469fffffffff,1765.0,146.0,0.0,0.0
83446afffffffff,873.0,33.0,0.0,0.0
83446bfffffffff,1250.0,26.0,0.0,0.0
83446cfffffffff,33507.0,2093.0,0.0,0.0
83446dfffffffff,10432.0,435.0,0.0,0.0
83446efffffffff,6560.0,81.0,0.0,0.0
834471fffffffff,1222.0,2.0,0.0,0.0
834472fffffffff,3.0,0.0,0.0,0.0
834473fffffffff,4052.0,0.0,0.0,0.0
834480fffffffff,26.0,0.0,0.0,0.0
834484fffffffff,385.0,0.0,0.0,0.0
834485fffffffff,340.0,0.0,0.0,0.0
834486fffffffff,233.0,0.0,0.0,0.0
8344a0fffffffff,4.0,0.0,0.0,0.0
8344a1fffffffff,6133.0,1300.0,342.0,0.0
8344a2fffffffff,44.0,0.0,0.0,0.0
8344a3fffffffff,849.0,0.0,0.0,0.0
8344a5fffffffff,4630.0,1064.0,682.0,25.0
8344a6fffffffff,4.0,0.0,0.0,0.0
8344a8fffffffff,11491.0,1409.0,0.0,0.0
8344a9fffffffff,20185.0,4089.0,0.0,0.0
8344abfffffffff,11084.0,1778.0,0.0,0.0
8344acfffffffff,8196.0,1687.0,0.0,0.0
8344adfffffffff,3594.0,353.0,0.0,0.0
8344aefffffffff,10448.0,1576.0,0.0,0.0
8344b0fffffffff,15.0,0.0,0.0,0.0
8344b1fffffffff,83.0,0.0,0.0,0.0
8344b2fffffffff,16.0,0.0,0.0,0.0
8344b4fffffffff,2.0,0.0,0.0,0.0
8344b5fffffffff,804.0,0.0,0.0,0.0
8344b6fffffffff,16.0,0.0,0.0,0.0
8344c0fffffffff,2310.0,228.0,0.0,0.0
8344c1fffffffff,11297.0,2670.0,0.0,0.0
8344c2fffffffff,2506.0,456.0,0.0,0.0
8344c3fffffffff,3639.0,602.0,0.0,0.0
8344c4fffffffff,818.0,127.0,0.0,0.0
8344c5fffffffff,952.0,170.0,0.0,0.0
8344c6fffffffff,242.0,43.0,0.0,0.0
8344c8fffffffff,4003.0,16.0,0.0,0.0
8344c9fffffffff,865.0,3.0,0.0,0.0
8344cafffffffff,4334.0,45.0,0.0,0.0
8344cbfffffffff,1599.0,49.0,0.0,0.0
8344ccfffffffff,3086.0,428.0,0.0,0.0
8344cdfffffffff,2330.0,35.0,0.0,0.0
8344cefffffffff,749.0,176.0,0.0,0.0
8344d0fffffffff,16309.0,554.0,0.0,0.0
8344d1fffffffff,2055.0,61.0,0.0,0.0
8344d2fffffffff,2442.0,57.0,0.0,0.0
8344d3fffffffff,1299.0,54.0,0.0,0.0
8344d4fffffffff,36.0,6.0,0.0,0.0
8344d5fffffffff,10321.0,508.0,0.0,0.0
8344d8fffffffff,4580.0,579.0,0.0,0.0
8344d9fffffffff,3544.0,510.0,0.0,0.0
8344dafffffffff,3040.0,243.0,0.0,0.0
8344dbfffffffff,3384.0,221.0,0.0,0.0
8344dcfffffffff,1118.0,94.0,0.0,0.0
8344ddfffffffff,7255.0,1570.0,0.0,0.0
8344defffffffff,1759.0,68.0,0.0,0.0
8344e0fffffffff,2223.0,278.0,0.0,0.0
8344e1fffffffff,166.0,8.0,0.0,0.0
8344e2fffffffff,1769.0,237.0,0.0,0.0
8344e3fffffffff,1200.0,169.0,0.0,0.0
8344e4fffffffff,1356.0,133.0,0.0,0.0
8344e5fffffffff,1704.0,37.0,0.0,0.0
8344e6fffffffff,6605.0,972.0,0.0,0.0
8344e8fffffffff,863.0,16.0,0.0,0.0
8344e9fffffffff,187.0,38.0,0.0,0.0
8344eafffffffff,809.0,137.0,0.0,0.0
8344ebfffffffff,1072.0,27.0,0.0,0.0
8344ecfffffffff,491.0,4.0,0.0,0.0
8344edfffffffff,2064.0,47.0,0.0,0.0
8344eefffffffff,2207.0,342.0,0.0,0.0
8344f0fffffffff,10953.0,2884.0,0.0,0.0
8344f1fffffffff,247.0,39.0,0.0,0.0
8344f2fffffffff,9.0,0.0,0.0,0.0
8344f3fffffffff,10341.0,1651.0,0.0,0.0
8344f4fffffffff,14184.0,2531.0,0.0,0.0
8344f5fffffffff,1093.0,180.0,0.0,0.0
8344f6fffffffff,5391.0,572.0,2.0,0.0
834501fffffffff,312.0,20.0,10.0,0.0
834505fffffffff,1696.0,177.0,36.0,0.0
834508fffffffff,15.0,5.0,0.0,0.0
834509fffffffff,1227.0,445.0,3.0,0.0
83450afffffffff,1002.0,110.0,53.0,0.0
83450bfffffffff,1398.0,216.0,64.0,0.0
83450cfffffffff,79.0,5.0,0.0,0.0
83450dfffffffff,28.0,13.0,0.0,0.0
83450efffffffff,285.0,19.0,32.0,3.0
834510fffffffff,3.0,0.0,0.0,0.0
834519fffffffff,81.0,2.0,15.0,0.0
83451bfffffffff,8.0,1.0,0.0,0.0
83451dfffffffff,32.0,15.0,0.0,0.0
834520fffffffff,256.0,0.0,0.0,0.0
834521fffffffff,1071.0,42.0,0.0,0.0
834522fffffffff,852.0,0.0,0.0,0.0
834523fffffffff,1060.0,69.0,0.0,0.0
834524fffffffff,429.0,0.0,0.0,0.0
834525fffffffff,162.0,0.0,0.0,0.0
834526fffffffff,1361.0,0.0,0.0,0.0
834528fffffffff,61.0,9.0,0.0,0.0
834529fffffffff,67.0,8.0,0.0,0.0
83452afffffffff,4656.0,557.0,0.0,0.0
83452bfffffffff,44.0,8.0,0.0,0.0
83452cfffffffff,1524.0,171.0,0.0,0.0
83452dfffffffff,238.0,82.0,0.0,0.0
83452efffffffff,1921.0,92.0,0.0,0.0
834530fffffffff,13.0,0.0,0.0,0.0
834531fffffffff,606.0,0.0,0.0,0.0
834532fffffffff,144.0,0.0,0.0,0.0
834533fffffffff,62.0,0.0,0.0,0.0
834534fffffffff,10.0,0.0,0.0,0.0
834535fffffffff,96.0,0.0,0.0,0.0
834536fffffffff,35.0,0.0,0.0,0.0
834549fffffffff,19.0,0.0,0.0,0.0
83454bfffffffff,4.0,0.0,0.0,0.0
834550fffffffff,5.0,5.0,0.0,0.0
834554fffffffff,2.0,0.0,0.0,0.0
83455bfffffffff,2.0,0.0,0.0,0.0
834564fffffffff,2.0,0.0,0.0,0.0
834569fffffffff,66.0,3.0,0.0,0.0
83456dfffffffff,50.0,0.0,0.0,0.0
834572fffffffff,1306.0,495.0,0.0,0.0
834574fffffffff,62.0,6.0,0.0,0.0
834576fffffffff,159.0,39.0,0.0,0.0
834583fffffffff,30.0,3.0,0.0,0.0
834584fffffffff,100.0,0.0,0.0,0.0
834588fffffffff,524.0,186.0,1.0,0.0
834589fffffffff,4.0,0.0,0.0,0.0
83458afffffffff,12.0,0.0,0.0,0.0
83458bfffffffff,1.0,0.0,0.0,0.0
83458cfffffffff,1465.0,488.0,102.0,0.0
83458dfffffffff,191.0,82.0,0.0,0.0
83458efffffffff,135.0,33.0,0.0,0.0
834590fffffffff,23.0,0.0,0.0,0.0
834591fffffffff,72.0,28.0,8.0,0.0
834592fffffffff,5.0,0.0,0.0,0.0
834593fffffffff,9.0,0.0,0.0,0.0
834598fffffffff,1939.0,538.0,531.0,0.0
83459cfffffffff,107.0,37.0,0.0,0.0
83459dfffffffff,151.0,31.0,6.0,0.0
83459efffffffff,15.0,0.0,0.0,0.0
8345a3fffffffff,502.0,0.0,0.0,0.0
8345aefffffffff,45.0,0.0,0.0,0.0
8345b0fffffffff,16.0,0.0,0.0,0.0
8345b2fffffffff,825.0,0.0,0.0,0.0
834800fffffffff,14.0,0.0,0.0,0.0
834801fffffffff,282.0,18.0,0.0,0.0
834802fffffffff,193.0,0.0,0.0,0.0
834803fffffffff,40.0,0.0,0.0,0.0
834805fffffffff,85.0,0.0,0.0,0.0
834806fffffffff,130.0,0.0,0.0,0.0
834808fffffffff,43.0,0.0,0.0,0.0
834809fffffffff,632.0,63.0,0.0,0.0
83480afffffffff,281.0,41.0,0.0,0.0
83480bfffffffff,189.0,12.0,0.0,0.0
83480cfffffffff,3.0,0.0,0.0,0.0
83480dfffffffff,313.0,0.0,0.0,0.0
83480efffffffff,312.0,11.0,0.0,0.0
834810fffffffff,145.0,0.0,0.0,0.0
834812fffffffff,32.0,0.0,0.0,0.0
834813fffffffff,1.0,0.0,0.0,0.0
834814fffffffff,455.0,0.0,0.0,0.0
834815fffffffff,18.0,1.0,0.0,0.0
834816fffffffff,42.0,0.0,0.0,0.0
834818fffffffff,2.0,0.0,0.0,0.0
834819fffffffff,26.0,0.0,0.0,0.0
83481afffffffff,95.0,0.0,0.0,0.0
83481bfffffffff,125.0,3.0,0.0,0.0
83481cfffffffff,3.0,0.0,0.0,0.0
83481dfffffffff,37.0,9.0,0.0,0.0
83481efffffffff,8.0,0.0,0.0,0.0
834823fffffffff,653.0,0.0,0.0,0.0
834828fffffffff,13.0,0.0,0.0,0.0
834829fffffffff,123.0,0.0,0.0,0.0
83482afffffffff,1196.0,0.0,0.0,0.0
83482bfffffffff,97.0,0.0,0.0,0.0
83482efffffffff,164.0,0.0,0.0,0.0
834830fffffffff,106.0,4.0,0.0,0.0
834832fffffffff,131.0,7.0,0.0,0.0
834833fffffffff,1221.0,22.0,0.0,0.0
834836fffffffff,4468.0,235.0,0.0,0.0
834842fffffffff,11.0,0.0,0.0,0.0
834843fffffffff,207.0,34.0,0.0,0.0
834846fffffffff,39.0,0.0,0.0,0.0
83484afffffffff,1648.0,68.0,0.0,0.0
834850fffffffff,31.0,0.0,0.0,0.0
834851fffffffff,18.0,0.0,0.0,0.0
834854fffffffff,7.0,0.0,0.0,0.0
834855fffffffff,96.0,2.0,0.0,0.0
834856fffffffff,1028.0,94.0,0.0,0.0
834858fffffffff,324.0,35.0,0.0,0.0
834859fffffffff,403.0,21.0,0.0,0.0
83485afffffffff,73.0,21.0,0.0,0.0
83485bfffffffff,2567.0,148.0,0.0,0.0
83485cfffffffff,74.0,9.0,0.0,0.0
83485dfffffffff,18.0,2.0,0.0,0.0
83485efffffffff,282.0,63.0,0.0,0.0
83486afffffffff,3.0,1.0,0.0,0.0
834870fffffffff,25.0,0.0,0.0,0.0
834871fffffffff,15.0,0.0,0.0,0.0
834872fffffffff,221.0,0.0,0.0,0.0
834873fffffffff,379.0,0.0,0.0,0.0
834876fffffffff,8.0,0.0,0.0,0.0
834880fffffffff,1634.0,57.0,0.0,0.0
834881fffffffff,53.0,4.0,0.0,0.0
834882fffffffff,1504.0,67.0,0.0,0.0
834883fffffffff,1152.0,34.0,0.0,0.0
834884fffffffff,91.0,0.0,0.0,0.0
834885fffffffff,43.0,0.0,0.0,0.0
834886fffffffff,1107.0,85.0,0.0,0.0
834888fffffffff,112.0,4.0,0.0,0.0
834889fffffffff,112.0,7.0,0.0,0.0
83488afffffffff,569.0,31.0,0.0,0.0
83488bfffffffff,738.0,9.0,0.0,0.0
83488cfffffffff,15.0,0.0,0.0,0.0
83488dfffffffff,114.0,7.0,0.0,0.0
83488efffffffff,945.0,40.0,0.0,0.0
834890fffffffff,11077.0,535.0,0.0,0.0
834891fffffffff,1331.0,26.0,0.0,0.0
834892fffffffff,4331.0,113.0,0.0,0.0
834893fffffffff,4277.0,110.0,0.0,0.0
834894fffffffff,16.0,12.0,0.0,0.0
834895fffffffff,14679.0,966.0,0.0,0.0
834896fffffffff,14.0,14.0,0.0,0.0
834898fffffffff,7669.0,133.0,0.0,0.0
834899fffffffff,909.0,32.0,0.0,0.0
83489afffffffff,4349.0,156.0,0.0,0.0
83489bfffffffff,802.0,29.0,0.0,0.0
83489cfffffffff,9251.0,353.0,0.0,0.0
83489dfffffffff,1652.0,95.0,0.0,0.0
83489efffffffff,8726.0,193.0,0.0,0.0
8348a0fffffffff,111.0,0.0,0.0,0.0
8348a2fffffffff,714.0,0.0,0.0,0.0
8348a3fffffffff,5.0,0.0,0.0,0.0
8348a6fffffffff,4.0,0.0,0.0,0.0
8348abfffffffff,397.0,16.0,0.0,0.0
8348aefffffffff,6.0,0.0,0.0,0.0
8348b0fffffffff,58.0,0.0,0.0,0.0
8348b1fffffffff,5053.0,495.0,0.0,0.0
8348b2fffffffff,16605.0,2482.0,0.0,0.0
8348b3fffffffff,22030.0,1948.0,0.0,0.0
8348b4fffffffff,52.0,1.0,0.0,0.0
8348b5fffffffff,155.0,0.0,0.0,0.0
8348c0fffffffff,1850.0,214.0,0.0,0.0
8348c1fffffffff,530.0,30.0,0.0,0.0
8348c2fffffffff,392.0,37.0,0.0,0.0
8348c3fffffffff,4539.0,318.0,0.0,0.0
8348c4fffffffff,15.0,0.0,0.0,0.0
8348c5fffffffff,498.0,117.0,0.0,0.0
8348c6fffffffff,1304.0,83.0,0.0,0.0
8348c8fffffffff,338.0,124.0,0.0,0.0
