cell_id,Dicrurus leucophaeus,Dicrurus leucophaeus [longicaudatus Group],Dicrurus leucophaeus [leucophaeus Group],Dicrurus leucophaeus leucogenis,Dicrurus leucophaeus salangensis,Dicrurus leucophaeus innexus,Dicrurus leucophaeus [periophthalmicus Group],Dicrurus leucophaeus stigmatops,Dicrurus leucophaeus [longicaudatus Group/leucophaeus Group],Dicrurus leucophaeus innexus/leucogenis/salangensis
834bb1fffffffff,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0
834bb5fffffffff,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
836002fffffffff,1802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836004fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836006fffffffff,2751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836010fffffffff,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836011fffffffff,1640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836012fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836013fffffffff,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836014fffffffff,3826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836015fffffffff,2576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836016fffffffff,7698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83601afffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83601efffffffff,1930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836022fffffffff,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836026fffffffff,818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836030fffffffff,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836031fffffffff,7509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836032fffffffff,1048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836033fffffffff,3474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836034fffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836035fffffffff,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836036fffffffff,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836080fffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836081fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836084fffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836085fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836086fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836088fffffffff,1234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836089fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83608afffffffff,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83608bfffffffff,3714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83608cfffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83608dfffffffff,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83608efffffffff,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836090fffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836091fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836092fffffffff,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836093fffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836094fffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836096fffffffff,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836098fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836099fffffffff,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83609afffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83609bfffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83609cfffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83609dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83609efffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a0fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a1fffffffff,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a2fffffffff,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a4fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a5fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a6fffffffff,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a8fffffffff,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a9fffffffff,3597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360aafffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360abfffffffff,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360acfffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360adfffffffff,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360aefffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360b0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360b1fffffffff,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360b2fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360b3fffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360b4fffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360b5fffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360b6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360f6fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836100fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836102fffffffff,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836103fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836106fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836111fffffffff,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836113fffffffff,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83611afffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83611bfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83611cfffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83611efffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836188fffffffff,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836189fffffffff,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83618afffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83618bfffffffff,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83618cfffffffff,746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83618dfffffffff,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83618efffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83619afffffffff,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83619efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8361a9fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8361abfffffffff,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83640afffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
83640bfffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836412fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836414fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836416fffffffff,1960.0,0.0,255.0,21.0,5.0,0.0,0.0,0.0,5.0,581.0
836422fffffffff,30.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
836426fffffffff,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
836428fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836431fffffffff,76.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
836432fffffffff,334.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0
836433fffffffff,16.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
836434fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
836435fffffffff,45.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
836480fffffffff,141.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836481fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836482fffffffff,1511.0,0.0,414.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0
836483fffffffff,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836484fffffffff,38.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836485fffffffff,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836486fffffffff,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
836488fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83648afffffffff,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83648bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83648cfffffffff,75.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83648efffffffff,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836490fffffffff,180.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
836491fffffffff,1485.0,0.0,479.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0
836492fffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836494fffffffff,79.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836495fffffffff,66.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
836496fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836498fffffffff,140.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836499fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83649bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83649cfffffffff,30.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83649dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83649efffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8364a0fffffffff,23.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8364a1fffffffff,30.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8364a2fffffffff,30.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
8364a3fffffffff,166.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
8364a4fffffffff,1321.0,0.0,118.0,16.0,6.0,0.0,0.0,0.0,1.0,672.0
8364a5fffffffff,585.0,0.0,157.0,4.0,0.0,0.0,0.0,0.0,0.0,98.0
8364a6fffffffff,23.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8364b0fffffffff,42.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8364b1fffffffff,46.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8364b2fffffffff,48.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8364b3fffffffff,50.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
8364b4fffffffff,69.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
8364b5fffffffff,214.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8364b6fffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8364e4fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
8364e6fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
836500fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836503fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836505fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836509fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83650dfffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83650efffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836518fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836519fffffffff,35.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83651bfffffffff,19.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83651cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
83651dfffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836522fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83652bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83652dfffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836554fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836556fffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836573fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836580fffffffff,51.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
836581fffffffff,27.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
836582fffffffff,25.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836583fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
836584fffffffff,515.0,8.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0
836585fffffffff,129.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
836586fffffffff,14.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
836588fffffffff,86.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0
836589fffffffff,89.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
83658afffffffff,283.0,0.0,40.0,7.0,2.0,0.0,0.0,0.0,0.0,107.0
83658bfffffffff,186.0,0.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,64.0
83658efffffffff,198.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
836590fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836591fffffffff,1025.0,43.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
836592fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836593fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836594fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836595fffffffff,15.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836596fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836598fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
836599fffffffff,1670.0,0.0,407.0,2.0,0.0,0.0,0.0,0.0,0.0,370.0
83659afffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83659bfffffffff,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
83659cfffffffff,493.0,7.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
83659dfffffffff,21.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8365a2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8365b0fffffffff,744.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0
8365b2fffffffff,289.0,2.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8365b3fffffffff,267.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
8365b4fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8365b5fffffffff,84.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
8365b6fffffffff,597.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
836802fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
836811fffffffff,1289.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,0.0,0.0
836812fffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0
836813fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
836818fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
83681afffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836828fffffffff,448.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836829fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83682afffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83682dfffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83689afffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8368acfffffffff,117.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0
836934fffffffff,93.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836936fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836958fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83695efffffffff,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838c10fffffffff,297.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838c13fffffffff,41.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838c14fffffffff,26.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838c1afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838c96fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838cc2fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838cd0fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
838cd1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838cd3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838cd5fffffffff,69.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
838cd8fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838cdcfffffffff,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
838cf4fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838d85fffffffff,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838d88fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838d8cfffffffff,32.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838da2fffffffff,46.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838da3fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838da6fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838db1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838db5fffffffff,335.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8395a4fffffffff,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
