cell_id,Rynchops niger,Rynchops niger niger,Rynchops niger cinerascens,Rynchops niger intercedens
83b331fffffffff,48.0,0.0,0.0,0.0
83b336fffffffff,6.0,0.0,0.0,0.0
83b343fffffffff,1.0,0.0,0.0,0.0
83b34cfffffffff,9.0,0.0,0.0,0.0
83b34dfffffffff,36.0,0.0,0.0,0.0
83b358fffffffff,1.0,0.0,0.0,0.0
83b366fffffffff,2.0,0.0,0.0,0.0
83b369fffffffff,2.0,0.0,0.0,2.0
83b36dfffffffff,16.0,0.0,0.0,2.0
83c203fffffffff,4.0,0.0,0.0,0.0
83c205fffffffff,3.0,0.0,0.0,0.0
83c218fffffffff,2.0,0.0,0.0,0.0
83c21bfffffffff,600.0,0.0,0.0,0.0
83c21dfffffffff,168.0,0.0,0.0,0.0
83c221fffffffff,76.0,0.0,0.0,0.0
83c22efffffffff,19.0,0.0,0.0,0.0
83c289fffffffff,2.0,0.0,0.0,0.0
83c2c1fffffffff,48.0,0.0,0.0,0.0
83c2c2fffffffff,5.0,0.0,0.0,0.0
83c2c5fffffffff,3.0,0.0,0.0,0.0
83c2c9fffffffff,6.0,0.0,0.0,0.0
83c2cafffffffff,13.0,0.0,0.0,0.0
83c2cbfffffffff,3.0,0.0,0.0,0.0
83c2cdfffffffff,14.0,0.0,0.0,0.0
83c2cefffffffff,13.0,0.0,0.0,0.0
83c2d2fffffffff,4.0,0.0,0.0,0.0
83c2d4fffffffff,94.0,0.0,0.0,4.0
83c2d6fffffffff,16.0,0.0,0.0,0.0
83c2d9fffffffff,23.0,0.0,0.0,0.0
83c2e0fffffffff,16.0,0.0,0.0,0.0
83c2e2fffffffff,38.0,0.0,0.0,0.0
83c2e3fffffffff,39.0,0.0,0.0,0.0
83c2e5fffffffff,10.0,0.0,0.0,0.0
83c2e6fffffffff,5.0,0.0,0.0,0.0
83c2e8fffffffff,4.0,0.0,0.0,0.0
83c2e9fffffffff,9.0,0.0,0.0,0.0
83c2ebfffffffff,2.0,0.0,0.0,0.0
83c2f1fffffffff,329.0,0.0,0.0,3.0
83c2f2fffffffff,756.0,0.0,0.0,3.0
83c2f3fffffffff,185.0,0.0,0.0,3.0
83c350fffffffff,5.0,0.0,0.0,0.0
83c356fffffffff,4.0,0.0,0.0,0.0
83ce88fffffffff,112.0,0.0,5.0,0.0
83ce8bfffffffff,2.0,0.0,0.0,0.0
83ce8cfffffffff,89.0,0.0,0.0,0.0
83ce8efffffffff,12.0,0.0,0.0,0.0
83cea8fffffffff,570.0,0.0,85.0,0.0
83ceaafffffffff,15.0,0.0,0.0,0.0
83ceacfffffffff,63.0,0.0,7.0,0.0
83ceaefffffffff,316.0,0.0,26.0,0.0
83cfa4fffffffff,21.0,0.0,0.0,0.0
83cfa5fffffffff,1.0,0.0,0.0,0.0
83df6dfffffffff,4.0,0.0,0.0,2.0
