cell_id,Tringa semipalmata,Tringa semipalmata semipalmata,Tringa semipalmata inornata
842a8b1ffffffff,9.0,0.0,3.0
842a8c1ffffffff,14.0,0.0,12.0
842a8c5ffffffff,4.0,0.0,4.0
842a8d5ffffffff,2.0,0.0,0.0
842a8d9ffffffff,3.0,0.0,0.0
842a8e3ffffffff,2.0,0.0,0.0
842a903ffffffff,12.0,0.0,0.0
842a907ffffffff,3.0,0.0,0.0
842a90bffffffff,4.0,0.0,2.0
842a90dffffffff,7.0,0.0,0.0
842a919ffffffff,7.0,0.0,0.0
842a91dffffffff,17.0,0.0,2.0
842a921ffffffff,3.0,0.0,0.0
842a92dffffffff,2.0,0.0,0.0
842a931ffffffff,3.0,0.0,0.0
842a935ffffffff,3.0,0.0,0.0
842a937ffffffff,1.0,0.0,0.0
842a93bffffffff,9.0,0.0,0.0
842a93dffffffff,2.0,0.0,0.0
842a943ffffffff,8.0,0.0,0.0
842a94bffffffff,2.0,0.0,0.0
842a94dffffffff,5.0,0.0,0.0
842a951ffffffff,2.0,0.0,0.0
842a953ffffffff,3.0,0.0,0.0
842a955ffffffff,2.0,0.0,0.0
842a957ffffffff,13.0,0.0,2.0
842a959ffffffff,5.0,0.0,0.0
842a965ffffffff,1.0,0.0,0.0
842a96dffffffff,2.0,0.0,0.0
842a991ffffffff,2.0,0.0,0.0
842a997ffffffff,9.0,0.0,0.0
842a9b3ffffffff,1.0,0.0,0.0
842a9c1ffffffff,2.0,0.0,0.0
842a9e3ffffffff,2.0,0.0,0.0
842a9e9ffffffff,4.0,0.0,0.0
842aa03ffffffff,2.0,0.0,0.0
842aa13ffffffff,2.0,0.0,0.0
842aa17ffffffff,10.0,0.0,0.0
842aa1dffffffff,6.0,0.0,2.0
842aa33ffffffff,4.0,0.0,0.0
842aa35ffffffff,2.0,0.0,0.0
842aa39ffffffff,12.0,0.0,9.0
842aa3dffffffff,1.0,0.0,0.0
842aa43ffffffff,2.0,0.0,2.0
842aa49ffffffff,10.0,0.0,6.0
842aa4bffffffff,36.0,0.0,30.0
842aa4dffffffff,27.0,0.0,12.0
842aa65ffffffff,2.0,0.0,0.0
842aa67ffffffff,2.0,0.0,0.0
842aa6dffffffff,10.0,0.0,0.0
842aa81ffffffff,13.0,0.0,5.0
842aa83ffffffff,382.0,127.0,82.0
842aa85ffffffff,1.0,0.0,1.0
842aa87ffffffff,17.0,3.0,4.0
842aa89ffffffff,25.0,1.0,18.0
842aa8bffffffff,31.0,21.0,5.0
842aa8dffffffff,47.0,0.0,41.0
842aa91ffffffff,10.0,2.0,8.0
842aa95ffffffff,20.0,2.0,4.0
842aa97ffffffff,5.0,0.0,2.0
842aa99ffffffff,11.0,0.0,0.0
842aa9bffffffff,376.0,83.0,161.0
842aa9dffffffff,9.0,0.0,2.0
842aabdffffffff,2.0,0.0,0.0
842aac3ffffffff,2.0,0.0,0.0
842aac5ffffffff,6.0,0.0,6.0
842aac7ffffffff,5.0,0.0,3.0
842aacbffffffff,6.0,0.0,2.0
842aad1ffffffff,133.0,37.0,9.0
842aad3ffffffff,11.0,4.0,3.0
842aad5ffffffff,38.0,8.0,13.0
842aad7ffffffff,1.0,0.0,1.0
842aad9ffffffff,55.0,6.0,18.0
842aadbffffffff,341.0,58.0,158.0
842aaddffffffff,21.0,9.0,0.0
842aae5ffffffff,2.0,0.0,0.0
842aae9ffffffff,5.0,0.0,0.0
842ab03ffffffff,24.0,0.0,2.0
842ab05ffffffff,103.0,0.0,24.0
842ab09ffffffff,10.0,0.0,2.0
842ab11ffffffff,6.0,0.0,0.0
842ab13ffffffff,9.0,0.0,3.0
842ab15ffffffff,2.0,0.0,0.0
842ab1dffffffff,2.0,0.0,0.0
842ab21ffffffff,57.0,0.0,3.0
842ab23ffffffff,37.0,0.0,0.0
842ab25ffffffff,14.0,0.0,0.0
842ab27ffffffff,40.0,0.0,2.0
842ab2bffffffff,663.0,0.0,141.0
842ab31ffffffff,1.0,0.0,0.0
842ab33ffffffff,2.0,0.0,0.0
842ab35ffffffff,2.0,0.0,0.0
842ab37ffffffff,2.0,0.0,0.0
842ab39ffffffff,28.0,0.0,2.0
842ab3dffffffff,10.0,0.0,0.0
842ab45ffffffff,2.0,0.0,0.0
842ab4dffffffff,2.0,0.0,0.0
842ab51ffffffff,1.0,0.0,1.0
842ab55ffffffff,22.0,0.0,0.0
842ab57ffffffff,49.0,0.0,17.0
842ab5bffffffff,2.0,0.0,0.0
842ab5dffffffff,26.0,0.0,4.0
842ab61ffffffff,12.0,0.0,7.0
842ab67ffffffff,7.0,0.0,2.0
842ab69ffffffff,7.0,0.0,0.0
842ab6bffffffff,14.0,0.0,6.0
842ac69ffffffff,15.0,0.0,0.0
842ac6dffffffff,25.0,4.0,15.0
842ad03ffffffff,8.0,0.0,0.0
842ad15ffffffff,3.0,0.0,0.0
842ad37ffffffff,16.0,0.0,1.0
842ad39ffffffff,5.0,5.0,0.0
842ad51ffffffff,102.0,0.0,0.0
842ad55ffffffff,4.0,4.0,0.0
842ad59ffffffff,10.0,0.0,4.0
842af03ffffffff,4.0,0.0,4.0
842af0dffffffff,8.0,2.0,0.0
842af15ffffffff,39.0,5.0,28.0
842af17ffffffff,21.0,0.0,4.0
842af31ffffffff,12.0,0.0,0.0
842af33ffffffff,18.0,0.0,16.0
842af47ffffffff,1.0,0.0,0.0
842af55ffffffff,1.0,0.0,1.0
842af61ffffffff,21.0,2.0,2.0
842af63ffffffff,17.0,11.0,4.0
842af65ffffffff,13.0,4.0,4.0
842af67ffffffff,3.0,0.0,0.0
842af69ffffffff,53.0,2.0,15.0
842af6bffffffff,25.0,4.0,14.0
842b005ffffffff,3.0,0.0,3.0
842b00dffffffff,2.0,0.0,2.0
842b013ffffffff,4.0,0.0,2.0
842b039ffffffff,4.0,0.0,0.0
842b03bffffffff,8.0,0.0,8.0
842b055ffffffff,1.0,1.0,0.0
842b061ffffffff,2.0,2.0,0.0
842b0a1ffffffff,12.0,2.0,0.0
842b0a5ffffffff,5.0,0.0,3.0
842b0a7ffffffff,28.0,18.0,0.0
842b0c5ffffffff,48.0,3.0,39.0
842b0cdffffffff,3.0,0.0,3.0
842b0e1ffffffff,66.0,0.0,63.0
842b0e9ffffffff,2.0,2.0,0.0
842b121ffffffff,7.0,0.0,3.0
842b161ffffffff,35.0,0.0,9.0
842b167ffffffff,20.0,0.0,0.0
842b169ffffffff,13.0,0.0,0.0
842b181ffffffff,15.0,6.0,0.0
842b185ffffffff,7.0,0.0,0.0
842b187ffffffff,67.0,17.0,0.0
842b189ffffffff,12.0,0.0,8.0
842b18bffffffff,5.0,0.0,0.0
842b199ffffffff,3.0,0.0,0.0
842b1abffffffff,4.0,2.0,1.0
842b1b5ffffffff,15.0,14.0,0.0
842b1b9ffffffff,6.0,4.0,0.0
842b1bdffffffff,1.0,0.0,0.0
842b235ffffffff,11.0,0.0,0.0
842b23dffffffff,7.0,2.0,0.0
842b24bffffffff,3.0,0.0,0.0
842b2a7ffffffff,2.0,0.0,2.0
842b2c5ffffffff,2.0,0.0,2.0
842b303ffffffff,4.0,1.0,0.0
842b315ffffffff,3.0,3.0,0.0
842b317ffffffff,2.0,0.0,0.0
842b337ffffffff,2.0,0.0,0.0
842b345ffffffff,2.0,0.0,0.0
842b811ffffffff,6.0,0.0,6.0
842b817ffffffff,9.0,0.0,3.0
842b823ffffffff,11.0,0.0,6.0
842b83bffffffff,1.0,0.0,0.0
842b891ffffffff,3.0,0.0,2.0
842b8a1ffffffff,8.0,0.0,2.0
842b8a7ffffffff,1.0,0.0,0.0
842b8adffffffff,3.0,0.0,0.0
842b8b9ffffffff,4.0,0.0,0.0
842b8cbffffffff,14.0,0.0,10.0
842b8ddffffffff,2.0,0.0,2.0
842b8e9ffffffff,2.0,0.0,0.0
842b909ffffffff,5.0,0.0,0.0
842b94dffffffff,4.0,0.0,2.0
842b983ffffffff,13.0,0.0,0.0
842b991ffffffff,42.0,0.0,10.0
842b993ffffffff,16.0,0.0,10.0
842b997ffffffff,13.0,0.0,2.0
842b99bffffffff,3.0,0.0,1.0
842b99dffffffff,8.0,0.0,1.0
842b9a7ffffffff,1.0,0.0,1.0
842b9a9ffffffff,7.0,0.0,2.0
842b9abffffffff,12.0,0.0,2.0
842b9b1ffffffff,19.0,0.0,0.0
842b9b5ffffffff,138.0,0.0,20.0
842b9b7ffffffff,6.0,0.0,0.0
842b9b9ffffffff,5.0,0.0,0.0
842b9bbffffffff,4.0,0.0,0.0
842b9bdffffffff,27.0,0.0,0.0
842b9d3ffffffff,8.0,0.0,0.0
842b9d7ffffffff,26.0,0.0,6.0
842ba0bffffffff,8.0,0.0,8.0
842ba13ffffffff,2.0,0.0,0.0
842ba51ffffffff,10.0,0.0,0.0
842baa3ffffffff,7.0,2.0,0.0
842baa7ffffffff,5.0,0.0,2.0
842baadffffffff,6.0,0.0,4.0
842bac5ffffffff,2.0,0.0,0.0
842bacdffffffff,12.0,0.0,0.0
842bae3ffffffff,2.0,0.0,0.0
842bae7ffffffff,13.0,0.0,2.0
842bb37ffffffff,2.0,0.0,0.0
8434267ffffffff,4.0,0.0,0.0
844412dffffffff,22.0,0.0,9.0
8444131ffffffff,150.0,4.0,12.0
8444133ffffffff,39.0,0.0,2.0
844413bffffffff,13.0,3.0,0.0
844413dffffffff,16.0,0.0,3.0
844415dffffffff,4.0,0.0,2.0
8444161ffffffff,24.0,9.0,5.0
8444165ffffffff,2.0,0.0,0.0
844416bffffffff,9.0,3.0,0.0
84441a3ffffffff,10.0,2.0,8.0
84441a9ffffffff,8.0,1.0,2.0
84441abffffffff,26.0,14.0,8.0
84441adffffffff,16.0,8.0,0.0
84441b7ffffffff,16.0,3.0,3.0
84441e1ffffffff,12.0,6.0,0.0
84441e3ffffffff,25.0,3.0,11.0
84441e7ffffffff,14.0,2.0,1.0
84441edffffffff,5.0,0.0,3.0
8444249ffffffff,1.0,0.0,0.0
8444329ffffffff,3.0,0.0,0.0
844434bffffffff,7.0,7.0,0.0
8444401ffffffff,12.0,0.0,3.0
8444409ffffffff,8.0,0.0,5.0
844440bffffffff,8.0,0.0,4.0
844440dffffffff,13.0,0.0,10.0
8444415ffffffff,2.0,0.0,0.0
8444439ffffffff,7.0,0.0,1.0
844444bffffffff,6.0,0.0,4.0
844444dffffffff,2.0,0.0,2.0
8444451ffffffff,11.0,0.0,1.0
8444455ffffffff,9.0,0.0,0.0
8444459ffffffff,34.0,0.0,1.0
844445bffffffff,3.0,0.0,0.0
844445dffffffff,31.0,0.0,18.0
8444461ffffffff,14.0,0.0,0.0
8444465ffffffff,19.0,0.0,0.0
8444467ffffffff,2.0,0.0,0.0
8444499ffffffff,2.0,0.0,0.0
84444c1ffffffff,10.0,0.0,0.0
84444c3ffffffff,3.0,0.0,0.0
84444d5ffffffff,5.0,0.0,0.0
8444509ffffffff,15.0,8.0,1.0
844450dffffffff,15.0,2.0,3.0
8444543ffffffff,7.0,0.0,4.0
844454bffffffff,5.0,0.0,3.0
8444551ffffffff,13.0,3.0,6.0
8444555ffffffff,7.0,0.0,2.0
844455bffffffff,58.0,0.0,2.0
8444563ffffffff,2.0,0.0,2.0
8444567ffffffff,15.0,0.0,8.0
84445a1ffffffff,3.0,0.0,0.0
84445a9ffffffff,2.0,0.0,0.0
84445adffffffff,1.0,0.0,0.0
84445b1ffffffff,6.0,0.0,5.0
84445d5ffffffff,16.0,0.0,13.0
84445d7ffffffff,1.0,0.0,0.0
8444633ffffffff,68.0,22.0,32.0
8444637ffffffff,4.0,0.0,3.0
8444693ffffffff,10.0,0.0,0.0
844469bffffffff,2.0,0.0,0.0
84446c1ffffffff,10.0,0.0,0.0
84446c5ffffffff,14.0,5.0,3.0
84446c9ffffffff,2.0,0.0,0.0
84446cbffffffff,2.0,0.0,0.0
84446cdffffffff,28.0,8.0,13.0
84446d1ffffffff,2.0,0.0,0.0
84446d3ffffffff,36.0,0.0,3.0
84446d5ffffffff,2.0,0.0,0.0
84446dbffffffff,5.0,0.0,0.0
84446ddffffffff,3.0,0.0,0.0
84446e1ffffffff,2.0,0.0,2.0
84446e5ffffffff,6.0,1.0,1.0
84446e9ffffffff,58.0,27.0,31.0
84446ebffffffff,11.0,0.0,9.0
84446edffffffff,50.0,9.0,21.0
8444711ffffffff,16.0,4.0,8.0
8444715ffffffff,8.0,1.0,5.0
8444731ffffffff,5.0,0.0,5.0
844473bffffffff,58.0,11.0,31.0
844473dffffffff,2.0,0.0,2.0
844480dffffffff,1.0,1.0,0.0
844486bffffffff,3.0,3.0,0.0
8444a37ffffffff,2.0,0.0,0.0
8444a39ffffffff,6.0,0.0,0.0
8444a5bffffffff,1.0,1.0,0.0
8444a83ffffffff,1.0,1.0,0.0
8444a93ffffffff,16.0,0.0,0.0
8444a97ffffffff,5.0,0.0,0.0
8444a9dffffffff,13.0,0.0,0.0
8444abbffffffff,4.0,3.0,0.0
8444ac9ffffffff,8.0,0.0,0.0
8444ad3ffffffff,4.0,0.0,0.0
8444ae9ffffffff,3.0,1.0,0.0
8444b13ffffffff,11.0,1.0,4.0
8444b57ffffffff,2.0,0.0,0.0
8444c15ffffffff,2.0,0.0,0.0
8444c19ffffffff,6.0,0.0,0.0
8444c27ffffffff,2.0,0.0,0.0
8444c35ffffffff,1.0,0.0,0.0
8444c37ffffffff,10.0,0.0,0.0
8444c43ffffffff,6.0,0.0,2.0
8444c55ffffffff,8.0,0.0,0.0
8444c5bffffffff,1.0,0.0,0.0
8444c8dffffffff,1.0,0.0,0.0
8444ca1ffffffff,2.0,0.0,0.0
8444ca3ffffffff,1.0,0.0,0.0
8444ca5ffffffff,5.0,0.0,0.0
8444ca7ffffffff,2.0,0.0,0.0
8444cabffffffff,4.0,0.0,0.0
8444cbdffffffff,2.0,0.0,0.0
8444cc1ffffffff,1.0,0.0,1.0
8444ccdffffffff,11.0,0.0,2.0
8444cd1ffffffff,2.0,0.0,0.0
8444cd5ffffffff,2.0,0.0,0.0
8444cebffffffff,4.0,0.0,0.0
8444d01ffffffff,68.0,2.0,0.0
8444d07ffffffff,23.0,0.0,0.0
8444d09ffffffff,22.0,0.0,0.0
8444d0bffffffff,5.0,0.0,0.0
8444d23ffffffff,72.0,0.0,0.0
8444d2bffffffff,180.0,0.0,0.0
8444d39ffffffff,2.0,0.0,0.0
8444d3dffffffff,30.0,1.0,0.0
8444d55ffffffff,34.0,0.0,0.0
8444d5bffffffff,1.0,0.0,0.0
8444d5dffffffff,118.0,0.0,8.0
8444d85ffffffff,7.0,0.0,3.0
8444d87ffffffff,7.0,0.0,5.0
8444d93ffffffff,4.0,0.0,0.0
8444d97ffffffff,5.0,0.0,0.0
8444db5ffffffff,3.0,0.0,3.0
8444db9ffffffff,2.0,0.0,0.0
8444dd3ffffffff,3.0,0.0,0.0
8444dd7ffffffff,4.0,0.0,2.0
8444de3ffffffff,2.0,0.0,0.0
8444dedffffffff,2.0,0.0,0.0
8444e05ffffffff,6.0,0.0,0.0
8444e29ffffffff,8.0,0.0,0.0
8444e35ffffffff,2.0,0.0,0.0
8444e3dffffffff,2.0,0.0,0.0
8444e43ffffffff,10.0,0.0,3.0
8444e47ffffffff,14.0,0.0,9.0
8444e51ffffffff,2.0,0.0,2.0
8444e55ffffffff,1.0,0.0,0.0
8444e5bffffffff,4.0,0.0,2.0
8444e63ffffffff,241.0,9.0,63.0
8444e65ffffffff,11.0,0.0,6.0
8444e67ffffffff,4.0,0.0,0.0
8444e6bffffffff,35.0,0.0,4.0
8444ed3ffffffff,4.0,0.0,4.0
8444eddffffffff,2.0,0.0,0.0
8444f05ffffffff,7.0,7.0,0.0
8444f07ffffffff,9.0,3.0,2.0
8444f31ffffffff,68.0,16.0,16.0
8444f35ffffffff,137.0,11.0,18.0
8444f37ffffffff,60.0,0.0,6.0
8444f3dffffffff,73.0,4.0,5.0
8444f41ffffffff,1.0,0.0,0.0
8444f43ffffffff,16.0,0.0,1.0
8444f61ffffffff,2.0,2.0,0.0
8444f63ffffffff,4.0,0.0,0.0
8444f6dffffffff,3.0,0.0,3.0
8445019ffffffff,2.0,0.0,0.0
8445059ffffffff,4.0,0.0,2.0
844505bffffffff,9.0,9.0,0.0
8445097ffffffff,5.0,5.0,0.0
844509bffffffff,3.0,2.0,0.0
84450b5ffffffff,2.0,2.0,0.0
8445225ffffffff,2.0,0.0,0.0
8445233ffffffff,9.0,0.0,0.0
844523bffffffff,2.0,0.0,0.0
84452a5ffffffff,4.0,0.0,0.0
84452adffffffff,2.0,0.0,1.0
84452c7ffffffff,7.0,0.0,0.0
844532bffffffff,2.0,0.0,0.0
844550dffffffff,13.0,0.0,13.0
8445649ffffffff,1.0,0.0,1.0
8445721ffffffff,1.0,1.0,0.0
8445727ffffffff,7.0,5.0,0.0
8445749ffffffff,7.0,0.0,0.0
844574dffffffff,1.0,0.0,1.0
8445833ffffffff,4.0,4.0,0.0
8445847ffffffff,4.0,0.0,0.0
84458c3ffffffff,28.0,24.0,4.0
8445981ffffffff,16.0,16.0,0.0
8445989ffffffff,17.0,17.0,0.0
844598bffffffff,40.0,28.0,12.0
844598dffffffff,14.0,14.0,0.0
84459d7ffffffff,3.0,3.0,0.0
8445a33ffffffff,29.0,0.0,0.0
8448017ffffffff,20.0,0.0,11.0
84480bbffffffff,1.0,0.0,0.0
8448101ffffffff,9.0,0.0,0.0
8448147ffffffff,6.0,0.0,0.0
84481a7ffffffff,11.0,0.0,0.0
8448295ffffffff,8.0,0.0,8.0
84482a1ffffffff,1.0,0.0,1.0
84482adffffffff,12.0,0.0,12.0
84482bbffffffff,3.0,0.0,3.0
844833bffffffff,1.0,0.0,1.0
844833dffffffff,2.0,0.0,2.0
8448363ffffffff,1.0,0.0,1.0
8448435ffffffff,3.0,0.0,0.0
8448437ffffffff,11.0,0.0,4.0
84484a5ffffffff,86.0,0.0,53.0
84484a7ffffffff,23.0,0.0,2.0
8448551ffffffff,7.0,0.0,6.0
844855bffffffff,1.0,0.0,0.0
8448595ffffffff,1.0,0.0,0.0
84485a7ffffffff,1.0,0.0,0.0
84485b9ffffffff,1.0,0.0,0.0
84485c7ffffffff,3.0,0.0,0.0
84485d9ffffffff,5.0,0.0,0.0
84485e7ffffffff,4.0,0.0,2.0
8448715ffffffff,3.0,0.0,1.0
8448733ffffffff,9.0,0.0,5.0
8448881ffffffff,4.0,0.0,0.0
8448891ffffffff,4.0,0.0,0.0
844889bffffffff,1.0,0.0,1.0
84488a7ffffffff,4.0,0.0,0.0
84488b3ffffffff,2.0,0.0,0.0
84488b7ffffffff,1.0,0.0,0.0
8448903ffffffff,12.0,2.0,5.0
8448907ffffffff,5.0,0.0,2.0
844890bffffffff,61.0,2.0,57.0
8448923ffffffff,3.0,0.0,3.0
8448927ffffffff,5.0,3.0,2.0
8448935ffffffff,13.0,0.0,3.0
8448937ffffffff,4.0,0.0,0.0
8448939ffffffff,17.0,0.0,0.0
8448951ffffffff,6.0,3.0,3.0
8448953ffffffff,2.0,0.0,0.0
8448955ffffffff,101.0,15.0,66.0
8448957ffffffff,2.0,2.0,0.0
844895dffffffff,10.0,2.0,0.0
8448981ffffffff,5.0,0.0,0.0
844898dffffffff,3.0,0.0,0.0
84489a9ffffffff,1.0,0.0,0.0
84489abffffffff,2.0,0.0,2.0
84489c1ffffffff,60.0,0.0,0.0
84489c9ffffffff,2.0,0.0,0.0
84489cdffffffff,5.0,0.0,0.0
84489d3ffffffff,6.0,0.0,1.0
84489d9ffffffff,1.0,0.0,0.0
84489e3ffffffff,15.0,0.0,0.0
84489e9ffffffff,2.0,0.0,0.0
8448ab3ffffffff,3.0,0.0,0.0
8448b23ffffffff,37.0,2.0,23.0
8448b31ffffffff,2.0,0.0,0.0
8448b39ffffffff,37.0,0.0,13.0
8448b3dffffffff,9.0,0.0,1.0
8448b4dffffffff,2.0,0.0,0.0
8448b51ffffffff,3.0,0.0,0.0
8448b5bffffffff,5.0,0.0,0.0
8448c05ffffffff,4.0,0.0,3.0
8448c2dffffffff,4.0,0.0,0.0
8448c35ffffffff,18.0,0.0,4.0
8448c51ffffffff,14.0,0.0,3.0
8448c57ffffffff,7.0,0.0,0.0
8448c59ffffffff,12.0,0.0,8.0
8448c69ffffffff,2.0,0.0,0.0
8448c89ffffffff,4.0,0.0,0.0
8448c8bffffffff,7.0,0.0,4.0
8448c9dffffffff,6.0,0.0,4.0
8448cc5ffffffff,3.0,0.0,0.0
8448cc7ffffffff,5.0,0.0,0.0
8448cd3ffffffff,5.0,0.0,0.0
8448cebffffffff,2.0,0.0,0.0
8448d03ffffffff,14.0,0.0,5.0
8448d09ffffffff,5.0,0.0,2.0
8448d25ffffffff,2.0,0.0,2.0
8448d27ffffffff,4.0,0.0,0.0
8448d81ffffffff,2.0,0.0,0.0
8448d83ffffffff,29.0,0.0,0.0
8448d87ffffffff,1.0,0.0,0.0
8448d89ffffffff,7.0,0.0,0.0
8448da9ffffffff,3.0,0.0,0.0
8448dd5ffffffff,2.0,0.0,0.0
8448de5ffffffff,2.0,0.0,0.0
8448e21ffffffff,5.0,0.0,2.0
8448e81ffffffff,10.0,0.0,0.0
8448e83ffffffff,3.0,0.0,2.0
8448e85ffffffff,22.0,0.0,7.0
8448e8dffffffff,34.0,0.0,2.0
8448e91ffffffff,2.0,0.0,2.0
8448e93ffffffff,8.0,0.0,5.0
8448e95ffffffff,6.0,0.0,3.0
8448e97ffffffff,6.0,0.0,2.0
8448e99ffffffff,4.0,0.0,0.0
8448e9bffffffff,30.0,0.0,17.0
8448ea3ffffffff,10.0,0.0,2.0
8448ea5ffffffff,2.0,0.0,0.0
8448eb3ffffffff,3.0,0.0,2.0
8448eb9ffffffff,6.0,0.0,2.0
8448ebbffffffff,6.0,0.0,0.0
8448ec3ffffffff,8.0,0.0,0.0
8448ec7ffffffff,5.0,0.0,0.0
8448ee1ffffffff,10.0,0.0,0.0
8448ee5ffffffff,1.0,0.0,0.0
8448ee7ffffffff,22.0,0.0,7.0
8448eebffffffff,35.0,0.0,10.0
8448eedffffffff,1.0,0.0,0.0
8448f25ffffffff,12.0,0.0,2.0
8449823ffffffff,5.0,0.0,0.0
8449929ffffffff,8.0,0.0,0.0
844992bffffffff,2.0,0.0,0.0
8449931ffffffff,5.0,0.0,0.0
844993dffffffff,2.0,0.0,0.0
8449951ffffffff,3.0,0.0,1.0
8449965ffffffff,68.0,0.0,13.0
8449967ffffffff,8.0,0.0,0.0
8449a2bffffffff,2.0,0.0,2.0
8449a89ffffffff,1.0,0.0,1.0
844c837ffffffff,2.0,0.0,0.0
844c883ffffffff,6.0,0.0,0.0
844c887ffffffff,5.0,0.0,0.0
844caa1ffffffff,8.0,0.0,0.0
844caa5ffffffff,5.0,0.0,0.0
844cc0bffffffff,13.0,2.0,0.0
844cc53ffffffff,8.0,1.0,2.0
844cc57ffffffff,11.0,0.0,2.0
844cc59ffffffff,4.0,0.0,0.0
844cc61ffffffff,1.0,0.0,0.0
844cd09ffffffff,3.0,0.0,0.0
844cd0dffffffff,1.0,0.0,0.0
844cd21ffffffff,1.0,0.0,0.0
844cd45ffffffff,1.0,0.0,0.0
844cd4dffffffff,2.0,0.0,0.0
844ce85ffffffff,4.0,0.0,0.0
844ce8bffffffff,2.0,0.0,0.0
844cea9ffffffff,19.0,0.0,1.0
844ceadffffffff,100.0,0.0,0.0
844cee7ffffffff,1.0,0.0,0.0
844cf35ffffffff,2.0,0.0,0.0
844d497ffffffff,3.0,1.0,2.0
844d4bbffffffff,6.0,0.0,0.0
845e5cbffffffff,16.0,0.0,6.0
845e62dffffffff,49.0,0.0,0.0
845e753ffffffff,9.0,0.0,0.0
845f1c3ffffffff,4.0,0.0,0.0
845f1e9ffffffff,2.0,0.0,2.0
845f491ffffffff,1.0,0.0,0.0
845f4b3ffffffff,8.0,3.0,1.0
845f583ffffffff,19.0,0.0,5.0
845f5b5ffffffff,3.0,0.0,0.0
845f5bdffffffff,7.0,0.0,0.0
8466067ffffffff,3.0,0.0,0.0
846620bffffffff,4.0,0.0,0.0
8466221ffffffff,3.0,0.0,0.0
8466225ffffffff,4.0,0.0,0.0
8466311ffffffff,1.0,0.0,0.0
846631bffffffff,1.0,0.0,0.0
8466a51ffffffff,8.0,0.0,2.0
8466a5bffffffff,34.0,1.0,5.0
8466b01ffffffff,1.0,0.0,0.0
8466b09ffffffff,11.0,0.0,11.0
8466b0bffffffff,15.0,0.0,13.0
8466b1dffffffff,1.0,0.0,0.0
8466b45ffffffff,1.0,0.0,1.0
8466b47ffffffff,18.0,0.0,16.0
8466b69ffffffff,17.0,0.0,15.0
8466d47ffffffff,3.0,0.0,0.0
8466d49ffffffff,2.0,0.0,0.0
8466f11ffffffff,2.0,0.0,0.0
8467263ffffffff,4.0,1.0,0.0
846740dffffffff,2.0,0.0,0.0
846742bffffffff,12.0,0.0,0.0
846743bffffffff,2.0,0.0,0.0
846743dffffffff,3.0,0.0,0.0
8467447ffffffff,29.0,2.0,0.0
8467461ffffffff,74.0,0.0,0.0
84674d9ffffffff,4.0,0.0,0.0
8467503ffffffff,6.0,1.0,1.0
8467521ffffffff,9.0,0.0,9.0
8467523ffffffff,18.0,0.0,0.0
846752dffffffff,13.0,8.0,5.0
8467551ffffffff,7.0,0.0,0.0
8467557ffffffff,7.0,0.0,0.0
8467559ffffffff,17.0,4.0,0.0
8467737ffffffff,2.0,0.0,0.0
8467805ffffffff,1.0,0.0,0.0
846783dffffffff,2.0,0.0,0.0
84679a3ffffffff,4.0,0.0,4.0
84679b7ffffffff,3.0,0.0,0.0
8467a37ffffffff,1.0,0.0,0.0
846c5b5ffffffff,1.0,0.0,0.0
846d041ffffffff,4.0,0.0,0.0
846d043ffffffff,1.0,0.0,1.0
846d045ffffffff,19.0,0.0,0.0
846d069ffffffff,5.0,0.0,0.0
846d283ffffffff,3.0,0.0,1.0
846d2a3ffffffff,3.0,0.0,0.0
846d2b1ffffffff,3.0,0.0,0.0
846d2b3ffffffff,20.0,2.0,4.0
846d2b9ffffffff,7.0,0.0,0.0
846d2bbffffffff,6.0,0.0,0.0
846d30dffffffff,1.0,0.0,0.0
846d34dffffffff,13.0,0.0,0.0
846d605ffffffff,58.0,5.0,5.0
846d613ffffffff,1.0,0.0,0.0
846d661ffffffff,11.0,0.0,0.0
846d663ffffffff,11.0,6.0,2.0
846d667ffffffff,6.0,0.0,0.0
846d68bffffffff,2.0,0.0,0.0
846d695ffffffff,58.0,0.0,54.0
846d697ffffffff,46.0,1.0,43.0
846d69dffffffff,3.0,0.0,0.0
846d6abffffffff,3.0,0.0,3.0
846d6bbffffffff,7.0,0.0,2.0
846d745ffffffff,16.0,0.0,1.0
846d75bffffffff,1.0,0.0,0.0
846d75dffffffff,4.0,0.0,0.0
846d769ffffffff,11.0,0.0,0.0
846d76dffffffff,13.0,4.0,2.0
8480541ffffffff,24.0,24.0,0.0
8480549ffffffff,4.0,4.0,0.0
84818b5ffffffff,12.0,0.0,0.0
848e45dffffffff,8.0,0.0,4.0
848e621ffffffff,25.0,0.0,0.0
848e62dffffffff,60.0,0.0,13.0
848e759ffffffff,2.0,0.0,0.0
848e75bffffffff,24.0,0.0,0.0
848f0b3ffffffff,7.0,0.0,0.0
848f0bbffffffff,3.0,0.0,0.0
848f505ffffffff,18.0,0.0,0.0
848fa65ffffffff,3.0,0.0,0.0
84a8143ffffffff,2.0,0.0,0.0
84a834bffffffff,6.0,0.0,0.0
84a8a03ffffffff,5.0,3.0,0.0
84a9031ffffffff,2.0,0.0,2.0
84a9057ffffffff,1.0,1.0,0.0
84a918bffffffff,5.0,0.0,0.0
84a91b7ffffffff,3.0,0.0,0.0
84a9213ffffffff,2.0,0.0,0.0
84b2007ffffffff,15.0,0.0,0.0
84b2197ffffffff,9.0,0.0,9.0
