cell_id,Stelgidopteryx serripennis,Stelgidopteryx serripennis [serripennis Group],Stelgidopteryx serripennis ridgwayi/stuarti
834446fffffffff,379.0,0.0,0.0
834448fffffffff,127.0,0.0,0.0
834449fffffffff,186.0,0.0,0.0
83444afffffffff,68.0,0.0,0.0
83444bfffffffff,220.0,0.0,0.0
83444cfffffffff,515.0,0.0,0.0
83444dfffffffff,145.0,0.0,0.0
83444efffffffff,123.0,0.0,0.0
834450fffffffff,1428.0,0.0,0.0
834451fffffffff,123.0,0.0,0.0
834452fffffffff,577.0,0.0,0.0
834453fffffffff,24.0,0.0,0.0
834454fffffffff,4.0,0.0,0.0
834455fffffffff,1111.0,0.0,0.0
834456fffffffff,274.0,0.0,0.0
834458fffffffff,37.0,0.0,0.0
834459fffffffff,176.0,0.0,0.0
83445afffffffff,382.0,0.0,0.0
83445bfffffffff,229.0,0.0,0.0
83445cfffffffff,101.0,0.0,0.0
83445dfffffffff,180.0,0.0,0.0
83445efffffffff,40.0,0.0,0.0
834463fffffffff,398.0,0.0,0.0
834468fffffffff,56.0,0.0,0.0
834469fffffffff,100.0,0.0,0.0
83446afffffffff,122.0,0.0,0.0
83446bfffffffff,56.0,0.0,0.0
83446cfffffffff,3791.0,0.0,0.0
83446dfffffffff,503.0,0.0,0.0
83446efffffffff,1901.0,0.0,0.0
834471fffffffff,39.0,0.0,0.0
834472fffffffff,1.0,0.0,0.0
834473fffffffff,425.0,0.0,0.0
834485fffffffff,1.0,0.0,0.0
8344a1fffffffff,548.0,1.0,0.0
8344a2fffffffff,2.0,0.0,0.0
8344a3fffffffff,4.0,0.0,0.0
8344a5fffffffff,376.0,12.0,0.0
8344a8fffffffff,302.0,0.0,0.0
8344a9fffffffff,368.0,0.0,0.0
8344abfffffffff,89.0,0.0,0.0
8344acfffffffff,2901.0,183.0,0.0
8344adfffffffff,93.0,0.0,0.0
8344aefffffffff,1642.0,43.0,0.0
8344c0fffffffff,1183.0,0.0,0.0
8344c1fffffffff,6404.0,0.0,0.0
8344c2fffffffff,831.0,0.0,0.0
8344c3fffffffff,1671.0,0.0,0.0
8344c4fffffffff,228.0,0.0,0.0
8344c5fffffffff,757.0,0.0,0.0
8344c6fffffffff,53.0,0.0,0.0
8344c8fffffffff,891.0,0.0,0.0
8344c9fffffffff,307.0,0.0,0.0
8344cafffffffff,2187.0,0.0,0.0
8344cbfffffffff,927.0,0.0,0.0
8344ccfffffffff,1473.0,0.0,0.0
8344cdfffffffff,741.0,0.0,0.0
8344cefffffffff,1224.0,0.0,0.0
8344d0fffffffff,1143.0,0.0,0.0
8344d1fffffffff,458.0,0.0,0.0
8344d2fffffffff,170.0,0.0,0.0
8344d3fffffffff,216.0,0.0,0.0
8344d5fffffffff,567.0,0.0,0.0
8344d8fffffffff,1488.0,0.0,0.0
8344d9fffffffff,2409.0,0.0,0.0
8344dafffffffff,909.0,0.0,0.0
8344dbfffffffff,1420.0,0.0,0.0
8344dcfffffffff,388.0,0.0,0.0
8344ddfffffffff,2669.0,0.0,0.0
8344defffffffff,562.0,0.0,0.0
8344e0fffffffff,376.0,0.0,0.0
8344e1fffffffff,59.0,0.0,0.0
8344e2fffffffff,298.0,0.0,0.0
8344e3fffffffff,616.0,0.0,0.0
8344e4fffffffff,120.0,0.0,0.0
8344e5fffffffff,148.0,0.0,0.0
8344e6fffffffff,202.0,0.0,0.0
8344e8fffffffff,397.0,0.0,0.0
8344e9fffffffff,145.0,0.0,0.0
8344eafffffffff,305.0,0.0,0.0
8344ebfffffffff,111.0,0.0,0.0
8344ecfffffffff,167.0,0.0,0.0
8344edfffffffff,987.0,0.0,0.0
8344eefffffffff,562.0,0.0,0.0
8344f0fffffffff,534.0,0.0,0.0
8344f1fffffffff,10.0,0.0,0.0
8344f3fffffffff,719.0,0.0,0.0
8344f4fffffffff,648.0,0.0,0.0
8344f5fffffffff,121.0,0.0,0.0
8344f6fffffffff,68.0,0.0,0.0
834501fffffffff,73.0,1.0,0.0
834505fffffffff,377.0,24.0,0.0
834508fffffffff,383.0,11.0,166.0
834509fffffffff,2030.0,38.0,727.0
83450afffffffff,1502.0,24.0,324.0
83450bfffffffff,410.0,33.0,95.0
83450cfffffffff,110.0,5.0,12.0
83450dfffffffff,325.0,3.0,145.0
83450efffffffff,774.0,12.0,222.0
834519fffffffff,9.0,0.0,0.0
83451bfffffffff,21.0,0.0,0.0
83451dfffffffff,2.0,0.0,0.0
834520fffffffff,421.0,0.0,0.0
834521fffffffff,1122.0,61.0,5.0
834522fffffffff,286.0,0.0,0.0
834523fffffffff,331.0,18.0,4.0
834524fffffffff,680.0,4.0,0.0
834525fffffffff,370.0,30.0,0.0
834526fffffffff,1596.0,0.0,0.0
834528fffffffff,213.0,5.0,3.0
834529fffffffff,85.0,2.0,0.0
83452afffffffff,2623.0,232.0,43.0
83452bfffffffff,45.0,0.0,13.0
83452cfffffffff,1536.0,111.0,33.0
83452dfffffffff,443.0,5.0,60.0
83452efffffffff,6412.0,204.0,1015.0
834530fffffffff,6.0,0.0,0.0
834531fffffffff,70.0,0.0,0.0
834532fffffffff,101.0,0.0,0.0
834533fffffffff,6.0,0.0,0.0
834534fffffffff,90.0,0.0,0.0
834535fffffffff,62.0,0.0,0.0
834536fffffffff,75.0,0.0,0.0
834564fffffffff,12.0,0.0,0.0
83456dfffffffff,6.0,0.0,0.0
834572fffffffff,299.0,14.0,68.0
834574fffffffff,9.0,0.0,0.0
834576fffffffff,62.0,12.0,3.0
834584fffffffff,7.0,0.0,0.0
834588fffffffff,94.0,0.0,0.0
83458cfffffffff,54.0,6.0,0.0
83458dfffffffff,13.0,0.0,0.0
83458efffffffff,15.0,0.0,0.0
834591fffffffff,22.0,0.0,0.0
834598fffffffff,14.0,0.0,0.0
83459cfffffffff,15.0,0.0,0.0
83459dfffffffff,7.0,0.0,0.0
8345a3fffffffff,48.0,0.0,0.0
8345aefffffffff,2.0,0.0,0.0
8345b2fffffffff,16.0,0.0,0.0
834800fffffffff,3.0,0.0,0.0
834801fffffffff,68.0,0.0,0.0
834802fffffffff,206.0,0.0,0.0
834803fffffffff,23.0,0.0,0.0
834805fffffffff,54.0,0.0,0.0
834806fffffffff,75.0,0.0,0.0
834808fffffffff,21.0,0.0,0.0
834809fffffffff,476.0,9.0,0.0
83480afffffffff,286.0,15.0,0.0
83480bfffffffff,37.0,2.0,0.0
83480cfffffffff,2.0,0.0,0.0
83480dfffffffff,55.0,0.0,0.0
83480efffffffff,174.0,0.0,0.0
834810fffffffff,35.0,0.0,0.0
834812fffffffff,17.0,0.0,0.0
834813fffffffff,1.0,0.0,0.0
834814fffffffff,260.0,0.0,0.0
834815fffffffff,37.0,0.0,0.0
834816fffffffff,16.0,0.0,0.0
834818fffffffff,3.0,0.0,0.0
834819fffffffff,13.0,0.0,0.0
83481afffffffff,47.0,0.0,0.0
83481bfffffffff,20.0,0.0,0.0
83481dfffffffff,50.0,0.0,0.0
83481efffffffff,1.0,0.0,0.0
834823fffffffff,240.0,0.0,0.0
834829fffffffff,3.0,0.0,0.0
83482afffffffff,322.0,0.0,0.0
83482bfffffffff,11.0,0.0,0.0
83482efffffffff,88.0,0.0,0.0
834830fffffffff,30.0,0.0,0.0
834831fffffffff,2.0,0.0,0.0
834832fffffffff,102.0,4.0,0.0
834833fffffffff,838.0,0.0,0.0
834835fffffffff,1.0,0.0,0.0
834836fffffffff,5484.0,143.0,0.0
834842fffffffff,2.0,0.0,0.0
834843fffffffff,23.0,0.0,0.0
83484afffffffff,302.0,0.0,0.0
834851fffffffff,3.0,0.0,0.0
834855fffffffff,25.0,0.0,0.0
834856fffffffff,346.0,16.0,0.0
834858fffffffff,153.0,7.0,0.0
834859fffffffff,160.0,0.0,0.0
83485afffffffff,116.0,0.0,0.0
83485bfffffffff,1216.0,0.0,0.0
83485cfffffffff,16.0,0.0,0.0
83485dfffffffff,31.0,0.0,0.0
83485efffffffff,81.0,9.0,0.0
834871fffffffff,3.0,0.0,0.0
834872fffffffff,21.0,0.0,0.0
834873fffffffff,72.0,0.0,0.0
834876fffffffff,5.0,0.0,0.0
834880fffffffff,599.0,0.0,0.0
834881fffffffff,24.0,0.0,0.0
834882fffffffff,71.0,0.0,0.0
834883fffffffff,606.0,0.0,0.0
834884fffffffff,2.0,0.0,0.0
834885fffffffff,3.0,0.0,0.0
834886fffffffff,159.0,0.0,0.0
834888fffffffff,78.0,0.0,0.0
834889fffffffff,16.0,0.0,0.0
83488afffffffff,24.0,0.0,0.0
83488bfffffffff,20.0,0.0,0.0
83488cfffffffff,11.0,0.0,0.0
83488dfffffffff,102.0,0.0,0.0
83488efffffffff,405.0,0.0,0.0
834890fffffffff,1033.0,0.0,0.0
834891fffffffff,323.0,0.0,0.0
834892fffffffff,424.0,0.0,0.0
834893fffffffff,816.0,0.0,0.0
834895fffffffff,1843.0,0.0,0.0
834898fffffffff,876.0,0.0,0.0
834899fffffffff,27.0,0.0,0.0
83489afffffffff,232.0,0.0,0.0
83489bfffffffff,32.0,0.0,0.0
83489cfffffffff,647.0,0.0,0.0
83489dfffffffff,502.0,0.0,0.0
83489efffffffff,1140.0,0.0,0.0
8348a0fffffffff,10.0,0.0,0.0
8348a2fffffffff,867.0,0.0,0.0
8348a3fffffffff,2.0,0.0,0.0
8348a6fffffffff,12.0,0.0,0.0
8348abfffffffff,1064.0,0.0,0.0
8348b0fffffffff,2.0,0.0,0.0
8348b1fffffffff,1958.0,0.0,0.0
8348b2fffffffff,1731.0,0.0,0.0
8348b3fffffffff,7441.0,0.0,0.0
8348b4fffffffff,3.0,0.0,0.0
8348b5fffffffff,62.0,0.0,0.0
8348c0fffffffff,569.0,0.0,0.0
8348c1fffffffff,347.0,0.0,0.0
8348c2fffffffff,33.0,0.0,0.0
8348c3fffffffff,1085.0,0.0,0.0
8348c4fffffffff,4.0,0.0,0.0
8348c5fffffffff,423.0,0.0,0.0
8348c6fffffffff,957.0,0.0,0.0
8348c8fffffffff,234.0,52.0,0.0
8348c9fffffffff,243.0,0.0,0.0
8348cafffffffff,28.0,0.0,0.0
8348cbfffffffff,38.0,0.0,0.0
8348ccfffffffff,226.0,22.0,0.0
8348cdfffffffff,694.0,0.0,0.0
8348cefffffffff,144.0,12.0,0.0
8348d0fffffffff,276.0,0.0,0.0
8348d1fffffffff,102.0,0.0,0.0
8348d2fffffffff,9.0,0.0,0.0
8348d3fffffffff,87.0,0.0,0.0
8348d4fffffffff,161.0,0.0,0.0
8348d5fffffffff,17.0,0.0,0.0
8348d6fffffffff,4.0,0.0,0.0
8348d8fffffffff,3195.0,0.0,0.0
8348d9fffffffff,12.0,0.0,0.0
8348dafffffffff,224.0,0.0,0.0
8348dbfffffffff,331.0,0.0,0.0
8348dcfffffffff,233.0,0.0,0.0
8348ddfffffffff,57.0,0.0,0.0
8348defffffffff,141.0,0.0,0.0
8348e0fffffffff,7.0,1.0,0.0
8348e1fffffffff,28.0,14.0,0.0
8348e2fffffffff,27.0,0.0,0.0
8348e3fffffffff,130.0,3.0,0.0
8348e4fffffffff,17.0,0.0,0.0
8348e5fffffffff,39.0,0.0,0.0
8348e6fffffffff,17.0,0.0,0.0
8348e8fffffffff,11084.0,0.0,0.0
8348e9fffffffff,2670.0,0.0,0.0
8348eafffffffff,1760.0,0.0,0.0
8348ebfffffffff,6230.0,0.0,0.0
8348ecfffffffff,3539.0,0.0,0.0
8348edfffffffff,58.0,0.0,0.0
8348eefffffffff,4125.0,1.0,0.0
8348f0fffffffff,10.0,0.0,0.0
8348f2fffffffff,212.0,0.0,0.0
8348f3fffffffff,39.0,0.0,0.0
8348f4fffffffff,2.0,0.0,0.0
8348f5fffffffff,2.0,0.0,0.0
8348f6fffffffff,152.0,0.0,0.0
83491dfffffffff,2.0,2.0,0.0
834980fffffffff,260.0,0.0,0.0
834981fffffffff,19.0,0.0,0.0
834982fffffffff,141.0,0.0,0.0
834983fffffffff,229.0,1.0,0.0
834984fffffffff,1.0,0.0,0.0
834985fffffffff,76.0,3.0,0.0
834986fffffffff,409.0,64.0,0.0
834988fffffffff,48.0,0.0,0.0
834989fffffffff,2.0,0.0,0.0
83498bfffffffff,4.0,0.0,0.0
83498cfffffffff,125.0,0.0,0.0
83498dfffffffff,2.0,0.0,0.0
83498efffffffff,69.0,0.0,0.0
834990fffffffff,166.0,29.0,0.0
834991fffffffff,63.0,4.0,0.0
834992fffffffff,40.0,1.0,0.0
834993fffffffff,20.0,1.0,0.0
834994fffffffff,264.0,0.0,0.0
834995fffffffff,223.0,7.0,0.0
834996fffffffff,6248.0,612.0,6.0
834998fffffffff,75.0,0.0,0.0
834999fffffffff,2.0,0.0,0.0
83499bfffffffff,38.0,0.0,0.0
83499cfffffffff,87.0,0.0,0.0
83499dfffffffff,30.0,0.0,0.0
83499efffffffff,41.0,0.0,0.0
8349a1fffffffff,1.0,0.0,0.0
8349a2fffffffff,112.0,6.0,0.0
8349a3fffffffff,10.0,0.0,0.0
8349a8fffffffff,836.0,41.0,0.0
8349a9fffffffff,1685.0,101.0,0.0
8349aafffffffff,1072.0,96.0,0.0
8349abfffffffff,446.0,24.0,0.0
8349acfffffffff,8.0,0.0,0.0
8349adfffffffff,24.0,0.0,0.0
8349aefffffffff,20.0,0.0,0.0
8349b0fffffffff,79.0,0.0,0.0
8349b1fffffffff,43.0,2.0,0.0
8349b2fffffffff,116.0,0.0,0.0
8349b3fffffffff,765.0,55.0,0.0
8349b4fffffffff,2.0,0.0,0.0
8349b5fffffffff,101.0,2.0,0.0
8349b6fffffffff,19.0,1.0,0.0
834c88fffffffff,2.0,0.0,0.0
834c93fffffffff,2.0,0.0,0.0
834c9afffffffff,2.0,0.0,0.0
834cc6fffffffff,11.0,0.0,0.0
834cd0fffffffff,3.0,0.0,0.0
834cd2fffffffff,3.0,0.0,0.0
834cf3fffffffff,21.0,0.0,0.0
836610fffffffff,2.0,0.0,0.0
836613fffffffff,2.0,0.0,0.0
836616fffffffff,8.0,0.0,0.0
8366a0fffffffff,36.0,0.0,0.0
8366a1fffffffff,8.0,5.0,0.0
8366a2fffffffff,4.0,0.0,0.0
8366a3fffffffff,3.0,0.0,0.0
8366a5fffffffff,442.0,28.0,0.0
8366a6fffffffff,16.0,0.0,0.0
8366aefffffffff,2.0,0.0,0.0
8366b0fffffffff,224.0,0.0,0.0
8366b1fffffffff,2.0,0.0,0.0
8366b4fffffffff,3133.0,0.0,0.0
8366b5fffffffff,314.0,0.0,0.0
8366b6fffffffff,46.0,0.0,0.0
836725fffffffff,4.0,0.0,0.0
836730fffffffff,2.0,0.0,0.0
836732fffffffff,12.0,0.0,0.0
836736fffffffff,1.0,0.0,0.0
836790fffffffff,6.0,0.0,0.0
836792fffffffff,15.0,0.0,0.0
836793fffffffff,3.0,0.0,0.0
836794fffffffff,4.0,0.0,0.0
836796fffffffff,20.0,0.0,0.0
83679afffffffff,1101.0,0.0,0.0
83679bfffffffff,164.0,0.0,0.0
836d04fffffffff,58.0,4.0,0.0
836d05fffffffff,351.0,70.0,0.0
836d06fffffffff,8.0,0.0,0.0
836d14fffffffff,32.0,2.0,0.0
836d15fffffffff,54.0,1.0,0.0
836d20fffffffff,95.0,0.0,2.0
836d21fffffffff,201.0,7.0,0.0
836d22fffffffff,54.0,5.0,2.0
836d23fffffffff,721.0,49.0,83.0
836d24fffffffff,81.0,2.0,0.0
836d25fffffffff,390.0,14.0,4.0
836d26fffffffff,3.0,0.0,0.0
836d28fffffffff,1323.0,130.0,0.0
836d29fffffffff,1073.0,218.0,0.0
836d2afffffffff,207.0,14.0,0.0
836d2bfffffffff,1916.0,163.0,0.0
836d2cfffffffff,784.0,28.0,18.0
836d2dfffffffff,1087.0,173.0,6.0
836d2efffffffff,157.0,24.0,2.0
836d30fffffffff,616.0,71.0,0.0
836d31fffffffff,245.0,12.0,1.0
836d32fffffffff,2851.0,307.0,0.0
836d33fffffffff,172.0,23.0,0.0
836d34fffffffff,2318.0,36.0,5.0
836d35fffffffff,2016.0,82.0,23.0
836d36fffffffff,194.0,14.0,0.0
836d60fffffffff,61.0,0.0,0.0
836d61fffffffff,73.0,0.0,0.0
836d63fffffffff,18.0,0.0,0.0
836d64fffffffff,2022.0,0.0,0.0
836d65fffffffff,245.0,0.0,0.0
836d66fffffffff,217.0,0.0,0.0
836d68fffffffff,1369.0,0.0,0.0
836d69fffffffff,9029.0,0.0,0.0
836d6afffffffff,3.0,0.0,0.0
836d6bfffffffff,86.0,0.0,0.0
836d6cfffffffff,17.0,0.0,0.0
836d6dfffffffff,376.0,0.0,0.0
836d6efffffffff,13.0,0.0,0.0
836d74fffffffff,1202.0,8.0,0.0
836d75fffffffff,360.0,0.0,0.0
836d76fffffffff,150.0,18.0,0.0
