cell_id,Pinicola enucleator,Pinicola enucleator [enucleator Group],Pinicola enucleator flammula,Pinicola enucleator carlottae,Pinicola enucleator montana,Pinicola enucleator californica,Pinicola enucleator leucura
83271dfffffffff,116.0,0.0,0.0,0.0,0.0,0.0,0.0
83271efffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83272afffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83272bfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
832740fffffffff,139.0,0.0,0.0,0.0,0.0,0.0,0.0
832741fffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0
832742fffffffff,104.0,0.0,0.0,0.0,0.0,0.0,0.0
832743fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
832744fffffffff,142.0,0.0,0.0,0.0,0.0,0.0,0.0
832745fffffffff,103.0,0.0,0.0,0.0,0.0,0.0,0.0
832746fffffffff,622.0,0.0,0.0,0.0,0.0,0.0,0.0
832750fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
832751fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832752fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
832754fffffffff,513.0,0.0,0.0,0.0,0.0,0.0,0.0
832755fffffffff,185.0,0.0,0.0,0.0,0.0,0.0,0.0
832756fffffffff,923.0,0.0,0.0,0.0,0.0,0.0,0.0
832760fffffffff,65.0,0.0,0.0,0.0,0.0,0.0,0.0
832761fffffffff,590.0,0.0,0.0,0.0,0.0,0.0,0.0
832763fffffffff,2103.0,0.0,0.0,0.0,0.0,0.0,0.0
832765fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
832766fffffffff,73.0,0.0,0.0,0.0,0.0,0.0,0.0
832768fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
832769fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
83276afffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0
83276cfffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0
83276dfffffffff,102.0,0.0,0.0,0.0,0.0,0.0,0.0
83276efffffffff,1023.0,0.0,0.0,0.0,0.0,0.0,0.0
832770fffffffff,135.0,0.0,0.0,0.0,0.0,0.0,0.0
832771fffffffff,115.0,0.0,0.0,0.0,0.0,0.0,0.0
832772fffffffff,387.0,0.0,0.0,0.0,0.0,0.0,0.0
832773fffffffff,83.0,0.0,0.0,0.0,0.0,0.0,0.0
832774fffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0
832775fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
832776fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
832792fffffffff,67.0,0.0,0.0,0.0,0.0,0.0,0.0
832793fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
832799fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
83279afffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0
83279bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83279cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83279efffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8327a0fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8327a5fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8327a6fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
8327a8fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
8327a9fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8327aafffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8327adfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8327b2fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832814fffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0
832832fffffffff,149.0,0.0,0.0,0.0,0.0,0.0,0.0
832880fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
832881fffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0
832882fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832883fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
832884fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
832886fffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0
832888fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832889fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
83288afffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0
83288cfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
83288dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83288efffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
832890fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
832891fffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
832892fffffffff,188.0,0.0,0.0,0.0,0.0,0.0,0.0
832893fffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
832894fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
832895fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832896fffffffff,105.0,0.0,0.0,0.0,11.0,0.0,0.0
832898fffffffff,107.0,0.0,0.0,0.0,2.0,0.0,0.0
832899fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83289afffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0
83289bfffffffff,100.0,0.0,0.0,0.0,0.0,0.0,0.0
83289cfffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
83289dfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
83289efffffffff,93.0,0.0,0.0,0.0,0.0,0.0,0.0
8328aafffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8328b0fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8328b2fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8328b5fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8328d0fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8328d1fffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
8328d2fffffffff,178.0,0.0,0.0,0.0,0.0,0.0,0.0
8328d3fffffffff,99.0,0.0,0.0,0.0,0.0,0.0,0.0
8328d4fffffffff,141.0,0.0,0.0,0.0,0.0,0.0,0.0
8328d6fffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0
8328d8fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8328d9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8328dafffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0
8328dcfffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8328defffffffff,114.0,0.0,0.0,0.0,0.0,0.0,0.0
8328f2fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
832989fffffffff,177.0,0.0,0.0,0.0,0.0,18.0,0.0
83298cfffffffff,212.0,0.0,0.0,0.0,0.0,0.0,0.0
83298dfffffffff,271.0,0.0,0.0,0.0,0.0,0.0,0.0
832990fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
832993fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8329aafffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8329abfffffffff,87.0,0.0,0.0,0.0,0.0,0.0,0.0
832a30fffffffff,65.0,0.0,0.0,0.0,0.0,0.0,0.0
832a32fffffffff,266.0,0.0,0.0,0.0,0.0,0.0,0.0
832a34fffffffff,232.0,0.0,0.0,0.0,0.0,0.0,0.0
832a36fffffffff,387.0,0.0,0.0,0.0,0.0,0.0,0.0
832b00fffffffff,73.0,0.0,0.0,0.0,0.0,0.0,0.0
832b01fffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0
832b02fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
832b03fffffffff,112.0,0.0,0.0,0.0,0.0,0.0,0.0
832b05fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
832b06fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
832b0afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832b0cfffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0
832b0efffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
832b10fffffffff,104.0,0.0,0.0,0.0,0.0,0.0,0.0
832b11fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
832b12fffffffff,1400.0,0.0,0.0,0.0,0.0,0.0,0.0
832b13fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
832b14fffffffff,112.0,0.0,0.0,0.0,0.0,0.0,0.0
832b15fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
832b16fffffffff,2592.0,0.0,0.0,0.0,0.0,0.0,0.0
832b18fffffffff,69.0,0.0,0.0,0.0,0.0,0.0,0.0
832b1afffffffff,341.0,0.0,0.0,0.0,0.0,0.0,0.0
832b1bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832b1cfffffffff,60.0,0.0,0.0,0.0,0.0,0.0,0.0
832b1dfffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
832b1efffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
832b21fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
832b22fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832b23fffffffff,143.0,0.0,0.0,0.0,0.0,0.0,0.0
832b24fffffffff,68.0,0.0,0.0,0.0,0.0,0.0,0.0
832b25fffffffff,66.0,0.0,0.0,0.0,0.0,0.0,0.0
832b28fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
832b2afffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
832b2cfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832b2efffffffff,80.0,0.0,0.0,0.0,0.0,0.0,0.0
832b30fffffffff,514.0,0.0,0.0,0.0,0.0,0.0,0.0
832b31fffffffff,260.0,0.0,0.0,0.0,0.0,0.0,0.0
832b32fffffffff,282.0,0.0,0.0,0.0,0.0,0.0,0.0
832b33fffffffff,192.0,0.0,0.0,0.0,0.0,0.0,0.0
832b34fffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0
832b36fffffffff,538.0,0.0,0.0,0.0,0.0,0.0,0.0
832b80fffffffff,234.0,0.0,0.0,0.0,0.0,0.0,0.0
832b81fffffffff,561.0,0.0,0.0,0.0,0.0,0.0,0.0
832b82fffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0
832b83fffffffff,979.0,0.0,0.0,0.0,0.0,0.0,0.0
832b84fffffffff,229.0,0.0,0.0,0.0,0.0,0.0,0.0
832b85fffffffff,828.0,0.0,0.0,0.0,0.0,0.0,0.0
832b86fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
832b88fffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0
832b89fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
832b8afffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832b8cfffffffff,216.0,0.0,0.0,0.0,0.0,0.0,0.0
832b8dfffffffff,280.0,0.0,0.0,0.0,0.0,0.0,0.0
832b8efffffffff,107.0,0.0,0.0,0.0,0.0,0.0,1.0
832b90fffffffff,1093.0,0.0,0.0,0.0,0.0,0.0,0.0
832b91fffffffff,152.0,0.0,0.0,0.0,0.0,0.0,0.0
832b92fffffffff,84.0,0.0,0.0,0.0,0.0,0.0,0.0
832b93fffffffff,69.0,0.0,0.0,0.0,0.0,0.0,0.0
832b94fffffffff,437.0,0.0,0.0,0.0,0.0,0.0,0.0
832b95fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832b96fffffffff,250.0,0.0,0.0,0.0,0.0,0.0,0.0
832b98fffffffff,521.0,0.0,0.0,0.0,0.0,0.0,0.0
832b99fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832b9afffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0
832b9cfffffffff,1697.0,0.0,0.0,0.0,0.0,0.0,0.0
832b9dfffffffff,95.0,0.0,0.0,0.0,0.0,0.0,0.0
832b9efffffffff,682.0,0.0,0.0,0.0,0.0,0.0,0.0
832ba0fffffffff,711.0,0.0,0.0,0.0,0.0,0.0,0.0
832ba1fffffffff,633.0,0.0,0.0,0.0,0.0,0.0,0.0
832ba3fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
832ba4fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
832ba5fffffffff,2282.0,0.0,0.0,0.0,0.0,0.0,0.0
832ba6fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
832ba8fffffffff,587.0,0.0,0.0,0.0,0.0,0.0,0.0
832ba9fffffffff,231.0,0.0,0.0,0.0,0.0,0.0,0.0
832baafffffffff,1509.0,0.0,0.0,0.0,0.0,0.0,0.0
832babfffffffff,434.0,0.0,0.0,0.0,0.0,0.0,9.0
832bacfffffffff,3221.0,0.0,0.0,0.0,0.0,0.0,0.0
832badfffffffff,75.0,0.0,0.0,0.0,0.0,0.0,0.0
832baefffffffff,1262.0,0.0,0.0,0.0,0.0,0.0,0.0
832bb0fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
832bb2fffffffff,220.0,0.0,0.0,0.0,0.0,0.0,0.0
832bb3fffffffff,413.0,0.0,0.0,0.0,0.0,0.0,0.0
832bb4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832bb5fffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0
832bb6fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
832e1afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832e88fffffffff,7.0,2.0,0.0,0.0,0.0,0.0,0.0
832eacfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8348d8fffffffff,72.0,0.0,0.0,0.0,0.0,0.0,0.0
8348dafffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0
8348dbfffffffff,67.0,0.0,0.0,0.0,0.0,0.0,0.0
