cell_id,Luscinia megarhynchos,Luscinia megarhynchos megarhynchos/africana,Luscinia megarhynchos golzii
843905dffffffff,364.0,0.0,0.0
8439061ffffffff,224.0,0.0,0.0
8439063ffffffff,245.0,0.0,0.0
8439065ffffffff,102.0,0.0,0.0
8439067ffffffff,146.0,0.0,0.0
8439069ffffffff,99.0,0.0,0.0
843906bffffffff,193.0,0.0,0.0
843906dffffffff,204.0,0.0,0.0
8439085ffffffff,5.0,0.0,0.0
8439087ffffffff,13.0,0.0,0.0
8439089ffffffff,159.0,0.0,0.0
843908bffffffff,19.0,0.0,0.0
843908dffffffff,246.0,0.0,0.0
8439091ffffffff,5.0,0.0,0.0
8439093ffffffff,4.0,0.0,0.0
8439095ffffffff,6.0,0.0,0.0
8439097ffffffff,5.0,0.0,0.0
8439099ffffffff,2.0,0.0,0.0
843909bffffffff,4.0,0.0,0.0
843909dffffffff,2.0,0.0,0.0
84390a1ffffffff,43.0,0.0,0.0
84390a3ffffffff,15.0,0.0,0.0
84390a5ffffffff,13.0,0.0,0.0
84390a7ffffffff,2.0,0.0,0.0
84390a9ffffffff,18.0,0.0,0.0
84390abffffffff,9.0,0.0,0.0
84390adffffffff,86.0,0.0,0.0
84390b1ffffffff,14.0,0.0,0.0
84390b3ffffffff,26.0,0.0,0.0
84390b5ffffffff,11.0,0.0,0.0
84390b7ffffffff,15.0,0.0,0.0
84390b9ffffffff,10.0,0.0,0.0
84390bdffffffff,7.0,0.0,0.0
84390c1ffffffff,72.0,0.0,0.0
84390c3ffffffff,69.0,0.0,0.0
84390c5ffffffff,47.0,0.0,0.0
84390c7ffffffff,2.0,0.0,0.0
84390c9ffffffff,596.0,0.0,0.0
84390cbffffffff,1188.0,0.0,0.0
84390cdffffffff,26.0,0.0,0.0
84390d1ffffffff,8.0,0.0,0.0
84390d3ffffffff,77.0,0.0,0.0
84390d5ffffffff,6.0,0.0,0.0
84390d7ffffffff,1.0,0.0,0.0
84390d9ffffffff,7.0,0.0,0.0
84390dbffffffff,15.0,0.0,0.0
84390ddffffffff,19.0,0.0,0.0
84390e1ffffffff,9.0,0.0,0.0
84390e3ffffffff,103.0,0.0,0.0
84390e5ffffffff,2.0,0.0,0.0
84390e7ffffffff,77.0,0.0,0.0
84390e9ffffffff,26.0,0.0,0.0
84390ebffffffff,8.0,0.0,0.0
84390edffffffff,2.0,0.0,0.0
8439101ffffffff,343.0,0.0,0.0
8439103ffffffff,91.0,0.0,0.0
8439109ffffffff,9.0,0.0,0.0
843910bffffffff,57.0,0.0,0.0
8439111ffffffff,151.0,0.0,0.0
8439113ffffffff,44.0,0.0,0.0
8439115ffffffff,196.0,0.0,0.0
8439117ffffffff,7.0,0.0,0.0
8439119ffffffff,254.0,0.0,0.0
843911bffffffff,8.0,0.0,0.0
843911dffffffff,97.0,0.0,0.0
8439151ffffffff,34.0,0.0,0.0
8439153ffffffff,102.0,0.0,0.0
8439155ffffffff,41.0,0.0,0.0
8439157ffffffff,273.0,0.0,0.0
8439159ffffffff,336.0,0.0,0.0
843915bffffffff,680.0,0.0,0.0
843915dffffffff,93.0,0.0,0.0
8439181ffffffff,217.0,0.0,0.0
8439183ffffffff,228.0,0.0,0.0
8439185ffffffff,222.0,0.0,0.0
8439187ffffffff,50.0,0.0,0.0
8439189ffffffff,48.0,0.0,0.0
843918bffffffff,208.0,0.0,0.0
843918dffffffff,22.0,0.0,0.0
8439191ffffffff,54.0,0.0,0.0
8439193ffffffff,139.0,0.0,0.0
8439195ffffffff,269.0,0.0,0.0
8439197ffffffff,104.0,1.0,0.0
8439199ffffffff,9.0,0.0,0.0
843919bffffffff,58.0,0.0,0.0
843919dffffffff,58.0,0.0,0.0
84391a1ffffffff,1.0,0.0,0.0
84391a7ffffffff,4.0,0.0,0.0
84391a9ffffffff,786.0,0.0,0.0
84391abffffffff,462.0,0.0,0.0
84391b9ffffffff,5.0,0.0,0.0
84391c1ffffffff,42.0,0.0,0.0
84391c3ffffffff,31.0,0.0,0.0
84391c5ffffffff,676.0,0.0,0.0
84391c7ffffffff,313.0,0.0,0.0
84391c9ffffffff,20.0,0.0,0.0
84391cbffffffff,91.0,0.0,0.0
84391cdffffffff,21.0,0.0,0.0
84391d1ffffffff,45.0,0.0,0.0
84391d3ffffffff,2.0,0.0,0.0
84391d5ffffffff,15.0,0.0,0.0
84391d7ffffffff,10.0,0.0,0.0
84391dbffffffff,8.0,0.0,0.0
84391ddffffffff,5.0,0.0,0.0
84391e1ffffffff,21.0,0.0,0.0
84391e3ffffffff,141.0,0.0,0.0
84391e7ffffffff,24.0,0.0,0.0
84391e9ffffffff,103.0,0.0,0.0
84391ebffffffff,263.0,0.0,0.0
8439201ffffffff,1.0,0.0,0.0
8439203ffffffff,20.0,0.0,0.0
8439205ffffffff,24.0,0.0,0.0
8439207ffffffff,52.0,0.0,0.0
843920dffffffff,6.0,0.0,0.0
8439211ffffffff,51.0,0.0,0.0
8439213ffffffff,25.0,0.0,0.0
8439215ffffffff,11.0,0.0,0.0
8439217ffffffff,26.0,0.0,0.0
843921bffffffff,18.0,0.0,0.0
843921dffffffff,4.0,0.0,0.0
8439221ffffffff,17.0,0.0,0.0
8439223ffffffff,46.0,0.0,0.0
8439227ffffffff,275.0,0.0,0.0
8439229ffffffff,14.0,0.0,0.0
843922bffffffff,32.0,0.0,0.0
8439231ffffffff,78.0,0.0,0.0
8439233ffffffff,417.0,0.0,0.0
8439235ffffffff,39.0,0.0,0.0
8439237ffffffff,415.0,0.0,0.0
8439239ffffffff,189.0,0.0,0.0
843923bffffffff,143.0,0.0,0.0
843923dffffffff,335.0,0.0,0.0
8439257ffffffff,1.0,0.0,0.0
8439281ffffffff,23.0,0.0,0.0
8439283ffffffff,23.0,0.0,0.0
8439285ffffffff,35.0,0.0,0.0
8439287ffffffff,77.0,0.0,0.0
8439289ffffffff,16.0,0.0,0.0
843928bffffffff,105.0,0.0,0.0
843928dffffffff,78.0,0.0,0.0
8439291ffffffff,4.0,0.0,0.0
8439293ffffffff,109.0,0.0,0.0
8439295ffffffff,28.0,0.0,0.0
8439297ffffffff,263.0,0.0,0.0
8439299ffffffff,63.0,0.0,0.0
843929bffffffff,218.0,0.0,0.0
843929dffffffff,315.0,0.0,0.0
84392a1ffffffff,316.0,0.0,0.0
84392a3ffffffff,89.0,0.0,0.0
84392a5ffffffff,95.0,0.0,0.0
84392a7ffffffff,478.0,0.0,0.0
84392a9ffffffff,44.0,0.0,0.0
84392abffffffff,8.0,0.0,0.0
84392adffffffff,276.0,0.0,0.0
84392b1ffffffff,113.0,0.0,0.0
84392b3ffffffff,12.0,0.0,0.0
84392b5ffffffff,596.0,0.0,0.0
84392b7ffffffff,229.0,0.0,0.0
84392b9ffffffff,111.0,0.0,0.0
84392bbffffffff,20.0,0.0,0.0
84392bdffffffff,59.0,0.0,0.0
84392c1ffffffff,51.0,0.0,0.0
84392c3ffffffff,13.0,0.0,0.0
84392c5ffffffff,168.0,0.0,0.0
84392c7ffffffff,18.0,0.0,0.0
84392c9ffffffff,2.0,0.0,0.0
84392cbffffffff,21.0,0.0,0.0
84392cdffffffff,38.0,0.0,0.0
84392d1ffffffff,12.0,0.0,0.0
84392d3ffffffff,17.0,0.0,0.0
84392d5ffffffff,10.0,0.0,0.0
84392d7ffffffff,24.0,0.0,0.0
84392d9ffffffff,6.0,0.0,0.0
84392dbffffffff,9.0,0.0,0.0
84392ddffffffff,15.0,0.0,0.0
84392e1ffffffff,169.0,0.0,0.0
84392e3ffffffff,27.0,0.0,0.0
84392e5ffffffff,362.0,0.0,0.0
84392e7ffffffff,169.0,0.0,0.0
84392e9ffffffff,51.0,0.0,0.0
84392ebffffffff,229.0,0.0,0.0
84392edffffffff,159.0,0.0,0.0
8439311ffffffff,1.0,0.0,0.0
8439313ffffffff,29.0,0.0,0.0
8439317ffffffff,95.0,0.0,0.0
843931bffffffff,37.0,0.0,0.0
8439331ffffffff,139.0,0.0,0.0
8439333ffffffff,271.0,0.0,0.0
8439335ffffffff,2.0,0.0,0.0
8439337ffffffff,285.0,0.0,0.0
8439339ffffffff,7.0,0.0,0.0
843933bffffffff,176.0,0.0,0.0
8439423ffffffff,86.0,0.0,0.0
8439427ffffffff,13.0,0.0,0.0
8439433ffffffff,11.0,0.0,0.0
8439435ffffffff,283.0,0.0,0.0
8439437ffffffff,1.0,0.0,0.0
8439441ffffffff,71.0,0.0,0.0
8439443ffffffff,96.0,0.0,0.0
8439445ffffffff,87.0,0.0,0.0
8439447ffffffff,1110.0,0.0,0.0
8439449ffffffff,42.0,0.0,0.0
843944bffffffff,44.0,0.0,0.0
843944dffffffff,87.0,0.0,0.0
8439451ffffffff,24.0,0.0,0.0
8439455ffffffff,40.0,0.0,0.0
8439459ffffffff,339.0,0.0,0.0
843945dffffffff,111.0,0.0,0.0
8439469ffffffff,23.0,0.0,0.0
843946bffffffff,7.0,0.0,0.0
843946dffffffff,57.0,0.0,0.0
8439493ffffffff,4.0,0.0,0.0
843950dffffffff,37.0,0.0,0.0
843951dffffffff,2.0,0.0,0.0
843952dffffffff,12.0,0.0,0.0
8439541ffffffff,77.0,0.0,0.0
8439545ffffffff,20.0,0.0,0.0
8439547ffffffff,47.0,0.0,0.0
8439549ffffffff,15.0,0.0,0.0
843954bffffffff,37.0,0.0,0.0
843954dffffffff,43.0,0.0,0.0
8439561ffffffff,61.0,0.0,0.0
8439563ffffffff,55.0,0.0,0.0
8439565ffffffff,83.0,0.0,0.0
8439567ffffffff,95.0,0.0,0.0
8439569ffffffff,2.0,0.0,0.0
843956bffffffff,173.0,0.0,0.0
843956dffffffff,6.0,0.0,0.0
84395a7ffffffff,1.0,0.0,0.0
84395c1ffffffff,94.0,0.0,0.0
84395c9ffffffff,155.0,0.0,0.0
84395cbffffffff,2.0,0.0,0.0
84395d9ffffffff,8.0,0.0,0.0
8439601ffffffff,15.0,0.0,0.0
8439605ffffffff,3.0,0.0,0.0
8439607ffffffff,24.0,0.0,0.0
843960dffffffff,4.0,0.0,0.0
8439611ffffffff,5.0,0.0,0.0
8439613ffffffff,30.0,0.0,0.0
8439615ffffffff,2.0,0.0,0.0
8439617ffffffff,19.0,0.0,0.0
8439619ffffffff,2.0,0.0,0.0
843961bffffffff,7.0,0.0,0.0
8439621ffffffff,31.0,0.0,0.0
8439623ffffffff,12.0,0.0,0.0
8439625ffffffff,63.0,0.0,0.0
8439627ffffffff,83.0,0.0,0.0
8439629ffffffff,2.0,0.0,0.0
843962dffffffff,39.0,0.0,0.0
8439631ffffffff,4.0,0.0,0.0
8439633ffffffff,35.0,1.0,0.0
8439635ffffffff,16.0,0.0,0.0
8439637ffffffff,7.0,0.0,0.0
8439639ffffffff,10.0,0.0,0.0
843963bffffffff,34.0,0.0,0.0
8439641ffffffff,2.0,0.0,0.0
8439643ffffffff,2.0,0.0,0.0
8439645ffffffff,6.0,0.0,0.0
8439647ffffffff,4.0,2.0,0.0
843964bffffffff,5.0,0.0,0.0
8439651ffffffff,1.0,0.0,0.0
8439653ffffffff,2.0,0.0,0.0
8439655ffffffff,2.0,0.0,0.0
8439657ffffffff,1.0,0.0,0.0
8439659ffffffff,1.0,1.0,0.0
843965dffffffff,2.0,0.0,0.0
8439665ffffffff,12.0,0.0,0.0
8439681ffffffff,14.0,0.0,0.0
8439683ffffffff,1.0,0.0,0.0
8439689ffffffff,66.0,0.0,0.0
843968bffffffff,16.0,0.0,0.0
843968dffffffff,47.0,0.0,0.0
8439691ffffffff,3.0,0.0,0.0
8439695ffffffff,6.0,0.0,0.0
8439699ffffffff,6.0,0.0,0.0
843969bffffffff,16.0,0.0,0.0
843969dffffffff,16.0,0.0,0.0
84396c1ffffffff,15.0,0.0,0.0
84396c3ffffffff,49.0,0.0,0.0
84396c5ffffffff,119.0,0.0,0.0
84396c7ffffffff,332.0,0.0,0.0
84396cbffffffff,6.0,0.0,0.0
84396cdffffffff,18.0,0.0,0.0
84396d1ffffffff,17.0,0.0,0.0
84396d3ffffffff,1.0,0.0,0.0
84396d5ffffffff,9.0,0.0,0.0
84396d7ffffffff,7.0,0.0,0.0
84396d9ffffffff,4.0,0.0,0.0
84396ddffffffff,53.0,0.0,0.0
84396e9ffffffff,55.0,0.0,0.0
84396ebffffffff,67.0,0.0,0.0
84396edffffffff,7.0,0.0,0.0
8439701ffffffff,107.0,0.0,0.0
8439703ffffffff,6.0,0.0,0.0
8439705ffffffff,23.0,0.0,0.0
8439707ffffffff,3.0,0.0,0.0
8439709ffffffff,218.0,0.0,0.0
843970bffffffff,37.0,0.0,0.0
843970dffffffff,14.0,0.0,0.0
8439711ffffffff,469.0,0.0,0.0
8439713ffffffff,58.0,0.0,0.0
8439715ffffffff,28.0,0.0,0.0
8439717ffffffff,46.0,0.0,0.0
8439719ffffffff,231.0,0.0,0.0
843971bffffffff,201.0,0.0,0.0
843971dffffffff,233.0,0.0,0.0
8439721ffffffff,61.0,0.0,0.0
8439723ffffffff,4.0,0.0,0.0
8439725ffffffff,18.0,0.0,0.0
8439727ffffffff,30.0,0.0,0.0
8439729ffffffff,95.0,0.0,0.0
843972bffffffff,5.0,0.0,0.0
843972dffffffff,5.0,0.0,0.0
8439731ffffffff,9.0,0.0,0.0
8439733ffffffff,53.0,0.0,0.0
8439735ffffffff,21.0,0.0,0.0
8439737ffffffff,10.0,0.0,0.0
8439739ffffffff,7.0,0.0,0.0
843973bffffffff,19.0,0.0,0.0
843973dffffffff,2.0,0.0,0.0
8439741ffffffff,224.0,0.0,0.0
8439743ffffffff,14.0,0.0,0.0
8439745ffffffff,50.0,0.0,0.0
8439747ffffffff,78.0,0.0,0.0
8439749ffffffff,367.0,0.0,0.0
843974bffffffff,467.0,0.0,0.0
843974dffffffff,142.0,0.0,0.0
8439751ffffffff,39.0,0.0,0.0
8439753ffffffff,98.0,0.0,0.0
8439755ffffffff,339.0,0.0,0.0
8439757ffffffff,180.0,0.0,0.0
8439759ffffffff,6.0,0.0,0.0
843975bffffffff,22.0,0.0,0.0
843975dffffffff,177.0,0.0,0.0
8439761ffffffff,88.0,0.0,0.0
8439763ffffffff,63.0,0.0,0.0
8439765ffffffff,29.0,0.0,0.0
8439767ffffffff,8.0,0.0,0.0
8439769ffffffff,403.0,0.0,0.0
843976bffffffff,8.0,0.0,0.0
843976dffffffff,110.0,0.0,0.0
8439805ffffffff,5.0,0.0,0.0
843981bffffffff,2.0,0.0,0.0
8439827ffffffff,1.0,0.0,0.0
8439831ffffffff,12.0,0.0,0.0
8439833ffffffff,64.0,0.0,0.0
8439835ffffffff,7.0,0.0,0.0
8439837ffffffff,12.0,0.0,0.0
8439839ffffffff,5.0,0.0,0.0
843983bffffffff,14.0,0.0,0.0
8439851ffffffff,2.0,0.0,0.0
8439881ffffffff,12.0,0.0,0.0
8439883ffffffff,24.0,0.0,0.0
8439885ffffffff,72.0,0.0,0.0
8439887ffffffff,7.0,0.0,0.0
8439891ffffffff,2.0,0.0,0.0
8439893ffffffff,3.0,0.0,0.0
8439895ffffffff,6.0,0.0,0.0
843989bffffffff,14.0,0.0,0.0
84398a1ffffffff,10.0,0.0,0.0
84398b9ffffffff,4.0,0.0,0.0
84398c5ffffffff,3.0,0.0,0.0
84398d1ffffffff,2.0,0.0,0.0
84398d3ffffffff,2.0,0.0,0.0
84398dbffffffff,1.0,0.0,0.0
84398e1ffffffff,2.0,0.0,0.0
84398e5ffffffff,25.0,0.0,0.0
84398e7ffffffff,13.0,0.0,0.0
84398edffffffff,63.0,0.0,0.0
8439917ffffffff,1.0,0.0,0.0
843991bffffffff,38.0,0.0,0.0
843993bffffffff,6.0,0.0,0.0
8439989ffffffff,2.0,0.0,0.0
843998dffffffff,1.0,0.0,0.0
84399c9ffffffff,2.0,0.0,0.0
84399d7ffffffff,3.0,0.0,0.0
84399d9ffffffff,2.0,0.0,0.0
84399ebffffffff,1.0,0.0,0.0
8439a83ffffffff,11.0,0.0,0.0
8439a87ffffffff,5.0,0.0,0.0
8439a99ffffffff,11.0,0.0,0.0
8439aa9ffffffff,6.0,0.0,0.0
8439ab3ffffffff,7.0,0.0,0.0
8439ab5ffffffff,2.0,0.0,0.0
8439ab9ffffffff,39.0,0.0,0.0
8439abbffffffff,3.0,0.0,0.0
8439abdffffffff,77.0,0.0,0.0
843e411ffffffff,2.0,0.0,0.0
843e451ffffffff,47.0,0.0,0.0
843e457ffffffff,43.0,0.0,0.0
843e621ffffffff,1.0,0.0,0.0
843e629ffffffff,1.0,0.0,0.0
843e689ffffffff,420.0,6.0,0.0
843e68bffffffff,1.0,0.0,0.0
843e68dffffffff,39.0,0.0,0.0
843e6c1ffffffff,2.0,0.0,0.0
843e6c3ffffffff,107.0,2.0,0.0
843e6c7ffffffff,4.0,0.0,0.0
843e6c9ffffffff,103.0,1.0,0.0
843e6cbffffffff,28.0,0.0,0.0
843e72bffffffff,1.0,0.0,0.0
843f241ffffffff,2.0,0.0,0.0
843f295ffffffff,2.0,0.0,0.0
843f299ffffffff,3.0,0.0,0.0
843f29dffffffff,1.0,0.0,0.0
843f2b3ffffffff,4.0,0.0,0.0
843f2b9ffffffff,2.0,0.0,0.0
843f2c3ffffffff,2.0,0.0,0.0
843f2d3ffffffff,2.0,0.0,0.0
843f2d5ffffffff,9.0,0.0,0.0
843f2d7ffffffff,10.0,0.0,0.0
843f2dbffffffff,28.0,0.0,0.0
843f2ddffffffff,6.0,0.0,0.0
843f305ffffffff,28.0,0.0,0.0
843f365ffffffff,4.0,0.0,0.0
843f441ffffffff,3.0,0.0,0.0
843f443ffffffff,1.0,0.0,0.0
843f445ffffffff,2.0,0.0,0.0
843f44bffffffff,14.0,0.0,0.0
843f459ffffffff,2.0,0.0,0.0
843f45bffffffff,3.0,0.0,0.0
843f4d1ffffffff,26.0,5.0,0.0
843f4d3ffffffff,5.0,2.0,0.0
843f4d9ffffffff,12.0,0.0,0.0
843f4dbffffffff,1.0,0.0,0.0
843f4ddffffffff,2.0,1.0,0.0
843f601ffffffff,9.0,0.0,0.0
843f605ffffffff,7.0,0.0,0.0
843f607ffffffff,5.0,0.0,0.0
843f609ffffffff,21.0,0.0,0.0
843f60bffffffff,12.0,0.0,0.0
843f60dffffffff,2.0,0.0,0.0
843f613ffffffff,26.0,0.0,0.0
843f615ffffffff,47.0,0.0,0.0
843f617ffffffff,2.0,0.0,0.0
843f619ffffffff,20.0,0.0,0.0
843f61bffffffff,37.0,0.0,0.0
843f623ffffffff,1.0,0.0,0.0
843f62bffffffff,2.0,0.0,0.0
843f631ffffffff,34.0,0.0,0.0
843f633ffffffff,8.0,0.0,0.0
843f637ffffffff,3.0,0.0,0.0
843f639ffffffff,2.0,0.0,0.0
843f643ffffffff,4.0,0.0,0.0
843f647ffffffff,1.0,0.0,0.0
843f649ffffffff,15.0,0.0,0.0
843f64bffffffff,3.0,0.0,0.0
843f64dffffffff,27.0,0.0,0.0
843f651ffffffff,4.0,0.0,0.0
843f659ffffffff,6.0,0.0,0.0
843f65dffffffff,8.0,0.0,0.0
843f663ffffffff,4.0,0.0,0.0
843f669ffffffff,1.0,0.0,0.0
843f66bffffffff,1.0,0.0,0.0
843f681ffffffff,22.0,0.0,0.0
843f68bffffffff,6.0,0.0,0.0
843f68dffffffff,29.0,0.0,0.0
843f697ffffffff,2.0,0.0,0.0
843f699ffffffff,2.0,0.0,0.0
843f69dffffffff,2.0,0.0,0.0
843f6a9ffffffff,2.0,0.0,0.0
843f6c1ffffffff,3.0,0.0,0.0
843f6c3ffffffff,3.0,0.0,0.0
843f6c5ffffffff,7.0,0.0,0.0
843f6c9ffffffff,4.0,0.0,0.0
843f6cbffffffff,2.0,0.0,0.0
843f6cdffffffff,5.0,0.0,0.0
843f6d3ffffffff,6.0,0.0,0.0
843f6d5ffffffff,3.0,0.0,0.0
843f6d7ffffffff,3.0,0.0,0.0
843f6d9ffffffff,4.0,0.0,0.0
843f6ddffffffff,9.0,0.0,0.0
843f6e3ffffffff,5.0,0.0,0.0
843f6e9ffffffff,7.0,0.0,0.0
843f6ebffffffff,2.0,0.0,0.0
843f6edffffffff,8.0,0.0,0.0
843f729ffffffff,1.0,0.0,0.0
843f735ffffffff,3.0,0.0,0.0
843f749ffffffff,3.0,0.0,0.0
843f751ffffffff,2.0,0.0,0.0
843f755ffffffff,15.0,0.0,0.0
843f767ffffffff,167.0,0.0,0.0
844221dffffffff,2.0,0.0,0.0
8442251ffffffff,1.0,0.0,0.0
8442253ffffffff,5.0,0.0,0.0
84430adffffffff,3.0,0.0,0.0
84431edffffffff,1.0,0.0,0.0
8443217ffffffff,2.0,0.0,0.0
8443241ffffffff,3.0,0.0,0.0
8443259ffffffff,2.0,0.0,0.0
84432c5ffffffff,3.0,0.0,0.0
84432edffffffff,2.0,0.0,0.0
8443319ffffffff,2.0,0.0,0.0
844335bffffffff,2.0,0.0,0.0
8443603ffffffff,9.0,0.0,0.0
8443609ffffffff,14.0,0.0,0.0
844360bffffffff,43.0,0.0,0.0
8443643ffffffff,2.0,0.0,0.0
8443647ffffffff,11.0,0.0,0.0
844365dffffffff,7.0,0.0,0.0
8443707ffffffff,8.0,0.0,0.0
8443813ffffffff,2.0,0.0,0.0
8443a03ffffffff,90.0,0.0,0.0
8443a13ffffffff,5.0,0.0,0.0
8443a39ffffffff,3.0,0.0,0.0
8443a63ffffffff,2.0,0.0,0.0
8443a69ffffffff,4.0,0.0,0.0
8443ac3ffffffff,2.0,0.0,0.0
8443acdffffffff,18.0,0.0,0.0
8443ae5ffffffff,60.0,0.0,0.0
8443aedffffffff,3.0,0.0,0.0
8452025ffffffff,2.0,0.0,0.0
8452065ffffffff,1.0,0.0,0.0
8452153ffffffff,5.0,0.0,0.0
8452303ffffffff,2.0,0.0,0.0
84529b9ffffffff,3.0,0.0,0.0
845345bffffffff,3.0,0.0,0.0
84534cdffffffff,2.0,0.0,0.0
84534d5ffffffff,38.0,0.0,0.0
84534dbffffffff,12.0,0.0,0.0
8453631ffffffff,2.0,0.0,0.0
845363bffffffff,2.0,0.0,0.0
8453645ffffffff,4.0,1.0,0.0
8453685ffffffff,2.0,0.0,0.0
84536a3ffffffff,9.0,0.0,3.0
84536a9ffffffff,2.0,0.0,0.0
84536bdffffffff,4.0,0.0,1.0
84536e5ffffffff,1.0,0.0,0.0
8453b4dffffffff,1.0,0.0,0.0
84540abffffffff,6.0,0.0,0.0
845440dffffffff,4.0,0.0,0.0
8454a93ffffffff,18.0,2.0,0.0
8454a99ffffffff,1.0,0.0,0.0
8454a9bffffffff,3.0,0.0,0.0
8454addffffffff,2.0,0.0,0.0
8454e4dffffffff,3.0,0.0,0.0
8454f4dffffffff,2.0,0.0,0.0
8455123ffffffff,4.0,0.0,0.0
845530dffffffff,1.0,0.0,0.0
845534bffffffff,5.0,0.0,0.0
8455abdffffffff,2.0,0.0,0.0
845894dffffffff,2.0,0.0,0.0
8458e2dffffffff,6.0,0.0,0.0
8459827ffffffff,2.0,0.0,0.0
84599e5ffffffff,1.0,0.0,0.0
8463321ffffffff,8.0,0.0,0.0
8463325ffffffff,2.0,0.0,0.0
846a697ffffffff,4.0,0.0,0.0
846ae15ffffffff,2.0,0.0,0.0
846aea3ffffffff,1.0,0.0,0.0
846b303ffffffff,1.0,0.0,0.0
84750d3ffffffff,1.0,0.0,0.0
8475131ffffffff,1.0,0.0,0.0
84752abffffffff,1.0,0.0,0.0
847a403ffffffff,4.0,0.0,0.0
847a407ffffffff,2.0,0.0,0.0
847a459ffffffff,5.0,0.0,0.0
847a45dffffffff,1.0,0.0,0.0
847a603ffffffff,4.0,0.0,0.0
847a609ffffffff,49.0,0.0,0.0
847a611ffffffff,4.0,0.0,0.0
847a613ffffffff,1.0,0.0,0.0
847a61dffffffff,11.0,0.0,0.0
847a641ffffffff,5.0,0.0,0.0
847a643ffffffff,4.0,0.0,0.0
847a653ffffffff,4.0,0.0,0.0
847a657ffffffff,51.0,0.0,0.0
847a65bffffffff,5.0,0.0,0.0
847a6a5ffffffff,2.0,0.0,0.0
847a6e1ffffffff,2.0,0.0,0.0
847a6e5ffffffff,52.0,0.0,0.0
847a6edffffffff,1.0,0.0,0.0
847ac81ffffffff,3.0,0.0,0.0
847ac87ffffffff,5.0,0.0,0.0
847ac8bffffffff,2.0,0.0,0.0
847acd5ffffffff,8.0,0.0,0.0
847acd7ffffffff,1.0,0.0,0.0
847ad93ffffffff,1.0,0.0,0.0
847ad99ffffffff,16.0,0.0,0.0
847ae81ffffffff,4.0,0.0,0.0
847aea3ffffffff,3.0,0.0,0.0
847aeabffffffff,2.0,0.0,0.0
847aed3ffffffff,2.0,0.0,0.0
847b481ffffffff,1.0,0.0,0.0
847b597ffffffff,2.0,0.0,0.0
847b59bffffffff,1.0,0.0,0.0
8496901ffffffff,8.0,0.0,0.0
8496907ffffffff,1.0,0.0,0.0
8496921ffffffff,3.0,0.0,0.0
8496925ffffffff,18.0,0.0,0.0
8496935ffffffff,3.0,0.0,0.0
849693dffffffff,12.0,0.0,0.0
8496b19ffffffff,4.0,0.0,0.0
