cell_id,Polioptila caerulea,Polioptila caerulea [obscura Group],Polioptila caerulea caerulea,Polioptila caerulea cozumelae
834995fffffffff,18.0,7.0,2.0,0.0
834996fffffffff,145.0,0.0,6.0,0.0
834998fffffffff,8.0,4.0,0.0,0.0
83499cfffffffff,1.0,0.0,0.0,0.0
8349a2fffffffff,1.0,1.0,0.0,0.0
8349a3fffffffff,1.0,1.0,0.0,0.0
8349a8fffffffff,2.0,0.0,0.0,0.0
8349b2fffffffff,1.0,0.0,0.0,0.0
8349b3fffffffff,3.0,2.0,0.0,0.0
834c83fffffffff,7.0,0.0,0.0,0.0
834c88fffffffff,2.0,0.0,0.0,0.0
834caafffffffff,2.0,0.0,0.0,0.0
836796fffffffff,3.0,0.0,0.0,0.0
836d04fffffffff,1.0,0.0,1.0,0.0
836d05fffffffff,3.0,0.0,3.0,0.0
836d15fffffffff,4.0,0.0,1.0,0.0
836d20fffffffff,4.0,4.0,0.0,0.0
836d21fffffffff,4.0,2.0,0.0,0.0
836d23fffffffff,26.0,0.0,5.0,0.0
836d25fffffffff,8.0,8.0,0.0,0.0
836d2bfffffffff,2.0,0.0,0.0,0.0
836d2cfffffffff,2.0,2.0,0.0,0.0
836d2dfffffffff,4.0,0.0,0.0,0.0
836d2efffffffff,2.0,0.0,0.0,0.0
836d30fffffffff,2.0,0.0,2.0,0.0
836d31fffffffff,2.0,2.0,0.0,0.0
836d32fffffffff,42.0,18.0,21.0,0.0
836d33fffffffff,15.0,1.0,5.0,0.0
836d34fffffffff,10.0,0.0,0.0,0.0
836d35fffffffff,7.0,0.0,5.0,0.0
836d36fffffffff,2.0,2.0,0.0,0.0
836d64fffffffff,47.0,0.0,0.0,0.0
836d65fffffffff,4.0,0.0,0.0,0.0
836d66fffffffff,1.0,0.0,0.0,0.0
836d74fffffffff,11.0,0.0,0.0,0.0
836d75fffffffff,2.0,0.0,0.0,0.0
