cell_id,Buteo platypterus,Buteo platypterus platypterus,Buteo platypterus [antillarum Group]
8426c3bffffffff,41.0,0.0,0.0
8426c4dffffffff,4.0,0.0,0.0
8426c53ffffffff,42.0,0.0,0.0
8426c5bffffffff,11.0,0.0,0.0
8426c6dffffffff,1.0,0.0,0.0
8426c81ffffffff,12.0,0.0,0.0
8426c83ffffffff,47.0,0.0,0.0
8426c85ffffffff,14.0,0.0,0.0
8426c87ffffffff,57.0,0.0,0.0
8426c89ffffffff,168.0,0.0,0.0
8426c8bffffffff,2.0,0.0,0.0
8426c8dffffffff,7.0,0.0,0.0
8426c91ffffffff,20.0,0.0,0.0
8426c93ffffffff,10.0,0.0,0.0
8426c95ffffffff,6.0,0.0,0.0
8426c97ffffffff,14.0,0.0,0.0
8426c99ffffffff,1.0,0.0,0.0
8426c9bffffffff,29.0,0.0,0.0
8426c9dffffffff,40.0,0.0,0.0
8426ca1ffffffff,10.0,0.0,0.0
8426ca3ffffffff,7.0,0.0,0.0
8426ca5ffffffff,4.0,0.0,0.0
8426ca9ffffffff,4.0,0.0,0.0
8426cabffffffff,22.0,0.0,0.0
8426cadffffffff,4.0,0.0,0.0
8426cb1ffffffff,56.0,0.0,0.0
8426cb5ffffffff,12.0,0.0,0.0
8426cb7ffffffff,3.0,0.0,0.0
8426cb9ffffffff,92.0,0.0,0.0
8426cbbffffffff,1.0,0.0,0.0
8426cbdffffffff,153.0,0.0,0.0
8426cc1ffffffff,2.0,0.0,0.0
8426cc3ffffffff,3.0,0.0,0.0
8426cc5ffffffff,2.0,0.0,0.0
8426cc7ffffffff,13.0,0.0,0.0
8426ccbffffffff,6.0,0.0,0.0
8426ccdffffffff,2.0,0.0,0.0
8426cd1ffffffff,9.0,0.0,0.0
8426cd3ffffffff,11.0,0.0,0.0
8426cd5ffffffff,8.0,0.0,0.0
8426cd7ffffffff,15.0,0.0,0.0
8426cd9ffffffff,5.0,0.0,0.0
8426cdbffffffff,11.0,0.0,0.0
8426cddffffffff,1.0,0.0,0.0
8426ce3ffffffff,13.0,0.0,0.0
8426ce7ffffffff,2.0,0.0,0.0
8426cebffffffff,4.0,0.0,0.0
8426cedffffffff,2.0,0.0,0.0
8426d09ffffffff,2.0,0.0,0.0
8426d15ffffffff,3.0,0.0,0.0
8426d1bffffffff,3.0,0.0,0.0
8426d25ffffffff,2.0,0.0,0.0
8426d2bffffffff,1.0,0.0,0.0
8426d31ffffffff,2.0,0.0,0.0
8426d35ffffffff,10.0,0.0,0.0
8426d39ffffffff,4.0,0.0,0.0
8426d47ffffffff,2.0,0.0,0.0
8426d49ffffffff,23.0,0.0,0.0
8426d4bffffffff,84.0,0.0,0.0
8426d4dffffffff,2.0,0.0,0.0
8426d53ffffffff,2.0,0.0,0.0
8426d5dffffffff,2.0,0.0,0.0
8426da5ffffffff,2.0,0.0,0.0
8426dd1ffffffff,2.0,0.0,0.0
8426dd3ffffffff,3.0,0.0,0.0
8426de1ffffffff,1.0,0.0,0.0
8426de7ffffffff,39.0,0.0,0.0
8426e01ffffffff,1.0,0.0,0.0
8426e03ffffffff,7.0,0.0,0.0
8426e05ffffffff,2.0,0.0,0.0
8426e07ffffffff,3.0,0.0,0.0
8426e09ffffffff,15.0,0.0,0.0
8426e11ffffffff,4.0,0.0,0.0
8426e19ffffffff,2.0,0.0,0.0
8426e1bffffffff,7.0,0.0,0.0
8426e21ffffffff,11.0,0.0,0.0
8426e23ffffffff,11.0,0.0,0.0
8426e27ffffffff,2.0,0.0,0.0
8426e2bffffffff,9.0,0.0,0.0
8426e2dffffffff,12.0,0.0,0.0
8426e31ffffffff,3.0,0.0,0.0
8426e33ffffffff,16.0,0.0,0.0
8426e39ffffffff,4.0,0.0,0.0
8426e3dffffffff,6.0,0.0,0.0
8426e41ffffffff,2.0,0.0,0.0
8426e43ffffffff,35.0,0.0,0.0
8426e47ffffffff,16.0,0.0,0.0
8426e4bffffffff,5.0,0.0,0.0
8426e4dffffffff,3.0,0.0,0.0
8426e51ffffffff,25.0,0.0,0.0
8426e53ffffffff,8.0,0.0,0.0
8426e57ffffffff,4.0,0.0,0.0
8426e59ffffffff,21.0,0.0,0.0
8426e5bffffffff,120.0,0.0,0.0
8426e5dffffffff,7.0,0.0,0.0
8426e67ffffffff,2.0,0.0,0.0
8426e6dffffffff,2.0,0.0,0.0
8426e81ffffffff,9.0,0.0,0.0
8426e83ffffffff,8.0,0.0,0.0
8426e85ffffffff,12.0,0.0,0.0
8426e8bffffffff,11.0,0.0,0.0
8426e91ffffffff,1.0,0.0,0.0
8426e93ffffffff,4.0,0.0,0.0
8426e97ffffffff,34.0,0.0,0.0
8426e99ffffffff,56.0,0.0,0.0
8426e9bffffffff,28.0,0.0,0.0
8426e9dffffffff,55.0,0.0,0.0
8426ea1ffffffff,2.0,0.0,0.0
8426ea3ffffffff,3.0,0.0,0.0
8426ea5ffffffff,4.0,0.0,0.0
8426ea9ffffffff,20.0,0.0,0.0
8426eadffffffff,11.0,0.0,0.0
8426eb3ffffffff,2.0,0.0,0.0
8426eb7ffffffff,6.0,0.0,0.0
8426eb9ffffffff,8.0,0.0,0.0
8426ebbffffffff,2.0,0.0,0.0
8426ebdffffffff,6.0,0.0,0.0
8426ec1ffffffff,8.0,0.0,0.0
8426ec3ffffffff,8.0,0.0,0.0
8426ec5ffffffff,2.0,0.0,0.0
8426ec9ffffffff,18.0,0.0,0.0
8426ecbffffffff,54.0,0.0,0.0
8426ecdffffffff,2.0,0.0,0.0
8426ed1ffffffff,150.0,0.0,0.0
8426ed3ffffffff,25.0,0.0,0.0
8426ed5ffffffff,32.0,0.0,0.0
8426ed7ffffffff,72.0,0.0,0.0
8426ed9ffffffff,64.0,0.0,0.0
8426edbffffffff,13.0,0.0,0.0
8426eddffffffff,201.0,0.0,0.0
8426ee1ffffffff,10.0,0.0,0.0
8426ee3ffffffff,19.0,0.0,0.0
8426ee7ffffffff,5.0,0.0,0.0
8426ee9ffffffff,12.0,0.0,0.0
8426eedffffffff,22.0,0.0,0.0
8426f07ffffffff,7.0,0.0,0.0
8426f0dffffffff,14.0,0.0,0.0
8426f13ffffffff,1.0,0.0,0.0
8426f15ffffffff,7.0,0.0,0.0
8426f17ffffffff,2.0,0.0,0.0
8426f21ffffffff,4.0,0.0,0.0
8426f25ffffffff,200.0,0.0,0.0
8426f27ffffffff,78.0,0.0,0.0
8426f29ffffffff,4.0,0.0,0.0
8426f2bffffffff,2.0,0.0,0.0
8426f2dffffffff,115.0,0.0,0.0
8426f33ffffffff,8.0,0.0,0.0
8426f35ffffffff,2.0,0.0,0.0
8426f39ffffffff,5.0,0.0,0.0
8426f3bffffffff,2.0,0.0,0.0
8426f43ffffffff,2.0,0.0,0.0
8426f57ffffffff,5.0,0.0,0.0
8426f59ffffffff,1.0,0.0,0.0
8426f63ffffffff,3.0,0.0,0.0
8426f6dffffffff,3.0,0.0,0.0
8427001ffffffff,58.0,0.0,0.0
8427003ffffffff,13.0,0.0,0.0
8427007ffffffff,6.0,0.0,0.0
8427009ffffffff,4.0,0.0,0.0
842700dffffffff,4.0,0.0,0.0
8427011ffffffff,7.0,0.0,0.0
8427013ffffffff,14.0,0.0,0.0
8427015ffffffff,5.0,0.0,0.0
8427017ffffffff,10.0,0.0,0.0
8427019ffffffff,3.0,0.0,0.0
842701bffffffff,5.0,0.0,0.0
8427021ffffffff,29.0,0.0,0.0
8427023ffffffff,84.0,0.0,0.0
8427025ffffffff,11.0,0.0,0.0
8427027ffffffff,33.0,0.0,0.0
8427029ffffffff,11.0,0.0,0.0
842702bffffffff,70.0,0.0,0.0
842702dffffffff,2.0,0.0,0.0
8427031ffffffff,57.0,0.0,0.0
8427033ffffffff,29.0,0.0,0.0
8427035ffffffff,40.0,0.0,0.0
8427037ffffffff,12.0,0.0,0.0
8427039ffffffff,53.0,0.0,0.0
842703bffffffff,15.0,0.0,0.0
842703dffffffff,28.0,0.0,0.0
8427053ffffffff,5.0,0.0,0.0
8427055ffffffff,4.0,0.0,0.0
8427061ffffffff,3.0,0.0,0.0
8427063ffffffff,24.0,0.0,0.0
8427065ffffffff,2.0,0.0,0.0
8427067ffffffff,3.0,0.0,0.0
8427081ffffffff,2.0,0.0,0.0
8427083ffffffff,2.0,0.0,0.0
8427085ffffffff,47.0,0.0,0.0
8427087ffffffff,2.0,0.0,0.0
8427089ffffffff,17.0,0.0,0.0
842708bffffffff,23.0,0.0,0.0
842708dffffffff,29.0,0.0,0.0
8427091ffffffff,7.0,0.0,0.0
8427093ffffffff,76.0,0.0,0.0
8427095ffffffff,7.0,0.0,0.0
8427097ffffffff,582.0,0.0,0.0
8427099ffffffff,49.0,0.0,0.0
842709bffffffff,118.0,0.0,0.0
842709dffffffff,22.0,0.0,0.0
84270a1ffffffff,6.0,0.0,0.0
84270a3ffffffff,35.0,0.0,0.0
84270a5ffffffff,8.0,0.0,0.0
84270a7ffffffff,10.0,0.0,0.0
84270a9ffffffff,17.0,0.0,0.0
84270abffffffff,17.0,0.0,0.0
84270adffffffff,11.0,0.0,0.0
84270b1ffffffff,31.0,0.0,0.0
84270b3ffffffff,53.0,0.0,0.0
84270b5ffffffff,55.0,0.0,0.0
84270b7ffffffff,27.0,0.0,0.0
84270b9ffffffff,38.0,0.0,0.0
84270bbffffffff,19.0,0.0,0.0
84270bdffffffff,5.0,0.0,0.0
84270c9ffffffff,13.0,0.0,0.0
84270cbffffffff,2.0,0.0,0.0
84270cdffffffff,3.0,0.0,0.0
84270d1ffffffff,26.0,0.0,0.0
84270d3ffffffff,22.0,0.0,0.0
84270d5ffffffff,8.0,0.0,0.0
84270d7ffffffff,30.0,0.0,0.0
84270dbffffffff,22.0,0.0,0.0
84270ddffffffff,2.0,0.0,0.0
84270e1ffffffff,14.0,0.0,0.0
84270e3ffffffff,138.0,0.0,0.0
84270e5ffffffff,19.0,0.0,0.0
84270e7ffffffff,59.0,0.0,0.0
84270e9ffffffff,5.0,0.0,0.0
84270ebffffffff,21.0,0.0,0.0
8427101ffffffff,6.0,0.0,0.0
8427103ffffffff,37.0,0.0,0.0
8427109ffffffff,3.0,0.0,0.0
842710bffffffff,79.0,0.0,0.0
842710dffffffff,2.0,0.0,0.0
8427115ffffffff,2.0,0.0,0.0
8427117ffffffff,18.0,0.0,0.0
8427119ffffffff,2.0,0.0,0.0
842711bffffffff,48.0,0.0,0.0
842711dffffffff,3.0,0.0,0.0
8427125ffffffff,2.0,0.0,0.0
8427127ffffffff,2.0,0.0,0.0
842712bffffffff,24.0,0.0,0.0
8427131ffffffff,19.0,0.0,0.0
8427133ffffffff,19.0,0.0,0.0
8427135ffffffff,2.0,0.0,0.0
8427137ffffffff,6.0,0.0,0.0
842713bffffffff,11.0,0.0,0.0
842713dffffffff,58.0,0.0,0.0
8427145ffffffff,2.0,0.0,0.0
8427157ffffffff,7.0,0.0,0.0
8427161ffffffff,15.0,0.0,0.0
8427163ffffffff,2.0,0.0,0.0
8427165ffffffff,1.0,0.0,0.0
8427169ffffffff,11.0,0.0,0.0
8427181ffffffff,2.0,0.0,0.0
8427183ffffffff,22.0,0.0,0.0
8427187ffffffff,3.0,0.0,0.0
8427189ffffffff,12.0,0.0,0.0
842718bffffffff,16.0,0.0,0.0
842718dffffffff,12.0,0.0,0.0
8427191ffffffff,29.0,0.0,0.0
8427193ffffffff,21.0,0.0,0.0
8427195ffffffff,2.0,0.0,0.0
8427197ffffffff,9.0,0.0,0.0
8427199ffffffff,17.0,0.0,0.0
842719bffffffff,12.0,0.0,0.0
842719dffffffff,84.0,0.0,0.0
84271a1ffffffff,2.0,0.0,0.0
84271a5ffffffff,4.0,0.0,0.0
84271a7ffffffff,20.0,0.0,0.0
84271a9ffffffff,2.0,0.0,0.0
84271abffffffff,22.0,0.0,0.0
84271adffffffff,3.0,0.0,0.0
84271b1ffffffff,35.0,0.0,0.0
84271b3ffffffff,42.0,0.0,0.0
84271b7ffffffff,4.0,0.0,0.0
84271b9ffffffff,3.0,0.0,0.0
84271bbffffffff,2.0,0.0,0.0
84271bdffffffff,5.0,0.0,0.0
84271c3ffffffff,2.0,0.0,0.0
84271c5ffffffff,3.0,0.0,0.0
84271c7ffffffff,14.0,0.0,0.0
84271c9ffffffff,174.0,0.0,0.0
84271cbffffffff,2.0,0.0,0.0
84271cdffffffff,6.0,0.0,0.0
84271d1ffffffff,6.0,0.0,0.0
84271d3ffffffff,34.0,0.0,0.0
84271d5ffffffff,12.0,0.0,0.0
84271d7ffffffff,3.0,0.0,0.0
84271d9ffffffff,18.0,0.0,0.0
84271dbffffffff,30.0,0.0,0.0
84271ddffffffff,15.0,0.0,0.0
84271e5ffffffff,31.0,0.0,0.0
84271e7ffffffff,8.0,0.0,0.0
84271ebffffffff,23.0,0.0,0.0
84271edffffffff,11.0,0.0,0.0
842721bffffffff,2.0,0.0,0.0
8427299ffffffff,2.0,0.0,0.0
842729bffffffff,1.0,0.0,0.0
842729dffffffff,3.0,0.0,0.0
84272a3ffffffff,4.0,0.0,0.0
84272a7ffffffff,4.0,0.0,0.0
84272b3ffffffff,3.0,0.0,0.0
84272b7ffffffff,8.0,0.0,0.0
84272bdffffffff,13.0,0.0,0.0
8427401ffffffff,450.0,0.0,0.0
8427403ffffffff,6.0,0.0,0.0
8427405ffffffff,28.0,0.0,0.0
8427407ffffffff,28.0,0.0,0.0
8427409ffffffff,68.0,0.0,0.0
842740dffffffff,32.0,0.0,0.0
8427411ffffffff,49.0,0.0,0.0
8427413ffffffff,7.0,0.0,0.0
8427417ffffffff,5.0,0.0,0.0
8427419ffffffff,22.0,0.0,0.0
842741bffffffff,18.0,0.0,0.0
842741dffffffff,42.0,0.0,0.0
8427421ffffffff,50.0,0.0,0.0
8427423ffffffff,27.0,0.0,0.0
8427425ffffffff,39.0,0.0,0.0
8427427ffffffff,10.0,0.0,0.0
8427429ffffffff,74.0,0.0,0.0
842742bffffffff,11.0,0.0,0.0
842742dffffffff,82.0,0.0,0.0
8427431ffffffff,27.0,0.0,0.0
8427435ffffffff,52.0,0.0,0.0
8427437ffffffff,43.0,0.0,0.0
8427439ffffffff,16.0,0.0,0.0
842743dffffffff,4.0,0.0,0.0
8427441ffffffff,38.0,0.0,0.0
8427443ffffffff,7.0,0.0,0.0
8427445ffffffff,104.0,0.0,0.0
8427447ffffffff,26.0,0.0,0.0
8427449ffffffff,13.0,0.0,0.0
842744bffffffff,91.0,0.0,0.0
8427451ffffffff,2.0,0.0,0.0
8427453ffffffff,20.0,0.0,0.0
8427457ffffffff,7.0,0.0,0.0
8427459ffffffff,42.0,0.0,0.0
842745bffffffff,87.0,0.0,0.0
842745dffffffff,17.0,0.0,0.0
8427461ffffffff,13.0,0.0,0.0
8427463ffffffff,240.0,0.0,0.0
8427465ffffffff,27.0,0.0,0.0
8427467ffffffff,187.0,0.0,0.0
8427469ffffffff,134.0,0.0,0.0
842746bffffffff,42.0,0.0,0.0
842746dffffffff,48.0,0.0,0.0
8427481ffffffff,68.0,0.0,0.0
8427483ffffffff,52.0,0.0,0.0
8427485ffffffff,98.0,0.0,0.0
8427487ffffffff,75.0,0.0,0.0
842748bffffffff,18.0,0.0,0.0
842748dffffffff,140.0,0.0,0.0
8427491ffffffff,64.0,0.0,0.0
8427493ffffffff,6.0,0.0,0.0
8427495ffffffff,11.0,0.0,0.0
8427497ffffffff,20.0,0.0,0.0
8427499ffffffff,639.0,0.0,0.0
842749bffffffff,11.0,0.0,0.0
842749dffffffff,99.0,0.0,0.0
84274abffffffff,19.0,0.0,0.0
84274b1ffffffff,42.0,0.0,0.0
84274b3ffffffff,13.0,0.0,0.0
84274b5ffffffff,109.0,0.0,0.0
84274b7ffffffff,58.0,0.0,0.0
84274b9ffffffff,75.0,0.0,0.0
84274bbffffffff,16.0,0.0,0.0
84274bdffffffff,7.0,0.0,0.0
84274c1ffffffff,42.0,0.0,0.0
84274c3ffffffff,10.0,0.0,0.0
84274c5ffffffff,5.0,0.0,0.0
84274c7ffffffff,6.0,0.0,0.0
84274c9ffffffff,8.0,0.0,0.0
84274cbffffffff,61.0,0.0,0.0
84274cdffffffff,6.0,0.0,0.0
84274d1ffffffff,13.0,0.0,0.0
84274d3ffffffff,187.0,0.0,0.0
84274d5ffffffff,20.0,0.0,0.0
84274d7ffffffff,52.0,0.0,0.0
84274d9ffffffff,27.0,0.0,0.0
84274dbffffffff,103.0,0.0,0.0
84274ddffffffff,18.0,0.0,0.0
84274e1ffffffff,16.0,0.0,0.0
84274e3ffffffff,56.0,0.0,0.0
84274e9ffffffff,18.0,0.0,0.0
84274ebffffffff,8.0,0.0,0.0
84274edffffffff,1.0,0.0,0.0
8427501ffffffff,23.0,0.0,0.0
8427503ffffffff,16.0,0.0,0.0
8427505ffffffff,22.0,0.0,0.0
8427507ffffffff,3.0,0.0,0.0
8427509ffffffff,76.0,0.0,0.0
842750bffffffff,35.0,0.0,0.0
842750dffffffff,11.0,0.0,0.0
8427511ffffffff,27.0,0.0,0.0
8427513ffffffff,43.0,0.0,0.0
8427515ffffffff,4.0,0.0,0.0
8427517ffffffff,6.0,0.0,0.0
8427519ffffffff,48.0,0.0,0.0
842751bffffffff,51.0,0.0,0.0
842751dffffffff,38.0,0.0,0.0
8427521ffffffff,121.0,0.0,0.0
8427523ffffffff,28.0,0.0,0.0
8427525ffffffff,97.0,0.0,0.0
8427527ffffffff,691.0,0.0,0.0
8427529ffffffff,141.0,0.0,0.0
842752bffffffff,4.0,0.0,0.0
842752dffffffff,32.0,0.0,0.0
8427531ffffffff,18.0,0.0,0.0
8427535ffffffff,24.0,0.0,0.0
8427537ffffffff,31.0,0.0,0.0
8427539ffffffff,26.0,0.0,0.0
842753bffffffff,3.0,0.0,0.0
842753dffffffff,13.0,0.0,0.0
8427541ffffffff,231.0,0.0,0.0
8427543ffffffff,70.0,0.0,0.0
8427545ffffffff,54.0,0.0,0.0
8427547ffffffff,44.0,0.0,0.0
842754bffffffff,5.0,0.0,0.0
842754dffffffff,29.0,0.0,0.0
8427551ffffffff,205.0,0.0,0.0
8427553ffffffff,72.0,0.0,0.0
8427555ffffffff,51.0,0.0,0.0
8427557ffffffff,29.0,0.0,0.0
8427559ffffffff,66.0,0.0,0.0
842755bffffffff,227.0,0.0,0.0
842755dffffffff,33.0,0.0,0.0
8427561ffffffff,36.0,0.0,0.0
8427563ffffffff,24.0,0.0,0.0
8427565ffffffff,106.0,0.0,0.0
8427567ffffffff,56.0,0.0,0.0
8427569ffffffff,1696.0,0.0,0.0
842756bffffffff,51.0,0.0,0.0
842756dffffffff,35.0,0.0,0.0
8427581ffffffff,482.0,0.0,0.0
8427583ffffffff,35.0,0.0,0.0
8427585ffffffff,87.0,0.0,0.0
8427587ffffffff,17.0,0.0,0.0
8427589ffffffff,8.0,0.0,0.0
842758bffffffff,27.0,0.0,0.0
842758dffffffff,83.0,0.0,0.0
8427591ffffffff,177.0,0.0,0.0
8427593ffffffff,414.0,0.0,0.0
8427595ffffffff,42.0,0.0,0.0
8427597ffffffff,17.0,0.0,0.0
8427599ffffffff,68.0,0.0,0.0
842759bffffffff,651.0,0.0,0.0
842759dffffffff,92.0,0.0,0.0
84275a1ffffffff,76.0,0.0,0.0
84275a3ffffffff,18.0,0.0,0.0
84275a5ffffffff,5.0,0.0,0.0
84275a9ffffffff,4.0,0.0,0.0
84275abffffffff,19.0,0.0,0.0
84275adffffffff,17.0,0.0,0.0
84275b3ffffffff,5.0,0.0,0.0
84275b5ffffffff,206.0,0.0,0.0
84275b7ffffffff,7.0,0.0,0.0
84275b9ffffffff,12.0,0.0,0.0
84275bbffffffff,7.0,0.0,0.0
84275bdffffffff,5.0,0.0,0.0
84275c1ffffffff,14.0,0.0,0.0
84275c3ffffffff,32.0,0.0,0.0
84275c5ffffffff,20.0,0.0,0.0
84275c7ffffffff,6.0,0.0,0.0
84275c9ffffffff,24.0,0.0,0.0
84275cbffffffff,21.0,0.0,0.0
84275cdffffffff,100.0,0.0,0.0
84275d1ffffffff,137.0,0.0,0.0
84275d3ffffffff,37.0,0.0,0.0
84275d5ffffffff,33.0,0.0,0.0
84275d7ffffffff,218.0,0.0,0.0
84275d9ffffffff,52.0,0.0,0.0
84275ddffffffff,95.0,0.0,0.0
84275e1ffffffff,9.0,0.0,0.0
84275e3ffffffff,2.0,0.0,0.0
84275e5ffffffff,4.0,0.0,0.0
84275e7ffffffff,15.0,0.0,0.0
84275e9ffffffff,65.0,0.0,0.0
84275ebffffffff,12.0,0.0,0.0
84275edffffffff,17.0,0.0,0.0
8427601ffffffff,2.0,0.0,0.0
8427605ffffffff,8.0,0.0,0.0
8427607ffffffff,11.0,0.0,0.0
8427609ffffffff,6.0,0.0,0.0
842760bffffffff,6.0,0.0,0.0
842760dffffffff,13.0,0.0,0.0
8427611ffffffff,3.0,0.0,0.0
8427613ffffffff,24.0,0.0,0.0
8427615ffffffff,2.0,0.0,0.0
8427617ffffffff,50.0,0.0,0.0
842761bffffffff,18.0,0.0,0.0
842761dffffffff,3.0,0.0,0.0
8427631ffffffff,1022.0,0.0,0.0
8427633ffffffff,79.0,0.0,0.0
8427635ffffffff,11.0,0.0,0.0
8427637ffffffff,118.0,0.0,0.0
8427639ffffffff,16.0,0.0,0.0
842763bffffffff,181.0,0.0,0.0
8427641ffffffff,6.0,0.0,0.0
8427643ffffffff,7.0,0.0,0.0
8427647ffffffff,2.0,0.0,0.0
8427651ffffffff,4.0,0.0,0.0
8427653ffffffff,1.0,0.0,0.0
8427655ffffffff,2.0,0.0,0.0
8427657ffffffff,4.0,0.0,0.0
842765dffffffff,2.0,0.0,0.0
8427661ffffffff,4.0,0.0,0.0
8427665ffffffff,16.0,0.0,0.0
842766bffffffff,7.0,0.0,0.0
842766dffffffff,4.0,0.0,0.0
8427685ffffffff,29.0,0.0,0.0
8427687ffffffff,62.0,0.0,0.0
8427691ffffffff,7.0,0.0,0.0
8427693ffffffff,12.0,0.0,0.0
8427699ffffffff,91.0,0.0,0.0
842769bffffffff,20.0,0.0,0.0
84276a1ffffffff,124.0,0.0,0.0
84276a3ffffffff,27.0,0.0,0.0
84276a5ffffffff,77.0,0.0,0.0
84276a7ffffffff,61.0,0.0,0.0
84276a9ffffffff,16.0,0.0,0.0
84276abffffffff,37.0,0.0,0.0
84276adffffffff,29.0,0.0,0.0
84276b1ffffffff,26.0,0.0,0.0
84276b5ffffffff,29.0,0.0,0.0
84276b7ffffffff,11.0,0.0,0.0
84276bbffffffff,21.0,0.0,0.0
84276bdffffffff,177.0,0.0,0.0
84276c1ffffffff,23.0,0.0,0.0
84276c3ffffffff,22.0,0.0,0.0
84276c5ffffffff,12.0,0.0,0.0
84276c7ffffffff,8.0,0.0,0.0
84276c9ffffffff,18.0,0.0,0.0
84276cbffffffff,65.0,0.0,0.0
84276cdffffffff,20.0,0.0,0.0
84276d1ffffffff,109.0,0.0,0.0
84276d3ffffffff,187.0,0.0,0.0
84276d5ffffffff,41.0,0.0,0.0
84276d7ffffffff,1.0,0.0,0.0
84276e1ffffffff,4.0,0.0,0.0
84276e3ffffffff,9.0,0.0,0.0
84276e5ffffffff,204.0,0.0,0.0
84276e7ffffffff,30.0,0.0,0.0
84276e9ffffffff,24.0,0.0,0.0
84276ebffffffff,8.0,0.0,0.0
84276edffffffff,259.0,0.0,0.0
8427701ffffffff,42.0,0.0,0.0
8427705ffffffff,12.0,0.0,0.0
8427707ffffffff,11.0,0.0,0.0
8427709ffffffff,27.0,0.0,0.0
842770bffffffff,8.0,0.0,0.0
842770dffffffff,42.0,0.0,0.0
8427711ffffffff,35.0,0.0,0.0
8427715ffffffff,40.0,0.0,0.0
8427717ffffffff,18.0,0.0,0.0
842771dffffffff,78.0,0.0,0.0
8427721ffffffff,56.0,0.0,0.0
8427725ffffffff,31.0,0.0,0.0
8427727ffffffff,57.0,0.0,0.0
8427729ffffffff,6.0,0.0,0.0
842772bffffffff,6.0,0.0,0.0
842772dffffffff,37.0,0.0,0.0
8427733ffffffff,18.0,0.0,0.0
8427737ffffffff,23.0,0.0,0.0
842773bffffffff,49.0,0.0,0.0
8427741ffffffff,7.0,0.0,0.0
8427743ffffffff,8.0,0.0,0.0
8427745ffffffff,3.0,0.0,0.0
8427747ffffffff,50.0,0.0,0.0
842774bffffffff,4.0,0.0,0.0
8427759ffffffff,25.0,0.0,0.0
842775dffffffff,8.0,0.0,0.0
8427761ffffffff,20.0,0.0,0.0
8427763ffffffff,15.0,0.0,0.0
8427765ffffffff,2.0,0.0,0.0
8427767ffffffff,3.0,0.0,0.0
8427859ffffffff,15.0,0.0,0.0
842785dffffffff,4.0,0.0,0.0
8427861ffffffff,19.0,0.0,0.0
8427889ffffffff,4.0,0.0,0.0
84278b1ffffffff,7.0,0.0,0.0
84278b3ffffffff,15.0,0.0,0.0
84278b5ffffffff,1.0,0.0,0.0
84278b7ffffffff,8.0,0.0,0.0
84278c1ffffffff,2.0,0.0,0.0
84278c7ffffffff,1.0,0.0,0.0
84278c9ffffffff,5.0,0.0,0.0
84278cbffffffff,5.0,0.0,0.0
84278d5ffffffff,2.0,0.0,0.0
84278d9ffffffff,10.0,0.0,0.0
8427905ffffffff,2.0,0.0,0.0
8427927ffffffff,10.0,0.0,0.0
8427943ffffffff,2.0,0.0,0.0
842794bffffffff,2.0,0.0,0.0
842795bffffffff,6.0,0.0,0.0
8427969ffffffff,8.0,0.0,0.0
8427995ffffffff,2.0,0.0,0.0
8427997ffffffff,3.0,0.0,0.0
8427a01ffffffff,2.0,0.0,0.0
8427a03ffffffff,13.0,0.0,0.0
8427a05ffffffff,5.0,0.0,0.0
8427a0bffffffff,6.0,0.0,0.0
8427a13ffffffff,2.0,0.0,0.0
8427a17ffffffff,2.0,0.0,0.0
8427a1dffffffff,8.0,0.0,0.0
8427a29ffffffff,2.0,0.0,0.0
8427a2dffffffff,4.0,0.0,0.0
8427a39ffffffff,1.0,0.0,0.0
8427a47ffffffff,15.0,0.0,0.0
8427a4bffffffff,3.0,0.0,0.0
8427a4dffffffff,3.0,0.0,0.0
8427a57ffffffff,4.0,0.0,0.0
8427a61ffffffff,8.0,0.0,0.0
8427a6dffffffff,3.0,0.0,0.0
8427a81ffffffff,13.0,0.0,0.0
8427a83ffffffff,2.0,0.0,0.0
8427a87ffffffff,2.0,0.0,0.0
8427a8bffffffff,12.0,0.0,0.0
8427a95ffffffff,4.0,0.0,0.0
8427a9bffffffff,6.0,0.0,0.0
8427a9dffffffff,1.0,0.0,0.0
8427aa5ffffffff,2.0,0.0,0.0
8427aa9ffffffff,2.0,0.0,0.0
8427ab3ffffffff,6.0,0.0,0.0
8427ab7ffffffff,19.0,0.0,0.0
8427abbffffffff,2.0,0.0,0.0
8427abdffffffff,4.0,0.0,0.0
8427ac5ffffffff,9.0,0.0,0.0
8427acdffffffff,2.0,0.0,0.0
8427ad3ffffffff,11.0,0.0,0.0
8427ad5ffffffff,4.0,0.0,0.0
8427ad7ffffffff,6.0,0.0,0.0
8427ad9ffffffff,82.0,0.0,0.0
8427addffffffff,12.0,0.0,0.0
8427ae3ffffffff,2.0,0.0,0.0
8427ae5ffffffff,29.0,0.0,0.0
8427aebffffffff,10.0,0.0,0.0
8427b01ffffffff,2.0,0.0,0.0
8427b07ffffffff,5.0,0.0,0.0
8427b13ffffffff,3.0,0.0,0.0
8427b29ffffffff,16.0,0.0,0.0
8427b2bffffffff,34.0,0.0,0.0
8427b65ffffffff,10.0,0.0,0.0
8427b67ffffffff,1.0,0.0,0.0
8428309ffffffff,242.0,0.0,0.0
842830bffffffff,17.0,0.0,0.0
8428847ffffffff,78.0,0.0,0.0
8428941ffffffff,1.0,0.0,0.0
84289e7ffffffff,3.0,0.0,0.0
8428b07ffffffff,6.0,0.0,0.0
