cell_id,Larus californicus,Larus californicus californicus,Larus californicus albertaensis
8427953ffffffff,4.0,0.0,0.0
8427959ffffffff,2.0,0.0,0.0
842795bffffffff,9.0,0.0,0.0
842795dffffffff,2.0,0.0,0.0
8427963ffffffff,137.0,0.0,0.0
8427965ffffffff,18.0,0.0,0.0
8427967ffffffff,368.0,0.0,0.0
8427969ffffffff,41.0,0.0,0.0
842796dffffffff,28.0,0.0,0.0
8427981ffffffff,1.0,0.0,0.0
8427987ffffffff,2.0,0.0,0.0
842798dffffffff,54.0,0.0,0.0
8427995ffffffff,2.0,0.0,0.0
8427997ffffffff,23.0,0.0,0.0
84279a3ffffffff,40.0,0.0,0.0
84279a5ffffffff,7.0,0.0,0.0
84279a7ffffffff,3.0,0.0,0.0
84279a9ffffffff,4.0,0.0,0.0
84279cbffffffff,2.0,0.0,0.0
84279e1ffffffff,98.0,0.0,0.0
84279e3ffffffff,45.0,0.0,0.0
84279e5ffffffff,6.0,0.0,0.0
84279e7ffffffff,3.0,0.0,0.0
84279e9ffffffff,14.0,0.0,0.0
84279ebffffffff,83.0,0.0,0.0
84279edffffffff,8.0,0.0,0.0
8427a01ffffffff,50.0,0.0,0.0
8427a03ffffffff,126.0,0.0,0.0
8427a05ffffffff,57.0,0.0,0.0
8427a07ffffffff,18.0,0.0,0.0
8427a09ffffffff,41.0,0.0,0.0
8427a0bffffffff,31.0,0.0,0.0
8427a0dffffffff,9.0,0.0,0.0
8427a13ffffffff,2.0,0.0,0.0
8427a15ffffffff,1.0,0.0,0.0
8427a17ffffffff,1.0,0.0,0.0
8427a1dffffffff,5.0,0.0,0.0
8427a21ffffffff,3.0,0.0,0.0
8427a23ffffffff,5.0,0.0,0.0
8427a25ffffffff,2.0,0.0,0.0
8427a27ffffffff,1.0,0.0,0.0
8427a29ffffffff,6.0,0.0,0.0
8427a2bffffffff,2.0,0.0,0.0
8427a2dffffffff,245.0,0.0,0.0
8427a31ffffffff,5.0,0.0,0.0
8427a33ffffffff,2.0,0.0,0.0
8427a3bffffffff,2.0,0.0,0.0
8427a3dffffffff,4.0,0.0,0.0
8427a45ffffffff,5.0,0.0,0.0
8427a47ffffffff,135.0,0.0,0.0
8427a4bffffffff,16.0,0.0,0.0
8427a4dffffffff,2.0,0.0,0.0
8427a51ffffffff,2.0,0.0,0.0
8427a53ffffffff,3.0,0.0,0.0
8427a57ffffffff,8.0,0.0,0.0
8427a5bffffffff,2.0,0.0,0.0
8427a61ffffffff,24.0,0.0,0.0
8427a6bffffffff,1.0,0.0,0.0
8427a6dffffffff,18.0,0.0,0.0
8427a81ffffffff,53.0,0.0,0.0
8427a85ffffffff,10.0,0.0,0.0
8427a87ffffffff,68.0,0.0,0.0
8427a89ffffffff,7.0,0.0,0.0
8427a8bffffffff,9.0,0.0,0.0
8427a8dffffffff,59.0,0.0,0.0
8427a91ffffffff,12.0,0.0,0.0
8427a93ffffffff,170.0,0.0,0.0
8427a95ffffffff,148.0,0.0,0.0
8427a97ffffffff,17.0,0.0,0.0
8427a99ffffffff,5.0,0.0,0.0
8427a9bffffffff,33.0,0.0,0.0
8427a9dffffffff,1.0,0.0,0.0
8427aa5ffffffff,2.0,0.0,0.0
8427aa9ffffffff,60.0,0.0,0.0
8427aabffffffff,4.0,0.0,0.0
8427ab1ffffffff,2.0,0.0,0.0
8427ab3ffffffff,3.0,0.0,0.0
8427ab7ffffffff,7.0,0.0,0.0
8427ab9ffffffff,11.0,0.0,0.0
8427abdffffffff,23.0,0.0,0.0
8427ac5ffffffff,10.0,0.0,0.0
8427ac7ffffffff,2.0,0.0,0.0
8427acdffffffff,4.0,0.0,0.0
8427ad1ffffffff,2.0,0.0,0.0
8427ad3ffffffff,4.0,0.0,0.0
8427ad7ffffffff,7.0,0.0,0.0
8427ad9ffffffff,13.0,0.0,0.0
8427addffffffff,5.0,0.0,0.0
8427ae1ffffffff,2.0,0.0,0.0
8427ae3ffffffff,24.0,0.0,0.0
8427ae5ffffffff,61.0,0.0,0.0
8427ae7ffffffff,6.0,0.0,0.0
8427ae9ffffffff,3.0,0.0,0.0
8427aebffffffff,19.0,0.0,0.0
8427aedffffffff,2.0,0.0,0.0
8427b01ffffffff,2.0,0.0,0.0
8427b03ffffffff,2.0,0.0,0.0
8427b05ffffffff,5.0,0.0,0.0
8427b07ffffffff,10.0,0.0,0.0
8427b0bffffffff,2.0,0.0,0.0
8427b11ffffffff,9.0,0.0,0.0
8427b13ffffffff,15.0,0.0,0.0
8427b15ffffffff,15.0,0.0,0.0
8427b17ffffffff,15.0,0.0,0.0
8427b1bffffffff,2.0,0.0,0.0
8427b1dffffffff,2.0,0.0,0.0
8427b21ffffffff,5.0,0.0,0.0
8427b23ffffffff,6.0,0.0,0.0
8427b25ffffffff,56.0,0.0,0.0
8427b27ffffffff,38.0,0.0,0.0
8427b29ffffffff,106.0,0.0,0.0
8427b2bffffffff,35.0,0.0,0.0
8427b2dffffffff,51.0,0.0,0.0
8427b31ffffffff,1.0,0.0,0.0
8427b33ffffffff,2.0,0.0,0.0
8427b35ffffffff,6.0,0.0,0.0
8427b37ffffffff,14.0,0.0,0.0
8427b39ffffffff,4.0,0.0,0.0
8427b3bffffffff,10.0,0.0,0.0
8427b3dffffffff,2.0,0.0,0.0
8427b49ffffffff,4.0,0.0,0.0
8427b51ffffffff,10.0,0.0,0.0
8427b53ffffffff,11.0,0.0,0.0
8427b55ffffffff,2.0,0.0,0.0
8427b57ffffffff,4.0,0.0,0.0
8427b59ffffffff,5.0,0.0,0.0
8427b5dffffffff,3.0,0.0,0.0
8427b63ffffffff,15.0,0.0,0.0
8427b65ffffffff,144.0,0.0,0.0
8427b67ffffffff,44.0,0.0,0.0
8428001ffffffff,44.0,0.0,0.0
8428003ffffffff,51.0,0.0,0.0
8428005ffffffff,52.0,0.0,0.0
8428007ffffffff,232.0,0.0,0.0
8428009ffffffff,29.0,0.0,0.0
8428021ffffffff,1.0,0.0,0.0
8428023ffffffff,1224.0,0.0,0.0
842802bffffffff,3490.0,0.0,0.0
8428031ffffffff,28.0,0.0,0.0
8428033ffffffff,15.0,0.0,0.0
8428035ffffffff,341.0,0.0,0.0
8428039ffffffff,38.0,0.0,0.0
842803bffffffff,3.0,0.0,0.0
842803dffffffff,158.0,0.0,0.0
8428041ffffffff,16.0,0.0,0.0
8428045ffffffff,48.0,4.0,0.0
8428047ffffffff,89.0,0.0,0.0
842804dffffffff,47.0,0.0,0.0
8428063ffffffff,149.0,0.0,0.0
8428069ffffffff,1417.0,16.0,0.0
842806bffffffff,704.0,17.0,0.0
842806dffffffff,35.0,0.0,0.0
8428101ffffffff,8.0,0.0,0.0
8428103ffffffff,21.0,0.0,0.0
8428105ffffffff,7.0,0.0,0.0
8428107ffffffff,10.0,0.0,0.0
8428109ffffffff,3.0,0.0,0.0
842810bffffffff,5.0,0.0,0.0
842810dffffffff,134.0,0.0,0.0
8428111ffffffff,285.0,0.0,0.0
8428113ffffffff,32.0,0.0,0.0
8428117ffffffff,63.0,0.0,0.0
8428119ffffffff,55.0,0.0,0.0
842811bffffffff,1.0,0.0,0.0
8428121ffffffff,5.0,0.0,0.0
8428123ffffffff,90.0,0.0,0.0
8428127ffffffff,7.0,0.0,0.0
8428129ffffffff,4.0,0.0,0.0
842812bffffffff,122.0,0.0,0.0
8428131ffffffff,6.0,0.0,0.0
8428133ffffffff,387.0,0.0,0.0
8428135ffffffff,20.0,0.0,0.0
8428139ffffffff,87.0,0.0,0.0
842813bffffffff,683.0,0.0,0.0
8428141ffffffff,17.0,0.0,0.0
8428143ffffffff,275.0,0.0,0.0
8428145ffffffff,104.0,0.0,0.0
8428147ffffffff,227.0,0.0,0.0
8428149ffffffff,9.0,0.0,0.0
842814bffffffff,13.0,0.0,0.0
842814dffffffff,9.0,0.0,0.0
8428151ffffffff,42.0,0.0,0.0
8428153ffffffff,89.0,0.0,0.0
8428157ffffffff,124.0,0.0,0.0
8428159ffffffff,77.0,0.0,0.0
842815dffffffff,12.0,0.0,0.0
8428169ffffffff,7.0,0.0,0.0
842816bffffffff,208.0,0.0,0.0
842816dffffffff,27.0,0.0,0.0
8428183ffffffff,417.0,0.0,0.0
8428187ffffffff,13.0,0.0,0.0
842818bffffffff,123.0,0.0,0.0
842818dffffffff,11.0,0.0,0.0
8428191ffffffff,57.0,0.0,0.0
8428193ffffffff,17.0,0.0,0.0
8428195ffffffff,857.0,0.0,0.0
8428197ffffffff,62.0,0.0,0.0
8428199ffffffff,49.0,0.0,0.0
842819bffffffff,11.0,0.0,0.0
842819dffffffff,612.0,0.0,0.0
84281a3ffffffff,28.0,2.0,0.0
84281a5ffffffff,154.0,0.0,0.0
84281a7ffffffff,4.0,2.0,0.0
84281abffffffff,6.0,0.0,0.0
84281adffffffff,45.0,1.0,0.0
84281b1ffffffff,262.0,58.0,0.0
84281b3ffffffff,2338.0,192.0,0.0
84281b5ffffffff,653.0,15.0,0.0
84281b9ffffffff,70.0,0.0,0.0
84281bbffffffff,353.0,20.0,0.0
84281c3ffffffff,345.0,0.0,0.0
84281c9ffffffff,32.0,0.0,0.0
84281cbffffffff,1423.0,0.0,0.0
84281d1ffffffff,20.0,0.0,0.0
84281d3ffffffff,29.0,0.0,0.0
84281d5ffffffff,321.0,0.0,0.0
84281d7ffffffff,23.0,0.0,0.0
84281d9ffffffff,14.0,0.0,0.0
84281dbffffffff,1.0,0.0,0.0
84281ddffffffff,32.0,0.0,0.0
84281e1ffffffff,12.0,0.0,0.0
84281e3ffffffff,62.0,0.0,0.0
84281e5ffffffff,145.0,0.0,0.0
84281e7ffffffff,31.0,0.0,0.0
84281e9ffffffff,36.0,0.0,0.0
84281ebffffffff,66.0,0.0,0.0
84281edffffffff,188.0,0.0,0.0
8428225ffffffff,36.0,0.0,0.0
8428301ffffffff,2801.0,0.0,0.0
8428303ffffffff,269.0,0.0,0.0
8428305ffffffff,1453.0,0.0,0.0
8428307ffffffff,296.0,0.0,0.0
8428309ffffffff,23580.0,13.0,0.0
842830bffffffff,5585.0,67.0,0.0
842830dffffffff,1804.0,0.0,0.0
8428311ffffffff,95.0,2.0,0.0
8428313ffffffff,313.0,7.0,0.0
8428315ffffffff,3.0,2.0,0.0
8428317ffffffff,72.0,0.0,0.0
8428319ffffffff,1247.0,56.0,0.0
842831bffffffff,32.0,0.0,0.0
842831dffffffff,4006.0,76.0,0.0
8428321ffffffff,852.0,2.0,0.0
8428323ffffffff,287.0,0.0,0.0
8428325ffffffff,3.0,0.0,0.0
8428327ffffffff,1.0,0.0,0.0
8428329ffffffff,1493.0,0.0,0.0
842832bffffffff,7936.0,3.0,0.0
842832dffffffff,2.0,0.0,0.0
8428331ffffffff,498.0,0.0,0.0
8428333ffffffff,7.0,0.0,0.0
8428335ffffffff,382.0,0.0,0.0
8428337ffffffff,41.0,0.0,0.0
8428339ffffffff,76.0,0.0,0.0
842833bffffffff,321.0,0.0,0.0
842833dffffffff,102.0,0.0,0.0
8428341ffffffff,6889.0,0.0,0.0
8428343ffffffff,11899.0,0.0,0.0
8428345ffffffff,1565.0,0.0,0.0
8428347ffffffff,16635.0,0.0,0.0
8428349ffffffff,4581.0,0.0,0.0
842834bffffffff,150.0,0.0,0.0
842834dffffffff,24644.0,0.0,0.0
8428351ffffffff,90.0,0.0,0.0
8428353ffffffff,120.0,0.0,0.0
8428355ffffffff,11841.0,489.0,0.0
8428357ffffffff,1098.0,13.0,0.0
8428359ffffffff,30.0,0.0,0.0
842835bffffffff,7.0,0.0,0.0
842835dffffffff,3633.0,0.0,0.0
8428361ffffffff,371.0,0.0,0.0
8428363ffffffff,42.0,0.0,0.0
8428365ffffffff,88.0,0.0,0.0
8428367ffffffff,321.0,0.0,0.0
8428369ffffffff,377.0,0.0,0.0
842836bffffffff,195.0,0.0,0.0
842836dffffffff,206.0,0.0,0.0
8428801ffffffff,112.0,0.0,0.0
8428803ffffffff,1.0,0.0,0.0
8428805ffffffff,4.0,0.0,0.0
8428807ffffffff,15.0,0.0,0.0
842880bffffffff,5.0,0.0,0.0
842880dffffffff,7.0,0.0,0.0
8428813ffffffff,94.0,0.0,0.0
8428815ffffffff,7.0,0.0,0.0
8428817ffffffff,85.0,0.0,0.0
8428819ffffffff,5.0,0.0,0.0
842881bffffffff,93.0,0.0,0.0
842881dffffffff,12.0,0.0,0.0
8428827ffffffff,1.0,0.0,0.0
8428839ffffffff,23.0,0.0,0.0
8428841ffffffff,1055.0,0.0,0.0
8428843ffffffff,1791.0,37.0,0.0
8428845ffffffff,19.0,0.0,0.0
8428847ffffffff,9.0,0.0,0.0
8428849ffffffff,691.0,0.0,0.0
842884bffffffff,312.0,3.0,0.0
842884dffffffff,854.0,0.0,0.0
8428851ffffffff,6.0,0.0,0.0
8428855ffffffff,64.0,0.0,0.0
8428857ffffffff,19.0,0.0,0.0
842885dffffffff,505.0,7.0,0.0
8428863ffffffff,10.0,0.0,0.0
8428865ffffffff,2.0,0.0,0.0
8428869ffffffff,2.0,0.0,0.0
8428881ffffffff,189.0,0.0,0.0
8428883ffffffff,40.0,0.0,0.0
8428885ffffffff,137.0,0.0,0.0
8428887ffffffff,96.0,0.0,0.0
8428889ffffffff,906.0,0.0,0.0
842888bffffffff,1141.0,0.0,0.0
842888dffffffff,24.0,0.0,0.0
8428891ffffffff,257.0,0.0,0.0
8428893ffffffff,8.0,0.0,0.0
8428895ffffffff,572.0,0.0,0.0
8428897ffffffff,150.0,0.0,0.0
8428899ffffffff,6.0,0.0,0.0
842889bffffffff,28.0,0.0,0.0
842889dffffffff,21.0,0.0,0.0
84288a3ffffffff,248.0,0.0,0.0
84288a7ffffffff,2.0,0.0,0.0
84288a9ffffffff,130.0,0.0,0.0
84288abffffffff,2.0,0.0,0.0
84288adffffffff,64.0,0.0,0.0
84288b1ffffffff,6.0,0.0,0.0
84288b3ffffffff,103.0,0.0,0.0
84288b5ffffffff,70.0,0.0,0.0
84288b7ffffffff,1.0,0.0,0.0
84288b9ffffffff,321.0,0.0,0.0
84288bbffffffff,226.0,0.0,0.0
84288bdffffffff,11.0,0.0,0.0
84288c3ffffffff,19.0,0.0,0.0
84288c5ffffffff,106.0,0.0,0.0
84288c7ffffffff,8.0,0.0,0.0
84288cdffffffff,1.0,0.0,0.0
84288d1ffffffff,289.0,0.0,0.0
84288d3ffffffff,2.0,0.0,0.0
84288d5ffffffff,555.0,0.0,0.0
84288d7ffffffff,2.0,0.0,0.0
84288dbffffffff,393.0,0.0,0.0
84288ddffffffff,8.0,0.0,0.0
84288e3ffffffff,3.0,0.0,0.0
84288e5ffffffff,2.0,0.0,0.0
84288e7ffffffff,386.0,0.0,0.0
84288e9ffffffff,3.0,0.0,0.0
8428905ffffffff,4.0,0.0,0.0
8428907ffffffff,276.0,0.0,0.0
8428909ffffffff,25.0,0.0,0.0
842890bffffffff,96.0,0.0,0.0
842890dffffffff,185.0,0.0,0.0
8428911ffffffff,1.0,0.0,0.0
8428915ffffffff,6.0,0.0,0.0
842891dffffffff,29.0,0.0,0.0
8428923ffffffff,12.0,0.0,0.0
8428927ffffffff,1.0,0.0,0.0
8428929ffffffff,7.0,0.0,0.0
8428931ffffffff,7.0,0.0,0.0
8428935ffffffff,133.0,0.0,0.0
8428937ffffffff,245.0,0.0,0.0
842893bffffffff,55.0,0.0,0.0
842893dffffffff,269.0,0.0,0.0
8428941ffffffff,130.0,0.0,0.0
8428945ffffffff,10.0,0.0,0.0
8428947ffffffff,4.0,0.0,0.0
8428949ffffffff,249.0,0.0,0.0
842894bffffffff,44.0,0.0,0.0
842894dffffffff,2.0,0.0,0.0
8428951ffffffff,2.0,0.0,0.0
8428957ffffffff,2.0,0.0,0.0
8428959ffffffff,12.0,0.0,0.0
8428961ffffffff,140.0,0.0,0.0
8428963ffffffff,17.0,0.0,0.0
8428965ffffffff,53.0,0.0,0.0
8428967ffffffff,35.0,0.0,0.0
8428969ffffffff,58.0,0.0,0.0
842896bffffffff,115.0,0.0,0.0
8428983ffffffff,1.0,0.0,0.0
8428985ffffffff,43.0,0.0,0.0
8428987ffffffff,8.0,0.0,0.0
842898dffffffff,34.0,0.0,0.0
8428993ffffffff,43.0,0.0,0.0
8428995ffffffff,2.0,0.0,0.0
8428997ffffffff,2.0,0.0,0.0
842899bffffffff,57.0,0.0,0.0
84289a3ffffffff,2.0,0.0,0.0
84289a5ffffffff,14.0,0.0,0.0
84289a9ffffffff,12.0,0.0,0.0
84289abffffffff,244.0,0.0,0.0
84289b1ffffffff,14.0,0.0,0.0
84289b3ffffffff,3.0,0.0,0.0
84289b5ffffffff,144.0,0.0,0.0
84289b7ffffffff,44.0,0.0,0.0
84289b9ffffffff,3.0,0.0,0.0
84289bdffffffff,116.0,0.0,0.0
84289d1ffffffff,9.0,0.0,0.0
84289d7ffffffff,1.0,0.0,0.0
84289d9ffffffff,2.0,0.0,0.0
84289dbffffffff,111.0,0.0,0.0
84289e3ffffffff,2.0,0.0,0.0
84289e5ffffffff,12.0,0.0,0.0
84289e7ffffffff,20.0,0.0,0.0
84289e9ffffffff,8.0,0.0,0.0
84289ebffffffff,17.0,0.0,0.0
84289edffffffff,299.0,0.0,0.0
8428a11ffffffff,2.0,0.0,0.0
8428a13ffffffff,2.0,0.0,0.0
8428a17ffffffff,8.0,0.0,0.0
8428a19ffffffff,2.0,0.0,0.0
8428a1bffffffff,2.0,0.0,0.0
8428a21ffffffff,1.0,0.0,0.0
8428a27ffffffff,7.0,0.0,0.0
8428a29ffffffff,33.0,0.0,0.0
8428a31ffffffff,41.0,0.0,0.0
8428a35ffffffff,2.0,0.0,0.0
8428a37ffffffff,2.0,0.0,0.0
8428a43ffffffff,4.0,0.0,0.0
8428a45ffffffff,2.0,0.0,0.0
8428a57ffffffff,2.0,0.0,0.0
8428a63ffffffff,2.0,0.0,0.0
8428a67ffffffff,6.0,0.0,0.0
8428a6dffffffff,49.0,0.0,0.0
8428a85ffffffff,2.0,0.0,0.0
8428a8dffffffff,31.0,0.0,0.0
8428a91ffffffff,117.0,0.0,0.0
8428a93ffffffff,15.0,0.0,0.0
8428a95ffffffff,59.0,0.0,0.0
8428a97ffffffff,48.0,0.0,0.0
8428a99ffffffff,90.0,0.0,0.0
8428a9bffffffff,16.0,0.0,0.0
8428aa5ffffffff,6.0,0.0,0.0
8428aadffffffff,11.0,0.0,0.0
8428ab3ffffffff,2.0,0.0,0.0
8428ab9ffffffff,3.0,0.0,0.0
8428ac1ffffffff,74.0,0.0,0.0
8428ac5ffffffff,4.0,0.0,0.0
8428ac9ffffffff,25.0,0.0,0.0
8428acbffffffff,108.0,0.0,0.0
8428ad1ffffffff,15.0,0.0,0.0
8428ad5ffffffff,10.0,0.0,0.0
8428ad7ffffffff,2.0,0.0,0.0
8428adbffffffff,3.0,0.0,0.0
8428addffffffff,628.0,0.0,0.0
8428ae1ffffffff,493.0,0.0,0.0
8428ae3ffffffff,646.0,0.0,0.0
8428ae7ffffffff,1.0,0.0,0.0
8428ae9ffffffff,125.0,0.0,0.0
8428aebffffffff,178.0,0.0,0.0
8428b01ffffffff,23.0,0.0,0.0
8428b03ffffffff,86.0,0.0,0.0
8428b07ffffffff,144.0,0.0,0.0
8428b09ffffffff,2.0,0.0,0.0
8428b0bffffffff,6.0,0.0,0.0
8428b0dffffffff,19.0,0.0,0.0
8428b11ffffffff,694.0,0.0,0.0
8428b13ffffffff,13.0,0.0,0.0
8428b15ffffffff,16.0,0.0,0.0
8428b17ffffffff,99.0,0.0,0.0
8428b19ffffffff,3.0,0.0,0.0
8428b1bffffffff,5.0,0.0,0.0
8428b1dffffffff,402.0,0.0,0.0
8428b21ffffffff,14.0,0.0,0.0
8428b23ffffffff,32.0,0.0,0.0
8428b25ffffffff,21.0,0.0,0.0
8428b27ffffffff,1.0,0.0,0.0
8428b29ffffffff,9.0,0.0,0.0
8428b2bffffffff,346.0,0.0,0.0
8428b2dffffffff,16.0,0.0,0.0
8428b31ffffffff,1.0,0.0,0.0
8428b3bffffffff,42.0,2.0,0.0
8428b3dffffffff,1.0,0.0,0.0
8428b45ffffffff,28.0,0.0,0.0
8428b49ffffffff,9.0,0.0,0.0
8428b53ffffffff,23.0,0.0,0.0
8428b57ffffffff,5.0,0.0,0.0
8428b61ffffffff,1102.0,0.0,0.0
8428b63ffffffff,43.0,0.0,0.0
8428b65ffffffff,116.0,0.0,0.0
8428b67ffffffff,7.0,0.0,0.0
8428b69ffffffff,1914.0,0.0,0.0
8428b6bffffffff,83.0,0.0,0.0
8428b6dffffffff,623.0,0.0,0.0
8428c01ffffffff,34.0,0.0,0.0
8428c03ffffffff,21.0,0.0,0.0
8428c07ffffffff,35.0,0.0,0.0
8428c09ffffffff,15.0,0.0,0.0
8428c0dffffffff,763.0,0.0,0.0
8428c23ffffffff,282.0,0.0,0.0
8428c25ffffffff,943.0,0.0,0.0
8428c27ffffffff,781.0,0.0,0.0
8428c29ffffffff,281.0,0.0,0.0
8428c2bffffffff,225.0,0.0,0.0
8428c2dffffffff,13.0,0.0,0.0
8428c31ffffffff,11.0,0.0,0.0
8428c33ffffffff,10.0,0.0,0.0
8428c35ffffffff,375.0,0.0,0.0
8428c37ffffffff,7.0,0.0,0.0
8428c39ffffffff,22.0,0.0,0.0
8428c3dffffffff,33.0,0.0,0.0
8428c41ffffffff,34.0,0.0,0.0
8428c43ffffffff,5.0,0.0,0.0
8428c45ffffffff,3.0,0.0,0.0
8428c47ffffffff,84.0,0.0,0.0
8428c49ffffffff,34.0,0.0,0.0
8428c61ffffffff,7454.0,0.0,0.0
8428c63ffffffff,177.0,0.0,0.0
8428c65ffffffff,18.0,0.0,0.0
8428c67ffffffff,44.0,0.0,0.0
8428c69ffffffff,137.0,0.0,0.0
8428c6bffffffff,3243.0,0.0,0.0
8428c6dffffffff,698.0,0.0,0.0
8428ca1ffffffff,11.0,0.0,0.0
8428ca3ffffffff,2.0,0.0,0.0
8428ca5ffffffff,22.0,0.0,0.0
8428ca7ffffffff,17.0,0.0,0.0
8428ca9ffffffff,3.0,0.0,0.0
8428cadffffffff,40.0,0.0,0.0
8428cb5ffffffff,8.0,0.0,0.0
8428cb7ffffffff,6.0,0.0,0.0
8428ce5ffffffff,172.0,0.0,0.0
8428ce7ffffffff,23.0,0.0,0.0
8428d05ffffffff,28.0,0.0,0.0
8428d07ffffffff,2.0,0.0,0.0
8428d0bffffffff,627.0,0.0,0.0
8428d0dffffffff,10.0,0.0,0.0
8428d11ffffffff,1283.0,0.0,0.0
8428d13ffffffff,1424.0,0.0,0.0
8428d15ffffffff,151.0,0.0,0.0
8428d17ffffffff,570.0,0.0,0.0
8428d19ffffffff,2398.0,0.0,0.0
8428d1bffffffff,6738.0,0.0,0.0
8428d1dffffffff,1478.0,0.0,0.0
8428d23ffffffff,11.0,0.0,0.0
8428d25ffffffff,40.0,0.0,0.0
8428d27ffffffff,2.0,0.0,0.0
8428d29ffffffff,6.0,0.0,0.0
8428d2bffffffff,1.0,0.0,0.0
8428d2dffffffff,3.0,0.0,0.0
8428d31ffffffff,14.0,0.0,0.0
8428d33ffffffff,65.0,0.0,0.0
8428d37ffffffff,21.0,0.0,0.0
8428d3bffffffff,38.0,0.0,0.0
8428d3dffffffff,12.0,0.0,0.0
8428d41ffffffff,2.0,0.0,0.0
8428d43ffffffff,3.0,0.0,0.0
8428d45ffffffff,6.0,0.0,0.0
8428d47ffffffff,12.0,0.0,0.0
8428d49ffffffff,13.0,0.0,0.0
8428d4bffffffff,6.0,0.0,0.0
8428d4dffffffff,2.0,0.0,0.0
8428d51ffffffff,549.0,0.0,0.0
8428d55ffffffff,4621.0,0.0,0.0
8428d57ffffffff,1584.0,0.0,0.0
8428d59ffffffff,342.0,0.0,0.0
8428d5bffffffff,164.0,0.0,0.0
8428d5dffffffff,2058.0,0.0,0.0
8428d61ffffffff,24.0,0.0,0.0
8428d63ffffffff,104.0,0.0,0.0
8428d65ffffffff,69.0,0.0,0.0
8428d67ffffffff,113.0,0.0,0.0
8428d69ffffffff,124.0,0.0,0.0
8428d6bffffffff,171.0,0.0,0.0
8428d6dffffffff,108.0,0.0,0.0
8428d81ffffffff,198.0,0.0,0.0
8428d83ffffffff,76.0,0.0,0.0
8428d85ffffffff,13.0,0.0,0.0
8428d89ffffffff,1382.0,0.0,0.0
8428d8bffffffff,417.0,0.0,0.0
8428d8dffffffff,77.0,0.0,0.0
8428d93ffffffff,13.0,0.0,0.0
8428d95ffffffff,34.0,0.0,0.0
8428d97ffffffff,23.0,0.0,0.0
8428d99ffffffff,4.0,0.0,0.0
8428d9dffffffff,330.0,0.0,0.0
8428dabffffffff,8.0,0.0,0.0
8428db1ffffffff,8.0,0.0,0.0
8428db9ffffffff,16.0,0.0,0.0
8428dbdffffffff,6.0,0.0,0.0
8428dc1ffffffff,1.0,0.0,0.0
8428dc3ffffffff,65.0,0.0,0.0
8428dc5ffffffff,96.0,0.0,0.0
8428dc7ffffffff,1641.0,0.0,0.0
8428dc9ffffffff,2562.0,0.0,0.0
8428dcbffffffff,13.0,0.0,0.0
8428dcdffffffff,92.0,0.0,0.0
8428dd1ffffffff,516.0,0.0,0.0
8428dd3ffffffff,47.0,0.0,0.0
8428dd5ffffffff,98.0,0.0,0.0
8428dd9ffffffff,217.0,0.0,0.0
8428ddbffffffff,126.0,0.0,0.0
8428dddffffffff,475.0,0.0,0.0
8428de1ffffffff,280.0,0.0,0.0
8428de3ffffffff,60.0,0.0,0.0
8428de9ffffffff,2634.0,0.0,0.0
8428debffffffff,564.0,0.0,0.0
8428dedffffffff,50.0,0.0,0.0
8428e21ffffffff,70.0,0.0,0.0
8428e23ffffffff,10.0,0.0,0.0
8428e25ffffffff,71.0,0.0,0.0
8428e27ffffffff,42.0,0.0,0.0
8428e29ffffffff,71.0,0.0,0.0
8428e2bffffffff,4.0,0.0,0.0
8428e2dffffffff,30.0,0.0,0.0
8428e35ffffffff,8.0,0.0,0.0
8428e45ffffffff,2.0,0.0,0.0
8428e61ffffffff,169.0,0.0,0.0
8428e63ffffffff,9.0,0.0,0.0
8428e65ffffffff,794.0,0.0,0.0
8428e67ffffffff,319.0,0.0,0.0
8428e69ffffffff,41.0,0.0,0.0
8428e6bffffffff,18.0,0.0,0.0
8428e6dffffffff,74.0,0.0,0.0
8428f01ffffffff,2346.0,0.0,0.0
8428f03ffffffff,548.0,0.0,0.0
8428f05ffffffff,505.0,0.0,0.0
8428f07ffffffff,269.0,0.0,0.0
8428f09ffffffff,23.0,0.0,0.0
8428f0bffffffff,538.0,0.0,0.0
8428f11ffffffff,1100.0,0.0,0.0
8428f13ffffffff,5.0,0.0,0.0
8428f15ffffffff,214.0,0.0,0.0
8428f17ffffffff,1193.0,0.0,0.0
8428f19ffffffff,1440.0,0.0,0.0
8428f1bffffffff,10.0,0.0,0.0
8428f1dffffffff,132.0,0.0,0.0
8428f21ffffffff,3.0,0.0,0.0
8428f27ffffffff,111.0,0.0,0.0
8428f29ffffffff,601.0,0.0,0.0
8428f2dffffffff,23.0,0.0,0.0
8428f31ffffffff,13.0,0.0,0.0
8428f33ffffffff,16.0,0.0,0.0
8428f35ffffffff,32.0,0.0,0.0
8428f37ffffffff,1688.0,0.0,0.0
8428f39ffffffff,271.0,0.0,0.0
8428f3bffffffff,89.0,0.0,0.0
8428f41ffffffff,17.0,0.0,0.0
8428f43ffffffff,173.0,0.0,0.0
8428f45ffffffff,24.0,0.0,0.0
8428f47ffffffff,2.0,0.0,0.0
8428f49ffffffff,4.0,0.0,0.0
8428f4bffffffff,364.0,0.0,0.0
8428f51ffffffff,1479.0,0.0,0.0
8428f55ffffffff,51.0,0.0,0.0
8428f57ffffffff,430.0,0.0,0.0
8428f59ffffffff,5837.0,0.0,0.0
8428f5bffffffff,567.0,0.0,0.0
