cell_id,Aegithalos caudatus,Aegithalos caudatus caudatus,Aegithalos caudatus [europaeus Group],Aegithalos caudatus [alpinus Group]
8419681ffffffff,2.0,0.0,0.0,0.0
8419683ffffffff,69.0,1.0,6.0,0.0
8419689ffffffff,38.0,0.0,0.0,0.0
841968bffffffff,12.0,0.0,0.0,0.0
8419691ffffffff,99.0,0.0,0.0,0.0
8419693ffffffff,186.0,2.0,4.0,0.0
8419695ffffffff,104.0,0.0,11.0,0.0
8419697ffffffff,83.0,0.0,0.0,0.0
8419699ffffffff,31.0,0.0,0.0,0.0
841969bffffffff,70.0,0.0,0.0,0.0
841969dffffffff,137.0,0.0,13.0,0.0
84196b1ffffffff,14.0,0.0,0.0,0.0
84196b3ffffffff,18.0,0.0,0.0,0.0
84196b7ffffffff,6.0,0.0,0.0,0.0
84196b9ffffffff,26.0,0.0,2.0,0.0
84196bbffffffff,51.0,0.0,4.0,0.0
84196c3ffffffff,1.0,0.0,0.0,0.0
84196d1ffffffff,15.0,0.0,0.0,0.0
84196d3ffffffff,57.0,0.0,2.0,0.0
84196d5ffffffff,2.0,0.0,0.0,0.0
84196d7ffffffff,51.0,0.0,0.0,0.0
84196d9ffffffff,30.0,0.0,3.0,0.0
84196dbffffffff,57.0,0.0,4.0,0.0
84196ddffffffff,8.0,2.0,0.0,0.0
8419721ffffffff,55.0,0.0,5.0,0.0
8419723ffffffff,131.0,0.0,7.0,0.0
8419725ffffffff,84.0,0.0,0.0,0.0
8419727ffffffff,201.0,0.0,7.0,0.0
8419729ffffffff,50.0,0.0,0.0,0.0
841972bffffffff,31.0,0.0,4.0,0.0
841972dffffffff,58.0,0.0,4.0,0.0
8419731ffffffff,15.0,0.0,0.0,0.0
8419733ffffffff,228.0,0.0,2.0,0.0
8419735ffffffff,2.0,0.0,0.0,0.0
8419737ffffffff,13.0,0.0,0.0,0.0
8419739ffffffff,21.0,0.0,2.0,0.0
841973bffffffff,36.0,0.0,3.0,0.0
841973dffffffff,9.0,0.0,2.0,0.0
8419761ffffffff,7.0,0.0,0.0,0.0
8419763ffffffff,2.0,0.0,0.0,0.0
8419765ffffffff,11.0,0.0,0.0,0.0
8419767ffffffff,24.0,0.0,3.0,0.0
8419769ffffffff,11.0,0.0,0.0,0.0
841976bffffffff,6.0,0.0,0.0,0.0
841e003ffffffff,1.0,0.0,0.0,0.0
841e005ffffffff,5.0,0.0,0.0,0.0
841e007ffffffff,4.0,0.0,0.0,0.0
841e009ffffffff,6.0,0.0,0.0,0.0
841e00bffffffff,4.0,0.0,0.0,0.0
841e00dffffffff,3.0,0.0,0.0,0.0
841e013ffffffff,12.0,0.0,0.0,0.0
841e019ffffffff,15.0,0.0,0.0,0.0
841e01bffffffff,5.0,0.0,0.0,0.0
841e01dffffffff,1.0,0.0,0.0,0.0
841e021ffffffff,26.0,2.0,2.0,0.0
841e023ffffffff,88.0,8.0,7.0,0.0
841e025ffffffff,35.0,0.0,0.0,0.0
841e027ffffffff,7.0,1.0,0.0,0.0
841e029ffffffff,108.0,0.0,0.0,0.0
841e02bffffffff,4.0,0.0,0.0,0.0
841e02dffffffff,53.0,1.0,4.0,0.0
841e031ffffffff,49.0,2.0,0.0,0.0
841e033ffffffff,2.0,0.0,0.0,0.0
841e035ffffffff,38.0,3.0,0.0,0.0
841e037ffffffff,198.0,9.0,0.0,0.0
841e03bffffffff,4.0,0.0,0.0,0.0
841e03dffffffff,5.0,0.0,0.0,0.0
841e041ffffffff,61.0,0.0,2.0,0.0
841e043ffffffff,23.0,1.0,0.0,0.0
841e045ffffffff,143.0,0.0,0.0,0.0
841e047ffffffff,61.0,0.0,0.0,0.0
841e049ffffffff,16.0,0.0,0.0,0.0
841e04bffffffff,10.0,0.0,0.0,0.0
841e04dffffffff,9.0,0.0,0.0,0.0
841e051ffffffff,18.0,1.0,2.0,0.0
841e053ffffffff,23.0,0.0,0.0,0.0
841e055ffffffff,23.0,0.0,0.0,0.0
841e057ffffffff,3.0,0.0,0.0,0.0
841e059ffffffff,30.0,3.0,0.0,0.0
841e05bffffffff,80.0,4.0,5.0,0.0
841e05dffffffff,25.0,0.0,0.0,0.0
841e061ffffffff,263.0,0.0,2.0,0.0
841e063ffffffff,60.0,0.0,0.0,0.0
841e065ffffffff,4.0,0.0,0.0,0.0
841e067ffffffff,120.0,0.0,0.0,0.0
841e069ffffffff,259.0,2.0,0.0,0.0
841e06bffffffff,60.0,0.0,0.0,0.0
841e06dffffffff,20.0,0.0,0.0,0.0
841e085ffffffff,205.0,0.0,0.0,0.0
841e089ffffffff,2.0,0.0,0.0,0.0
841e08dffffffff,10.0,0.0,0.0,0.0
841e0a1ffffffff,5.0,0.0,0.0,0.0
841e0a5ffffffff,2.0,0.0,0.0,0.0
841e0a9ffffffff,247.0,0.0,0.0,0.0
841e0adffffffff,10.0,0.0,0.0,0.0
841e0b3ffffffff,9.0,0.0,0.0,0.0
841e0b5ffffffff,1.0,0.0,0.0,0.0
841e0b7ffffffff,5.0,0.0,0.0,0.0
841e0bdffffffff,1.0,0.0,0.0,0.0
841e0c1ffffffff,1.0,0.0,0.0,0.0
841e0c3ffffffff,74.0,0.0,0.0,0.0
841e0c5ffffffff,8.0,0.0,0.0,0.0
841e0c7ffffffff,22.0,0.0,0.0,0.0
841e0c9ffffffff,2.0,0.0,0.0,0.0
841e0d9ffffffff,2.0,0.0,0.0,0.0
841e0e1ffffffff,34.0,2.0,0.0,0.0
841e0e3ffffffff,20.0,0.0,0.0,0.0
841e0e5ffffffff,2.0,0.0,0.0,0.0
841e0e7ffffffff,81.0,2.0,0.0,0.0
841e0e9ffffffff,9.0,0.0,0.0,0.0
841e0ebffffffff,9.0,0.0,0.0,0.0
841e0edffffffff,31.0,0.0,2.0,0.0
841e103ffffffff,10.0,0.0,0.0,0.0
841e107ffffffff,1.0,0.0,0.0,0.0
841e10bffffffff,21.0,0.0,0.0,0.0
841e113ffffffff,7.0,0.0,0.0,0.0
841e115ffffffff,15.0,0.0,0.0,0.0
841e117ffffffff,23.0,0.0,0.0,0.0
841e119ffffffff,2.0,0.0,0.0,0.0
841e11bffffffff,3.0,0.0,0.0,0.0
841e11dffffffff,6.0,0.0,0.0,0.0
841e121ffffffff,53.0,0.0,0.0,0.0
841e123ffffffff,61.0,0.0,0.0,0.0
841e125ffffffff,52.0,0.0,0.0,0.0
841e127ffffffff,4.0,0.0,2.0,0.0
841e129ffffffff,40.0,0.0,0.0,0.0
841e12bffffffff,31.0,0.0,0.0,0.0
841e12dffffffff,9.0,0.0,0.0,0.0
841e131ffffffff,95.0,2.0,3.0,0.0
841e133ffffffff,10.0,0.0,0.0,0.0
841e135ffffffff,50.0,0.0,0.0,0.0
841e137ffffffff,44.0,0.0,1.0,0.0
841e139ffffffff,56.0,0.0,0.0,0.0
841e13bffffffff,55.0,0.0,0.0,0.0
841e13dffffffff,37.0,0.0,0.0,0.0
841e141ffffffff,1.0,0.0,0.0,0.0
841e151ffffffff,2.0,0.0,0.0,0.0
841e153ffffffff,11.0,0.0,0.0,0.0
841e155ffffffff,2.0,0.0,0.0,0.0
841e157ffffffff,16.0,0.0,0.0,0.0
841e15bffffffff,91.0,0.0,4.0,0.0
841e163ffffffff,11.0,0.0,0.0,0.0
841e165ffffffff,2.0,0.0,0.0,0.0
841e167ffffffff,16.0,0.0,0.0,0.0
841e185ffffffff,19.0,0.0,0.0,0.0
841e189ffffffff,1.0,0.0,0.0,0.0
841e18bffffffff,4.0,0.0,2.0,0.0
841e18dffffffff,1.0,0.0,0.0,0.0
841e195ffffffff,2.0,0.0,0.0,0.0
841e19dffffffff,28.0,0.0,0.0,0.0
841e1b1ffffffff,52.0,0.0,0.0,0.0
841e1b3ffffffff,346.0,0.0,0.0,0.0
841e1b5ffffffff,12.0,0.0,0.0,0.0
841e1b7ffffffff,48.0,0.0,0.0,0.0
841e1b9ffffffff,15.0,0.0,0.0,0.0
841e1bbffffffff,23.0,0.0,0.0,0.0
841e1bdffffffff,2.0,0.0,0.0,0.0
841e1c3ffffffff,3.0,0.0,0.0,0.0
841e1c5ffffffff,4.0,0.0,0.0,0.0
841e1c7ffffffff,4.0,0.0,0.0,0.0
841e1c9ffffffff,1.0,0.0,0.0,0.0
841e1cbffffffff,53.0,1.0,0.0,0.0
841e1cdffffffff,4.0,0.0,2.0,0.0
841e1d1ffffffff,11.0,0.0,0.0,0.0
841e1d5ffffffff,2.0,0.0,0.0,0.0
841e1d7ffffffff,18.0,0.0,0.0,0.0
841e1d9ffffffff,6.0,0.0,0.0,0.0
841e1ddffffffff,35.0,0.0,0.0,0.0
841e1e5ffffffff,16.0,0.0,0.0,0.0
841e1e7ffffffff,4.0,0.0,0.0,0.0
841e1edffffffff,15.0,0.0,0.0,0.0
841e201ffffffff,9.0,4.0,0.0,0.0
841e205ffffffff,9.0,0.0,2.0,0.0
841e207ffffffff,2.0,2.0,0.0,0.0
841e20dffffffff,14.0,0.0,0.0,0.0
841e219ffffffff,4.0,0.0,2.0,0.0
841e221ffffffff,6.0,0.0,0.0,0.0
841e223ffffffff,18.0,2.0,0.0,0.0
841e225ffffffff,147.0,0.0,0.0,0.0
841e227ffffffff,3.0,0.0,0.0,0.0
841e229ffffffff,19.0,0.0,0.0,0.0
841e22dffffffff,5.0,0.0,0.0,0.0
841e231ffffffff,7.0,0.0,0.0,0.0
841e233ffffffff,17.0,1.0,0.0,0.0
841e235ffffffff,3.0,0.0,0.0,0.0
841e237ffffffff,15.0,2.0,0.0,0.0
841e239ffffffff,24.0,3.0,0.0,0.0
841e23dffffffff,33.0,9.0,4.0,0.0
841e241ffffffff,2.0,0.0,0.0,0.0
841e243ffffffff,2.0,0.0,0.0,0.0
841e245ffffffff,2.0,0.0,0.0,0.0
841e249ffffffff,1.0,0.0,0.0,0.0
841e24bffffffff,38.0,3.0,0.0,0.0
841e257ffffffff,9.0,0.0,0.0,0.0
841e259ffffffff,1.0,0.0,0.0,0.0
841e25dffffffff,4.0,0.0,1.0,0.0
841e261ffffffff,6.0,0.0,0.0,0.0
841e263ffffffff,4.0,0.0,0.0,0.0
841e265ffffffff,47.0,2.0,0.0,0.0
841e267ffffffff,6.0,0.0,0.0,0.0
841e269ffffffff,2.0,0.0,0.0,0.0
841e26bffffffff,2.0,0.0,0.0,0.0
841e26dffffffff,2.0,0.0,0.0,0.0
841e281ffffffff,11.0,0.0,0.0,0.0
841e285ffffffff,6.0,0.0,0.0,0.0
841e287ffffffff,9.0,0.0,2.0,0.0
841e28dffffffff,2.0,0.0,0.0,0.0
841e291ffffffff,2.0,0.0,0.0,0.0
841e293ffffffff,2.0,0.0,0.0,0.0
841e297ffffffff,4.0,0.0,0.0,0.0
841e2a1ffffffff,7.0,0.0,0.0,0.0
841e2a3ffffffff,52.0,0.0,0.0,0.0
841e2a5ffffffff,11.0,0.0,0.0,0.0
841e2a7ffffffff,5.0,0.0,0.0,0.0
841e2a9ffffffff,26.0,0.0,0.0,0.0
841e2abffffffff,1.0,0.0,0.0,0.0
841e2adffffffff,22.0,0.0,0.0,0.0
841e2b1ffffffff,2.0,0.0,0.0,0.0
841e2b5ffffffff,4.0,1.0,0.0,0.0
841e2b7ffffffff,5.0,0.0,0.0,0.0
841e2bbffffffff,3.0,0.0,0.0,0.0
841e2bdffffffff,7.0,0.0,0.0,0.0
841e2c7ffffffff,1.0,0.0,0.0,0.0
841e2d1ffffffff,5.0,0.0,0.0,0.0
841e2e1ffffffff,5.0,0.0,0.0,0.0
841e2e3ffffffff,8.0,0.0,0.0,0.0
841e2e5ffffffff,18.0,1.0,2.0,0.0
841e2e7ffffffff,63.0,3.0,2.0,0.0
841e2ebffffffff,3.0,0.0,0.0,0.0
841e301ffffffff,6.0,0.0,0.0,0.0
841e303ffffffff,2.0,0.0,0.0,0.0
841e305ffffffff,2.0,0.0,0.0,0.0
841e307ffffffff,187.0,2.0,0.0,0.0
841e309ffffffff,16.0,0.0,0.0,0.0
841e30bffffffff,45.0,0.0,0.0,0.0
841e30dffffffff,29.0,0.0,0.0,0.0
841e311ffffffff,1.0,0.0,0.0,0.0
841e313ffffffff,2.0,0.0,0.0,0.0
841e317ffffffff,7.0,0.0,0.0,0.0
841e319ffffffff,43.0,1.0,0.0,0.0
841e31bffffffff,1.0,0.0,1.0,0.0
841e31dffffffff,2.0,0.0,0.0,0.0
841e321ffffffff,2.0,0.0,0.0,0.0
841e325ffffffff,12.0,0.0,0.0,0.0
841e327ffffffff,2.0,0.0,0.0,0.0
841e329ffffffff,21.0,0.0,2.0,0.0
841e32bffffffff,69.0,1.0,1.0,0.0
841e32dffffffff,10.0,0.0,0.0,0.0
841e333ffffffff,2.0,0.0,0.0,0.0
841e335ffffffff,4.0,0.0,0.0,0.0
841e337ffffffff,3.0,0.0,0.0,0.0
841e339ffffffff,56.0,0.0,0.0,0.0
841e33bffffffff,4.0,0.0,0.0,0.0
841e33dffffffff,14.0,0.0,0.0,0.0
841e341ffffffff,45.0,0.0,0.0,0.0
841e343ffffffff,21.0,0.0,0.0,0.0
841e345ffffffff,9.0,0.0,0.0,0.0
841e347ffffffff,18.0,0.0,0.0,0.0
841e349ffffffff,33.0,0.0,0.0,0.0
841e34bffffffff,89.0,1.0,0.0,0.0
841e34dffffffff,4.0,0.0,0.0,0.0
841e351ffffffff,176.0,0.0,0.0,0.0
841e353ffffffff,13.0,0.0,0.0,0.0
841e355ffffffff,565.0,0.0,0.0,0.0
841e357ffffffff,76.0,0.0,0.0,0.0
841e359ffffffff,49.0,0.0,0.0,0.0
841e35bffffffff,13.0,0.0,0.0,0.0
841e35dffffffff,15.0,0.0,0.0,0.0
841e361ffffffff,4.0,0.0,0.0,0.0
841e363ffffffff,3.0,0.0,1.0,0.0
841e365ffffffff,10.0,0.0,2.0,0.0
841e367ffffffff,2.0,0.0,2.0,0.0
841e369ffffffff,3.0,0.0,0.0,0.0
841e36bffffffff,10.0,0.0,0.0,0.0
841e36dffffffff,1.0,0.0,0.0,0.0
841e421ffffffff,4.0,0.0,0.0,0.0
841e425ffffffff,7.0,0.0,0.0,0.0
841e427ffffffff,26.0,0.0,3.0,0.0
841e429ffffffff,4.0,0.0,0.0,0.0
841e465ffffffff,3.0,0.0,0.0,0.0
841e4bbffffffff,3.0,0.0,0.0,0.0
841e4d9ffffffff,6.0,0.0,0.0,0.0
841e50dffffffff,1.0,0.0,0.0,0.0
841e513ffffffff,6.0,0.0,0.0,0.0
841e517ffffffff,5.0,0.0,0.0,0.0
841e519ffffffff,4.0,0.0,0.0,0.0
841e51bffffffff,7.0,0.0,0.0,0.0
841e521ffffffff,1.0,0.0,0.0,0.0
841e525ffffffff,2.0,0.0,0.0,0.0
841e527ffffffff,2.0,0.0,0.0,0.0
841e529ffffffff,2.0,0.0,0.0,0.0
841e543ffffffff,1.0,0.0,0.0,0.0
841e547ffffffff,1.0,0.0,0.0,0.0
841e551ffffffff,2.0,0.0,0.0,0.0
841e561ffffffff,1.0,0.0,0.0,0.0
841e585ffffffff,2.0,0.0,0.0,0.0
841e5a1ffffffff,4.0,0.0,0.0,0.0
841e5a9ffffffff,28.0,0.0,0.0,0.0
841e5adffffffff,9.0,0.0,0.0,0.0
841e5c9ffffffff,4.0,0.0,0.0,0.0
841e5cdffffffff,14.0,0.0,0.0,0.0
841e5e3ffffffff,3.0,0.0,0.0,0.0
841e5e5ffffffff,15.0,0.0,0.0,0.0
841e5e7ffffffff,14.0,0.0,0.0,0.0
841e5e9ffffffff,1.0,0.0,0.0,0.0
841e5edffffffff,3.0,0.0,0.0,0.0
841e607ffffffff,3.0,0.0,0.0,0.0
841e609ffffffff,4.0,0.0,0.0,0.0
841e615ffffffff,8.0,0.0,0.0,0.0
841e631ffffffff,7.0,0.0,0.0,0.0
841e639ffffffff,61.0,0.0,0.0,0.0
841e63bffffffff,41.0,0.0,0.0,0.0
841e661ffffffff,1.0,0.0,0.0,0.0
841e669ffffffff,2.0,0.0,0.0,0.0
841e66bffffffff,2.0,0.0,0.0,0.0
841e693ffffffff,2.0,0.0,0.0,0.0
841e697ffffffff,13.0,0.0,0.0,0.0
841e6a9ffffffff,2.0,0.0,0.0,0.0
841e6abffffffff,4.0,0.0,0.0,0.0
841e6b3ffffffff,8.0,0.0,0.0,0.0
841e6b7ffffffff,4.0,0.0,0.0,0.0
841e6bbffffffff,9.0,0.0,0.0,0.0
841e6d9ffffffff,21.0,0.0,0.0,0.0
841e6e7ffffffff,5.0,0.0,0.0,0.0
841e71dffffffff,3.0,0.0,0.0,0.0
841e731ffffffff,5.0,0.0,0.0,0.0
841e745ffffffff,2.0,0.0,0.0,0.0
841e753ffffffff,2.0,0.0,0.0,0.0
841e755ffffffff,2.0,0.0,0.0,0.0
841e75dffffffff,4.0,0.0,0.0,0.0
841e765ffffffff,3.0,0.0,0.0,0.0
841e767ffffffff,1.0,0.0,0.0,0.0
841e769ffffffff,10.0,0.0,0.0,0.0
841e76dffffffff,3.0,0.0,0.0,0.0
841e801ffffffff,2.0,0.0,0.0,0.0
841e803ffffffff,4.0,0.0,0.0,0.0
841e805ffffffff,105.0,0.0,0.0,0.0
841e807ffffffff,1.0,0.0,0.0,0.0
841e809ffffffff,2.0,0.0,0.0,0.0
841e80bffffffff,3.0,0.0,0.0,0.0
841e80dffffffff,10.0,0.0,0.0,0.0
841e815ffffffff,6.0,0.0,0.0,0.0
841e817ffffffff,4.0,0.0,0.0,0.0
841e82bffffffff,24.0,0.0,0.0,0.0
841e831ffffffff,6.0,0.0,0.0,0.0
841e833ffffffff,3.0,0.0,0.0,0.0
841e83bffffffff,13.0,0.0,0.0,0.0
841e841ffffffff,11.0,0.0,0.0,0.0
841e843ffffffff,9.0,0.0,0.0,0.0
841e845ffffffff,7.0,0.0,0.0,0.0
841e847ffffffff,16.0,0.0,0.0,0.0
841e849ffffffff,12.0,0.0,0.0,0.0
841e84bffffffff,2.0,0.0,0.0,0.0
841e84dffffffff,9.0,0.0,0.0,0.0
841e855ffffffff,2.0,0.0,0.0,0.0
841e859ffffffff,2.0,0.0,0.0,0.0
841e85dffffffff,1.0,0.0,0.0,0.0
841e863ffffffff,8.0,0.0,0.0,0.0
841e869ffffffff,11.0,0.0,0.0,0.0
841e86bffffffff,3.0,0.0,0.0,0.0
841e8a1ffffffff,3.0,0.0,0.0,0.0
841e8b9ffffffff,1.0,0.0,0.0,0.0
841e8e5ffffffff,2.0,0.0,0.0,0.0
841e8e7ffffffff,2.0,0.0,0.0,0.0
841e8edffffffff,2.0,0.0,0.0,0.0
841e9a7ffffffff,2.0,0.0,0.0,0.0
841e9b1ffffffff,2.0,0.0,0.0,0.0
841e9b5ffffffff,5.0,0.0,0.0,0.0
841e9b7ffffffff,2.0,0.0,0.0,0.0
841e9d9ffffffff,5.0,0.0,0.0,0.0
841ea01ffffffff,17.0,0.0,0.0,0.0
841ea03ffffffff,1.0,0.0,0.0,0.0
841ea05ffffffff,14.0,0.0,2.0,0.0
841ea07ffffffff,12.0,0.0,4.0,0.0
841ea09ffffffff,1.0,0.0,0.0,0.0
841ea0bffffffff,5.0,0.0,0.0,0.0
841ea0dffffffff,2.0,0.0,0.0,0.0
841ea11ffffffff,6.0,0.0,0.0,0.0
841ea13ffffffff,1.0,0.0,0.0,0.0
841ea19ffffffff,39.0,0.0,0.0,0.0
841ea1bffffffff,18.0,0.0,2.0,0.0
841ea21ffffffff,38.0,0.0,0.0,0.0
841ea23ffffffff,6.0,0.0,0.0,0.0
841ea25ffffffff,7.0,0.0,0.0,0.0
841ea27ffffffff,9.0,0.0,0.0,0.0
841ea2bffffffff,2.0,0.0,0.0,0.0
841ea2dffffffff,22.0,0.0,0.0,0.0
841ea31ffffffff,2.0,0.0,0.0,0.0
841ea37ffffffff,2.0,0.0,0.0,0.0
841ea3dffffffff,4.0,0.0,0.0,0.0
841ea41ffffffff,1.0,0.0,0.0,0.0
841ea43ffffffff,6.0,0.0,0.0,0.0
841ea45ffffffff,13.0,0.0,0.0,0.0
841ea49ffffffff,9.0,0.0,0.0,0.0
841ea4dffffffff,8.0,0.0,2.0,0.0
841ea53ffffffff,61.0,0.0,0.0,0.0
841ea55ffffffff,9.0,0.0,0.0,0.0
841ea57ffffffff,7.0,0.0,0.0,0.0
841ea5bffffffff,2.0,0.0,0.0,0.0
841ea5dffffffff,2.0,0.0,0.0,0.0
841ea63ffffffff,8.0,0.0,0.0,0.0
841ea81ffffffff,2.0,0.0,0.0,0.0
841ea83ffffffff,6.0,0.0,0.0,0.0
841ea85ffffffff,2.0,0.0,0.0,0.0
841ea87ffffffff,5.0,0.0,0.0,0.0
841ea8dffffffff,2.0,0.0,0.0,0.0
841eab9ffffffff,4.0,0.0,0.0,0.0
841eac3ffffffff,14.0,0.0,0.0,0.0
841eac5ffffffff,2.0,0.0,0.0,0.0
841eac9ffffffff,2.0,0.0,0.0,0.0
841eacbffffffff,4.0,0.0,2.0,0.0
841eacdffffffff,11.0,0.0,0.0,0.0
841ead1ffffffff,3.0,0.0,0.0,0.0
841ead3ffffffff,2.0,0.0,0.0,0.0
841ead9ffffffff,18.0,0.0,0.0,0.0
841eb01ffffffff,4.0,0.0,0.0,0.0
841eb03ffffffff,16.0,0.0,0.0,2.0
841eb05ffffffff,25.0,0.0,0.0,11.0
841eb07ffffffff,46.0,0.0,0.0,10.0
841eb0bffffffff,13.0,0.0,0.0,2.0
841eb13ffffffff,14.0,0.0,0.0,0.0
841eb1bffffffff,5.0,0.0,0.0,0.0
841eb23ffffffff,50.0,0.0,0.0,0.0
841eb2bffffffff,35.0,0.0,0.0,3.0
841eb35ffffffff,2.0,0.0,0.0,0.0
841eb39ffffffff,3.0,0.0,0.0,0.0
841eb3dffffffff,9.0,0.0,0.0,3.0
841eb49ffffffff,8.0,0.0,0.0,0.0
841eb4dffffffff,2.0,0.0,0.0,0.0
841eb53ffffffff,4.0,0.0,0.0,0.0
841eb59ffffffff,2.0,0.0,0.0,0.0
841eb5bffffffff,9.0,0.0,0.0,0.0
841ec01ffffffff,24.0,0.0,0.0,0.0
841ec03ffffffff,9.0,0.0,0.0,0.0
841ec05ffffffff,16.0,0.0,0.0,0.0
841ec07ffffffff,5.0,0.0,0.0,0.0
841ec09ffffffff,205.0,0.0,6.0,0.0
841ec0dffffffff,3.0,0.0,0.0,0.0
841ec15ffffffff,12.0,0.0,0.0,0.0
841ec17ffffffff,7.0,0.0,0.0,0.0
841ec19ffffffff,9.0,0.0,0.0,0.0
841ec1dffffffff,50.0,0.0,0.0,0.0
841ec21ffffffff,209.0,0.0,16.0,0.0
841ec23ffffffff,106.0,0.0,7.0,0.0
841ec25ffffffff,1.0,0.0,0.0,0.0
841ec27ffffffff,6.0,0.0,0.0,0.0
841ec2bffffffff,35.0,0.0,3.0,0.0
841ec31ffffffff,16.0,0.0,2.0,0.0
841ec33ffffffff,27.0,0.0,1.0,0.0
841ec35ffffffff,3.0,0.0,0.0,0.0
841ec37ffffffff,7.0,0.0,0.0,0.0
841ec39ffffffff,67.0,0.0,4.0,0.0
841ec3bffffffff,5.0,0.0,0.0,0.0
841ec3dffffffff,31.0,0.0,0.0,0.0
841ec41ffffffff,2.0,0.0,2.0,0.0
841ec43ffffffff,37.0,0.0,7.0,0.0
841ec45ffffffff,4.0,0.0,0.0,0.0
841ec47ffffffff,203.0,0.0,10.0,0.0
841ec4bffffffff,3.0,0.0,0.0,0.0
841ec4dffffffff,3.0,0.0,0.0,0.0
841ec51ffffffff,4.0,0.0,0.0,0.0
841ec53ffffffff,5.0,0.0,0.0,0.0
841ec55ffffffff,4.0,0.0,0.0,0.0
841ec57ffffffff,6.0,0.0,0.0,0.0
841ec63ffffffff,2.0,0.0,0.0,0.0
841ec65ffffffff,5.0,0.0,0.0,0.0
841ec67ffffffff,1.0,0.0,0.0,0.0
841ec69ffffffff,2.0,0.0,0.0,0.0
841ec6bffffffff,34.0,0.0,0.0,0.0
841ec6dffffffff,1.0,0.0,0.0,0.0
841ec81ffffffff,4.0,0.0,0.0,0.0
841ec85ffffffff,7.0,0.0,0.0,0.0
841ec87ffffffff,1.0,0.0,0.0,0.0
841ec8bffffffff,6.0,0.0,0.0,0.0
841ec8dffffffff,3.0,0.0,0.0,0.0
841ec91ffffffff,466.0,0.0,0.0,2.0
841ec93ffffffff,62.0,0.0,0.0,0.0
841ec97ffffffff,48.0,0.0,0.0,0.0
841ec99ffffffff,115.0,0.0,0.0,2.0
841ec9bffffffff,54.0,0.0,0.0,0.0
841ec9dffffffff,11.0,0.0,0.0,0.0
841eca1ffffffff,145.0,0.0,0.0,0.0
841eca3ffffffff,26.0,0.0,0.0,0.0
841eca5ffffffff,55.0,0.0,0.0,0.0
841eca7ffffffff,20.0,0.0,0.0,0.0
841eca9ffffffff,2.0,0.0,0.0,0.0
841ecb1ffffffff,10.0,0.0,0.0,0.0
841ecb3ffffffff,4.0,0.0,0.0,0.0
841ecb5ffffffff,48.0,0.0,0.0,0.0
841ecb9ffffffff,17.0,0.0,0.0,0.0
841ecbbffffffff,50.0,0.0,0.0,2.0
841ecc5ffffffff,6.0,0.0,2.0,0.0
841eccbffffffff,21.0,0.0,7.0,0.0
841eccdffffffff,2.0,0.0,0.0,0.0
841ecd5ffffffff,104.0,0.0,0.0,0.0
841ecd7ffffffff,49.0,0.0,3.0,0.0
841ecddffffffff,25.0,0.0,0.0,0.0
841ece1ffffffff,34.0,0.0,7.0,0.0
841ece3ffffffff,1.0,0.0,0.0,0.0
841ece7ffffffff,4.0,0.0,0.0,0.0
841ece9ffffffff,34.0,0.0,0.0,0.0
841ecedffffffff,2.0,0.0,0.0,0.0
841ed01ffffffff,5.0,0.0,0.0,0.0
841ed03ffffffff,2.0,0.0,0.0,0.0
841ed07ffffffff,21.0,0.0,0.0,0.0
841ed09ffffffff,1.0,0.0,0.0,0.0
841ed0bffffffff,66.0,0.0,0.0,0.0
841ed0dffffffff,4.0,0.0,0.0,0.0
841ed11ffffffff,2.0,0.0,2.0,0.0
841ed13ffffffff,15.0,0.0,0.0,0.0
841ed19ffffffff,6.0,0.0,0.0,0.0
841ed1bffffffff,49.0,0.0,1.0,0.0
841ed1dffffffff,21.0,0.0,0.0,0.0
841ed2bffffffff,3.0,0.0,0.0,0.0
841ed31ffffffff,1.0,0.0,0.0,0.0
841ed33ffffffff,2.0,0.0,0.0,0.0
841ed35ffffffff,11.0,0.0,0.0,0.0
841ed37ffffffff,1.0,0.0,0.0,0.0
841ed39ffffffff,4.0,0.0,0.0,0.0
841ed3bffffffff,23.0,0.0,2.0,0.0
841ed3dffffffff,3.0,0.0,2.0,0.0
841ed41ffffffff,8.0,0.0,0.0,0.0
841ed43ffffffff,4.0,0.0,0.0,0.0
841ed45ffffffff,1.0,0.0,0.0,0.0
841ed49ffffffff,2.0,0.0,0.0,0.0
841ed55ffffffff,22.0,0.0,0.0,0.0
841ed57ffffffff,5.0,0.0,0.0,0.0
841ed59ffffffff,4.0,0.0,0.0,0.0
841ed6bffffffff,1.0,0.0,0.0,0.0
841ed91ffffffff,4.0,0.0,0.0,1.0
841ed93ffffffff,44.0,0.0,0.0,2.0
841ed9bffffffff,7.0,0.0,0.0,0.0
841eda1ffffffff,24.0,0.0,0.0,0.0
841eda3ffffffff,57.0,0.0,2.0,0.0
841eda5ffffffff,3.0,0.0,0.0,0.0
841eda7ffffffff,130.0,0.0,2.0,0.0
841edc9ffffffff,31.0,0.0,0.0,0.0
841edcdffffffff,4.0,0.0,0.0,0.0
841ede1ffffffff,6.0,0.0,0.0,0.0
841ede5ffffffff,8.0,0.0,0.0,0.0
841ede9ffffffff,12.0,0.0,0.0,0.0
841edebffffffff,2.0,0.0,0.0,0.0
841ededffffffff,7.0,0.0,0.0,0.0
841ee05ffffffff,2.0,0.0,0.0,0.0
