cell_id,Parus major,Parus major [major Group],Parus major [bokharensis Group]
8418011ffffffff,5.0,2.0,0.0
8418013ffffffff,11.0,0.0,0.0
8418019ffffffff,28.0,4.0,0.0
841801bffffffff,26.0,2.0,0.0
841801dffffffff,9.0,1.0,0.0
8418053ffffffff,21.0,2.0,0.0
8418059ffffffff,10.0,2.0,0.0
841805bffffffff,21.0,5.0,0.0
84180c9ffffffff,6.0,0.0,0.0
84180cdffffffff,36.0,2.0,0.0
8418203ffffffff,4.0,2.0,0.0
8418209ffffffff,2.0,2.0,0.0
841820bffffffff,3.0,0.0,0.0
8418215ffffffff,4.0,0.0,0.0
8418219ffffffff,3.0,0.0,0.0
841821bffffffff,1.0,0.0,0.0
841821dffffffff,2.0,2.0,0.0
8418231ffffffff,5.0,0.0,0.0
8418233ffffffff,33.0,15.0,0.0
8418235ffffffff,54.0,4.0,0.0
8418237ffffffff,31.0,3.0,0.0
841823bffffffff,2.0,0.0,0.0
841823dffffffff,1.0,1.0,0.0
8418251ffffffff,14.0,2.0,0.0
8418255ffffffff,12.0,4.0,0.0
8418259ffffffff,6.0,0.0,0.0
841825bffffffff,8.0,0.0,0.0
8418281ffffffff,15.0,1.0,0.0
8418285ffffffff,4.0,0.0,0.0
8418287ffffffff,4.0,0.0,0.0
8418289ffffffff,12.0,0.0,0.0
841828bffffffff,192.0,6.0,0.0
841828dffffffff,14.0,2.0,0.0
8418299ffffffff,17.0,0.0,0.0
84182a1ffffffff,16.0,0.0,0.0
84182a3ffffffff,36.0,3.0,0.0
84182a5ffffffff,32.0,8.0,0.0
84182a7ffffffff,22.0,1.0,0.0
84182a9ffffffff,4.0,0.0,0.0
84182abffffffff,14.0,2.0,0.0
84182adffffffff,14.0,2.0,0.0
84182c1ffffffff,573.0,14.0,0.0
84182c3ffffffff,215.0,9.0,0.0
84182c5ffffffff,9.0,0.0,0.0
84182c7ffffffff,1.0,0.0,0.0
84182c9ffffffff,98.0,4.0,0.0
84182cbffffffff,494.0,19.0,0.0
84182cdffffffff,14.0,3.0,0.0
84182d3ffffffff,18.0,4.0,0.0
84182d5ffffffff,7.0,0.0,0.0
84182d9ffffffff,2.0,0.0,0.0
84182dbffffffff,4.0,0.0,0.0
84182e1ffffffff,4.0,0.0,0.0
84182e3ffffffff,5.0,0.0,0.0
84182e5ffffffff,156.0,63.0,0.0
84182e7ffffffff,18.0,3.0,0.0
84182e9ffffffff,32.0,11.0,0.0
84182ebffffffff,15.0,3.0,0.0
84182edffffffff,8.0,6.0,0.0
8418409ffffffff,2.0,0.0,0.0
8418443ffffffff,85.0,13.0,0.0
8418445ffffffff,2.0,0.0,0.0
8418447ffffffff,2.0,2.0,0.0
841844bffffffff,1.0,0.0,0.0
841844dffffffff,29.0,0.0,0.0
8418451ffffffff,20.0,16.0,0.0
8418453ffffffff,6.0,0.0,0.0
8418455ffffffff,2.0,0.0,0.0
8418457ffffffff,18.0,2.0,0.0
8418459ffffffff,69.0,39.0,0.0
841845bffffffff,22.0,2.0,0.0
841845dffffffff,60.0,27.0,0.0
8418461ffffffff,12.0,6.0,0.0
8418469ffffffff,19.0,9.0,0.0
841846bffffffff,23.0,4.0,0.0
841846dffffffff,16.0,7.0,0.0
8418491ffffffff,274.0,1.0,0.0
8418493ffffffff,549.0,2.0,0.0
8418495ffffffff,3207.0,4.0,0.0
8418497ffffffff,531.0,2.0,0.0
8418499ffffffff,2.0,0.0,0.0
841849bffffffff,24.0,2.0,0.0
841849dffffffff,189.0,5.0,0.0
84184a3ffffffff,27.0,3.0,0.0
84184b1ffffffff,996.0,6.0,0.0
84184b3ffffffff,255.0,0.0,0.0
84184b5ffffffff,423.0,3.0,0.0
84184b7ffffffff,411.0,0.0,0.0
84184b9ffffffff,192.0,0.0,0.0
84184bbffffffff,992.0,0.0,0.0
84184bdffffffff,231.0,16.0,0.0
84184c3ffffffff,28.0,14.0,0.0
84184c9ffffffff,6.0,0.0,0.0
84184d1ffffffff,3.0,0.0,0.0
84184d5ffffffff,20.0,0.0,0.0
84184d9ffffffff,15.0,2.0,0.0
84184dbffffffff,3.0,0.0,0.0
84184ddffffffff,129.0,5.0,0.0
8418593ffffffff,95.0,3.0,0.0
8418597ffffffff,102.0,0.0,0.0
84185b1ffffffff,29.0,0.0,0.0
84185b3ffffffff,210.0,0.0,0.0
84185b5ffffffff,229.0,0.0,0.0
84185b7ffffffff,11.0,0.0,0.0
84185bbffffffff,569.0,0.0,0.0
8418601ffffffff,2.0,0.0,0.0
8418607ffffffff,7.0,0.0,0.0
8418609ffffffff,17.0,0.0,0.0
841860bffffffff,2.0,0.0,0.0
841860dffffffff,7.0,2.0,0.0
8418611ffffffff,2.0,2.0,0.0
8418615ffffffff,1.0,0.0,0.0
8418617ffffffff,1.0,0.0,0.0
8418619ffffffff,8.0,0.0,0.0
841861dffffffff,1.0,0.0,0.0
8418623ffffffff,24.0,0.0,0.0
8418625ffffffff,3.0,0.0,0.0
8418627ffffffff,6.0,2.0,0.0
8418629ffffffff,180.0,57.0,0.0
841862bffffffff,11.0,0.0,0.0
841862dffffffff,2.0,0.0,0.0
8418631ffffffff,32.0,8.0,0.0
8418633ffffffff,22.0,8.0,0.0
8418635ffffffff,21.0,3.0,0.0
8418637ffffffff,9.0,2.0,0.0
8418639ffffffff,2.0,0.0,0.0
841863bffffffff,2.0,0.0,0.0
841863dffffffff,18.0,0.0,0.0
841864bffffffff,2.0,2.0,0.0
8418653ffffffff,8.0,0.0,0.0
8418655ffffffff,7.0,0.0,0.0
8418657ffffffff,4.0,0.0,0.0
8418659ffffffff,8.0,3.0,0.0
841865dffffffff,17.0,6.0,0.0
8418663ffffffff,6.0,2.0,0.0
8418667ffffffff,26.0,2.0,0.0
841866bffffffff,4.0,4.0,0.0
8418683ffffffff,6.0,0.0,0.0
8418685ffffffff,32.0,30.0,0.0
8418687ffffffff,31.0,11.0,0.0
8418689ffffffff,2.0,2.0,0.0
841868bffffffff,2.0,0.0,0.0
841868dffffffff,11.0,0.0,0.0
8418691ffffffff,10.0,8.0,0.0
8418693ffffffff,1.0,0.0,0.0
8418695ffffffff,11.0,1.0,0.0
8418697ffffffff,23.0,6.0,0.0
841869bffffffff,2.0,0.0,0.0
841869dffffffff,2.0,0.0,0.0
84186a1ffffffff,26.0,8.0,0.0
84186a3ffffffff,12.0,0.0,0.0
84186a5ffffffff,13.0,0.0,0.0
84186a7ffffffff,78.0,5.0,0.0
84186a9ffffffff,6.0,2.0,0.0
84186abffffffff,13.0,0.0,0.0
84186adffffffff,1.0,0.0,0.0
84186b1ffffffff,4.0,0.0,0.0
84186b3ffffffff,2.0,0.0,0.0
84186b5ffffffff,3.0,0.0,0.0
84186b7ffffffff,30.0,0.0,0.0
84186bbffffffff,2.0,0.0,0.0
84186bdffffffff,3.0,0.0,0.0
84186c1ffffffff,70.0,3.0,0.0
84186c3ffffffff,64.0,15.0,0.0
84186c5ffffffff,30.0,2.0,0.0
84186c7ffffffff,8.0,0.0,0.0
84186c9ffffffff,101.0,7.0,0.0
84186cbffffffff,24.0,4.0,0.0
84186cdffffffff,54.0,0.0,0.0
84186d1ffffffff,19.0,13.0,0.0
84186d3ffffffff,2.0,2.0,0.0
84186d5ffffffff,8.0,0.0,0.0
84186d7ffffffff,6.0,5.0,0.0
84186d9ffffffff,5.0,3.0,0.0
84186dbffffffff,10.0,1.0,0.0
84186ddffffffff,8.0,3.0,0.0
84186e1ffffffff,1.0,0.0,0.0
84186e3ffffffff,4.0,4.0,0.0
84186e5ffffffff,15.0,11.0,0.0
84186e7ffffffff,11.0,3.0,0.0
84186e9ffffffff,3.0,0.0,0.0
84186ebffffffff,17.0,0.0,0.0
84186edffffffff,32.0,15.0,0.0
841870dffffffff,353.0,25.0,0.0
8418711ffffffff,4.0,0.0,0.0
8418713ffffffff,9.0,0.0,0.0
8418717ffffffff,12.0,0.0,0.0
841871bffffffff,32.0,0.0,0.0
8418729ffffffff,179.0,78.0,0.0
841873bffffffff,113.0,23.0,0.0
8418741ffffffff,35.0,9.0,0.0
8418743ffffffff,4.0,0.0,0.0
8418747ffffffff,73.0,3.0,0.0
8418749ffffffff,6.0,0.0,0.0
841874bffffffff,59.0,4.0,0.0
841875dffffffff,40.0,2.0,0.0
8418763ffffffff,11.0,4.0,0.0
841876bffffffff,4.0,0.0,0.0
8419013ffffffff,3.0,0.0,0.0
8419081ffffffff,50.0,0.0,0.0
8419083ffffffff,50.0,5.0,0.0
8419087ffffffff,6.0,0.0,0.0
8419089ffffffff,53.0,13.0,0.0
841908bffffffff,41.0,5.0,0.0
841908dffffffff,9.0,0.0,0.0
8419091ffffffff,43.0,2.0,0.0
8419093ffffffff,27.0,0.0,0.0
8419095ffffffff,15.0,2.0,0.0
8419097ffffffff,12.0,0.0,0.0
8419099ffffffff,48.0,7.0,0.0
841909bffffffff,116.0,4.0,0.0
841909dffffffff,21.0,4.0,0.0
84190b1ffffffff,2.0,0.0,0.0
84190b3ffffffff,16.0,0.0,0.0
84190b9ffffffff,16.0,1.0,0.0
84190bbffffffff,51.0,4.0,0.0
84190c1ffffffff,16.0,0.0,0.0
84190c3ffffffff,17.0,4.0,0.0
84190c7ffffffff,77.0,2.0,0.0
84190c9ffffffff,1.0,0.0,0.0
84190cbffffffff,10.0,0.0,0.0
84190d1ffffffff,100.0,5.0,0.0
84190d3ffffffff,16.0,2.0,0.0
84190d5ffffffff,20.0,0.0,0.0
84190d7ffffffff,25.0,6.0,0.0
84190d9ffffffff,642.0,109.0,0.0
84190dbffffffff,43.0,0.0,0.0
84190ddffffffff,84.0,11.0,0.0
84190ebffffffff,31.0,0.0,0.0
8419281ffffffff,2.0,0.0,0.0
8419293ffffffff,16.0,2.0,0.0
84192a3ffffffff,10.0,0.0,0.0
84192a7ffffffff,6.0,0.0,0.0
84192b1ffffffff,47.0,36.0,0.0
84192b3ffffffff,42.0,6.0,0.0
84192b5ffffffff,51.0,44.0,0.0
84192b7ffffffff,75.0,17.0,0.0
84192bbffffffff,34.0,0.0,0.0
84192cbffffffff,2.0,0.0,0.0
8419401ffffffff,569.0,83.0,0.0
8419403ffffffff,192.0,35.0,0.0
8419405ffffffff,513.0,31.0,0.0
8419407ffffffff,449.0,13.0,0.0
841940dffffffff,160.0,15.0,0.0
8419411ffffffff,691.0,143.0,0.0
8419413ffffffff,1157.0,325.0,0.0
8419415ffffffff,1442.0,330.0,0.0
8419417ffffffff,967.0,160.0,0.0
841941bffffffff,227.0,55.0,0.0
841941dffffffff,8.0,0.0,0.0
8419421ffffffff,340.0,61.0,0.0
8419423ffffffff,680.0,43.0,0.0
8419425ffffffff,130.0,60.0,0.0
8419427ffffffff,1937.0,904.0,0.0
8419429ffffffff,278.0,24.0,0.0
841942bffffffff,902.0,319.0,0.0
841942dffffffff,277.0,46.0,0.0
8419431ffffffff,206.0,23.0,0.0
8419433ffffffff,464.0,30.0,0.0
8419435ffffffff,410.0,73.0,0.0
8419437ffffffff,847.0,43.0,0.0
8419439ffffffff,139.0,21.0,0.0
841943bffffffff,217.0,84.0,0.0
841943dffffffff,292.0,176.0,0.0
8419461ffffffff,79.0,18.0,0.0
8419463ffffffff,71.0,4.0,0.0
8419465ffffffff,98.0,7.0,0.0
8419467ffffffff,126.0,63.0,0.0
841946bffffffff,75.0,18.0,0.0
841946dffffffff,6.0,0.0,0.0
8419481ffffffff,119.0,47.0,0.0
8419483ffffffff,17.0,0.0,0.0
8419485ffffffff,732.0,83.0,0.0
841948bffffffff,56.0,15.0,0.0
841948dffffffff,1054.0,343.0,0.0
8419495ffffffff,18.0,3.0,0.0
8419499ffffffff,30.0,3.0,0.0
841949dffffffff,8.0,0.0,0.0
84194a1ffffffff,335.0,17.0,0.0
84194a3ffffffff,29.0,0.0,0.0
84194a5ffffffff,1835.0,277.0,0.0
84194a7ffffffff,82.0,2.0,0.0
84194a9ffffffff,740.0,24.0,0.0
84194abffffffff,145.0,7.0,0.0
84194adffffffff,3500.0,172.0,0.0
84194b1ffffffff,1.0,0.0,0.0
84194b3ffffffff,3.0,0.0,0.0
84194b9ffffffff,119.0,22.0,0.0
84194bbffffffff,33.0,8.0,0.0
84194c5ffffffff,862.0,306.0,0.0
84194d1ffffffff,71.0,4.0,0.0
84194d3ffffffff,90.0,27.0,0.0
84194d5ffffffff,47.0,8.0,0.0
84194d7ffffffff,56.0,2.0,0.0
84194d9ffffffff,196.0,21.0,0.0
84194dbffffffff,512.0,14.0,0.0
84194ddffffffff,510.0,321.0,0.0
84194e1ffffffff,135.0,17.0,0.0
84194e3ffffffff,171.0,31.0,0.0
84194e5ffffffff,2939.0,43.0,0.0
84194e7ffffffff,1263.0,122.0,0.0
84194e9ffffffff,490.0,54.0,0.0
84194ebffffffff,196.0,18.0,0.0
84194edffffffff,917.0,111.0,0.0
8419501ffffffff,218.0,2.0,0.0
8419507ffffffff,196.0,0.0,0.0
8419509ffffffff,3.0,3.0,0.0
841950bffffffff,2.0,2.0,0.0
841950dffffffff,9.0,7.0,0.0
8419511ffffffff,78.0,8.0,0.0
8419513ffffffff,161.0,24.0,0.0
8419517ffffffff,158.0,24.0,0.0
8419519ffffffff,186.0,49.0,0.0
841951bffffffff,627.0,211.0,0.0
8419521ffffffff,9.0,2.0,0.0
8419525ffffffff,5.0,0.0,0.0
8419527ffffffff,26.0,0.0,0.0
8419529ffffffff,50.0,10.0,0.0
841952dffffffff,47.0,4.0,0.0
8419531ffffffff,79.0,30.0,0.0
8419533ffffffff,22.0,4.0,0.0
841953bffffffff,126.0,7.0,0.0
8419541ffffffff,4.0,0.0,0.0
8419543ffffffff,69.0,13.0,0.0
8419545ffffffff,6.0,0.0,0.0
8419547ffffffff,28.0,3.0,0.0
8419549ffffffff,15.0,4.0,0.0
841954bffffffff,14.0,0.0,0.0
841954dffffffff,20.0,4.0,0.0
8419551ffffffff,41.0,6.0,0.0
8419553ffffffff,112.0,18.0,0.0
8419555ffffffff,180.0,37.0,0.0
8419557ffffffff,353.0,118.0,0.0
8419559ffffffff,36.0,6.0,0.0
841955bffffffff,38.0,5.0,0.0
841955dffffffff,56.0,16.0,0.0
8419563ffffffff,8.0,6.0,0.0
8419565ffffffff,71.0,53.0,0.0
8419567ffffffff,6.0,0.0,0.0
8419569ffffffff,4.0,0.0,0.0
841956bffffffff,14.0,2.0,0.0
841956dffffffff,4.0,0.0,0.0
8419581ffffffff,396.0,17.0,0.0
8419583ffffffff,196.0,9.0,0.0
8419585ffffffff,75.0,14.0,0.0
8419587ffffffff,125.0,3.0,0.0
8419589ffffffff,148.0,12.0,0.0
841958bffffffff,117.0,7.0,0.0
841958dffffffff,12.0,0.0,0.0
8419591ffffffff,1016.0,80.0,0.0
8419593ffffffff,37.0,0.0,0.0
8419595ffffffff,77.0,0.0,0.0
8419597ffffffff,637.0,10.0,0.0
8419599ffffffff,123.0,19.0,0.0
841959bffffffff,575.0,35.0,0.0
841959dffffffff,83.0,26.0,0.0
84195a1ffffffff,68.0,16.0,0.0
84195a3ffffffff,33.0,0.0,0.0
84195a5ffffffff,50.0,0.0,0.0
84195a9ffffffff,32.0,1.0,0.0
84195abffffffff,70.0,17.0,0.0
84195adffffffff,32.0,0.0,0.0
84195b1ffffffff,69.0,14.0,0.0
84195b5ffffffff,54.0,0.0,0.0
84195b7ffffffff,79.0,9.0,0.0
84195b9ffffffff,281.0,30.0,0.0
84195bbffffffff,241.0,23.0,0.0
84195bdffffffff,71.0,3.0,0.0
84195c1ffffffff,218.0,19.0,0.0
84195c3ffffffff,362.0,12.0,0.0
84195c5ffffffff,138.0,13.0,0.0
84195c7ffffffff,484.0,219.0,0.0
84195c9ffffffff,576.0,72.0,0.0
84195cbffffffff,887.0,14.0,0.0
84195cdffffffff,63.0,4.0,0.0
84195d1ffffffff,481.0,34.0,0.0
84195d3ffffffff,906.0,75.0,0.0
84195d5ffffffff,343.0,7.0,0.0
84195d7ffffffff,153.0,18.0,0.0
84195d9ffffffff,717.0,142.0,0.0
84195dbffffffff,702.0,43.0,0.0
84195ddffffffff,107.0,8.0,0.0
84195e1ffffffff,54.0,2.0,0.0
84195e3ffffffff,37.0,6.0,0.0
84195e5ffffffff,16.0,0.0,0.0
84195e7ffffffff,43.0,8.0,0.0
84195e9ffffffff,58.0,10.0,0.0
84195ebffffffff,41.0,6.0,0.0
84195edffffffff,86.0,18.0,0.0
8419681ffffffff,28.0,0.0,0.0
8419683ffffffff,344.0,35.0,0.0
8419689ffffffff,308.0,20.0,0.0
841968bffffffff,53.0,0.0,0.0
8419691ffffffff,364.0,21.0,0.0
8419693ffffffff,738.0,7.0,0.0
8419695ffffffff,452.0,37.0,0.0
8419697ffffffff,371.0,7.0,0.0
8419699ffffffff,171.0,10.0,0.0
841969bffffffff,456.0,42.0,0.0
841969dffffffff,462.0,61.0,0.0
84196b1ffffffff,63.0,9.0,0.0
84196b3ffffffff,80.0,9.0,0.0
84196b7ffffffff,41.0,0.0,0.0
84196b9ffffffff,100.0,4.0,0.0
84196bbffffffff,244.0,5.0,0.0
84196c3ffffffff,10.0,2.0,0.0
84196d1ffffffff,62.0,0.0,0.0
84196d3ffffffff,226.0,6.0,0.0
84196d5ffffffff,65.0,11.0,0.0
84196d7ffffffff,741.0,0.0,0.0
84196d9ffffffff,156.0,10.0,0.0
84196dbffffffff,152.0,3.0,0.0
84196ddffffffff,92.0,2.0,0.0
8419721ffffffff,154.0,19.0,0.0
8419723ffffffff,252.0,27.0,0.0
8419725ffffffff,180.0,10.0,0.0
8419727ffffffff,330.0,28.0,0.0
8419729ffffffff,151.0,9.0,0.0
841972bffffffff,92.0,6.0,0.0
841972dffffffff,152.0,31.0,0.0
8419731ffffffff,37.0,0.0,0.0
8419733ffffffff,460.0,8.0,0.0
8419735ffffffff,8.0,2.0,0.0
8419737ffffffff,39.0,4.0,0.0
8419739ffffffff,24.0,9.0,0.0
841973bffffffff,83.0,5.0,0.0
841973dffffffff,32.0,12.0,0.0
8419761ffffffff,22.0,3.0,0.0
8419763ffffffff,19.0,4.0,0.0
8419765ffffffff,34.0,7.0,0.0
8419767ffffffff,62.0,0.0,0.0
8419769ffffffff,54.0,2.0,0.0
841976bffffffff,16.0,0.0,0.0
841976dffffffff,8.0,3.0,0.0
841e001ffffffff,18.0,0.0,0.0
841e003ffffffff,6.0,0.0,0.0
841e005ffffffff,24.0,0.0,0.0
841e007ffffffff,16.0,0.0,0.0
841e009ffffffff,17.0,0.0,0.0
841e00bffffffff,11.0,0.0,0.0
841e00dffffffff,6.0,0.0,0.0
841e011ffffffff,3.0,0.0,0.0
841e013ffffffff,31.0,0.0,0.0
841e015ffffffff,4.0,0.0,0.0
841e017ffffffff,4.0,0.0,0.0
841e019ffffffff,96.0,0.0,0.0
841e01bffffffff,28.0,0.0,0.0
841e01dffffffff,7.0,0.0,0.0
841e021ffffffff,38.0,2.0,0.0
841e023ffffffff,284.0,41.0,0.0
841e025ffffffff,130.0,38.0,0.0
841e027ffffffff,38.0,1.0,0.0
841e029ffffffff,215.0,0.0,0.0
841e02bffffffff,14.0,0.0,0.0
841e02dffffffff,329.0,39.0,0.0
841e031ffffffff,117.0,8.0,0.0
841e033ffffffff,11.0,0.0,0.0
841e035ffffffff,99.0,11.0,0.0
841e037ffffffff,502.0,48.0,0.0
841e039ffffffff,22.0,0.0,0.0
841e03bffffffff,19.0,0.0,0.0
841e03dffffffff,16.0,0.0,0.0
841e041ffffffff,319.0,49.0,0.0
841e043ffffffff,120.0,16.0,0.0
841e045ffffffff,425.0,12.0,0.0
841e047ffffffff,266.0,35.0,0.0
841e049ffffffff,256.0,15.0,0.0
841e04bffffffff,71.0,6.0,0.0
841e04dffffffff,74.0,17.0,0.0
841e051ffffffff,62.0,1.0,0.0
841e053ffffffff,51.0,0.0,0.0
841e055ffffffff,48.0,5.0,0.0
841e057ffffffff,25.0,0.0,0.0
841e059ffffffff,84.0,3.0,0.0
841e05bffffffff,178.0,6.0,0.0
841e05dffffffff,93.0,4.0,0.0
841e061ffffffff,754.0,65.0,0.0
841e063ffffffff,275.0,3.0,0.0
841e065ffffffff,35.0,1.0,0.0
841e067ffffffff,367.0,4.0,0.0
841e069ffffffff,1160.0,2.0,0.0
841e06bffffffff,349.0,4.0,0.0
841e06dffffffff,100.0,0.0,0.0
841e085ffffffff,382.0,7.0,0.0
841e089ffffffff,3.0,0.0,0.0
841e08bffffffff,5.0,0.0,0.0
841e08dffffffff,49.0,0.0,0.0
841e091ffffffff,1.0,0.0,0.0
841e093ffffffff,2.0,0.0,0.0
841e09bffffffff,1.0,0.0,0.0
841e0a1ffffffff,4.0,0.0,0.0
841e0a5ffffffff,9.0,2.0,0.0
841e0a9ffffffff,586.0,0.0,0.0
841e0abffffffff,2.0,0.0,0.0
841e0adffffffff,15.0,0.0,0.0
841e0b1ffffffff,2.0,0.0,0.0
841e0b3ffffffff,35.0,0.0,0.0
841e0b5ffffffff,7.0,0.0,0.0
841e0b7ffffffff,20.0,0.0,0.0
841e0bdffffffff,3.0,0.0,0.0
841e0c1ffffffff,41.0,0.0,0.0
841e0c3ffffffff,176.0,0.0,0.0
841e0c5ffffffff,42.0,2.0,0.0
841e0c7ffffffff,49.0,0.0,0.0
841e0c9ffffffff,2.0,0.0,0.0
841e0cbffffffff,3.0,0.0,0.0
841e0cdffffffff,1.0,0.0,0.0
841e0d9ffffffff,4.0,0.0,0.0
841e0dbffffffff,4.0,0.0,0.0
841e0ddffffffff,2.0,0.0,0.0
841e0e1ffffffff,81.0,28.0,0.0
841e0e3ffffffff,70.0,0.0,0.0
841e0e5ffffffff,4.0,1.0,0.0
841e0e7ffffffff,177.0,16.0,0.0
841e0e9ffffffff,41.0,1.0,0.0
841e0ebffffffff,64.0,0.0,0.0
841e0edffffffff,108.0,8.0,0.0
841e101ffffffff,6.0,0.0,0.0
841e103ffffffff,27.0,0.0,0.0
841e105ffffffff,7.0,0.0,0.0
841e107ffffffff,15.0,0.0,0.0
841e109ffffffff,4.0,0.0,0.0
841e10bffffffff,123.0,0.0,0.0
841e10dffffffff,1.0,0.0,0.0
841e111ffffffff,6.0,0.0,0.0
841e113ffffffff,58.0,6.0,0.0
841e115ffffffff,47.0,2.0,0.0
841e117ffffffff,44.0,1.0,0.0
841e119ffffffff,6.0,0.0,0.0
841e11bffffffff,7.0,0.0,0.0
841e11dffffffff,8.0,0.0,0.0
841e121ffffffff,255.0,10.0,0.0
841e123ffffffff,211.0,0.0,0.0
841e125ffffffff,250.0,6.0,0.0
841e127ffffffff,24.0,0.0,0.0
841e129ffffffff,295.0,1.0,0.0
841e12bffffffff,106.0,0.0,0.0
841e12dffffffff,36.0,1.0,0.0
841e131ffffffff,232.0,22.0,0.0
841e133ffffffff,15.0,0.0,0.0
841e135ffffffff,154.0,1.0,0.0
841e137ffffffff,97.0,9.0,0.0
841e139ffffffff,120.0,0.0,0.0
841e13bffffffff,163.0,2.0,0.0
841e13dffffffff,144.0,0.0,0.0
841e141ffffffff,38.0,0.0,0.0
841e145ffffffff,29.0,0.0,0.0
841e147ffffffff,5.0,0.0,0.0
841e149ffffffff,39.0,0.0,0.0
841e14bffffffff,1.0,0.0,0.0
841e14dffffffff,16.0,3.0,0.0
841e151ffffffff,29.0,3.0,0.0
841e153ffffffff,52.0,7.0,0.0
841e155ffffffff,21.0,0.0,0.0
841e157ffffffff,15.0,0.0,0.0
841e159ffffffff,4.0,0.0,0.0
841e15bffffffff,457.0,50.0,0.0
841e15dffffffff,6.0,0.0,0.0
841e161ffffffff,3.0,0.0,0.0
841e163ffffffff,73.0,1.0,0.0
841e165ffffffff,7.0,0.0,0.0
841e167ffffffff,80.0,2.0,0.0
841e169ffffffff,16.0,4.0,0.0
841e16bffffffff,2.0,0.0,0.0
841e16dffffffff,27.0,4.0,0.0
841e181ffffffff,1.0,0.0,0.0
841e183ffffffff,3.0,0.0,0.0
841e185ffffffff,66.0,0.0,0.0
841e187ffffffff,7.0,0.0,0.0
841e189ffffffff,4.0,2.0,0.0
841e18bffffffff,2.0,0.0,0.0
841e195ffffffff,53.0,0.0,0.0
841e19dffffffff,115.0,4.0,0.0
841e1a9ffffffff,4.0,0.0,0.0
841e1abffffffff,3.0,0.0,0.0
841e1b1ffffffff,132.0,2.0,0.0
841e1b3ffffffff,1268.0,11.0,0.0
841e1b5ffffffff,16.0,0.0,0.0
841e1b7ffffffff,96.0,0.0,0.0
841e1b9ffffffff,63.0,0.0,0.0
841e1bbffffffff,121.0,0.0,0.0
841e1bdffffffff,17.0,0.0,0.0
841e1c1ffffffff,5.0,0.0,0.0
841e1c3ffffffff,16.0,6.0,0.0
841e1c5ffffffff,30.0,4.0,0.0
841e1c7ffffffff,8.0,2.0,0.0
841e1c9ffffffff,10.0,4.0,0.0
841e1cbffffffff,94.0,7.0,0.0
841e1cdffffffff,17.0,0.0,0.0
841e1d1ffffffff,43.0,0.0,0.0
841e1d5ffffffff,14.0,0.0,0.0
841e1d7ffffffff,51.0,2.0,0.0
841e1d9ffffffff,7.0,0.0,0.0
841e1dbffffffff,3.0,0.0,0.0
841e1ddffffffff,142.0,9.0,0.0
841e1e3ffffffff,1.0,0.0,0.0
841e1e5ffffffff,17.0,0.0,0.0
841e1e7ffffffff,57.0,0.0,0.0
841e1edffffffff,36.0,2.0,0.0
841e201ffffffff,35.0,7.0,0.0
841e203ffffffff,2.0,0.0,0.0
841e205ffffffff,69.0,0.0,0.0
841e207ffffffff,6.0,0.0,0.0
841e20bffffffff,2.0,0.0,0.0
841e20dffffffff,94.0,0.0,0.0
841e219ffffffff,13.0,5.0,0.0
841e21bffffffff,24.0,11.0,0.0
841e21dffffffff,5.0,0.0,0.0
841e221ffffffff,39.0,0.0,0.0
841e223ffffffff,50.0,0.0,0.0
841e225ffffffff,520.0,5.0,0.0
841e227ffffffff,11.0,2.0,0.0
841e229ffffffff,35.0,0.0,0.0
841e22bffffffff,2.0,0.0,0.0
841e22dffffffff,87.0,2.0,0.0
841e231ffffffff,27.0,0.0,0.0
841e233ffffffff,125.0,4.0,0.0
841e235ffffffff,18.0,0.0,0.0
841e237ffffffff,35.0,5.0,0.0
841e239ffffffff,42.0,0.0,0.0
841e23bffffffff,2.0,0.0,0.0
841e23dffffffff,146.0,0.0,0.0
841e241ffffffff,11.0,0.0,0.0
841e243ffffffff,26.0,0.0,0.0
841e245ffffffff,2.0,0.0,0.0
841e247ffffffff,4.0,0.0,0.0
841e249ffffffff,11.0,0.0,0.0
841e24bffffffff,150.0,0.0,0.0
841e251ffffffff,2.0,0.0,0.0
841e253ffffffff,8.0,0.0,0.0
841e257ffffffff,56.0,0.0,0.0
841e259ffffffff,4.0,0.0,0.0
841e25dffffffff,24.0,0.0,0.0
841e261ffffffff,7.0,0.0,0.0
841e263ffffffff,24.0,0.0,0.0
841e265ffffffff,124.0,2.0,0.0
841e267ffffffff,44.0,0.0,0.0
841e269ffffffff,18.0,0.0,0.0
841e26bffffffff,1.0,0.0,0.0
841e26dffffffff,5.0,0.0,0.0
841e281ffffffff,25.0,0.0,0.0
841e283ffffffff,7.0,0.0,0.0
841e285ffffffff,16.0,0.0,0.0
841e287ffffffff,17.0,0.0,0.0
841e28dffffffff,6.0,0.0,0.0
841e291ffffffff,4.0,0.0,0.0
841e293ffffffff,2.0,0.0,0.0
841e295ffffffff,5.0,0.0,0.0
841e297ffffffff,4.0,0.0,0.0
841e299ffffffff,3.0,0.0,0.0
841e29dffffffff,4.0,0.0,0.0
841e2a1ffffffff,8.0,0.0,0.0
841e2a3ffffffff,68.0,0.0,0.0
841e2a5ffffffff,39.0,2.0,0.0
841e2a7ffffffff,23.0,0.0,0.0
841e2a9ffffffff,55.0,0.0,0.0
841e2abffffffff,2.0,0.0,0.0
841e2adffffffff,45.0,0.0,0.0
