cell_id,Todiramphus sanctus,Todiramphus sanctus sanctus,Todiramphus sanctus canacorum,Todiramphus sanctus macmillani,Todiramphus sanctus vagans
84a6267ffffffff,2.0,0.0,0.0,0.0,0.0
84a626bffffffff,1.0,0.0,0.0,0.0,0.0
84a631bffffffff,41.0,6.0,0.0,0.0,0.0
84a631dffffffff,4.0,2.0,0.0,0.0,0.0
84a6a0dffffffff,2.0,0.0,0.0,0.0,0.0
84a6a1dffffffff,2.0,0.0,0.0,0.0,0.0
84a6a43ffffffff,2.0,2.0,0.0,0.0,0.0
84a6a4bffffffff,2.0,0.0,0.0,0.0,0.0
84a6a4dffffffff,18.0,0.0,0.0,0.0,0.0
84a6a55ffffffff,2.0,2.0,0.0,0.0,0.0
84a6a5dffffffff,4.0,0.0,0.0,0.0,0.0
84a6a61ffffffff,31.0,3.0,0.0,0.0,0.0
84a6a63ffffffff,5.0,2.0,0.0,0.0,0.0
84a6a65ffffffff,2.0,2.0,0.0,0.0,0.0
84a6a6bffffffff,18.0,2.0,0.0,0.0,0.0
84a6a6dffffffff,5.0,0.0,0.0,0.0,0.0
84a6b49ffffffff,10.0,2.0,0.0,0.0,0.0
84a7005ffffffff,7.0,2.0,0.0,0.0,0.0
84a7007ffffffff,2.0,0.0,0.0,0.0,0.0
84a700dffffffff,4.0,0.0,0.0,0.0,0.0
84a702bffffffff,2.0,0.0,0.0,0.0,0.0
84a703dffffffff,2.0,0.0,0.0,0.0,0.0
84a7041ffffffff,2.0,0.0,0.0,0.0,0.0
84a7049ffffffff,2.0,0.0,0.0,0.0,0.0
84a7063ffffffff,2.0,0.0,0.0,0.0,0.0
84a7165ffffffff,2.0,0.0,0.0,0.0,0.0
84a7183ffffffff,2.0,2.0,0.0,0.0,0.0
84a71d1ffffffff,12.0,0.0,0.0,0.0,0.0
84a71ddffffffff,2.0,0.0,0.0,0.0,0.0
84a7225ffffffff,1.0,0.0,0.0,0.0,0.0
84a7261ffffffff,14.0,4.0,0.0,0.0,0.0
84a7265ffffffff,100.0,25.0,0.0,0.0,0.0
84a7267ffffffff,10.0,4.0,0.0,0.0,0.0
84a7269ffffffff,51.0,12.0,0.0,0.0,0.0
84a726dffffffff,293.0,74.0,0.0,0.0,0.0
84a7319ffffffff,2.0,0.0,0.0,0.0,0.0
84a731bffffffff,3.0,0.0,0.0,0.0,0.0
84a7323ffffffff,1.0,0.0,0.0,0.0,0.0
84a7351ffffffff,4.0,2.0,0.0,0.0,0.0
84a7357ffffffff,4.0,0.0,0.0,0.0,0.0
84a7359ffffffff,13.0,8.0,0.0,0.0,0.0
84a735bffffffff,2.0,0.0,0.0,0.0,0.0
84a735dffffffff,31.0,17.0,0.0,0.0,0.0
84a7829ffffffff,24.0,2.0,0.0,0.0,0.0
84a78a1ffffffff,2.0,0.0,0.0,0.0,0.0
84a78e7ffffffff,11.0,0.0,0.0,0.0,0.0
84a7913ffffffff,2.0,0.0,0.0,0.0,0.0
84a7915ffffffff,2.0,2.0,0.0,0.0,0.0
84a7917ffffffff,2.0,0.0,0.0,0.0,0.0
84a79a3ffffffff,8.0,2.0,0.0,0.0,0.0
84a79a5ffffffff,4.0,0.0,0.0,0.0,0.0
84a79a7ffffffff,22.0,5.0,0.0,0.0,0.0
84a79a9ffffffff,2.0,0.0,0.0,0.0,0.0
84a79abffffffff,2.0,0.0,0.0,0.0,0.0
84a79b9ffffffff,2.0,2.0,0.0,0.0,0.0
84a79bbffffffff,4.0,2.0,0.0,0.0,0.0
84a79c3ffffffff,2.0,2.0,0.0,0.0,0.0
84a79d9ffffffff,4.0,0.0,0.0,0.0,0.0
84a79ddffffffff,2.0,1.0,0.0,0.0,0.0
84a7a01ffffffff,2.0,2.0,0.0,0.0,0.0
84b816dffffffff,1.0,0.0,0.0,0.0,0.0
84b8283ffffffff,2.0,0.0,0.0,0.0,0.0
84b8299ffffffff,3.0,3.0,0.0,0.0,0.0
84b82e5ffffffff,3.0,0.0,0.0,0.0,0.0
84b8349ffffffff,3.0,0.0,0.0,0.0,0.0
84b8451ffffffff,2.0,2.0,0.0,0.0,0.0
84b8621ffffffff,2.0,2.0,0.0,0.0,0.0
84b862dffffffff,2.0,0.0,0.0,0.0,0.0
84b864bffffffff,6.0,0.0,0.0,0.0,0.0
84b864dffffffff,1.0,0.0,0.0,0.0,0.0
84b865dffffffff,20.0,2.0,0.0,0.0,0.0
84b86d1ffffffff,2.0,0.0,0.0,0.0,0.0
84b8809ffffffff,16.0,0.0,0.0,0.0,0.0
84b880bffffffff,6.0,0.0,0.0,0.0,0.0
84b8819ffffffff,57.0,0.0,0.0,0.0,0.0
84b881bffffffff,25.0,0.0,0.0,0.0,0.0
84b8843ffffffff,3.0,0.0,0.0,0.0,0.0
84b8847ffffffff,11.0,0.0,0.0,0.0,0.0
84b8851ffffffff,4.0,0.0,0.0,0.0,0.0
84b8853ffffffff,2.0,0.0,0.0,0.0,0.0
84b8855ffffffff,77.0,2.0,0.0,0.0,0.0
84b8857ffffffff,11.0,0.0,0.0,0.0,0.0
84b89adffffffff,26.0,5.0,0.0,0.0,0.0
84b8a83ffffffff,3.0,0.0,0.0,0.0,0.0
84b8a91ffffffff,7.0,0.0,0.0,0.0,0.0
84b8abdffffffff,5.0,0.0,0.0,0.0,0.0
84b8b37ffffffff,1.0,0.0,0.0,0.0,0.0
84b9111ffffffff,6.0,3.0,0.0,0.0,0.0
84b9113ffffffff,2.0,0.0,0.0,0.0,0.0
84b9127ffffffff,2.0,0.0,0.0,0.0,0.0
84b912bffffffff,1.0,0.0,0.0,0.0,0.0
84b9139ffffffff,5.0,0.0,0.0,0.0,0.0
84b913dffffffff,2.0,0.0,0.0,0.0,0.0
84b9145ffffffff,5.0,0.0,0.0,0.0,0.0
84b914dffffffff,6.0,0.0,0.0,0.0,0.0
84b9161ffffffff,3.0,0.0,0.0,0.0,0.0
84b9167ffffffff,3.0,0.0,0.0,0.0,0.0
84b9169ffffffff,36.0,4.0,0.0,0.0,0.0
84b916dffffffff,12.0,0.0,0.0,0.0,0.0
84b91a1ffffffff,2.0,0.0,0.0,0.0,0.0
84b959bffffffff,2.0,2.0,0.0,0.0,0.0
84b9841ffffffff,1.0,1.0,0.0,0.0,0.0
84b9855ffffffff,3.0,0.0,0.0,0.0,0.0
84b985dffffffff,2.0,0.0,0.0,0.0,0.0
84b9865ffffffff,1.0,0.0,0.0,0.0,0.0
84b989dffffffff,2.0,0.0,0.0,0.0,0.0
84b990bffffffff,4.0,0.0,0.0,0.0,0.0
84b9915ffffffff,2.0,0.0,0.0,0.0,0.0
84b9955ffffffff,1.0,0.0,0.0,0.0,0.0
84b996bffffffff,4.0,0.0,0.0,0.0,0.0
84b99c9ffffffff,2.0,0.0,0.0,0.0,0.0
84b9a11ffffffff,2.0,0.0,0.0,0.0,0.0
84b9a13ffffffff,6.0,1.0,0.0,0.0,0.0
84b9a1bffffffff,5.0,0.0,0.0,0.0,0.0
84b9a31ffffffff,7.0,0.0,0.0,0.0,0.0
84b9a33ffffffff,5.0,2.0,0.0,0.0,0.0
84b9a37ffffffff,2.0,0.0,0.0,0.0,0.0
84b9a3bffffffff,3.0,0.0,0.0,0.0,0.0
84b9a4bffffffff,2.0,0.0,0.0,0.0,0.0
84b9a59ffffffff,3.0,0.0,0.0,0.0,0.0
84b9a65ffffffff,4.0,2.0,0.0,0.0,0.0
84b9acbffffffff,8.0,6.0,0.0,0.0,0.0
84b9b09ffffffff,2.0,0.0,0.0,0.0,0.0
84b9b2bffffffff,5.0,0.0,0.0,0.0,0.0
84b9b31ffffffff,2.0,0.0,0.0,0.0,0.0
84b9b3dffffffff,2.0,0.0,0.0,0.0,0.0
84b9b4bffffffff,9.0,0.0,0.0,0.0,0.0
84b9b51ffffffff,6.0,0.0,0.0,0.0,0.0
84b9b59ffffffff,2.0,0.0,0.0,0.0,0.0
84ba241ffffffff,44.0,0.0,0.0,0.0,0.0
84ba249ffffffff,14.0,0.0,0.0,0.0,0.0
84ba24bffffffff,14.0,0.0,0.0,0.0,0.0
84ba24dffffffff,47.0,0.0,0.0,0.0,0.0
84ba69dffffffff,304.0,0.0,0.0,0.0,14.0
84bb081ffffffff,68.0,0.0,0.0,0.0,0.0
84bb083ffffffff,9.0,0.0,0.0,0.0,2.0
84bb085ffffffff,18.0,0.0,0.0,0.0,0.0
84bb087ffffffff,2.0,0.0,0.0,0.0,0.0
84bb089ffffffff,238.0,0.0,0.0,0.0,0.0
84bb08bffffffff,10.0,0.0,0.0,0.0,0.0
84bb08dffffffff,4.0,0.0,0.0,0.0,0.0
84bb091ffffffff,90.0,0.0,0.0,0.0,3.0
84bb093ffffffff,84.0,0.0,0.0,0.0,25.0
84bb095ffffffff,6.0,0.0,0.0,0.0,3.0
84bb097ffffffff,54.0,0.0,0.0,0.0,2.0
84bb099ffffffff,149.0,0.0,0.0,0.0,15.0
84bb09bffffffff,32.0,0.0,0.0,0.0,5.0
84bb09dffffffff,10.0,0.0,0.0,0.0,2.0
84bb0a1ffffffff,46.0,0.0,0.0,0.0,0.0
84bb0a7ffffffff,32.0,0.0,0.0,0.0,0.0
84bb0a9ffffffff,35.0,0.0,0.0,0.0,0.0
84bb0abffffffff,6.0,0.0,0.0,0.0,0.0
84bb0b1ffffffff,98.0,0.0,0.0,0.0,2.0
84bb0b3ffffffff,41.0,0.0,0.0,0.0,3.0
84bb0b5ffffffff,18.0,0.0,0.0,0.0,0.0
84bb0b9ffffffff,37.0,0.0,0.0,0.0,8.0
84bb0bbffffffff,109.0,0.0,0.0,0.0,6.0
84bb0bdffffffff,1.0,0.0,0.0,0.0,0.0
84bb0c1ffffffff,19.0,0.0,0.0,0.0,0.0
84bb0c3ffffffff,115.0,0.0,0.0,0.0,0.0
84bb0c7ffffffff,10.0,0.0,0.0,0.0,0.0
84bb0cbffffffff,71.0,0.0,0.0,0.0,0.0
84bb0d1ffffffff,110.0,0.0,0.0,0.0,0.0
84bb0d3ffffffff,41.0,0.0,0.0,0.0,11.0
84bb0d5ffffffff,49.0,0.0,0.0,0.0,0.0
84bb0d7ffffffff,2.0,0.0,0.0,0.0,0.0
84bb0d9ffffffff,189.0,0.0,0.0,0.0,0.0
84bb0dbffffffff,111.0,0.0,0.0,0.0,13.0
84bb0ddffffffff,92.0,0.0,0.0,0.0,0.0
84bb283ffffffff,16.0,0.0,0.0,0.0,1.0
84bb287ffffffff,21.0,0.0,0.0,0.0,0.0
84bb291ffffffff,7.0,0.0,0.0,0.0,0.0
84bb293ffffffff,103.0,0.0,0.0,0.0,0.0
84bb295ffffffff,646.0,0.0,0.0,0.0,0.0
84bb297ffffffff,166.0,0.0,0.0,0.0,0.0
84bb299ffffffff,155.0,0.0,0.0,0.0,0.0
84bb29bffffffff,726.0,0.0,0.0,0.0,0.0
84bb2b1ffffffff,164.0,0.0,0.0,0.0,16.0
84bb2b3ffffffff,404.0,0.0,0.0,0.0,0.0
84bb2b5ffffffff,121.0,0.0,0.0,0.0,1.0
84bb2b7ffffffff,582.0,0.0,0.0,0.0,0.0
84bb2b9ffffffff,207.0,0.0,0.0,0.0,10.0
84bb2bbffffffff,559.0,0.0,0.0,0.0,0.0
84bb2bdffffffff,94.0,0.0,0.0,0.0,9.0
84bb2d3ffffffff,44.0,0.0,0.0,0.0,0.0
84bb2dbffffffff,85.0,0.0,0.0,0.0,0.0
84bb501ffffffff,1594.0,0.0,0.0,0.0,369.0
84bb503ffffffff,470.0,0.0,0.0,0.0,88.0
84bb505ffffffff,241.0,0.0,0.0,0.0,89.0
84bb507ffffffff,891.0,0.0,0.0,0.0,117.0
84bb509ffffffff,144.0,0.0,0.0,0.0,16.0
84bb50bffffffff,186.0,0.0,0.0,0.0,88.0
84bb50dffffffff,564.0,0.0,0.0,0.0,42.0
84bb513ffffffff,2.0,0.0,0.0,0.0,0.0
84bb515ffffffff,80.0,0.0,0.0,0.0,8.0
84bb517ffffffff,62.0,0.0,0.0,0.0,12.0
84bb51dffffffff,10.0,0.0,0.0,0.0,2.0
84bb529ffffffff,328.0,0.0,0.0,0.0,38.0
84bb52bffffffff,232.0,0.0,0.0,0.0,27.0
84bb52dffffffff,2.0,0.0,0.0,0.0,0.0
84bb531ffffffff,15.0,0.0,0.0,0.0,0.0
84bb533ffffffff,81.0,0.0,0.0,0.0,4.0
84bb539ffffffff,437.0,0.0,0.0,0.0,51.0
84bb53bffffffff,736.0,0.0,0.0,0.0,195.0
84bb53dffffffff,154.0,0.0,0.0,0.0,0.0
84bb541ffffffff,38.0,0.0,0.0,0.0,6.0
84bb545ffffffff,223.0,0.0,0.0,0.0,7.0
84bb547ffffffff,206.0,0.0,0.0,0.0,24.0
84bb549ffffffff,2.0,0.0,0.0,0.0,0.0
84bb54dffffffff,45.0,0.0,0.0,0.0,4.0
84bb561ffffffff,158.0,0.0,0.0,0.0,23.0
84bb563ffffffff,185.0,0.0,0.0,0.0,51.0
84bb565ffffffff,2.0,0.0,0.0,0.0,0.0
84bb567ffffffff,59.0,0.0,0.0,0.0,18.0
84bb569ffffffff,64.0,0.0,0.0,0.0,0.0
84bb56bffffffff,182.0,0.0,0.0,0.0,21.0
84bb56dffffffff,159.0,0.0,0.0,0.0,16.0
84bb581ffffffff,6.0,0.0,0.0,0.0,0.0
84bb58dffffffff,12.0,0.0,0.0,0.0,0.0
84bb59dffffffff,5.0,0.0,0.0,0.0,0.0
84bb5c5ffffffff,7.0,0.0,0.0,0.0,0.0
84bb5e1ffffffff,84.0,0.0,0.0,0.0,0.0
84bb5e3ffffffff,5.0,0.0,0.0,0.0,0.0
84bb5e5ffffffff,19.0,0.0,0.0,0.0,0.0
84bb5e9ffffffff,63.0,0.0,0.0,0.0,0.0
84bb5ebffffffff,104.0,0.0,0.0,0.0,0.0
84bb5edffffffff,173.0,0.0,0.0,0.0,4.0
84bb705ffffffff,3.0,0.0,0.0,0.0,0.0
84bb721ffffffff,32.0,0.0,0.0,0.0,0.0
84bb725ffffffff,30.0,0.0,0.0,0.0,13.0
84bb727ffffffff,18.0,0.0,0.0,0.0,3.0
84bb729ffffffff,15.0,0.0,0.0,0.0,0.0
84bb72bffffffff,81.0,0.0,0.0,0.0,0.0
84bb72dffffffff,22.0,0.0,0.0,0.0,0.0
84bb741ffffffff,22.0,0.0,0.0,0.0,0.0
84bb743ffffffff,5.0,0.0,0.0,0.0,0.0
84bb749ffffffff,238.0,0.0,0.0,0.0,8.0
84bb74bffffffff,74.0,0.0,0.0,0.0,0.0
84bb74dffffffff,51.0,0.0,0.0,0.0,2.0
84bb765ffffffff,60.0,0.0,0.0,0.0,1.0
84bb767ffffffff,41.0,0.0,0.0,0.0,3.0
84be081ffffffff,42.0,7.0,0.0,0.0,0.0
84be085ffffffff,452.0,112.0,0.0,0.0,0.0
84be087ffffffff,95.0,16.0,0.0,0.0,0.0
84be089ffffffff,610.0,30.0,0.0,0.0,0.0
84be08bffffffff,10.0,2.0,0.0,0.0,0.0
84be08dffffffff,450.0,55.0,0.0,0.0,0.0
84be091ffffffff,1.0,0.0,0.0,0.0,0.0
84be093ffffffff,21.0,0.0,0.0,0.0,0.0
84be097ffffffff,16.0,0.0,0.0,0.0,0.0
84be099ffffffff,27.0,0.0,0.0,0.0,0.0
84be09bffffffff,14.0,5.0,0.0,0.0,0.0
84be0a1ffffffff,5.0,0.0,0.0,0.0,0.0
84be0a3ffffffff,129.0,19.0,0.0,0.0,0.0
84be0a5ffffffff,6.0,0.0,0.0,0.0,0.0
84be0a7ffffffff,2.0,0.0,0.0,0.0,0.0
84be0a9ffffffff,45.0,6.0,0.0,0.0,0.0
84be0abffffffff,7.0,0.0,0.0,0.0,0.0
84be0adffffffff,324.0,7.0,0.0,0.0,0.0
84be0b1ffffffff,2.0,0.0,0.0,0.0,0.0
84be0b3ffffffff,25.0,0.0,0.0,0.0,0.0
84be0b5ffffffff,3.0,0.0,0.0,0.0,0.0
84be0b7ffffffff,2.0,0.0,0.0,0.0,0.0
84be0b9ffffffff,3.0,0.0,0.0,0.0,0.0
84be0bbffffffff,38.0,3.0,0.0,0.0,0.0
84be0bdffffffff,227.0,34.0,0.0,0.0,0.0
84be0c3ffffffff,494.0,80.0,0.0,0.0,0.0
84be0c7ffffffff,11.0,0.0,0.0,0.0,0.0
84be0d1ffffffff,6.0,0.0,0.0,0.0,0.0
84be0d3ffffffff,154.0,3.0,0.0,0.0,0.0
84be0d5ffffffff,94.0,36.0,0.0,0.0,0.0
84be0d7ffffffff,13.0,4.0,0.0,0.0,0.0
84be0d9ffffffff,12.0,2.0,0.0,0.0,0.0
84be0dbffffffff,23.0,0.0,0.0,0.0,0.0
84be0ddffffffff,79.0,11.0,0.0,0.0,0.0
84be0e3ffffffff,180.0,27.0,0.0,0.0,0.0
84be0e7ffffffff,134.0,21.0,0.0,0.0,0.0
84be181ffffffff,270.0,43.0,0.0,0.0,0.0
84be183ffffffff,14.0,0.0,0.0,0.0,0.0
84be185ffffffff,55.0,17.0,0.0,0.0,0.0
84be187ffffffff,9.0,5.0,0.0,0.0,0.0
84be189ffffffff,137.0,12.0,0.0,0.0,0.0
84be18bffffffff,58.0,13.0,0.0,0.0,0.0
84be18dffffffff,5.0,0.0,0.0,0.0,0.0
84be191ffffffff,2.0,0.0,0.0,0.0,0.0
84be193ffffffff,5.0,0.0,0.0,0.0,0.0
84be195ffffffff,4.0,2.0,0.0,0.0,0.0
84be199ffffffff,23.0,6.0,0.0,0.0,0.0
84be19bffffffff,1.0,0.0,0.0,0.0,0.0
84be19dffffffff,16.0,6.0,0.0,0.0,0.0
84be1a1ffffffff,80.0,4.0,0.0,0.0,0.0
84be1a3ffffffff,16.0,4.0,0.0,0.0,0.0
84be1a5ffffffff,17.0,2.0,0.0,0.0,0.0
84be1a7ffffffff,4.0,0.0,0.0,0.0,0.0
84be1a9ffffffff,49.0,19.0,0.0,0.0,0.0
84be1abffffffff,13.0,5.0,0.0,0.0,0.0
84be1b1ffffffff,29.0,6.0,0.0,0.0,0.0
84be1b3ffffffff,18.0,3.0,0.0,0.0,0.0
84be1b5ffffffff,11.0,2.0,0.0,0.0,0.0
84be1b7ffffffff,18.0,11.0,0.0,0.0,0.0
84be1b9ffffffff,13.0,0.0,0.0,0.0,0.0
84be1bdffffffff,3.0,2.0,0.0,0.0,0.0
84be1d1ffffffff,60.0,11.0,0.0,0.0,0.0
84be1d3ffffffff,125.0,19.0,0.0,0.0,0.0
84be1d5ffffffff,38.0,9.0,0.0,0.0,0.0
84be1d7ffffffff,10.0,0.0,0.0,0.0,0.0
84be1dbffffffff,123.0,16.0,0.0,0.0,0.0
84be293ffffffff,16.0,2.0,0.0,0.0,0.0
84be29bffffffff,2.0,1.0,0.0,0.0,0.0
84be2b3ffffffff,13.0,0.0,0.0,0.0,0.0
84be401ffffffff,72.0,37.0,0.0,0.0,0.0
84be403ffffffff,55.0,15.0,0.0,0.0,0.0
84be405ffffffff,44.0,22.0,0.0,0.0,0.0
84be407ffffffff,16.0,4.0,0.0,0.0,0.0
84be409ffffffff,60.0,22.0,0.0,0.0,0.0
84be40bffffffff,5.0,0.0,0.0,0.0,0.0
84be40dffffffff,117.0,32.0,0.0,0.0,0.0
84be415ffffffff,2.0,2.0,0.0,0.0,0.0
84be417ffffffff,10.0,0.0,0.0,0.0,0.0
84be419ffffffff,9.0,0.0,0.0,0.0,0.0
84be41dffffffff,5.0,1.0,0.0,0.0,0.0
84be421ffffffff,4.0,2.0,0.0,0.0,0.0
84be425ffffffff,2.0,0.0,0.0,0.0,0.0
84be427ffffffff,18.0,3.0,0.0,0.0,0.0
84be429ffffffff,61.0,23.0,0.0,0.0,0.0
84be431ffffffff,2.0,0.0,0.0,0.0,0.0
84be433ffffffff,2.0,2.0,0.0,0.0,0.0
84be435ffffffff,13.0,2.0,0.0,0.0,0.0
84be437ffffffff,2.0,0.0,0.0,0.0,0.0
84be439ffffffff,34.0,19.0,0.0,0.0,0.0
84be43bffffffff,2.0,2.0,0.0,0.0,0.0
84be441ffffffff,149.0,65.0,0.0,0.0,0.0
84be443ffffffff,67.0,30.0,0.0,0.0,0.0
84be445ffffffff,159.0,103.0,0.0,0.0,0.0
84be447ffffffff,49.0,21.0,0.0,0.0,0.0
84be449ffffffff,98.0,33.0,0.0,0.0,0.0
84be44bffffffff,7.0,7.0,0.0,0.0,0.0
84be44dffffffff,60.0,10.0,0.0,0.0,0.0
84be451ffffffff,34.0,10.0,0.0,0.0,0.0
84be453ffffffff,6.0,0.0,0.0,0.0,0.0
84be455ffffffff,69.0,14.0,0.0,0.0,0.0
84be457ffffffff,45.0,14.0,0.0,0.0,0.0
84be459ffffffff,46.0,3.0,0.0,0.0,0.0
84be45bffffffff,4.0,0.0,0.0,0.0,0.0
84be45dffffffff,68.0,23.0,0.0,0.0,0.0
84be461ffffffff,21.0,6.0,0.0,0.0,0.0
84be463ffffffff,169.0,51.0,0.0,0.0,0.0
84be465ffffffff,14.0,0.0,0.0,0.0,0.0
84be467ffffffff,3.0,2.0,0.0,0.0,0.0
84be469ffffffff,83.0,54.0,0.0,0.0,0.0
84be46bffffffff,67.0,28.0,0.0,0.0,0.0
84be46dffffffff,35.0,5.0,0.0,0.0,0.0
84be491ffffffff,2.0,0.0,0.0,0.0,0.0
84be493ffffffff,6.0,2.0,0.0,0.0,0.0
84be497ffffffff,17.0,0.0,0.0,0.0,0.0
84be49bffffffff,2.0,0.0,0.0,0.0,0.0
84be4a1ffffffff,14.0,5.0,0.0,0.0,0.0
84be4a3ffffffff,20.0,0.0,0.0,0.0,0.0
84be4a7ffffffff,1.0,0.0,0.0,0.0,0.0
84be4adffffffff,8.0,5.0,0.0,0.0,0.0
84be4b1ffffffff,9.0,2.0,0.0,0.0,0.0
84be4b5ffffffff,117.0,34.0,0.0,0.0,0.0
84be4b7ffffffff,16.0,0.0,0.0,0.0,0.0
84be4bbffffffff,2.0,0.0,0.0,0.0,0.0
84be4bdffffffff,19.0,2.0,0.0,0.0,0.0
84be4c5ffffffff,1.0,0.0,0.0,0.0,0.0
84be4c9ffffffff,30.0,15.0,0.0,0.0,0.0
84be4cbffffffff,6.0,2.0,0.0,0.0,0.0
84be4cdffffffff,24.0,0.0,0.0,0.0,0.0
84be4ddffffffff,1.0,0.0,0.0,0.0,0.0
84be4e1ffffffff,8.0,0.0,0.0,0.0,0.0
84be4e5ffffffff,109.0,24.0,0.0,0.0,0.0
84be4e9ffffffff,13.0,3.0,0.0,0.0,0.0
84be4edffffffff,4.0,0.0,0.0,0.0,0.0
84be501ffffffff,3.0,0.0,0.0,0.0,0.0
84be503ffffffff,11.0,0.0,0.0,0.0,0.0
84be505ffffffff,15.0,3.0,0.0,0.0,0.0
84be507ffffffff,208.0,13.0,0.0,0.0,0.0
84be509ffffffff,6.0,0.0,0.0,0.0,0.0
84be50bffffffff,7.0,3.0,0.0,0.0,0.0
84be50dffffffff,13.0,1.0,0.0,0.0,0.0
84be513ffffffff,4.0,2.0,0.0,0.0,0.0
84be515ffffffff,19.0,2.0,0.0,0.0,0.0
84be517ffffffff,4.0,4.0,0.0,0.0,0.0
84be52bffffffff,2.0,0.0,0.0,0.0,0.0
84be539ffffffff,13.0,0.0,0.0,0.0,0.0
84be541ffffffff,13.0,3.0,0.0,0.0,0.0
84be543ffffffff,4.0,0.0,0.0,0.0,0.0
84be545ffffffff,33.0,1.0,0.0,0.0,0.0
84be547ffffffff,65.0,7.0,0.0,0.0,0.0
84be549ffffffff,1.0,1.0,0.0,0.0,0.0
84be54bffffffff,6.0,0.0,0.0,0.0,0.0
84be54dffffffff,16.0,2.0,0.0,0.0,0.0
84be551ffffffff,45.0,5.0,0.0,0.0,0.0
84be553ffffffff,12.0,0.0,0.0,0.0,0.0
84be555ffffffff,2.0,2.0,0.0,0.0,0.0
84be557ffffffff,62.0,12.0,0.0,0.0,0.0
84be559ffffffff,4.0,0.0,0.0,0.0,0.0
84be55dffffffff,32.0,2.0,0.0,0.0,0.0
84be561ffffffff,66.0,12.0,0.0,0.0,0.0
84be563ffffffff,6.0,0.0,0.0,0.0,0.0
84be569ffffffff,8.0,2.0,0.0,0.0,0.0
84be56bffffffff,4.0,1.0,0.0,0.0,0.0
84be58bffffffff,5.0,2.0,0.0,0.0,0.0
84be591ffffffff,3.0,0.0,0.0,0.0,0.0
84be599ffffffff,2.0,0.0,0.0,0.0,0.0
84be5a5ffffffff,6.0,0.0,0.0,0.0,0.0
84be5a7ffffffff,12.0,3.0,0.0,0.0,0.0
84be5b1ffffffff,2.0,2.0,0.0,0.0,0.0
84be5b9ffffffff,33.0,10.0,0.0,0.0,0.0
84be5c9ffffffff,1.0,0.0,0.0,0.0,0.0
84be5d3ffffffff,16.0,6.0,0.0,0.0,0.0
84be5d7ffffffff,2.0,0.0,0.0,0.0,0.0
84be5d9ffffffff,10.0,0.0,0.0,0.0,0.0
84be5dbffffffff,14.0,7.0,0.0,0.0,0.0
84be605ffffffff,7.0,4.0,0.0,0.0,0.0
84be607ffffffff,18.0,3.0,0.0,0.0,0.0
84be60dffffffff,3.0,1.0,0.0,0.0,0.0
84be613ffffffff,11.0,0.0,0.0,0.0,0.0
84be617ffffffff,24.0,4.0,0.0,0.0,0.0
84be621ffffffff,9.0,0.0,0.0,0.0,0.0
84be623ffffffff,92.0,35.0,0.0,0.0,0.0
84be627ffffffff,16.0,7.0,0.0,0.0,0.0
84be629ffffffff,63.0,6.0,0.0,0.0,0.0
84be62bffffffff,122.0,24.0,0.0,0.0,0.0
84be62dffffffff,6.0,0.0,0.0,0.0,0.0
84be631ffffffff,171.0,49.0,0.0,0.0,0.0
84be633ffffffff,145.0,39.0,0.0,0.0,0.0
84be635ffffffff,272.0,72.0,0.0,0.0,0.0
84be637ffffffff,10.0,1.0,0.0,0.0,0.0
84be639ffffffff,45.0,0.0,0.0,0.0,0.0
84be63bffffffff,113.0,28.0,0.0,0.0,0.0
84be63dffffffff,295.0,155.0,0.0,0.0,0.0
84be663ffffffff,15.0,3.0,0.0,0.0,0.0
84be665ffffffff,1.0,0.0,0.0,0.0,0.0
84be667ffffffff,58.0,12.0,0.0,0.0,0.0
84be681ffffffff,9.0,0.0,0.0,0.0,0.0
84be683ffffffff,6.0,0.0,0.0,0.0,0.0
84be68dffffffff,14.0,3.0,0.0,0.0,0.0
84be695ffffffff,2.0,0.0,0.0,0.0,0.0
84be6a1ffffffff,33.0,9.0,0.0,0.0,0.0
84be6a3ffffffff,4.0,2.0,0.0,0.0,0.0
84be6a5ffffffff,14.0,4.0,0.0,0.0,0.0
84be6a7ffffffff,17.0,2.0,0.0,0.0,0.0
84be6a9ffffffff,6.0,2.0,0.0,0.0,0.0
84be6adffffffff,13.0,0.0,0.0,0.0,0.0
84be6b1ffffffff,20.0,6.0,0.0,0.0,0.0
84be6b5ffffffff,11.0,0.0,0.0,0.0,0.0
84be6b7ffffffff,2.0,0.0,0.0,0.0,0.0
84be6b9ffffffff,8.0,2.0,0.0,0.0,0.0
84be6bbffffffff,2.0,2.0,0.0,0.0,0.0
84be6c5ffffffff,2.0,0.0,0.0,0.0,0.0
84be6e1ffffffff,6.0,0.0,0.0,0.0,0.0
84be6e5ffffffff,42.0,7.0,0.0,0.0,0.0
84be6e9ffffffff,4.0,0.0,0.0,0.0,0.0
84be6ebffffffff,3.0,0.0,0.0,0.0,0.0
84be6edffffffff,23.0,4.0,0.0,0.0,0.0
84be701ffffffff,3.0,0.0,0.0,0.0,0.0
84be703ffffffff,5.0,5.0,0.0,0.0,0.0
84be705ffffffff,2.0,0.0,0.0,0.0,0.0
84be707ffffffff,6.0,0.0,0.0,0.0,0.0
84be709ffffffff,7.0,0.0,0.0,0.0,0.0
84be70bffffffff,3.0,0.0,0.0,0.0,0.0
84be70dffffffff,9.0,0.0,0.0,0.0,0.0
