cell_id,Pycnonotus barbatus,Pycnonotus barbatus [barbatus Group],Pycnonotus barbatus somaliensis,Pycnonotus barbatus dodsoni,Pycnonotus barbatus [tricolor Group]
8496215ffffffff,24.0,0.0,0.0,0.0,15.0
8496217ffffffff,26.0,0.0,0.0,0.0,21.0
8496219ffffffff,13.0,0.0,0.0,0.0,5.0
849621dffffffff,25.0,0.0,0.0,0.0,17.0
8496227ffffffff,4.0,0.0,0.0,0.0,4.0
849622bffffffff,16.0,0.0,0.0,0.0,16.0
849622dffffffff,3.0,0.0,0.0,0.0,1.0
8496231ffffffff,2.0,0.0,0.0,0.0,2.0
8496233ffffffff,56.0,0.0,0.0,0.0,40.0
8496239ffffffff,39.0,0.0,0.0,0.0,33.0
849623bffffffff,261.0,0.0,0.0,0.0,233.0
8496241ffffffff,5.0,0.0,0.0,0.0,5.0
849624dffffffff,3.0,0.0,0.0,0.0,3.0
8496251ffffffff,1.0,0.0,0.0,0.0,0.0
8496257ffffffff,2.0,0.0,0.0,0.0,0.0
8496261ffffffff,4.0,0.0,0.0,0.0,2.0
8496263ffffffff,36.0,0.0,0.0,0.0,13.0
8496269ffffffff,2.0,0.0,0.0,0.0,0.0
849626dffffffff,2.0,0.0,0.0,0.0,0.0
8496283ffffffff,50.0,0.0,0.0,0.0,43.0
8496285ffffffff,2.0,0.0,0.0,0.0,2.0
8496287ffffffff,25.0,0.0,0.0,0.0,23.0
849628bffffffff,44.0,0.0,0.0,0.0,30.0
8496295ffffffff,2.0,0.0,0.0,0.0,0.0
849629dffffffff,6.0,0.0,0.0,0.0,2.0
84962b1ffffffff,1.0,0.0,0.0,0.0,1.0
84962b5ffffffff,2.0,0.0,0.0,0.0,2.0
84962b7ffffffff,9.0,0.0,0.0,0.0,8.0
84962b9ffffffff,151.0,0.0,0.0,0.0,132.0
84962bdffffffff,6.0,0.0,0.0,0.0,6.0
84962c5ffffffff,9.0,0.0,0.0,0.0,4.0
84962c9ffffffff,143.0,0.0,0.0,0.0,101.0
84962cdffffffff,4.0,0.0,0.0,0.0,4.0
84962d5ffffffff,6.0,0.0,0.0,0.0,5.0
84962d7ffffffff,20.0,0.0,0.0,0.0,18.0
84962d9ffffffff,4.0,0.0,0.0,0.0,2.0
84962e5ffffffff,65.0,0.0,0.0,0.0,48.0
84962e9ffffffff,3.0,0.0,0.0,0.0,3.0
84962ebffffffff,3.0,0.0,0.0,0.0,2.0
84962edffffffff,85.0,0.0,0.0,0.0,36.0
8496311ffffffff,3.0,0.0,0.0,0.0,2.0
8496329ffffffff,3.0,0.0,0.0,0.0,0.0
8496331ffffffff,8.0,0.0,0.0,0.0,6.0
8496335ffffffff,164.0,0.0,0.0,0.0,88.0
8496355ffffffff,2.0,0.0,0.0,0.0,0.0
8496365ffffffff,46.0,0.0,0.0,0.0,14.0
8496445ffffffff,1.0,0.0,0.0,0.0,0.0
8496447ffffffff,1.0,0.0,0.0,0.0,1.0
8496469ffffffff,2.0,0.0,0.0,0.0,1.0
849646dffffffff,2.0,0.0,0.0,0.0,2.0
84964c7ffffffff,2.0,0.0,0.0,0.0,0.0
8496569ffffffff,19.0,0.0,0.0,0.0,17.0
849656bffffffff,4.0,0.0,0.0,0.0,3.0
8496581ffffffff,1.0,0.0,0.0,0.0,0.0
8496605ffffffff,1.0,0.0,0.0,0.0,0.0
8496627ffffffff,2.0,0.0,0.0,0.0,0.0
849662bffffffff,2.0,0.0,0.0,0.0,0.0
849666bffffffff,2.0,0.0,0.0,0.0,2.0
849668bffffffff,1.0,0.0,0.0,0.0,0.0
84966c5ffffffff,2.0,0.0,0.0,0.0,0.0
8496703ffffffff,11.0,0.0,0.0,0.0,11.0
8496727ffffffff,2.0,0.0,0.0,0.0,2.0
849673bffffffff,1.0,0.0,0.0,0.0,1.0
8496753ffffffff,6.0,0.0,0.0,0.0,2.0
8496757ffffffff,15.0,0.0,0.0,0.0,13.0
849675dffffffff,2.0,0.0,0.0,0.0,2.0
8496811ffffffff,2.0,0.0,0.0,0.0,2.0
8496815ffffffff,2.0,0.0,0.0,0.0,2.0
8496829ffffffff,4.0,0.0,0.0,0.0,0.0
8496833ffffffff,2.0,0.0,0.0,0.0,2.0
8496837ffffffff,1.0,0.0,0.0,0.0,0.0
8496843ffffffff,2.0,0.0,0.0,0.0,0.0
8496861ffffffff,9.0,0.0,0.0,0.0,0.0
8496885ffffffff,2.0,0.0,0.0,0.0,0.0
84968c7ffffffff,2.0,0.0,0.0,0.0,0.0
84968c9ffffffff,4.0,0.0,0.0,0.0,2.0
84968cdffffffff,4.0,0.0,0.0,0.0,4.0
84968d1ffffffff,4.0,0.0,0.0,0.0,0.0
84968d3ffffffff,6.0,0.0,0.0,0.0,0.0
8496901ffffffff,16.0,0.0,0.0,0.0,0.0
8496903ffffffff,14.0,0.0,0.0,0.0,2.0
8496905ffffffff,8.0,0.0,0.0,0.0,0.0
8496907ffffffff,181.0,0.0,0.0,0.0,33.0
8496909ffffffff,3.0,0.0,0.0,0.0,0.0
849690bffffffff,2.0,0.0,0.0,0.0,2.0
8496921ffffffff,337.0,0.0,0.0,0.0,199.0
8496923ffffffff,8.0,0.0,0.0,0.0,3.0
8496925ffffffff,962.0,0.0,0.0,0.0,367.0
849692bffffffff,96.0,0.0,0.0,0.0,37.0
849692dffffffff,127.0,0.0,0.0,0.0,73.0
8496931ffffffff,13.0,0.0,0.0,0.0,1.0
8496933ffffffff,17.0,0.0,0.0,0.0,5.0
8496935ffffffff,588.0,0.0,0.0,0.0,189.0
8496937ffffffff,100.0,0.0,0.0,0.0,27.0
849693dffffffff,340.0,0.0,0.0,0.0,111.0
849695bffffffff,2.0,0.0,0.0,0.0,2.0
8496995ffffffff,2.0,0.0,0.0,0.0,0.0
84969a1ffffffff,72.0,0.0,0.0,0.0,23.0
84969a5ffffffff,38.0,0.0,0.0,0.0,3.0
84969abffffffff,5.0,0.0,0.0,0.0,5.0
84969adffffffff,2.0,0.0,0.0,0.0,0.0
84969b1ffffffff,1.0,0.0,0.0,0.0,0.0
84969bdffffffff,16.0,0.0,0.0,0.0,9.0
8496a01ffffffff,12.0,0.0,0.0,0.0,4.0
8496a03ffffffff,2.0,0.0,0.0,0.0,2.0
8496a07ffffffff,2.0,0.0,0.0,0.0,2.0
8496a15ffffffff,55.0,0.0,0.0,0.0,4.0
8496a27ffffffff,8.0,0.0,0.0,0.0,0.0
8496a2dffffffff,48.0,0.0,0.0,0.0,1.0
8496a39ffffffff,16.0,0.0,0.0,0.0,0.0
8496a3bffffffff,4.0,0.0,0.0,0.0,0.0
8496a59ffffffff,29.0,0.0,0.0,0.0,20.0
8496a5dffffffff,38.0,0.0,0.0,0.0,27.0
8496a81ffffffff,5.0,0.0,0.0,0.0,0.0
8496a85ffffffff,2.0,0.0,0.0,0.0,0.0
8496a89ffffffff,29.0,0.0,0.0,0.0,0.0
8496a8bffffffff,4.0,0.0,0.0,0.0,4.0
8496a9dffffffff,6.0,0.0,0.0,0.0,0.0
8496aa9ffffffff,2.0,0.0,0.0,0.0,0.0
8496ab9ffffffff,6.0,0.0,0.0,0.0,0.0
8496ac7ffffffff,2.0,0.0,0.0,0.0,2.0
8496ad7ffffffff,1.0,0.0,0.0,0.0,0.0
8496ad9ffffffff,2.0,0.0,0.0,0.0,2.0
8496aedffffffff,2.0,0.0,0.0,0.0,0.0
8496b01ffffffff,6.0,0.0,0.0,0.0,2.0
8496b09ffffffff,31.0,0.0,0.0,0.0,5.0
8496b0bffffffff,6.0,0.0,0.0,0.0,0.0
8496b0dffffffff,23.0,0.0,0.0,0.0,4.0
8496b13ffffffff,27.0,0.0,0.0,0.0,4.0
8496b19ffffffff,185.0,0.0,0.0,0.0,8.0
8496b1bffffffff,66.0,0.0,0.0,0.0,19.0
8496b1dffffffff,4.0,0.0,0.0,0.0,0.0
8496b21ffffffff,14.0,0.0,0.0,0.0,5.0
8496b29ffffffff,1.0,0.0,0.0,0.0,1.0
8496b2bffffffff,6.0,0.0,0.0,0.0,1.0
8496b2dffffffff,2.0,0.0,0.0,0.0,2.0
8496b43ffffffff,9.0,0.0,0.0,0.0,3.0
8496b47ffffffff,91.0,0.0,0.0,0.0,27.0
8496b53ffffffff,48.0,0.0,0.0,0.0,6.0
8496b55ffffffff,23.0,0.0,0.0,0.0,8.0
8496b57ffffffff,54.0,0.0,0.0,0.0,4.0
8496b5bffffffff,3.0,0.0,0.0,0.0,0.0
8496b61ffffffff,8.0,0.0,0.0,0.0,5.0
8496b63ffffffff,109.0,0.0,0.0,0.0,39.0
8496b65ffffffff,3.0,0.0,0.0,0.0,0.0
8496b67ffffffff,17.0,0.0,0.0,0.0,8.0
8496b69ffffffff,4.0,0.0,0.0,0.0,0.0
8496b6dffffffff,61.0,0.0,0.0,0.0,10.0
8496d21ffffffff,7.0,0.0,0.0,0.0,0.0
8496e49ffffffff,10.0,0.0,0.0,0.0,2.0
8497003ffffffff,3.0,0.0,0.0,0.0,3.0
8497007ffffffff,3.0,0.0,0.0,0.0,3.0
8497015ffffffff,21.0,0.0,0.0,0.0,21.0
8497019ffffffff,1.0,0.0,0.0,0.0,0.0
8497023ffffffff,6.0,0.0,0.0,0.0,4.0
8497025ffffffff,2.0,0.0,0.0,0.0,0.0
8497027ffffffff,31.0,0.0,0.0,0.0,1.0
8497029ffffffff,2.0,0.0,0.0,0.0,0.0
849702bffffffff,94.0,0.0,0.0,0.0,86.0
8497035ffffffff,95.0,0.0,0.0,0.0,60.0
8497039ffffffff,3.0,0.0,0.0,0.0,3.0
849703dffffffff,131.0,0.0,0.0,0.0,116.0
8497051ffffffff,4.0,0.0,0.0,0.0,3.0
8497053ffffffff,7.0,0.0,0.0,0.0,1.0
8497057ffffffff,3.0,0.0,0.0,0.0,3.0
8497069ffffffff,7.0,0.0,0.0,0.0,0.0
8497081ffffffff,8.0,0.0,0.0,0.0,0.0
8497085ffffffff,3.0,0.0,0.0,0.0,0.0
8497087ffffffff,1.0,0.0,0.0,0.0,0.0
849709bffffffff,3.0,0.0,0.0,0.0,3.0
84970a3ffffffff,4.0,0.0,0.0,0.0,4.0
84970a7ffffffff,10.0,0.0,0.0,0.0,8.0
84970c5ffffffff,30.0,0.0,0.0,0.0,23.0
84970c9ffffffff,1.0,0.0,0.0,0.0,1.0
84970d3ffffffff,45.0,0.0,0.0,0.0,28.0
84970d7ffffffff,1.0,0.0,0.0,0.0,0.0
8497101ffffffff,7.0,0.0,0.0,0.0,5.0
8497103ffffffff,50.0,0.0,0.0,0.0,26.0
8497107ffffffff,27.0,0.0,0.0,0.0,27.0
8497111ffffffff,4.0,0.0,0.0,0.0,2.0
8497113ffffffff,17.0,0.0,0.0,0.0,17.0
8497119ffffffff,426.0,0.0,0.0,0.0,179.0
849711bffffffff,2.0,0.0,0.0,0.0,0.0
849711dffffffff,33.0,0.0,0.0,0.0,29.0
8497131ffffffff,12.0,0.0,0.0,0.0,3.0
8497139ffffffff,26.0,0.0,0.0,0.0,20.0
849713dffffffff,13.0,0.0,0.0,0.0,8.0
8497151ffffffff,58.0,0.0,0.0,0.0,18.0
8497153ffffffff,5.0,0.0,0.0,0.0,2.0
8497157ffffffff,1.0,0.0,0.0,0.0,0.0
8497159ffffffff,18.0,0.0,0.0,0.0,6.0
8497199ffffffff,131.0,0.0,0.0,0.0,54.0
849719bffffffff,81.0,0.0,0.0,0.0,35.0
84971b9ffffffff,3.0,0.0,0.0,0.0,2.0
84971c1ffffffff,102.0,0.0,0.0,0.0,53.0
84971c3ffffffff,34.0,0.0,0.0,0.0,21.0
84971c7ffffffff,2.0,0.0,0.0,0.0,2.0
84971c9ffffffff,23.0,0.0,0.0,0.0,2.0
84971cbffffffff,70.0,0.0,0.0,0.0,41.0
84971d7ffffffff,25.0,0.0,0.0,0.0,19.0
84971d9ffffffff,1.0,0.0,0.0,0.0,1.0
849721bffffffff,5.0,0.0,0.0,0.0,1.0
849723bffffffff,2.0,0.0,0.0,0.0,0.0
8497245ffffffff,14.0,0.0,0.0,0.0,4.0
8497249ffffffff,6.0,0.0,0.0,0.0,3.0
8497253ffffffff,19.0,0.0,0.0,0.0,19.0
849726dffffffff,2.0,0.0,0.0,0.0,0.0
8497283ffffffff,1.0,0.0,0.0,0.0,1.0
8497289ffffffff,15.0,0.0,0.0,0.0,13.0
849728bffffffff,2.0,0.0,0.0,0.0,2.0
849728dffffffff,266.0,0.0,0.0,0.0,135.0
8497291ffffffff,77.0,0.0,0.0,0.0,45.0
8497295ffffffff,12.0,0.0,0.0,0.0,11.0
8497297ffffffff,8.0,0.0,0.0,0.0,3.0
849729bffffffff,3.0,0.0,0.0,0.0,0.0
84972a5ffffffff,2.0,0.0,0.0,0.0,2.0
84972abffffffff,4.0,0.0,0.0,0.0,4.0
84972c5ffffffff,96.0,0.0,0.0,0.0,62.0
84972c7ffffffff,1.0,0.0,0.0,0.0,1.0
84972c9ffffffff,44.0,0.0,0.0,0.0,29.0
84972cbffffffff,2.0,0.0,0.0,0.0,0.0
84972cdffffffff,120.0,0.0,0.0,0.0,66.0
84972d3ffffffff,2.0,0.0,0.0,0.0,0.0
84972d5ffffffff,41.0,0.0,0.0,0.0,26.0
84972d7ffffffff,23.0,0.0,0.0,0.0,9.0
84972d9ffffffff,285.0,0.0,0.0,0.0,182.0
84972dbffffffff,9.0,0.0,0.0,0.0,0.0
84972ddffffffff,3.0,0.0,0.0,0.0,3.0
84972e3ffffffff,378.0,0.0,0.0,0.0,206.0
84972e7ffffffff,4.0,0.0,0.0,0.0,0.0
84972ebffffffff,63.0,0.0,0.0,0.0,39.0
8497311ffffffff,2.0,0.0,0.0,0.0,2.0
8497313ffffffff,10.0,0.0,0.0,0.0,0.0
8497315ffffffff,1.0,0.0,0.0,0.0,1.0
8497317ffffffff,6.0,0.0,0.0,0.0,0.0
8497357ffffffff,44.0,0.0,0.0,0.0,10.0
8497359ffffffff,9.0,0.0,0.0,0.0,0.0
8497405ffffffff,11.0,0.0,0.0,0.0,8.0
8497409ffffffff,3.0,0.0,0.0,0.0,0.0
849740dffffffff,3.0,0.0,0.0,0.0,3.0
8497411ffffffff,5.0,0.0,0.0,0.0,4.0
8497413ffffffff,1.0,0.0,0.0,0.0,1.0
8497415ffffffff,51.0,0.0,0.0,0.0,27.0
8497417ffffffff,48.0,0.0,0.0,0.0,23.0
849741dffffffff,73.0,0.0,0.0,0.0,34.0
8497431ffffffff,39.0,0.0,0.0,0.0,34.0
8497435ffffffff,12.0,0.0,0.0,0.0,6.0
8497437ffffffff,53.0,0.0,0.0,0.0,44.0
8497439ffffffff,4.0,0.0,0.0,0.0,4.0
849743bffffffff,69.0,0.0,0.0,0.0,39.0
8497453ffffffff,1.0,0.0,0.0,0.0,0.0
8497461ffffffff,2.0,0.0,0.0,0.0,0.0
8497485ffffffff,3.0,0.0,0.0,0.0,3.0
84974a9ffffffff,427.0,0.0,0.0,0.0,243.0
84974abffffffff,360.0,0.0,0.0,0.0,217.0
84974adffffffff,3.0,0.0,0.0,0.0,0.0
84974b9ffffffff,128.0,0.0,0.0,0.0,84.0
84974bbffffffff,6.0,0.0,0.0,0.0,2.0
84974bdffffffff,15.0,0.0,0.0,0.0,5.0
84974cdffffffff,2.0,0.0,0.0,0.0,0.0
84974e1ffffffff,43.0,0.0,0.0,0.0,27.0
84974e3ffffffff,39.0,0.0,0.0,0.0,26.0
84974e5ffffffff,19.0,0.0,0.0,0.0,12.0
84974e9ffffffff,85.0,0.0,0.0,0.0,47.0
84974edffffffff,66.0,0.0,0.0,0.0,43.0
8497501ffffffff,1.0,0.0,0.0,0.0,0.0
8497503ffffffff,2.0,0.0,0.0,0.0,0.0
8497505ffffffff,1.0,0.0,0.0,0.0,0.0
8497509ffffffff,62.0,0.0,0.0,0.0,27.0
849750bffffffff,5.0,0.0,0.0,0.0,0.0
8497511ffffffff,4.0,0.0,0.0,0.0,2.0
8497513ffffffff,448.0,0.0,0.0,0.0,236.0
8497515ffffffff,767.0,0.0,0.0,0.0,476.0
8497517ffffffff,363.0,0.0,0.0,0.0,284.0
8497519ffffffff,2.0,0.0,0.0,0.0,2.0
8497529ffffffff,2.0,0.0,0.0,0.0,0.0
8497531ffffffff,4.0,0.0,0.0,0.0,4.0
8497535ffffffff,27.0,0.0,0.0,0.0,17.0
8497543ffffffff,7.0,0.0,0.0,0.0,4.0
8497545ffffffff,3.0,0.0,0.0,0.0,3.0
8497547ffffffff,10.0,0.0,0.0,0.0,10.0
8497555ffffffff,2.0,0.0,0.0,0.0,2.0
8497557ffffffff,6.0,0.0,0.0,0.0,4.0
8497581ffffffff,3.0,0.0,0.0,0.0,3.0
8497583ffffffff,16.0,0.0,0.0,0.0,16.0
8497587ffffffff,10.0,0.0,0.0,0.0,10.0
84975b1ffffffff,5.0,0.0,0.0,0.0,3.0
84975c1ffffffff,8.0,0.0,0.0,0.0,2.0
84975c3ffffffff,2.0,0.0,0.0,0.0,0.0
84975c5ffffffff,75.0,0.0,0.0,0.0,39.0
84975c7ffffffff,312.0,0.0,0.0,0.0,154.0
84975c9ffffffff,16.0,0.0,0.0,0.0,5.0
84975cbffffffff,8.0,0.0,0.0,0.0,2.0
84975d1ffffffff,56.0,0.0,0.0,0.0,42.0
84975d3ffffffff,2.0,0.0,0.0,0.0,0.0
84975d5ffffffff,2.0,0.0,0.0,0.0,2.0
84975d9ffffffff,13.0,0.0,0.0,0.0,11.0
84975dbffffffff,1.0,0.0,0.0,0.0,0.0
84975ddffffffff,20.0,0.0,0.0,0.0,17.0
84975e1ffffffff,17.0,0.0,0.0,0.0,13.0
84975e7ffffffff,1.0,0.0,0.0,0.0,0.0
84975e9ffffffff,16.0,0.0,0.0,0.0,3.0
84975ebffffffff,47.0,0.0,0.0,0.0,28.0
84976a1ffffffff,2.0,0.0,0.0,0.0,2.0
8497705ffffffff,4.0,0.0,0.0,0.0,0.0
8497707ffffffff,2.0,0.0,0.0,0.0,2.0
8497717ffffffff,2.0,0.0,0.0,0.0,0.0
8497725ffffffff,23.0,0.0,0.0,0.0,2.0
849772dffffffff,19.0,0.0,0.0,0.0,15.0
849773bffffffff,1.0,0.0,0.0,0.0,1.0
849774dffffffff,4.0,0.0,0.0,0.0,2.0
8497751ffffffff,7.0,0.0,0.0,0.0,2.0
849775dffffffff,6.0,0.0,0.0,0.0,6.0
8497825ffffffff,2.0,0.0,0.0,0.0,0.0
8497827ffffffff,2.0,0.0,0.0,0.0,0.0
8497885ffffffff,17.0,0.0,0.0,0.0,10.0
849788bffffffff,1.0,0.0,0.0,0.0,1.0
8497895ffffffff,20.0,0.0,0.0,0.0,11.0
84978a3ffffffff,2.0,0.0,0.0,0.0,0.0
84978b3ffffffff,1.0,0.0,0.0,0.0,1.0
84978b9ffffffff,15.0,0.0,0.0,0.0,9.0
84978bdffffffff,1.0,0.0,0.0,0.0,0.0
84978cbffffffff,8.0,0.0,0.0,0.0,4.0
84978d1ffffffff,2.0,0.0,0.0,0.0,0.0
84978d9ffffffff,27.0,0.0,0.0,0.0,14.0
84978ddffffffff,3.0,0.0,0.0,0.0,0.0
84978e3ffffffff,24.0,0.0,0.0,0.0,12.0
84978e7ffffffff,4.0,0.0,0.0,0.0,4.0
84978ebffffffff,27.0,0.0,0.0,0.0,0.0
8497913ffffffff,4.0,0.0,0.0,0.0,0.0
8497937ffffffff,5.0,0.0,0.0,0.0,2.0
8497945ffffffff,2.0,0.0,0.0,0.0,2.0
84979d3ffffffff,6.0,0.0,0.0,0.0,0.0
84979e9ffffffff,2.0,0.0,0.0,0.0,0.0
8497a33ffffffff,4.0,0.0,0.0,0.0,0.0
8497a81ffffffff,5.0,0.0,0.0,0.0,3.0
8497a85ffffffff,56.0,0.0,0.0,0.0,18.0
8497a89ffffffff,43.0,0.0,0.0,0.0,20.0
8497a8bffffffff,39.0,0.0,0.0,0.0,19.0
8497aa3ffffffff,2.0,0.0,0.0,0.0,0.0
8497aabffffffff,63.0,0.0,0.0,0.0,36.0
8497ab1ffffffff,2.0,0.0,0.0,0.0,1.0
8497ab5ffffffff,9.0,0.0,0.0,0.0,0.0
8497ab7ffffffff,2.0,0.0,0.0,0.0,0.0
8497ac3ffffffff,4.0,0.0,0.0,0.0,4.0
8497ac7ffffffff,9.0,0.0,0.0,0.0,7.0
8497ad5ffffffff,5.0,0.0,0.0,0.0,0.0
8497b05ffffffff,6.0,0.0,0.0,0.0,6.0
84ac93dffffffff,2.0,0.0,0.0,0.0,2.0
84ac961ffffffff,76.0,0.0,0.0,0.0,55.0
84ac969ffffffff,10.0,0.0,0.0,0.0,7.0
84ac96dffffffff,37.0,0.0,0.0,0.0,15.0
84ada07ffffffff,2.0,0.0,0.0,0.0,0.0
84ada21ffffffff,11.0,0.0,0.0,0.0,1.0
84ada39ffffffff,4.0,0.0,0.0,0.0,0.0
84adb07ffffffff,2.0,0.0,0.0,0.0,0.0
84adb31ffffffff,2.0,0.0,0.0,0.0,2.0
84adb53ffffffff,5.0,0.0,0.0,0.0,0.0
84bc091ffffffff,14.0,0.0,0.0,0.0,5.0
84bc095ffffffff,26.0,0.0,0.0,0.0,2.0
84bc099ffffffff,2.0,0.0,0.0,0.0,2.0
84bc0a3ffffffff,1.0,0.0,0.0,0.0,0.0
84bc0bdffffffff,56.0,0.0,0.0,0.0,0.0
84bc193ffffffff,8.0,0.0,0.0,0.0,2.0
84bc197ffffffff,36.0,0.0,0.0,0.0,12.0
84bc19bffffffff,2.0,0.0,0.0,0.0,2.0
84bc1b3ffffffff,45.0,0.0,0.0,0.0,15.0
84bc1b7ffffffff,165.0,0.0,0.0,0.0,60.0
84bc1bbffffffff,20.0,0.0,0.0,0.0,9.0
84bc447ffffffff,2.0,0.0,0.0,0.0,0.0
84bc469ffffffff,2.0,0.0,0.0,0.0,2.0
84bc46dffffffff,2.0,0.0,0.0,0.0,0.0
84bc4bbffffffff,2.0,0.0,0.0,0.0,2.0
84bc50bffffffff,4.0,0.0,0.0,0.0,0.0
84bc519ffffffff,2.0,0.0,0.0,0.0,0.0
84bc52bffffffff,2.0,0.0,0.0,0.0,0.0
84bc543ffffffff,4.0,0.0,0.0,0.0,4.0
84bc545ffffffff,7.0,0.0,0.0,0.0,0.0
84bc549ffffffff,8.0,0.0,0.0,0.0,8.0
84bc559ffffffff,3.0,0.0,0.0,0.0,0.0
84bc561ffffffff,2.0,0.0,0.0,0.0,2.0
84bc569ffffffff,2.0,0.0,0.0,0.0,0.0
84bc5edffffffff,2.0,0.0,0.0,0.0,0.0
84bc717ffffffff,1.0,0.0,0.0,0.0,1.0
84bc723ffffffff,10.0,0.0,0.0,0.0,1.0
84bc731ffffffff,12.0,0.0,0.0,0.0,3.0
84bc735ffffffff,4.0,0.0,0.0,0.0,0.0
84bc737ffffffff,38.0,0.0,0.0,0.0,13.0
84bc739ffffffff,7.0,0.0,0.0,0.0,3.0
84bc891ffffffff,50.0,0.0,0.0,0.0,37.0
84bc893ffffffff,22.0,0.0,0.0,0.0,13.0
84bc895ffffffff,1.0,0.0,0.0,0.0,0.0
84bc897ffffffff,71.0,0.0,0.0,0.0,24.0
84bc899ffffffff,43.0,0.0,0.0,0.0,31.0
84bc89bffffffff,58.0,0.0,0.0,0.0,40.0
84bc8b7ffffffff,3.0,0.0,0.0,0.0,3.0
84bc8d3ffffffff,27.0,0.0,0.0,0.0,27.0
84bc991ffffffff,43.0,0.0,0.0,0.0,18.0
84bc993ffffffff,7.0,0.0,0.0,0.0,6.0
84bc997ffffffff,12.0,0.0,0.0,0.0,12.0
84bc9b3ffffffff,6.0,0.0,0.0,0.0,2.0
84bc9bbffffffff,9.0,0.0,0.0,0.0,1.0
84bcc05ffffffff,1.0,0.0,0.0,0.0,0.0
84bcc15ffffffff,2.0,0.0,0.0,0.0,0.0
84bcc17ffffffff,5.0,0.0,0.0,0.0,3.0
84bcc21ffffffff,2.0,0.0,0.0,0.0,0.0
84bcc23ffffffff,386.0,0.0,0.0,0.0,186.0
84bcc25ffffffff,8.0,0.0,0.0,0.0,2.0
84bcc27ffffffff,26.0,0.0,0.0,0.0,8.0
84bcc29ffffffff,6.0,0.0,0.0,0.0,0.0
84bcc2bffffffff,23.0,0.0,0.0,0.0,15.0
84bcc2dffffffff,4.0,0.0,0.0,0.0,0.0
84bcc31ffffffff,4.0,0.0,0.0,0.0,4.0
84bcc33ffffffff,20.0,0.0,0.0,0.0,6.0
84bcc35ffffffff,455.0,0.0,0.0,0.0,212.0
84bcc37ffffffff,19.0,0.0,0.0,0.0,6.0
84bcc3bffffffff,2.0,0.0,0.0,0.0,2.0
84bcc3dffffffff,191.0,0.0,0.0,0.0,55.0
84bcc45ffffffff,1.0,0.0,0.0,0.0,0.0
84bcc49ffffffff,44.0,0.0,0.0,0.0,23.0
84bcc4bffffffff,9.0,0.0,0.0,0.0,5.0
84bcc4dffffffff,8.0,0.0,0.0,0.0,8.0
84bcc5bffffffff,2.0,0.0,0.0,0.0,2.0
84bcc65ffffffff,16.0,0.0,0.0,0.0,9.0
84bcc69ffffffff,17.0,0.0,0.0,0.0,7.0
84bcc6dffffffff,216.0,0.0,0.0,0.0,130.0
84bcca1ffffffff,2.0,0.0,0.0,0.0,2.0
84bcca5ffffffff,19.0,0.0,0.0,0.0,5.0
84bcca9ffffffff,3.0,0.0,0.0,0.0,3.0
84bcd01ffffffff,196.0,0.0,0.0,0.0,89.0
84bcd03ffffffff,34.0,0.0,0.0,0.0,11.0
84bcd05ffffffff,309.0,0.0,0.0,0.0,176.0
84bcd07ffffffff,297.0,0.0,0.0,0.0,180.0
84bcd09ffffffff,24.0,0.0,0.0,0.0,12.0
84bcd0bffffffff,29.0,0.0,0.0,0.0,14.0
84bcd0dffffffff,244.0,0.0,0.0,0.0,153.0
84bcd11ffffffff,41.0,0.0,0.0,0.0,3.0
84bcd13ffffffff,28.0,0.0,0.0,0.0,14.0
84bcd15ffffffff,24.0,0.0,0.0,0.0,13.0
84bcd19ffffffff,38.0,0.0,0.0,0.0,10.0
84bcd1bffffffff,15.0,0.0,0.0,0.0,0.0
84bcd1dffffffff,96.0,0.0,0.0,0.0,52.0
84bcd21ffffffff,290.0,0.0,0.0,0.0,123.0
84bcd23ffffffff,160.0,0.0,0.0,0.0,84.0
84bcd25ffffffff,44.0,0.0,0.0,0.0,14.0
84bcd27ffffffff,411.0,0.0,0.0,0.0,236.0
84bcd29ffffffff,1039.0,0.0,0.0,0.0,489.0
84bcd2bffffffff,48.0,0.0,0.0,0.0,8.0
84bcd2dffffffff,58.0,0.0,0.0,0.0,28.0
84bcd33ffffffff,2.0,0.0,0.0,0.0,0.0
84bcd35ffffffff,61.0,0.0,0.0,0.0,37.0
84bcd37ffffffff,99.0,0.0,0.0,0.0,53.0
84bcd39ffffffff,7.0,0.0,0.0,0.0,6.0
84bcd3dffffffff,169.0,0.0,0.0,0.0,88.0
84bcd41ffffffff,7.0,0.0,0.0,0.0,4.0
84bcd43ffffffff,50.0,0.0,0.0,0.0,30.0
84bcd45ffffffff,74.0,0.0,0.0,0.0,65.0
84bcd47ffffffff,13.0,0.0,0.0,0.0,0.0
84bcd49ffffffff,2.0,0.0,0.0,0.0,0.0
84bcd4bffffffff,83.0,0.0,0.0,0.0,60.0
84bcd4dffffffff,10.0,0.0,0.0,0.0,7.0
84bcd51ffffffff,2.0,0.0,0.0,0.0,0.0
84bcd55ffffffff,10.0,0.0,0.0,0.0,9.0
84bcd57ffffffff,8.0,0.0,0.0,0.0,3.0
84bcd61ffffffff,21.0,0.0,0.0,0.0,3.0
84bcd63ffffffff,388.0,0.0,0.0,0.0,187.0
84bcd67ffffffff,325.0,0.0,0.0,0.0,173.0
84bcd69ffffffff,4.0,0.0,0.0,0.0,0.0
84bcd6bffffffff,4.0,0.0,0.0,0.0,2.0
