cell_id,Dendrocygna autumnalis,Dendrocygna autumnalis fulgens,Dendrocygna autumnalis autumnalis
83a92dfffffffff,2.0,0.0,0.0
83a92efffffffff,3.0,0.0,0.0
83a940fffffffff,23.0,0.0,0.0
83a941fffffffff,105.0,0.0,0.0
83a942fffffffff,51.0,0.0,0.0
83a943fffffffff,2.0,0.0,0.0
83a944fffffffff,387.0,0.0,0.0
83a945fffffffff,92.0,0.0,0.0
83a946fffffffff,198.0,0.0,0.0
83a948fffffffff,2.0,0.0,0.0
83a949fffffffff,3.0,0.0,0.0
83a94afffffffff,11.0,0.0,0.0
83a94bfffffffff,7.0,0.0,0.0
83a94cfffffffff,59.0,0.0,0.0
83a94dfffffffff,17.0,0.0,0.0
83a94efffffffff,226.0,0.0,0.0
83a950fffffffff,3.0,0.0,0.0
83a955fffffffff,1.0,0.0,0.0
83a959fffffffff,14.0,0.0,0.0
83a95afffffffff,12.0,0.0,0.0
83a95cfffffffff,17.0,0.0,0.0
83a95dfffffffff,69.0,0.0,0.0
83a960fffffffff,18.0,0.0,0.0
83a961fffffffff,18.0,0.0,0.0
83a962fffffffff,336.0,0.0,0.0
83a963fffffffff,71.0,0.0,0.0
83a964fffffffff,6.0,0.0,0.0
83a965fffffffff,5.0,0.0,0.0
83a966fffffffff,8.0,0.0,0.0
83a968fffffffff,30.0,0.0,0.0
83a96afffffffff,156.0,0.0,0.0
83a96bfffffffff,18.0,0.0,0.0
83a96cfffffffff,13.0,0.0,0.0
83a96efffffffff,76.0,0.0,0.0
83a971fffffffff,127.0,0.0,0.0
83a975fffffffff,11.0,0.0,0.0
83a976fffffffff,3.0,0.0,0.0
83b268fffffffff,19.0,0.0,0.0
83b269fffffffff,17.0,0.0,0.0
83b26dfffffffff,30.0,0.0,0.0
83b340fffffffff,16.0,0.0,0.0
83b341fffffffff,1.0,0.0,0.0
83b342fffffffff,42.0,0.0,0.0
83b343fffffffff,77.0,0.0,0.0
83b344fffffffff,11.0,0.0,0.0
83b345fffffffff,2.0,0.0,0.0
83b346fffffffff,16.0,0.0,0.0
83b349fffffffff,6.0,0.0,0.0
83b34cfffffffff,10.0,0.0,0.0
83b34dfffffffff,130.0,0.0,0.0
83b34efffffffff,2.0,0.0,0.0
83b351fffffffff,7.0,0.0,0.0
83b358fffffffff,1.0,0.0,0.0
83b35cfffffffff,35.0,0.0,0.0
83b35dfffffffff,2.0,0.0,0.0
83b35efffffffff,8.0,0.0,0.0
83b362fffffffff,16.0,0.0,0.0
83b363fffffffff,6.0,0.0,0.0
83b366fffffffff,9.0,0.0,0.0
83b368fffffffff,4.0,0.0,0.0
83b369fffffffff,30.0,0.0,0.0
83b36bfffffffff,3.0,0.0,0.0
83b36dfffffffff,116.0,0.0,0.0
83c2c1fffffffff,2.0,0.0,0.0
83c2c5fffffffff,77.0,0.0,0.0
83c2c8fffffffff,15.0,0.0,0.0
83c2c9fffffffff,27.0,0.0,0.0
83c2cafffffffff,15.0,0.0,0.0
83c2cbfffffffff,137.0,0.0,0.0
83c2cdfffffffff,16.0,0.0,0.0
83c2cefffffffff,2.0,0.0,0.0
83c2d9fffffffff,16.0,0.0,0.0
83c2dbfffffffff,1.0,0.0,0.0
83c2e8fffffffff,4.0,0.0,0.0
83c2eafffffffff,34.0,0.0,0.0
83c2eefffffffff,6.0,0.0,0.0
