cell_id,Cardinalis cardinalis,Cardinalis cardinalis [cardinalis Group],Cardinalis cardinalis carneus
8426c57ffffffff,16.0,0.0,0.0
8426c59ffffffff,23.0,0.0,0.0
8426c5bffffffff,1149.0,0.0,0.0
8426c5dffffffff,6.0,0.0,0.0
8426c61ffffffff,7.0,0.0,0.0
8426c63ffffffff,14.0,0.0,0.0
8426c65ffffffff,9.0,0.0,0.0
8426c67ffffffff,10.0,0.0,0.0
8426c69ffffffff,16.0,0.0,0.0
8426c6bffffffff,92.0,0.0,0.0
8426c6dffffffff,1.0,0.0,0.0
8426c81ffffffff,318.0,1.0,0.0
8426c83ffffffff,2424.0,10.0,0.0
8426c85ffffffff,1207.0,3.0,0.0
8426c87ffffffff,5087.0,45.0,0.0
8426c89ffffffff,4655.0,4.0,0.0
8426c8bffffffff,167.0,5.0,0.0
8426c8dffffffff,204.0,0.0,0.0
8426c91ffffffff,532.0,0.0,0.0
8426c93ffffffff,888.0,0.0,0.0
8426c95ffffffff,97.0,1.0,0.0
8426c97ffffffff,949.0,0.0,0.0
8426c99ffffffff,168.0,0.0,0.0
8426c9bffffffff,411.0,0.0,0.0
8426c9dffffffff,980.0,0.0,0.0
8426ca1ffffffff,319.0,0.0,0.0
8426ca3ffffffff,723.0,4.0,0.0
8426ca5ffffffff,368.0,0.0,0.0
8426ca7ffffffff,150.0,0.0,0.0
8426ca9ffffffff,204.0,0.0,0.0
8426cabffffffff,1032.0,5.0,0.0
8426cadffffffff,227.0,2.0,0.0
8426cb1ffffffff,376.0,2.0,0.0
8426cb3ffffffff,110.0,0.0,0.0
8426cb5ffffffff,840.0,2.0,0.0
8426cb7ffffffff,243.0,0.0,0.0
8426cb9ffffffff,4139.0,2.0,0.0
8426cbbffffffff,353.0,6.0,0.0
8426cbdffffffff,6177.0,58.0,0.0
8426cc1ffffffff,46.0,0.0,0.0
8426cc3ffffffff,61.0,0.0,0.0
8426cc5ffffffff,82.0,0.0,0.0
8426cc7ffffffff,199.0,0.0,0.0
8426cc9ffffffff,5.0,0.0,0.0
8426ccbffffffff,75.0,0.0,0.0
8426ccdffffffff,19.0,0.0,0.0
8426cd1ffffffff,237.0,0.0,0.0
8426cd3ffffffff,285.0,4.0,0.0
8426cd5ffffffff,220.0,0.0,0.0
8426cd7ffffffff,559.0,0.0,0.0
8426cd9ffffffff,53.0,0.0,0.0
8426cdbffffffff,267.0,0.0,0.0
8426cddffffffff,10.0,0.0,0.0
8426ce1ffffffff,81.0,0.0,0.0
8426ce3ffffffff,143.0,0.0,0.0
8426ce5ffffffff,142.0,0.0,0.0
8426ce7ffffffff,72.0,0.0,0.0
8426ce9ffffffff,8.0,0.0,0.0
8426cebffffffff,68.0,0.0,0.0
8426cedffffffff,98.0,0.0,0.0
8426d03ffffffff,23.0,0.0,0.0
8426d05ffffffff,2.0,0.0,0.0
8426d09ffffffff,5.0,0.0,0.0
8426d0bffffffff,5.0,0.0,0.0
8426d0dffffffff,2.0,0.0,0.0
8426d11ffffffff,14.0,0.0,0.0
8426d13ffffffff,4.0,0.0,0.0
8426d15ffffffff,1078.0,4.0,0.0
8426d17ffffffff,10.0,0.0,0.0
8426d19ffffffff,2.0,0.0,0.0
8426d1bffffffff,70.0,0.0,0.0
8426d1dffffffff,77.0,0.0,0.0
8426d21ffffffff,20.0,0.0,0.0
8426d25ffffffff,40.0,0.0,0.0
8426d2bffffffff,97.0,0.0,0.0
8426d33ffffffff,2.0,0.0,0.0
8426d39ffffffff,66.0,0.0,0.0
8426d45ffffffff,5.0,0.0,0.0
8426d49ffffffff,9.0,0.0,0.0
8426d4bffffffff,62.0,0.0,0.0
8426d51ffffffff,58.0,2.0,0.0
8426d53ffffffff,1.0,0.0,0.0
8426d55ffffffff,1.0,0.0,0.0
8426d57ffffffff,41.0,0.0,0.0
8426d59ffffffff,10.0,0.0,0.0
8426d5bffffffff,25.0,0.0,0.0
8426d5dffffffff,48.0,0.0,0.0
8426d81ffffffff,78.0,0.0,0.0
8426d83ffffffff,63.0,0.0,0.0
8426d85ffffffff,73.0,0.0,0.0
8426d87ffffffff,39.0,0.0,0.0
8426d89ffffffff,31.0,0.0,0.0
8426d8bffffffff,49.0,0.0,0.0
8426d8dffffffff,73.0,0.0,0.0
8426d91ffffffff,146.0,0.0,0.0
8426d93ffffffff,180.0,0.0,0.0
8426d95ffffffff,924.0,4.0,0.0
8426d97ffffffff,180.0,0.0,0.0
8426d99ffffffff,228.0,0.0,0.0
8426d9bffffffff,347.0,0.0,0.0
8426d9dffffffff,159.0,0.0,0.0
8426da1ffffffff,45.0,0.0,0.0
8426da3ffffffff,60.0,0.0,0.0
8426da5ffffffff,7.0,0.0,0.0
8426da7ffffffff,12.0,0.0,0.0
8426da9ffffffff,37.0,0.0,0.0
8426dabffffffff,81.0,0.0,0.0
8426dadffffffff,66.0,0.0,0.0
8426db1ffffffff,137.0,0.0,0.0
8426db3ffffffff,160.0,0.0,0.0
8426db5ffffffff,15.0,0.0,0.0
8426db7ffffffff,73.0,0.0,0.0
8426db9ffffffff,156.0,0.0,0.0
8426dbbffffffff,779.0,1.0,0.0
8426dbdffffffff,216.0,0.0,0.0
8426dc1ffffffff,64.0,0.0,0.0
8426dc3ffffffff,188.0,0.0,0.0
8426dc5ffffffff,31.0,0.0,0.0
8426dc7ffffffff,62.0,0.0,0.0
8426dc9ffffffff,18.0,0.0,0.0
8426dcbffffffff,184.0,0.0,0.0
8426dcdffffffff,23.0,0.0,0.0
8426dd1ffffffff,64.0,0.0,0.0
8426dd3ffffffff,461.0,0.0,0.0
8426dd5ffffffff,60.0,0.0,0.0
8426dd7ffffffff,207.0,0.0,0.0
8426dd9ffffffff,116.0,0.0,0.0
8426ddbffffffff,380.0,0.0,0.0
8426dddffffffff,63.0,0.0,0.0
8426de1ffffffff,17.0,0.0,0.0
8426de3ffffffff,133.0,0.0,0.0
8426de5ffffffff,8.0,0.0,0.0
8426de7ffffffff,1482.0,24.0,0.0
8426de9ffffffff,142.0,0.0,0.0
8426debffffffff,49.0,0.0,0.0
8426dedffffffff,22.0,0.0,0.0
8426e01ffffffff,245.0,0.0,0.0
8426e03ffffffff,115.0,0.0,0.0
8426e05ffffffff,85.0,0.0,0.0
8426e07ffffffff,1757.0,0.0,0.0
8426e09ffffffff,325.0,0.0,0.0
8426e0bffffffff,419.0,0.0,0.0
8426e0dffffffff,169.0,0.0,0.0
8426e11ffffffff,210.0,0.0,0.0
8426e13ffffffff,95.0,0.0,0.0
8426e15ffffffff,57.0,0.0,0.0
8426e17ffffffff,85.0,0.0,0.0
8426e19ffffffff,400.0,0.0,0.0
8426e1bffffffff,208.0,0.0,0.0
8426e1dffffffff,29.0,0.0,0.0
8426e21ffffffff,849.0,0.0,0.0
8426e23ffffffff,787.0,0.0,0.0
8426e25ffffffff,54.0,0.0,0.0
8426e27ffffffff,158.0,0.0,0.0
8426e29ffffffff,225.0,0.0,0.0
8426e2bffffffff,431.0,0.0,0.0
8426e2dffffffff,278.0,0.0,0.0
8426e31ffffffff,293.0,0.0,0.0
8426e33ffffffff,346.0,0.0,0.0
8426e35ffffffff,31.0,0.0,0.0
8426e37ffffffff,13.0,0.0,0.0
8426e39ffffffff,613.0,0.0,0.0
8426e3bffffffff,33.0,0.0,0.0
8426e3dffffffff,1085.0,0.0,0.0
8426e41ffffffff,173.0,0.0,0.0
8426e43ffffffff,2985.0,0.0,0.0
8426e45ffffffff,32.0,0.0,0.0
8426e47ffffffff,284.0,0.0,0.0
8426e49ffffffff,62.0,0.0,0.0
8426e4bffffffff,99.0,0.0,0.0
8426e4dffffffff,61.0,0.0,0.0
8426e51ffffffff,1688.0,0.0,0.0
8426e53ffffffff,481.0,0.0,0.0
8426e55ffffffff,307.0,0.0,0.0
8426e57ffffffff,716.0,0.0,0.0
8426e59ffffffff,2113.0,0.0,0.0
8426e5bffffffff,6692.0,0.0,0.0
8426e5dffffffff,1055.0,0.0,0.0
8426e61ffffffff,21.0,0.0,0.0
8426e63ffffffff,265.0,0.0,0.0
8426e65ffffffff,3.0,0.0,0.0
8426e67ffffffff,557.0,0.0,0.0
8426e69ffffffff,102.0,0.0,0.0
8426e6bffffffff,97.0,0.0,0.0
8426e6dffffffff,52.0,0.0,0.0
8426e81ffffffff,104.0,0.0,0.0
8426e83ffffffff,259.0,1.0,0.0
8426e85ffffffff,392.0,0.0,0.0
8426e87ffffffff,22.0,0.0,0.0
8426e89ffffffff,92.0,0.0,0.0
8426e8bffffffff,167.0,0.0,0.0
8426e8dffffffff,40.0,0.0,0.0
8426e91ffffffff,75.0,0.0,0.0
8426e93ffffffff,11.0,0.0,0.0
8426e95ffffffff,240.0,0.0,0.0
8426e97ffffffff,195.0,0.0,0.0
8426e99ffffffff,232.0,0.0,0.0
8426e9bffffffff,215.0,0.0,0.0
8426e9dffffffff,1057.0,0.0,0.0
8426ea1ffffffff,23.0,0.0,0.0
8426ea3ffffffff,18.0,0.0,0.0
8426ea5ffffffff,25.0,0.0,0.0
8426ea7ffffffff,11.0,0.0,0.0
8426ea9ffffffff,480.0,0.0,0.0
8426eabffffffff,39.0,0.0,0.0
8426eadffffffff,160.0,0.0,0.0
8426eb1ffffffff,25.0,0.0,0.0
8426eb3ffffffff,3.0,0.0,0.0
8426eb5ffffffff,10.0,0.0,0.0
8426eb7ffffffff,20.0,0.0,0.0
8426eb9ffffffff,217.0,0.0,0.0
8426ebbffffffff,36.0,0.0,0.0
8426ebdffffffff,85.0,0.0,0.0
8426ec1ffffffff,457.0,0.0,0.0
8426ec3ffffffff,152.0,0.0,0.0
8426ec5ffffffff,21.0,0.0,0.0
8426ec7ffffffff,13.0,0.0,0.0
8426ec9ffffffff,817.0,0.0,0.0
8426ecbffffffff,1803.0,0.0,0.0
8426ecdffffffff,362.0,0.0,0.0
8426ed1ffffffff,1284.0,0.0,0.0
8426ed3ffffffff,82.0,0.0,0.0
8426ed5ffffffff,2003.0,1.0,0.0
8426ed7ffffffff,2311.0,0.0,0.0
8426ed9ffffffff,580.0,0.0,0.0
8426edbffffffff,146.0,0.0,0.0
8426eddffffffff,1041.0,0.0,0.0
8426ee1ffffffff,139.0,0.0,0.0
8426ee3ffffffff,816.0,0.0,0.0
8426ee5ffffffff,49.0,0.0,0.0
8426ee7ffffffff,71.0,0.0,0.0
8426ee9ffffffff,199.0,0.0,0.0
8426eebffffffff,33.0,0.0,0.0
8426eedffffffff,429.0,0.0,0.0
8426f03ffffffff,2.0,0.0,0.0
8426f07ffffffff,64.0,0.0,0.0
8426f09ffffffff,4.0,0.0,0.0
8426f0bffffffff,16.0,0.0,0.0
8426f0dffffffff,307.0,0.0,0.0
8426f11ffffffff,123.0,0.0,0.0
8426f13ffffffff,130.0,0.0,0.0
8426f15ffffffff,60.0,0.0,0.0
8426f17ffffffff,132.0,0.0,0.0
8426f19ffffffff,59.0,0.0,0.0
8426f1bffffffff,137.0,0.0,0.0
8426f1dffffffff,55.0,0.0,0.0
8426f21ffffffff,24.0,0.0,0.0
8426f25ffffffff,1012.0,0.0,0.0
8426f27ffffffff,11.0,0.0,0.0
8426f2bffffffff,11.0,0.0,0.0
8426f2dffffffff,3.0,0.0,0.0
8426f33ffffffff,52.0,0.0,0.0
8426f39ffffffff,12.0,0.0,0.0
8426f3bffffffff,61.0,0.0,0.0
8426f3dffffffff,1.0,0.0,0.0
8426f43ffffffff,6.0,0.0,0.0
8426f45ffffffff,27.0,0.0,0.0
8426f47ffffffff,4.0,0.0,0.0
8426f49ffffffff,17.0,0.0,0.0
8426f4bffffffff,17.0,0.0,0.0
8426f4dffffffff,13.0,0.0,0.0
8426f51ffffffff,128.0,0.0,0.0
8426f53ffffffff,16.0,0.0,0.0
8426f55ffffffff,2.0,0.0,0.0
8426f57ffffffff,51.0,0.0,0.0
8426f59ffffffff,29.0,0.0,0.0
8426f5bffffffff,6.0,0.0,0.0
8426f5dffffffff,7.0,0.0,0.0
8426f6dffffffff,42.0,0.0,0.0
842702bffffffff,4.0,0.0,0.0
8427087ffffffff,2.0,0.0,0.0
8427093ffffffff,77.0,0.0,0.0
8427095ffffffff,4.0,0.0,0.0
8427097ffffffff,93.0,0.0,0.0
8427099ffffffff,2.0,0.0,0.0
84270a3ffffffff,12.0,0.0,0.0
84270a9ffffffff,2.0,0.0,0.0
84270adffffffff,2.0,0.0,0.0
84270b1ffffffff,36.0,0.0,0.0
84270b3ffffffff,5.0,0.0,0.0
84270b5ffffffff,2.0,0.0,0.0
84270b7ffffffff,7.0,0.0,0.0
84270b9ffffffff,1.0,0.0,0.0
84270bbffffffff,19.0,0.0,0.0
84270e7ffffffff,2.0,0.0,0.0
842713bffffffff,2.0,0.0,0.0
8427183ffffffff,2.0,0.0,0.0
8427193ffffffff,7.0,0.0,0.0
8427197ffffffff,8.0,0.0,0.0
8427199ffffffff,3.0,0.0,0.0
842719dffffffff,157.0,0.0,0.0
84271a7ffffffff,2.0,0.0,0.0
84271b7ffffffff,5.0,0.0,0.0
84271c5ffffffff,5.0,0.0,0.0
84271c9ffffffff,113.0,0.0,0.0
84271d3ffffffff,2.0,0.0,0.0
84271d5ffffffff,2.0,0.0,0.0
8427401ffffffff,1054.0,0.0,0.0
8427403ffffffff,77.0,0.0,0.0
8427405ffffffff,45.0,0.0,0.0
8427407ffffffff,651.0,0.0,0.0
8427409ffffffff,243.0,0.0,0.0
842740dffffffff,95.0,0.0,0.0
8427411ffffffff,840.0,0.0,0.0
8427413ffffffff,60.0,0.0,0.0
8427417ffffffff,295.0,0.0,0.0
8427419ffffffff,1565.0,0.0,0.0
842741bffffffff,289.0,0.0,0.0
842741dffffffff,552.0,0.0,0.0
8427421ffffffff,169.0,0.0,0.0
8427423ffffffff,107.0,0.0,0.0
8427425ffffffff,33.0,0.0,0.0
8427427ffffffff,35.0,0.0,0.0
8427429ffffffff,24.0,0.0,0.0
842742bffffffff,52.0,0.0,0.0
842742dffffffff,153.0,0.0,0.0
8427431ffffffff,632.0,0.0,0.0
8427435ffffffff,2065.0,0.0,0.0
8427437ffffffff,1575.0,0.0,0.0
8427439ffffffff,322.0,0.0,0.0
842743dffffffff,301.0,0.0,0.0
8427441ffffffff,22.0,0.0,0.0
8427443ffffffff,9.0,0.0,0.0
8427445ffffffff,352.0,0.0,0.0
8427447ffffffff,17.0,0.0,0.0
8427449ffffffff,11.0,0.0,0.0
842744bffffffff,23.0,0.0,0.0
8427451ffffffff,31.0,0.0,0.0
8427453ffffffff,349.0,0.0,0.0
8427457ffffffff,41.0,0.0,0.0
8427459ffffffff,3.0,0.0,0.0
842745bffffffff,320.0,0.0,0.0
842745dffffffff,8.0,0.0,0.0
8427461ffffffff,12.0,0.0,0.0
8427463ffffffff,299.0,0.0,0.0
8427465ffffffff,6.0,0.0,0.0
8427467ffffffff,92.0,0.0,0.0
8427469ffffffff,8.0,0.0,0.0
842746dffffffff,23.0,0.0,0.0
8427481ffffffff,5508.0,0.0,0.0
8427483ffffffff,3382.0,0.0,0.0
8427485ffffffff,6657.0,0.0,0.0
8427487ffffffff,3258.0,0.0,0.0
8427489ffffffff,226.0,0.0,0.0
842748bffffffff,1378.0,0.0,0.0
842748dffffffff,6688.0,0.0,0.0
8427491ffffffff,1599.0,0.0,0.0
8427493ffffffff,240.0,0.0,0.0
8427495ffffffff,220.0,0.0,0.0
8427497ffffffff,742.0,0.0,0.0
8427499ffffffff,17311.0,0.0,0.0
842749bffffffff,1054.0,0.0,0.0
842749dffffffff,2397.0,0.0,0.0
84274a3ffffffff,547.0,0.0,0.0
84274abffffffff,1540.0,0.0,0.0
84274b1ffffffff,4688.0,0.0,0.0
84274b3ffffffff,2200.0,0.0,0.0
84274b5ffffffff,5021.0,0.0,0.0
84274b7ffffffff,1130.0,0.0,0.0
84274b9ffffffff,3670.0,0.0,0.0
84274bbffffffff,660.0,0.0,0.0
84274bdffffffff,622.0,0.0,0.0
84274c1ffffffff,1310.0,0.0,0.0
84274c3ffffffff,278.0,0.0,0.0
84274c5ffffffff,92.0,0.0,0.0
84274c7ffffffff,240.0,0.0,0.0
84274c9ffffffff,107.0,0.0,0.0
84274cbffffffff,1449.0,0.0,0.0
84274cdffffffff,60.0,0.0,0.0
84274d1ffffffff,962.0,0.0,0.0
84274d3ffffffff,5685.0,0.0,0.0
84274d5ffffffff,1287.0,0.0,0.0
84274d7ffffffff,3591.0,0.0,0.0
84274d9ffffffff,780.0,0.0,0.0
84274dbffffffff,3992.0,0.0,0.0
84274ddffffffff,941.0,0.0,0.0
84274e1ffffffff,567.0,0.0,0.0
84274e3ffffffff,4279.0,0.0,0.0
84274e9ffffffff,201.0,0.0,0.0
84274ebffffffff,297.0,0.0,0.0
84274edffffffff,246.0,0.0,0.0
8427501ffffffff,7.0,0.0,0.0
8427503ffffffff,28.0,0.0,0.0
8427505ffffffff,16.0,0.0,0.0
8427507ffffffff,32.0,0.0,0.0
8427509ffffffff,55.0,0.0,0.0
842750bffffffff,11.0,0.0,0.0
842750dffffffff,8.0,0.0,0.0
8427511ffffffff,144.0,0.0,0.0
8427513ffffffff,517.0,0.0,0.0
8427515ffffffff,10.0,0.0,0.0
8427517ffffffff,124.0,0.0,0.0
8427519ffffffff,90.0,0.0,0.0
842751bffffffff,220.0,0.0,0.0
842751dffffffff,12.0,0.0,0.0
8427521ffffffff,870.0,0.0,0.0
8427523ffffffff,472.0,0.0,0.0
8427525ffffffff,498.0,0.0,0.0
8427527ffffffff,13393.0,0.0,0.0
8427529ffffffff,146.0,0.0,0.0
842752bffffffff,68.0,0.0,0.0
842752dffffffff,64.0,0.0,0.0
8427531ffffffff,207.0,0.0,0.0
8427533ffffffff,44.0,0.0,0.0
8427535ffffffff,561.0,0.0,0.0
8427537ffffffff,547.0,0.0,0.0
8427539ffffffff,167.0,0.0,0.0
842753bffffffff,18.0,0.0,0.0
842753dffffffff,152.0,0.0,0.0
8427541ffffffff,382.0,0.0,0.0
8427543ffffffff,6.0,0.0,0.0
8427545ffffffff,23.0,0.0,0.0
8427547ffffffff,9.0,0.0,0.0
842754dffffffff,15.0,0.0,0.0
8427551ffffffff,20.0,0.0,0.0
8427553ffffffff,47.0,0.0,0.0
8427555ffffffff,5.0,0.0,0.0
8427557ffffffff,2.0,0.0,0.0
8427559ffffffff,6.0,0.0,0.0
842755bffffffff,19.0,0.0,0.0
842755dffffffff,7.0,0.0,0.0
8427561ffffffff,23.0,0.0,0.0
8427563ffffffff,5.0,0.0,0.0
8427565ffffffff,8.0,0.0,0.0
8427567ffffffff,14.0,0.0,0.0
8427569ffffffff,1387.0,0.0,0.0
842756bffffffff,11.0,0.0,0.0
842756dffffffff,2.0,0.0,0.0
8427581ffffffff,20822.0,0.0,0.0
8427583ffffffff,1351.0,0.0,0.0
8427585ffffffff,2041.0,0.0,0.0
8427587ffffffff,1974.0,0.0,0.0
8427589ffffffff,837.0,0.0,0.0
842758bffffffff,1781.0,0.0,0.0
842758dffffffff,1574.0,0.0,0.0
8427591ffffffff,7012.0,0.0,0.0
8427593ffffffff,21379.0,0.0,0.0
8427595ffffffff,887.0,0.0,0.0
8427597ffffffff,1215.0,0.0,0.0
8427599ffffffff,3070.0,0.0,0.0
842759bffffffff,7331.0,0.0,0.0
842759dffffffff,2130.0,0.0,0.0
84275a1ffffffff,755.0,0.0,0.0
84275a3ffffffff,819.0,0.0,0.0
84275a5ffffffff,54.0,0.0,0.0
84275a7ffffffff,59.0,3.0,0.0
84275a9ffffffff,306.0,0.0,0.0
84275abffffffff,677.0,0.0,0.0
84275adffffffff,372.0,2.0,0.0
84275b1ffffffff,95.0,0.0,0.0
84275b3ffffffff,506.0,0.0,0.0
84275b5ffffffff,2595.0,0.0,0.0
84275b7ffffffff,569.0,2.0,0.0
84275b9ffffffff,719.0,0.0,0.0
84275bbffffffff,436.0,0.0,0.0
84275bdffffffff,217.0,0.0,0.0
84275c1ffffffff,341.0,0.0,0.0
84275c3ffffffff,2461.0,0.0,0.0
84275c5ffffffff,581.0,0.0,0.0
84275c7ffffffff,570.0,0.0,0.0
84275c9ffffffff,444.0,0.0,0.0
84275cbffffffff,1777.0,0.0,0.0
84275cdffffffff,1896.0,0.0,0.0
84275d1ffffffff,4050.0,0.0,0.0
84275d3ffffffff,6172.0,0.0,0.0
84275d5ffffffff,1510.0,0.0,0.0
84275d7ffffffff,5302.0,0.0,0.0
84275d9ffffffff,2269.0,0.0,0.0
84275ddffffffff,1591.0,0.0,0.0
84275e1ffffffff,116.0,0.0,0.0
84275e3ffffffff,102.0,0.0,0.0
84275e5ffffffff,638.0,0.0,0.0
84275e7ffffffff,391.0,0.0,0.0
84275e9ffffffff,249.0,0.0,0.0
84275ebffffffff,301.0,0.0,0.0
84275edffffffff,110.0,0.0,0.0
8427605ffffffff,4.0,0.0,0.0
842760dffffffff,1.0,0.0,0.0
8427617ffffffff,5.0,0.0,0.0
8427631ffffffff,72.0,0.0,0.0
8427633ffffffff,38.0,0.0,0.0
8427637ffffffff,12.0,0.0,0.0
8427639ffffffff,17.0,0.0,0.0
842763bffffffff,203.0,0.0,0.0
8427685ffffffff,165.0,0.0,0.0
8427687ffffffff,393.0,0.0,0.0
8427691ffffffff,1251.0,0.0,0.0
8427693ffffffff,630.0,0.0,0.0
8427699ffffffff,579.0,0.0,0.0
842769bffffffff,58.0,0.0,0.0
84276a1ffffffff,185.0,0.0,0.0
84276a3ffffffff,88.0,0.0,0.0
84276a5ffffffff,162.0,0.0,0.0
84276a7ffffffff,211.0,0.0,0.0
84276a9ffffffff,19.0,0.0,0.0
84276abffffffff,63.0,0.0,0.0
84276adffffffff,62.0,0.0,0.0
84276b1ffffffff,132.0,0.0,0.0
84276b3ffffffff,44.0,0.0,0.0
84276b5ffffffff,439.0,0.0,0.0
84276b7ffffffff,1273.0,0.0,0.0
84276b9ffffffff,62.0,0.0,0.0
84276bbffffffff,194.0,0.0,0.0
84276bdffffffff,2429.0,0.0,0.0
84276c1ffffffff,4.0,0.0,0.0
84276c3ffffffff,19.0,0.0,0.0
84276c7ffffffff,2.0,0.0,0.0
84276c9ffffffff,2.0,0.0,0.0
84276cbffffffff,7.0,0.0,0.0
84276cdffffffff,4.0,0.0,0.0
84276d1ffffffff,251.0,0.0,0.0
84276d3ffffffff,936.0,0.0,0.0
84276d5ffffffff,56.0,0.0,0.0
84276d7ffffffff,88.0,0.0,0.0
84276e1ffffffff,6.0,0.0,0.0
84276e3ffffffff,50.0,0.0,0.0
84276e5ffffffff,293.0,0.0,0.0
84276e7ffffffff,89.0,0.0,0.0
84276e9ffffffff,7.0,0.0,0.0
84276edffffffff,128.0,0.0,0.0
8427705ffffffff,2.0,0.0,0.0
8427721ffffffff,62.0,0.0,0.0
8427727ffffffff,21.0,0.0,0.0
8427737ffffffff,2.0,0.0,0.0
842773bffffffff,29.0,0.0,0.0
8427ad3ffffffff,2.0,0.0,0.0
8429a19ffffffff,68.0,0.0,0.0
8429a1dffffffff,88.0,0.0,0.0
8429a41ffffffff,1.0,0.0,0.0
8429a43ffffffff,2.0,0.0,0.0
8429a4dffffffff,192.0,0.0,0.0
8429b05ffffffff,20.0,0.0,0.0
8429b0dffffffff,35.0,0.0,0.0
8429b25ffffffff,1.0,0.0,0.0
8429b29ffffffff,32.0,0.0,0.0
8429b2dffffffff,2299.0,0.0,0.0
8429b45ffffffff,2.0,0.0,0.0
8429b61ffffffff,277.0,0.0,0.0
8429b63ffffffff,166.0,0.0,0.0
8429b65ffffffff,929.0,0.0,0.0
8429b67ffffffff,327.0,0.0,0.0
8429b69ffffffff,45.0,0.0,0.0
8429b6bffffffff,1326.0,0.0,0.0
8429b6dffffffff,602.0,0.0,0.0
842a065ffffffff,350.0,0.0,0.0
842a069ffffffff,319.0,0.0,0.0
842a06dffffffff,542.0,0.0,0.0
842a101ffffffff,27503.0,126.0,0.0
842a103ffffffff,10336.0,0.0,0.0
842a105ffffffff,4400.0,5.0,0.0
842a107ffffffff,22595.0,3.0,0.0
842a109ffffffff,15424.0,0.0,0.0
842a10bffffffff,8599.0,0.0,0.0
842a10dffffffff,8952.0,9.0,0.0
842a121ffffffff,4082.0,0.0,0.0
842a123ffffffff,2659.0,0.0,0.0
842a125ffffffff,1069.0,0.0,0.0
842a127ffffffff,1269.0,0.0,0.0
842a129ffffffff,2970.0,0.0,0.0
842a12bffffffff,8531.0,18.0,0.0
842a12dffffffff,477.0,0.0,0.0
842a131ffffffff,2365.0,0.0,0.0
842a133ffffffff,8607.0,0.0,0.0
842a135ffffffff,10409.0,5.0,0.0
842a137ffffffff,2310.0,0.0,0.0
842a139ffffffff,3172.0,0.0,0.0
842a13bffffffff,3592.0,0.0,0.0
842a13dffffffff,9775.0,0.0,0.0
842a141ffffffff,20170.0,0.0,0.0
842a143ffffffff,15395.0,0.0,0.0
842a145ffffffff,4218.0,6.0,0.0
842a147ffffffff,4949.0,0.0,0.0
842a149ffffffff,4804.0,0.0,0.0
842a14bffffffff,9380.0,0.0,0.0
842a14dffffffff,3823.0,0.0,0.0
842a151ffffffff,2291.0,0.0,0.0
842a155ffffffff,4470.0,0.0,0.0
842a157ffffffff,1029.0,0.0,0.0
842a159ffffffff,2852.0,2.0,0.0
842a15dffffffff,13002.0,0.0,0.0
842a161ffffffff,453.0,0.0,0.0
842a163ffffffff,4099.0,0.0,0.0
842a165ffffffff,214.0,0.0,0.0
842a167ffffffff,315.0,0.0,0.0
842a169ffffffff,3609.0,0.0,0.0
842a16bffffffff,4824.0,2.0,0.0
842a16dffffffff,316.0,0.0,0.0
842a1a5ffffffff,5231.0,280.0,0.0
842a301ffffffff,20528.0,0.0,0.0
842a303ffffffff,6070.0,2.0,0.0
842a305ffffffff,1943.0,0.0,0.0
842a307ffffffff,35336.0,0.0,0.0
842a309ffffffff,590.0,0.0,0.0
842a30dffffffff,7278.0,0.0,0.0
842a311ffffffff,15099.0,0.0,0.0
842a313ffffffff,3411.0,0.0,0.0
842a315ffffffff,7869.0,114.0,0.0
842a317ffffffff,6118.0,0.0,0.0
842a31bffffffff,3.0,0.0,0.0
842a31dffffffff,2797.0,0.0,0.0
842a321ffffffff,3617.0,0.0,0.0
842a323ffffffff,2135.0,0.0,0.0
842a325ffffffff,756.0,0.0,0.0
842a327ffffffff,7733.0,0.0,0.0
842a329ffffffff,2115.0,0.0,0.0
842a32bffffffff,3855.0,0.0,0.0
842a32dffffffff,6874.0,0.0,0.0
842a331ffffffff,3784.0,46.0,0.0
842a333ffffffff,8876.0,16.0,0.0
842a335ffffffff,4486.0,0.0,0.0
842a337ffffffff,5562.0,0.0,0.0
842a339ffffffff,6585.0,9.0,0.0
842a33bffffffff,9758.0,2.0,0.0
842a33dffffffff,3387.0,0.0,0.0
842a341ffffffff,5682.0,0.0,0.0
842a345ffffffff,3079.0,0.0,0.0
842a347ffffffff,9186.0,0.0,0.0
842a349ffffffff,4149.0,0.0,0.0
842a34dffffffff,2627.0,0.0,0.0
842a361ffffffff,1419.0,0.0,0.0
842a363ffffffff,3190.0,0.0,0.0
842a365ffffffff,15782.0,1.0,0.0
842a367ffffffff,797.0,0.0,0.0
842a369ffffffff,659.0,0.0,0.0
842a36bffffffff,248.0,0.0,0.0
842a36dffffffff,159.0,0.0,0.0
842a4c1ffffffff,1330.0,0.0,0.0
842a4c9ffffffff,607.0,0.0,0.0
842a801ffffffff,1229.0,14.0,0.0
842a803ffffffff,203.0,7.0,0.0
842a805ffffffff,39.0,0.0,0.0
842a807ffffffff,21.0,3.0,0.0
842a809ffffffff,320.0,2.0,0.0
842a80bffffffff,1262.0,15.0,0.0
842a80dffffffff,488.0,0.0,0.0
842a811ffffffff,368.0,4.0,0.0
842a813ffffffff,2509.0,6.0,0.0
842a815ffffffff,101.0,0.0,0.0
842a817ffffffff,706.0,7.0,0.0
