cell_id,Phylloscopus collybita,Phylloscopus collybita [collybita Group],Phylloscopus collybita tristis
8321a2fffffffff,3.0,0.0,2.0
832400fffffffff,2.0,0.0,0.0
832404fffffffff,4.0,0.0,1.0
832405fffffffff,1.0,0.0,1.0
83240afffffffff,2.0,0.0,0.0
83240efffffffff,2.0,0.0,0.0
832425fffffffff,14.0,0.0,0.0
832426fffffffff,2.0,0.0,0.0
83242dfffffffff,5.0,0.0,0.0
832431fffffffff,3.0,0.0,1.0
832451fffffffff,6.0,0.0,6.0
832452fffffffff,1.0,0.0,0.0
832460fffffffff,10.0,0.0,1.0
832469fffffffff,1.0,0.0,1.0
83246afffffffff,2.0,0.0,2.0
832475fffffffff,3.0,0.0,3.0
832476fffffffff,1.0,0.0,0.0
832500fffffffff,5.0,0.0,1.0
832502fffffffff,2.0,0.0,2.0
832510fffffffff,8.0,0.0,4.0
832512fffffffff,45.0,0.0,29.0
832513fffffffff,2.0,0.0,2.0
832516fffffffff,8.0,0.0,8.0
832535fffffffff,1.0,0.0,0.0
832540fffffffff,5.0,0.0,5.0
832546fffffffff,27.0,0.0,27.0
83255afffffffff,3.0,0.0,3.0
83255bfffffffff,2.0,0.0,0.0
832571fffffffff,13.0,0.0,13.0
832573fffffffff,3.0,0.0,3.0
8325a1fffffffff,1.0,0.0,0.0
8325a4fffffffff,2.0,0.0,0.0
8325acfffffffff,97.0,0.0,81.0
8325aefffffffff,2.0,0.0,2.0
8325b0fffffffff,4.0,0.0,0.0
8325b4fffffffff,4.0,0.0,0.0
832c00fffffffff,38.0,0.0,0.0
832c01fffffffff,38.0,0.0,0.0
832c03fffffffff,12.0,0.0,0.0
832c04fffffffff,894.0,4.0,0.0
832c05fffffffff,59.0,0.0,0.0
832c06fffffffff,31.0,2.0,0.0
832c09fffffffff,18.0,0.0,0.0
832c0afffffffff,4.0,0.0,0.0
832c0bfffffffff,175.0,0.0,0.0
832c0cfffffffff,9.0,0.0,0.0
832c0dfffffffff,2.0,0.0,0.0
832c10fffffffff,7.0,0.0,0.0
832c11fffffffff,2.0,0.0,0.0
832c12fffffffff,15.0,0.0,0.0
832c13fffffffff,15.0,0.0,0.0
832c14fffffffff,5.0,0.0,0.0
832c15fffffffff,12.0,0.0,0.0
832c18fffffffff,9.0,0.0,0.0
832c19fffffffff,85.0,0.0,0.0
832c1afffffffff,1.0,0.0,0.0
832c1bfffffffff,21.0,0.0,0.0
832c1dfffffffff,18.0,0.0,0.0
832c1efffffffff,8.0,0.0,0.0
832c20fffffffff,91.0,0.0,3.0
832c21fffffffff,162.0,0.0,2.0
832c22fffffffff,4.0,0.0,0.0
832c23fffffffff,39.0,1.0,0.0
832c24fffffffff,2.0,0.0,0.0
832c26fffffffff,13.0,0.0,0.0
832c28fffffffff,117.0,0.0,6.0
832c2afffffffff,205.0,0.0,23.0
832c2bfffffffff,6.0,0.0,0.0
832c2cfffffffff,43.0,0.0,0.0
832c2efffffffff,57.0,0.0,5.0
832c31fffffffff,7.0,0.0,0.0
832c33fffffffff,14.0,0.0,0.0
832c36fffffffff,2.0,0.0,0.0
832c42fffffffff,2.0,0.0,0.0
832c4bfffffffff,2.0,0.0,0.0
832c4cfffffffff,3.0,0.0,0.0
832c56fffffffff,3.0,0.0,0.0
832c72fffffffff,9.0,0.0,0.0
832c76fffffffff,11.0,0.0,0.0
832c82fffffffff,4.0,0.0,0.0
832c83fffffffff,49.0,0.0,0.0
832c85fffffffff,9.0,0.0,0.0
832c88fffffffff,2.0,0.0,0.0
832c89fffffffff,1.0,0.0,0.0
832c8afffffffff,4.0,0.0,0.0
832c8bfffffffff,2.0,0.0,0.0
832c8dfffffffff,7.0,0.0,0.0
832c8efffffffff,30.0,0.0,0.0
832c90fffffffff,352.0,26.0,0.0
832c91fffffffff,91.0,3.0,0.0
832c93fffffffff,1475.0,110.0,0.0
832c99fffffffff,1.0,0.0,0.0
832c9bfffffffff,1.0,0.0,0.0
832c9cfffffffff,29.0,0.0,0.0
832c9dfffffffff,10.0,0.0,0.0
832c9efffffffff,11.0,2.0,0.0
832ca4fffffffff,4.0,0.0,0.0
832ca8fffffffff,7.0,0.0,0.0
832caafffffffff,2.0,0.0,0.0
832cabfffffffff,3.0,0.0,0.0
832cacfffffffff,57.0,0.0,0.0
832cadfffffffff,9.0,0.0,0.0
832cc0fffffffff,103.0,0.0,0.0
832cc1fffffffff,15.0,0.0,0.0
832cc2fffffffff,42.0,0.0,0.0
832cc3fffffffff,48.0,0.0,0.0
832cc6fffffffff,57.0,0.0,0.0
832ccafffffffff,2.0,0.0,0.0
832ccbfffffffff,6.0,0.0,0.0
832ccefffffffff,35.0,0.0,0.0
832cd3fffffffff,2.0,0.0,0.0
832cd4fffffffff,46.0,0.0,0.0
832cd5fffffffff,76.0,0.0,0.0
832cd6fffffffff,3.0,0.0,0.0
832cd8fffffffff,4.0,0.0,0.0
832cd9fffffffff,2.0,0.0,0.0
832cdcfffffffff,3.0,0.0,0.0
832cddfffffffff,24.0,0.0,0.0
832cdefffffffff,2.0,0.0,0.0
832ce4fffffffff,70.0,0.0,0.0
832ce5fffffffff,12.0,0.0,0.0
832ce6fffffffff,5.0,0.0,0.0
832cf0fffffffff,53.0,0.0,0.0
832cf1fffffffff,24.0,0.0,0.0
832cf2fffffffff,3.0,0.0,0.0
832cf3fffffffff,803.0,0.0,0.0
832cf4fffffffff,8.0,0.0,0.0
832cf5fffffffff,53.0,0.0,0.0
832d00fffffffff,49.0,0.0,0.0
832d01fffffffff,26.0,0.0,0.0
832d02fffffffff,69.0,0.0,0.0
832d03fffffffff,201.0,2.0,0.0
832d04fffffffff,45.0,0.0,0.0
832d05fffffffff,4.0,0.0,0.0
832d06fffffffff,46.0,0.0,0.0
832d10fffffffff,45.0,1.0,0.0
832d11fffffffff,2.0,0.0,0.0
832d12fffffffff,76.0,5.0,0.0
832d13fffffffff,11.0,0.0,0.0
832d14fffffffff,42.0,0.0,0.0
832d15fffffffff,6.0,0.0,0.0
832d16fffffffff,12.0,0.0,0.0
832d18fffffffff,4.0,0.0,0.0
832d19fffffffff,34.0,0.0,0.0
832d1afffffffff,2.0,0.0,0.0
832d1bfffffffff,11.0,0.0,0.0
832d1cfffffffff,22.0,0.0,0.0
832d1dfffffffff,32.0,0.0,0.0
832d1efffffffff,2.0,0.0,0.0
832d22fffffffff,63.0,0.0,0.0
832d30fffffffff,31.0,0.0,0.0
832d31fffffffff,142.0,2.0,0.0
832d32fffffffff,10.0,0.0,0.0
832d33fffffffff,551.0,6.0,0.0
832d34fffffffff,52.0,2.0,0.0
832d35fffffffff,61.0,0.0,0.0
832d36fffffffff,41.0,0.0,0.0
832d44fffffffff,4.0,0.0,2.0
832d51fffffffff,9.0,0.0,0.0
832d53fffffffff,2.0,0.0,0.0
832d54fffffffff,5.0,0.0,0.0
832d56fffffffff,6.0,0.0,0.0
832d58fffffffff,1.0,0.0,0.0
832d5cfffffffff,13.0,0.0,0.0
832d64fffffffff,191.0,0.0,0.0
832d70fffffffff,9.0,0.0,0.0
832d71fffffffff,2.0,0.0,0.0
832d72fffffffff,8.0,0.0,0.0
832d76fffffffff,9.0,0.0,0.0
832d81fffffffff,1.0,0.0,0.0
832d84fffffffff,18.0,0.0,0.0
832d8cfffffffff,1.0,0.0,0.0
832d95fffffffff,1.0,0.0,0.0
832da0fffffffff,2.0,0.0,0.0
832da1fffffffff,484.0,0.0,0.0
832da2fffffffff,57.0,0.0,0.0
832da3fffffffff,6.0,0.0,0.0
832da4fffffffff,30.0,0.0,0.0
832da5fffffffff,95.0,4.0,0.0
832da6fffffffff,64.0,6.0,0.0
832da8fffffffff,131.0,2.0,0.0
832da9fffffffff,9.0,4.0,0.0
832dabfffffffff,5.0,0.0,0.0
832dacfffffffff,35.0,0.0,0.0
832dadfffffffff,2.0,0.0,0.0
832daefffffffff,34.0,0.0,0.0
832db0fffffffff,3165.0,489.0,0.0
832db1fffffffff,1063.0,197.0,0.0
832db2fffffffff,1554.0,218.0,0.0
832db3fffffffff,44.0,1.0,0.0
832db5fffffffff,2.0,0.0,0.0
832db6fffffffff,579.0,85.0,0.0
833422fffffffff,6.0,0.0,0.0
833426fffffffff,21.0,0.0,0.0
833440fffffffff,2.0,0.0,0.0
833441fffffffff,9.0,0.0,0.0
833443fffffffff,2.0,0.0,0.0
83344cfffffffff,19.0,0.0,0.0
833469fffffffff,244.0,0.0,0.0
83346afffffffff,2.0,0.0,0.0
83346bfffffffff,82.0,0.0,0.0
83351bfffffffff,13.0,0.0,0.0
8335a8fffffffff,2.0,0.0,0.0
8335a9fffffffff,4.0,0.0,0.0
833802fffffffff,2.0,0.0,0.0
833810fffffffff,2.0,0.0,0.0
833816fffffffff,245.0,8.0,0.0
833819fffffffff,1.0,0.0,0.0
833820fffffffff,123.0,2.0,0.0
833824fffffffff,548.0,2.0,0.0
833825fffffffff,913.0,10.0,0.0
833826fffffffff,64.0,2.0,0.0
833830fffffffff,3.0,0.0,0.0
833832fffffffff,2.0,0.0,0.0
833834fffffffff,6.0,0.0,0.0
833835fffffffff,2.0,0.0,0.0
833836fffffffff,38.0,2.0,0.0
833842fffffffff,5.0,2.0,0.0
833843fffffffff,8.0,0.0,0.0
833845fffffffff,1.0,0.0,0.0
83384afffffffff,6.0,0.0,0.0
83384dfffffffff,13.0,0.0,0.0
83384efffffffff,6.0,0.0,0.0
83385cfffffffff,2.0,0.0,0.0
833862fffffffff,51.0,3.0,0.0
833863fffffffff,1.0,0.0,0.0
833865fffffffff,3.0,0.0,0.0
833868fffffffff,8.0,1.0,0.0
833869fffffffff,5.0,0.0,0.0
83386afffffffff,4.0,0.0,0.0
83386dfffffffff,2.0,0.0,0.0
83386efffffffff,7.0,0.0,0.0
833871fffffffff,3.0,2.0,0.0
833874fffffffff,3.0,3.0,0.0
833875fffffffff,3.0,3.0,0.0
8338a4fffffffff,7.0,0.0,0.0
8338d1fffffffff,2.0,0.0,0.0
833900fffffffff,1618.0,77.0,0.0
833901fffffffff,1765.0,169.0,0.0
833902fffffffff,713.0,14.0,0.0
833903fffffffff,1094.0,32.0,0.0
833904fffffffff,1180.0,10.0,0.0
833905fffffffff,1316.0,136.0,0.0
833906fffffffff,1205.0,6.0,0.0
833908fffffffff,774.0,0.0,0.0
833909fffffffff,70.0,1.0,0.0
83390afffffffff,455.0,16.0,0.0
83390bfffffffff,137.0,0.0,0.0
83390cfffffffff,4548.0,55.0,0.0
83390dfffffffff,181.0,0.0,0.0
83390efffffffff,287.0,0.0,0.0
833910fffffffff,3819.0,54.0,0.0
833911fffffffff,2672.0,84.0,0.0
833915fffffffff,2431.0,23.0,0.0
833918fffffffff,2052.0,7.0,0.0
833919fffffffff,1219.0,2.0,0.0
83391afffffffff,2122.0,42.0,0.0
83391bfffffffff,14.0,0.0,0.0
83391cfffffffff,1235.0,15.0,0.0
83391dfffffffff,150.0,0.0,0.0
83391efffffffff,1937.0,37.0,0.0
833920fffffffff,702.0,0.0,0.0
833921fffffffff,83.0,4.0,0.0
833922fffffffff,2396.0,136.0,0.0
833923fffffffff,634.0,5.0,0.0
833924fffffffff,171.0,0.0,0.0
833925fffffffff,1155.0,0.0,0.0
833928fffffffff,534.0,8.0,0.0
833929fffffffff,2178.0,0.0,0.0
83392afffffffff,1806.0,135.0,0.0
83392bfffffffff,1395.0,18.0,0.0
83392cfffffffff,489.0,0.0,0.0
83392dfffffffff,1635.0,5.0,0.0
83392efffffffff,1120.0,54.0,0.0
833931fffffffff,1149.0,3.0,0.0
833933fffffffff,5676.0,65.0,0.0
833942fffffffff,220.0,0.0,0.0
833943fffffffff,709.0,0.0,0.0
833944fffffffff,2685.0,2.0,0.0
833945fffffffff,337.0,0.0,0.0
833946fffffffff,550.0,0.0,0.0
833949fffffffff,6.0,1.0,0.0
833950fffffffff,76.0,0.0,0.0
833951fffffffff,37.0,0.0,0.0
833954fffffffff,1583.0,37.0,0.0
833955fffffffff,2.0,0.0,0.0
833956fffffffff,1997.0,21.0,0.0
83395cfffffffff,404.0,0.0,0.0
83395dfffffffff,5.0,0.0,0.0
833960fffffffff,154.0,2.0,0.0
833961fffffffff,48.0,0.0,0.0
833962fffffffff,523.0,13.0,0.0
833963fffffffff,151.0,10.0,0.0
833964fffffffff,39.0,6.0,0.0
833965fffffffff,16.0,1.0,0.0
833966fffffffff,93.0,6.0,0.0
833968fffffffff,150.0,26.0,0.0
833969fffffffff,62.0,9.0,0.0
83396cfffffffff,472.0,35.0,0.0
83396dfffffffff,129.0,9.0,0.0
83396efffffffff,139.0,6.0,0.0
833970fffffffff,627.0,0.0,0.0
833971fffffffff,1097.0,24.0,0.0
833972fffffffff,59.0,2.0,0.0
833973fffffffff,837.0,4.0,0.0
833974fffffffff,1764.0,2.0,0.0
833975fffffffff,1348.0,50.0,0.0
833976fffffffff,649.0,0.0,0.0
833980fffffffff,18.0,1.0,0.0
833981fffffffff,39.0,1.0,0.0
833982fffffffff,65.0,7.0,0.0
833983fffffffff,105.0,26.0,0.0
833985fffffffff,36.0,8.0,0.0
833988fffffffff,90.0,9.0,0.0
833989fffffffff,29.0,2.0,0.0
83398afffffffff,24.0,2.0,0.0
83398bfffffffff,6.0,0.0,0.0
83398cfffffffff,3.0,1.0,0.0
83398dfffffffff,3.0,0.0,0.0
83398efffffffff,194.0,22.0,0.0
833991fffffffff,257.0,42.0,0.0
833992fffffffff,16.0,5.0,0.0
833993fffffffff,42.0,1.0,0.0
833998fffffffff,4.0,0.0,0.0
833999fffffffff,4.0,0.0,0.0
83399cfffffffff,7.0,3.0,0.0
83399dfffffffff,23.0,3.0,0.0
83399efffffffff,2.0,0.0,0.0
8339a8fffffffff,52.0,13.0,0.0
8339a9fffffffff,95.0,12.0,0.0
8339aafffffffff,17.0,0.0,0.0
8339abfffffffff,102.0,41.0,0.0
833c02fffffffff,176.0,0.0,72.0
833c06fffffffff,12.0,0.0,0.0
833c13fffffffff,23.0,0.0,4.0
833c15fffffffff,30.0,0.0,0.0
833c18fffffffff,8.0,0.0,0.0
833c19fffffffff,71.0,0.0,0.0
833c1afffffffff,2.0,0.0,0.0
833c1bfffffffff,30.0,0.0,0.0
833c1cfffffffff,72.0,0.0,27.0
833c1dfffffffff,4.0,0.0,0.0
833c31fffffffff,3.0,0.0,0.0
833c33fffffffff,37.0,0.0,7.0
833c34fffffffff,2.0,0.0,0.0
833c36fffffffff,19.0,0.0,0.0
833c80fffffffff,11.0,0.0,0.0
833c84fffffffff,1.0,0.0,0.0
833c89fffffffff,17.0,0.0,0.0
833c8dfffffffff,7.0,0.0,0.0
833c8efffffffff,6.0,0.0,0.0
833c90fffffffff,2.0,0.0,0.0
833c94fffffffff,52.0,0.0,0.0
833c95fffffffff,23.0,0.0,0.0
833ca0fffffffff,1.0,0.0,0.0
833ca2fffffffff,12.0,0.0,0.0
833ca3fffffffff,8.0,0.0,0.0
833ca4fffffffff,9.0,0.0,0.0
833ca5fffffffff,1.0,0.0,0.0
833ca6fffffffff,1.0,0.0,0.0
833ca8fffffffff,6.0,0.0,0.0
833ca9fffffffff,22.0,0.0,2.0
833cabfffffffff,5.0,0.0,0.0
833cadfffffffff,1.0,0.0,0.0
833caefffffffff,5.0,0.0,0.0
833cb0fffffffff,20.0,0.0,0.0
833cb1fffffffff,134.0,0.0,0.0
833cb2fffffffff,2.0,0.0,0.0
833cb3fffffffff,13.0,0.0,0.0
833cb4fffffffff,17.0,0.0,0.0
833cb5fffffffff,67.0,0.0,1.0
833cb6fffffffff,9.0,0.0,0.0
833cc4fffffffff,4.0,0.0,0.0
833cc5fffffffff,2.0,0.0,0.0
833ce3fffffffff,8.0,0.0,0.0
833ce4fffffffff,9.0,0.0,0.0
833cf0fffffffff,8.0,0.0,0.0
833cf1fffffffff,6.0,0.0,0.0
833cf2fffffffff,118.0,0.0,15.0
833cf3fffffffff,8.0,0.0,0.0
833cf4fffffffff,12.0,0.0,0.0
833cf6fffffffff,5.0,0.0,0.0
833d00fffffffff,3.0,0.0,0.0
833d04fffffffff,4.0,0.0,0.0
833d10fffffffff,525.0,0.0,12.0
833d11fffffffff,10.0,0.0,3.0
833d12fffffffff,24.0,0.0,0.0
833d13fffffffff,143.0,0.0,13.0
833d14fffffffff,172.0,0.0,10.0
833d15fffffffff,1.0,0.0,0.0
833d16fffffffff,112.0,0.0,11.0
833d1afffffffff,11.0,0.0,0.0
833d1efffffffff,51.0,0.0,4.0
833d30fffffffff,34.0,0.0,0.0
833d31fffffffff,3.0,0.0,0.0
833d32fffffffff,107.0,0.0,20.0
833d33fffffffff,153.0,0.0,11.0
833d34fffffffff,45.0,0.0,0.0
833d35fffffffff,10.0,0.0,0.0
833d36fffffffff,217.0,0.0,0.0
833d80fffffffff,10.0,0.0,0.0
833d81fffffffff,14.0,0.0,0.0
833d83fffffffff,22.0,0.0,0.0
833d84fffffffff,89.0,0.0,0.0
833d85fffffffff,119.0,0.0,7.0
833d86fffffffff,29.0,0.0,0.0
833d89fffffffff,18.0,0.0,7.0
833d8bfffffffff,32.0,0.0,0.0
833d8cfffffffff,50.0,0.0,5.0
833d8dfffffffff,148.0,0.0,12.0
833d8efffffffff,1.0,0.0,0.0
833d90fffffffff,5.0,0.0,0.0
833d91fffffffff,64.0,0.0,3.0
833d92fffffffff,47.0,0.0,0.0
833d93fffffffff,20.0,0.0,1.0
833d96fffffffff,147.0,0.0,1.0
833d98fffffffff,134.0,0.0,5.0
833d99fffffffff,44.0,0.0,1.0
833d9afffffffff,13.0,0.0,0.0
833d9bfffffffff,97.0,0.0,4.0
833d9dfffffffff,16.0,0.0,0.0
833d9efffffffff,117.0,0.0,3.0
833da0fffffffff,17.0,0.0,0.0
833da1fffffffff,2668.0,0.0,0.0
833da2fffffffff,143.0,0.0,0.0
833da3fffffffff,913.0,0.0,0.0
833da5fffffffff,81.0,0.0,0.0
833da6fffffffff,133.0,0.0,0.0
833da8fffffffff,6.0,0.0,0.0
833da9fffffffff,17.0,0.0,2.0
833daafffffffff,20.0,0.0,0.0
833dacfffffffff,269.0,0.0,4.0
833dadfffffffff,549.0,0.0,61.0
833daefffffffff,22.0,0.0,0.0
833db0fffffffff,131.0,0.0,0.0
833db1fffffffff,11.0,0.0,0.0
833db2fffffffff,87.0,0.0,0.0
833db3fffffffff,93.0,0.0,1.0
833db4fffffffff,7.0,0.0,0.0
833db5fffffffff,15.0,0.0,0.0
833db6fffffffff,151.0,0.0,0.0
833e2afffffffff,2.0,0.0,0.0
833e41fffffffff,57.0,0.0,0.0
833e44fffffffff,3.0,0.0,0.0
833e45fffffffff,909.0,0.0,0.0
833e4afffffffff,2.0,0.0,0.0
833e58fffffffff,104.0,0.0,0.0
833e5bfffffffff,12.0,0.0,0.0
833e5cfffffffff,12.0,0.0,0.0
833e5dfffffffff,1.0,0.0,0.0
833e60fffffffff,3.0,0.0,0.0
833e62fffffffff,44.0,0.0,0.0
833e63fffffffff,4.0,0.0,0.0
833e65fffffffff,8.0,0.0,0.0
833e66fffffffff,2.0,0.0,0.0
833e68fffffffff,2193.0,258.0,0.0
833e6afffffffff,25.0,0.0,0.0
833e6bfffffffff,1.0,0.0,0.0
833e6cfffffffff,1764.0,253.0,0.0
833e6dfffffffff,4.0,0.0,0.0
833e71fffffffff,26.0,0.0,0.0
833e75fffffffff,9.0,0.0,0.0
833ee9fffffffff,18.0,0.0,0.0
833f24fffffffff,2.0,0.0,0.0
833f26fffffffff,12.0,0.0,0.0
833f28fffffffff,37.0,0.0,0.0
833f29fffffffff,75.0,0.0,0.0
833f2bfffffffff,2.0,2.0,0.0
833f2cfffffffff,36.0,0.0,0.0
833f2dfffffffff,131.0,0.0,0.0
833f30fffffffff,64.0,0.0,0.0
833f34fffffffff,5.0,0.0,0.0
833f35fffffffff,39.0,1.0,0.0
833f36fffffffff,288.0,1.0,0.0
833f44fffffffff,19.0,5.0,0.0
833f45fffffffff,80.0,6.0,0.0
833f4dfffffffff,128.0,5.0,0.0
833f59fffffffff,2.0,0.0,0.0
833f60fffffffff,55.0,0.0,0.0
833f61fffffffff,279.0,2.0,0.0
833f62fffffffff,59.0,14.0,0.0
833f63fffffffff,55.0,11.0,0.0
833f64fffffffff,144.0,0.0,0.0
833f65fffffffff,19.0,0.0,0.0
833f66fffffffff,164.0,0.0,0.0
833f68fffffffff,250.0,2.0,0.0
833f69fffffffff,19.0,0.0,0.0
833f6afffffffff,15.0,4.0,0.0
833f6cfffffffff,16.0,0.0,0.0
833f6dfffffffff,14.0,0.0,0.0
833f6efffffffff,92.0,8.0,0.0
833f70fffffffff,6.0,0.0,0.0
833f72fffffffff,50.0,4.0,0.0
833f73fffffffff,34.0,8.0,0.0
833f74fffffffff,27.0,2.0,0.0
833f75fffffffff,91.0,0.0,0.0
833f76fffffffff,75.0,12.0,0.0
834206fffffffff,8.0,0.0,0.0
83420afffffffff,1.0,0.0,0.0
834220fffffffff,6.0,0.0,0.0
834221fffffffff,4.0,0.0,0.0
834222fffffffff,13.0,0.0,0.0
834225fffffffff,16.0,0.0,0.0
834233fffffffff,22.0,0.0,0.0
834234fffffffff,3.0,0.0,0.0
834248fffffffff,8.0,0.0,2.0
834249fffffffff,298.0,0.0,30.0
83424bfffffffff,1.0,0.0,1.0
83424dfffffffff,2.0,0.0,0.0
834251fffffffff,17.0,0.0,0.0
834253fffffffff,78.0,0.0,0.0
834254fffffffff,1.0,0.0,0.0
834258fffffffff,23.0,0.0,0.0
834259fffffffff,26.0,0.0,0.0
83425afffffffff,36.0,0.0,0.0
83425bfffffffff,2.0,0.0,0.0
83425dfffffffff,14.0,0.0,0.0
83425efffffffff,11.0,0.0,0.0
834269fffffffff,198.0,0.0,1.0
83426dfffffffff,2.0,0.0,0.0
8342c0fffffffff,120.0,0.0,0.0
8342c1fffffffff,107.0,0.0,0.0
8342c2fffffffff,37.0,0.0,0.0
8342c3fffffffff,27.0,0.0,0.0
8342c4fffffffff,96.0,0.0,0.0
8342c5fffffffff,17.0,0.0,0.0
8342c6fffffffff,5.0,0.0,0.0
8342c8fffffffff,12.0,0.0,0.0
8342c9fffffffff,6.0,0.0,0.0
8342cafffffffff,53.0,0.0,0.0
8342cbfffffffff,24.0,0.0,0.0
8342ccfffffffff,427.0,0.0,0.0
8342cdfffffffff,51.0,0.0,0.0
8342cefffffffff,354.0,0.0,0.0
8342d1fffffffff,2.0,0.0,0.0
8342d9fffffffff,47.0,0.0,0.0
8342dbfffffffff,117.0,0.0,8.0
8342dcfffffffff,55.0,0.0,0.0
8342ddfffffffff,48.0,0.0,0.0
8342e0fffffffff,13.0,0.0,1.0
8342e2fffffffff,4.0,0.0,0.0
8342e4fffffffff,11.0,0.0,0.0
8342e8fffffffff,3.0,0.0,0.0
8342e9fffffffff,2.0,0.0,0.0
8342eafffffffff,7.0,0.0,0.0
8342ebfffffffff,106.0,0.0,0.0
8342eefffffffff,1.0,0.0,0.0
83430afffffffff,3.0,0.0,0.0
83430cfffffffff,2.0,0.0,0.0
834310fffffffff,2.0,0.0,0.0
834313fffffffff,38.0,0.0,0.0
834315fffffffff,2.0,0.0,0.0
834316fffffffff,11.0,0.0,0.0
83431afffffffff,12.0,0.0,0.0
83431efffffffff,116.0,0.0,0.0
834324fffffffff,2.0,0.0,0.0
834325fffffffff,14.0,0.0,0.0
83432efffffffff,2.0,0.0,0.0
834331fffffffff,5.0,0.0,0.0
834333fffffffff,6.0,0.0,0.0
834334fffffffff,4.0,0.0,0.0
834350fffffffff,2.0,0.0,0.0
834354fffffffff,2.0,0.0,0.0
834360fffffffff,106.0,0.0,0.0
834361fffffffff,9.0,0.0,0.0
834364fffffffff,5.0,0.0,0.0
834365fffffffff,14.0,0.0,0.0
834370fffffffff,2.0,0.0,0.0
834376fffffffff,2.0,0.0,0.0
834381fffffffff,70.0,8.0,5.0
83438afffffffff,2.0,0.0,0.0
83438bfffffffff,1.0,0.0,0.0
83438cfffffffff,43.0,1.0,0.0
834392fffffffff,19.0,3.0,0.0
834393fffffffff,5.0,0.0,0.0
834396fffffffff,50.0,10.0,9.0
834398fffffffff,41.0,5.0,8.0
83439efffffffff,5.0,5.0,0.0
8343a0fffffffff,229.0,2.0,0.0
8343a1fffffffff,218.0,4.0,0.0
8343a2fffffffff,2.0,0.0,0.0
8343a3fffffffff,20.0,5.0,0.0
8343a4fffffffff,1.0,0.0,0.0
8343a6fffffffff,23.0,0.0,0.0
8343a8fffffffff,45.0,6.0,6.0
8343a9fffffffff,22.0,0.0,0.0
8343aafffffffff,8.0,0.0,6.0
8343acfffffffff,299.0,30.0,0.0
8343adfffffffff,16.0,0.0,0.0
8343aefffffffff,327.0,5.0,2.0
8343b5fffffffff,1.0,0.0,0.0
835202fffffffff,78.0,0.0,0.0
835206fffffffff,53.0,0.0,0.0
835211fffffffff,14.0,0.0,0.0
835213fffffffff,3.0,0.0,0.0
835215fffffffff,10.0,0.0,0.0
83521bfffffffff,1.0,0.0,0.0
83521cfffffffff,5.0,1.0,0.0
83521efffffffff,2.0,0.0,0.0
83522bfffffffff,1.0,0.0,0.0
835230fffffffff,8.0,0.0,0.0
835233fffffffff,4.0,0.0,0.0
835234fffffffff,6.0,0.0,0.0
83524dfffffffff,47.0,8.0,9.0
835269fffffffff,71.0,27.0,3.0
83526bfffffffff,7.0,7.0,0.0
835280fffffffff,4.0,0.0,0.0
835283fffffffff,2.0,0.0,0.0
835286fffffffff,8.0,0.0,0.0
835289fffffffff,4.0,0.0,0.0
835291fffffffff,2.0,0.0,0.0
835298fffffffff,12.0,0.0,0.0
835299fffffffff,6.0,0.0,0.0
83529bfffffffff,129.0,0.0,0.0
8352d4fffffffff,12.0,0.0,0.0
8352d6fffffffff,2.0,0.0,0.0
835312fffffffff,1.0,0.0,0.0
835313fffffffff,4.0,0.0,0.0
835316fffffffff,1.0,0.0,0.0
83532bfffffffff,2.0,0.0,0.0
835332fffffffff,1.0,0.0,0.0
835336fffffffff,4.0,0.0,0.0
835344fffffffff,3.0,0.0,0.0
835345fffffffff,15.0,0.0,0.0
83534dfffffffff,126.0,5.0,0.0
835355fffffffff,14.0,0.0,0.0
835363fffffffff,12.0,0.0,0.0
835364fffffffff,97.0,8.0,0.0
835368fffffffff,11.0,0.0,0.0
83536afffffffff,50.0,0.0,0.0
83536bfffffffff,10.0,0.0,0.0
83536efffffffff,31.0,0.0,0.0
835372fffffffff,5.0,0.0,0.0
835373fffffffff,8.0,0.0,0.0
835376fffffffff,2.0,0.0,0.0
8353a4fffffffff,21.0,0.0,0.0
8353a9fffffffff,6.0,0.0,0.0
8353adfffffffff,3.0,0.0,0.0
835402fffffffff,21.0,8.0,0.0
835410fffffffff,110.0,32.0,0.0
835411fffffffff,31.0,3.0,0.0
835413fffffffff,40.0,14.0,0.0
835414fffffffff,1.0,0.0,0.0
835415fffffffff,18.0,12.0,0.0
83541afffffffff,53.0,7.0,0.0
83541bfffffffff,17.0,0.0,0.0
83541efffffffff,1.0,0.0,0.0
835440fffffffff,4.0,0.0,0.0
835444fffffffff,4.0,0.0,0.0
8354a9fffffffff,116.0,8.0,0.0
8354acfffffffff,5.0,0.0,0.0
8354adfffffffff,50.0,6.0,0.0
8354e4fffffffff,35.0,9.0,0.0
8354e5fffffffff,8.0,5.0,0.0
8354f4fffffffff,15.0,0.0,0.0
8354f6fffffffff,2.0,0.0,0.0
83550afffffffff,5.0,0.0,0.0
835512fffffffff,59.0,5.0,0.0
835513fffffffff,21.0,0.0,0.0
835518fffffffff,2.0,0.0,0.0
83551efffffffff,22.0,4.0,0.0
835524fffffffff,1.0,0.0,0.0
835530fffffffff,9.0,5.0,0.0
835534fffffffff,9.0,6.0,0.0
8358c8fffffffff,1.0,0.0,0.0
8358cdfffffffff,2.0,0.0,0.0
835965fffffffff,1.0,0.0,0.0
