cell_id,Buteo platypterus,Buteo platypterus platypterus,Buteo platypterus [antillarum Group]
842a347ffffffff,3.0,0.0,0.0
842a349ffffffff,24.0,3.0,0.0
842a34dffffffff,4.0,0.0,0.0
842a361ffffffff,3.0,0.0,0.0
842a363ffffffff,2.0,0.0,0.0
842a365ffffffff,7.0,2.0,0.0
842a369ffffffff,7.0,0.0,0.0
842a36dffffffff,1.0,0.0,0.0
842a809ffffffff,2.0,0.0,0.0
842a80bffffffff,5.0,1.0,0.0
842a80dffffffff,2.0,2.0,0.0
842a813ffffffff,2.0,0.0,0.0
842a819ffffffff,4.0,4.0,0.0
842a81dffffffff,2.0,0.0,0.0
842a821ffffffff,2.0,0.0,0.0
842a841ffffffff,2.0,0.0,0.0
842a845ffffffff,3.0,0.0,0.0
842a847ffffffff,2.0,0.0,0.0
842a849ffffffff,4.0,0.0,0.0
842a84bffffffff,11.0,0.0,0.0
842a85dffffffff,1.0,0.0,0.0
842a865ffffffff,16.0,0.0,0.0
842a867ffffffff,3.0,0.0,0.0
842a88bffffffff,5.0,0.0,0.0
842a88dffffffff,3.0,0.0,0.0
842a89bffffffff,1.0,0.0,0.0
842a89dffffffff,1.0,0.0,0.0
842a8a9ffffffff,2.0,0.0,0.0
842a8b1ffffffff,3.0,0.0,0.0
842a8bbffffffff,4.0,2.0,0.0
842a8c1ffffffff,4.0,0.0,0.0
842a8c5ffffffff,20.0,0.0,0.0
842a8d3ffffffff,2.0,0.0,0.0
842a8d5ffffffff,21.0,0.0,0.0
842a8d7ffffffff,3.0,0.0,0.0
842a8dbffffffff,3.0,0.0,0.0
842a8e3ffffffff,20.0,0.0,0.0
842a8e7ffffffff,2.0,0.0,0.0
842a8edffffffff,10.0,6.0,0.0
842a903ffffffff,1.0,0.0,0.0
842a915ffffffff,2.0,0.0,0.0
842a917ffffffff,3.0,0.0,0.0
842a919ffffffff,6.0,0.0,0.0
842a91bffffffff,1.0,0.0,0.0
842a921ffffffff,2.0,0.0,0.0
842a925ffffffff,3.0,0.0,0.0
842a931ffffffff,2.0,0.0,0.0
842a943ffffffff,2.0,0.0,0.0
842a94dffffffff,8.0,0.0,0.0
842a957ffffffff,3.0,3.0,0.0
842a961ffffffff,1.0,0.0,0.0
842a965ffffffff,2.0,0.0,0.0
842a995ffffffff,6.0,0.0,0.0
842a997ffffffff,3.0,0.0,0.0
842a99bffffffff,2.0,0.0,0.0
842a9adffffffff,2.0,2.0,0.0
842a9bbffffffff,2.0,0.0,0.0
842a9cbffffffff,2.0,0.0,0.0
842a9e9ffffffff,2.0,0.0,0.0
842aa0bffffffff,3.0,0.0,0.0
842aa13ffffffff,5.0,2.0,0.0
842aa15ffffffff,1.0,0.0,0.0
842aa1bffffffff,16.0,0.0,0.0
842aa1dffffffff,37.0,0.0,0.0
842aa21ffffffff,1.0,0.0,0.0
842aa25ffffffff,2.0,0.0,0.0
842aa31ffffffff,27.0,0.0,0.0
842aa39ffffffff,3.0,0.0,0.0
842aa3bffffffff,11.0,0.0,0.0
842aa43ffffffff,17.0,0.0,0.0
842aa4bffffffff,29.0,0.0,0.0
842aa53ffffffff,2.0,0.0,0.0
842aa67ffffffff,2.0,0.0,0.0
842aa6bffffffff,2.0,2.0,0.0
842aa6dffffffff,2.0,0.0,0.0
842aa81ffffffff,12.0,1.0,0.0
842aa83ffffffff,27.0,0.0,0.0
842aa85ffffffff,3.0,0.0,0.0
842aa87ffffffff,2.0,0.0,0.0
842aa89ffffffff,15.0,0.0,0.0
842aa8bffffffff,9.0,0.0,0.0
842aa8dffffffff,15.0,0.0,0.0
842aa91ffffffff,1.0,1.0,0.0
842aa95ffffffff,4.0,2.0,0.0
842aa99ffffffff,2.0,0.0,0.0
842aa9bffffffff,2.0,0.0,0.0
842aa9dffffffff,5.0,0.0,0.0
842aaa1ffffffff,4.0,0.0,0.0
842aaa5ffffffff,4.0,0.0,0.0
842aaa9ffffffff,23.0,0.0,0.0
842aaabffffffff,2.0,0.0,0.0
842aaadffffffff,2.0,0.0,0.0
842aab1ffffffff,4.0,0.0,0.0
842aab5ffffffff,2.0,0.0,0.0
842aab7ffffffff,2.0,0.0,0.0
842aab9ffffffff,2.0,0.0,0.0
842aabdffffffff,3.0,0.0,0.0
842aac1ffffffff,30.0,0.0,0.0
842aac3ffffffff,12.0,0.0,0.0
842aac7ffffffff,2.0,0.0,0.0
842aac9ffffffff,155.0,0.0,0.0
842aacbffffffff,88.0,0.0,0.0
842aad1ffffffff,204.0,2.0,0.0
842aad3ffffffff,39.0,0.0,0.0
842aad5ffffffff,3.0,0.0,0.0
842aad9ffffffff,15.0,0.0,0.0
842aaddffffffff,3.0,0.0,0.0
842aae1ffffffff,2.0,0.0,0.0
842aae3ffffffff,9.0,0.0,0.0
842aae5ffffffff,1.0,0.0,0.0
842aae7ffffffff,1.0,0.0,0.0
842aae9ffffffff,2.0,0.0,0.0
842aaedffffffff,3.0,0.0,0.0
842ab05ffffffff,7.0,3.0,0.0
842ab09ffffffff,47.0,3.0,0.0
842ab0dffffffff,25.0,0.0,0.0
842ab11ffffffff,1.0,0.0,0.0
842ab13ffffffff,2.0,0.0,0.0
842ab17ffffffff,2.0,0.0,0.0
842ab1bffffffff,1.0,0.0,0.0
842ab1dffffffff,14.0,0.0,0.0
842ab21ffffffff,117.0,1.0,0.0
842ab23ffffffff,5.0,3.0,0.0
842ab25ffffffff,36.0,0.0,0.0
842ab27ffffffff,5.0,0.0,0.0
842ab29ffffffff,7.0,3.0,0.0
842ab2bffffffff,169.0,62.0,0.0
842ab2dffffffff,15.0,0.0,0.0
842ab35ffffffff,4.0,0.0,0.0
842ab39ffffffff,7.0,0.0,0.0
842ab41ffffffff,6.0,0.0,0.0
842ab43ffffffff,11.0,5.0,0.0
842ab45ffffffff,5.0,0.0,0.0
842ab47ffffffff,6.0,0.0,0.0
842ab49ffffffff,62.0,35.0,0.0
842ab4bffffffff,51.0,2.0,0.0
842ab4dffffffff,6.0,6.0,0.0
842ab51ffffffff,4.0,4.0,0.0
842ab55ffffffff,35.0,33.0,0.0
842ab57ffffffff,2.0,0.0,0.0
842ab5dffffffff,2.0,2.0,0.0
842ab61ffffffff,12.0,0.0,0.0
842ab67ffffffff,4.0,0.0,0.0
842ab69ffffffff,1.0,0.0,0.0
842ad25ffffffff,2.0,0.0,0.0
842ad35ffffffff,2.0,2.0,0.0
842ad37ffffffff,4.0,0.0,0.0
842ad45ffffffff,2.0,0.0,0.0
842ad59ffffffff,2.0,0.0,0.0
842ad5dffffffff,2.0,0.0,0.0
842ad6dffffffff,2.0,0.0,0.0
842af03ffffffff,2.0,0.0,0.0
842af0dffffffff,5.0,0.0,0.0
842af15ffffffff,3.0,0.0,0.0
842af23ffffffff,2.0,0.0,0.0
842af25ffffffff,4.0,0.0,0.0
842af61ffffffff,3.0,0.0,0.0
842af63ffffffff,11.0,0.0,0.0
842af65ffffffff,7.0,0.0,0.0
842af69ffffffff,3.0,0.0,0.0
842af6bffffffff,18.0,0.0,0.0
842af6dffffffff,3.0,0.0,0.0
842b007ffffffff,3.0,0.0,0.0
842b013ffffffff,4.0,0.0,0.0
842b017ffffffff,2.0,0.0,0.0
842b01bffffffff,4.0,0.0,0.0
842b033ffffffff,5.0,0.0,0.0
842b039ffffffff,6.0,0.0,0.0
842b03bffffffff,10.0,0.0,0.0
842b051ffffffff,2.0,0.0,0.0
842b057ffffffff,2.0,0.0,0.0
842b059ffffffff,2.0,0.0,0.0
842b0a1ffffffff,8.0,0.0,0.0
842b0a5ffffffff,4.0,0.0,0.0
842b0a7ffffffff,8.0,0.0,0.0
842b0adffffffff,2.0,0.0,0.0
842b0c5ffffffff,5.0,0.0,0.0
842b0e1ffffffff,10.0,0.0,0.0
842b0e9ffffffff,10.0,0.0,0.0
842b0edffffffff,3.0,0.0,0.0
842b121ffffffff,3.0,0.0,0.0
842b14bffffffff,2.0,0.0,0.0
842b161ffffffff,11.0,0.0,0.0
842b167ffffffff,9.0,0.0,0.0
842b169ffffffff,4.0,0.0,0.0
842b187ffffffff,5.0,0.0,0.0
842b199ffffffff,6.0,0.0,0.0
842b1a3ffffffff,17.0,0.0,0.0
842b1a5ffffffff,1.0,0.0,0.0
842b1a7ffffffff,2.0,0.0,0.0
842b1a9ffffffff,2.0,0.0,0.0
842b1c7ffffffff,3.0,0.0,0.0
842b1d1ffffffff,6.0,0.0,0.0
842b1d3ffffffff,7.0,0.0,0.0
842b1d7ffffffff,21.0,0.0,0.0
842b1d9ffffffff,2.0,0.0,0.0
842b285ffffffff,12.0,0.0,0.0
842b2a7ffffffff,2.0,0.0,0.0
842b2a9ffffffff,2.0,0.0,0.0
842b301ffffffff,1.0,0.0,0.0
842b303ffffffff,28.0,0.0,0.0
842b321ffffffff,2.0,0.0,0.0
842b323ffffffff,4.0,0.0,0.0
842b339ffffffff,6.0,0.0,0.0
842b801ffffffff,4.0,0.0,0.0
842b809ffffffff,2.0,0.0,0.0
842b80bffffffff,7.0,0.0,0.0
842b811ffffffff,3.0,0.0,0.0
842b813ffffffff,3.0,2.0,0.0
842b815ffffffff,4.0,2.0,0.0
842b817ffffffff,2.0,2.0,0.0
842b819ffffffff,1.0,0.0,0.0
842b81bffffffff,589.0,0.0,0.0
842b827ffffffff,5.0,0.0,0.0
842b831ffffffff,7.0,1.0,0.0
842b833ffffffff,8.0,7.0,0.0
842b83bffffffff,6.0,4.0,0.0
842b84bffffffff,2.0,0.0,0.0
842b851ffffffff,46.0,0.0,0.0
842b853ffffffff,22.0,0.0,0.0
842b855ffffffff,1.0,0.0,0.0
842b857ffffffff,7.0,0.0,0.0
842b85bffffffff,6.0,0.0,0.0
842b85dffffffff,2.0,0.0,0.0
842b881ffffffff,5.0,0.0,0.0
842b883ffffffff,23.0,0.0,0.0
842b891ffffffff,14.0,0.0,0.0
842b893ffffffff,8.0,0.0,0.0
842b895ffffffff,4.0,0.0,0.0
842b897ffffffff,2.0,0.0,0.0
842b89bffffffff,12.0,0.0,0.0
842b8a1ffffffff,82.0,0.0,0.0
842b8a3ffffffff,1.0,0.0,0.0
842b8a7ffffffff,5.0,0.0,0.0
842b8abffffffff,4.0,0.0,0.0
842b8adffffffff,8.0,6.0,0.0
842b8b5ffffffff,4.0,0.0,0.0
842b8b7ffffffff,3.0,0.0,0.0
842b8bbffffffff,2.0,0.0,0.0
842b8bdffffffff,2.0,0.0,0.0
842b8cbffffffff,70.0,0.0,0.0
842b8cdffffffff,7.0,0.0,0.0
842b8d1ffffffff,6.0,0.0,0.0
842b8d3ffffffff,4.0,0.0,0.0
842b8d5ffffffff,4.0,0.0,0.0
842b8d7ffffffff,3.0,0.0,0.0
842b8d9ffffffff,5.0,0.0,0.0
842b8dbffffffff,1.0,0.0,0.0
842b8ddffffffff,38.0,0.0,0.0
842b8e1ffffffff,2.0,0.0,0.0
842b8e5ffffffff,110.0,95.0,0.0
842b8e7ffffffff,2.0,2.0,0.0
842b8e9ffffffff,7.0,7.0,0.0
842b8edffffffff,1.0,0.0,0.0
842b903ffffffff,5.0,3.0,0.0
842b907ffffffff,3.0,3.0,0.0
842b913ffffffff,4.0,1.0,0.0
842b915ffffffff,1.0,0.0,0.0
842b917ffffffff,2.0,2.0,0.0
842b91bffffffff,10.0,10.0,0.0
842b923ffffffff,1.0,0.0,0.0
842b931ffffffff,4.0,4.0,0.0
842b933ffffffff,2.0,2.0,0.0
842b947ffffffff,2.0,2.0,0.0
842b96bffffffff,2.0,2.0,0.0
842b981ffffffff,2.0,2.0,0.0
842b983ffffffff,7.0,0.0,0.0
842b985ffffffff,1.0,0.0,0.0
842b987ffffffff,13.0,0.0,0.0
842b989ffffffff,16.0,15.0,0.0
842b98bffffffff,25.0,10.0,0.0
842b98dffffffff,4.0,3.0,0.0
842b991ffffffff,2.0,0.0,0.0
842b997ffffffff,14.0,0.0,0.0
842b999ffffffff,4.0,2.0,0.0
842b99dffffffff,1.0,0.0,0.0
842b9a3ffffffff,22.0,0.0,0.0
842b9a9ffffffff,1.0,1.0,0.0
842b9abffffffff,5.0,1.0,0.0
842b9b1ffffffff,5.0,0.0,0.0
842b9b5ffffffff,56.0,0.0,0.0
842b9b7ffffffff,15.0,3.0,0.0
842b9b9ffffffff,8.0,0.0,0.0
842b9bbffffffff,1.0,0.0,0.0
842b9bdffffffff,11.0,0.0,0.0
842b9c1ffffffff,3.0,3.0,0.0
842b9c3ffffffff,3.0,3.0,0.0
842b9c5ffffffff,79.0,63.0,0.0
842b9c7ffffffff,14.0,10.0,0.0
842b9c9ffffffff,3.0,3.0,0.0
842b9cdffffffff,24.0,18.0,0.0
842b9d1ffffffff,5.0,5.0,0.0
842b9d3ffffffff,45.0,29.0,0.0
842b9d5ffffffff,9.0,9.0,0.0
842b9d7ffffffff,8.0,8.0,0.0
842b9d9ffffffff,27.0,21.0,0.0
842b9dbffffffff,34.0,31.0,0.0
842b9ddffffffff,3.0,3.0,0.0
842b9e1ffffffff,2.0,2.0,0.0
842b9e3ffffffff,4.0,2.0,0.0
842b9e7ffffffff,3.0,0.0,0.0
842b9e9ffffffff,3.0,3.0,0.0
842b9ebffffffff,9.0,4.0,0.0
842ba85ffffffff,4.0,2.0,0.0
842ba87ffffffff,1.0,1.0,0.0
842ba89ffffffff,2.0,0.0,0.0
842ba8dffffffff,2.0,2.0,0.0
842baa1ffffffff,4.0,0.0,0.0
842baa3ffffffff,8.0,0.0,0.0
842baa5ffffffff,43.0,0.0,0.0
842baa7ffffffff,10.0,0.0,0.0
842baa9ffffffff,2.0,0.0,0.0
842baabffffffff,4.0,0.0,0.0
842baadffffffff,6.0,0.0,0.0
842bab3ffffffff,1.0,1.0,0.0
842bab5ffffffff,4.0,0.0,0.0
842bab7ffffffff,34.0,0.0,0.0
842bab9ffffffff,1.0,1.0,0.0
842babbffffffff,1.0,1.0,0.0
842babdffffffff,1.0,0.0,0.0
842bac3ffffffff,2.0,0.0,0.0
842bacdffffffff,4.0,0.0,0.0
842bae7ffffffff,8.0,0.0,0.0
842bb37ffffffff,2.0,0.0,0.0
8444121ffffffff,4.0,0.0,0.0
8444123ffffffff,14.0,0.0,0.0
8444131ffffffff,13.0,0.0,0.0
8444133ffffffff,14.0,0.0,0.0
8444135ffffffff,27.0,0.0,0.0
8444137ffffffff,1.0,0.0,0.0
844413bffffffff,2.0,0.0,0.0
844413dffffffff,60.0,0.0,0.0
844415dffffffff,8.0,0.0,0.0
8444161ffffffff,10.0,0.0,0.0
8444165ffffffff,222.0,0.0,0.0
844416bffffffff,13.0,0.0,0.0
84441a1ffffffff,9.0,1.0,0.0
84441a3ffffffff,6.0,0.0,0.0
84441a7ffffffff,2.0,0.0,0.0
84441a9ffffffff,23.0,0.0,0.0
84441abffffffff,4.0,0.0,0.0
84441adffffffff,8.0,0.0,0.0
84441e1ffffffff,1.0,0.0,0.0
84441e3ffffffff,47.0,0.0,0.0
84441e5ffffffff,40.0,0.0,0.0
84441e7ffffffff,19.0,2.0,0.0
8444249ffffffff,2.0,0.0,0.0
8444401ffffffff,1.0,0.0,0.0
8444403ffffffff,2.0,0.0,0.0
8444409ffffffff,1.0,0.0,0.0
844440dffffffff,16.0,0.0,0.0
8444437ffffffff,4.0,0.0,0.0
8444441ffffffff,1.0,0.0,0.0
8444459ffffffff,57.0,0.0,0.0
844445bffffffff,2.0,0.0,0.0
844445dffffffff,2.0,0.0,0.0
8444461ffffffff,2.0,0.0,0.0
8444463ffffffff,1.0,0.0,0.0
8444465ffffffff,22.0,0.0,0.0
8444469ffffffff,2.0,0.0,0.0
844446dffffffff,3.0,0.0,0.0
8444497ffffffff,2.0,0.0,0.0
8444499ffffffff,5.0,0.0,0.0
84444a5ffffffff,2.0,0.0,0.0
84444adffffffff,2.0,0.0,0.0
84444c1ffffffff,2.0,0.0,0.0
84444c3ffffffff,1.0,0.0,0.0
84444cbffffffff,1.0,0.0,0.0
84444d1ffffffff,5.0,0.0,0.0
84444dbffffffff,1.0,0.0,0.0
844450dffffffff,9.0,0.0,0.0
8444529ffffffff,2.0,0.0,0.0
8444555ffffffff,1.0,0.0,0.0
844455bffffffff,7.0,0.0,0.0
8444563ffffffff,2.0,0.0,0.0
8444599ffffffff,2.0,0.0,0.0
8444633ffffffff,130.0,0.0,0.0
8444637ffffffff,1.0,0.0,0.0
8444681ffffffff,4.0,0.0,0.0
8444687ffffffff,2.0,0.0,0.0
8444689ffffffff,4.0,0.0,0.0
844468bffffffff,2.0,0.0,0.0
844468dffffffff,2.0,0.0,0.0
8444693ffffffff,2.0,0.0,0.0
84446b5ffffffff,2.0,0.0,0.0
84446b9ffffffff,3.0,0.0,0.0
84446c1ffffffff,2.0,0.0,0.0
84446c3ffffffff,15.0,0.0,0.0
84446c5ffffffff,21.0,0.0,0.0
84446c7ffffffff,9.0,0.0,0.0
84446c9ffffffff,3.0,0.0,0.0
84446cbffffffff,10.0,0.0,0.0
84446d1ffffffff,8.0,0.0,0.0
84446d3ffffffff,8.0,0.0,0.0
84446d5ffffffff,8.0,0.0,0.0
84446dbffffffff,2.0,0.0,0.0
84446ddffffffff,10.0,0.0,0.0
84446e1ffffffff,2.0,0.0,0.0
84446e5ffffffff,7.0,0.0,0.0
84446e7ffffffff,1.0,0.0,0.0
84446e9ffffffff,1.0,0.0,0.0
84446ebffffffff,1.0,0.0,0.0
84446edffffffff,93.0,0.0,0.0
8444717ffffffff,1.0,0.0,0.0
8444731ffffffff,113.0,1.0,0.0
8444733ffffffff,40.0,0.0,0.0
8444735ffffffff,7.0,0.0,0.0
844473bffffffff,175.0,2.0,0.0
8444a11ffffffff,10.0,0.0,0.0
8444a13ffffffff,14.0,0.0,0.0
8444a19ffffffff,15.0,2.0,0.0
8444a51ffffffff,2.0,0.0,0.0
8444a53ffffffff,4.0,0.0,0.0
8444a5bffffffff,11.0,0.0,0.0
8444a81ffffffff,26.0,6.0,0.0
8444a83ffffffff,4.0,0.0,0.0
8444a87ffffffff,7.0,0.0,0.0
8444a8bffffffff,1.0,0.0,0.0
8444a8dffffffff,14.0,0.0,0.0
8444a91ffffffff,7.0,0.0,0.0
8444a93ffffffff,6.0,0.0,0.0
8444a95ffffffff,4.0,0.0,0.0
8444a9bffffffff,5.0,3.0,0.0
8444ab9ffffffff,4.0,0.0,0.0
8444abbffffffff,25.0,0.0,0.0
8444ac3ffffffff,2.0,0.0,0.0
8444ac9ffffffff,9.0,0.0,0.0
8444ad3ffffffff,4.0,0.0,0.0
8444ad9ffffffff,4.0,0.0,0.0
8444ae9ffffffff,1.0,0.0,0.0
8444aebffffffff,4.0,0.0,0.0
8444c0bffffffff,5.0,0.0,0.0
8444c0dffffffff,1.0,0.0,0.0
8444c11ffffffff,2.0,0.0,0.0
8444c13ffffffff,2.0,0.0,0.0
8444c21ffffffff,2.0,0.0,0.0
8444c25ffffffff,6.0,0.0,0.0
8444c27ffffffff,2.0,0.0,0.0
8444c3bffffffff,3.0,0.0,0.0
8444c45ffffffff,5.0,0.0,0.0
8444c4bffffffff,2.0,0.0,0.0
8444c55ffffffff,2.0,0.0,0.0
8444c57ffffffff,2.0,0.0,0.0
8444c59ffffffff,1.0,0.0,0.0
8444c5bffffffff,3.0,0.0,0.0
8444c5dffffffff,2.0,0.0,0.0
8444c61ffffffff,2.0,0.0,0.0
8444c63ffffffff,8.0,0.0,0.0
8444c8bffffffff,5.0,0.0,0.0
8444c91ffffffff,9.0,0.0,0.0
8444c99ffffffff,20.0,0.0,0.0
8444c9bffffffff,2.0,0.0,0.0
8444c9dffffffff,4.0,0.0,0.0
8444ca1ffffffff,3.0,0.0,0.0
8444cb1ffffffff,1.0,0.0,0.0
8444cb3ffffffff,1.0,1.0,0.0
8444cbdffffffff,4.0,0.0,0.0
8444ccdffffffff,5.0,0.0,0.0
8444cd3ffffffff,4.0,0.0,0.0
8444cd5ffffffff,1.0,0.0,0.0
8444cd7ffffffff,6.0,0.0,0.0
8444cd9ffffffff,1.0,0.0,0.0
8444ce1ffffffff,3.0,0.0,0.0
8444ce5ffffffff,2.0,0.0,0.0
8444cebffffffff,2.0,0.0,0.0
8444d01ffffffff,2.0,0.0,0.0
8444d03ffffffff,7.0,0.0,0.0
8444d07ffffffff,50.0,0.0,0.0
8444d11ffffffff,3.0,0.0,0.0
8444d13ffffffff,3.0,0.0,0.0
8444d15ffffffff,1.0,0.0,0.0
8444d17ffffffff,15.0,0.0,0.0
8444d1bffffffff,3.0,0.0,0.0
8444d1dffffffff,2.0,0.0,0.0
8444d35ffffffff,2.0,0.0,0.0
8444d39ffffffff,2.0,0.0,0.0
8444d3bffffffff,1.0,0.0,0.0
8444d3dffffffff,4.0,0.0,0.0
8444d51ffffffff,2.0,0.0,0.0
8444d59ffffffff,6.0,0.0,0.0
8444d5dffffffff,3.0,0.0,0.0
8444d91ffffffff,6.0,0.0,0.0
8444db3ffffffff,1.0,0.0,0.0
8444db7ffffffff,2.0,0.0,0.0
8444dc5ffffffff,2.0,0.0,0.0
8444dc9ffffffff,8.0,0.0,0.0
8444dd1ffffffff,27.0,0.0,0.0
8444dd3ffffffff,1.0,1.0,0.0
8444dd7ffffffff,4.0,0.0,0.0
8444dd9ffffffff,2.0,0.0,0.0
8444ddbffffffff,12.0,0.0,0.0
8444de7ffffffff,2.0,0.0,0.0
8444de9ffffffff,18.0,0.0,0.0
8444e05ffffffff,1.0,0.0,0.0
8444e33ffffffff,7.0,0.0,0.0
8444e35ffffffff,9.0,0.0,0.0
8444e3bffffffff,1.0,0.0,0.0
8444e47ffffffff,2.0,0.0,0.0
8444e81ffffffff,1.0,0.0,0.0
8444e89ffffffff,2.0,0.0,0.0
8444ec1ffffffff,2.0,0.0,0.0
8444ed3ffffffff,3.0,0.0,0.0
8444ee3ffffffff,2.0,0.0,0.0
8444f01ffffffff,2.0,0.0,0.0
8444f05ffffffff,6.0,0.0,0.0
8444f07ffffffff,4.0,0.0,0.0
8444f13ffffffff,1.0,0.0,0.0
8444f1dffffffff,2.0,0.0,0.0
8444f37ffffffff,2.0,0.0,0.0
8444f43ffffffff,45.0,0.0,0.0
8444f45ffffffff,2.0,0.0,0.0
8444f55ffffffff,31.0,0.0,0.0
8444f5dffffffff,2.0,0.0,0.0
8444f63ffffffff,4.0,0.0,0.0
8444f6bffffffff,2.0,0.0,0.0
8445019ffffffff,2.0,0.0,0.0
844501bffffffff,2.0,0.0,0.0
844509bffffffff,1.0,0.0,0.0
84450adffffffff,1.0,0.0,0.0
84450b5ffffffff,2.0,0.0,0.0
8445207ffffffff,5.0,0.0,0.0
844520bffffffff,6.0,2.0,0.0
844520dffffffff,2.0,0.0,0.0
8445215ffffffff,288.0,0.0,0.0
8445233ffffffff,7.0,0.0,0.0
8445247ffffffff,7.0,7.0,0.0
8445249ffffffff,2.0,0.0,0.0
844524bffffffff,3.0,0.0,0.0
8445251ffffffff,2.0,0.0,0.0
8445257ffffffff,8.0,0.0,0.0
844525bffffffff,3.0,0.0,0.0
8445263ffffffff,2.0,0.0,0.0
844526bffffffff,6.0,0.0,0.0
8445287ffffffff,2.0,0.0,0.0
8445291ffffffff,2.0,0.0,0.0
84452adffffffff,11.0,0.0,0.0
84452e1ffffffff,28.0,0.0,0.0
84452e3ffffffff,3.0,0.0,0.0
84452ebffffffff,1.0,0.0,0.0
8445649ffffffff,2.0,0.0,0.0
8448059ffffffff,5.0,0.0,0.0
844805bffffffff,20.0,0.0,0.0
8448097ffffffff,2.0,0.0,0.0
84480adffffffff,2.0,0.0,0.0
8448121ffffffff,1.0,0.0,0.0
8448233ffffffff,10.0,0.0,0.0
84482e5ffffffff,9.0,0.0,0.0
8448361ffffffff,9.0,7.0,0.0
8448427ffffffff,2.0,0.0,0.0
8448435ffffffff,1.0,0.0,0.0
8448469ffffffff,4.0,0.0,0.0
84484a5ffffffff,3.0,0.0,0.0
84484a7ffffffff,5.0,0.0,0.0
8448583ffffffff,2.0,0.0,0.0
8448593ffffffff,2.0,0.0,0.0
84485a7ffffffff,2.0,0.0,0.0
84485d3ffffffff,1.0,0.0,0.0
8448723ffffffff,1.0,0.0,0.0
844873bffffffff,6.0,0.0,0.0
844880dffffffff,6.0,0.0,0.0
8448825ffffffff,1.0,0.0,0.0
8448889ffffffff,2.0,0.0,0.0
844889dffffffff,2.0,0.0,0.0
84488a5ffffffff,1.0,0.0,0.0
84488b3ffffffff,12.0,0.0,0.0
84488d1ffffffff,4.0,0.0,0.0
84488e1ffffffff,1.0,0.0,0.0
84488e3ffffffff,1.0,0.0,0.0
84488e9ffffffff,11.0,0.0,0.0
844890bffffffff,3.0,0.0,0.0
8448915ffffffff,2.0,0.0,0.0
8448919ffffffff,1.0,1.0,0.0
844891bffffffff,2.0,0.0,0.0
8448935ffffffff,6.0,0.0,0.0
8448939ffffffff,2.0,0.0,0.0
844893dffffffff,2.0,0.0,0.0
8448951ffffffff,87.0,0.0,0.0
8448957ffffffff,4.0,0.0,0.0
8448959ffffffff,7.0,0.0,0.0
844895bffffffff,1.0,0.0,0.0
844898dffffffff,4.0,0.0,0.0
8448997ffffffff,4.0,0.0,0.0
8448999ffffffff,2.0,0.0,0.0
84489a5ffffffff,2.0,0.0,0.0
84489b7ffffffff,1.0,0.0,0.0
84489c1ffffffff,9.0,0.0,0.0
84489c7ffffffff,2.0,0.0,0.0
84489d5ffffffff,2.0,0.0,0.0
84489d9ffffffff,1.0,0.0,0.0
84489e9ffffffff,4.0,0.0,0.0
84489edffffffff,4.0,0.0,0.0
8448a21ffffffff,4.0,0.0,0.0
8448a25ffffffff,2.0,0.0,0.0
8448a27ffffffff,7.0,0.0,0.0
8448b03ffffffff,2.0,0.0,0.0
8448b13ffffffff,4.0,0.0,0.0
8448b15ffffffff,182.0,0.0,0.0
8448b1dffffffff,9.0,9.0,0.0
8448b2bffffffff,56.0,0.0,0.0
8448b39ffffffff,119.0,2.0,0.0
8448b3dffffffff,9.0,1.0,0.0
8448b5bffffffff,2.0,0.0,0.0
8448c05ffffffff,11.0,0.0,0.0
8448c0bffffffff,1.0,0.0,0.0
8448c19ffffffff,7.0,0.0,0.0
8448c35ffffffff,8.0,0.0,0.0
8448c59ffffffff,26.0,0.0,0.0
8448c63ffffffff,1.0,0.0,0.0
8448c6dffffffff,2.0,0.0,0.0
8448c99ffffffff,1.0,0.0,0.0
8448cd7ffffffff,3.0,0.0,0.0
8448cdbffffffff,12.0,0.0,0.0
8448d03ffffffff,9.0,0.0,0.0
8448d0dffffffff,2.0,0.0,0.0
8448d2bffffffff,6.0,0.0,0.0
8448d33ffffffff,18.0,2.0,0.0
8448d35ffffffff,2.0,0.0,0.0
8448d37ffffffff,1.0,0.0,0.0
8448d43ffffffff,26.0,0.0,0.0
8448d53ffffffff,1.0,0.0,0.0
8448d83ffffffff,6.0,0.0,0.0
8448d85ffffffff,1.0,0.0,0.0
8448d87ffffffff,9.0,0.0,0.0
8448d89ffffffff,49.0,0.0,0.0
8448d8bffffffff,2.0,0.0,0.0
8448dc3ffffffff,14.0,0.0,0.0
8448dd5ffffffff,6.0,0.0,0.0
8448de5ffffffff,1.0,0.0,0.0
8448de9ffffffff,1.0,0.0,0.0
8448e81ffffffff,7.0,0.0,0.0
8448e85ffffffff,17.0,0.0,0.0
8448e8dffffffff,4.0,0.0,0.0
8448e93ffffffff,3.0,0.0,0.0
8448e97ffffffff,3.0,0.0,0.0
8448eabffffffff,4.0,0.0,0.0
8448eb3ffffffff,10.0,0.0,0.0
8448eb7ffffffff,2.0,0.0,0.0
8448eb9ffffffff,2.0,0.0,0.0
8448ebbffffffff,2.0,0.0,0.0
8448ec5ffffffff,2.0,0.0,0.0
8448ec7ffffffff,41.0,0.0,0.0
8448ee1ffffffff,6.0,0.0,0.0
8448ee9ffffffff,7.0,0.0,0.0
