cell_id,Spatula cyanoptera,Spatula cyanoptera septentrionalium,Spatula cyanoptera [orinoma Group],Spatula cyanoptera cyanoptera
8429909ffffffff,14.0,0.0,0.0,0.0
842990bffffffff,11.0,0.0,0.0,0.0
8429923ffffffff,2.0,0.0,0.0,0.0
8429933ffffffff,3.0,0.0,0.0,0.0
842993dffffffff,3.0,0.0,0.0,0.0
8429951ffffffff,4.0,0.0,0.0,0.0
8429953ffffffff,1.0,0.0,0.0,0.0
8429957ffffffff,4.0,0.0,0.0,0.0
8429963ffffffff,5.0,0.0,0.0,0.0
842996bffffffff,2.0,0.0,0.0,0.0
8429995ffffffff,2.0,0.0,0.0,0.0
8429997ffffffff,2.0,0.0,0.0,0.0
84299adffffffff,5.0,0.0,0.0,0.0
84299b5ffffffff,3.0,0.0,0.0,0.0
8429a01ffffffff,33.0,0.0,0.0,0.0
8429a05ffffffff,2.0,0.0,0.0,0.0
8429a07ffffffff,2.0,0.0,0.0,0.0
8429a09ffffffff,4.0,0.0,0.0,0.0
8429a0bffffffff,14.0,0.0,0.0,0.0
8429a0dffffffff,6.0,0.0,0.0,0.0
8429a19ffffffff,1.0,0.0,0.0,0.0
8429a29ffffffff,11.0,0.0,0.0,0.0
8429a31ffffffff,9.0,0.0,0.0,0.0
8429a3dffffffff,6.0,0.0,0.0,0.0
8429a41ffffffff,2.0,0.0,0.0,0.0
8429a43ffffffff,2.0,0.0,0.0,0.0
8429a49ffffffff,5.0,0.0,0.0,0.0
8429a4bffffffff,9.0,0.0,0.0,0.0
8429a4dffffffff,25.0,0.0,0.0,0.0
8429a55ffffffff,5.0,0.0,0.0,0.0
8429a57ffffffff,84.0,0.0,0.0,0.0
8429a59ffffffff,20.0,0.0,0.0,0.0
8429a61ffffffff,58.0,0.0,0.0,0.0
8429a63ffffffff,9.0,0.0,0.0,0.0
8429a69ffffffff,36.0,0.0,0.0,0.0
8429a6bffffffff,5.0,0.0,0.0,0.0
8429a6dffffffff,53.0,0.0,0.0,0.0
8429a81ffffffff,1.0,0.0,0.0,0.0
8429a89ffffffff,8.0,0.0,0.0,0.0
8429a8dffffffff,7.0,0.0,0.0,0.0
8429a93ffffffff,3.0,0.0,0.0,0.0
8429a95ffffffff,2.0,0.0,0.0,0.0
8429a97ffffffff,9.0,0.0,0.0,0.0
8429aa7ffffffff,5.0,0.0,0.0,0.0
8429aadffffffff,19.0,0.0,0.0,0.0
8429ab3ffffffff,6.0,0.0,0.0,0.0
8429ab9ffffffff,9.0,0.0,0.0,0.0
8429abbffffffff,13.0,0.0,0.0,0.0
8429ac3ffffffff,6.0,0.0,0.0,0.0
8429ac7ffffffff,2.0,0.0,0.0,0.0
8429ac9ffffffff,2.0,0.0,0.0,0.0
8429ad1ffffffff,2.0,0.0,0.0,0.0
8429addffffffff,21.0,0.0,0.0,0.0
8429b09ffffffff,2.0,0.0,0.0,0.0
8429b0bffffffff,25.0,0.0,0.0,0.0
8429b1dffffffff,17.0,0.0,0.0,0.0
8429b21ffffffff,1.0,0.0,0.0,0.0
8429b25ffffffff,4.0,0.0,0.0,0.0
8429b29ffffffff,19.0,0.0,0.0,0.0
8429b2dffffffff,3.0,0.0,0.0,0.0
8429b43ffffffff,5.0,0.0,0.0,0.0
8429b55ffffffff,11.0,0.0,0.0,0.0
8429b5bffffffff,10.0,0.0,0.0,0.0
8429b5dffffffff,11.0,0.0,0.0,0.0
8429b6bffffffff,2.0,0.0,0.0,0.0
8429b6dffffffff,3.0,0.0,0.0,0.0
842a107ffffffff,2.0,0.0,0.0,0.0
842a13dffffffff,4.0,0.0,0.0,0.0
842a869ffffffff,4.0,0.0,0.0,0.0
842a955ffffffff,1.0,0.0,0.0,0.0
842a957ffffffff,9.0,0.0,0.0,0.0
842a959ffffffff,82.0,0.0,0.0,0.0
842a967ffffffff,5.0,0.0,0.0,0.0
842aa39ffffffff,62.0,0.0,0.0,0.0
842aa69ffffffff,23.0,0.0,0.0,0.0
842aa89ffffffff,2.0,0.0,0.0,0.0
842aad9ffffffff,2.0,0.0,0.0,0.0
842aaddffffffff,3.0,0.0,0.0,0.0
842aae9ffffffff,12.0,0.0,0.0,0.0
842ab21ffffffff,2.0,0.0,0.0,0.0
842ab2bffffffff,2.0,0.0,0.0,0.0
842ab3dffffffff,1.0,0.0,0.0,0.0
842ab5dffffffff,2.0,0.0,0.0,0.0
842ab63ffffffff,19.0,0.0,0.0,0.0
842ac6dffffffff,2.0,0.0,0.0,0.0
842ad47ffffffff,1.0,0.0,0.0,0.0
842af15ffffffff,2.0,0.0,0.0,0.0
842af17ffffffff,10.0,0.0,0.0,0.0
842af39ffffffff,47.0,0.0,0.0,0.0
842b0a1ffffffff,1.0,0.0,0.0,0.0
842b167ffffffff,7.0,0.0,0.0,0.0
842b94dffffffff,2.0,0.0,0.0,0.0
842b997ffffffff,8.0,0.0,0.0,0.0
842b9b5ffffffff,3.0,0.0,0.0,0.0
842b9b7ffffffff,10.0,0.0,0.0,0.0
842b9b9ffffffff,6.0,0.0,0.0,0.0
842b9d3ffffffff,2.0,0.0,0.0,0.0
8439103ffffffff,1.0,0.0,0.0,0.0
84391ebffffffff,1.0,0.0,0.0,0.0
84392d9ffffffff,5.0,0.0,0.0,0.0
843946dffffffff,3.0,0.0,0.0,0.0
8439607ffffffff,2.0,0.0,0.0,0.0
843970bffffffff,2.0,0.0,0.0,0.0
8444135ffffffff,26.0,0.0,0.0,0.0
8444137ffffffff,30.0,0.0,0.0,0.0
84441a1ffffffff,2.0,0.0,0.0,0.0
84441a3ffffffff,2.0,0.0,0.0,0.0
84441e5ffffffff,58.0,0.0,0.0,0.0
84441e7ffffffff,123.0,0.0,0.0,0.0
8444249ffffffff,11.0,0.0,0.0,0.0
844441dffffffff,2.0,0.0,0.0,0.0
8444459ffffffff,159.0,0.0,0.0,0.0
844445dffffffff,20.0,0.0,0.0,0.0
8444465ffffffff,7.0,0.0,0.0,0.0
8444467ffffffff,8.0,0.0,0.0,0.0
84444b9ffffffff,20.0,0.0,0.0,0.0
84444c1ffffffff,1.0,0.0,0.0,0.0
84444d9ffffffff,2.0,0.0,0.0,0.0
8444501ffffffff,3.0,0.0,0.0,0.0
8444509ffffffff,3.0,0.0,0.0,0.0
8444529ffffffff,5.0,0.0,0.0,0.0
844452dffffffff,3.0,0.0,0.0,0.0
8444555ffffffff,1.0,0.0,0.0,0.0
8444563ffffffff,4.0,0.0,0.0,0.0
84445c7ffffffff,4.0,0.0,0.0,0.0
8444633ffffffff,2.0,0.0,0.0,0.0
8444637ffffffff,6.0,0.0,0.0,0.0
8444685ffffffff,1.0,0.0,0.0,0.0
8444693ffffffff,7.0,0.0,0.0,0.0
84446c1ffffffff,1.0,0.0,0.0,0.0
84446c5ffffffff,17.0,0.0,0.0,0.0
84446c9ffffffff,20.0,0.0,0.0,0.0
84446d1ffffffff,2.0,0.0,0.0,0.0
84446d3ffffffff,14.0,0.0,0.0,0.0
84446dbffffffff,2.0,0.0,0.0,0.0
84446ebffffffff,11.0,0.0,0.0,0.0
84446edffffffff,7.0,0.0,0.0,0.0
844473bffffffff,15.0,0.0,0.0,0.0
8444a13ffffffff,6.0,0.0,0.0,0.0
8444a83ffffffff,10.0,0.0,0.0,0.0
8444a93ffffffff,17.0,0.0,0.0,0.0
8444ab9ffffffff,1.0,0.0,0.0,0.0
8444abbffffffff,627.0,0.0,0.0,0.0
8444ac5ffffffff,5.0,0.0,0.0,0.0
8444ac9ffffffff,37.0,0.0,0.0,0.0
8444ad3ffffffff,2.0,0.0,0.0,0.0
8444aebffffffff,6.0,0.0,0.0,0.0
8444b17ffffffff,2.0,0.0,0.0,0.0
8444c19ffffffff,4.0,0.0,0.0,0.0
8444c89ffffffff,5.0,0.0,0.0,0.0
8444d23ffffffff,14.0,0.0,0.0,0.0
8444d51ffffffff,14.0,0.0,0.0,0.0
8444d5dffffffff,4.0,0.0,0.0,0.0
8444d93ffffffff,5.0,0.0,0.0,0.0
8444e29ffffffff,4.0,0.0,0.0,0.0
8444e3dffffffff,4.0,0.0,0.0,0.0
8444e43ffffffff,2.0,0.0,0.0,0.0
8444e63ffffffff,17.0,0.0,0.0,0.0
8444f31ffffffff,4.0,0.0,0.0,0.0
8444f43ffffffff,1.0,0.0,0.0,0.0
8444f4dffffffff,1.0,0.0,0.0,0.0
844505bffffffff,2.0,0.0,0.0,0.0
844509bffffffff,21.0,0.0,0.0,0.0
844522bffffffff,2.0,0.0,0.0,0.0
8445233ffffffff,4.0,0.0,0.0,0.0
844524bffffffff,2.0,0.0,0.0,0.0
8445293ffffffff,1.0,0.0,0.0,0.0
84452a9ffffffff,10.0,0.0,0.0,0.0
84452adffffffff,37.0,0.0,0.0,0.0
84452e3ffffffff,5.0,0.0,0.0,0.0
84452ebffffffff,6.0,0.0,0.0,0.0
8445721ffffffff,3.0,0.0,0.0,0.0
8445727ffffffff,3.0,0.0,0.0,0.0
844589dffffffff,1.0,0.0,0.0,0.0
844598bffffffff,1.0,0.0,0.0,0.0
8445a33ffffffff,3.0,0.0,0.0,0.0
8448061ffffffff,3.0,0.0,0.0,0.0
84480ddffffffff,2.0,0.0,0.0,0.0
8448147ffffffff,18.0,0.0,0.0,0.0
8448233ffffffff,10.0,0.0,0.0,0.0
84482adffffffff,76.0,0.0,0.0,0.0
84482b9ffffffff,6.0,0.0,0.0,0.0
8448329ffffffff,3.0,0.0,0.0,0.0
8448365ffffffff,3.0,0.0,0.0,0.0
8448435ffffffff,10.0,0.0,0.0,0.0
8448437ffffffff,1.0,0.0,0.0,0.0
84484a5ffffffff,13.0,0.0,0.0,0.0
8448595ffffffff,3.0,0.0,0.0,0.0
8448597ffffffff,3.0,0.0,0.0,0.0
844859dffffffff,4.0,0.0,0.0,0.0
84485b7ffffffff,30.0,0.0,0.0,0.0
84485bbffffffff,3.0,0.0,0.0,0.0
84485d1ffffffff,2.0,0.0,0.0,0.0
8448823ffffffff,4.0,0.0,0.0,0.0
8448825ffffffff,6.0,0.0,0.0,0.0
8448827ffffffff,9.0,0.0,0.0,0.0
8448831ffffffff,7.0,0.0,0.0,0.0
8448863ffffffff,4.0,0.0,0.0,0.0
8448867ffffffff,2.0,0.0,0.0,0.0
844886bffffffff,7.0,0.0,0.0,0.0
8448881ffffffff,3.0,0.0,0.0,0.0
8448895ffffffff,2.0,0.0,0.0,0.0
84488a1ffffffff,3.0,0.0,0.0,0.0
84488a7ffffffff,6.0,0.0,0.0,0.0
84488b7ffffffff,2.0,0.0,0.0,0.0
84488bdffffffff,2.0,0.0,0.0,0.0
84488d1ffffffff,2.0,0.0,0.0,0.0
84488e9ffffffff,6.0,0.0,0.0,0.0
84488ebffffffff,3.0,0.0,0.0,0.0
8448903ffffffff,3.0,0.0,0.0,0.0
844890bffffffff,4.0,0.0,0.0,0.0
844891dffffffff,2.0,0.0,0.0,0.0
8448923ffffffff,4.0,0.0,0.0,0.0
8448933ffffffff,1.0,0.0,0.0,0.0
8448935ffffffff,2.0,0.0,0.0,0.0
8448937ffffffff,1.0,0.0,0.0,0.0
8448951ffffffff,8.0,0.0,0.0,0.0
8448955ffffffff,117.0,0.0,0.0,0.0
8448959ffffffff,33.0,0.0,0.0,0.0
8448989ffffffff,7.0,0.0,0.0,0.0
844898dffffffff,4.0,0.0,0.0,0.0
8448991ffffffff,1.0,0.0,0.0,0.0
84489abffffffff,4.0,0.0,0.0,0.0
84489c1ffffffff,18.0,0.0,0.0,0.0
84489c3ffffffff,2.0,0.0,0.0,0.0
84489c9ffffffff,3.0,0.0,0.0,0.0
84489d1ffffffff,5.0,0.0,0.0,0.0
84489d3ffffffff,4.0,0.0,0.0,0.0
84489ddffffffff,2.0,0.0,0.0,0.0
84489e1ffffffff,2.0,0.0,0.0,0.0
84489e3ffffffff,13.0,0.0,0.0,0.0
84489e5ffffffff,3.0,0.0,0.0,0.0
84489e9ffffffff,6.0,0.0,0.0,0.0
84489ebffffffff,12.0,0.0,0.0,0.0
8448b13ffffffff,2.0,0.0,0.0,0.0
8448b31ffffffff,3.0,0.0,0.0,0.0
8448b35ffffffff,1.0,0.0,0.0,0.0
8448b39ffffffff,23.0,0.0,0.0,0.0
8448b3dffffffff,3.0,0.0,0.0,0.0
8448b5bffffffff,4.0,0.0,0.0,0.0
8448c03ffffffff,1.0,0.0,0.0,0.0
8448c05ffffffff,3.0,0.0,0.0,0.0
8448c07ffffffff,1.0,0.0,0.0,0.0
8448c0bffffffff,2.0,0.0,0.0,0.0
8448c11ffffffff,7.0,0.0,0.0,0.0
8448c13ffffffff,2.0,0.0,0.0,0.0
8448c17ffffffff,3.0,0.0,0.0,0.0
8448c19ffffffff,2.0,0.0,0.0,0.0
8448c2dffffffff,2.0,0.0,0.0,0.0
8448c35ffffffff,47.0,0.0,0.0,0.0
8448c3dffffffff,2.0,0.0,0.0,0.0
8448c47ffffffff,4.0,0.0,0.0,0.0
8448c57ffffffff,6.0,0.0,0.0,0.0
8448c6dffffffff,2.0,0.0,0.0,0.0
8448c99ffffffff,7.0,0.0,0.0,0.0
8448c9dffffffff,2.0,0.0,0.0,0.0
8448cb5ffffffff,5.0,0.0,0.0,0.0
8448cbdffffffff,5.0,0.0,0.0,0.0
8448cc1ffffffff,3.0,0.0,0.0,0.0
8448cc5ffffffff,10.0,0.0,0.0,0.0
8448cc7ffffffff,8.0,0.0,0.0,0.0
8448cd3ffffffff,37.0,0.0,0.0,0.0
8448cdbffffffff,3.0,0.0,0.0,0.0
8448cebffffffff,4.0,0.0,0.0,0.0
8448d03ffffffff,42.0,0.0,0.0,0.0
8448d09ffffffff,3.0,0.0,0.0,0.0
8448d1bffffffff,3.0,0.0,0.0,0.0
8448d25ffffffff,2.0,0.0,0.0,0.0
8448d27ffffffff,6.0,0.0,0.0,0.0
8448d35ffffffff,11.0,0.0,0.0,0.0
8448d83ffffffff,69.0,0.0,0.0,0.0
8448d89ffffffff,40.0,0.0,0.0,0.0
8448da1ffffffff,1.0,0.0,0.0,0.0
8448da9ffffffff,2.0,0.0,0.0,0.0
8448db7ffffffff,4.0,0.0,0.0,0.0
8448dbdffffffff,2.0,0.0,0.0,0.0
8448dc3ffffffff,5.0,0.0,0.0,0.0
8448e81ffffffff,2.0,0.0,0.0,0.0
8448e85ffffffff,28.0,0.0,0.0,0.0
8448e8dffffffff,4.0,0.0,0.0,0.0
8448e93ffffffff,3.0,0.0,0.0,0.0
8448e95ffffffff,5.0,0.0,0.0,0.0
8448e97ffffffff,6.0,0.0,0.0,0.0
8448ea3ffffffff,21.0,0.0,0.0,0.0
8448ea5ffffffff,8.0,0.0,0.0,0.0
8448eb7ffffffff,1.0,0.0,0.0,0.0
8448ebbffffffff,3.0,0.0,0.0,0.0
8448ebdffffffff,1.0,0.0,0.0,0.0
8448ec7ffffffff,2.0,0.0,0.0,0.0
8448ee1ffffffff,43.0,0.0,0.0,0.0
8448ee3ffffffff,5.0,0.0,0.0,0.0
8448ee5ffffffff,25.0,0.0,0.0,0.0
8448ee7ffffffff,79.0,0.0,0.0,0.0
8448eebffffffff,21.0,0.0,0.0,0.0
8448f21ffffffff,4.0,0.0,0.0,0.0
8448f25ffffffff,12.0,0.0,0.0,0.0
8448f2dffffffff,6.0,0.0,0.0,0.0
8448f3bffffffff,1.0,0.0,0.0,0.0
8448f61ffffffff,2.0,0.0,0.0,0.0
8448f63ffffffff,4.0,0.0,0.0,0.0
8448f65ffffffff,1.0,0.0,0.0,0.0
8449823ffffffff,2.0,0.0,0.0,0.0
8449865ffffffff,2.0,0.0,0.0,0.0
844988dffffffff,2.0,0.0,0.0,0.0
84498e3ffffffff,5.0,0.0,0.0,0.0
8449929ffffffff,2.0,0.0,0.0,0.0
8449947ffffffff,3.0,0.0,0.0,0.0
8449959ffffffff,1.0,0.0,0.0,0.0
8449961ffffffff,9.0,0.0,0.0,0.0
8449967ffffffff,5.0,0.0,0.0,0.0
8449969ffffffff,4.0,0.0,0.0,0.0
84499dbffffffff,2.0,0.0,0.0,0.0
8449a89ffffffff,1.0,0.0,0.0,0.0
8449aa3ffffffff,2.0,0.0,0.0,0.0
8449aa7ffffffff,7.0,0.0,0.0,0.0
844cc0bffffffff,19.0,0.0,0.0,0.0
844cc5dffffffff,7.0,0.0,0.0,0.0
844cee5ffffffff,5.0,0.0,0.0,0.0
845d115ffffffff,13.0,0.0,0.0,0.0
845d16bffffffff,2.0,0.0,0.0,0.0
8466299ffffffff,2.0,0.0,0.0,0.0
8466a1dffffffff,4.0,0.0,0.0,0.0
8466a51ffffffff,1.0,0.0,0.0,0.0
8466a57ffffffff,9.0,0.0,0.0,0.0
8466b4dffffffff,4.0,0.0,0.0,0.0
8466b57ffffffff,27.0,0.0,0.0,0.0
8466c63ffffffff,78.0,0.0,0.0,0.0
8466d0dffffffff,20.0,0.0,0.0,0.0
8466f15ffffffff,2.0,0.0,0.0,0.0
8466f19ffffffff,20.0,0.0,0.0,0.0
8466f57ffffffff,44.0,0.0,0.0,0.0
8467523ffffffff,6.0,0.0,0.0,0.0
8467553ffffffff,6.0,0.0,0.0,0.0
846d041ffffffff,1.0,0.0,0.0,0.0
846d159ffffffff,2.0,0.0,0.0,0.0
846d2a3ffffffff,2.0,0.0,0.0,0.0
846d2b3ffffffff,10.0,0.0,0.0,0.0
846d2c9ffffffff,3.0,0.0,0.0,0.0
846d313ffffffff,10.0,0.0,0.0,0.0
846d32bffffffff,17.0,0.0,0.0,0.0
846d35bffffffff,5.0,0.0,0.0,0.0
846d35dffffffff,1.0,0.0,0.0,0.0
846d613ffffffff,1.0,0.0,0.0,0.0
846d657ffffffff,1.0,0.0,0.0,0.0
846d667ffffffff,2.0,0.0,0.0,0.0
846d683ffffffff,56.0,0.0,0.0,0.0
846d687ffffffff,6.0,0.0,0.0,0.0
846d695ffffffff,21.0,0.0,0.0,0.0
846d6b9ffffffff,2.0,0.0,0.0,0.0
846d749ffffffff,3.0,0.0,0.0,0.0
846d74bffffffff,12.0,0.0,0.0,0.0
846d751ffffffff,4.0,0.0,0.0,0.0
8481711ffffffff,4.0,0.0,0.0,0.0
848e62dffffffff,8.0,0.0,0.0,0.0
848e663ffffffff,4.0,0.0,0.0,0.0
848e759ffffffff,5.0,0.0,0.0,0.0
848e75bffffffff,5.0,0.0,0.0,0.0
848f095ffffffff,11.0,0.0,0.0,0.0
848f0bbffffffff,9.0,0.0,0.0,0.0
848f0ddffffffff,3.0,0.0,0.0,0.0
848f2a7ffffffff,4.0,0.0,0.0,0.0
848f2bbffffffff,2.0,0.0,0.0,0.0
848f2e3ffffffff,36.0,0.0,0.0,0.0
848f2ebffffffff,67.0,0.0,0.0,0.0
848f501ffffffff,7.0,0.0,0.0,0.0
848f505ffffffff,40.0,0.0,0.0,0.0
848f50dffffffff,6.0,0.0,0.0,0.0
848f51dffffffff,2.0,0.0,0.0,0.0
848f5e7ffffffff,2.0,0.0,0.0,0.0
848f769ffffffff,1.0,0.0,0.0,0.0
84a8357ffffffff,3.0,0.0,0.0,0.0
84a865bffffffff,7.0,0.0,0.0,0.0
84a92e1ffffffff,3.0,0.0,0.0,0.0
84a92e9ffffffff,3.0,0.0,0.0,0.0
84a9497ffffffff,1.0,0.0,0.0,0.0
84a9623ffffffff,2.0,0.0,0.0,0.0
84a9685ffffffff,2.0,0.0,0.0,0.0
84a96adffffffff,4.0,0.0,0.0,0.0
84a96b9ffffffff,1.0,0.0,0.0,0.0
84b2007ffffffff,2.0,0.0,0.0,0.0
84b2039ffffffff,9.0,0.0,0.0,0.0
84b2191ffffffff,2.0,0.0,0.0,0.0
84b21ddffffffff,5.0,0.0,0.0,0.0
84b248bffffffff,3.0,0.0,0.0,0.0
84b2499ffffffff,2.0,0.0,0.0,0.0
84b249dffffffff,1.0,0.0,0.0,0.0
84b24b3ffffffff,2.0,0.0,0.0,0.0
84b24c5ffffffff,2.0,0.0,0.0,0.0
84b24d1ffffffff,8.0,0.0,0.0,0.0
84b24d3ffffffff,13.0,0.0,0.0,0.0
84b24d5ffffffff,2.0,0.0,0.0,0.0
84b24d7ffffffff,4.0,0.0,0.0,0.0
84b24dbffffffff,1.0,0.0,0.0,0.0
84b259dffffffff,3.0,0.0,0.0,0.0
84b25cdffffffff,9.0,0.0,0.0,0.0
84b261bffffffff,2.0,0.0,0.0,0.0
84b2689ffffffff,2.0,0.0,0.0,0.0
84b268bffffffff,1.0,0.0,0.0,0.0
84b26b3ffffffff,3.0,0.0,0.0,0.0
84b26b9ffffffff,3.0,0.0,0.0,0.0
84b26ddffffffff,1.0,0.0,0.0,0.0
84b26e3ffffffff,3.0,0.0,0.0,0.0
84b2727ffffffff,2.0,0.0,0.0,0.0
84b2c2bffffffff,1.0,0.0,0.0,0.0
84b2c3dffffffff,7.0,0.0,0.0,0.0
84b2c41ffffffff,3.0,0.0,0.0,0.0
84b2c4bffffffff,2.0,0.0,0.0,0.0
84b2c4dffffffff,1.0,0.0,0.0,0.0
84b2c55ffffffff,5.0,0.0,0.0,0.0
84b2c5dffffffff,71.0,0.0,0.0,0.0
84b2d87ffffffff,1.0,0.0,0.0,0.0
84b2d97ffffffff,9.0,0.0,0.0,0.0
84b2da3ffffffff,1.0,0.0,0.0,0.0
84b2dabffffffff,3.0,0.0,0.0,0.0
84b2dcbffffffff,4.0,0.0,0.0,0.0
84b2e2dffffffff,8.0,0.0,0.0,0.0
84b2e6dffffffff,2.0,0.0,0.0,0.0
84b2ec5ffffffff,3.0,0.0,0.0,0.0
84b2ec7ffffffff,13.0,0.0,0.0,0.0
84b2eebffffffff,1.0,0.0,0.0,0.0
84b3001ffffffff,28.0,0.0,0.0,0.0
84b3009ffffffff,29.0,0.0,0.0,0.0
84b3047ffffffff,8.0,0.0,0.0,0.0
84b3087ffffffff,3.0,0.0,0.0,0.0
84b31dbffffffff,1.0,0.0,0.0,0.0
84b3301ffffffff,2.0,0.0,0.0,0.0
84b3313ffffffff,4.0,0.0,0.0,0.0
84b343bffffffff,8.0,0.0,0.0,0.0
84b354bffffffff,7.0,0.0,0.0,0.0
84b355dffffffff,35.0,0.0,0.0,0.0
84b35e1ffffffff,3.0,0.0,0.0,0.0
84b35e3ffffffff,4.0,0.0,0.0,0.0
84b3699ffffffff,8.0,0.0,0.0,0.0
84b36d3ffffffff,1.0,0.0,0.0,0.0
84c2c53ffffffff,3.0,0.0,0.0,0.0
84c2c5bffffffff,10.0,0.0,0.0,0.0
84c2c91ffffffff,9.0,0.0,0.0,0.0
84c2c99ffffffff,23.0,0.0,0.0,0.0
84c2cb5ffffffff,2.0,0.0,0.0,0.0
84c2cd3ffffffff,11.0,0.0,0.0,0.0
84c2e31ffffffff,3.0,0.0,0.0,0.0
84c2e39ffffffff,17.0,0.0,0.0,0.0
84c2e3bffffffff,2.0,0.0,0.0,0.0
84c2e99ffffffff,19.0,0.0,0.0,0.0
84c2e9bffffffff,1.0,0.0,0.0,0.0
84c2eb1ffffffff,1.0,0.0,0.0,0.0
84c2f11ffffffff,20.0,0.0,0.0,0.0
84c2f23ffffffff,5.0,0.0,0.0,0.0
84c2f2bffffffff,2.0,0.0,0.0,0.0
84c2f3dffffffff,20.0,0.0,0.0,0.0
84c329bffffffff,5.0,0.0,0.0,0.0
84c34b7ffffffff,4.0,0.0,0.0,0.0
84c34bdffffffff,22.0,0.0,0.0,0.0
84c3755ffffffff,3.0,0.0,0.0,0.0
84ce847ffffffff,1.0,0.0,0.0,0.0
84ce881ffffffff,8.0,0.0,0.0,0.0
84ce8c1ffffffff,5.0,0.0,0.0,0.0
84ce8c7ffffffff,1.0,0.0,0.0,0.0
84ce8c9ffffffff,25.0,0.0,0.0,0.0
84ce935ffffffff,7.0,0.0,0.0,0.0
84ce98dffffffff,3.0,0.0,0.0,0.0
84cf129ffffffff,1.0,0.0,0.0,0.0
84cf88dffffffff,2.0,0.0,0.0,0.0
84cf8a3ffffffff,2.0,0.0,0.0,0.0
84cf8bbffffffff,13.0,0.0,0.0,0.0
84cf8c3ffffffff,2.0,0.0,0.0,0.0
84cf8c7ffffffff,1.0,0.0,0.0,0.0
84cf943ffffffff,7.0,0.0,0.0,0.0
84cfa49ffffffff,17.0,0.0,0.0,0.0
84cfabbffffffff,3.0,0.0,0.0,0.0
84de62dffffffff,2.0,0.0,0.0,0.0
84df419ffffffff,3.0,0.0,0.0,0.0
84df683ffffffff,2.0,0.0,0.0,0.0
84df68bffffffff,7.0,0.0,0.0,0.0
84df697ffffffff,2.0,0.0,0.0,0.0
84df699ffffffff,12.0,0.0,0.0,0.0
84df69dffffffff,4.0,0.0,0.0,0.0
