cell_id,Lanius schach,Lanius schach erythronotus/caniceps,Lanius schach schach,Lanius schach tricolor/longicaudatus,Lanius schach bentet,Lanius schach [nasutus Group],Lanius schach schach x tricolor
834184fffffffff,11.0,0.0,1.0,0.0,0.0,0.0,0.0
834185fffffffff,42.0,0.0,2.0,0.0,0.0,0.0,0.0
834186fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
834189fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
83418bfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
83418cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83418dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83418efffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
834190fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
834191fffffffff,129.0,0.0,1.0,0.0,0.0,0.0,0.0
834192fffffffff,74.0,0.0,0.0,0.0,0.0,0.0,0.0
834193fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
834194fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
834195fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
834196fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
834198fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
834199fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83419afffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83419bfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
83419cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83419dfffffffff,194.0,0.0,3.0,0.0,0.0,0.0,0.0
83419efffffffff,8.0,0.0,2.0,0.0,0.0,0.0,0.0
8341a0fffffffff,786.0,0.0,315.0,0.0,0.0,0.0,0.0
8341a3fffffffff,3.0,0.0,1.0,0.0,0.0,0.0,0.0
8341a4fffffffff,3141.0,0.0,1258.0,0.0,0.0,0.0,0.0
8341a5fffffffff,3830.0,0.0,1834.0,0.0,0.0,0.0,0.0
8341a6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8341a9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8341abfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8341b0fffffffff,9.0,0.0,7.0,0.0,0.0,0.0,0.0
8341b2fffffffff,71.0,0.0,1.0,0.0,0.0,0.0,0.0
8341b3fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8341b4fffffffff,410.0,0.0,5.0,0.0,0.0,0.0,0.0
8341b5fffffffff,958.0,0.0,32.0,0.0,0.0,0.0,0.0
8341b6fffffffff,29.0,0.0,2.0,0.0,0.0,0.0,0.0
834219fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
834248fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
834249fffffffff,277.0,0.0,0.0,0.0,0.0,0.0,0.0
83424dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834253fffffffff,110.0,0.0,0.0,0.0,0.0,0.0,0.0
834254fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
834258fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
834259fffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0
83425afffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
83425dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83425efffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
834268fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
834269fffffffff,527.0,0.0,0.0,0.0,0.0,0.0,0.0
83426dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834275fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8342c0fffffffff,354.0,0.0,0.0,0.0,0.0,0.0,0.0
8342c1fffffffff,429.0,0.0,0.0,0.0,0.0,0.0,0.0
8342c2fffffffff,242.0,0.0,0.0,0.0,0.0,0.0,0.0
8342c3fffffffff,199.0,0.0,0.0,0.0,0.0,0.0,0.0
8342c4fffffffff,514.0,0.0,0.0,0.0,0.0,0.0,0.0
8342c5fffffffff,356.0,0.0,0.0,0.0,0.0,0.0,0.0
8342c6fffffffff,116.0,0.0,0.0,0.0,0.0,0.0,0.0
8342c8fffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0
8342c9fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8342cafffffffff,300.0,0.0,0.0,0.0,0.0,0.0,0.0
8342cbfffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0
8342ccfffffffff,495.0,0.0,0.0,0.0,0.0,0.0,0.0
8342cdfffffffff,133.0,0.0,0.0,0.0,0.0,0.0,0.0
8342cefffffffff,1588.0,0.0,0.0,0.0,0.0,0.0,0.0
8342d1fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8342d5fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8342d9fffffffff,252.0,0.0,0.0,0.0,0.0,0.0,0.0
8342dbfffffffff,1282.0,0.0,0.0,0.0,0.0,0.0,0.0
8342dcfffffffff,265.0,0.0,0.0,0.0,0.0,0.0,0.0
8342ddfffffffff,736.0,0.0,0.0,0.0,0.0,0.0,0.0
8342e2fffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0
8342e3fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
8342e4fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8342e8fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8342e9fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8342eafffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8342ebfffffffff,219.0,0.0,0.0,0.0,0.0,0.0,0.0
8342eefffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
834b12fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
834b26fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
834b30fffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0
834b32fffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0
834b34fffffffff,64.0,0.0,2.0,0.0,0.0,0.0,0.0
834b35fffffffff,59.0,0.0,0.0,0.0,0.0,0.0,0.0
834b36fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
834b84fffffffff,419.0,0.0,23.0,0.0,0.0,0.0,0.0
834b86fffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0
834b91fffffffff,13.0,0.0,0.0,0.0,0.0,1.0,0.0
834ba0fffffffff,2917.0,0.0,159.0,0.0,0.0,0.0,0.0
834ba1fffffffff,3728.0,0.0,198.0,0.0,0.0,0.0,0.0
834ba2fffffffff,889.0,0.0,42.0,0.0,0.0,0.0,0.0
834ba3fffffffff,3013.0,0.0,84.0,0.0,0.0,0.0,0.0
834ba5fffffffff,417.0,0.0,33.0,0.0,0.0,0.0,0.0
834ba6fffffffff,95.0,0.0,0.0,0.0,0.0,0.0,0.0
834bb1fffffffff,1452.0,0.0,41.0,0.0,0.0,0.0,0.0
834bb5fffffffff,1958.0,0.0,223.0,0.0,0.0,0.0,0.0
836002fffffffff,269.0,0.0,0.0,0.0,0.0,0.0,0.0
836004fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
836006fffffffff,222.0,0.0,0.0,0.0,0.0,0.0,0.0
836010fffffffff,136.0,0.0,0.0,0.0,0.0,0.0,0.0
836011fffffffff,304.0,0.0,0.0,0.0,0.0,0.0,0.0
836012fffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
836013fffffffff,83.0,0.0,0.0,0.0,0.0,0.0,0.0
836014fffffffff,1809.0,0.0,0.0,0.0,0.0,0.0,0.0
836015fffffffff,2567.0,0.0,0.0,0.0,0.0,0.0,0.0
836016fffffffff,623.0,0.0,0.0,0.0,0.0,0.0,0.0
83601efffffffff,1031.0,0.0,0.0,0.0,0.0,0.0,0.0
836022fffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0
836026fffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0
836030fffffffff,394.0,0.0,0.0,0.0,0.0,0.0,0.0
836031fffffffff,2996.0,0.0,0.0,0.0,0.0,0.0,0.0
836032fffffffff,112.0,0.0,0.0,0.0,0.0,0.0,0.0
836033fffffffff,2302.0,0.0,0.0,0.0,0.0,0.0,0.0
836034fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
836035fffffffff,305.0,0.0,0.0,0.0,0.0,0.0,0.0
836036fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
836080fffffffff,89.0,0.0,0.0,0.0,0.0,0.0,0.0
836081fffffffff,102.0,0.0,0.0,0.0,0.0,0.0,0.0
836082fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
836083fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
836084fffffffff,196.0,0.0,0.0,0.0,0.0,0.0,0.0
836085fffffffff,76.0,0.0,0.0,0.0,0.0,0.0,0.0
836086fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
836088fffffffff,2744.0,0.0,0.0,0.0,0.0,0.0,0.0
836089fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
83608afffffffff,315.0,0.0,0.0,0.0,0.0,0.0,0.0
83608bfffffffff,4778.0,0.0,0.0,0.0,0.0,0.0,0.0
83608cfffffffff,254.0,0.0,0.0,0.0,0.0,0.0,0.0
83608dfffffffff,196.0,0.0,0.0,0.0,0.0,0.0,0.0
83608efffffffff,2559.0,0.0,0.0,0.0,0.0,0.0,0.0
836090fffffffff,400.0,0.0,0.0,0.0,0.0,0.0,0.0
836091fffffffff,103.0,0.0,0.0,0.0,0.0,0.0,0.0
836092fffffffff,415.0,0.0,0.0,0.0,0.0,0.0,0.0
836093fffffffff,104.0,0.0,0.0,0.0,0.0,0.0,0.0
836094fffffffff,126.0,0.0,0.0,0.0,0.0,0.0,0.0
836095fffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
836096fffffffff,710.0,0.0,0.0,0.0,0.0,0.0,0.0
836098fffffffff,134.0,0.0,0.0,0.0,0.0,0.0,0.0
836099fffffffff,476.0,0.0,0.0,0.0,0.0,0.0,0.0
83609afffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0
83609bfffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
83609cfffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0
83609dfffffffff,160.0,0.0,0.0,0.0,0.0,0.0,0.0
83609efffffffff,1210.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a0fffffffff,151.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a1fffffffff,237.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a2fffffffff,595.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a3fffffffff,79.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a4fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a5fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a6fffffffff,179.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a8fffffffff,426.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a9fffffffff,1577.0,0.0,0.0,0.0,0.0,0.0,0.0
8360aafffffffff,196.0,0.0,0.0,0.0,0.0,0.0,0.0
8360abfffffffff,354.0,0.0,0.0,0.0,0.0,0.0,0.0
8360acfffffffff,100.0,0.0,0.0,0.0,0.0,0.0,0.0
8360adfffffffff,194.0,0.0,0.0,0.0,0.0,0.0,0.0
8360aefffffffff,183.0,0.0,0.0,0.0,0.0,0.0,0.0
8360b0fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8360b1fffffffff,943.0,0.0,0.0,0.0,0.0,0.0,0.0
8360b2fffffffff,73.0,0.0,0.0,0.0,0.0,0.0,0.0
8360b3fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
8360b4fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
8360b5fffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0
8360b6fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8360f6fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
836106fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
83611afffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0
83611efffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0
836188fffffffff,129.0,0.0,0.0,0.0,0.0,0.0,0.0
836189fffffffff,786.0,0.0,0.0,0.0,0.0,0.0,0.0
83618afffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
83618bfffffffff,76.0,0.0,0.0,0.0,0.0,0.0,0.0
83618cfffffffff,158.0,0.0,0.0,0.0,0.0,0.0,0.0
83618dfffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
83618efffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
836198fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
836199fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83619afffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
83619bfffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8361adfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
836480fffffffff,29.0,0.0,5.0,8.0,0.0,0.0,0.0
836481fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
836482fffffffff,374.0,0.0,23.0,96.0,0.0,0.0,0.0
836484fffffffff,82.0,0.0,0.0,77.0,0.0,0.0,0.0
836486fffffffff,4.0,0.0,0.0,4.0,0.0,0.0,0.0
83648cfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
83648dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
836490fffffffff,371.0,0.0,12.0,71.0,0.0,0.0,1.0
836491fffffffff,1227.0,0.0,10.0,210.0,0.0,0.0,2.0
836492fffffffff,13.0,0.0,0.0,2.0,0.0,0.0,0.0
836495fffffffff,16.0,0.0,0.0,12.0,0.0,0.0,0.0
836498fffffffff,158.0,0.0,0.0,8.0,0.0,0.0,0.0
836499fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83649bfffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
83649cfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
83649dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83649efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8364a2fffffffff,64.0,0.0,0.0,35.0,0.0,0.0,0.0
8364a4fffffffff,23.0,0.0,0.0,8.0,0.0,0.0,0.0
8364a5fffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
8364a6fffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
8364b1fffffffff,106.0,0.0,0.0,95.0,0.0,0.0,0.0
8364b2fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8364b3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8364b4fffffffff,30.0,0.0,0.0,9.0,0.0,0.0,0.0
8364b6fffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0
836500fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
836501fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
836502fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
836503fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
836505fffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0
836506fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
836518fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
83651cfffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
83651dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83651efffffffff,4.0,0.0,0.0,0.0,4.0,0.0,0.0
836520fffffffff,375.0,0.0,0.0,0.0,0.0,0.0,0.0
836523fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
836526fffffffff,322.0,0.0,0.0,0.0,0.0,0.0,0.0
836588fffffffff,9.0,0.0,0.0,7.0,0.0,0.0,0.0
83658afffffffff,4.0,0.0,0.0,4.0,0.0,0.0,0.0
83658bfffffffff,10.0,0.0,0.0,6.0,0.0,0.0,0.0
83658efffffffff,4.0,0.0,0.0,4.0,0.0,0.0,0.0
836598fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
836599fffffffff,110.0,0.0,0.0,40.0,0.0,0.0,0.0
83659bfffffffff,25.0,0.0,0.0,5.0,0.0,0.0,0.0
8365b6fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
836802fffffffff,64.0,0.0,0.0,0.0,1.0,0.0,0.0
836810fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
836811fffffffff,141.0,0.0,0.0,0.0,2.0,0.0,0.0
836812fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
836815fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
836818fffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0
83681cfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
83681efffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
836840fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
836842fffffffff,6.0,0.0,0.0,0.0,0.0,3.0,0.0
836843fffffffff,197.0,0.0,0.0,0.0,0.0,26.0,0.0
836844fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
836845fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
836846fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
83684efffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
836855fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
83685cfffffffff,58.0,0.0,0.0,0.0,0.0,7.0,0.0
83685efffffffff,91.0,0.0,0.0,0.0,0.0,7.0,0.0
836862fffffffff,9.0,0.0,0.0,0.0,0.0,1.0,0.0
836863fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
836865fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
836866fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
836871fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
836875fffffffff,8.0,0.0,0.0,0.0,0.0,2.0,0.0
8368a5fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8368acfffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
836934fffffffff,145.0,0.0,26.0,0.0,0.0,0.0,0.0
836941fffffffff,485.0,0.0,0.0,0.0,0.0,4.0,0.0
836943fffffffff,134.0,0.0,0.0,0.0,0.0,0.0,0.0
836945fffffffff,41.0,0.0,0.0,0.0,0.0,3.0,0.0
83694efffffffff,1255.0,0.0,0.0,0.0,0.0,4.0,0.0
836958fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
83695dfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
836968fffffffff,24.0,0.0,0.0,0.0,0.0,3.0,0.0
836969fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
83696afffffffff,132.0,0.0,0.0,0.0,0.0,3.0,0.0
83696cfffffffff,103.0,0.0,0.0,0.0,0.0,5.0,0.0
83696dfffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
83696efffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83699afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8372dafffffffff,243.0,0.0,0.0,0.0,0.0,27.0,0.0
838c96fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
839421fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83942cfffffffff,141.0,0.0,0.0,0.0,0.0,0.0,0.0
83942dfffffffff,98.0,0.0,0.0,0.0,0.0,0.0,0.0
83942efffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
839c8bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
839cd2fffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0
