cell_id,Leiothlypis ruficapilla,Leiothlypis ruficapilla ruficapilla,Leiothlypis ruficapilla ridgwayi
834453fffffffff,1.0,0.0,0.0
834455fffffffff,16.0,0.0,0.0
834459fffffffff,11.0,0.0,0.0
83445afffffffff,6.0,0.0,0.0
83445bfffffffff,44.0,0.0,0.0
83445cfffffffff,3.0,0.0,0.0
83445dfffffffff,2.0,0.0,0.0
834463fffffffff,61.0,0.0,0.0
834468fffffffff,26.0,0.0,0.0
834469fffffffff,133.0,0.0,0.0
83446afffffffff,28.0,0.0,0.0
83446bfffffffff,20.0,0.0,0.0
83446cfffffffff,1493.0,0.0,0.0
83446dfffffffff,691.0,0.0,0.0
83446efffffffff,636.0,0.0,0.0
8344a5fffffffff,21.0,0.0,0.0
8344c1fffffffff,46.0,0.0,0.0
8344c2fffffffff,1.0,0.0,0.0
8344c3fffffffff,11.0,0.0,0.0
8344c8fffffffff,45.0,0.0,0.0
8344c9fffffffff,5.0,0.0,0.0
8344cafffffffff,164.0,0.0,0.0
8344cbfffffffff,25.0,0.0,0.0
8344ccfffffffff,20.0,0.0,0.0
8344cdfffffffff,60.0,0.0,0.0
8344cefffffffff,9.0,0.0,0.0
8344d0fffffffff,71.0,0.0,0.0
8344d1fffffffff,2.0,0.0,0.0
8344d2fffffffff,6.0,0.0,0.0
8344d5fffffffff,3.0,0.0,0.0
8344d8fffffffff,12.0,0.0,0.0
8344d9fffffffff,170.0,0.0,0.0
8344dafffffffff,20.0,0.0,0.0
8344dbfffffffff,49.0,0.0,0.0
8344dcfffffffff,6.0,0.0,0.0
8344ddfffffffff,125.0,0.0,0.0
8344defffffffff,9.0,0.0,0.0
8344e8fffffffff,11.0,0.0,0.0
8344eafffffffff,1.0,0.0,0.0
8344ebfffffffff,2.0,0.0,0.0
8344ecfffffffff,3.0,0.0,0.0
8344edfffffffff,2.0,0.0,0.0
8344eefffffffff,6.0,0.0,0.0
834505fffffffff,12.0,0.0,0.0
834520fffffffff,6.0,0.0,0.0
834523fffffffff,13.0,0.0,0.0
834525fffffffff,1.0,0.0,0.0
834526fffffffff,5.0,0.0,0.0
83452dfffffffff,2.0,0.0,0.0
834564fffffffff,2.0,0.0,0.0
83456dfffffffff,1.0,0.0,0.0
834802fffffffff,43.0,0.0,0.0
834803fffffffff,5.0,0.0,0.0
834806fffffffff,35.0,0.0,0.0
834809fffffffff,14.0,0.0,0.0
83480afffffffff,386.0,0.0,0.0
83480efffffffff,14.0,0.0,0.0
834814fffffffff,29.0,0.0,0.0
834815fffffffff,83.0,0.0,0.0
834819fffffffff,5.0,0.0,0.0
83481afffffffff,2.0,0.0,0.0
83481bfffffffff,3.0,0.0,0.0
83481dfffffffff,24.0,0.0,0.0
834830fffffffff,6.0,0.0,0.0
834832fffffffff,24.0,0.0,0.0
834833fffffffff,708.0,0.0,0.0
834836fffffffff,4011.0,0.0,9.0
834842fffffffff,4.0,0.0,0.0
834843fffffffff,2.0,0.0,0.0
834846fffffffff,3.0,0.0,0.0
83484afffffffff,16.0,0.0,0.0
834853fffffffff,2.0,0.0,0.0
834856fffffffff,18.0,0.0,0.0
834858fffffffff,14.0,0.0,0.0
834859fffffffff,181.0,0.0,2.0
83485afffffffff,50.0,0.0,0.0
83485bfffffffff,233.0,0.0,20.0
83485dfffffffff,7.0,0.0,0.0
83485efffffffff,14.0,0.0,0.0
834871fffffffff,5.0,0.0,0.0
834880fffffffff,176.0,0.0,0.0
834881fffffffff,4.0,0.0,0.0
834882fffffffff,76.0,0.0,0.0
834883fffffffff,898.0,0.0,0.0
834884fffffffff,19.0,0.0,0.0
834885fffffffff,5.0,0.0,0.0
834886fffffffff,125.0,0.0,0.0
834888fffffffff,32.0,0.0,0.0
834889fffffffff,5.0,0.0,0.0
83488afffffffff,63.0,0.0,0.0
83488bfffffffff,81.0,0.0,0.0
83488cfffffffff,2.0,0.0,0.0
83488dfffffffff,129.0,0.0,0.0
83488efffffffff,317.0,0.0,0.0
834890fffffffff,442.0,0.0,0.0
834891fffffffff,241.0,0.0,0.0
834892fffffffff,134.0,0.0,0.0
834893fffffffff,140.0,0.0,0.0
834895fffffffff,2071.0,0.0,0.0
834898fffffffff,1786.0,0.0,0.0
834899fffffffff,91.0,0.0,0.0
83489afffffffff,405.0,0.0,0.0
83489bfffffffff,73.0,0.0,0.0
83489cfffffffff,3511.0,0.0,0.0
83489dfffffffff,1538.0,0.0,0.0
83489efffffffff,1947.0,0.0,0.0
8348a0fffffffff,34.0,0.0,0.0
8348a2fffffffff,433.0,0.0,0.0
8348abfffffffff,548.0,0.0,0.0
8348acfffffffff,2.0,0.0,0.0
8348b1fffffffff,449.0,0.0,0.0
8348b2fffffffff,2884.0,0.0,0.0
8348b3fffffffff,6893.0,0.0,0.0
8348b4fffffffff,1.0,0.0,0.0
8348b5fffffffff,37.0,0.0,0.0
8348c0fffffffff,36.0,0.0,0.0
8348c1fffffffff,27.0,0.0,0.0
8348c2fffffffff,4.0,0.0,0.0
8348c3fffffffff,19.0,0.0,0.0
8348c5fffffffff,488.0,0.0,0.0
8348c6fffffffff,20.0,0.0,0.0
8348c8fffffffff,86.0,0.0,0.0
8348c9fffffffff,114.0,0.0,4.0
8348cafffffffff,5.0,0.0,0.0
8348cbfffffffff,22.0,0.0,0.0
8348ccfffffffff,52.0,0.0,0.0
8348cdfffffffff,89.0,0.0,1.0
8348cefffffffff,32.0,0.0,0.0
8348d0fffffffff,12.0,0.0,0.0
8348d1fffffffff,13.0,0.0,0.0
8348d2fffffffff,13.0,0.0,0.0
8348d3fffffffff,137.0,0.0,0.0
8348d4fffffffff,47.0,0.0,0.0
8348d5fffffffff,1.0,0.0,0.0
8348d6fffffffff,2.0,0.0,0.0
8348d8fffffffff,143.0,0.0,0.0
8348dafffffffff,4.0,0.0,0.0
8348dbfffffffff,8.0,0.0,0.0
8348dcfffffffff,7.0,0.0,0.0
8348ddfffffffff,8.0,0.0,0.0
8348defffffffff,7.0,0.0,0.0
8348e0fffffffff,3.0,0.0,0.0
8348e1fffffffff,10.0,0.0,0.0
8348e3fffffffff,37.0,0.0,0.0
8348e4fffffffff,12.0,0.0,0.0
8348e5fffffffff,54.0,0.0,0.0
8348e6fffffffff,2.0,0.0,0.0
8348e8fffffffff,1745.0,0.0,0.0
8348e9fffffffff,96.0,0.0,0.0
8348eafffffffff,76.0,0.0,0.0
8348ebfffffffff,326.0,0.0,0.0
8348ecfffffffff,1108.0,0.0,0.0
8348edfffffffff,22.0,0.0,0.0
8348eefffffffff,1741.0,0.0,0.0
8348f2fffffffff,93.0,0.0,0.0
8348f4fffffffff,3.0,0.0,0.0
8348f6fffffffff,21.0,0.0,0.0
834980fffffffff,939.0,0.0,3.0
834981fffffffff,43.0,0.0,0.0
834982fffffffff,78.0,0.0,0.0
834983fffffffff,112.0,0.0,0.0
834985fffffffff,81.0,0.0,5.0
834986fffffffff,315.0,0.0,0.0
834988fffffffff,19.0,0.0,0.0
83498cfffffffff,164.0,0.0,0.0
83498dfffffffff,3.0,0.0,0.0
83498efffffffff,36.0,0.0,0.0
834990fffffffff,67.0,0.0,0.0
834991fffffffff,53.0,0.0,0.0
834992fffffffff,2.0,0.0,0.0
834993fffffffff,2.0,0.0,0.0
834994fffffffff,660.0,0.0,0.0
834995fffffffff,4165.0,0.0,0.0
834996fffffffff,1738.0,0.0,0.0
834998fffffffff,79.0,0.0,0.0
83499bfffffffff,15.0,0.0,0.0
83499cfffffffff,72.0,0.0,0.0
83499dfffffffff,20.0,0.0,0.0
83499efffffffff,20.0,0.0,0.0
8349a1fffffffff,1.0,0.0,0.0
8349a2fffffffff,63.0,0.0,0.0
8349a3fffffffff,16.0,0.0,0.0
8349a8fffffffff,957.0,0.0,0.0
8349a9fffffffff,1645.0,0.0,0.0
8349aafffffffff,811.0,0.0,0.0
8349abfffffffff,359.0,0.0,0.0
8349adfffffffff,24.0,0.0,0.0
8349aefffffffff,10.0,0.0,0.0
8349b0fffffffff,49.0,0.0,0.0
8349b1fffffffff,66.0,0.0,0.0
8349b2fffffffff,55.0,0.0,0.0
8349b3fffffffff,934.0,0.0,0.0
8349b4fffffffff,5.0,0.0,0.0
8349b5fffffffff,137.0,0.0,0.0
8349b6fffffffff,22.0,0.0,0.0
836d04fffffffff,96.0,0.0,0.0
836d05fffffffff,252.0,0.0,0.0
836d06fffffffff,20.0,0.0,0.0
836d14fffffffff,26.0,0.0,0.0
836d15fffffffff,187.0,0.0,0.0
836d20fffffffff,9.0,0.0,0.0
836d21fffffffff,34.0,0.0,0.0
836d22fffffffff,19.0,0.0,0.0
836d23fffffffff,866.0,0.0,0.0
836d28fffffffff,606.0,0.0,0.0
836d29fffffffff,385.0,0.0,0.0
836d2afffffffff,152.0,0.0,0.0
836d2bfffffffff,328.0,0.0,0.0
836d2cfffffffff,26.0,0.0,0.0
836d2dfffffffff,42.0,0.0,0.0
836d2efffffffff,74.0,0.0,0.0
836d30fffffffff,292.0,0.0,0.0
836d31fffffffff,154.0,0.0,0.0
836d32fffffffff,2222.0,0.0,0.0
836d33fffffffff,1362.0,0.0,0.0
836d34fffffffff,83.0,0.0,0.0
836d35fffffffff,185.0,0.0,0.0
836d36fffffffff,113.0,0.0,0.0
836d74fffffffff,7.0,0.0,0.0
836d75fffffffff,2.0,0.0,0.0
