cell_id,Dendrocygna autumnalis,Dendrocygna autumnalis fulgens,Dendrocygna autumnalis autumnalis
8448b33ffffffff,27.0,0.0,0.0
8448b35ffffffff,208.0,4.0,0.0
8448b37ffffffff,470.0,2.0,0.0
8448b39ffffffff,14843.0,404.0,0.0
8448b3bffffffff,66.0,0.0,0.0
8448b3dffffffff,5728.0,141.0,0.0
8448b47ffffffff,2.0,0.0,0.0
8448b4dffffffff,10.0,0.0,0.0
8448b51ffffffff,20.0,0.0,0.0
8448b53ffffffff,5.0,0.0,0.0
8448b5bffffffff,50.0,0.0,0.0
8448b6bffffffff,1.0,0.0,0.0
8448e11ffffffff,1.0,0.0,0.0
8448e13ffffffff,5.0,0.0,0.0
8448e19ffffffff,3.0,0.0,0.0
8448e43ffffffff,2.0,0.0,0.0
8448e55ffffffff,7.0,0.0,0.0
8448e57ffffffff,2.0,0.0,0.0
8448e59ffffffff,2.0,0.0,0.0
8448e5bffffffff,21.0,0.0,0.0
8448e8dffffffff,1563.0,92.0,0.0
8448ec5ffffffff,158.0,3.0,0.0
8448ec7ffffffff,983.0,56.0,0.0
8448ecdffffffff,7.0,0.0,0.0
8448eebffffffff,184.0,8.0,0.0
8448eedffffffff,2.0,0.0,0.0
8449809ffffffff,2.0,0.0,0.0
844980bffffffff,5.0,0.0,0.0
8449823ffffffff,21.0,1.0,0.0
8449827ffffffff,2.0,0.0,0.0
844982bffffffff,4.0,0.0,0.0
8449831ffffffff,3.0,0.0,0.0
8449865ffffffff,5.0,0.0,0.0
8449869ffffffff,18.0,3.0,0.0
844986dffffffff,4.0,0.0,0.0
844988dffffffff,2.0,0.0,0.0
84498c9ffffffff,7.0,0.0,0.0
84498cdffffffff,1.0,0.0,0.0
84498e3ffffffff,3.0,0.0,0.0
84498ebffffffff,8.0,0.0,0.0
8449905ffffffff,1.0,0.0,0.0
8449907ffffffff,5.0,0.0,0.0
8449911ffffffff,2.0,0.0,0.0
8449929ffffffff,11.0,0.0,0.0
844992bffffffff,22.0,12.0,0.0
8449931ffffffff,9.0,6.0,0.0
8449933ffffffff,3.0,0.0,0.0
8449937ffffffff,4.0,4.0,0.0
844993dffffffff,10.0,0.0,0.0
8449947ffffffff,9.0,0.0,0.0
844994bffffffff,61.0,0.0,0.0
8449951ffffffff,11.0,0.0,0.0
8449953ffffffff,14.0,0.0,0.0
8449959ffffffff,3.0,0.0,0.0
844995bffffffff,2.0,0.0,0.0
8449961ffffffff,219.0,80.0,0.0
8449963ffffffff,5.0,2.0,0.0
8449965ffffffff,745.0,54.0,0.0
8449967ffffffff,126.0,40.0,0.0
8449969ffffffff,210.0,1.0,0.0
844996dffffffff,70.0,4.0,0.0
8449981ffffffff,12.0,0.0,0.0
8449983ffffffff,1.0,0.0,0.0
8449985ffffffff,4.0,0.0,0.0
8449987ffffffff,66.0,0.0,0.0
84499abffffffff,12.0,2.0,0.0
84499b1ffffffff,13.0,0.0,0.0
84499bdffffffff,2.0,0.0,0.0
84499c5ffffffff,5.0,0.0,0.0
84499d1ffffffff,9.0,0.0,0.0
84499dbffffffff,2.0,0.0,0.0
84499e3ffffffff,5.0,0.0,0.0
84499e7ffffffff,7.0,0.0,0.0
84499e9ffffffff,3.0,0.0,0.0
84499ebffffffff,28.0,0.0,0.0
8449a21ffffffff,24.0,0.0,0.0
8449a23ffffffff,5.0,0.0,0.0
8449a2bffffffff,34.0,0.0,0.0
8449a31ffffffff,2.0,0.0,0.0
8449a39ffffffff,5.0,0.0,0.0
8449a3dffffffff,8.0,0.0,0.0
8449a81ffffffff,17.0,0.0,0.0
8449a83ffffffff,1.0,0.0,0.0
8449a85ffffffff,28.0,0.0,0.0
8449a87ffffffff,25.0,2.0,0.0
8449a89ffffffff,82.0,0.0,0.0
8449a8bffffffff,32.0,0.0,0.0
8449a8dffffffff,125.0,0.0,0.0
8449a91ffffffff,585.0,47.0,0.0
8449a93ffffffff,30.0,2.0,0.0
8449a95ffffffff,1.0,0.0,0.0
8449a97ffffffff,263.0,5.0,0.0
8449a99ffffffff,12.0,0.0,0.0
8449a9bffffffff,6.0,1.0,0.0
8449aa1ffffffff,5.0,0.0,0.0
8449aa3ffffffff,118.0,0.0,0.0
8449aa5ffffffff,18.0,0.0,0.0
8449aa7ffffffff,20.0,2.0,0.0
8449aa9ffffffff,2.0,0.0,0.0
8449aabffffffff,17.0,0.0,0.0
8449ab1ffffffff,24.0,1.0,0.0
8449ab5ffffffff,93.0,1.0,0.0
8449ab7ffffffff,4.0,0.0,0.0
8449abdffffffff,87.0,6.0,0.0
8449ac7ffffffff,11.0,0.0,0.0
8449ad5ffffffff,17.0,4.0,0.0
8449ad7ffffffff,23.0,0.0,0.0
8449ae3ffffffff,56.0,2.0,0.0
8449aebffffffff,5.0,0.0,0.0
8449b03ffffffff,4.0,0.0,0.0
8449b15ffffffff,1.0,0.0,0.0
8449b31ffffffff,21.0,0.0,0.0
8449b33ffffffff,110.0,0.0,0.0
8449b35ffffffff,6.0,0.0,0.0
8449b37ffffffff,21.0,0.0,0.0
8449b3bffffffff,31.0,0.0,0.0
8449b47ffffffff,12.0,0.0,0.0
8449b51ffffffff,6.0,2.0,0.0
8449b53ffffffff,11.0,0.0,0.0
8449b55ffffffff,26.0,0.0,0.0
8449b57ffffffff,7.0,0.0,0.0
8449b67ffffffff,1.0,1.0,0.0
8449b6bffffffff,5.0,0.0,0.0
8449b6dffffffff,7.0,0.0,0.0
845e705ffffffff,93.0,0.0,0.0
845e729ffffffff,8.0,0.0,0.0
845e72bffffffff,94.0,0.0,0.0
845f083ffffffff,49.0,0.0,0.0
845f095ffffffff,73.0,0.0,0.0
845f0b9ffffffff,2.0,0.0,0.0
845f1c3ffffffff,1.0,0.0,0.0
845f1edffffffff,4.0,0.0,0.0
845f291ffffffff,22.0,0.0,0.0
845f295ffffffff,7.0,0.0,0.0
845f299ffffffff,32.0,0.0,0.0
845f29dffffffff,17.0,0.0,0.0
845f2b3ffffffff,1.0,0.0,0.0
845f2d3ffffffff,3.0,0.0,0.0
845f403ffffffff,4.0,0.0,0.0
845f407ffffffff,10.0,0.0,0.0
845f415ffffffff,14.0,0.0,0.0
845f42bffffffff,11.0,0.0,0.0
845f433ffffffff,2.0,0.0,0.0
845f437ffffffff,1.0,0.0,0.0
845f445ffffffff,1.0,0.0,0.0
845f463ffffffff,1.0,0.0,0.0
845f46bffffffff,1.0,0.0,0.0
845f491ffffffff,1.0,0.0,0.0
845f49bffffffff,4.0,0.0,0.0
845f4a3ffffffff,1.0,0.0,0.0
845f4e1ffffffff,2.0,0.0,0.0
845f4e5ffffffff,8.0,0.0,0.0
845f4e7ffffffff,12.0,0.0,0.0
845f581ffffffff,97.0,0.0,0.0
845f583ffffffff,114.0,0.0,0.0
845f587ffffffff,10.0,0.0,0.0
845f58bffffffff,97.0,0.0,0.0
845f5b5ffffffff,7.0,0.0,0.0
845f5b9ffffffff,1.0,0.0,0.0
845f5bdffffffff,237.0,0.0,0.0
845f5d7ffffffff,3.0,0.0,0.0
845f683ffffffff,8.0,0.0,0.0
845f689ffffffff,1.0,0.0,0.0
845f68bffffffff,4.0,0.0,0.0
8466005ffffffff,17.0,0.0,0.0
8466007ffffffff,7.0,0.0,2.0
8466009ffffffff,7.0,0.0,0.0
846600dffffffff,2.0,0.0,0.0
8466013ffffffff,2.0,0.0,0.0
8466019ffffffff,1.0,0.0,0.0
846601bffffffff,2.0,0.0,0.0
8466021ffffffff,183.0,0.0,0.0
8466023ffffffff,32.0,0.0,0.0
8466025ffffffff,31.0,0.0,0.0
8466027ffffffff,31.0,0.0,0.0
8466029ffffffff,61.0,0.0,0.0
846602bffffffff,14.0,0.0,0.0
846602dffffffff,4.0,0.0,0.0
8466033ffffffff,2.0,0.0,0.0
8466035ffffffff,21.0,0.0,0.0
8466037ffffffff,3.0,0.0,0.0
846603dffffffff,4.0,0.0,0.0
8466041ffffffff,3.0,0.0,0.0
8466043ffffffff,24.0,0.0,0.0
8466045ffffffff,16.0,0.0,0.0
8466047ffffffff,32.0,0.0,0.0
8466049ffffffff,2.0,0.0,0.0
846604dffffffff,8.0,0.0,0.0
8466051ffffffff,2.0,0.0,0.0
8466055ffffffff,24.0,0.0,0.0
8466057ffffffff,11.0,0.0,0.0
8466059ffffffff,17.0,0.0,0.0
846605bffffffff,3.0,0.0,0.0
8466061ffffffff,16.0,0.0,0.0
8466063ffffffff,1.0,0.0,0.0
8466067ffffffff,396.0,0.0,12.0
8466069ffffffff,12.0,0.0,0.0
8466089ffffffff,23.0,0.0,0.0
846608dffffffff,12.0,0.0,0.0
8466093ffffffff,23.0,0.0,2.0
846609bffffffff,44.0,0.0,0.0
84660a1ffffffff,7.0,0.0,0.0
84660a5ffffffff,109.0,0.0,0.0
84660a7ffffffff,225.0,0.0,5.0
84660adffffffff,26.0,0.0,0.0
84660b3ffffffff,6.0,0.0,0.0
84660b5ffffffff,2.0,0.0,0.0
84660bdffffffff,3.0,0.0,0.0
84660c5ffffffff,38.0,0.0,4.0
84660c9ffffffff,2.0,0.0,0.0
84660cbffffffff,28.0,0.0,0.0
84660d1ffffffff,6.0,0.0,0.0
84660d3ffffffff,2.0,0.0,0.0
84660d9ffffffff,2.0,0.0,0.0
84660dbffffffff,7.0,0.0,0.0
84660e1ffffffff,116.0,0.0,0.0
84660e3ffffffff,35.0,0.0,0.0
84660e7ffffffff,8.0,0.0,0.0
84660e9ffffffff,52.0,0.0,0.0
84660ebffffffff,107.0,0.0,0.0
8466103ffffffff,3.0,0.0,0.0
8466105ffffffff,17.0,0.0,0.0
8466107ffffffff,740.0,0.0,35.0
8466111ffffffff,5.0,0.0,0.0
8466113ffffffff,20.0,0.0,0.0
8466117ffffffff,12.0,0.0,0.0
8466119ffffffff,141.0,0.0,2.0
846612dffffffff,3.0,0.0,0.0
8466139ffffffff,587.0,0.0,40.0
846613bffffffff,4.0,0.0,0.0
846613dffffffff,6.0,0.0,0.0
8466153ffffffff,17.0,0.0,0.0
846615bffffffff,9.0,0.0,0.0
8466163ffffffff,335.0,0.0,26.0
8466165ffffffff,8.0,0.0,0.0
8466167ffffffff,65.0,0.0,3.0
846618bffffffff,32.0,0.0,0.0
8466193ffffffff,260.0,0.0,9.0
8466195ffffffff,6.0,0.0,0.0
8466199ffffffff,3.0,0.0,0.0
846619bffffffff,334.0,0.0,0.0
846619dffffffff,199.0,0.0,0.0
84661a5ffffffff,27.0,0.0,0.0
84661a7ffffffff,3.0,0.0,0.0
84661adffffffff,3.0,0.0,2.0
84661b3ffffffff,168.0,0.0,9.0
84661b9ffffffff,13.0,0.0,2.0
84661bbffffffff,2.0,0.0,0.0
84661c1ffffffff,3.0,0.0,0.0
84661c9ffffffff,11.0,0.0,0.0
84661cbffffffff,11.0,0.0,0.0
84661cdffffffff,7.0,0.0,0.0
84661d7ffffffff,3.0,0.0,0.0
84661e9ffffffff,6.0,0.0,0.0
84661ebffffffff,28.0,0.0,0.0
8466201ffffffff,3.0,0.0,0.0
8466205ffffffff,17.0,0.0,0.0
846620bffffffff,636.0,0.0,46.0
8466211ffffffff,1.0,0.0,0.0
8466213ffffffff,5.0,0.0,0.0
8466219ffffffff,8.0,0.0,0.0
846621bffffffff,2.0,0.0,0.0
846621dffffffff,3.0,0.0,0.0
8466221ffffffff,291.0,0.0,0.0
8466223ffffffff,14.0,0.0,0.0
8466225ffffffff,18.0,0.0,0.0
8466227ffffffff,19.0,0.0,0.0
846622bffffffff,11.0,0.0,0.0
8466233ffffffff,3.0,0.0,0.0
8466235ffffffff,4.0,0.0,0.0
8466237ffffffff,9.0,0.0,0.0
846623bffffffff,5.0,0.0,0.0
8466257ffffffff,38.0,0.0,0.0
846625bffffffff,8.0,0.0,0.0
8466285ffffffff,20.0,0.0,0.0
8466289ffffffff,2.0,0.0,0.0
846628bffffffff,1.0,0.0,0.0
846629bffffffff,3.0,0.0,0.0
84662b5ffffffff,59.0,0.0,0.0
84662bdffffffff,4.0,0.0,0.0
84662c1ffffffff,15.0,0.0,0.0
84662c9ffffffff,2.0,0.0,0.0
84662cdffffffff,20.0,0.0,0.0
84662e9ffffffff,3.0,0.0,0.0
8466311ffffffff,16.0,0.0,0.0
8466313ffffffff,145.0,0.0,0.0
8466317ffffffff,8.0,0.0,0.0
846631bffffffff,103.0,0.0,0.0
8466415ffffffff,1.0,0.0,0.0
846641dffffffff,2.0,0.0,0.0
8466509ffffffff,5.0,0.0,0.0
846650dffffffff,6.0,0.0,0.0
8466529ffffffff,83.0,0.0,0.0
846652dffffffff,114.0,0.0,0.0
8466541ffffffff,3.0,0.0,0.0
8466543ffffffff,4.0,0.0,0.0
8466545ffffffff,240.0,0.0,3.0
8466547ffffffff,8.0,0.0,0.0
8466549ffffffff,95.0,0.0,4.0
846654bffffffff,124.0,0.0,0.0
846654dffffffff,59.0,0.0,0.0
8466561ffffffff,98.0,0.0,0.0
8466563ffffffff,5.0,0.0,0.0
8466565ffffffff,105.0,0.0,5.0
8466567ffffffff,18.0,0.0,0.0
8466569ffffffff,67.0,0.0,0.0
846656bffffffff,18.0,0.0,0.0
846656dffffffff,62.0,0.0,2.0
8466601ffffffff,2.0,0.0,0.0
846660dffffffff,7.0,0.0,0.0
8466623ffffffff,2.0,0.0,0.0
8466627ffffffff,3.0,0.0,0.0
8466629ffffffff,2.0,0.0,0.0
8466631ffffffff,1.0,0.0,0.0
8466637ffffffff,16.0,0.0,0.0
8466639ffffffff,12.0,0.0,2.0
846663dffffffff,15.0,0.0,0.0
8466641ffffffff,4.0,0.0,0.0
8466645ffffffff,7.0,0.0,0.0
8466647ffffffff,39.0,0.0,6.0
846664dffffffff,42.0,0.0,0.0
846666bffffffff,2.0,0.0,0.0
84666e3ffffffff,1.0,0.0,0.0
84666ebffffffff,2.0,0.0,0.0
8466705ffffffff,18.0,0.0,0.0
8466707ffffffff,3.0,0.0,0.0
8466709ffffffff,1.0,0.0,0.0
846670dffffffff,43.0,0.0,0.0
8466715ffffffff,4.0,0.0,0.0
8466721ffffffff,8.0,0.0,0.0
8466725ffffffff,29.0,0.0,0.0
8466727ffffffff,326.0,0.0,6.0
8466729ffffffff,6.0,0.0,0.0
8466731ffffffff,4.0,0.0,0.0
8466735ffffffff,41.0,0.0,0.0
8466737ffffffff,11.0,0.0,0.0
8466749ffffffff,3.0,0.0,0.0
846674bffffffff,5.0,0.0,0.0
8466759ffffffff,5.0,0.0,0.0
846675dffffffff,189.0,0.0,2.0
8466761ffffffff,2.0,0.0,0.0
8466763ffffffff,27.0,0.0,0.0
8466765ffffffff,2.0,0.0,0.0
846676dffffffff,3.0,0.0,0.0
8466a03ffffffff,88.0,0.0,4.0
8466a07ffffffff,7.0,0.0,0.0
8466a0bffffffff,20.0,0.0,2.0
8466a15ffffffff,159.0,0.0,0.0
8466a17ffffffff,23.0,0.0,0.0
8466a1dffffffff,436.0,0.0,24.0
8466a21ffffffff,63.0,0.0,0.0
8466a25ffffffff,20.0,0.0,0.0
8466a31ffffffff,58.0,0.0,0.0
8466a33ffffffff,4.0,0.0,0.0
8466a37ffffffff,5.0,0.0,0.0
8466a39ffffffff,230.0,0.0,7.0
8466a3bffffffff,4.0,0.0,0.0
8466a3dffffffff,14.0,0.0,2.0
8466a51ffffffff,3601.0,0.0,255.0
8466a53ffffffff,2.0,0.0,0.0
8466a55ffffffff,15.0,0.0,0.0
8466a57ffffffff,144.0,0.0,9.0
8466a59ffffffff,66.0,0.0,0.0
8466a5bffffffff,539.0,0.0,17.0
8466a5dffffffff,16.0,0.0,0.0
8466a65ffffffff,3.0,0.0,0.0
8466aedffffffff,8.0,0.0,0.0
8466b01ffffffff,11.0,0.0,0.0
8466b05ffffffff,1.0,0.0,0.0
8466b09ffffffff,421.0,0.0,0.0
8466b0bffffffff,374.0,0.0,0.0
8466b19ffffffff,506.0,0.0,0.0
8466b1dffffffff,3.0,0.0,0.0
8466b41ffffffff,317.0,0.0,0.0
8466b43ffffffff,22.0,0.0,0.0
8466b45ffffffff,503.0,0.0,0.0
8466b47ffffffff,134.0,0.0,0.0
8466b49ffffffff,10.0,0.0,0.0
8466b4dffffffff,923.0,0.0,0.0
8466b51ffffffff,5.0,0.0,0.0
8466b53ffffffff,108.0,0.0,0.0
8466b55ffffffff,348.0,0.0,0.0
8466b57ffffffff,1282.0,0.0,0.0
8466b59ffffffff,202.0,0.0,0.0
8466b5bffffffff,227.0,0.0,0.0
8466b69ffffffff,262.0,0.0,0.0
8466c01ffffffff,62.0,0.0,0.0
8466c05ffffffff,5.0,0.0,0.0
8466c07ffffffff,2.0,0.0,0.0
8466c09ffffffff,13.0,0.0,0.0
8466c0dffffffff,5.0,0.0,0.0
8466c1dffffffff,3.0,0.0,0.0
8466c21ffffffff,10.0,0.0,0.0
8466c23ffffffff,32.0,0.0,0.0
8466c27ffffffff,19.0,0.0,0.0
8466c2bffffffff,2.0,0.0,0.0
8466c41ffffffff,55.0,0.0,2.0
8466c45ffffffff,18.0,0.0,0.0
8466c47ffffffff,222.0,0.0,0.0
8466c49ffffffff,179.0,0.0,3.0
8466c4dffffffff,9.0,0.0,0.0
8466c53ffffffff,5.0,0.0,0.0
8466c55ffffffff,1.0,0.0,0.0
8466c57ffffffff,25.0,0.0,0.0
8466c5dffffffff,78.0,0.0,0.0
8466c63ffffffff,186.0,0.0,0.0
8466c65ffffffff,36.0,0.0,0.0
8466c6bffffffff,17.0,0.0,0.0
8466c6dffffffff,3.0,0.0,0.0
8466ce9ffffffff,6.0,0.0,0.0
8466d05ffffffff,82.0,0.0,14.0
8466d0dffffffff,179.0,0.0,9.0
8466d19ffffffff,2.0,0.0,0.0
8466d21ffffffff,6.0,0.0,0.0
8466d23ffffffff,2.0,0.0,0.0
8466d59ffffffff,2.0,0.0,0.0
8466dc1ffffffff,3.0,0.0,0.0
8466dc3ffffffff,1.0,0.0,0.0
8466dc7ffffffff,1.0,0.0,0.0
8466dc9ffffffff,72.0,0.0,0.0
8466de3ffffffff,7.0,0.0,0.0
8466e03ffffffff,6.0,0.0,0.0
8466e05ffffffff,71.0,0.0,0.0
8466e09ffffffff,182.0,0.0,0.0
8466e0bffffffff,147.0,0.0,0.0
8466e0dffffffff,194.0,0.0,4.0
8466e11ffffffff,95.0,0.0,0.0
8466e13ffffffff,10.0,0.0,0.0
8466e15ffffffff,152.0,0.0,0.0
8466e17ffffffff,53.0,0.0,0.0
8466e19ffffffff,26.0,0.0,2.0
8466e1dffffffff,147.0,0.0,0.0
8466e21ffffffff,7.0,0.0,0.0
8466e23ffffffff,42.0,0.0,0.0
8466e27ffffffff,2.0,0.0,0.0
8466e29ffffffff,13.0,0.0,0.0
8466e2bffffffff,100.0,0.0,1.0
8466e2dffffffff,2.0,0.0,0.0
8466e31ffffffff,5.0,0.0,0.0
8466e39ffffffff,31.0,0.0,0.0
8466e3bffffffff,28.0,0.0,0.0
8466e41ffffffff,36.0,0.0,0.0
8466e43ffffffff,304.0,0.0,0.0
8466e45ffffffff,84.0,0.0,0.0
8466e47ffffffff,59.0,0.0,0.0
8466e49ffffffff,3.0,0.0,0.0
8466e4bffffffff,1.0,0.0,0.0
8466e4dffffffff,16.0,0.0,0.0
8466e51ffffffff,13.0,0.0,0.0
8466e53ffffffff,395.0,0.0,2.0
8466e57ffffffff,947.0,0.0,5.0
8466e59ffffffff,6.0,0.0,0.0
8466e5bffffffff,52.0,0.0,0.0
8466e5dffffffff,3.0,0.0,0.0
8466e63ffffffff,824.0,0.0,9.0
8466e65ffffffff,444.0,0.0,2.0
8466e67ffffffff,12.0,0.0,0.0
8466e69ffffffff,76.0,0.0,0.0
8466e6bffffffff,109.0,0.0,2.0
8466e6dffffffff,130.0,0.0,0.0
8466ec1ffffffff,23.0,0.0,0.0
8466ec5ffffffff,21.0,0.0,0.0
8466ec7ffffffff,76.0,0.0,0.0
8466ecbffffffff,7.0,0.0,0.0
8466ee5ffffffff,31.0,0.0,0.0
8466eedffffffff,3.0,0.0,0.0
8466f03ffffffff,4.0,0.0,0.0
8466f11ffffffff,595.0,0.0,6.0
8466f15ffffffff,204.0,0.0,1.0
8466f17ffffffff,67.0,0.0,0.0
8466f19ffffffff,262.0,0.0,4.0
8466f1dffffffff,278.0,0.0,7.0
8466f35ffffffff,10.0,0.0,0.0
8466f51ffffffff,23.0,0.0,0.0
8466f53ffffffff,22.0,0.0,4.0
8466f57ffffffff,1527.0,0.0,44.0
8466f59ffffffff,569.0,0.0,7.0
8466f5bffffffff,297.0,0.0,2.0
8467413ffffffff,156.0,0.0,0.0
8467421ffffffff,20.0,0.0,0.0
8467425ffffffff,10.0,0.0,0.0
8467427ffffffff,4.0,0.0,0.0
846742bffffffff,17.0,0.0,0.0
846742dffffffff,62.0,0.0,0.0
8467431ffffffff,2.0,0.0,0.0
8467433ffffffff,16.0,0.0,0.0
8467435ffffffff,8.0,0.0,0.0
8467437ffffffff,23.0,0.0,0.0
846743dffffffff,59.0,0.0,0.0
8467447ffffffff,148.0,0.0,5.0
8467461ffffffff,939.0,0.0,0.0
8467463ffffffff,2.0,0.0,0.0
846746bffffffff,2.0,0.0,0.0
846746dffffffff,18.0,0.0,0.0
84674a1ffffffff,6.0,0.0,0.0
84674a5ffffffff,18.0,0.0,0.0
84674a7ffffffff,116.0,0.0,13.0
84674a9ffffffff,1.0,0.0,0.0
84674c5ffffffff,9.0,0.0,0.0
84674cbffffffff,1.0,0.0,0.0
84674cdffffffff,2.0,0.0,0.0
84674d9ffffffff,20.0,0.0,0.0
84674e1ffffffff,22.0,0.0,0.0
84674e3ffffffff,1.0,0.0,0.0
84674edffffffff,145.0,0.0,10.0
8467503ffffffff,2.0,0.0,0.0
8467507ffffffff,3.0,0.0,0.0
8467513ffffffff,3.0,0.0,0.0
8467519ffffffff,5.0,0.0,0.0
846751dffffffff,3.0,0.0,0.0
8467521ffffffff,26.0,0.0,0.0
8467523ffffffff,136.0,0.0,0.0
8467525ffffffff,1.0,0.0,0.0
846752bffffffff,1.0,0.0,0.0
846752dffffffff,57.0,0.0,0.0
8467531ffffffff,11.0,0.0,0.0
8467535ffffffff,84.0,0.0,0.0
8467537ffffffff,35.0,0.0,0.0
8467539ffffffff,58.0,0.0,0.0
846753dffffffff,32.0,0.0,0.0
8467551ffffffff,23.0,0.0,0.0
8467553ffffffff,341.0,0.0,0.0
8467561ffffffff,2.0,0.0,0.0
8467569ffffffff,2.0,0.0,0.0
8467581ffffffff,3.0,0.0,0.0
8467583ffffffff,2.0,0.0,0.0
8467585ffffffff,4.0,0.0,0.0
8467589ffffffff,3.0,0.0,0.0
846758dffffffff,5.0,0.0,0.0
8467595ffffffff,1.0,0.0,0.0
8467599ffffffff,83.0,0.0,5.0
84675a5ffffffff,2.0,0.0,0.0
84675a7ffffffff,4.0,0.0,0.0
84675a9ffffffff,2.0,0.0,0.0
84675abffffffff,19.0,0.0,0.0
84675b1ffffffff,2.0,0.0,0.0
84675b3ffffffff,19.0,0.0,0.0
84675b7ffffffff,5.0,0.0,0.0
84675c1ffffffff,6.0,0.0,0.0
84675c3ffffffff,2.0,0.0,0.0
84675c5ffffffff,23.0,0.0,0.0
84675c7ffffffff,20.0,0.0,0.0
84675cbffffffff,78.0,0.0,0.0
84675cdffffffff,2.0,0.0,0.0
84675d3ffffffff,2.0,0.0,0.0
84675d5ffffffff,4.0,0.0,0.0
84675d9ffffffff,8.0,0.0,0.0
84675e3ffffffff,2.0,0.0,0.0
84675e9ffffffff,4.0,0.0,0.0
84675ebffffffff,6.0,0.0,0.0
8467737ffffffff,258.0,0.0,0.0
84678b3ffffffff,2.0,0.0,0.0
8467903ffffffff,2.0,0.0,0.0
8467909ffffffff,7.0,0.0,0.0
846790bffffffff,6.0,0.0,0.0
846790dffffffff,8.0,0.0,0.0
8467915ffffffff,2.0,0.0,0.0
8467931ffffffff,1.0,0.0,0.0
8467933ffffffff,7.0,0.0,0.0
846793bffffffff,1.0,0.0,0.0
8467945ffffffff,5.0,0.0,0.0
8467947ffffffff,2.0,0.0,0.0
846795dffffffff,8.0,0.0,0.0
8467961ffffffff,10.0,0.0,0.0
8467963ffffffff,3.0,0.0,0.0
8467969ffffffff,3.0,0.0,0.0
846796bffffffff,7.0,0.0,0.0
84679a1ffffffff,36.0,0.0,0.0
84679a3ffffffff,49.0,0.0,0.0
84679a5ffffffff,481.0,0.0,0.0
84679a7ffffffff,32.0,0.0,0.0
84679adffffffff,39.0,0.0,0.0
84679b3ffffffff,53.0,0.0,0.0
84679b5ffffffff,48.0,0.0,0.0
84679b7ffffffff,282.0,0.0,0.0
8467b27ffffffff,3.0,0.0,0.0
8467b37ffffffff,2.0,0.0,0.0
846d041ffffffff,57.0,32.0,0.0
846d043ffffffff,59.0,0.0,0.0
846d045ffffffff,11.0,0.0,0.0
846d04bffffffff,37.0,7.0,0.0
846d04dffffffff,16.0,2.0,0.0
846d051ffffffff,29.0,11.0,0.0
846d053ffffffff,154.0,35.0,0.0
846d059ffffffff,12.0,0.0,0.0
846d05bffffffff,15.0,2.0,0.0
846d05dffffffff,25.0,0.0,0.0
846d069ffffffff,56.0,14.0,0.0
846d06dffffffff,21.0,5.0,0.0
846d141ffffffff,69.0,9.0,0.0
846d143ffffffff,12.0,6.0,0.0
846d145ffffffff,2.0,0.0,0.0
846d159ffffffff,160.0,24.0,0.0
846d15dffffffff,19.0,2.0,0.0
846d201ffffffff,14.0,0.0,0.0
846d203ffffffff,6.0,0.0,0.0
846d209ffffffff,21.0,0.0,0.0
846d20bffffffff,13.0,0.0,0.0
846d20dffffffff,63.0,0.0,0.0
846d219ffffffff,4.0,2.0,0.0
846d21bffffffff,6.0,4.0,0.0
846d21dffffffff,38.0,1.0,0.0
846d22dffffffff,8.0,4.0,0.0
846d231ffffffff,64.0,0.0,0.0
846d233ffffffff,15.0,1.0,0.0
846d235ffffffff,7.0,5.0,0.0
846d239ffffffff,1.0,0.0,0.0
846d23dffffffff,6.0,2.0,0.0
846d241ffffffff,10.0,0.0,0.0
846d243ffffffff,23.0,0.0,0.0
846d247ffffffff,25.0,0.0,0.0
846d24bffffffff,21.0,0.0,0.0
846d251ffffffff,308.0,74.0,0.0
846d253ffffffff,147.0,10.0,0.0
846d255ffffffff,103.0,9.0,0.0
846d257ffffffff,145.0,37.0,0.0
846d25bffffffff,5.0,3.0,0.0
846d25dffffffff,41.0,0.0,0.0
846d261ffffffff,4.0,0.0,0.0
846d263ffffffff,2.0,0.0,0.0
846d267ffffffff,17.0,0.0,0.0
846d26bffffffff,15.0,0.0,0.0
846d293ffffffff,4.0,0.0,0.0
846d2a1ffffffff,24.0,2.0,0.0
846d2a3ffffffff,86.0,0.0,0.0
846d2adffffffff,18.0,7.0,0.0
846d2b1ffffffff,3.0,0.0,0.0
846d2b3ffffffff,14.0,0.0,0.0
846d2bbffffffff,28.0,0.0,0.0
846d2c1ffffffff,4.0,3.0,0.0
846d2c3ffffffff,10.0,0.0,0.0
846d2c9ffffffff,330.0,18.0,0.0
846d2cbffffffff,76.0,38.0,0.0
846d2cdffffffff,2.0,0.0,0.0
846d2d7ffffffff,36.0,0.0,0.0
846d2d9ffffffff,4.0,0.0,0.0
846d2dbffffffff,8.0,0.0,0.0
846d2ddffffffff,23.0,0.0,0.0
846d2e5ffffffff,12.0,4.0,0.0
846d2e9ffffffff,11.0,4.0,0.0
846d2ebffffffff,12.0,0.0,0.0
846d309ffffffff,6.0,0.0,0.0
846d30dffffffff,104.0,15.0,0.0
846d311ffffffff,10.0,0.0,0.0
846d313ffffffff,357.0,44.0,0.0
846d317ffffffff,58.0,3.0,0.0
846d319ffffffff,22.0,4.0,0.0
846d323ffffffff,18.0,2.0,0.0
846d32bffffffff,99.0,5.0,0.0
846d333ffffffff,10.0,0.0,0.0
