cell_id,Garrulus glandarius,Garrulus glandarius [glandarius Group],Garrulus glandarius [atricapillus Group],Garrulus glandarius [cervicalis Group],Garrulus glandarius hyrcanus,Garrulus glandarius [brandtii Group],Garrulus glandarius [bispecularis Group],Garrulus glandarius leucotis/oatesi,Garrulus glandarius [japonicus Group]
831e64fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e65fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e66fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e69fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e6afffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e6bfffffffff,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e6dfffffffff,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e6efffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e72fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e73fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e74fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e75fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e76fffffffff,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e80fffffffff,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e81fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e82fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e83fffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e84fffffffff,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e85fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e86fffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e88fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e8afffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e8cfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e8dfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e8efffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e90fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e92fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e94fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e96fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e9afffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e9bfffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e9dfffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ea0fffffffff,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ea1fffffffff,234.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ea2fffffffff,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ea3fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ea4fffffffff,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ea5fffffffff,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ea6fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ea8fffffffff,41.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ea9fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eabfffffffff,52.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eacfffffffff,110.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eadfffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eb0fffffffff,293.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eb1fffffffff,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eb2fffffffff,201.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eb3fffffffff,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eb4fffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eb5fffffffff,46.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec0fffffffff,703.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec1fffffffff,245.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec2fffffffff,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec3fffffffff,308.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec4fffffffff,573.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec5fffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec6fffffffff,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec8fffffffff,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec9fffffffff,1664.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
831ecafffffffff,533.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831ecbfffffffff,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eccfffffffff,108.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ecdfffffffff,440.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831ecefffffffff,285.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ed0fffffffff,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ed1fffffffff,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ed2fffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ed3fffffffff,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ed4fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ed5fffffffff,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ed6fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ed9fffffffff,298.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
831edafffffffff,569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831edbfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831edcfffffffff,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831edefffffffff,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee0fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee2fffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee3fffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee5fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee6fffffffff,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee8fffffffff,59.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee9fffffffff,154.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eeafffffffff,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eebfffffffff,136.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eecfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eedfffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eeefffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ef0fffffffff,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ef1fffffffff,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ef2fffffffff,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ef3fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ef4fffffffff,59.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ef5fffffffff,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ef6fffffffff,37.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f00fffffffff,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f01fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f02fffffffff,280.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f03fffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f04fffffffff,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f05fffffffff,165.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f06fffffffff,94.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f08fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f09fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f0afffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f0bfffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f0dfffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f0efffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f10fffffffff,247.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f11fffffffff,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f12fffffffff,355.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f13fffffffff,351.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f14fffffffff,96.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f15fffffffff,125.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f16fffffffff,142.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f18fffffffff,331.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f19fffffffff,366.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f1afffffffff,580.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f1bfffffffff,209.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f1cfffffffff,102.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f1dfffffffff,278.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f1efffffffff,39.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f20fffffffff,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f21fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f22fffffffff,63.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f23fffffffff,87.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f24fffffffff,43.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f25fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f26fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f28fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f29fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f2afffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f2cfffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f2dfffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f2efffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f31fffffffff,55.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f32fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f33fffffffff,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f35fffffffff,24.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f40fffffffff,79.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f41fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f42fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f43fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f44fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f45fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f46fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f48fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f4afffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f4cfffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f4efffffffff,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f50fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f51fffffffff,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f52fffffffff,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f53fffffffff,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f54fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f55fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f56fffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f58fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f59fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f5afffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f5cfffffffff,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f5dfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f5efffffffff,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f60fffffffff,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f61fffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f62fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f63fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f64fffffffff,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f65fffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f66fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f68fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f6afffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f6cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f6efffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f70fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f71fffffffff,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f72fffffffff,671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f73fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f75fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f80fffffffff,321.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f81fffffffff,291.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f82fffffffff,226.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f83fffffffff,1407.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f84fffffffff,27.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f85fffffffff,155.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f86fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f88fffffffff,290.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f89fffffffff,122.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f8afffffffff,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f8bfffffffff,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f8cfffffffff,105.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f8dfffffffff,531.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f8efffffffff,293.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f90fffffffff,31.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f91fffffffff,350.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f92fffffffff,61.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f93fffffffff,132.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f94fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f95fffffffff,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f96fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f98fffffffff,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f99fffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f9afffffffff,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f9bfffffffff,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f9cfffffffff,346.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f9dfffffffff,228.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f9efffffffff,125.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fa0fffffffff,202.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fa1fffffffff,207.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fa2fffffffff,56.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fa3fffffffff,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fa4fffffffff,530.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fa5fffffffff,316.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fa6fffffffff,84.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fa8fffffffff,460.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fa9fffffffff,304.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831faafffffffff,378.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fabfffffffff,163.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831facfffffffff,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fadfffffffff,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831faefffffffff,1154.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fb0fffffffff,106.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fb1fffffffff,97.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fb2fffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fb3fffffffff,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fb4fffffffff,427.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fb5fffffffff,47.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fb6fffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832068fffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83206bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83206dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83209afffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832125fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832423fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832425fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832466fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832489fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83248bfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8324d6fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832522fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832541fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832546fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832553fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83255afffffffff,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83255bfffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832571fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c00fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c01fffffffff,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c03fffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c04fffffffff,63.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
832c05fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c06fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c08fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c09fffffffff,42.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832c0afffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c0bfffffffff,98.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832c0cfffffffff,72.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
832c0dfffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c0efffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c10fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c11fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c12fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c13fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c14fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c15fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c19fffffffff,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832c1bfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c1dfffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c20fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c21fffffffff,124.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
832c22fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c23fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c24fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c26fffffffff,69.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832c28fffffffff,187.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
832c2afffffffff,343.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
832c2bfffffffff,35.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832c2cfffffffff,91.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
832c2efffffffff,105.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
832c33fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c34fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c35fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c36fffffffff,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
832c56fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c72fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c76fffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c85fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c99fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832ca8fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832cacfffffffff,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832cadfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832caefffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832cc0fffffffff,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832cc2fffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832cc3fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832cc6fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832ccefffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832ce4fffffffff,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832ce6fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832cf1fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832cf5fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d00fffffffff,50.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832d01fffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d02fffffffff,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
