cell_id,Thryothorus ludovicianus,Thryothorus ludovicianus [ludovicianus Group],Thryothorus ludovicianus [berlandieri Group],Thryothorus ludovicianus albinucha/subfulvus
842aaa9ffffffff,15091.0,361.0,0.0,0.0
842aaabffffffff,14228.0,0.0,0.0,0.0
842aaadffffffff,4236.0,189.0,0.0,0.0
842aab1ffffffff,709.0,0.0,0.0,0.0
842aab3ffffffff,807.0,0.0,0.0,0.0
842aab5ffffffff,550.0,0.0,0.0,0.0
842aab7ffffffff,1793.0,0.0,0.0,0.0
842aab9ffffffff,2769.0,63.0,0.0,0.0
842aabbffffffff,560.0,0.0,0.0,0.0
842aabdffffffff,4833.0,16.0,0.0,0.0
842aac1ffffffff,11298.0,4.0,0.0,0.0
842aac3ffffffff,4968.0,61.0,0.0,0.0
842aac5ffffffff,4459.0,0.0,0.0,0.0
842aac7ffffffff,6356.0,111.0,0.0,0.0
842aac9ffffffff,10224.0,0.0,0.0,0.0
842aacbffffffff,19035.0,8.0,0.0,0.0
842aacdffffffff,3758.0,0.0,0.0,0.0
842aad1ffffffff,46298.0,4008.0,0.0,0.0
842aad3ffffffff,7854.0,21.0,0.0,0.0
842aad5ffffffff,7910.0,8.0,0.0,0.0
842aad7ffffffff,2422.0,4.0,0.0,0.0
842aad9ffffffff,5671.0,305.0,0.0,0.0
842aadbffffffff,1484.0,132.0,0.0,0.0
842aaddffffffff,2539.0,0.0,0.0,0.0
842aae1ffffffff,2022.0,9.0,0.0,0.0
842aae3ffffffff,4702.0,49.0,0.0,0.0
842aae5ffffffff,1189.0,5.0,0.0,0.0
842aae7ffffffff,6122.0,208.0,0.0,0.0
842aae9ffffffff,3901.0,19.0,0.0,0.0
842aaebffffffff,3151.0,169.0,0.0,0.0
842aaedffffffff,3124.0,20.0,0.0,0.0
842ab03ffffffff,2384.0,0.0,0.0,0.0
842ab05ffffffff,2746.0,0.0,0.0,0.0
842ab09ffffffff,267.0,0.0,0.0,0.0
842ab0dffffffff,194.0,0.0,0.0,0.0
842ab11ffffffff,956.0,0.0,0.0,0.0
842ab13ffffffff,1144.0,0.0,0.0,0.0
842ab15ffffffff,1035.0,0.0,0.0,0.0
842ab17ffffffff,741.0,0.0,0.0,0.0
842ab19ffffffff,309.0,0.0,0.0,0.0
842ab1bffffffff,155.0,0.0,0.0,0.0
842ab1dffffffff,86.0,0.0,0.0,0.0
842ab21ffffffff,2774.0,0.0,0.0,0.0
842ab23ffffffff,1365.0,0.0,0.0,0.0
842ab25ffffffff,8669.0,0.0,0.0,0.0
842ab27ffffffff,3508.0,0.0,0.0,0.0
842ab29ffffffff,148.0,0.0,0.0,0.0
842ab2bffffffff,8945.0,2.0,0.0,0.0
842ab2dffffffff,1605.0,0.0,0.0,0.0
842ab31ffffffff,1495.0,0.0,0.0,0.0
842ab33ffffffff,1330.0,0.0,0.0,0.0
842ab35ffffffff,1742.0,0.0,0.0,0.0
842ab37ffffffff,244.0,0.0,0.0,0.0
842ab39ffffffff,4180.0,0.0,0.0,0.0
842ab3bffffffff,5574.0,0.0,0.0,0.0
842ab3dffffffff,108.0,0.0,0.0,0.0
842ab41ffffffff,22.0,0.0,0.0,0.0
842ab43ffffffff,47.0,0.0,0.0,0.0
842ab45ffffffff,2.0,0.0,0.0,0.0
842ab47ffffffff,1482.0,0.0,0.0,0.0
842ab49ffffffff,211.0,0.0,0.0,0.0
842ab4bffffffff,1513.0,13.0,0.0,0.0
842ab51ffffffff,13.0,0.0,0.0,0.0
842ab53ffffffff,4.0,0.0,0.0,0.0
842ab55ffffffff,2593.0,0.0,0.0,0.0
842ab57ffffffff,341.0,0.0,0.0,0.0
842ab59ffffffff,168.0,12.0,0.0,0.0
842ab5bffffffff,163.0,0.0,0.0,0.0
842ab5dffffffff,496.0,0.0,0.0,0.0
842ab61ffffffff,455.0,0.0,0.0,0.0
842ab63ffffffff,9.0,0.0,0.0,0.0
842ab67ffffffff,610.0,0.0,0.0,0.0
842ab69ffffffff,54.0,0.0,0.0,0.0
842ab6bffffffff,148.0,0.0,0.0,0.0
842ab6dffffffff,7.0,0.0,0.0,0.0
842ac65ffffffff,1.0,0.0,0.0,0.0
842ac6dffffffff,455.0,0.0,0.0,0.0
842ad01ffffffff,116.0,0.0,0.0,0.0
842ad03ffffffff,1644.0,0.0,0.0,0.0
842ad05ffffffff,94.0,0.0,0.0,0.0
842ad07ffffffff,176.0,0.0,0.0,0.0
842ad09ffffffff,47.0,0.0,0.0,0.0
842ad0bffffffff,390.0,0.0,0.0,0.0
842ad0dffffffff,64.0,0.0,0.0,0.0
842ad15ffffffff,935.0,0.0,0.0,0.0
842ad21ffffffff,94.0,0.0,0.0,0.0
842ad23ffffffff,7.0,0.0,0.0,0.0
842ad25ffffffff,211.0,0.0,0.0,0.0
842ad27ffffffff,161.0,0.0,0.0,0.0
842ad29ffffffff,252.0,0.0,0.0,0.0
842ad2bffffffff,128.0,0.0,0.0,0.0
842ad2dffffffff,312.0,0.0,0.0,0.0
842ad31ffffffff,478.0,0.0,0.0,0.0
842ad35ffffffff,960.0,0.0,0.0,0.0
842ad37ffffffff,3914.0,0.0,0.0,0.0
842ad39ffffffff,1206.0,0.0,0.0,0.0
842ad3dffffffff,19.0,0.0,0.0,0.0
842ad41ffffffff,135.0,0.0,0.0,0.0
842ad43ffffffff,27.0,0.0,0.0,0.0
842ad45ffffffff,198.0,0.0,0.0,0.0
842ad47ffffffff,150.0,0.0,0.0,0.0
842ad49ffffffff,554.0,0.0,0.0,0.0
842ad4bffffffff,235.0,0.0,0.0,0.0
842ad4dffffffff,314.0,0.0,0.0,0.0
842ad51ffffffff,922.0,0.0,0.0,0.0
842ad55ffffffff,394.0,0.0,0.0,0.0
842ad57ffffffff,42.0,0.0,0.0,0.0
842ad59ffffffff,1055.0,0.0,0.0,0.0
842ad5bffffffff,137.0,0.0,0.0,0.0
842ad5dffffffff,1197.0,0.0,0.0,0.0
842ad61ffffffff,443.0,0.0,0.0,0.0
842ad63ffffffff,127.0,0.0,0.0,0.0
842ad65ffffffff,570.0,0.0,0.0,0.0
842ad67ffffffff,868.0,0.0,0.0,0.0
842ad69ffffffff,7664.0,21.0,0.0,0.0
842ad6bffffffff,423.0,0.0,0.0,0.0
842ad6dffffffff,8209.0,156.0,0.0,0.0
842af01ffffffff,484.0,0.0,0.0,0.0
842af03ffffffff,2118.0,0.0,0.0,0.0
842af05ffffffff,1228.0,0.0,0.0,0.0
842af07ffffffff,1148.0,0.0,0.0,0.0
842af0dffffffff,3133.0,0.0,0.0,0.0
842af15ffffffff,3508.0,0.0,0.0,0.0
842af17ffffffff,680.0,0.0,0.0,0.0
842af21ffffffff,70.0,0.0,0.0,0.0
842af23ffffffff,305.0,0.0,0.0,0.0
842af25ffffffff,179.0,0.0,0.0,0.0
842af27ffffffff,56.0,0.0,0.0,0.0
842af29ffffffff,1862.0,0.0,0.0,0.0
842af2bffffffff,201.0,0.0,0.0,0.0
842af2dffffffff,233.0,0.0,0.0,0.0
842af31ffffffff,1369.0,0.0,0.0,0.0
842af33ffffffff,252.0,0.0,0.0,0.0
842af35ffffffff,355.0,0.0,0.0,0.0
842af37ffffffff,847.0,0.0,0.0,0.0
842af39ffffffff,2628.0,0.0,0.0,0.0
842af3bffffffff,34.0,0.0,0.0,0.0
842af3dffffffff,1006.0,0.0,0.0,0.0
842af45ffffffff,7.0,0.0,0.0,0.0
842af61ffffffff,7157.0,0.0,0.0,0.0
842af63ffffffff,5012.0,0.0,0.0,0.0
842af65ffffffff,7848.0,0.0,0.0,0.0
842af67ffffffff,546.0,0.0,0.0,0.0
842af69ffffffff,2008.0,0.0,0.0,0.0
842af6bffffffff,4660.0,0.0,0.0,0.0
842af6dffffffff,2234.0,0.0,0.0,0.0
842b067ffffffff,17.0,0.0,0.0,0.0
842b133ffffffff,1.0,0.0,0.0,0.0
842b187ffffffff,12.0,0.0,0.0,0.0
842b189ffffffff,4.0,0.0,0.0,0.0
842b1a1ffffffff,28.0,0.0,0.0,0.0
842b1a3ffffffff,39.0,0.0,0.0,0.0
842b1a5ffffffff,39.0,0.0,0.0,0.0
842b1a7ffffffff,57.0,0.0,0.0,0.0
842b1a9ffffffff,35.0,0.0,0.0,0.0
842b1abffffffff,70.0,0.0,0.0,0.0
842b1adffffffff,5.0,0.0,0.0,0.0
842b1b5ffffffff,42.0,0.0,0.0,0.0
842b1b9ffffffff,6.0,0.0,0.0,0.0
842b1bdffffffff,2.0,0.0,0.0,0.0
842b1cbffffffff,1.0,0.0,0.0,0.0
842b1cdffffffff,1.0,0.0,0.0,0.0
842b1d5ffffffff,17.0,0.0,0.0,0.0
842b1ebffffffff,2.0,0.0,0.0,0.0
842b813ffffffff,3.0,0.0,0.0,0.0
842b815ffffffff,1.0,0.0,0.0,0.0
842b81bffffffff,62.0,0.0,0.0,0.0
842b83bffffffff,63.0,0.0,0.0,0.0
842b881ffffffff,1.0,0.0,0.0,0.0
842b883ffffffff,144.0,0.0,0.0,0.0
842b889ffffffff,4.0,0.0,0.0,0.0
842b88bffffffff,1.0,0.0,0.0,0.0
842b891ffffffff,3652.0,0.0,0.0,0.0
842b893ffffffff,2078.0,0.0,0.0,0.0
842b895ffffffff,100.0,0.0,0.0,0.0
842b897ffffffff,21.0,0.0,0.0,0.0
842b899ffffffff,835.0,0.0,0.0,0.0
842b89bffffffff,861.0,0.0,0.0,0.0
842b89dffffffff,178.0,0.0,0.0,0.0
842b8a1ffffffff,40.0,0.0,0.0,0.0
842b8a3ffffffff,371.0,0.0,0.0,0.0
842b8a7ffffffff,227.0,0.0,0.0,0.0
842b8a9ffffffff,3.0,0.0,0.0,0.0
842b8abffffffff,15.0,0.0,0.0,0.0
842b8adffffffff,14.0,0.0,0.0,0.0
842b8b1ffffffff,23.0,0.0,0.0,0.0
842b8b3ffffffff,50.0,0.0,0.0,0.0
842b8b5ffffffff,59.0,0.0,0.0,0.0
842b8b7ffffffff,140.0,0.0,0.0,0.0
842b8b9ffffffff,33.0,0.0,0.0,0.0
842b8bbffffffff,54.0,0.0,0.0,0.0
842b8bdffffffff,100.0,0.0,0.0,0.0
842b8c1ffffffff,16.0,0.0,0.0,0.0
842b8c3ffffffff,5.0,0.0,0.0,0.0
842b8c5ffffffff,2.0,0.0,0.0,0.0
842b8c7ffffffff,24.0,0.0,0.0,0.0
842b8c9ffffffff,32.0,0.0,0.0,0.0
842b8cbffffffff,1361.0,0.0,0.0,0.0
842b8cdffffffff,9.0,0.0,0.0,0.0
842b8d1ffffffff,1945.0,0.0,0.0,0.0
842b8d3ffffffff,79.0,0.0,0.0,0.0
842b8d5ffffffff,142.0,0.0,0.0,0.0
842b8d7ffffffff,122.0,0.0,0.0,0.0
842b8d9ffffffff,36.0,0.0,0.0,0.0
842b8dbffffffff,418.0,0.0,0.0,0.0
842b8ddffffffff,886.0,0.0,0.0,0.0
842b8e1ffffffff,4.0,0.0,0.0,0.0
842b8e5ffffffff,14.0,0.0,0.0,0.0
842b8e7ffffffff,8.0,0.0,0.0,0.0
842b8e9ffffffff,2.0,0.0,0.0,0.0
842b8ebffffffff,2.0,0.0,0.0,0.0
842b8edffffffff,1.0,0.0,0.0,0.0
842b983ffffffff,34.0,2.0,0.0,0.0
842b987ffffffff,8.0,0.0,0.0,0.0
842b991ffffffff,594.0,0.0,0.0,0.0
842b993ffffffff,2752.0,0.0,0.0,0.0
842b995ffffffff,6.0,0.0,0.0,0.0
842b997ffffffff,90.0,0.0,0.0,0.0
842b999ffffffff,21.0,0.0,0.0,0.0
842b99bffffffff,263.0,0.0,0.0,0.0
842b99dffffffff,5.0,0.0,0.0,0.0
842b9a3ffffffff,1.0,0.0,0.0,0.0
842b9a7ffffffff,2.0,0.0,0.0,0.0
842b9b1ffffffff,1455.0,9.0,0.0,0.0
842b9b3ffffffff,3001.0,26.0,0.0,0.0
842b9b5ffffffff,6571.0,348.0,0.0,0.0
842b9b7ffffffff,708.0,23.0,0.0,0.0
842b9b9ffffffff,277.0,7.0,0.0,0.0
842b9bbffffffff,200.0,6.0,0.0,0.0
842b9bdffffffff,1620.0,0.0,0.0,0.0
842b9d3ffffffff,110.0,0.0,0.0,0.0
842b9d7ffffffff,82.0,0.0,0.0,0.0
842b9dbffffffff,60.0,0.0,0.0,0.0
842ba85ffffffff,5.0,0.0,0.0,0.0
842ba87ffffffff,127.0,0.0,0.0,0.0
842ba93ffffffff,2.0,0.0,0.0,0.0
842ba97ffffffff,2.0,0.0,0.0,0.0
842ba9bffffffff,6.0,0.0,0.0,0.0
842baa1ffffffff,385.0,0.0,0.0,0.0
842baa3ffffffff,247.0,0.0,0.0,0.0
842baa5ffffffff,247.0,0.0,0.0,0.0
842baa7ffffffff,766.0,0.0,0.0,0.0
842baa9ffffffff,10.0,0.0,0.0,0.0
842baabffffffff,53.0,0.0,0.0,0.0
842baadffffffff,2.0,0.0,0.0,0.0
842bab3ffffffff,19.0,0.0,0.0,0.0
842bab5ffffffff,19.0,0.0,0.0,0.0
842bab7ffffffff,139.0,0.0,0.0,0.0
842babbffffffff,14.0,0.0,0.0,0.0
842babdffffffff,5.0,0.0,0.0,0.0
842badbffffffff,4.0,0.0,0.0,0.0
842bae3ffffffff,4.0,0.0,0.0,0.0
842bae7ffffffff,27.0,0.0,0.0,0.0
8444121ffffffff,132.0,0.0,0.0,0.0
8444123ffffffff,808.0,14.0,0.0,0.0
8444127ffffffff,131.0,0.0,0.0,0.0
844412dffffffff,105.0,0.0,0.0,0.0
8444131ffffffff,3006.0,19.0,0.0,0.0
8444133ffffffff,996.0,8.0,0.0,0.0
8444135ffffffff,3307.0,36.0,0.0,0.0
8444137ffffffff,3654.0,38.0,0.0,0.0
844413bffffffff,112.0,6.0,0.0,0.0
844413dffffffff,732.0,2.0,0.0,0.0
8444165ffffffff,3.0,0.0,0.0,0.0
84441a1ffffffff,2317.0,97.0,0.0,0.0
84441a3ffffffff,2245.0,15.0,0.0,0.0
84441a5ffffffff,728.0,37.0,0.0,0.0
84441a7ffffffff,2459.0,17.0,0.0,0.0
84441a9ffffffff,1735.0,55.0,0.0,0.0
84441abffffffff,2335.0,54.0,0.0,0.0
84441adffffffff,2215.0,69.0,0.0,0.0
84441b3ffffffff,28.0,0.0,0.0,0.0
84441b5ffffffff,312.0,5.0,0.0,0.0
84441b7ffffffff,822.0,3.0,0.0,0.0
84441e1ffffffff,498.0,3.0,0.0,0.0
84441e3ffffffff,48.0,1.0,0.0,0.0
84441e5ffffffff,6337.0,115.0,0.0,0.0
84441e7ffffffff,4141.0,116.0,0.0,0.0
84441edffffffff,361.0,2.0,0.0,0.0
8444249ffffffff,8.0,0.0,0.0,0.0
8444401ffffffff,469.0,0.0,0.0,0.0
8444403ffffffff,140.0,0.0,0.0,0.0
8444405ffffffff,268.0,0.0,0.0,0.0
8444407ffffffff,22.0,0.0,0.0,0.0
8444409ffffffff,863.0,0.0,0.0,0.0
844440bffffffff,103.0,0.0,0.0,0.0
844440dffffffff,8096.0,0.0,0.0,0.0
8444411ffffffff,142.0,0.0,0.0,0.0
8444413ffffffff,50.0,0.0,0.0,0.0
8444415ffffffff,189.0,0.0,0.0,0.0
8444417ffffffff,55.0,0.0,0.0,0.0
8444419ffffffff,476.0,0.0,0.0,0.0
844441bffffffff,155.0,0.0,0.0,0.0
844441dffffffff,112.0,0.0,0.0,0.0
8444421ffffffff,31.0,0.0,0.0,0.0
8444423ffffffff,2.0,0.0,0.0,0.0
8444425ffffffff,116.0,0.0,0.0,0.0
8444427ffffffff,11.0,0.0,0.0,0.0
8444429ffffffff,259.0,0.0,0.0,0.0
844442bffffffff,32.0,0.0,0.0,0.0
844442dffffffff,841.0,0.0,0.0,0.0
8444431ffffffff,50.0,0.0,0.0,0.0
8444433ffffffff,155.0,0.0,0.0,0.0
8444435ffffffff,8.0,0.0,0.0,0.0
8444437ffffffff,207.0,0.0,0.0,0.0
8444439ffffffff,430.0,0.0,0.0,0.0
844443bffffffff,78.0,0.0,0.0,0.0
844443dffffffff,71.0,0.0,0.0,0.0
8444441ffffffff,211.0,0.0,0.0,0.0
8444443ffffffff,1200.0,0.0,0.0,0.0
8444445ffffffff,330.0,0.0,0.0,0.0
8444447ffffffff,70.0,0.0,0.0,0.0
844444bffffffff,195.0,0.0,0.0,0.0
8444451ffffffff,81.0,0.0,0.0,0.0
8444453ffffffff,129.0,0.0,0.0,0.0
8444455ffffffff,359.0,0.0,0.0,0.0
8444457ffffffff,92.0,0.0,0.0,0.0
8444459ffffffff,1026.0,0.0,0.0,0.0
844445bffffffff,483.0,0.0,0.0,0.0
844445dffffffff,836.0,0.0,0.0,0.0
8444461ffffffff,577.0,0.0,0.0,0.0
8444463ffffffff,466.0,0.0,0.0,0.0
8444465ffffffff,4602.0,0.0,0.0,0.0
8444467ffffffff,3096.0,0.0,0.0,0.0
8444469ffffffff,689.0,0.0,0.0,0.0
844446bffffffff,328.0,0.0,0.0,0.0
844446dffffffff,436.0,0.0,0.0,0.0
8444481ffffffff,138.0,0.0,0.0,0.0
8444483ffffffff,26.0,0.0,0.0,0.0
8444485ffffffff,20.0,0.0,0.0,0.0
8444487ffffffff,12.0,0.0,0.0,0.0
8444489ffffffff,32.0,0.0,0.0,0.0
844448bffffffff,254.0,0.0,0.0,0.0
844448dffffffff,189.0,0.0,0.0,0.0
8444491ffffffff,41.0,0.0,0.0,0.0
8444493ffffffff,53.0,0.0,0.0,0.0
8444495ffffffff,65.0,0.0,0.0,0.0
8444497ffffffff,29.0,0.0,0.0,0.0
8444499ffffffff,323.0,0.0,0.0,0.0
844449bffffffff,286.0,0.0,0.0,0.0
844449dffffffff,297.0,0.0,0.0,0.0
84444a1ffffffff,133.0,0.0,0.0,0.0
84444a3ffffffff,107.0,0.0,0.0,0.0
84444a5ffffffff,72.0,0.0,0.0,0.0
84444a7ffffffff,129.0,0.0,0.0,0.0
84444a9ffffffff,31.0,0.0,0.0,0.0
84444abffffffff,52.0,0.0,0.0,0.0
84444adffffffff,16.0,0.0,0.0,0.0
84444b1ffffffff,569.0,0.0,0.0,0.0
84444b3ffffffff,12.0,0.0,0.0,0.0
84444b5ffffffff,332.0,0.0,0.0,0.0
84444b7ffffffff,492.0,0.0,0.0,0.0
84444b9ffffffff,153.0,0.0,0.0,0.0
84444bbffffffff,41.0,0.0,0.0,0.0
84444bdffffffff,20.0,0.0,0.0,0.0
84444c1ffffffff,698.0,0.0,0.0,0.0
84444c3ffffffff,1410.0,0.0,0.0,0.0
84444c5ffffffff,62.0,0.0,0.0,0.0
84444c7ffffffff,201.0,0.0,0.0,0.0
84444c9ffffffff,117.0,0.0,0.0,0.0
84444cbffffffff,126.0,0.0,0.0,0.0
84444cdffffffff,205.0,0.0,0.0,0.0
84444d1ffffffff,458.0,0.0,0.0,0.0
84444d3ffffffff,119.0,0.0,0.0,0.0
84444d5ffffffff,194.0,0.0,0.0,0.0
84444d7ffffffff,267.0,0.0,0.0,0.0
84444d9ffffffff,781.0,0.0,0.0,0.0
84444dbffffffff,1232.0,0.0,0.0,0.0
84444ddffffffff,428.0,0.0,0.0,0.0
84444e1ffffffff,1193.0,0.0,0.0,0.0
84444e3ffffffff,23.0,0.0,0.0,0.0
84444e5ffffffff,126.0,0.0,0.0,0.0
84444e7ffffffff,160.0,0.0,0.0,0.0
84444e9ffffffff,67.0,0.0,0.0,0.0
84444ebffffffff,199.0,0.0,0.0,0.0
84444edffffffff,156.0,0.0,0.0,0.0
8444501ffffffff,3139.0,0.0,0.0,0.0
8444503ffffffff,33.0,0.0,0.0,0.0
8444505ffffffff,173.0,0.0,0.0,0.0
8444507ffffffff,288.0,0.0,0.0,0.0
8444509ffffffff,2750.0,0.0,0.0,0.0
844450bffffffff,254.0,0.0,0.0,0.0
844450dffffffff,5137.0,0.0,0.0,0.0
8444511ffffffff,347.0,0.0,0.0,0.0
8444513ffffffff,25.0,0.0,0.0,0.0
8444515ffffffff,2.0,0.0,0.0,0.0
8444517ffffffff,2.0,0.0,0.0,0.0
8444519ffffffff,139.0,0.0,0.0,0.0
844451bffffffff,244.0,0.0,0.0,0.0
844451dffffffff,61.0,0.0,0.0,0.0
8444521ffffffff,207.0,0.0,0.0,0.0
8444523ffffffff,33.0,0.0,0.0,0.0
8444525ffffffff,73.0,0.0,0.0,0.0
8444527ffffffff,28.0,0.0,0.0,0.0
8444529ffffffff,2113.0,0.0,0.0,0.0
844452bffffffff,113.0,0.0,0.0,0.0
844452dffffffff,397.0,0.0,0.0,0.0
8444531ffffffff,1.0,0.0,0.0,0.0
8444535ffffffff,5.0,0.0,0.0,0.0
8444537ffffffff,8.0,0.0,0.0,0.0
8444539ffffffff,31.0,0.0,0.0,0.0
844453bffffffff,34.0,0.0,0.0,0.0
844453dffffffff,50.0,0.0,0.0,0.0
8444551ffffffff,1067.0,0.0,0.0,0.0
8444553ffffffff,44.0,0.0,0.0,0.0
8444555ffffffff,4155.0,0.0,0.0,0.0
8444557ffffffff,297.0,0.0,0.0,0.0
8444559ffffffff,16.0,0.0,0.0,0.0
844455bffffffff,3017.0,0.0,0.0,0.0
8444563ffffffff,1408.0,0.0,0.0,0.0
8444567ffffffff,292.0,0.0,0.0,0.0
8444581ffffffff,8.0,0.0,0.0,0.0
8444583ffffffff,57.0,0.0,0.0,0.0
8444585ffffffff,34.0,0.0,0.0,0.0
8444587ffffffff,25.0,0.0,0.0,0.0
8444589ffffffff,7.0,0.0,0.0,0.0
844458bffffffff,113.0,0.0,0.0,0.0
844458dffffffff,5.0,0.0,0.0,0.0
8444591ffffffff,20.0,0.0,0.0,0.0
8444593ffffffff,147.0,0.0,0.0,0.0
8444595ffffffff,219.0,0.0,0.0,0.0
8444597ffffffff,95.0,0.0,0.0,0.0
8444599ffffffff,72.0,0.0,0.0,0.0
844459bffffffff,111.0,0.0,0.0,0.0
844459dffffffff,12.0,0.0,0.0,0.0
84445a1ffffffff,385.0,0.0,0.0,0.0
84445a3ffffffff,15.0,0.0,0.0,0.0
84445a5ffffffff,58.0,0.0,0.0,0.0
84445a7ffffffff,13.0,0.0,0.0,0.0
84445a9ffffffff,834.0,0.0,0.0,0.0
84445abffffffff,65.0,0.0,0.0,0.0
84445adffffffff,148.0,0.0,0.0,0.0
84445b1ffffffff,3072.0,0.0,0.0,0.0
84445b3ffffffff,83.0,0.0,0.0,0.0
84445b5ffffffff,11.0,0.0,0.0,0.0
84445b7ffffffff,538.0,0.0,0.0,0.0
84445b9ffffffff,168.0,0.0,0.0,0.0
84445bbffffffff,270.0,0.0,0.0,0.0
84445bdffffffff,7.0,0.0,0.0,0.0
84445c1ffffffff,171.0,0.0,0.0,0.0
84445c3ffffffff,302.0,0.0,0.0,0.0
84445c5ffffffff,24.0,0.0,0.0,0.0
84445c7ffffffff,228.0,0.0,0.0,0.0
84445c9ffffffff,5.0,0.0,0.0,0.0
84445cbffffffff,11.0,0.0,0.0,0.0
84445cdffffffff,4.0,0.0,0.0,0.0
84445d1ffffffff,67.0,0.0,0.0,0.0
84445d3ffffffff,77.0,0.0,0.0,0.0
84445d5ffffffff,67.0,0.0,0.0,0.0
84445d7ffffffff,66.0,0.0,0.0,0.0
84445d9ffffffff,94.0,0.0,0.0,0.0
84445dbffffffff,70.0,0.0,0.0,0.0
84445ddffffffff,55.0,0.0,0.0,0.0
84445e1ffffffff,100.0,0.0,0.0,0.0
84445e3ffffffff,21.0,0.0,0.0,0.0
84445e5ffffffff,14.0,0.0,0.0,0.0
84445e7ffffffff,39.0,0.0,0.0,0.0
84445e9ffffffff,6.0,0.0,0.0,0.0
84445ebffffffff,2.0,0.0,0.0,0.0
84445edffffffff,10.0,0.0,0.0,0.0
8444633ffffffff,206.0,0.0,0.0,0.0
8444637ffffffff,123.0,0.0,0.0,0.0
8444681ffffffff,295.0,0.0,0.0,0.0
8444683ffffffff,96.0,0.0,0.0,0.0
8444685ffffffff,722.0,0.0,0.0,0.0
8444687ffffffff,130.0,0.0,0.0,0.0
8444689ffffffff,755.0,0.0,0.0,0.0
844468bffffffff,397.0,0.0,0.0,0.0
844468dffffffff,280.0,0.0,0.0,0.0
8444691ffffffff,55.0,0.0,0.0,0.0
8444693ffffffff,617.0,0.0,0.0,0.0
8444695ffffffff,132.0,0.0,0.0,0.0
8444697ffffffff,258.0,0.0,0.0,0.0
8444699ffffffff,145.0,0.0,0.0,0.0
844469bffffffff,204.0,0.0,0.0,0.0
844469dffffffff,83.0,0.0,0.0,0.0
84446a1ffffffff,155.0,0.0,0.0,0.0
84446a3ffffffff,216.0,0.0,0.0,0.0
84446a5ffffffff,630.0,0.0,0.0,0.0
84446a7ffffffff,190.0,0.0,0.0,0.0
84446a9ffffffff,126.0,0.0,0.0,0.0
84446abffffffff,792.0,0.0,0.0,0.0
84446adffffffff,120.0,0.0,0.0,0.0
84446b1ffffffff,69.0,0.0,0.0,0.0
84446b3ffffffff,248.0,0.0,0.0,0.0
84446b5ffffffff,206.0,0.0,0.0,0.0
84446b7ffffffff,317.0,0.0,0.0,0.0
84446b9ffffffff,466.0,0.0,0.0,0.0
84446bbffffffff,145.0,0.0,0.0,0.0
84446bdffffffff,403.0,0.0,0.0,0.0
84446c1ffffffff,2902.0,0.0,0.0,0.0
84446c3ffffffff,2576.0,0.0,0.0,0.0
84446c5ffffffff,5919.0,0.0,0.0,0.0
84446c7ffffffff,1135.0,0.0,0.0,0.0
84446c9ffffffff,435.0,0.0,0.0,0.0
84446cbffffffff,7867.0,0.0,0.0,0.0
84446cdffffffff,618.0,0.0,0.0,0.0
84446d1ffffffff,1338.0,0.0,0.0,0.0
84446d3ffffffff,2588.0,0.0,0.0,0.0
84446d5ffffffff,1758.0,0.0,0.0,0.0
84446d7ffffffff,235.0,0.0,0.0,0.0
84446d9ffffffff,234.0,0.0,0.0,0.0
84446dbffffffff,707.0,0.0,0.0,0.0
84446ddffffffff,5853.0,0.0,0.0,0.0
84446e1ffffffff,131.0,0.0,0.0,0.0
84446e3ffffffff,420.0,0.0,0.0,0.0
84446e5ffffffff,418.0,0.0,0.0,0.0
84446e7ffffffff,78.0,0.0,0.0,0.0
84446e9ffffffff,544.0,0.0,0.0,0.0
84446ebffffffff,374.0,0.0,0.0,0.0
84446edffffffff,247.0,0.0,0.0,0.0
8444713ffffffff,48.0,0.0,0.0,0.0
8444717ffffffff,208.0,0.0,0.0,0.0
8444731ffffffff,494.0,0.0,0.0,0.0
8444733ffffffff,418.0,0.0,0.0,0.0
844473bffffffff,159.0,0.0,0.0,0.0
8444a13ffffffff,86.0,0.0,0.0,0.0
8444a1bffffffff,15.0,0.0,0.0,0.0
8444a51ffffffff,5.0,0.0,0.0,0.0
8444a53ffffffff,166.0,0.0,0.0,0.0
8444a57ffffffff,144.0,0.0,0.0,0.0
8444a5bffffffff,7.0,0.0,0.0,0.0
8444a81ffffffff,936.0,18.0,0.0,0.0
8444a83ffffffff,1419.0,16.0,0.0,0.0
8444a85ffffffff,2.0,0.0,0.0,0.0
8444a87ffffffff,525.0,10.0,0.0,0.0
8444a89ffffffff,194.0,4.0,0.0,0.0
8444a8bffffffff,611.0,24.0,0.0,0.0
8444a8dffffffff,473.0,4.0,0.0,0.0
8444a91ffffffff,2523.0,40.0,0.0,0.0
8444a93ffffffff,5928.0,312.0,0.0,0.0
8444a95ffffffff,2368.0,50.0,0.0,0.0
8444a97ffffffff,2675.0,2.0,0.0,0.0
8444a99ffffffff,934.0,12.0,0.0,0.0
8444a9bffffffff,1633.0,160.0,0.0,0.0
8444a9dffffffff,1202.0,56.0,0.0,0.0
8444ab9ffffffff,214.0,11.0,0.0,0.0
8444abbffffffff,2810.0,128.0,0.0,0.0
8444ac1ffffffff,20.0,0.0,0.0,0.0
8444ac3ffffffff,108.0,13.0,0.0,0.0
